B27022_001E,B27022_001M,B27022_002E,B27022_002M,B27022_003E,B27022_003M,B27022_004E,B27022_004M,B27022_005E,B27022_005M,B27022_006E,B27022_006M,B27022_007E,B27022_007M,B27022_008E,B27022_008M,B27022_009E,B27022_009M,B27022_010E,B27022_010M,B27022_011E,B27022_011M,B27022_012E,B27022_012M,B27022_013E,B27022_013M,B27022_014E,B27022_014M,B27022_015E,B27022_015M,B27022_001M,B27022_001EA,B27022_001MA,B27022_002M,B27022_002EA,B27022_002MA,B27022_003M,B27022_003EA,B27022_003MA,B27022_004M,B27022_004EA,B27022_004MA,B27022_005M,B27022_005EA,B27022_005MA,B27022_006M,B27022_006EA,B27022_006MA,B27022_007M,B27022_007EA,B27022_007MA,B27022_008M,B27022_008EA,B27022_008MA,B27022_009M,B27022_009EA,B27022_009MA,B27022_010M,B27022_010EA,B27022_010MA,B27022_011M,B27022_011EA,B27022_011MA,B27022_012M,B27022_012EA,B27022_012MA,B27022_013M,B27022_013EA,B27022_013MA,B27022_014M,B27022_014EA,B27022_014MA,B27022_015M,B27022_015EA,B27022_015MA,state
105771,3378,53196,2292,21153,2116,19402,1967,1751,593,32043,2254,26315,2080,5728,1319,52575,2255,24264,2046,23400,2019,864,414,28311,2391,23825,2247,4486,1541,3378,null,null,2292,null,null,2116,null,null,1967,null,null,593,null,null,2254,null,null,2080,null,null,1319,null,null,2255,null,null,2046,null,null,2019,null,null,414,null,null,2391,null,null,2247,null,null,1541,null,null,23
533391,6716,266844,4729,116169,4543,109676,4366,6493,1427,150675,5280,126731,4835,23944,2640,266547,4589,122465,4931,117544,5065,4921,1291,144082,4858,127468,4426,16614,2616,6716,null,null,4729,null,null,4543,null,null,4366,null,null,1427,null,null,5280,null,null,4835,null,null,2640,null,null,4589,null,null,4931,null,null,5065,null,null,1291,null,null,4858,null,null,4426,null,null,2616,null,null,24
698188,7796,346065,4944,166792,5309,162174,5441,4618,910,179273,6468,165349,6291,13924,2528,352123,5384,192922,5961,188816,5937,4106,898,159201,5950,151499,5800,7702,1867,7796,null,null,4944,null,null,5309,null,null,5441,null,null,910,null,null,6468,null,null,6291,null,null,2528,null,null,5384,null,null,5961,null,null,5937,null,null,898,null,null,5950,null,null,5800,null,null,1867,null,null,25
963289,7359,490938,4610,207881,6786,195541,6767,12340,2031,283057,7011,242557,6201,40500,3153,472351,5318,219301,5799,207128,6041,12173,1845,253050,5955,230122,6041,22928,2712,7359,null,null,4610,null,null,6786,null,null,6767,null,null,2031,null,null,7011,null,null,6201,null,null,3153,null,null,5318,null,null,5799,null,null,6041,null,null,1845,null,null,5955,null,null,6041,null,null,2712,null,null,26
499225,5025,252432,4141,97654,4426,94364,4317,3290,811,154778,5358,137812,5124,16966,1896,246793,3265,112871,4162,109401,4237,3470,894,133922,4313,125897,4095,8025,1558,5025,null,null,4141,null,null,4426,null,null,4317,null,null,811,null,null,5358,null,null,5124,null,null,1896,null,null,3265,null,null,4162,null,null,4237,null,null,894,null,null,4313,null,null,4095,null,null,1558,null,null,27
293869,7378,146967,5698,50930,3810,43521,3614,7409,1633,96037,6096,65085,4913,30952,3674,146902,4115,67140,3833,55414,3733,11726,1668,79762,4629,58419,4188,21343,2370,7378,null,null,5698,null,null,3810,null,null,3614,null,null,1633,null,null,6096,null,null,4913,null,null,3674,null,null,4115,null,null,3833,null,null,3733,null,null,1668,null,null,4629,null,null,4188,null,null,2370,null,null,28
560579,7395,278523,5795,101235,5100,91628,5210,9607,1658,177288,5982,134255,5581,43033,3434,282056,4925,125077,6099,114824,5768,10253,1739,156979,6286,126948,6306,30031,2863,7395,null,null,5795,null,null,5100,null,null,5210,null,null,1658,null,null,5982,null,null,5581,null,null,3434,null,null,4925,null,null,6099,null,null,5768,null,null,1739,null,null,6286,null,null,6306,null,null,2863,null,null,29
97730,3015,50303,1779,17018,2202,16280,2246,738,439,33285,2422,24891,2213,8394,1827,47427,2181,19917,2340,18558,2276,1359,651,27510,2564,24766,2642,2744,742,3015,null,null,1779,null,null,2202,null,null,2246,null,null,439,null,null,2422,null,null,2213,null,null,1827,null,null,2181,null,null,2340,null,null,2276,null,null,651,null,null,2564,null,null,2642,null,null,742,null,null,30
189093,3907,96227,2712,39831,2464,35730,2602,4101,1057,56396,3190,44925,3203,11471,1754,92866,2429,44286,2732,39801,2655,4485,1056,48580,2844,41052,2837,7528,1418,3907,null,null,2712,null,null,2464,null,null,2602,null,null,1057,null,null,3190,null,null,3203,null,null,1754,null,null,2429,null,null,2732,null,null,2655,null,null,1056,null,null,2844,null,null,2837,null,null,1418,null,null,31
256961,4616,129088,3364,35512,3066,31739,2781,3773,1222,93576,4133,70079,4017,23497,2168,127873,3453,48239,3775,44665,3425,3574,1180,79634,4110,63601,4019,16033,2264,4616,null,null,3364,null,null,3066,null,null,2781,null,null,1222,null,null,4133,null,null,4017,null,null,2168,null,null,3453,null,null,3775,null,null,3425,null,null,1180,null,null,4110,null,null,4019,null,null,2264,null,null,32
123452,2948,62471,2188,25736,2280,24605,2333,1131,573,36735,2665,30166,2503,6569,1501,60981,1731,28242,2290,26826,2338,1416,625,32739,2364,28026,2309,4713,1217,2948,null,null,2188,null,null,2280,null,null,2333,null,null,573,null,null,2665,null,null,2503,null,null,1501,null,null,1731,null,null,2290,null,null,2338,null,null,625,null,null,2364,null,null,2309,null,null,1217,null,null,33
787666,6310,398556,5329,170571,5781,156460,5945,14111,2228,227985,6678,182511,6594,45474,4770,389110,4755,187851,4837,174867,4914,12984,2106,201259,5494,172696,5345,28563,3726,6310,null,null,5329,null,null,5781,null,null,5945,null,null,2228,null,null,6678,null,null,6594,null,null,4770,null,null,4755,null,null,4837,null,null,4914,null,null,2106,null,null,5494,null,null,5345,null,null,3726,null,null,34
190076,4746,97366,3203,36231,3469,31303,3310,4928,1762,61135,3507,49471,3439,11664,1901,92710,3293,35904,3177,32456,2900,3448,1158,56806,3625,50375,3556,6431,1391,4746,null,null,3203,null,null,3469,null,null,3310,null,null,1762,null,null,3507,null,null,3439,null,null,1901,null,null,3293,null,null,3177,null,null,2900,null,null,1158,null,null,3625,null,null,3556,null,null,1391,null,null,35
1931114,11778,960960,8298,418151,9549,393536,9217,24615,2445,542809,10443,473830,9831,68979,4743,970154,8267,474687,10220,453055,10210,21632,2672,495467,9543,454464,9677,41003,4025,11778,null,null,8298,null,null,9549,null,null,9217,null,null,2445,null,null,10443,null,null,9831,null,null,4743,null,null,8267,null,null,10220,null,null,10210,null,null,2672,null,null,9543,null,null,9677,null,null,4025,null,null,36
921315,10152,452166,7075,168821,6134,152127,5773,16694,2771,283345,7706,214315,7400,69030,4785,469149,6828,201063,6903,182324,6834,18739,2262,268086,6874,211638,6234,56448,4266,10152,null,null,7075,null,null,6134,null,null,5773,null,null,2771,null,null,7706,null,null,7400,null,null,4785,null,null,6828,null,null,6903,null,null,6834,null,null,2262,null,null,6874,null,null,6234,null,null,4266,null,null,37
84652,3047,43175,2349,15541,1860,14818,1683,723,516,27634,2869,24580,2777,3054,901,41477,1793,17028,2108,15615,1955,1413,865,24449,2122,21735,2162,2714,985,3047,null,null,2349,null,null,1860,null,null,1683,null,null,516,null,null,2869,null,null,2777,null,null,901,null,null,1793,null,null,2108,null,null,1955,null,null,865,null,null,2122,null,null,2162,null,null,985,null,null,38
1069094,9711,539575,6776,205239,6752,195839,6599,9400,1716,334336,7019,280902,6967,53434,4850,529519,6253,232574,7436,224341,6967,8233,1665,296945,7321,265105,6974,31840,3182,9711,null,null,6776,null,null,6752,null,null,6599,null,null,1716,null,null,7019,null,null,6967,null,null,4850,null,null,6253,null,null,7436,null,null,6967,null,null,1665,null,null,7321,null,null,6974,null,null,3182,null,null,39
375359,5068,191582,3599,65521,3881,55594,3572,9927,1417,126061,3579,86747,3398,39314,2924,183777,3042,76812,3087,66441,2898,10371,1585,106965,3813,77125,3072,29840,2498,5068,null,null,3599,null,null,3881,null,null,3572,null,null,1417,null,null,3579,null,null,3398,null,null,2924,null,null,3042,null,null,3087,null,null,2898,null,null,1585,null,null,3813,null,null,3072,null,null,2498,null,null,40
364932,5617,187241,3833,65304,4158,60785,3893,4519,1330,121937,4331,105853,4480,16084,2544,177691,3699,78175,4519,73322,4056,4853,1248,99516,4373,91918,4111,7598,1712,5617,null,null,3833,null,null,4158,null,null,3893,null,null,1330,null,null,4331,null,null,4480,null,null,2544,null,null,3699,null,null,4519,null,null,4056,null,null,1248,null,null,4373,null,null,4111,null,null,1712,null,null,41
1162000,8840,583046,6340,231872,7296,220028,6688,11844,2432,351174,7411,297042,7141,54132,4596,578954,5888,272763,6701,259949,6538,12814,1927,306191,6692,277562,7284,28629,3142,8840,null,null,6340,null,null,7296,null,null,6688,null,null,2432,null,null,7411,null,null,7141,null,null,4596,null,null,5888,null,null,6701,null,null,6538,null,null,1927,null,null,6692,null,null,7284,null,null,3142,null,null,42
112122,2922,55582,2192,26634,2455,24621,2262,2013,932,28948,2595,25496,2289,3452,1577,56540,1785,31796,2363,30184,2361,1612,784,24744,2469,23055,2518,1689,791,2922,null,null,2192,null,null,2455,null,null,2262,null,null,932,null,null,2595,null,null,2289,null,null,1577,null,null,1785,null,null,2363,null,null,2361,null,null,784,null,null,2469,null,null,2518,null,null,791,null,null,44
443406,7845,219267,5421,78743,4408,71576,4426,7167,1615,140524,5802,101102,5314,39422,3909,224139,4862,93888,4726,84230,4546,9658,1798,130251,5126,107326,4717,22925,2620,7845,null,null,5421,null,null,4408,null,null,4426,null,null,1615,null,null,5802,null,null,5314,null,null,3909,null,null,4862,null,null,4726,null,null,4546,null,null,1798,null,null,5126,null,null,4717,null,null,2620,null,null,45
82590,2361,42482,1697,18137,1484,16154,1553,1983,630,24345,1907,17452,1783,6893,1255,40108,1876,18441,1785,17286,1860,1155,483,21667,1840,17366,1664,4301,1028,2361,null,null,1697,null,null,1484,null,null,1553,null,null,630,null,null,1907,null,null,1783,null,null,1255,null,null,1876,null,null,1785,null,null,1860,null,null,483,null,null,1840,null,null,1664,null,null,1028,null,null,46
617560,8350,308849,5501,106179,5390,96893,5361,9286,1953,202670,6733,158014,6213,44656,4812,308711,5670,123203,6158,114518,5762,8685,1653,185508,6703,161890,6261,23618,2860,8350,null,null,5501,null,null,5390,null,null,5361,null,null,1953,null,null,6733,null,null,6213,null,null,4812,null,null,5670,null,null,6158,null,null,5762,null,null,1653,null,null,6703,null,null,6261,null,null,2860,null,null,47
2722909,18179,1376757,13237,506076,11439,403062,11003,103014,6658,870681,14381,569784,13359,300897,12501,1346152,11228,556287,12279,447703,11797,108584,5821,789865,13813,535497,12138,254368,9530,18179,null,null,13237,null,null,11439,null,null,11003,null,null,6658,null,null,14381,null,null,13359,null,null,12501,null,null,11228,null,null,12279,null,null,11797,null,null,5821,null,null,13813,null,null,12138,null,null,9530,null,null,48
335802,5577,170875,3766,74077,3944,70284,3898,3793,1051,96798,4730,81072,4666,15726,2137,164927,4004,66395,3956,62463,3751,3932,1094,98532,4184,85519,3611,13013,2213,5577,null,null,3766,null,null,3944,null,null,3898,null,null,1051,null,null,4730,null,null,4666,null,null,2137,null,null,4004,null,null,3956,null,null,3751,null,null,1094,null,null,4184,null,null,3611,null,null,2213,null,null,49
63455,1980,32602,1405,14051,1634,14007,1634,44,49,18551,1562,16302,1668,2249,929,30853,1466,14524,1482,14228,1486,296,190,16329,1540,15471,1594,858,497,1980,null,null,1405,null,null,1634,null,null,1634,null,null,49,null,null,1562,null,null,1668,null,null,929,null,null,1466,null,null,1482,null,null,1486,null,null,190,null,null,1540,null,null,1594,null,null,497,null,null,50
769814,10070,385362,7669,159820,6076,144581,5472,15239,2592,225542,7732,176300,6664,49242,4482,384452,6110,179244,6042,163562,6297,15682,2172,205208,5812,172778,6164,32430,3688,10070,null,null,7669,null,null,6076,null,null,5472,null,null,2592,null,null,7732,null,null,6664,null,null,4482,null,null,6110,null,null,6042,null,null,6297,null,null,2172,null,null,5812,null,null,6164,null,null,3688,null,null,51
654339,7197,332443,5124,115430,5948,106899,5774,8531,1868,217013,7063,184305,6064,32708,3804,321896,4550,122096,5030,116957,5272,5139,1243,199800,5902,175821,5386,23979,2756,7197,null,null,5124,null,null,5948,null,null,5774,null,null,1868,null,null,7063,null,null,6064,null,null,3804,null,null,4550,null,null,5030,null,null,5272,null,null,1243,null,null,5902,null,null,5386,null,null,2756,null,null,53
160765,4415,83588,2887,28183,2522,27024,2500,1159,446,55405,3498,47219,3369,8186,1493,77177,2577,33018,2679,31416,2705,1602,776,44159,3024,40871,2909,3288,853,4415,null,null,2887,null,null,2522,null,null,2500,null,null,446,null,null,3498,null,null,3369,null,null,1493,null,null,2577,null,null,2679,null,null,2705,null,null,776,null,null,3024,null,null,2909,null,null,853,null,null,54
543912,6442,275796,3835,108530,4243,102084,4276,6446,1411,167266,4792,143497,4797,23769,2218,268116,4366,124806,4734,118241,4730,6565,1353,143310,4835,128899,4720,14411,1985,6442,null,null,3835,null,null,4243,null,null,4276,null,null,1411,null,null,4792,null,null,4797,null,null,2218,null,null,4366,null,null,4734,null,null,4730,null,null,1353,null,null,4835,null,null,4720,null,null,1985,null,null,55
51417,2947,26379,1757,9013,1226,7956,1138,1057,496,17366,1922,13749,1774,3617,1116,25038,2059,11425,1757,10470,1742,955,583,13613,1862,9933,1492,3680,1102,2947,null,null,1757,null,null,1226,null,null,1138,null,null,496,null,null,1922,null,null,1774,null,null,1116,null,null,2059,null,null,1757,null,null,1742,null,null,583,null,null,1862,null,null,1492,null,null,1102,null,null,56
338671,6222,167911,4012,76629,4059,72014,4073,4615,1035,91282,4240,78564,4091,12718,2207,170760,4380,91116,3878,85519,3953,5597,1268,79644,4608,74107,4483,5537,1285,6222,null,null,4012,null,null,4059,null,null,4073,null,null,1035,null,null,4240,null,null,4091,null,null,2207,null,null,4380,null,null,3878,null,null,3953,null,null,1268,null,null,4608,null,null,4483,null,null,1285,null,null,72
449657,7590,221499,5261,86774,4506,77181,4213,9593,2233,134725,6050,102404,6046,32321,3664,228158,5612,96365,5154,88371,5021,7994,1658,131793,5437,104575,5572,27218,2906,7590,null,null,5261,null,null,4506,null,null,4213,null,null,2233,null,null,6050,null,null,6046,null,null,3664,null,null,5612,null,null,5154,null,null,5021,null,null,1658,null,null,5437,null,null,5572,null,null,2906,null,null,01
71700,2528,37380,2071,8893,1383,7873,1427,1020,550,28487,2143,20838,1999,7649,1408,34320,1692,9636,1236,8332,1216,1304,729,24684,1628,19465,1730,5219,1100,2528,null,null,2071,null,null,1383,null,null,1427,null,null,550,null,null,2143,null,null,1999,null,null,1408,null,null,1692,null,null,1236,null,null,1216,null,null,729,null,null,1628,null,null,1730,null,null,1100,null,null,02
656714,5863,332401,4745,118965,5266,105585,5164,13380,1927,213436,5944,163952,5570,49484,3459,324313,4578,136917,5219,121384,5369,15533,2391,187396,6045,158588,5716,28808,3273,5863,null,null,4745,null,null,5266,null,null,5164,null,null,1927,null,null,5944,null,null,5570,null,null,3459,null,null,4578,null,null,5219,null,null,5369,null,null,2391,null,null,6045,null,null,5716,null,null,3273,null,null,04
280918,5889,143328,4131,49602,4066,45539,4070,4063,1188,93726,3952,70758,3778,22968,2864,137590,3461,55509,3638,51794,3419,3715,1077,82081,3532,67311,3606,14770,2060,5889,null,null,4131,null,null,4066,null,null,4070,null,null,1188,null,null,3952,null,null,3778,null,null,2864,null,null,3461,null,null,3638,null,null,3419,null,null,1077,null,null,3532,null,null,3606,null,null,2060,null,null,05
3888311,19388,1979631,13189,860907,16553,792836,16866,68071,4257,1118724,19132,936703,17195,182021,9005,1908680,13052,955079,14378,882792,13871,72287,5359,953601,14012,851806,13743,101795,6000,19388,null,null,13189,null,null,16553,null,null,16866,null,null,4257,null,null,19132,null,null,17195,null,null,9005,null,null,13052,null,null,14378,null,null,13871,null,null,5359,null,null,14012,null,null,13743,null,null,6000,null,null,06
519511,6922,264297,4991,91958,4791,84950,4959,7008,1589,172339,6179,146312,6527,26027,3052,255214,4915,104365,5088,97765,4842,6600,2115,150849,5736,133153,5940,17696,2460,6922,null,null,4991,null,null,4791,null,null,4959,null,null,1589,null,null,6179,null,null,6527,null,null,3052,null,null,4915,null,null,5088,null,null,4842,null,null,2115,null,null,5736,null,null,5940,null,null,2460,null,null,08
342361,5065,176105,3947,79555,4269,76031,4276,3524,1044,96550,4120,85785,3706,10765,2384,166256,3303,90129,4079,86483,3945,3646,1181,76127,3933,69386,3835,6741,1321,5065,null,null,3947,null,null,4269,null,null,4276,null,null,1044,null,null,4120,null,null,3706,null,null,2384,null,null,3303,null,null,4079,null,null,3945,null,null,1181,null,null,3933,null,null,3835,null,null,1321,null,null,09
80779,2977,40406,2035,16051,2011,15555,1985,496,366,24355,2017,20636,1941,3719,1183,40373,1674,20412,1811,19586,1758,826,537,19961,1927,18524,1934,1437,637,2977,null,null,2035,null,null,2011,null,null,1985,null,null,366,null,null,2017,null,null,1941,null,null,1183,null,null,1674,null,null,1811,null,null,1758,null,null,537,null,null,1927,null,null,1934,null,null,637,null,null,10
84019,2896,36526,1628,17536,1986,16642,1900,894,443,18990,1892,17737,1867,1253,824,47493,2049,21571,2657,21109,2642,462,259,25922,2760,24381,2670,1541,597,2896,null,null,1628,null,null,1986,null,null,1900,null,null,443,null,null,1892,null,null,1867,null,null,824,null,null,2049,null,null,2657,null,null,2642,null,null,259,null,null,2760,null,null,2670,null,null,597,null,null,11
