B05004_001E,B05004_001M,B05004_002E,B05004_002M,B05004_003E,B05004_003M,B05004_004E,B05004_004M,B05004_005E,B05004_005M,B05004_006E,B05004_006M,B05004_007E,B05004_007M,B05004_008E,B05004_008M,B05004_009E,B05004_009M,B05004_010E,B05004_010M,B05004_011E,B05004_011M,B05004_012E,B05004_012M,B05004_013E,B05004_013M,B05004_014E,B05004_014M,B05004_015E,B05004_015M,B05004_001M,B05004_001EA,B05004_001MA,B05004_002M,B05004_002EA,B05004_002MA,B05004_003M,B05004_003EA,B05004_003MA,B05004_004M,B05004_004EA,B05004_004MA,B05004_005M,B05004_005EA,B05004_005MA,B05004_006M,B05004_006EA,B05004_006MA,B05004_007M,B05004_007EA,B05004_007MA,B05004_008M,B05004_008EA,B05004_008MA,B05004_009M,B05004_009EA,B05004_009MA,B05004_010M,B05004_010EA,B05004_010MA,B05004_011M,B05004_011EA,B05004_011MA,B05004_012M,B05004_012EA,B05004_012MA,B05004_013M,B05004_013EA,B05004_013MA,B05004_014M,B05004_014EA,B05004_014MA,B05004_015M,B05004_015EA,B05004_015MA,state
36.4,0.2,35.1,0.2,37.7,0.2,36.0,0.2,34.7,0.2,37.4,0.3,39.7,0.6,39.0,0.7,40.5,0.8,49.3,1.3,48.0,1.8,50.0,1.0,35.8,0.7,35.7,0.8,36.0,1.0,0.2,null,null,0.2,null,null,0.2,null,null,0.2,null,null,0.2,null,null,0.3,null,null,0.6,null,null,0.7,null,null,0.8,null,null,1.3,null,null,1.8,null,null,1.0,null,null,0.7,null,null,0.8,null,null,1.0,null,null,40
39.2,0.2,38.2,0.2,40.0,0.3,38.3,0.2,37.3,0.3,39.2,0.3,43.4,0.6,42.7,0.7,44.1,0.8,50.5,0.8,50.1,0.9,50.9,1.1,38.3,0.7,37.6,1.1,38.7,0.7,0.2,null,null,0.2,null,null,0.3,null,null,0.2,null,null,0.3,null,null,0.3,null,null,0.6,null,null,0.7,null,null,0.8,null,null,0.8,null,null,0.9,null,null,1.1,null,null,0.7,null,null,1.1,null,null,0.7,null,null,41
40.6,0.1,39.0,0.2,42.3,0.1,40.5,0.1,38.7,0.2,42.3,0.2,42.0,0.6,40.8,0.8,42.7,0.6,49.3,0.7,49.4,1.0,49.2,0.9,35.5,0.6,35.0,0.6,36.2,0.7,0.1,null,null,0.2,null,null,0.1,null,null,0.1,null,null,0.2,null,null,0.2,null,null,0.6,null,null,0.8,null,null,0.6,null,null,0.7,null,null,1.0,null,null,0.9,null,null,0.6,null,null,0.6,null,null,0.7,null,null,42
40.2,0.2,38.4,0.3,41.9,0.4,38.6,0.4,36.7,0.6,40.3,0.5,46.8,1.7,43.8,1.9,48.5,1.6,53.2,1.5,53.1,2.4,53.6,2.3,38.4,1.2,36.2,1.6,40.8,2.5,0.2,null,null,0.3,null,null,0.4,null,null,0.4,null,null,0.6,null,null,0.5,null,null,1.7,null,null,1.9,null,null,1.6,null,null,1.5,null,null,2.4,null,null,2.3,null,null,1.2,null,null,1.6,null,null,2.5,null,null,44
39.1,0.2,37.5,0.2,40.6,0.2,38.9,0.2,37.2,0.3,40.4,0.3,40.5,0.7,39.7,0.9,42.2,1.6,51.7,1.4,48.9,2.0,54.3,1.9,36.5,0.8,36.7,1.1,36.3,0.8,0.2,null,null,0.2,null,null,0.2,null,null,0.2,null,null,0.3,null,null,0.3,null,null,0.7,null,null,0.9,null,null,1.6,null,null,1.4,null,null,2.0,null,null,1.9,null,null,0.8,null,null,1.1,null,null,0.8,null,null,45
36.8,0.3,35.6,0.3,38.4,0.4,37.0,0.4,35.8,0.3,38.6,0.4,34.1,2.0,31.7,4.3,35.4,2.8,40.3,1.5,37.4,2.4,46.7,11.1,29.9,2.1,29.7,1.4,30.4,4.1,0.3,null,null,0.3,null,null,0.4,null,null,0.4,null,null,0.3,null,null,0.4,null,null,2.0,null,null,4.3,null,null,2.8,null,null,1.5,null,null,2.4,null,null,11.1,null,null,2.1,null,null,1.4,null,null,4.1,null,null,46
38.6,0.2,37.1,0.2,40.1,0.2,38.6,0.2,37.1,0.2,40.1,0.3,38.8,0.9,37.6,0.8,40.1,0.8,47.5,1.1,47.7,1.3,47.1,1.7,35.2,0.4,34.7,0.5,35.8,0.8,0.2,null,null,0.2,null,null,0.2,null,null,0.2,null,null,0.2,null,null,0.3,null,null,0.9,null,null,0.8,null,null,0.8,null,null,1.1,null,null,1.3,null,null,1.7,null,null,0.4,null,null,0.5,null,null,0.8,null,null,47
34.5,0.2,33.5,0.1,35.4,0.2,31.6,0.1,30.4,0.1,32.8,0.1,42.5,0.2,41.9,0.3,43.0,0.2,49.8,0.4,49.8,0.4,49.9,0.4,38.4,0.2,37.9,0.3,38.9,0.4,0.2,null,null,0.1,null,null,0.2,null,null,0.1,null,null,0.1,null,null,0.1,null,null,0.2,null,null,0.3,null,null,0.2,null,null,0.4,null,null,0.4,null,null,0.4,null,null,0.2,null,null,0.3,null,null,0.4,null,null,48
30.7,0.1,30.1,0.1,31.4,0.2,29.3,0.1,28.8,0.2,29.9,0.2,40.4,0.5,39.3,0.9,41.3,0.7,48.2,1.2,47.2,1.7,48.9,1.5,36.6,0.8,35.3,1.0,38.3,0.8,0.1,null,null,0.1,null,null,0.2,null,null,0.1,null,null,0.2,null,null,0.2,null,null,0.5,null,null,0.9,null,null,0.7,null,null,1.2,null,null,1.7,null,null,1.5,null,null,0.8,null,null,1.0,null,null,0.8,null,null,49
43.1,0.3,41.7,0.5,44.4,0.3,42.7,0.3,41.2,0.5,44.1,0.4,47.2,3.2,46.9,4.1,47.6,4.0,51.1,3.1,51.1,3.9,51.0,9.1,43.9,4.3,43.5,5.0,44.3,6.4,0.3,null,null,0.5,null,null,0.3,null,null,0.3,null,null,0.5,null,null,0.4,null,null,3.2,null,null,4.1,null,null,4.0,null,null,3.1,null,null,3.9,null,null,9.1,null,null,4.3,null,null,5.0,null,null,6.4,null,null,50
38.2,0.2,37.0,0.2,39.5,0.2,37.1,0.2,35.7,0.2,38.5,0.2,42.1,0.4,41.4,0.4,42.8,0.5,48.0,0.5,47.8,0.6,48.2,0.7,36.6,0.4,36.3,0.5,36.8,0.4,0.2,null,null,0.2,null,null,0.2,null,null,0.2,null,null,0.2,null,null,0.2,null,null,0.4,null,null,0.4,null,null,0.5,null,null,0.5,null,null,0.6,null,null,0.7,null,null,0.4,null,null,0.5,null,null,0.4,null,null,51
37.7,0.2,36.7,0.2,38.7,0.2,36.4,0.2,35.6,0.1,37.4,0.2,42.0,0.4,40.7,0.5,43.3,0.4,49.7,0.7,48.7,0.6,50.6,0.7,36.1,0.5,35.3,0.6,37.0,0.6,0.2,null,null,0.2,null,null,0.2,null,null,0.2,null,null,0.1,null,null,0.2,null,null,0.4,null,null,0.5,null,null,0.4,null,null,0.7,null,null,0.6,null,null,0.7,null,null,0.5,null,null,0.6,null,null,0.6,null,null,53
42.3,0.3,41.1,0.3,43.4,0.3,42.3,0.3,41.2,0.3,43.3,0.3,42.0,4.0,37.9,3.0,49.8,4.2,53.0,2.6,51.4,4.4,54.5,4.7,35.3,1.6,32.2,2.9,38.0,10.2,0.3,null,null,0.3,null,null,0.3,null,null,0.3,null,null,0.3,null,null,0.3,null,null,4.0,null,null,3.0,null,null,4.2,null,null,2.6,null,null,4.4,null,null,4.7,null,null,1.6,null,null,2.9,null,null,10.2,null,null,54
39.4,0.1,38.3,0.2,40.5,0.1,39.3,0.2,38.1,0.2,40.5,0.2,40.3,0.7,39.7,0.7,40.9,1.0,48.5,1.2,47.5,1.7,49.2,1.4,35.2,0.7,34.8,0.8,35.6,0.8,0.1,null,null,0.2,null,null,0.1,null,null,0.2,null,null,0.2,null,null,0.2,null,null,0.7,null,null,0.7,null,null,1.0,null,null,1.2,null,null,1.7,null,null,1.4,null,null,0.7,null,null,0.8,null,null,0.8,null,null,55
37.2,0.4,36.6,0.6,37.8,0.5,36.9,0.4,36.4,0.5,37.5,0.6,41.9,2.9,42.4,5.2,41.5,3.3,47.5,4.6,47.5,6.1,49.0,8.7,39.5,4.9,39.6,7.0,38.3,5.3,0.4,null,null,0.6,null,null,0.5,null,null,0.4,null,null,0.5,null,null,0.6,null,null,2.9,null,null,5.2,null,null,3.3,null,null,4.6,null,null,6.1,null,null,8.7,null,null,4.9,null,null,7.0,null,null,5.3,null,null,56
40.7,0.2,38.8,0.2,42.5,0.2,40.3,0.2,38.3,0.2,42.0,0.3,52.5,0.9,51.8,1.8,52.8,1.1,57.9,1.1,57.2,2.0,58.4,1.5,46.0,2.0,45.5,2.8,46.3,2.6,0.2,null,null,0.2,null,null,0.2,null,null,0.2,null,null,0.2,null,null,0.3,null,null,0.9,null,null,1.8,null,null,1.1,null,null,1.1,null,null,2.0,null,null,1.5,null,null,2.0,null,null,2.8,null,null,2.6,null,null,72
39.0,0.2,37.4,0.2,40.5,0.2,38.9,0.2,37.3,0.2,40.6,0.3,39.1,0.6,38.7,0.8,39.5,1.0,47.8,1.7,47.6,2.4,47.9,2.6,36.1,0.9,35.2,1.3,36.7,0.8,0.2,null,null,0.2,null,null,0.2,null,null,0.2,null,null,0.2,null,null,0.3,null,null,0.6,null,null,0.8,null,null,1.0,null,null,1.7,null,null,2.4,null,null,2.6,null,null,0.9,null,null,1.3,null,null,0.8,null,null,01
33.5,0.3,32.8,0.3,34.3,0.5,32.3,0.3,31.9,0.4,32.9,0.4,46.1,1.8,45.6,3.3,46.3,1.4,47.5,4.2,46.9,5.3,47.7,3.8,45.5,3.0,45.1,10.0,46.0,2.9,0.3,null,null,0.3,null,null,0.5,null,null,0.3,null,null,0.4,null,null,0.4,null,null,1.8,null,null,3.3,null,null,1.4,null,null,4.2,null,null,5.3,null,null,3.8,null,null,3.0,null,null,10.0,null,null,2.9,null,null,02
37.5,0.2,36.2,0.1,38.8,0.2,35.4,0.2,34.4,0.2,36.6,0.2,44.9,0.4,43.9,0.4,45.7,0.5,51.5,0.7,50.9,0.7,52.0,0.9,40.2,0.4,39.0,0.5,40.9,0.6,0.2,null,null,0.1,null,null,0.2,null,null,0.2,null,null,0.2,null,null,0.2,null,null,0.4,null,null,0.4,null,null,0.5,null,null,0.7,null,null,0.7,null,null,0.9,null,null,0.4,null,null,0.5,null,null,0.6,null,null,04
38.0,0.2,36.5,0.2,39.5,0.3,37.8,0.3,36.3,0.3,39.4,0.3,38.7,0.8,37.7,0.9,39.7,1.1,49.0,1.8,49.2,3.9,49.0,2.3,36.3,1.0,35.7,1.0,37.7,1.7,0.2,null,null,0.2,null,null,0.3,null,null,0.3,null,null,0.3,null,null,0.3,null,null,0.8,null,null,0.9,null,null,1.1,null,null,1.8,null,null,3.9,null,null,2.3,null,null,1.0,null,null,1.0,null,null,1.7,null,null,05
36.4,0.2,35.3,0.1,37.5,0.1,30.1,0.1,29.4,0.1,30.8,0.1,46.7,0.1,45.8,0.1,47.6,0.2,53.2,0.2,52.8,0.2,53.7,0.2,40.3,0.2,39.7,0.3,41.0,0.2,0.2,null,null,0.1,null,null,0.1,null,null,0.1,null,null,0.1,null,null,0.1,null,null,0.1,null,null,0.1,null,null,0.2,null,null,0.2,null,null,0.2,null,null,0.2,null,null,0.2,null,null,0.3,null,null,0.2,null,null,06
36.7,0.2,35.7,0.2,37.8,0.2,35.8,0.1,34.7,0.2,36.9,0.2,41.2,0.5,40.8,0.6,41.7,0.6,48.1,0.7,48.3,1.0,48.0,1.0,37.7,0.5,37.3,0.8,38.3,0.9,0.2,null,null,0.2,null,null,0.2,null,null,0.1,null,null,0.2,null,null,0.2,null,null,0.5,null,null,0.6,null,null,0.6,null,null,0.7,null,null,1.0,null,null,1.0,null,null,0.5,null,null,0.8,null,null,0.9,null,null,08
40.9,0.2,39.1,0.3,42.6,0.2,39.4,0.3,37.2,0.3,41.4,0.4,45.2,0.7,44.4,0.9,46.1,1.0,52.2,0.7,51.8,1.0,52.4,0.8,38.3,0.9,37.6,0.9,39.0,1.0,0.2,null,null,0.3,null,null,0.2,null,null,0.3,null,null,0.3,null,null,0.4,null,null,0.7,null,null,0.9,null,null,1.0,null,null,0.7,null,null,1.0,null,null,0.8,null,null,0.9,null,null,0.9,null,null,1.0,null,null,09
40.6,0.4,39.1,0.4,42.1,0.4,40.5,0.4,38.5,0.5,42.4,0.7,41.0,1.1,40.5,1.3,41.4,1.1,49.3,2.3,49.9,3.3,49.2,2.6,35.1,0.7,35.1,0.8,35.0,1.2,0.4,null,null,0.4,null,null,0.4,null,null,0.4,null,null,0.5,null,null,0.7,null,null,1.1,null,null,1.3,null,null,1.1,null,null,2.3,null,null,3.3,null,null,2.6,null,null,0.7,null,null,0.8,null,null,1.2,null,null,10
33.9,0.2,33.8,0.2,34.0,0.2,32.8,0.3,32.7,0.4,32.9,0.3,41.0,1.1,41.1,1.2,40.9,1.6,46.7,1.4,47.5,2.0,46.1,1.4,35.8,1.4,35.8,1.8,35.9,2.0,0.2,null,null,0.2,null,null,0.2,null,null,0.3,null,null,0.4,null,null,0.3,null,null,1.1,null,null,1.2,null,null,1.6,null,null,1.4,null,null,2.0,null,null,1.4,null,null,1.4,null,null,1.8,null,null,2.0,null,null,11
