B17003_001E,B17003_001M,B17003_002E,B17003_002M,B17003_003E,B17003_003M,B17003_004E,B17003_004M,B17003_005E,B17003_005M,B17003_006E,B17003_006M,B17003_007E,B17003_007M,B17003_008E,B17003_008M,B17003_009E,B17003_009M,B17003_010E,B17003_010M,B17003_011E,B17003_011M,B17003_012E,B17003_012M,B17003_013E,B17003_013M,B17003_014E,B17003_014M,B17003_015E,B17003_015M,B17003_016E,B17003_016M,B17003_017E,B17003_017M,B17003_018E,B17003_018M,B17003_019E,B17003_019M,B17003_020E,B17003_020M,B17003_021E,B17003_021M,B17003_022E,B17003_022M,B17003_023E,B17003_023M,B17003_001M,B17003_001EA,B17003_001MA,B17003_002M,B17003_002EA,B17003_002MA,B17003_003M,B17003_003EA,B17003_003MA,B17003_004M,B17003_004EA,B17003_004MA,B17003_005M,B17003_005EA,B17003_005MA,B17003_006M,B17003_006EA,B17003_006MA,B17003_007M,B17003_007EA,B17003_007MA,B17003_008M,B17003_008EA,B17003_008MA,B17003_009M,B17003_009EA,B17003_009MA,B17003_010M,B17003_010EA,B17003_010MA,B17003_011M,B17003_011EA,B17003_011MA,B17003_012M,B17003_012EA,B17003_012MA,B17003_013M,B17003_013EA,B17003_013MA,B17003_014M,B17003_014EA,B17003_014MA,B17003_015M,B17003_015EA,B17003_015MA,B17003_016M,B17003_016EA,B17003_016MA,B17003_017M,B17003_017EA,B17003_017MA,B17003_018M,B17003_018EA,B17003_018MA,B17003_019M,B17003_019EA,B17003_019MA,B17003_020M,B17003_020EA,B17003_020MA,B17003_021M,B17003_021EA,B17003_021MA,B17003_022M,B17003_022EA,B17003_022MA,B17003_023M,B17003_023EA,B17003_023MA,state
955085,1618,101471,5683,42157,3341,9761,1659,19528,2417,8386,1596,4482,1148,59314,3790,8494,1807,27152,2630,16203,2090,7465,1353,853614,5836,414711,3646,30688,2840,142148,4640,119231,5001,122644,4683,438903,4009,21987,2174,125378,5502,136444,3927,155094,4834,1618,null,null,5683,null,null,3341,null,null,1659,null,null,2417,null,null,1596,null,null,1148,null,null,3790,null,null,1807,null,null,2630,null,null,2090,null,null,1353,null,null,5836,null,null,3646,null,null,2840,null,null,4640,null,null,5001,null,null,4683,null,null,4009,null,null,2174,null,null,5502,null,null,3927,null,null,4834,null,null,23
4059397,4362,320836,9243,129875,6453,34963,3410,46993,3685,26611,2751,21308,2583,190961,6546,42758,3343,71484,4713,47340,3558,29379,2313,3738561,9677,1778287,6955,170838,6069,443848,8510,430819,10091,732782,9948,1960274,7341,144376,6493,458755,11163,527111,9538,830032,10803,4362,null,null,9243,null,null,6453,null,null,3410,null,null,3685,null,null,2751,null,null,2583,null,null,6546,null,null,3343,null,null,4713,null,null,3558,null,null,2313,null,null,9677,null,null,6955,null,null,6069,null,null,8510,null,null,10091,null,null,9948,null,null,7341,null,null,6493,null,null,11163,null,null,9538,null,null,10803,null,null,24
4658842,3481,407915,11651,158392,6836,41335,3918,52870,4089,33385,2410,30802,2831,249523,8178,62419,4470,78281,4897,58556,4099,50267,3663,4250927,11906,2055024,7417,178557,7360,517091,9585,449963,10147,909413,8997,2195903,8564,154267,5983,478374,10013,545674,10130,1017588,11339,3481,null,null,11651,null,null,6836,null,null,3918,null,null,4089,null,null,2410,null,null,2831,null,null,8178,null,null,4470,null,null,4897,null,null,4099,null,null,3663,null,null,11906,null,null,7417,null,null,7360,null,null,9585,null,null,10147,null,null,8997,null,null,8564,null,null,5983,null,null,10013,null,null,10130,null,null,11339,null,null,25
6662186,4444,777132,13108,328730,7853,81814,4350,126361,5001,84761,4960,35794,2711,448402,8932,98320,4943,159380,5505,144743,6361,45959,3398,5885054,13276,2869484,7987,241669,6005,822710,10972,930779,11257,874326,11138,3015570,9774,202663,5246,828827,10151,1040587,13372,943493,11616,4444,null,null,13108,null,null,7853,null,null,4350,null,null,5001,null,null,4960,null,null,2711,null,null,8932,null,null,4943,null,null,5505,null,null,6361,null,null,3398,null,null,13276,null,null,7987,null,null,6005,null,null,10972,null,null,11257,null,null,11138,null,null,9774,null,null,5246,null,null,10151,null,null,13372,null,null,11616,null,null,26
3675083,4211,283169,7634,118594,4601,24732,2668,42425,3002,34106,2405,17331,1676,164575,5391,36042,3094,52017,3033,55190,3261,21326,1888,3391914,8967,1684154,5357,106136,4860,434890,8029,546875,7994,596253,8137,1707760,6451,86517,4268,386292,7579,579405,7811,655546,7347,4211,null,null,7634,null,null,4601,null,null,2668,null,null,3002,null,null,2405,null,null,1676,null,null,5391,null,null,3094,null,null,3033,null,null,3261,null,null,1888,null,null,8967,null,null,5357,null,null,4860,null,null,8029,null,null,7994,null,null,8137,null,null,6451,null,null,4268,null,null,7579,null,null,7811,null,null,7347,null,null,27
1909498,5340,316010,9146,117024,5467,40877,3650,44156,3329,24293,2997,7698,1469,198986,7277,53363,3961,70783,4585,58933,4034,15907,2332,1593488,11021,765003,6575,110548,5479,241877,8928,243557,8038,169021,6759,828485,8413,87500,4610,228892,7809,280768,9829,231325,6915,5340,null,null,9146,null,null,5467,null,null,3650,null,null,3329,null,null,2997,null,null,1469,null,null,7277,null,null,3961,null,null,4585,null,null,4034,null,null,2332,null,null,11021,null,null,6575,null,null,5479,null,null,8928,null,null,8038,null,null,6759,null,null,8413,null,null,4610,null,null,7809,null,null,9829,null,null,6915,null,null,28
4035069,6067,438869,12197,179898,7541,49722,3252,64589,4324,45867,3609,19720,2086,258971,7795,62853,4328,93881,5001,77212,4760,25025,2620,3596200,14109,1746183,8422,150345,6153,557181,9233,515632,10606,523025,9125,1850017,8800,145598,6309,512705,9308,595539,11282,596175,9427,6067,null,null,12197,null,null,7541,null,null,3252,null,null,4324,null,null,3609,null,null,2086,null,null,7795,null,null,4328,null,null,5001,null,null,4760,null,null,2620,null,null,14109,null,null,8422,null,null,6153,null,null,9233,null,null,10606,null,null,9125,null,null,8800,null,null,6309,null,null,9308,null,null,11282,null,null,9427,null,null,29
702222,2830,76888,4557,33991,2844,6577,1190,11778,1520,10465,1424,5171,1161,42897,2875,5726,1032,15278,1695,14920,1678,6973,1407,625334,5059,314711,3538,20955,2434,90953,4047,101485,3673,101318,3658,310623,3114,16048,1849,83641,3871,104589,3609,106345,3795,2830,null,null,4557,null,null,2844,null,null,1190,null,null,1520,null,null,1424,null,null,1161,null,null,2875,null,null,1032,null,null,1695,null,null,1678,null,null,1407,null,null,5059,null,null,3538,null,null,2434,null,null,4047,null,null,3673,null,null,3658,null,null,3114,null,null,1849,null,null,3871,null,null,3609,null,null,3795,null,null,30
1222276,2857,106471,5144,43862,2895,11641,1926,15367,1724,11497,1876,5357,994,62609,3580,14231,2044,19437,2020,21182,1810,7759,1355,1115805,5061,555570,3202,46118,2734,151764,4499,183761,5041,173927,4394,560235,3775,35305,2671,132669,4609,190122,4667,202139,4947,2857,null,null,5144,null,null,2895,null,null,1926,null,null,1724,null,null,1876,null,null,994,null,null,3580,null,null,2044,null,null,2020,null,null,1810,null,null,1355,null,null,5061,null,null,3202,null,null,2734,null,null,4499,null,null,5041,null,null,4394,null,null,3775,null,null,2671,null,null,4609,null,null,4667,null,null,4947,null,null,31
1987084,2323,226070,9410,97601,5039,20890,2536,35040,3750,30802,2758,10869,1657,128469,6445,33765,3328,39593,3688,40128,3478,14983,2416,1761014,9571,882162,5270,117931,5333,259226,7666,289939,7846,215066,6879,878852,6680,102682,4610,242299,8169,304329,7450,229542,7336,2323,null,null,9410,null,null,5039,null,null,2536,null,null,3750,null,null,2758,null,null,1657,null,null,6445,null,null,3328,null,null,3688,null,null,3478,null,null,2416,null,null,9571,null,null,5270,null,null,5333,null,null,7666,null,null,7846,null,null,6879,null,null,6680,null,null,4610,null,null,8169,null,null,7450,null,null,7336,null,null,32
932193,2264,58358,5093,24714,2735,5796,1267,8938,1843,5484,1284,4496,1309,33644,3178,4921,1284,11411,1583,10802,1606,6510,1448,873835,5777,431204,3479,32497,2924,117809,4202,120300,4327,160598,5077,442631,3615,21088,2275,112327,4181,136521,4642,172695,5075,2264,null,null,5093,null,null,2735,null,null,1267,null,null,1843,null,null,1284,null,null,1309,null,null,3178,null,null,1284,null,null,1583,null,null,1606,null,null,1448,null,null,5777,null,null,3479,null,null,2924,null,null,4202,null,null,4327,null,null,5077,null,null,3615,null,null,2275,null,null,4181,null,null,4642,null,null,5075,null,null,33
6085726,2502,532272,14209,211899,7865,57285,4470,77698,4851,43058,3446,33858,3292,320373,8627,83507,5172,117152,5940,68198,5113,51516,3504,5553454,14017,2681130,8162,257798,7485,716808,12941,610799,12583,1095725,11859,2872324,8581,242050,7872,751568,10606,686753,13775,1191953,11851,2502,null,null,14209,null,null,7865,null,null,4470,null,null,4851,null,null,3446,null,null,3292,null,null,8627,null,null,5172,null,null,5940,null,null,5113,null,null,3504,null,null,14017,null,null,8162,null,null,7485,null,null,12941,null,null,12583,null,null,11859,null,null,8581,null,null,7872,null,null,10606,null,null,13775,null,null,11851,null,null,34
1368586,3941,211043,7417,88777,4367,26418,3093,30855,2733,22873,2624,8631,1433,122266,4949,35108,3366,34958,3156,39441,3303,12759,1709,1157543,8132,570355,4654,72048,4570,154570,6152,173444,6974,170293,5595,587188,6000,62384,4203,142055,4992,197197,6664,185552,6107,3941,null,null,7417,null,null,4367,null,null,3093,null,null,2733,null,null,2624,null,null,1433,null,null,4949,null,null,3366,null,null,3156,null,null,3303,null,null,1709,null,null,8132,null,null,4654,null,null,4570,null,null,6152,null,null,6974,null,null,5595,null,null,6000,null,null,4203,null,null,4992,null,null,6664,null,null,6107,null,null,35
13453287,5051,1635497,23656,655554,12853,215054,8279,207831,7587,130553,5669,102116,5212,979943,15823,309999,8155,303002,8204,219090,7477,147852,6634,11817790,24469,5708143,14300,659389,12551,1491000,14783,1423247,17955,2134507,17055,6109647,16233,628341,12667,1486628,19469,1534374,18705,2460304,20649,5051,null,null,23656,null,null,12853,null,null,8279,null,null,7587,null,null,5669,null,null,5212,null,null,15823,null,null,8155,null,null,8204,null,null,7477,null,null,6634,null,null,24469,null,null,14300,null,null,12551,null,null,14783,null,null,17955,null,null,17055,null,null,16233,null,null,12667,null,null,19469,null,null,18705,null,null,20649,null,null,36
6774093,7287,823698,18492,327649,11186,104861,5990,109542,6349,75842,5672,37404,3387,496049,11431,132771,6214,152073,6694,160031,7022,51174,3793,5950395,18985,2862354,11947,339530,9486,747431,11555,853239,12805,922154,13553,3088041,11475,266947,8319,727584,10605,1023434,12332,1070076,11928,7287,null,null,18492,null,null,11186,null,null,5990,null,null,6349,null,null,5672,null,null,3387,null,null,11431,null,null,6214,null,null,6694,null,null,7022,null,null,3793,null,null,18985,null,null,11947,null,null,9486,null,null,11555,null,null,12805,null,null,13553,null,null,11475,null,null,8319,null,null,10605,null,null,12332,null,null,11928,null,null,37
485898,2113,40143,3568,20074,2389,3503,915,7806,1479,6679,1557,2086,782,20069,2588,4349,1234,7942,1473,5828,1194,1950,655,445755,3740,228073,2750,17223,1975,63450,3099,82538,3759,64862,3453,217682,3114,10013,1188,51583,2636,79008,2987,77078,2825,2113,null,null,3568,null,null,2389,null,null,915,null,null,1479,null,null,1557,null,null,782,null,null,2588,null,null,1234,null,null,1473,null,null,1194,null,null,655,null,null,3740,null,null,2750,null,null,1975,null,null,3099,null,null,3759,null,null,3453,null,null,3114,null,null,1188,null,null,2636,null,null,2987,null,null,2825,null,null,38
7771713,4782,889494,17778,360885,9485,89552,5479,145565,5906,89693,5215,36075,3928,528609,11300,114591,5335,202643,7308,165322,6838,46053,2710,6882219,18319,3357280,9438,286814,8080,1125903,15216,947669,14471,996894,11095,3524939,12414,259036,7266,1100803,13368,1076339,12989,1088761,14758,4782,null,null,17778,null,null,9485,null,null,5479,null,null,5906,null,null,5215,null,null,3928,null,null,11300,null,null,5335,null,null,7308,null,null,6838,null,null,2710,null,null,18319,null,null,9438,null,null,8080,null,null,15216,null,null,14471,null,null,11095,null,null,12414,null,null,7266,null,null,13368,null,null,12989,null,null,14758,null,null,39
2514061,3944,309602,7542,125624,4450,33174,2556,48334,2559,32418,2376,11698,1317,183978,4815,44682,3142,67988,3336,54455,3265,16853,1741,2204459,8536,1079050,5189,118241,3958,336880,7539,333927,7014,290002,7194,1125409,5544,103327,4118,324059,4778,371849,4980,326174,6544,3944,null,null,7542,null,null,4450,null,null,2556,null,null,2559,null,null,2376,null,null,1317,null,null,4815,null,null,3142,null,null,3336,null,null,3265,null,null,1741,null,null,8536,null,null,5189,null,null,3958,null,null,7539,null,null,7014,null,null,7194,null,null,5544,null,null,4118,null,null,4778,null,null,4980,null,null,6544,null,null,40
2825160,3565,304022,9779,128129,6349,28501,3166,36293,3659,44246,3259,19089,2222,175893,5923,35181,3687,49493,2966,62890,4094,28329,2900,2521138,10637,1243793,7396,110900,6106,292651,8404,411392,8909,428850,8123,1277345,6863,97120,5374,265735,7301,459743,9474,454747,8140,3565,null,null,9779,null,null,6349,null,null,3166,null,null,3659,null,null,3259,null,null,2222,null,null,5923,null,null,3687,null,null,2966,null,null,4094,null,null,2900,null,null,10637,null,null,7396,null,null,6106,null,null,8404,null,null,8909,null,null,8123,null,null,6863,null,null,5374,null,null,7301,null,null,9474,null,null,8140,null,null,41
8743255,4899,880957,16494,354961,9191,89154,5196,155465,7215,65051,4520,45291,3385,525996,10935,116763,5799,220614,6640,127581,5956,61038,4041,7862298,17740,3822869,10433,330792,9687,1322449,15352,908814,13545,1260814,12379,4039429,12000,298195,8519,1346275,13930,1028967,13524,1365992,12050,4899,null,null,16494,null,null,9191,null,null,5196,null,null,7215,null,null,4520,null,null,3385,null,null,10935,null,null,5799,null,null,6640,null,null,5956,null,null,4041,null,null,17740,null,null,10433,null,null,9687,null,null,15352,null,null,13545,null,null,12379,null,null,12000,null,null,8519,null,null,13930,null,null,13524,null,null,12050,null,null,42
721155,1364,74545,5669,29564,3228,7703,1539,11151,2107,6547,1465,4163,1181,44981,3657,12193,2214,14158,2056,12067,1946,6563,1389,646610,5529,312760,3313,31586,2651,88944,3982,80439,5141,111791,4893,333850,3825,29192,2968,84924,4575,94075,4786,125659,4619,1364,null,null,5669,null,null,3228,null,null,1539,null,null,2107,null,null,1465,null,null,1181,null,null,3657,null,null,2214,null,null,2056,null,null,1946,null,null,1389,null,null,5529,null,null,3313,null,null,2651,null,null,3982,null,null,5141,null,null,4893,null,null,3825,null,null,2968,null,null,4575,null,null,4786,null,null,4619,null,null,44
3331449,5034,390840,11994,151530,6962,51769,3881,55275,4379,29831,3424,14655,2215,239310,8480,65491,4363,81324,5085,72851,5379,19644,2208,2940609,13335,1407781,8231,169778,7582,414465,9967,415897,10298,407641,9254,1532828,9323,144541,6535,407657,9002,504158,10200,476472,10454,5034,null,null,11994,null,null,6962,null,null,3881,null,null,4379,null,null,3424,null,null,2215,null,null,8480,null,null,4363,null,null,5085,null,null,5379,null,null,2208,null,null,13335,null,null,8231,null,null,7582,null,null,9967,null,null,10298,null,null,9254,null,null,9323,null,null,6535,null,null,9002,null,null,10200,null,null,10454,null,null,45
553254,2124,57065,3544,21395,2059,5432,1129,8602,1666,5002,914,2359,662,35670,2808,8145,1475,11816,1666,10283,1582,5426,1312,496189,3880,251736,2353,20441,2044,74678,3329,85661,3438,70956,3565,244453,2987,13187,1505,64297,3549,84212,3372,82757,3344,2124,null,null,3544,null,null,2059,null,null,1129,null,null,1666,null,null,914,null,null,662,null,null,2808,null,null,1475,null,null,1666,null,null,1582,null,null,1312,null,null,3880,null,null,2353,null,null,2044,null,null,3329,null,null,3438,null,null,3565,null,null,2987,null,null,1505,null,null,3549,null,null,3372,null,null,3344,null,null,46
4453125,5145,556043,14597,224832,8491,67821,4836,92082,4883,42852,3119,22077,2658,331211,10014,85734,4857,129262,6410,85702,5406,30513,3086,3897082,15515,1885728,8509,220920,7930,612349,10736,528802,10203,523657,10029,2011354,10929,189581,5966,604592,10433,616354,11562,600827,10080,5145,null,null,14597,null,null,8491,null,null,4836,null,null,4883,null,null,3119,null,null,2658,null,null,10014,null,null,4857,null,null,6410,null,null,5406,null,null,3086,null,null,15515,null,null,8509,null,null,7930,null,null,10736,null,null,10203,null,null,10029,null,null,10929,null,null,5966,null,null,10433,null,null,11562,null,null,10080,null,null,47
17424846,10930,2065641,35661,824380,18961,303861,9432,244595,9815,173196,8038,102728,5867,1241261,22101,441744,13757,375600,12821,299657,9485,124260,6469,15359205,37817,7574714,21311,1150317,19080,1877185,23045,2167541,22677,2379671,23353,7784491,23235,1033095,18395,1839512,21875,2406978,24681,2504906,23273,10930,null,null,35661,null,null,18961,null,null,9432,null,null,9815,null,null,8038,null,null,5867,null,null,22101,null,null,13757,null,null,12821,null,null,9485,null,null,6469,null,null,37817,null,null,21311,null,null,19080,null,null,23045,null,null,22677,null,null,23353,null,null,23235,null,null,18395,null,null,21875,null,null,24681,null,null,23273,null,null,48
1764081,3195,136283,6605,57100,3767,10198,1715,15739,2270,19903,2279,11260,1705,79183,4640,15700,2169,23335,2472,26931,2653,13217,1894,1627798,6977,815450,4700,65603,3690,177079,6534,280012,6500,292756,6712,812348,4580,53351,3345,181253,5946,316315,7421,261429,6885,3195,null,null,6605,null,null,3767,null,null,1715,null,null,2270,null,null,2279,null,null,1705,null,null,4640,null,null,2169,null,null,2472,null,null,2653,null,null,1894,null,null,6977,null,null,4700,null,null,3690,null,null,6534,null,null,6500,null,null,6712,null,null,4580,null,null,3345,null,null,5946,null,null,7421,null,null,6885,null,null,49
434222,1356,40861,3053,16579,1847,3849,957,6453,986,3530,683,2747,813,24282,2300,4087,1003,7316,1182,8518,1566,4361,791,393361,3331,193352,2247,15299,1830,61365,3238,47927,2959,68761,2822,200009,2484,9874,1463,51804,2635,54894,2942,83437,2778,1356,null,null,3053,null,null,1847,null,null,957,null,null,986,null,null,683,null,null,813,null,null,2300,null,null,1003,null,null,1182,null,null,1566,null,null,791,null,null,3331,null,null,2247,null,null,1830,null,null,3238,null,null,2959,null,null,2822,null,null,2484,null,null,1463,null,null,2635,null,null,2942,null,null,2778,null,null,50
5623794,6638,484466,15849,193362,7696,53366,3577,67785,5040,42725,3442,29486,2558,291104,11249,75573,4506,94121,5955,80077,5398,41333,3505,5139328,16732,2489816,9017,247932,8145,589459,11677,643885,10904,1008540,11919,2649512,11328,213828,7274,584085,11943,762783,12916,1088816,13292,6638,null,null,15849,null,null,7696,null,null,3577,null,null,5040,null,null,3442,null,null,2558,null,null,11249,null,null,4506,null,null,5955,null,null,5398,null,null,3505,null,null,16732,null,null,9017,null,null,8145,null,null,11677,null,null,10904,null,null,11919,null,null,11328,null,null,7274,null,null,11943,null,null,12916,null,null,13292,null,null,51
4942793,4390,460198,12820,199232,8437,42343,3958,60611,4502,63789,4660,32489,2733,260966,8326,54636,3870,73938,4462,90305,5446,42087,3324,4482595,13611,2226764,9198,187742,7736,495051,10320,714308,10998,829663,10200,2255831,8509,165277,6997,464091,9996,782446,10411,844017,12039,4390,null,null,12820,null,null,8437,null,null,3958,null,null,4502,null,null,4660,null,null,2733,null,null,8326,null,null,3870,null,null,4462,null,null,5446,null,null,3324,null,null,13611,null,null,9198,null,null,7736,null,null,10320,null,null,10998,null,null,10200,null,null,8509,null,null,6997,null,null,9996,null,null,10411,null,null,12039,null,null,53
1267061,2762,186958,8344,78132,4373,24448,2236,34847,3102,12695,1637,6142,1383,108826,5722,27282,2982,48751,3350,26303,3175,6490,1483,1080103,9251,531839,5033,70562,4468,214394,5740,127255,5106,119628,5045,548264,6497,51628,4102,203877,6064,158144,5548,134615,5249,2762,null,null,8344,null,null,4373,null,null,2236,null,null,3102,null,null,1637,null,null,1383,null,null,5722,null,null,2982,null,null,3350,null,null,3175,null,null,1483,null,null,9251,null,null,5033,null,null,4468,null,null,5740,null,null,5106,null,null,5045,null,null,6497,null,null,4102,null,null,6064,null,null,5548,null,null,5249,null,null,54
