B14005_001E,B14005_001M,B14005_002E,B14005_002M,B14005_003E,B14005_003M,B14005_004E,B14005_004M,B14005_005E,B14005_005M,B14005_006E,B14005_006M,B14005_007E,B14005_007M,B14005_008E,B14005_008M,B14005_009E,B14005_009M,B14005_010E,B14005_010M,B14005_011E,B14005_011M,B14005_012E,B14005_012M,B14005_013E,B14005_013M,B14005_014E,B14005_014M,B14005_015E,B14005_015M,B14005_016E,B14005_016M,B14005_017E,B14005_017M,B14005_018E,B14005_018M,B14005_019E,B14005_019M,B14005_020E,B14005_020M,B14005_021E,B14005_021M,B14005_022E,B14005_022M,B14005_023E,B14005_023M,B14005_024E,B14005_024M,B14005_025E,B14005_025M,B14005_026E,B14005_026M,B14005_027E,B14005_027M,B14005_028E,B14005_028M,B14005_029E,B14005_029M,B14005_001M,B14005_001EA,B14005_001MA,B14005_002M,B14005_002EA,B14005_002MA,B14005_003M,B14005_003EA,B14005_003MA,B14005_004M,B14005_004EA,B14005_004MA,B14005_005M,B14005_005EA,B14005_005MA,B14005_006M,B14005_006EA,B14005_006MA,B14005_007M,B14005_007EA,B14005_007MA,B14005_008M,B14005_008EA,B14005_008MA,B14005_009M,B14005_009EA,B14005_009MA,B14005_010M,B14005_010EA,B14005_010MA,B14005_011M,B14005_011EA,B14005_011MA,B14005_012M,B14005_012EA,B14005_012MA,B14005_013M,B14005_013EA,B14005_013MA,B14005_014M,B14005_014EA,B14005_014MA,B14005_015M,B14005_015EA,B14005_015MA,B14005_016M,B14005_016EA,B14005_016MA,B14005_017M,B14005_017EA,B14005_017MA,B14005_018M,B14005_018EA,B14005_018MA,B14005_019M,B14005_019EA,B14005_019MA,B14005_020M,B14005_020EA,B14005_020MA,B14005_021M,B14005_021EA,B14005_021MA,B14005_022M,B14005_022EA,B14005_022MA,B14005_023M,B14005_023EA,B14005_023MA,B14005_024M,B14005_024EA,B14005_024MA,B14005_025M,B14005_025EA,B14005_025MA,B14005_026M,B14005_026EA,B14005_026MA,B14005_027M,B14005_027EA,B14005_027MA,B14005_028M,B14005_028EA,B14005_028MA,B14005_029M,B14005_029EA,B14005_029MA,state
345232,5958,177994,4487,146003,5379,40318,3571,8460,1749,97225,4716,31991,3050,26689,2846,16253,2575,4233,1075,6203,1424,5302,1128,2096,719,789,504,2417,684,167238,4012,145058,4200,46963,3493,7492,1474,90603,4139,22180,2506,17196,2208,9901,1761,1906,765,5389,1352,4984,1246,2381,847,293,240,2310,849,5958,null,null,4487,null,null,5379,null,null,3571,null,null,1749,null,null,4716,null,null,3050,null,null,2846,null,null,2575,null,null,1075,null,null,1424,null,null,1128,null,null,719,null,null,504,null,null,684,null,null,4012,null,null,4200,null,null,3493,null,null,1474,null,null,4139,null,null,2506,null,null,2208,null,null,1761,null,null,765,null,null,1352,null,null,1246,null,null,847,null,null,240,null,null,849,null,null,47
1601098,13755,826419,10436,676138,10057,154671,8349,34025,3619,487442,10986,150281,7193,106182,5911,68297,4622,12539,2004,25346,3449,44099,3707,18361,2665,6364,1735,19374,2474,774679,8547,660063,9510,162862,7755,33574,3258,463627,9109,114616,6265,82567,5365,44171,3969,9042,1874,29354,3535,32049,3536,7398,1498,4027,1443,20624,3150,13755,null,null,10436,null,null,10057,null,null,8349,null,null,3619,null,null,10986,null,null,7193,null,null,5911,null,null,4622,null,null,2004,null,null,3449,null,null,3707,null,null,2665,null,null,1735,null,null,2474,null,null,8547,null,null,9510,null,null,7755,null,null,3258,null,null,9109,null,null,6265,null,null,5365,null,null,3969,null,null,1874,null,null,3535,null,null,3536,null,null,1498,null,null,1443,null,null,3150,null,null,48
191638,4585,97035,3203,76531,3181,31832,2655,4196,1141,40503,2373,20504,2075,15824,1736,11325,1870,1479,589,3020,999,4680,1182,2921,908,723,598,1036,442,94603,2842,78265,3434,33200,2566,3904,1090,41161,2837,16338,2408,11300,1940,7822,1576,913,463,2565,1063,5038,1794,2513,1374,1191,779,1334,675,4585,null,null,3203,null,null,3181,null,null,2655,null,null,1141,null,null,2373,null,null,2075,null,null,1736,null,null,1870,null,null,589,null,null,999,null,null,1182,null,null,908,null,null,598,null,null,442,null,null,2842,null,null,3434,null,null,2566,null,null,1090,null,null,2837,null,null,2408,null,null,1940,null,null,1576,null,null,463,null,null,1063,null,null,1794,null,null,1374,null,null,779,null,null,675,null,null,49
34217,1524,17746,999,14099,1158,4478,1010,719,337,8902,1237,3647,1005,2865,851,1682,656,433,275,750,461,782,423,497,413,122,138,163,157,16471,1044,14339,983,5436,821,461,277,8442,815,2132,658,1423,448,1002,345,209,170,212,182,709,535,49,85,336,366,324,391,1524,null,null,999,null,null,1158,null,null,1010,null,null,337,null,null,1237,null,null,1005,null,null,851,null,null,656,null,null,275,null,null,461,null,null,423,null,null,413,null,null,138,null,null,157,null,null,1044,null,null,983,null,null,821,null,null,277,null,null,815,null,null,658,null,null,448,null,null,345,null,null,170,null,null,182,null,null,535,null,null,85,null,null,366,null,null,391,null,null,50
462907,8452,235143,5841,201099,5701,49964,3451,13457,1909,137678,5403,34044,2486,26832,2229,18329,2097,3202,899,5301,1120,7212,1456,2225,859,1626,751,3361,822,227764,6224,201471,5801,65796,3583,10676,1849,124999,5929,26293,2672,20700,2422,12251,1905,2232,815,6217,1419,5593,1318,1684,684,599,386,3310,1007,8452,null,null,5841,null,null,5701,null,null,3451,null,null,1909,null,null,5403,null,null,2486,null,null,2229,null,null,2097,null,null,899,null,null,1120,null,null,1456,null,null,859,null,null,751,null,null,822,null,null,6224,null,null,5801,null,null,3583,null,null,1849,null,null,5929,null,null,2672,null,null,2422,null,null,1905,null,null,815,null,null,1419,null,null,1318,null,null,684,null,null,386,null,null,1007,null,null,51
363026,5378,184662,4318,151335,4435,34383,2793,9885,1650,107067,3862,33327,2607,23357,2224,14136,2001,2755,881,6466,1476,9970,1793,3075,875,2637,999,4258,1176,178364,3602,156048,3515,46934,3046,9586,1642,99528,3577,22316,1789,15403,1812,10889,1462,1223,682,3291,1048,6913,1340,2946,1088,557,337,3410,987,5378,null,null,4318,null,null,4435,null,null,2793,null,null,1650,null,null,3862,null,null,2607,null,null,2224,null,null,2001,null,null,881,null,null,1476,null,null,1793,null,null,875,null,null,999,null,null,1176,null,null,3602,null,null,3515,null,null,3046,null,null,1642,null,null,3577,null,null,1789,null,null,1812,null,null,1462,null,null,682,null,null,1048,null,null,1340,null,null,1088,null,null,337,null,null,987,null,null,53
92182,4053,46109,2765,36858,2178,7577,1339,1723,697,27558,2312,9251,1682,7188,1349,3238,932,1609,742,2341,859,2063,854,206,300,626,615,1231,558,46073,3383,40034,3165,10989,1850,2703,809,26342,2352,6039,1294,4009,928,1926,653,368,237,1715,703,2030,882,328,301,412,518,1290,693,4053,null,null,2765,null,null,2178,null,null,1339,null,null,697,null,null,2312,null,null,1682,null,null,1349,null,null,932,null,null,742,null,null,859,null,null,854,null,null,300,null,null,615,null,null,558,null,null,3383,null,null,3165,null,null,1850,null,null,809,null,null,2352,null,null,1294,null,null,928,null,null,653,null,null,237,null,null,703,null,null,882,null,null,301,null,null,518,null,null,693,null,null,54
308780,4051,156965,2876,134960,3016,56765,2871,7373,1186,70822,2460,22005,2112,15753,1881,11346,1775,1575,518,2832,797,6252,935,2625,614,592,329,3035,716,151815,3009,133347,3632,63181,3537,6569,1154,63597,3106,18468,1979,12073,1602,8648,1324,1527,585,1898,605,6395,1175,2496,796,709,346,3190,765,4051,null,null,2876,null,null,3016,null,null,2871,null,null,1186,null,null,2460,null,null,2112,null,null,1881,null,null,1775,null,null,518,null,null,797,null,null,935,null,null,614,null,null,329,null,null,716,null,null,3009,null,null,3632,null,null,3537,null,null,1154,null,null,3106,null,null,1979,null,null,1602,null,null,1324,null,null,585,null,null,605,null,null,1175,null,null,796,null,null,346,null,null,765,null,null,55
30758,2201,14800,1669,12711,1548,4035,872,651,346,8025,1148,2089,730,1758,743,965,530,355,313,438,408,331,293,163,163,164,238,4,6,15958,1668,14007,1704,5998,1433,832,353,7177,1238,1951,754,1639,710,1171,645,95,128,373,260,312,232,52,65,23,42,237,212,2201,null,null,1669,null,null,1548,null,null,872,null,null,346,null,null,1148,null,null,730,null,null,743,null,null,530,null,null,313,null,null,408,null,null,293,null,null,163,null,null,238,null,null,6,null,null,1668,null,null,1704,null,null,1433,null,null,353,null,null,1238,null,null,754,null,null,710,null,null,645,null,null,128,null,null,260,null,null,232,null,null,65,null,null,42,null,null,212,null,null,56
192751,4866,100354,3568,82827,3467,2612,995,3781,1031,76434,3512,17527,2159,13972,1870,3057,988,3847,946,7068,1308,3555,1300,400,380,825,658,2330,974,92397,3947,80765,3989,3731,1184,5102,1029,71932,3933,11632,1832,8486,1539,1095,581,1970,820,5421,1312,3146,875,26,45,195,178,2925,861,4866,null,null,3568,null,null,3467,null,null,995,null,null,1031,null,null,3512,null,null,2159,null,null,1870,null,null,988,null,null,946,null,null,1308,null,null,1300,null,null,380,null,null,658,null,null,974,null,null,3947,null,null,3989,null,null,1184,null,null,1029,null,null,3933,null,null,1832,null,null,1539,null,null,581,null,null,820,null,null,1312,null,null,875,null,null,45,null,null,178,null,null,861,null,null,72
271306,6040,139825,4093,115625,4039,27049,2555,5332,1151,83244,3603,24200,2778,18507,2526,7932,1576,4514,1380,6061,1617,5693,1129,1743,581,984,595,2966,880,131481,4621,112086,4567,27816,2665,7011,1283,77259,3788,19395,2545,15470,2395,8782,2063,2794,1229,3894,1164,3925,996,1185,590,771,599,1969,769,6040,null,null,4093,null,null,4039,null,null,2555,null,null,1151,null,null,3603,null,null,2778,null,null,2526,null,null,1576,null,null,1380,null,null,1617,null,null,1129,null,null,581,null,null,595,null,null,880,null,null,4621,null,null,4567,null,null,2665,null,null,1283,null,null,3788,null,null,2545,null,null,2395,null,null,2063,null,null,1229,null,null,1164,null,null,996,null,null,590,null,null,599,null,null,769,null,null,01
39247,2261,22086,1803,17190,1577,3586,788,1486,673,12118,1461,4896,809,4117,740,2321,630,705,373,1091,445,779,286,156,112,119,85,504,241,17161,1735,12699,1566,3535,870,725,355,8439,1318,4462,805,3902,791,2532,789,593,391,777,251,560,308,47,54,22,46,491,301,2261,null,null,1803,null,null,1577,null,null,788,null,null,673,null,null,1461,null,null,809,null,null,740,null,null,630,null,null,373,null,null,445,null,null,286,null,null,112,null,null,85,null,null,241,null,null,1735,null,null,1566,null,null,870,null,null,355,null,null,1318,null,null,805,null,null,791,null,null,789,null,null,391,null,null,251,null,null,308,null,null,54,null,null,46,null,null,301,null,null,02
379197,5168,193764,3340,155724,3812,38440,2799,12699,1838,104585,4296,38040,2184,27037,2126,16644,2092,3434,956,6959,1325,11003,1496,3610,1137,1820,840,5573,1160,185433,3861,154044,4643,47828,3187,9824,1755,96392,3865,31389,2935,21697,2581,12456,1771,2970,1013,6271,1522,9692,1798,2528,1080,1058,469,6106,1589,5168,null,null,3340,null,null,3812,null,null,2799,null,null,1838,null,null,4296,null,null,2184,null,null,2126,null,null,2092,null,null,956,null,null,1325,null,null,1496,null,null,1137,null,null,840,null,null,1160,null,null,3861,null,null,4643,null,null,3187,null,null,1755,null,null,3865,null,null,2935,null,null,2581,null,null,1771,null,null,1013,null,null,1522,null,null,1798,null,null,1080,null,null,469,null,null,1589,null,null,04
172608,4997,87687,3412,69234,3434,15050,2025,2774,751,51410,2875,18453,2256,13557,1857,7671,1490,1671,732,4215,933,4896,1492,923,597,312,209,3661,1410,84921,3843,71129,3317,19934,2304,3477,1516,47718,3176,13792,1984,10200,1597,4904,1262,1286,605,4010,1006,3592,1128,721,419,522,501,2349,896,4997,null,null,3412,null,null,3434,null,null,2025,null,null,751,null,null,2875,null,null,2256,null,null,1857,null,null,1490,null,null,732,null,null,933,null,null,1492,null,null,597,null,null,209,null,null,1410,null,null,3843,null,null,3317,null,null,2304,null,null,1516,null,null,3176,null,null,1984,null,null,1597,null,null,1262,null,null,605,null,null,1006,null,null,1128,null,null,419,null,null,501,null,null,896,null,null,05
2080169,11720,1059000,7716,900949,9496,164237,5739,51821,3936,684891,8420,158051,6491,121745,5887,67541,4517,16189,2023,38015,3366,36306,3011,13187,2136,3981,1062,19138,2412,1021169,8676,908993,10942,194745,7176,50693,3476,663555,11143,112176,5446,86322,4917,47034,3705,9800,1451,29488,2903,25854,2886,8165,1565,2592,904,15097,2194,11720,null,null,7716,null,null,9496,null,null,5739,null,null,3936,null,null,8420,null,null,6491,null,null,5887,null,null,4517,null,null,2023,null,null,3366,null,null,3011,null,null,2136,null,null,1062,null,null,2412,null,null,8676,null,null,10942,null,null,7176,null,null,3476,null,null,11143,null,null,5446,null,null,4917,null,null,3705,null,null,1451,null,null,2903,null,null,2886,null,null,1565,null,null,904,null,null,2194,null,null,06
281912,5379,146644,3815,120703,4157,37695,3520,7124,1543,75884,3677,25941,2782,18110,2250,12735,2182,1968,736,3407,740,7831,1559,3471,1120,1173,574,3187,948,135268,3528,115695,3412,38892,3034,5829,1151,70974,3239,19573,2386,13934,2051,8931,1625,1863,886,3140,884,5639,1395,1230,602,1349,831,3060,1099,5379,null,null,3815,null,null,4157,null,null,3520,null,null,1543,null,null,3677,null,null,2782,null,null,2250,null,null,2182,null,null,736,null,null,740,null,null,1559,null,null,1120,null,null,574,null,null,948,null,null,3528,null,null,3412,null,null,3034,null,null,1151,null,null,3239,null,null,2386,null,null,2051,null,null,1625,null,null,886,null,null,884,null,null,1395,null,null,602,null,null,831,null,null,1099,null,null,08
202468,3505,105373,2510,90976,3101,23321,2335,6115,1282,61540,2992,14397,1920,11189,1785,7290,1531,1804,769,2095,989,3208,994,1458,725,998,669,752,307,97095,2351,87676,2870,30456,2166,7512,1610,49708,2545,9419,1586,6818,1320,4045,1089,1434,682,1339,492,2601,1020,806,506,812,588,983,445,3505,null,null,2510,null,null,3101,null,null,2335,null,null,1282,null,null,2992,null,null,1920,null,null,1785,null,null,1531,null,null,769,null,null,989,null,null,994,null,null,725,null,null,669,null,null,307,null,null,2351,null,null,2870,null,null,2166,null,null,1610,null,null,2545,null,null,1586,null,null,1320,null,null,1089,null,null,682,null,null,492,null,null,1020,null,null,506,null,null,588,null,null,445,null,null,09
49060,2277,25400,1424,21389,1373,4478,935,720,334,16191,1449,4011,1038,1936,540,1374,515,222,199,340,219,2075,842,796,674,216,309,1063,453,23660,1560,20860,1766,5299,972,1102,678,14459,1743,2800,895,2022,702,770,405,131,152,1121,558,778,504,193,279,56,96,529,386,2277,null,null,1424,null,null,1373,null,null,935,null,null,334,null,null,1449,null,null,1038,null,null,540,null,null,515,null,null,199,null,null,219,null,null,842,null,null,674,null,null,309,null,null,453,null,null,1560,null,null,1766,null,null,972,null,null,678,null,null,1743,null,null,895,null,null,702,null,null,405,null,null,152,null,null,558,null,null,504,null,null,279,null,null,96,null,null,386,null,null,10
31483,2055,13552,1399,11603,1482,1605,575,598,373,9400,1351,1949,672,1670,669,377,303,287,225,1006,526,279,281,0,203,0,203,279,281,17931,1426,15637,1516,3121,883,1308,627,11208,1347,2294,679,2127,686,858,456,477,484,792,533,167,155,80,105,34,60,53,88,2055,null,null,1399,null,null,1482,null,null,575,null,null,373,null,null,1351,null,null,672,null,null,669,null,null,303,null,null,225,null,null,526,null,null,281,null,null,203,null,null,203,null,null,281,null,null,1426,null,null,1516,null,null,883,null,null,627,null,null,1347,null,null,679,null,null,686,null,null,456,null,null,484,null,null,533,null,null,155,null,null,105,null,null,60,null,null,88,null,null,11
