B25043_001E,B25043_001M,B25043_002E,B25043_002M,B25043_003E,B25043_003M,B25043_004E,B25043_004M,B25043_005E,B25043_005M,B25043_006E,B25043_006M,B25043_007E,B25043_007M,B25043_008E,B25043_008M,B25043_009E,B25043_009M,B25043_010E,B25043_010M,B25043_011E,B25043_011M,B25043_012E,B25043_012M,B25043_013E,B25043_013M,B25043_014E,B25043_014M,B25043_015E,B25043_015M,B25043_016E,B25043_016M,B25043_017E,B25043_017M,B25043_018E,B25043_018M,B25043_019E,B25043_019M,B25043_001M,B25043_001EA,B25043_001MA,B25043_002M,B25043_002EA,B25043_002MA,B25043_003M,B25043_003EA,B25043_003MA,B25043_004M,B25043_004EA,B25043_004MA,B25043_005M,B25043_005EA,B25043_005MA,B25043_006M,B25043_006EA,B25043_006MA,B25043_007M,B25043_007EA,B25043_007MA,B25043_008M,B25043_008EA,B25043_008MA,B25043_009M,B25043_009EA,B25043_009MA,B25043_010M,B25043_010EA,B25043_010MA,B25043_011M,B25043_011EA,B25043_011MA,B25043_012M,B25043_012EA,B25043_012MA,B25043_013M,B25043_013EA,B25043_013MA,B25043_014M,B25043_014EA,B25043_014MA,B25043_015M,B25043_015EA,B25043_015MA,B25043_016M,B25043_016EA,B25043_016MA,B25043_017M,B25043_017EA,B25043_017MA,B25043_018M,B25043_018EA,B25043_018MA,B25043_019M,B25043_019EA,B25043_019MA,state
531660,5774,382116,6101,375963,6099,31103,2345,225197,4031,119663,2978,6153,1179,789,374,4241,861,1123,424,149544,5077,143138,4781,43343,3106,68535,3941,31260,2279,6406,1348,1786,608,2996,889,1624,707,5774,null,null,6101,null,null,6099,null,null,2345,null,null,4031,null,null,2978,null,null,1179,null,null,374,null,null,861,null,null,424,null,null,5077,null,null,4781,null,null,3106,null,null,3941,null,null,2279,null,null,1348,null,null,608,null,null,889,null,null,707,null,null,23
2194657,9484,1445953,10330,1421572,10557,125671,4612,882409,8430,413492,5691,24381,2273,4438,863,15778,1654,4165,949,748704,12039,715331,12542,226837,8074,377351,9409,111143,5172,33373,2659,12485,1855,16398,2039,4490,1032,9484,null,null,10330,null,null,10557,null,null,4612,null,null,8430,null,null,5691,null,null,2273,null,null,863,null,null,1654,null,null,949,null,null,12039,null,null,12542,null,null,8074,null,null,9409,null,null,5172,null,null,2659,null,null,1855,null,null,2039,null,null,1032,null,null,24
2579398,8290,1598930,10736,1581927,10896,129270,5315,981916,8532,470741,6848,17003,1869,2785,819,11769,1378,2449,606,980468,11621,948631,12364,292233,7619,477995,8694,178403,5526,31837,2525,11904,1544,13762,1582,6171,1138,8290,null,null,10736,null,null,10896,null,null,5315,null,null,8532,null,null,6848,null,null,1869,null,null,819,null,null,1378,null,null,606,null,null,11621,null,null,12364,null,null,7619,null,null,8694,null,null,5526,null,null,2525,null,null,1544,null,null,1582,null,null,1138,null,null,25
3884153,13696,2731283,14647,2672250,14308,269875,6106,1572690,11689,829685,5879,59033,3229,10880,1458,37933,2760,10220,1244,1152870,14709,1096744,14676,392212,8185,527108,11166,177424,4844,56126,3330,20733,2357,27296,2154,8097,1374,13696,null,null,14647,null,null,14308,null,null,6106,null,null,11689,null,null,5879,null,null,3229,null,null,1458,null,null,2760,null,null,1244,null,null,14709,null,null,14676,null,null,8185,null,null,11166,null,null,4844,null,null,3330,null,null,2357,null,null,2154,null,null,1374,null,null,26
2148725,7378,1532031,9426,1503853,9033,186928,4692,918410,6996,398515,4615,28178,1543,6869,948,17640,1461,3669,573,616694,8476,590427,8298,226814,5852,251616,5898,111997,3623,26267,2505,11090,1523,11677,1730,3500,885,7378,null,null,9426,null,null,9033,null,null,4692,null,null,6996,null,null,4615,null,null,1543,null,null,948,null,null,1461,null,null,573,null,null,8476,null,null,8298,null,null,5852,null,null,5898,null,null,3623,null,null,2505,null,null,1523,null,null,1730,null,null,885,null,null,27
1091245,8803,734114,9343,713359,9554,66923,4313,410448,8280,235988,4347,20755,2265,3249,1098,13064,1776,4442,987,357131,8635,341419,8568,118928,5603,178591,7100,43900,3375,15712,2122,4886,1247,8312,1396,2514,923,8803,null,null,9343,null,null,9554,null,null,4313,null,null,8280,null,null,4347,null,null,2265,null,null,1098,null,null,1776,null,null,987,null,null,8635,null,null,8568,null,null,5603,null,null,7100,null,null,3375,null,null,2122,null,null,1247,null,null,1396,null,null,923,null,null,28
2372190,10844,1567597,13680,1529041,13904,163379,5586,888073,11036,477589,5880,38556,2772,7205,1090,24665,2248,6686,1047,804593,10768,769067,11072,284391,7135,363586,8379,121090,5417,35526,2888,12632,1837,18334,2318,4560,1131,10844,null,null,13680,null,null,13904,null,null,5586,null,null,11036,null,null,5880,null,null,2772,null,null,1090,null,null,2248,null,null,1047,null,null,10768,null,null,11072,null,null,7135,null,null,8379,null,null,5417,null,null,2888,null,null,1837,null,null,2318,null,null,1131,null,null,29
416125,4426,282995,5662,274877,5629,27308,2340,155462,4084,92107,2431,8118,1146,1138,455,4883,1014,2097,673,133130,5202,125725,5126,48926,3540,54546,3654,22253,2134,7405,1365,3999,1114,2063,485,1343,619,4426,null,null,5662,null,null,5629,null,null,2340,null,null,4084,null,null,2431,null,null,1146,null,null,455,null,null,1014,null,null,673,null,null,5202,null,null,5126,null,null,3540,null,null,3654,null,null,2134,null,null,1365,null,null,1114,null,null,485,null,null,619,null,null,30
747562,4452,488339,5373,478250,5289,59043,2805,282334,4264,136873,2922,10089,1052,2574,615,5591,875,1924,417,259223,5539,248577,5665,102063,4548,108187,4008,38327,2287,10646,1479,4839,954,3991,823,1816,565,4452,null,null,5373,null,null,5289,null,null,2805,null,null,4264,null,null,2922,null,null,1052,null,null,615,null,null,875,null,null,417,null,null,5539,null,null,5665,null,null,4548,null,null,4008,null,null,2287,null,null,1479,null,null,954,null,null,823,null,null,565,null,null,31
1055158,6433,578762,7662,566243,7841,59089,3799,323661,6723,183493,4608,12519,1864,2597,694,7248,1368,2674,588,476396,8145,452303,8549,132294,4744,252064,8424,67945,3972,24093,2491,7825,1256,12391,1827,3877,994,6433,null,null,7662,null,null,7841,null,null,3799,null,null,6723,null,null,4608,null,null,1864,null,null,694,null,null,1368,null,null,588,null,null,8145,null,null,8549,null,null,4744,null,null,8424,null,null,3972,null,null,2491,null,null,1256,null,null,1827,null,null,994,null,null,32
520643,5191,365021,5402,360379,5488,30390,2427,225814,4215,104175,2782,4642,804,708,342,2738,690,1196,413,155622,5342,150882,5218,46237,3119,75360,3494,29285,2811,4740,1052,1705,569,2006,606,1029,560,5191,null,null,5402,null,null,5488,null,null,2427,null,null,4215,null,null,2782,null,null,804,null,null,342,null,null,690,null,null,413,null,null,5342,null,null,5218,null,null,3119,null,null,3494,null,null,2811,null,null,1052,null,null,569,null,null,606,null,null,560,null,null,33
3194519,10274,2019927,14176,1996587,14465,136550,6127,1246869,10791,613168,7129,23340,2143,3489,912,14988,1909,4863,1021,1174592,13481,1114544,13033,292323,7330,628018,10675,194203,5325,60048,3686,20879,2491,28786,2599,10383,1843,10274,null,null,14176,null,null,14465,null,null,6127,null,null,10791,null,null,7129,null,null,2143,null,null,912,null,null,1909,null,null,1021,null,null,13481,null,null,13033,null,null,7330,null,null,10675,null,null,5325,null,null,3686,null,null,2491,null,null,2599,null,null,1843,null,null,34
758364,6296,511099,7819,495449,7596,51217,3118,272094,6100,172138,4359,15650,1605,2348,816,8222,1184,5080,1051,247265,6812,233945,6692,87772,4649,112709,5184,33464,2896,13320,1810,4134,985,6539,1135,2647,806,6296,null,null,7819,null,null,7596,null,null,3118,null,null,6100,null,null,4359,null,null,1605,null,null,816,null,null,1184,null,null,1051,null,null,6812,null,null,6692,null,null,4649,null,null,5184,null,null,2896,null,null,1810,null,null,985,null,null,1135,null,null,806,null,null,35
7209054,17665,3841170,19390,3792123,19027,281316,7748,2305127,15916,1205680,10815,49047,3048,7338,1251,32425,2349,9284,1043,3367884,19924,3225386,20405,900646,11511,1713991,17033,610749,10405,142498,8066,47241,4545,76357,5447,18900,2413,17665,null,null,19390,null,null,19027,null,null,7748,null,null,15916,null,null,10815,null,null,3048,null,null,1251,null,null,2349,null,null,1043,null,null,19924,null,null,20405,null,null,11511,null,null,17033,null,null,10405,null,null,8066,null,null,4545,null,null,5447,null,null,2413,null,null,36
3882423,16063,2493388,15093,2435836,15486,221163,7954,1446800,11607,767873,7001,57552,3787,9753,1588,37293,2860,10506,1432,1389035,15637,1313185,14421,476145,10832,659735,11962,177305,5184,75850,4257,25185,2511,41158,3291,9507,1610,16063,null,null,15093,null,null,15486,null,null,7954,null,null,11607,null,null,7001,null,null,3787,null,null,1588,null,null,2860,null,null,1432,null,null,15637,null,null,14421,null,null,10832,null,null,11962,null,null,5184,null,null,4257,null,null,2511,null,null,3291,null,null,1610,null,null,37
315134,3356,199208,3641,196058,3599,34017,2546,109984,2739,52057,1770,3150,870,797,482,1326,482,1027,555,115926,4095,111552,4153,52510,3456,41864,2958,17178,1939,4374,1238,2785,1107,1224,424,365,238,3356,null,null,3641,null,null,3599,null,null,2546,null,null,2739,null,null,1770,null,null,870,null,null,482,null,null,482,null,null,555,null,null,4095,null,null,4153,null,null,3456,null,null,2958,null,null,1939,null,null,1238,null,null,1107,null,null,424,null,null,238,null,null,38
4624669,14929,3022809,18037,2956333,17744,297200,7428,1730766,12720,928367,8146,66476,3634,11072,1436,43699,3343,11705,1393,1601860,14736,1517444,14904,539632,9839,739795,12037,238017,6597,84416,4981,31035,2832,42171,3361,11210,1670,14929,null,null,18037,null,null,17744,null,null,7428,null,null,12720,null,null,8146,null,null,3634,null,null,1436,null,null,3343,null,null,1393,null,null,14736,null,null,14904,null,null,9839,null,null,12037,null,null,6597,null,null,4981,null,null,2832,null,null,3361,null,null,1670,null,null,39
1469342,7193,953552,7733,931826,7699,113226,4289,525393,5500,293207,4149,21726,1758,3344,739,13562,1441,4820,720,515790,7857,487752,7779,191630,5116,231303,5940,64819,2583,28038,2428,10584,1420,13188,1570,4266,939,7193,null,null,7733,null,null,7699,null,null,4289,null,null,5500,null,null,4149,null,null,1758,null,null,739,null,null,1441,null,null,720,null,null,7857,null,null,7779,null,null,5116,null,null,5940,null,null,2583,null,null,2428,null,null,1420,null,null,1570,null,null,939,null,null,40
1571678,6691,969579,10315,950819,10268,84069,4089,549921,8438,316829,5171,18760,1950,3265,815,11101,1606,4394,1068,602099,10324,569178,10649,202032,6095,270589,8111,96557,3967,32921,2859,11859,1700,14231,1987,6831,1556,6691,null,null,10315,null,null,10268,null,null,4089,null,null,8438,null,null,5171,null,null,1950,null,null,815,null,null,1606,null,null,1068,null,null,10324,null,null,10649,null,null,6095,null,null,8111,null,null,3967,null,null,2859,null,null,1700,null,null,1987,null,null,1556,null,null,41
4937771,13721,3382514,17950,3327466,17326,296076,6717,1986483,13553,1044907,8876,55048,3172,10458,1291,34494,2280,10096,1450,1555257,14774,1498139,14562,505229,9289,694395,11818,298515,7110,57118,3623,19495,1873,26231,2235,11392,1628,13721,null,null,17950,null,null,17326,null,null,6717,null,null,13553,null,null,8876,null,null,3172,null,null,1291,null,null,2280,null,null,1450,null,null,14774,null,null,14562,null,null,9289,null,null,11818,null,null,7110,null,null,3623,null,null,1873,null,null,2235,null,null,1628,null,null,42
408239,4139,236882,4213,232949,4244,17273,1719,142310,4208,73366,1893,3933,855,792,382,2443,630,698,386,171357,5796,164947,5981,47375,3466,87154,4661,30418,2225,6410,1102,2074,747,2922,770,1414,508,4139,null,null,4213,null,null,4244,null,null,1719,null,null,4208,null,null,1893,null,null,855,null,null,382,null,null,630,null,null,386,null,null,5796,null,null,5981,null,null,3466,null,null,4661,null,null,2225,null,null,1102,null,null,747,null,null,770,null,null,508,null,null,44
1877887,10574,1288871,12866,1253811,12846,118716,5251,709782,10180,425313,5426,35060,2975,6263,1570,22300,2556,6497,1130,589016,11203,550152,11649,200133,6755,277517,9676,72502,4088,38864,4004,14613,2185,18621,2467,5630,1419,10574,null,null,12866,null,null,12846,null,null,5251,null,null,10180,null,null,5426,null,null,2975,null,null,1570,null,null,2556,null,null,1130,null,null,11203,null,null,11649,null,null,6755,null,null,9676,null,null,4088,null,null,4004,null,null,2185,null,null,2467,null,null,1419,null,null,45
334003,3659,224459,3798,218853,3834,28184,2136,128687,2849,61982,2014,5606,972,1089,428,3590,622,927,498,109544,3813,103247,4072,40498,3260,41262,2634,21487,1919,6297,1150,2183,605,3021,684,1093,540,3659,null,null,3798,null,null,3834,null,null,2136,null,null,2849,null,null,2014,null,null,972,null,null,428,null,null,622,null,null,498,null,null,3813,null,null,4072,null,null,3260,null,null,2634,null,null,1919,null,null,1150,null,null,605,null,null,684,null,null,540,null,null,46
2556332,11690,1664018,15061,1628760,15351,162641,6588,943729,11254,522390,6898,35258,3259,4291,949,23175,2665,7792,1322,892314,14411,853178,14452,317101,8527,425065,9790,111012,5198,39136,2946,15281,2001,17836,2103,6019,1123,11690,null,null,15061,null,null,15351,null,null,6588,null,null,11254,null,null,6898,null,null,3259,null,null,949,null,null,2665,null,null,1322,null,null,14411,null,null,14452,null,null,8527,null,null,9790,null,null,5198,null,null,2946,null,null,2001,null,null,2103,null,null,1123,null,null,47
9535612,20125,5825471,27395,5663319,27391,608301,11887,3524855,25101,1530163,12189,162152,6909,22781,2151,107826,5262,31545,3025,3710141,23471,3523208,24650,1400256,17784,1724927,21214,398025,9058,186933,8107,75409,5852,92337,5139,19187,2419,20125,null,null,27395,null,null,27391,null,null,11887,null,null,25101,null,null,12189,null,null,6909,null,null,2151,null,null,5262,null,null,3025,null,null,23471,null,null,24650,null,null,17784,null,null,21214,null,null,9058,null,null,8107,null,null,5852,null,null,5139,null,null,2419,null,null,48
943147,4975,659266,7711,645084,7797,94150,3784,387022,6289,163912,3011,14182,1681,3618,838,8276,1302,2288,471,283881,7719,272120,7770,129431,5010,117062,5574,25627,1834,11761,1683,5965,1010,4371,1028,1425,577,4975,null,null,7711,null,null,7797,null,null,3784,null,null,6289,null,null,3011,null,null,1681,null,null,838,null,null,1302,null,null,471,null,null,7719,null,null,7770,null,null,5010,null,null,5574,null,null,1834,null,null,1683,null,null,1010,null,null,1028,null,null,577,null,null,49
254851,2815,177772,3783,175609,3824,14499,1492,104028,2360,57082,1843,2163,521,585,299,1417,459,161,108,77079,3456,73667,3525,26920,2299,32380,2640,14367,1439,3412,760,1284,508,1494,557,634,404,2815,null,null,3783,null,null,3824,null,null,1492,null,null,2360,null,null,1843,null,null,521,null,null,299,null,null,459,null,null,108,null,null,3456,null,null,3525,null,null,2299,null,null,2640,null,null,1439,null,null,760,null,null,508,null,null,557,null,null,404,null,null,50
3120692,13161,2037641,16261,2008822,15894,189450,6675,1220142,11577,599230,7153,28819,2253,4275,852,20411,2027,4133,762,1083051,12975,1033551,13037,370819,8703,523803,11196,138929,5776,49500,3561,18466,2263,25025,2777,6009,1029,13161,null,null,16261,null,null,15894,null,null,6675,null,null,11577,null,null,7153,null,null,2253,null,null,852,null,null,2027,null,null,762,null,null,12975,null,null,13037,null,null,8703,null,null,11196,null,null,5776,null,null,3561,null,null,2263,null,null,2777,null,null,1029,null,null,51
2768076,8506,1729320,12424,1698573,12287,163180,5822,1033931,10607,501462,5833,30747,2512,5233,1099,20360,1940,5154,1146,1038756,12363,986815,11843,378209,7964,464180,8502,144426,5706,51941,3371,20680,2067,23629,2676,7632,1413,8506,null,null,12424,null,null,12287,null,null,5822,null,null,10607,null,null,5833,null,null,2512,null,null,1099,null,null,1940,null,null,1146,null,null,12363,null,null,11843,null,null,7964,null,null,8502,null,null,5706,null,null,3371,null,null,2067,null,null,2676,null,null,1413,null,null,53
722125,5656,523078,7047,511927,6969,44601,3246,285403,6343,181923,3744,11151,1865,1492,680,6413,1235,3246,1000,199047,6237,187581,6200,65894,3246,91442,4288,30245,2452,11466,1715,2541,656,6923,1514,2002,697,5656,null,null,7047,null,null,6969,null,null,3246,null,null,6343,null,null,3744,null,null,1865,null,null,680,null,null,1235,null,null,1000,null,null,6237,null,null,6200,null,null,3246,null,null,4288,null,null,2452,null,null,1715,null,null,656,null,null,1514,null,null,697,null,null,54
2326998,7745,1551232,10480,1521020,10244,160228,4867,921728,8152,439064,5305,30212,2093,6325,924,19364,1504,4523,791,775766,10523,736235,10788,278246,7055,322856,7834,135133,4381,39531,2711,17376,2103,16026,1705,6129,1111,7745,null,null,10480,null,null,10244,null,null,4867,null,null,8152,null,null,5305,null,null,2093,null,null,924,null,null,1504,null,null,791,null,null,10523,null,null,10788,null,null,7055,null,null,7834,null,null,4381,null,null,2711,null,null,2103,null,null,1705,null,null,1111,null,null,55
223619,4088,153894,4084,150781,3894,19600,1903,85871,2994,45310,1537,3113,737,553,366,1941,536,619,301,69725,4085,66365,4012,26638,2366,31884,2755,7843,1298,3360,956,1677,786,1267,537,416,378,4088,null,null,4084,null,null,3894,null,null,1903,null,null,2994,null,null,1537,null,null,737,null,null,366,null,null,536,null,null,301,null,null,4085,null,null,4012,null,null,2366,null,null,2755,null,null,1298,null,null,956,null,null,786,null,null,537,null,null,378,null,null,56
1208438,9900,821672,8711,795924,8681,41549,3327,429140,7643,325235,4610,25748,2516,1397,785,11155,1548,13196,1717,386766,8157,363753,8192,104628,3779,197334,6637,61791,3075,23013,2269,4885,1171,11656,1547,6472,1081,9900,null,null,8711,null,null,8681,null,null,3327,null,null,7643,null,null,4610,null,null,2516,null,null,785,null,null,1548,null,null,1717,null,null,8157,null,null,8192,null,null,3779,null,null,6637,null,null,3075,null,null,2269,null,null,1171,null,null,1547,null,null,1081,null,null,72
1852518,12189,1268138,12239,1239673,12004,117867,4498,718021,9373,403785,5270,28465,2796,3619,893,18889,2338,5957,1124,584380,11458,555648,10892,198885,5743,277551,7701,79212,4291,28732,2613,9348,1747,14925,2160,4459,1084,12189,null,null,12239,null,null,12004,null,null,4498,null,null,9373,null,null,5270,null,null,2796,null,null,893,null,null,2338,null,null,1124,null,null,11458,null,null,10892,null,null,5743,null,null,7701,null,null,4291,null,null,2613,null,null,1747,null,null,2160,null,null,1084,null,null,01
248468,2841,160215,3268,157006,3100,18847,1884,101850,2873,36309,1615,3209,863,649,388,2145,817,415,290,88253,3611,85248,3568,36808,2908,40339,2857,8101,1283,3005,779,869,408,1586,500,550,333,2841,null,null,3268,null,null,3100,null,null,1884,null,null,2873,null,null,1615,null,null,863,null,null,388,null,null,817,null,null,290,null,null,3611,null,null,3568,null,null,2908,null,null,2857,null,null,1283,null,null,779,null,null,408,null,null,500,null,null,333,null,null,02
2519052,11479,1593014,12380,1547843,12544,144155,5867,842771,10812,560917,7498,45171,3107,6337,1085,26121,2224,12713,1570,926038,13205,880375,13611,313874,8533,443428,11676,123073,4836,45663,3362,16028,1906,23418,2166,6217,1198,11479,null,null,12380,null,null,12544,null,null,5867,null,null,10812,null,null,7498,null,null,3107,null,null,1085,null,null,2224,null,null,1570,null,null,13205,null,null,13611,null,null,8533,null,null,11676,null,null,4836,null,null,3362,null,null,1906,null,null,2166,null,null,1198,null,null,04
1142718,7341,737632,8928,717349,8864,71755,3719,401661,7481,243933,3854,20283,2321,2291,681,13634,2001,4358,970,405086,8913,382918,8656,145852,5720,180447,5910,56619,3056,22168,2668,7264,1165,12620,2047,2284,625,7341,null,null,8928,null,null,8864,null,null,3719,null,null,7481,null,null,3854,null,null,2321,null,null,681,null,null,2001,null,null,970,null,null,8913,null,null,8656,null,null,5720,null,null,5910,null,null,3056,null,null,2668,null,null,1165,null,null,2047,null,null,625,null,null,05
12944178,15703,6943428,26799,6827633,27239,518613,11116,4137175,20592,2171845,14561,115795,5067,18623,1903,74910,4246,22262,2058,6000750,23585,5777103,25014,1770749,15588,3200945,24116,805409,11441,223647,6309,78536,4179,109453,5150,35658,3371,15703,null,null,26799,null,null,27239,null,null,11116,null,null,20592,null,null,14561,null,null,5067,null,null,1903,null,null,4246,null,null,2058,null,null,23585,null,null,25014,null,null,15588,null,null,24116,null,null,11441,null,null,6309,null,null,4179,null,null,5150,null,null,3371,null,null,06
2108992,7767,1365832,12605,1338598,12757,152623,5620,826545,9039,359430,4914,27234,2140,5882,1178,17006,2051,4346,1009,743160,11239,705036,11400,290269,7122,330073,7921,84694,3592,38124,2926,17488,2089,15700,1894,4936,973,7767,null,null,12605,null,null,12757,null,null,5620,null,null,9039,null,null,4914,null,null,2140,null,null,1178,null,null,2051,null,null,1009,null,null,11239,null,null,11400,null,null,7122,null,null,7921,null,null,3592,null,null,2926,null,null,2089,null,null,1894,null,null,973,null,null,08
1357269,7141,879073,9745,869168,9622,65212,3802,539066,7185,264890,3874,9905,1491,1796,499,6936,1330,1173,449,478196,9202,459181,9734,138882,5638,242211,7100,78088,3279,19015,2150,6023,1232,9460,1608,3532,1066,7141,null,null,9745,null,null,9622,null,null,3802,null,null,7185,null,null,3874,null,null,1491,null,null,499,null,null,1330,null,null,449,null,null,9202,null,null,9734,null,null,5638,null,null,7100,null,null,3279,null,null,2150,null,null,1232,null,null,1608,null,null,1066,null,null,09
351085,3936,245005,4786,240406,4692,22506,2241,136584,4002,81316,2161,4599,884,732,496,2745,655,1122,406,106080,4864,101683,4865,36355,3071,49924,3780,15404,1836,4397,1123,1695,713,2296,787,406,312,3936,null,null,4786,null,null,4692,null,null,2241,null,null,4002,null,null,2161,null,null,884,null,null,496,null,null,655,null,null,406,null,null,4864,null,null,4865,null,null,3071,null,null,3780,null,null,1836,null,null,1123,null,null,713,null,null,787,null,null,312,null,null,10
