C27017_001E,C27017_001M,C27017_002E,C27017_002M,C27017_003E,C27017_003M,C27017_004E,C27017_004M,C27017_005E,C27017_005M,C27017_006E,C27017_006M,C27017_007E,C27017_007M,C27017_008E,C27017_008M,C27017_009E,C27017_009M,C27017_010E,C27017_010M,C27017_011E,C27017_011M,C27017_012E,C27017_012M,C27017_013E,C27017_013M,C27017_014E,C27017_014M,C27017_015E,C27017_015M,C27017_016E,C27017_016M,C27017_017E,C27017_017M,C27017_018E,C27017_018M,C27017_019E,C27017_019M,C27017_020E,C27017_020M,C27017_021E,C27017_021M,C27017_022E,C27017_022M,C27017_023E,C27017_023M,C27017_024E,C27017_024M,C27017_025E,C27017_025M,C27017_026E,C27017_026M,C27017_027E,C27017_027M,C27017_028E,C27017_028M,C27017_029E,C27017_029M,C27017_030E,C27017_030M,C27017_031E,C27017_031M,C27017_032E,C27017_032M,C27017_033E,C27017_033M,C27017_034E,C27017_034M,C27017_035E,C27017_035M,C27017_036E,C27017_036M,C27017_037E,C27017_037M,C27017_038E,C27017_038M,C27017_039E,C27017_039M,C27017_040E,C27017_040M,C27017_041E,C27017_041M,C27017_001M,C27017_001EA,C27017_001MA,C27017_002M,C27017_002EA,C27017_002MA,C27017_003M,C27017_003EA,C27017_003MA,C27017_004M,C27017_004EA,C27017_004MA,C27017_005M,C27017_005EA,C27017_005MA,C27017_006M,C27017_006EA,C27017_006MA,C27017_007M,C27017_007EA,C27017_007MA,C27017_008M,C27017_008EA,C27017_008MA,C27017_009M,C27017_009EA,C27017_009MA,C27017_010M,C27017_010EA,C27017_010MA,C27017_011M,C27017_011EA,C27017_011MA,C27017_012M,C27017_012EA,C27017_012MA,C27017_013M,C27017_013EA,C27017_013MA,C27017_014M,C27017_014EA,C27017_014MA,C27017_015M,C27017_015EA,C27017_015MA,C27017_016M,C27017_016EA,C27017_016MA,C27017_017M,C27017_017EA,C27017_017MA,C27017_018M,C27017_018EA,C27017_018MA,C27017_019M,C27017_019EA,C27017_019MA,C27017_020M,C27017_020EA,C27017_020MA,C27017_021M,C27017_021EA,C27017_021MA,C27017_022M,C27017_022EA,C27017_022MA,C27017_023M,C27017_023EA,C27017_023MA,C27017_024M,C27017_024EA,C27017_024MA,C27017_025M,C27017_025EA,C27017_025MA,C27017_026M,C27017_026EA,C27017_026MA,C27017_027M,C27017_027EA,C27017_027MA,C27017_028M,C27017_028EA,C27017_028MA,C27017_029M,C27017_029EA,C27017_029MA,C27017_030M,C27017_030EA,C27017_030MA,C27017_031M,C27017_031EA,C27017_031MA,C27017_032M,C27017_032EA,C27017_032MA,C27017_033M,C27017_033EA,C27017_033MA,C27017_034M,C27017_034EA,C27017_034MA,C27017_035M,C27017_035EA,C27017_035MA,C27017_036M,C27017_036EA,C27017_036MA,C27017_037M,C27017_037EA,C27017_037MA,C27017_038M,C27017_038EA,C27017_038MA,C27017_039M,C27017_039EA,C27017_039MA,C27017_040M,C27017_040EA,C27017_040MA,C27017_041M,C27017_041EA,C27017_041MA,state
1289962,1417,146792,9697,34201,4071,7764,2091,26437,3190,92086,6349,31059,3482,61027,5156,20505,2225,9253,1517,11252,1642,104712,8686,25240,3486,9162,2514,16078,2790,57025,5587,30756,3553,26269,3994,22447,2413,13464,2104,8983,1572,373854,13504,78740,5674,54892,4294,23848,3597,224092,9017,174128,7444,49964,4910,71022,3996,49048,2929,21974,2537,664604,16389,117128,5078,109364,5092,7764,1471,443492,11040,416448,10951,27044,3066,103984,4233,79366,4046,24618,2077,1417,null,null,9697,null,null,4071,null,null,2091,null,null,3190,null,null,6349,null,null,3482,null,null,5156,null,null,2225,null,null,1517,null,null,1642,null,null,8686,null,null,3486,null,null,2514,null,null,2790,null,null,5587,null,null,3553,null,null,3994,null,null,2413,null,null,2104,null,null,1572,null,null,13504,null,null,5674,null,null,4294,null,null,3597,null,null,9017,null,null,7444,null,null,4910,null,null,3996,null,null,2929,null,null,2537,null,null,16389,null,null,5078,null,null,5092,null,null,1471,null,null,11040,null,null,10951,null,null,3066,null,null,4233,null,null,4046,null,null,2077,null,null,33
8762222,3129,1369873,32093,422763,15022,86083,7914,336680,13350,757627,18941,223471,9968,534156,15461,189483,7410,70891,4579,118592,5948,711914,28032,193855,10785,75741,6938,118114,9679,383866,15805,185014,9208,198852,11838,134193,6952,68010,4536,66183,5333,2138685,37932,478455,16504,338593,13796,139862,8219,1294042,24268,935831,19960,358211,13550,366188,8801,221989,7029,144199,5667,4541750,39103,866187,15807,823311,16183,42876,3422,3032913,26873,2817529,25131,215384,12766,642650,10258,480127,9420,162523,6144,3129,null,null,32093,null,null,15022,null,null,7914,null,null,13350,null,null,18941,null,null,9968,null,null,15461,null,null,7410,null,null,4579,null,null,5948,null,null,28032,null,null,10785,null,null,6938,null,null,9679,null,null,15805,null,null,9208,null,null,11838,null,null,6952,null,null,4536,null,null,5333,null,null,37932,null,null,16504,null,null,13796,null,null,8219,null,null,24268,null,null,19960,null,null,13550,null,null,8801,null,null,7029,null,null,5667,null,null,39103,null,null,15807,null,null,16183,null,null,3422,null,null,26873,null,null,25131,null,null,12766,null,null,10258,null,null,9420,null,null,6144,null,null,34
2032037,2174,594068,17415,201784,8580,24336,3494,177448,8506,322663,10458,77240,5880,245423,8425,69621,4354,21418,2476,48203,3344,251330,15491,66517,6169,21037,3454,45480,5874,143474,10096,64439,5992,79035,7016,41339,3647,17128,2020,24211,2630,600934,18608,133681,8073,83111,6573,50570,6120,362861,12714,248554,9635,114307,8627,104392,4382,58604,3484,45788,2884,585705,15622,80356,5596,70811,5157,9545,2145,384046,11228,342591,10483,41455,4256,121303,5023,89083,4939,32220,2944,2174,null,null,17415,null,null,8580,null,null,3494,null,null,8506,null,null,10458,null,null,5880,null,null,8425,null,null,4354,null,null,2476,null,null,3344,null,null,15491,null,null,6169,null,null,3454,null,null,5874,null,null,10096,null,null,5992,null,null,7016,null,null,3647,null,null,2020,null,null,2630,null,null,18608,null,null,8073,null,null,6573,null,null,6120,null,null,12714,null,null,9635,null,null,8627,null,null,4382,null,null,3484,null,null,2884,null,null,15622,null,null,5596,null,null,5157,null,null,2145,null,null,11228,null,null,10483,null,null,4256,null,null,5023,null,null,4939,null,null,2944,null,null,35
19215198,6083,4035452,46836,1176123,22932,248094,11210,928029,21337,2312821,28828,664578,15601,1648243,25450,546508,12179,173178,5803,373330,11349,1869912,43755,466305,17094,213989,11796,252316,13376,1076999,26768,495719,16832,581280,19755,326608,11473,152234,6024,174374,8979,5064590,51789,1076536,21845,769545,17259,306991,15708,3154137,33996,2252873,29440,901264,19353,833917,13342,496859,11394,337058,8931,8245244,56557,1381361,19609,1280380,19487,100981,7467,5635367,40620,5125676,38133,509691,17384,1228516,14283,896216,11982,332300,9060,6083,null,null,46836,null,null,22932,null,null,11210,null,null,21337,null,null,28828,null,null,15601,null,null,25450,null,null,12179,null,null,5803,null,null,11349,null,null,43755,null,null,17094,null,null,11796,null,null,13376,null,null,26768,null,null,16832,null,null,19755,null,null,11473,null,null,6024,null,null,8979,null,null,51789,null,null,21845,null,null,17259,null,null,15708,null,null,33996,null,null,29440,null,null,19353,null,null,13342,null,null,11394,null,null,8931,null,null,56557,null,null,19609,null,null,19487,null,null,7467,null,null,40620,null,null,38133,null,null,17384,null,null,14283,null,null,11982,null,null,9060,null,null,36
9830730,5080,2306586,34188,718473,16920,111834,9593,606639,18204,1311245,23358,487482,13322,823763,17929,276868,6890,114437,4918,162431,5761,1169020,29145,316112,12510,135936,7917,180176,10076,658200,18541,388863,12908,269337,10984,194708,8087,102576,5587,92132,5710,3056583,40469,659977,15778,490652,15678,169325,8315,1882680,26533,1484248,24388,398432,13472,513926,9791,329311,8604,184615,7743,3298541,37559,564690,14033,524725,13321,39965,5015,2192700,28342,2052902,27149,139798,7816,541151,9794,410743,9483,130408,5569,5080,null,null,34188,null,null,16920,null,null,9593,null,null,18204,null,null,23358,null,null,13322,null,null,17929,null,null,6890,null,null,4918,null,null,5761,null,null,29145,null,null,12510,null,null,7917,null,null,10076,null,null,18541,null,null,12908,null,null,10984,null,null,8087,null,null,5587,null,null,5710,null,null,40469,null,null,15778,null,null,15678,null,null,8315,null,null,26533,null,null,24388,null,null,13472,null,null,9791,null,null,8604,null,null,7743,null,null,37559,null,null,14033,null,null,13321,null,null,5015,null,null,28342,null,null,27149,null,null,7816,null,null,9794,null,null,9483,null,null,5569,null,null,37
727056,1918,116168,7436,31837,3273,9338,2157,22499,2680,67591,4812,31841,3162,35750,3651,16740,1970,10883,1725,5857,815,68645,7143,19630,2755,12596,2553,7034,1366,36377,4538,24631,3752,11746,2081,12638,1419,9281,1226,3357,695,229981,9287,59041,4235,50599,3771,8442,1678,138610,6130,120861,5951,17749,2238,32330,2399,24783,1923,7547,1187,312262,10175,59947,4472,56943,4477,3004,934,210123,7073,199915,7034,10208,1556,42192,2189,33833,2059,8359,1188,1918,null,null,7436,null,null,3273,null,null,2157,null,null,2680,null,null,4812,null,null,3162,null,null,3651,null,null,1970,null,null,1725,null,null,815,null,null,7143,null,null,2755,null,null,2553,null,null,1366,null,null,4538,null,null,3752,null,null,2081,null,null,1419,null,null,1226,null,null,695,null,null,9287,null,null,4235,null,null,3771,null,null,1678,null,null,6130,null,null,5951,null,null,2238,null,null,2399,null,null,1923,null,null,1187,null,null,10175,null,null,4472,null,null,4477,null,null,934,null,null,7073,null,null,7034,null,null,1556,null,null,2189,null,null,2059,null,null,1188,null,null,38
11279066,5096,2373051,37261,730331,19529,139355,9228,590976,17463,1371906,22831,398438,11807,973468,19482,270814,8077,118614,4880,152200,6012,1201920,26841,318216,11555,152003,9643,166213,8502,650365,15896,354726,11586,295639,11601,233339,6686,129921,5789,103418,5257,3619145,40807,809526,16440,656853,14664,152673,8619,2141347,26791,1725440,23305,415907,13587,668272,12471,426187,9586,242085,8326,4084950,38919,699972,16551,666696,17073,33276,3598,2741858,25144,2595652,25750,146206,7254,643120,10821,466945,9942,176175,8131,5096,null,null,37261,null,null,19529,null,null,9228,null,null,17463,null,null,22831,null,null,11807,null,null,19482,null,null,8077,null,null,4880,null,null,6012,null,null,26841,null,null,11555,null,null,9643,null,null,8502,null,null,15896,null,null,11586,null,null,11601,null,null,6686,null,null,5789,null,null,5257,null,null,40807,null,null,16440,null,null,14664,null,null,8619,null,null,26791,null,null,23305,null,null,13587,null,null,12471,null,null,9586,null,null,8326,null,null,38919,null,null,16551,null,null,17073,null,null,3598,null,null,25144,null,null,25750,null,null,7254,null,null,10821,null,null,9942,null,null,8131,null,null,39
3800945,2506,944124,19003,319438,10698,51095,4087,268343,10821,525281,10623,185712,7154,339569,9034,99405,3699,39560,2259,59845,3156,469111,13292,137086,6869,55485,4968,81601,5431,256802,7988,143912,6176,112890,5104,75223,3363,39325,2644,35898,2465,1197572,21091,287224,7741,204285,7762,82939,4458,718271,13684,541919,11707,176352,6875,192077,5583,124046,4873,68031,3479,1190138,19401,201513,7822,179349,7740,22164,2252,786159,12096,713620,10927,72539,4179,202466,5645,152044,5480,50422,3376,2506,null,null,19003,null,null,10698,null,null,4087,null,null,10821,null,null,10623,null,null,7154,null,null,9034,null,null,3699,null,null,2259,null,null,3156,null,null,13292,null,null,6869,null,null,4968,null,null,5431,null,null,7988,null,null,6176,null,null,5104,null,null,3363,null,null,2644,null,null,2465,null,null,21091,null,null,7741,null,null,7762,null,null,4458,null,null,13684,null,null,11707,null,null,6875,null,null,5583,null,null,4873,null,null,3479,null,null,19401,null,null,7822,null,null,7740,null,null,2252,null,null,12096,null,null,10927,null,null,4179,null,null,5645,null,null,5480,null,null,3376,null,null,40
4014008,2502,823663,24169,226088,10999,41563,4365,184525,11449,497941,15479,162072,7246,335869,13045,99634,4070,42244,2743,57390,3834,455701,18537,111176,7158,50180,4706,60996,5667,258718,12773,139889,8216,118829,9734,85807,4463,47977,3845,37830,2904,1231240,23718,267474,10191,198803,10063,68671,5596,743642,16375,576135,14841,167507,8848,220124,5587,143696,5391,76428,4119,1503404,23196,246725,9483,233081,8916,13644,2530,983536,15587,909186,14896,74350,5826,273143,6516,196136,5833,77007,4772,2502,null,null,24169,null,null,10999,null,null,4365,null,null,11449,null,null,15479,null,null,7246,null,null,13045,null,null,4070,null,null,2743,null,null,3834,null,null,18537,null,null,7158,null,null,4706,null,null,5667,null,null,12773,null,null,8216,null,null,9734,null,null,4463,null,null,3845,null,null,2904,null,null,23718,null,null,10191,null,null,10063,null,null,5596,null,null,16375,null,null,14841,null,null,8848,null,null,5587,null,null,5391,null,null,4119,null,null,23196,null,null,9483,null,null,8916,null,null,2530,null,null,15587,null,null,14896,null,null,5826,null,null,6516,null,null,5833,null,null,4772,null,null,41
12362508,4164,2334675,34233,690199,16129,147542,9140,542657,15114,1328756,23196,456517,11294,872239,21286,315720,8048,156183,4776,159537,6544,1257909,29500,310208,14086,140243,8039,169965,10288,656471,16769,382755,12143,273716,11614,291230,8233,183132,6624,108098,5569,3771718,40686,791840,17903,603078,16340,188762,11390,2225111,24448,1803780,23084,421331,15727,754767,10830,529182,9937,225585,7636,4998206,39482,832579,15755,783686,15010,48893,4712,3387053,28421,3208164,27157,178889,9977,778574,11500,591754,11435,186820,6572,4164,null,null,34233,null,null,16129,null,null,9140,null,null,15114,null,null,23196,null,null,11294,null,null,21286,null,null,8048,null,null,4776,null,null,6544,null,null,29500,null,null,14086,null,null,8039,null,null,10288,null,null,16769,null,null,12143,null,null,11614,null,null,8233,null,null,6624,null,null,5569,null,null,40686,null,null,17903,null,null,16340,null,null,11390,null,null,24448,null,null,23084,null,null,15727,null,null,10830,null,null,9937,null,null,7636,null,null,39482,null,null,15755,null,null,15010,null,null,4712,null,null,28421,null,null,27157,null,null,9977,null,null,11500,null,null,11435,null,null,6572,null,null,42
1013988,922,188965,10328,52452,4601,12010,2693,40442,4407,109073,6809,35313,4483,73760,5632,27440,2787,11468,1885,15972,1991,96445,9031,25104,3646,11262,2561,13842,2800,53173,5339,28305,3627,24868,3588,18168,2785,10829,1832,7339,1658,274346,12530,53906,5042,43568,3992,10338,2286,170291,8488,129818,7435,40473,4324,50149,3365,29954,2889,20195,2305,454232,11974,75100,4040,71381,4086,3719,1368,308374,8583,288306,8944,20068,3257,70758,3384,50203,3259,20555,2084,922,null,null,10328,null,null,4601,null,null,2693,null,null,4407,null,null,6809,null,null,4483,null,null,5632,null,null,2787,null,null,1885,null,null,1991,null,null,9031,null,null,3646,null,null,2561,null,null,2800,null,null,5339,null,null,3627,null,null,3588,null,null,2785,null,null,1832,null,null,1658,null,null,12530,null,null,5042,null,null,3992,null,null,2286,null,null,8488,null,null,7435,null,null,4324,null,null,3365,null,null,2889,null,null,2305,null,null,11974,null,null,4040,null,null,4086,null,null,1368,null,null,8583,null,null,8944,null,null,3257,null,null,3384,null,null,3259,null,null,2084,null,null,44
4801015,3258,1096611,24683,349561,11664,61178,8220,288383,10871,608185,15193,214347,8540,393838,13219,138865,4779,55174,4085,83691,3665,605856,19944,159304,8148,69975,6742,89329,7463,343721,12924,207358,9610,136363,8428,102831,5439,53406,3662,49425,3725,1540260,26514,329177,11752,246590,10894,82587,6230,940192,18022,739138,16098,201054,9195,270891,7512,168761,6602,102130,4859,1558288,25500,244999,9120,224610,8863,20389,3162,1013578,18563,930106,17343,83472,6408,299711,7400,229522,6311,70189,5284,3258,null,null,24683,null,null,11664,null,null,8220,null,null,10871,null,null,15193,null,null,8540,null,null,13219,null,null,4779,null,null,4085,null,null,3665,null,null,19944,null,null,8148,null,null,6742,null,null,7463,null,null,12924,null,null,9610,null,null,8428,null,null,5439,null,null,3662,null,null,3725,null,null,26514,null,null,11752,null,null,10894,null,null,6230,null,null,18022,null,null,16098,null,null,9195,null,null,7512,null,null,6602,null,null,4859,null,null,25500,null,null,9120,null,null,8863,null,null,3162,null,null,18563,null,null,17343,null,null,6408,null,null,7400,null,null,6311,null,null,5284,null,null,45
835929,1090,165049,8704,52333,4809,11582,2313,40751,4134,88560,4955,36880,3667,51680,3888,24156,2417,10478,1548,13678,1985,89311,6994,28494,3491,13069,2537,15425,2589,45459,3910,29336,3157,16123,2505,15358,1717,8718,1237,6640,1065,289896,10362,78764,4440,64921,4292,13843,2790,166688,6426,140524,6375,26164,3094,44444,2526,29793,2050,14651,1795,291673,9023,50829,3731,48305,3675,2524,823,193928,6228,183843,5959,10085,1704,46916,2529,35252,2510,11664,1686,1090,null,null,8704,null,null,4809,null,null,2313,null,null,4134,null,null,4955,null,null,3667,null,null,3888,null,null,2417,null,null,1548,null,null,1985,null,null,6994,null,null,3491,null,null,2537,null,null,2589,null,null,3910,null,null,3157,null,null,2505,null,null,1717,null,null,1237,null,null,1065,null,null,10362,null,null,4440,null,null,4292,null,null,2790,null,null,6426,null,null,6375,null,null,3094,null,null,2526,null,null,2050,null,null,1795,null,null,9023,null,null,3731,null,null,3675,null,null,823,null,null,6228,null,null,5959,null,null,1704,null,null,2529,null,null,2510,null,null,1686,null,null,46
6470166,4535,1508460,26917,474669,14222,92588,7485,382081,13120,858216,15120,283253,10751,574963,13452,175575,5770,65643,3429,109932,5100,825659,25511,215175,11642,105500,8776,109675,7965,463847,15002,264999,10740,198848,11050,146637,5689,71350,4302,75287,4118,2090574,34504,461450,13824,350903,13515,110547,6979,1280529,23262,1004694,20814,275835,11490,348595,7136,210798,6676,137797,5013,2045473,31694,325471,10899,302865,10356,22606,3848,1374382,22842,1279537,21552,94845,6351,345620,8065,251328,7381,94292,4261,4535,null,null,26917,null,null,14222,null,null,7485,null,null,13120,null,null,15120,null,null,10751,null,null,13452,null,null,5770,null,null,3429,null,null,5100,null,null,25511,null,null,11642,null,null,8776,null,null,7965,null,null,15002,null,null,10740,null,null,11050,null,null,5689,null,null,4302,null,null,4118,null,null,34504,null,null,13824,null,null,13515,null,null,6979,null,null,23262,null,null,20814,null,null,11490,null,null,7136,null,null,6676,null,null,5013,null,null,31694,null,null,10899,null,null,10356,null,null,3848,null,null,22842,null,null,21552,null,null,6351,null,null,8065,null,null,7381,null,null,4261,null,null,47
27177419,7662,6373264,73833,2359080,37340,348953,15967,2010127,35467,3430479,45829,1164939,25259,2265540,42304,583705,12400,182633,8063,401072,10405,3317028,58028,1023257,28439,382389,17380,640868,24139,1891455,33302,981594,20331,909861,21053,402316,11302,166968,6919,235348,8422,7984583,77591,2010299,36302,1366524,30081,643775,19069,4947602,48450,3531727,38759,1415875,29344,1026682,13759,563098,11245,463584,11768,9502544,76742,1819261,29656,1655350,29737,163911,10326,6435879,49554,5836482,45864,599397,20595,1247404,17371,871815,14975,375589,12160,7662,null,null,73833,null,null,37340,null,null,15967,null,null,35467,null,null,45829,null,null,25259,null,null,42304,null,null,12400,null,null,8063,null,null,10405,null,null,58028,null,null,28439,null,null,17380,null,null,24139,null,null,33302,null,null,20331,null,null,21053,null,null,11302,null,null,6919,null,null,8422,null,null,77591,null,null,36302,null,null,30081,null,null,19069,null,null,48450,null,null,38759,null,null,29344,null,null,13759,null,null,11245,null,null,11768,null,null,76742,null,null,29656,null,null,29737,null,null,10326,null,null,49554,null,null,45864,null,null,20595,null,null,17371,null,null,14975,null,null,12160,null,null,48
2999160,2571,505478,20557,178763,11643,72346,7385,106417,8308,289982,11201,160388,9402,129594,6729,36733,2757,15803,1842,20930,2046,326234,15714,124832,8435,86806,6721,38026,6102,172873,8476,121756,7101,51117,5247,28529,2626,15013,1674,13516,1987,1124543,25388,383908,12729,340400,12466,43508,4852,629368,14946,532287,13972,97081,6435,111267,4554,70804,3729,40463,3058,1042905,24009,222516,10452,208831,10576,13685,2590,680958,15091,638462,14471,42496,5245,139431,4411,97570,4012,41861,3255,2571,null,null,20557,null,null,11643,null,null,7385,null,null,8308,null,null,11201,null,null,9402,null,null,6729,null,null,2757,null,null,1842,null,null,2046,null,null,15714,null,null,8435,null,null,6721,null,null,6102,null,null,8476,null,null,7101,null,null,5247,null,null,2626,null,null,1674,null,null,1987,null,null,25388,null,null,12729,null,null,12466,null,null,4852,null,null,14946,null,null,13972,null,null,6435,null,null,4554,null,null,3729,null,null,3058,null,null,24009,null,null,10452,null,null,10576,null,null,2590,null,null,15091,null,null,14471,null,null,5245,null,null,4411,null,null,4012,null,null,3255,null,null,49
599589,1041,109652,6012,26211,3292,2004,866,24207,3133,64027,3951,16616,2163,47411,3927,19414,1794,7999,1311,11415,1416,52648,4095,11002,1484,3420,1103,7582,1469,28333,2836,13736,1783,14597,2110,13313,1546,7855,1314,5458,1034,195851,8200,42388,3145,27865,2704,14523,2304,120228,5892,88803,5089,31425,3435,33235,2407,21552,1750,11683,1560,241438,9081,36516,3264,32705,3258,3811,892,160075,6308,148258,6101,11817,1653,44847,2438,34974,2272,9873,1453,1041,null,null,6012,null,null,3292,null,null,866,null,null,3133,null,null,3951,null,null,2163,null,null,3927,null,null,1794,null,null,1311,null,null,1416,null,null,4095,null,null,1484,null,null,1103,null,null,1469,null,null,2836,null,null,1783,null,null,2110,null,null,1546,null,null,1314,null,null,1034,null,null,8200,null,null,3145,null,null,2704,null,null,2304,null,null,5892,null,null,5089,null,null,3435,null,null,2407,null,null,1750,null,null,1560,null,null,9081,null,null,3264,null,null,3258,null,null,892,null,null,6308,null,null,6101,null,null,1653,null,null,2438,null,null,2272,null,null,1453,null,null,50
8083316,5893,1339861,30688,393481,14100,98410,7775,295071,13135,778619,18173,332221,9739,446398,14386,167761,6989,76021,4237,91740,5342,716513,22557,197545,10432,99098,7379,98447,7107,411834,14478,254263,10835,157571,9775,107134,5066,60289,3888,46845,3251,2235529,38968,519213,16661,419373,14972,99840,6915,1357431,23874,1095740,21839,261691,12465,358885,8288,244680,7050,114205,5469,3791413,35924,725493,14152,689239,14631,36254,4071,2498984,22801,2362935,22651,136049,8847,566936,8699,454805,8402,112131,5569,5893,null,null,30688,null,null,14100,null,null,7775,null,null,13135,null,null,18173,null,null,9739,null,null,14386,null,null,6989,null,null,4237,null,null,5342,null,null,22557,null,null,10432,null,null,7379,null,null,7107,null,null,14478,null,null,10835,null,null,9775,null,null,5066,null,null,3888,null,null,3251,null,null,38968,null,null,16661,null,null,14972,null,null,6915,null,null,23874,null,null,21839,null,null,12465,null,null,8288,null,null,7050,null,null,5469,null,null,35924,null,null,14152,null,null,14631,null,null,4071,null,null,22801,null,null,22651,null,null,8847,null,null,8699,null,null,8402,null,null,5569,null,null,51
7123388,3780,1204906,28349,341784,14065,71294,6923,270490,12604,721894,16450,242486,9288,479408,12822,141228,6055,60968,3705,80260,4690,691879,25637,208019,12604,79611,7118,128408,10430,378254,14403,214207,9922,164047,8597,105606,5677,55493,4036,50113,3754,2082611,40756,499602,17674,344374,14829,155228,9687,1250630,25002,944698,18934,305932,12678,332379,7640,216548,6642,115831,5724,3143992,37835,554785,14541,518573,13790,36212,4263,2109279,23315,1976371,21558,132908,6918,479928,10005,363746,9655,116182,5626,3780,null,null,28349,null,null,14065,null,null,6923,null,null,12604,null,null,16450,null,null,9288,null,null,12822,null,null,6055,null,null,3705,null,null,4690,null,null,25637,null,null,12604,null,null,7118,null,null,10430,null,null,14403,null,null,9922,null,null,8597,null,null,5677,null,null,4036,null,null,3754,null,null,40756,null,null,17674,null,null,14829,null,null,9687,null,null,25002,null,null,18934,null,null,12678,null,null,7640,null,null,6642,null,null,5724,null,null,37835,null,null,14541,null,null,13790,null,null,4263,null,null,23315,null,null,21558,null,null,6918,null,null,10005,null,null,9655,null,null,5626,null,null,53
1779087,1562,468486,16556,126941,7992,21697,3458,105244,7415,280930,9593,68156,4964,212774,8655,60615,4023,24742,2361,35873,3294,231276,13663,56674,6045,21856,3279,34818,4710,125061,8294,64305,5634,60756,5275,49541,3223,27366,2458,22175,2651,561391,16591,107443,6824,80471,5618,26972,3106,328505,10273,252643,9040,75862,6179,125443,5381,84844,4383,40599,3431,517934,13893,77624,5254,71976,5097,5648,1395,340571,9814,312887,9515,27684,2791,99739,4798,77273,4765,22466,2402,1562,null,null,16556,null,null,7992,null,null,3458,null,null,7415,null,null,9593,null,null,4964,null,null,8655,null,null,4023,null,null,2361,null,null,3294,null,null,13663,null,null,6045,null,null,3279,null,null,4710,null,null,8294,null,null,5634,null,null,5275,null,null,3223,null,null,2458,null,null,2651,null,null,16591,null,null,6824,null,null,5618,null,null,3106,null,null,10273,null,null,9040,null,null,6179,null,null,5381,null,null,4383,null,null,3431,null,null,13893,null,null,5254,null,null,5097,null,null,1395,null,null,9814,null,null,9515,null,null,2791,null,null,4798,null,null,4765,null,null,2402,null,null,54
5625454,3061,991464,22800,295289,12063,66475,5215,228814,10396,563973,13340,228646,8255,335327,10504,132202,4549,65956,3667,66246,3059,568541,17470,151098,9119,79105,6332,71993,6104,302118,10130,189412,7743,112706,6956,115325,4255,67567,3085,47758,3035,1829063,26062,421101,11879,347980,10473,73121,5562,1072459,16418,898023,14818,174436,7860,335503,5811,223631,5214,111872,3902,2236386,25357,393055,10642,376544,10881,16511,2748,1525737,16525,1457363,16497,68374,4036,317594,6032,228981,5330,88613,4116,3061,null,null,22800,null,null,12063,null,null,5215,null,null,10396,null,null,13340,null,null,8255,null,null,10504,null,null,4549,null,null,3667,null,null,3059,null,null,17470,null,null,9119,null,null,6332,null,null,6104,null,null,10130,null,null,7743,null,null,6956,null,null,4255,null,null,3085,null,null,3035,null,null,26062,null,null,11879,null,null,10473,null,null,5562,null,null,16418,null,null,14818,null,null,7860,null,null,5811,null,null,5214,null,null,3902,null,null,25357,null,null,10642,null,null,10881,null,null,2748,null,null,16525,null,null,16497,null,null,4036,null,null,6032,null,null,5330,null,null,4116,null,null,55
569441,1036,97525,7259,25789,3386,7796,2393,17993,2703,58717,4545,28380,3624,30337,3836,13019,1673,6249,1117,6770,1389,63509,5983,19311,3165,10201,2662,9110,1979,32594,3277,19861,2653,12733,1967,11604,1727,7495,1552,4109,934,184445,10141,50364,4348,40320,4929,10044,2743,105793,6800,80968,5937,24825,3481,28288,2486,18676,2130,9612,1486,223962,9027,42836,3912,40569,3718,2267,1032,148902,6005,137749,6456,11153,2575,32224,2638,24065,2403,8159,1343,1036,null,null,7259,null,null,3386,null,null,2393,null,null,2703,null,null,4545,null,null,3624,null,null,3836,null,null,1673,null,null,1117,null,null,1389,null,null,5983,null,null,3165,null,null,2662,null,null,1979,null,null,3277,null,null,2653,null,null,1967,null,null,1727,null,null,1552,null,null,934,null,null,10141,null,null,4348,null,null,4929,null,null,2743,null,null,6800,null,null,5937,null,null,3481,null,null,2486,null,null,2130,null,null,1486,null,null,9027,null,null,3912,null,null,3718,null,null,1032,null,null,6005,null,null,6456,null,null,2575,null,null,2638,null,null,2403,null,null,1343,null,null,56
3377733,1829,1905707,27959,468709,9972,80987,6755,387722,11155,1085274,18234,205281,9972,879993,16622,351724,7131,57093,4020,294631,6603,535341,19788,92442,6403,59645,4722,32797,4010,332344,14225,191520,8929,140824,8747,110555,6398,33665,3475,76890,5108,681416,21227,91697,7251,79487,7232,12210,2560,456491,15299,341334,12432,115157,7678,133228,5614,61201,4349,72027,4337,255269,15906,39339,4735,38286,4733,1053,586,171964,10994,155443,10700,16521,2703,43966,3878,24588,2838,19378,2634,1829,null,null,27959,null,null,9972,null,null,6755,null,null,11155,null,null,18234,null,null,9972,null,null,16622,null,null,7131,null,null,4020,null,null,6603,null,null,19788,null,null,6403,null,null,4722,null,null,4010,null,null,14225,null,null,8929,null,null,8747,null,null,6398,null,null,3475,null,null,5108,null,null,21227,null,null,7251,null,null,7232,null,null,2560,null,null,15299,null,null,12432,null,null,7678,null,null,5614,null,null,4349,null,null,4337,null,null,15906,null,null,4735,null,null,4733,null,null,586,null,null,10994,null,null,10700,null,null,2703,null,null,3878,null,null,2838,null,null,2634,null,null,72
