C07008_001E,C07008_001M,C07008_002E,C07008_002M,C07008_003E,C07008_003M,C07008_004E,C07008_004M,C07008_005E,C07008_005M,C07008_006E,C07008_006M,C07008_007E,C07008_007M,C07008_008E,C07008_008M,C07008_009E,C07008_009M,C07008_010E,C07008_010M,C07008_011E,C07008_011M,C07008_012E,C07008_012M,C07008_013E,C07008_013M,C07008_014E,C07008_014M,C07008_015E,C07008_015M,C07008_016E,C07008_016M,C07008_017E,C07008_017M,C07008_018E,C07008_018M,C07008_019E,C07008_019M,C07008_020E,C07008_020M,C07008_021E,C07008_021M,C07008_022E,C07008_022M,C07008_023E,C07008_023M,C07008_024E,C07008_024M,C07008_025E,C07008_025M,C07008_026E,C07008_026M,C07008_027E,C07008_027M,C07008_028E,C07008_028M,C07008_029E,C07008_029M,C07008_030E,C07008_030M,C07008_001M,C07008_001EA,C07008_001MA,C07008_002M,C07008_002EA,C07008_002MA,C07008_003M,C07008_003EA,C07008_003MA,C07008_004M,C07008_004EA,C07008_004MA,C07008_005M,C07008_005EA,C07008_005MA,C07008_006M,C07008_006EA,C07008_006MA,C07008_007M,C07008_007EA,C07008_007MA,C07008_008M,C07008_008EA,C07008_008MA,C07008_009M,C07008_009EA,C07008_009MA,C07008_010M,C07008_010EA,C07008_010MA,C07008_011M,C07008_011EA,C07008_011MA,C07008_012M,C07008_012EA,C07008_012MA,C07008_013M,C07008_013EA,C07008_013MA,C07008_014M,C07008_014EA,C07008_014MA,C07008_015M,C07008_015EA,C07008_015MA,C07008_016M,C07008_016EA,C07008_016MA,C07008_017M,C07008_017EA,C07008_017MA,C07008_018M,C07008_018EA,C07008_018MA,C07008_019M,C07008_019EA,C07008_019MA,C07008_020M,C07008_020EA,C07008_020MA,C07008_021M,C07008_021EA,C07008_021MA,C07008_022M,C07008_022EA,C07008_022MA,C07008_023M,C07008_023EA,C07008_023MA,C07008_024M,C07008_024EA,C07008_024MA,C07008_025M,C07008_025EA,C07008_025MA,C07008_026M,C07008_026EA,C07008_026MA,C07008_027M,C07008_027EA,C07008_027MA,C07008_028M,C07008_028EA,C07008_028MA,C07008_029M,C07008_029EA,C07008_029MA,C07008_030M,C07008_030EA,C07008_030MA,state
886433,992,329809,8392,378370,11140,123255,6203,54999,3466,762182,8258,263200,7890,343365,10935,105846,6073,49771,3674,71382,6764,36519,4964,21169,3057,10443,1812,3251,902,16097,2664,9352,1826,2434,902,2964,820,1347,1021,30866,3524,18434,2378,8381,1950,3511,1232,540,348,5906,1773,2304,1080,3021,1299,491,410,90,106,992,null,null,8392,null,null,11140,null,null,6203,null,null,3466,null,null,8258,null,null,7890,null,null,10935,null,null,6073,null,null,3674,null,null,6764,null,null,4964,null,null,3057,null,null,1812,null,null,902,null,null,2664,null,null,1826,null,null,902,null,null,820,null,null,1021,null,null,3524,null,null,2378,null,null,1950,null,null,1232,null,null,348,null,null,1773,null,null,1080,null,null,1299,null,null,410,null,null,106,null,null,44
4046525,3062,1323157,16090,1869137,23119,569904,13868,284327,7982,3458549,20268,1041244,17484,1676856,21661,481377,13252,259072,7372,292378,13040,135279,8872,92691,7482,49634,3987,14774,1783,137911,9251,78107,6154,35787,4199,19576,2656,4441,1171,141879,8730,62103,4366,56791,6087,17716,2670,5269,1369,15808,2364,6424,1658,7012,1388,1601,711,771,453,3062,null,null,16090,null,null,23119,null,null,13868,null,null,7982,null,null,20268,null,null,17484,null,null,21661,null,null,13252,null,null,7372,null,null,13040,null,null,8872,null,null,7482,null,null,3987,null,null,1783,null,null,9251,null,null,6154,null,null,4199,null,null,2656,null,null,1171,null,null,8730,null,null,4366,null,null,6087,null,null,2670,null,null,1369,null,null,2364,null,null,1658,null,null,1388,null,null,711,null,null,453,null,null,45
684721,1567,217899,5804,345547,8252,79241,4147,42034,2544,576931,5540,162354,5823,311028,8278,66085,3960,37464,2200,51660,4139,25762,2777,15904,2176,7619,1159,2375,906,26659,2774,15122,1905,7682,1858,2385,655,1470,584,26750,3127,13309,1946,9713,1989,3138,993,590,322,2721,978,1352,540,1220,745,14,26,135,195,1567,null,null,5804,null,null,8252,null,null,4147,null,null,2544,null,null,5540,null,null,5823,null,null,8278,null,null,3960,null,null,2200,null,null,4139,null,null,2777,null,null,2176,null,null,1159,null,null,906,null,null,2774,null,null,1905,null,null,1858,null,null,655,null,null,584,null,null,3127,null,null,1946,null,null,1989,null,null,993,null,null,322,null,null,978,null,null,540,null,null,745,null,null,26,null,null,195,null,null,46
5405690,3971,1640047,15114,2615275,25437,807512,16137,342856,8208,4651365,18106,1301897,16785,2356849,25280,684374,14560,308245,8328,425640,14704,196784,9061,136372,8127,70085,4891,22399,2117,166424,8134,75414,4869,53181,4763,31138,3807,6691,1394,142550,7752,58399,4394,58686,5517,20730,2499,4735,1175,19711,2786,7553,1507,10187,2256,1185,491,786,405,3971,null,null,15114,null,null,25437,null,null,16137,null,null,8208,null,null,18106,null,null,16785,null,null,25280,null,null,14560,null,null,8328,null,null,14704,null,null,9061,null,null,8127,null,null,4891,null,null,2117,null,null,8134,null,null,4869,null,null,4763,null,null,3807,null,null,1394,null,null,7752,null,null,4394,null,null,5517,null,null,2499,null,null,1175,null,null,2786,null,null,1507,null,null,2256,null,null,491,null,null,405,null,null,47
21772944,5640,7216635,39106,10598583,57626,2842433,35937,1115293,13743,18327008,39959,5657964,41975,9346560,51785,2325195,30309,997289,13531,1939412,35306,873151,17709,689010,23684,313673,11029,63578,5108,887840,20679,432156,14502,286542,10482,136774,7477,32368,3391,431100,15395,181493,8581,182640,10526,51995,4459,14972,2065,187584,10381,71871,5543,93831,7766,14796,2529,7086,1623,5640,null,null,39106,null,null,57626,null,null,35937,null,null,13743,null,null,39959,null,null,41975,null,null,51785,null,null,30309,null,null,13531,null,null,35306,null,null,17709,null,null,23684,null,null,11029,null,null,5108,null,null,20679,null,null,14502,null,null,10482,null,null,7477,null,null,3391,null,null,15395,null,null,8581,null,null,10526,null,null,4459,null,null,2065,null,null,10381,null,null,5543,null,null,7766,null,null,2529,null,null,1623,null,null,48
2276760,1753,699468,11579,1250915,15712,245071,7631,81306,4282,1864045,12976,522063,11397,1074534,12855,195037,7179,72411,4336,226739,9923,92259,5576,100228,7285,29773,3151,4479,1067,82110,6459,35266,3676,34697,3983,10512,1756,1635,674,82384,5547,37530,3666,33465,3821,9244,1732,2145,980,21482,3935,12350,3350,7991,1779,505,294,636,347,1753,null,null,11579,null,null,15712,null,null,7631,null,null,4282,null,null,12976,null,null,11397,null,null,12855,null,null,7179,null,null,4336,null,null,9923,null,null,5576,null,null,7285,null,null,3151,null,null,1067,null,null,6459,null,null,3676,null,null,3983,null,null,1756,null,null,674,null,null,5547,null,null,3666,null,null,3821,null,null,1732,null,null,980,null,null,3935,null,null,3350,null,null,1779,null,null,294,null,null,347,null,null,49
527074,954,166400,4514,252308,7008,74900,4664,33466,2153,453084,4415,124741,5412,234412,7142,63651,4122,30280,2067,39385,3568,22066,2766,9497,1627,6293,1418,1529,482,12581,1980,6684,1305,2881,906,2463,827,553,330,20002,2539,11511,1853,5218,1315,2353,635,920,559,2022,637,1398,540,300,193,140,141,184,168,954,null,null,4514,null,null,7008,null,null,4664,null,null,2153,null,null,4415,null,null,5412,null,null,7142,null,null,4122,null,null,2067,null,null,3568,null,null,2766,null,null,1627,null,null,1418,null,null,482,null,null,1980,null,null,1305,null,null,906,null,null,827,null,null,330,null,null,2539,null,null,1853,null,null,1315,null,null,635,null,null,559,null,null,637,null,null,540,null,null,193,null,null,141,null,null,168,null,null,50
6860841,4316,2232356,20574,3389844,28982,860309,15986,378332,8438,5789573,19600,1723337,18905,3013627,29059,709392,14398,343217,8422,433281,14375,201668,8883,145519,9414,71401,5189,14693,2138,353831,11812,178121,8180,112768,7412,51493,4110,11449,1804,222154,9723,105537,6002,84792,7365,24848,3026,6977,1354,62002,4986,23693,2938,33138,3557,3175,868,1996,764,4316,null,null,20574,null,null,28982,null,null,15986,null,null,8438,null,null,19600,null,null,18905,null,null,29059,null,null,14398,null,null,8422,null,null,14375,null,null,8883,null,null,9414,null,null,5189,null,null,2138,null,null,11812,null,null,8180,null,null,7412,null,null,4110,null,null,1804,null,null,9723,null,null,6002,null,null,7365,null,null,3026,null,null,1354,null,null,4986,null,null,2938,null,null,3557,null,null,868,null,null,764,null,null,51
5929275,2890,1858982,15329,2986089,22195,794088,13130,290116,7121,4867743,21954,1367975,17931,2598019,23607,648183,12874,253566,7025,600102,18313,277918,10939,211101,11896,90354,5367,20729,2174,194732,8236,93319,4655,65050,6115,29251,3032,7112,1388,215710,10247,99682,6463,85549,6696,23838,3120,6641,1259,50988,4884,20088,3046,26370,3324,2462,701,2068,749,2890,null,null,15329,null,null,22195,null,null,13130,null,null,7121,null,null,21954,null,null,17931,null,null,23607,null,null,12874,null,null,7025,null,null,18313,null,null,10939,null,null,11896,null,null,5367,null,null,2174,null,null,8236,null,null,4655,null,null,6115,null,null,3032,null,null,1388,null,null,10247,null,null,6463,null,null,6696,null,null,3120,null,null,1259,null,null,4884,null,null,3046,null,null,3324,null,null,701,null,null,749,null,null,53
1519860,2114,426757,8877,740184,11258,235999,7099,116920,4472,1334232,8062,342463,9146,685237,10972,197687,7071,108845,4309,99313,6268,40975,4380,31417,3609,22560,2833,4361,841,42309,3691,22527,2736,10011,2052,8321,1293,1450,590,40852,4532,19868,2788,11644,2474,7304,1550,2036,713,3154,942,924,345,1875,781,127,222,228,187,2114,null,null,8877,null,null,11258,null,null,7099,null,null,4472,null,null,8062,null,null,9146,null,null,10972,null,null,7071,null,null,4309,null,null,6268,null,null,4380,null,null,3609,null,null,2833,null,null,841,null,null,3691,null,null,2736,null,null,2052,null,null,1293,null,null,590,null,null,4532,null,null,2788,null,null,2474,null,null,1550,null,null,713,null,null,942,null,null,345,null,null,781,null,null,222,null,null,187,null,null,54
4718806,2715,1535358,15510,2360730,22494,560743,10646,261975,6477,4025274,16629,1154689,16460,2165333,22719,471258,9622,233994,5651,390090,12494,213021,8698,103056,5930,55453,4270,18560,1902,183408,7043,103604,5056,52134,4020,22498,2149,5172,1026,102614,5341,55658,3893,33472,3619,10092,1504,3392,744,17420,2284,8386,1420,6735,1531,1442,598,857,454,2715,null,null,15510,null,null,22494,null,null,10646,null,null,6477,null,null,16629,null,null,16460,null,null,22719,null,null,9622,null,null,5651,null,null,12494,null,null,8698,null,null,5930,null,null,4270,null,null,1902,null,null,7043,null,null,5056,null,null,4020,null,null,2149,null,null,1026,null,null,5341,null,null,3893,null,null,3619,null,null,1504,null,null,744,null,null,2284,null,null,1420,null,null,1531,null,null,598,null,null,454,null,null,55
466401,1788,128274,4486,247344,7623,66944,4548,23839,2133,380961,6367,89445,4685,217881,7314,52704,3555,20931,2003,49490,4839,20734,3099,17495,3025,9431,1945,1830,739,11951,2254,6113,1335,4376,1620,1264,415,198,165,21949,3244,10618,2121,7193,1985,3425,1243,713,348,2050,1007,1364,929,399,242,120,111,167,165,1788,null,null,4486,null,null,7623,null,null,4548,null,null,2133,null,null,6367,null,null,4685,null,null,7314,null,null,3555,null,null,2003,null,null,4839,null,null,3099,null,null,3025,null,null,1945,null,null,739,null,null,2254,null,null,1335,null,null,1620,null,null,415,null,null,165,null,null,3244,null,null,2121,null,null,1985,null,null,1243,null,null,348,null,null,1007,null,null,929,null,null,242,null,null,111,null,null,165,null,null,56
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
3962122,4601,1228770,16210,1858001,22084,589344,11708,286007,7505,3426595,13029,987807,15003,1688252,22272,488633,9992,261903,7622,294970,10424,126839,6798,93821,6217,59416,4338,14894,2075,124206,8567,62305,5912,32867,4113,24090,2853,4944,1249,102883,7347,46898,4094,36695,4296,15794,2779,3496,893,13468,2279,4921,1447,6366,1652,1411,562,770,447,4601,null,null,16210,null,null,22084,null,null,11708,null,null,7505,null,null,13029,null,null,15003,null,null,22272,null,null,9992,null,null,7622,null,null,10424,null,null,6798,null,null,6217,null,null,4338,null,null,2075,null,null,8567,null,null,5912,null,null,4113,null,null,2853,null,null,1249,null,null,7347,null,null,4094,null,null,4296,null,null,2779,null,null,893,null,null,2279,null,null,1447,null,null,1652,null,null,562,null,null,447,null,null,01
584670,1134,210754,5218,277555,7173,75904,4797,20457,1659,472119,5579,156722,5733,236451,7010,61128,4238,17818,1621,64048,4705,31428,3139,22050,3226,9391,1726,1179,377,16941,2294,7866,1396,5373,1091,3057,1215,645,354,26070,2739,11812,1879,11490,2037,1988,717,780,388,5492,1612,2926,1085,2191,846,340,351,35,57,1134,null,null,5218,null,null,7173,null,null,4797,null,null,1659,null,null,5579,null,null,5733,null,null,7010,null,null,4238,null,null,1621,null,null,4705,null,null,3139,null,null,3226,null,null,1726,null,null,377,null,null,2294,null,null,1396,null,null,1091,null,null,1215,null,null,354,null,null,2739,null,null,1879,null,null,2037,null,null,717,null,null,388,null,null,1612,null,null,1085,null,null,846,null,null,351,null,null,57,null,null,02
5579306,1354,1860123,19316,2613565,24038,789246,16964,316372,8294,4559599,23081,1397301,20586,2257544,22065,628445,14116,276309,7596,634813,18392,303720,12489,199824,9281,108811,6546,22458,2594,107178,6193,53893,3364,31024,3925,17840,2714,4421,1246,232080,10839,87949,6056,102732,7631,29093,2642,12306,2253,45636,4800,17260,2794,22441,3404,5057,1602,878,357,1354,null,null,19316,null,null,24038,null,null,16964,null,null,8294,null,null,23081,null,null,20586,null,null,22065,null,null,14116,null,null,7596,null,null,18392,null,null,12489,null,null,9281,null,null,6546,null,null,2594,null,null,6193,null,null,3364,null,null,3925,null,null,2714,null,null,1246,null,null,10839,null,null,6056,null,null,7631,null,null,2642,null,null,2253,null,null,4800,null,null,2794,null,null,3404,null,null,1602,null,null,357,null,null,04
2400908,3547,673936,11143,1175223,17982,386588,11701,165161,5452,2033967,14634,518544,13205,1049583,17195,316806,10240,149034,5582,209073,10732,85215,6382,73774,6023,39880,3853,10204,1941,89433,5506,43689,3119,25809,3611,16550,1961,3385,857,60190,5193,21999,3409,23183,3934,12726,2045,2282,702,8245,1781,4489,1302,2874,888,626,468,256,238,3547,null,null,11143,null,null,17982,null,null,11701,null,null,5452,null,null,14634,null,null,13205,null,null,17195,null,null,10240,null,null,5582,null,null,10732,null,null,6382,null,null,6023,null,null,3853,null,null,1941,null,null,5506,null,null,3119,null,null,3611,null,null,1961,null,null,857,null,null,5193,null,null,3409,null,null,3934,null,null,2045,null,null,702,null,null,1781,null,null,1302,null,null,888,null,null,468,null,null,238,null,null,05
31696515,3180,11742946,42902,14745426,63272,3620164,32929,1587979,20247,27433172,50875,9676337,45067,13210766,62301,3092611,29522,1453458,19076,2610280,40445,1239925,22810,937453,24793,347132,9898,85770,4868,936602,22573,497294,14448,292720,11518,119246,6311,27342,2572,440931,15201,218574,9481,167653,9836,44099,3578,10605,1681,275530,10778,110816,6520,136834,7162,17076,1765,10804,1619,3180,null,null,42902,null,null,63272,null,null,32929,null,null,20247,null,null,50875,null,null,45067,null,null,62301,null,null,29522,null,null,19076,null,null,40445,null,null,22810,null,null,24793,null,null,9898,null,null,4868,null,null,22573,null,null,14448,null,null,11518,null,null,6311,null,null,2572,null,null,15201,null,null,9481,null,null,9836,null,null,3578,null,null,1681,null,null,10778,null,null,6520,null,null,7162,null,null,1765,null,null,1619,null,null,06
4490574,1715,1436273,16050,2261874,21137,594390,12890,198037,6675,3652019,20849,1033055,15721,1965657,20488,478290,11939,175017,6061,390765,14928,183822,9646,138300,9520,57413,3912,11230,1536,229349,9559,114729,6171,74468,6246,35089,3486,5063,1103,190573,10117,92171,5809,71914,6604,20787,3388,5701,1282,27868,3609,12496,2293,11535,2616,2811,826,1026,563,1715,null,null,16050,null,null,21137,null,null,12890,null,null,6675,null,null,20849,null,null,15721,null,null,20488,null,null,11939,null,null,6061,null,null,14928,null,null,9646,null,null,9520,null,null,3912,null,null,1536,null,null,9559,null,null,6171,null,null,6246,null,null,3486,null,null,1103,null,null,10117,null,null,5809,null,null,6604,null,null,3388,null,null,1282,null,null,3609,null,null,2293,null,null,2616,null,null,826,null,null,563,null,null,08
2966525,975,1044869,11486,1390722,15426,358187,9946,172747,4986,2607790,13323,858093,14076,1281993,14738,309666,9338,158038,4621,212248,9994,106520,6792,62016,5923,33572,3445,10140,1707,60047,5582,35486,3543,16083,2845,6645,1489,1833,679,66036,5710,35039,3657,22329,3263,6477,1585,2191,752,20404,3010,9731,1949,8301,1747,1827,767,545,259,975,null,null,11486,null,null,15426,null,null,9946,null,null,4986,null,null,13323,null,null,14076,null,null,14738,null,null,9338,null,null,4621,null,null,9994,null,null,6792,null,null,5923,null,null,3445,null,null,1707,null,null,5582,null,null,3543,null,null,2845,null,null,1489,null,null,679,null,null,5710,null,null,3657,null,null,3263,null,null,1585,null,null,752,null,null,3010,null,null,1949,null,null,1747,null,null,767,null,null,259,null,null,09
782833,911,269029,7469,365026,9797,101423,4617,47355,2975,682684,6824,219638,7874,335247,10351,85587,4284,42212,3006,59503,5430,29901,3685,16076,2735,10740,1887,2786,1023,7562,1580,4160,1151,1362,480,1729,690,311,282,27984,2714,13431,1784,9687,2013,2994,1063,1872,953,5100,1597,1899,1040,2654,1064,373,297,174,193,911,null,null,7469,null,null,9797,null,null,4617,null,null,2975,null,null,6824,null,null,7874,null,null,10351,null,null,4284,null,null,3006,null,null,5430,null,null,3685,null,null,2735,null,null,1887,null,null,1023,null,null,1580,null,null,1151,null,null,480,null,null,690,null,null,282,null,null,2714,null,null,1784,null,null,2013,null,null,1063,null,null,953,null,null,1597,null,null,1040,null,null,1064,null,null,297,null,null,193,null,null,10
576040,355,326039,6709,162777,7471,62491,3996,24733,2333,454617,6009,241573,7846,136873,7013,53573,3330,22598,2185,55973,5081,36376,3839,13739,2346,4663,1203,1195,521,0,203,0,203,0,203,0,203,0,203,55045,3897,41594,3570,9596,1914,3099,1157,756,479,10405,1696,6496,1151,2569,1015,1156,628,184,213,355,null,null,6709,null,null,7471,null,null,3996,null,null,2333,null,null,6009,null,null,7846,null,null,7013,null,null,3330,null,null,2185,null,null,5081,null,null,3839,null,null,2346,null,null,1203,null,null,521,null,null,203,null,null,203,null,null,203,null,null,203,null,null,203,null,null,3897,null,null,3570,null,null,1914,null,null,1157,null,null,479,null,null,1696,null,null,1151,null,null,1015,null,null,628,null,null,213,null,null,11
