B17005_001E,B17005_001M,B17005_002E,B17005_002M,B17005_003E,B17005_003M,B17005_004E,B17005_004M,B17005_005E,B17005_005M,B17005_006E,B17005_006M,B17005_007E,B17005_007M,B17005_008E,B17005_008M,B17005_009E,B17005_009M,B17005_010E,B17005_010M,B17005_011E,B17005_011M,B17005_012E,B17005_012M,B17005_013E,B17005_013M,B17005_014E,B17005_014M,B17005_015E,B17005_015M,B17005_016E,B17005_016M,B17005_017E,B17005_017M,B17005_018E,B17005_018M,B17005_019E,B17005_019M,B17005_020E,B17005_020M,B17005_021E,B17005_021M,B17005_022E,B17005_022M,B17005_023E,B17005_023M,B17005_001M,B17005_001EA,B17005_001MA,B17005_002M,B17005_002EA,B17005_002MA,B17005_003M,B17005_003EA,B17005_003MA,B17005_004M,B17005_004EA,B17005_004MA,B17005_005M,B17005_005EA,B17005_005MA,B17005_006M,B17005_006EA,B17005_006MA,B17005_007M,B17005_007EA,B17005_007MA,B17005_008M,B17005_008EA,B17005_008MA,B17005_009M,B17005_009EA,B17005_009MA,B17005_010M,B17005_010EA,B17005_010MA,B17005_011M,B17005_011EA,B17005_011MA,B17005_012M,B17005_012EA,B17005_012MA,B17005_013M,B17005_013EA,B17005_013MA,B17005_014M,B17005_014EA,B17005_014MA,B17005_015M,B17005_015EA,B17005_015MA,B17005_016M,B17005_016EA,B17005_016MA,B17005_017M,B17005_017EA,B17005_017MA,B17005_018M,B17005_018EA,B17005_018MA,B17005_019M,B17005_019EA,B17005_019MA,B17005_020M,B17005_020EA,B17005_020MA,B17005_021M,B17005_021EA,B17005_021MA,B17005_022M,B17005_022EA,B17005_022MA,B17005_023M,B17005_023EA,B17005_023MA,state
4517061,3781,482826,11931,209323,7271,100216,5029,79174,4305,21042,2472,109107,5237,273503,8496,125254,5736,104919,5322,20335,2256,148249,5559,4034235,12408,2010067,7376,1496790,9686,1451749,10096,45041,3097,513277,6700,2024168,9576,1338235,10728,1300737,10555,37498,2584,685933,6873,3781,null,null,11931,null,null,7271,null,null,5029,null,null,4305,null,null,2472,null,null,5237,null,null,8496,null,null,5736,null,null,5322,null,null,2256,null,null,5559,null,null,12408,null,null,7376,null,null,9686,null,null,10096,null,null,3097,null,null,6700,null,null,9576,null,null,10728,null,null,10555,null,null,2584,null,null,6873,null,null,55
445888,2310,50956,4511,23243,2912,13591,2147,10233,1773,3358,1192,9652,2059,27713,2623,12676,1982,10317,1848,2359,860,15037,1866,394932,4642,201919,3041,152471,3035,145450,3066,7021,1224,49448,2767,193013,3107,123669,3718,119792,3882,3877,933,69344,3605,2310,null,null,4511,null,null,2912,null,null,2147,null,null,1773,null,null,1192,null,null,2059,null,null,2623,null,null,1982,null,null,1848,null,null,860,null,null,1866,null,null,4642,null,null,3041,null,null,3035,null,null,3066,null,null,1224,null,null,2767,null,null,3107,null,null,3718,null,null,3882,null,null,933,null,null,3605,null,null,56
2779237,3094,1126544,19300,491758,10741,188125,7463,119390,6298,68735,4608,303633,8466,634786,12138,177545,7590,107173,5435,70372,5456,457241,9873,1652693,19507,804082,10522,464414,7887,430567,8255,33847,3775,339668,7493,848611,12516,423918,9254,394835,8941,29083,3192,424693,9495,3094,null,null,19300,null,null,10741,null,null,7463,null,null,6298,null,null,4608,null,null,8466,null,null,12138,null,null,7590,null,null,5435,null,null,5456,null,null,9873,null,null,19507,null,null,10522,null,null,7887,null,null,8255,null,null,3775,null,null,7493,null,null,12516,null,null,9254,null,null,8941,null,null,3192,null,null,9495,null,null,72
3778135,5586,573187,16009,235857,7594,88986,5155,66067,4434,22919,2526,146871,6616,337330,11441,124292,6373,96437,5211,27855,2929,213038,9327,3204948,17591,1551177,9172,1050142,10432,1001437,10226,48705,4517,501035,9642,1653771,12220,942981,11652,904210,11357,38771,4005,710790,9370,5586,null,null,16009,null,null,7594,null,null,5155,null,null,4434,null,null,2526,null,null,6616,null,null,11441,null,null,6373,null,null,5211,null,null,2929,null,null,9327,null,null,17591,null,null,9172,null,null,10432,null,null,10226,null,null,4517,null,null,9642,null,null,12220,null,null,11652,null,null,11357,null,null,4005,null,null,9370,null,null,01
550013,2279,47500,3998,21791,2153,11859,1616,6987,1325,4872,1035,9932,1411,25709,2923,10635,1689,7865,1411,2770,697,15074,2354,502513,4569,261173,3305,199167,4229,185618,3977,13549,2577,62006,3222,241340,3720,165224,3770,155526,3866,9698,1290,76116,3035,2279,null,null,3998,null,null,2153,null,null,1616,null,null,1325,null,null,1035,null,null,1411,null,null,2923,null,null,1689,null,null,1411,null,null,697,null,null,2354,null,null,4569,null,null,3305,null,null,4229,null,null,3977,null,null,2577,null,null,3222,null,null,3720,null,null,3770,null,null,3866,null,null,1290,null,null,3035,null,null,02
5338253,3907,767096,18855,343522,10061,166559,7337,129293,5807,37266,3290,176963,7519,423574,12384,157465,8140,123405,6868,34060,3536,266109,9008,4571157,18605,2254540,9685,1557282,12627,1481178,11341,76104,5179,697258,8890,2316617,13338,1341962,12760,1282198,13108,59764,4437,974655,11751,3907,null,null,18855,null,null,10061,null,null,7337,null,null,5807,null,null,3290,null,null,7519,null,null,12384,null,null,8140,null,null,6868,null,null,3536,null,null,9008,null,null,18605,null,null,9685,null,null,12627,null,null,11341,null,null,5179,null,null,8890,null,null,13338,null,null,12760,null,null,13108,null,null,4437,null,null,11751,null,null,04
2277344,4588,348060,12159,145826,7281,52593,4240,40580,3793,12013,1998,93233,5809,202234,8165,68300,4153,55614,3642,12686,1861,133934,7463,1929284,13167,946715,7361,645388,7956,620427,8232,24961,2432,301327,7156,982569,9248,575245,9849,557279,9545,17966,2557,407324,8436,4588,null,null,12159,null,null,7281,null,null,4240,null,null,3793,null,null,1998,null,null,5809,null,null,8165,null,null,4153,null,null,3642,null,null,1861,null,null,7463,null,null,13167,null,null,7361,null,null,7956,null,null,8232,null,null,2432,null,null,7156,null,null,9248,null,null,9849,null,null,9545,null,null,2557,null,null,8436,null,null,05
30503690,10320,3925305,45284,1705164,24577,792133,15888,619551,15256,172582,7540,913031,17448,2220141,29797,794389,18403,613950,15517,180439,8221,1425752,21492,26578385,46571,13207426,25274,9779340,27827,9281695,28325,497645,11453,3428086,21607,13370959,31271,8177113,33568,7766273,32732,410840,11147,5193846,32127,10320,null,null,45284,null,null,24577,null,null,15888,null,null,15256,null,null,7540,null,null,17448,null,null,29797,null,null,18403,null,null,15517,null,null,8221,null,null,21492,null,null,46571,null,null,25274,null,null,27827,null,null,28325,null,null,11453,null,null,21607,null,null,31271,null,null,33568,null,null,32732,null,null,11147,null,null,32127,null,null,06
4292032,4378,446569,11555,193210,7287,97177,6378,79031,5945,18146,2261,96033,5334,253359,8202,112567,5507,93775,5494,18792,2457,140792,6341,3845463,13211,1931007,8320,1493469,8991,1435611,9872,57858,4257,437538,8082,1914456,9164,1251449,10799,1208738,10614,42711,3410,663007,10168,4378,null,null,11555,null,null,7287,null,null,6378,null,null,5945,null,null,2261,null,null,5334,null,null,8202,null,null,5507,null,null,5494,null,null,2457,null,null,6341,null,null,13211,null,null,8320,null,null,8991,null,null,9872,null,null,4257,null,null,8082,null,null,9164,null,null,10799,null,null,10614,null,null,3410,null,null,10168,null,null,08
2816421,3307,253157,10694,107361,6907,50138,4112,34475,3599,15663,2208,57223,5131,145796,6292,59010,4723,41849,3545,17161,2351,86786,4386,2563264,10650,1247238,6542,934242,8707,885837,9273,48405,3822,312996,6461,1316026,7032,870209,8761,828972,8294,41237,3979,445817,7591,3307,null,null,10694,null,null,6907,null,null,4112,null,null,3599,null,null,2208,null,null,5131,null,null,6292,null,null,4723,null,null,3545,null,null,2351,null,null,4386,null,null,10650,null,null,6542,null,null,8707,null,null,9273,null,null,3822,null,null,6461,null,null,7032,null,null,8761,null,null,8294,null,null,3979,null,null,7591,null,null,09
746512,1743,75427,4897,29468,3095,10904,1689,7709,1366,3195,908,18564,2338,45959,3257,16258,1909,12708,1542,3550,1022,29701,2618,671085,4955,325730,3033,226694,4088,215837,4565,10857,2046,99036,3935,345355,3636,213826,5017,204907,5241,8919,1440,131529,4389,1743,null,null,4897,null,null,3095,null,null,1689,null,null,1366,null,null,908,null,null,2338,null,null,3257,null,null,1909,null,null,1542,null,null,1022,null,null,2618,null,null,4955,null,null,3033,null,null,4088,null,null,4565,null,null,2046,null,null,3935,null,null,3636,null,null,5017,null,null,5241,null,null,1440,null,null,4389,null,null,10
536560,1350,92844,6804,39668,4093,14555,2165,8988,1617,5567,1286,25113,3347,53176,4155,22675,2479,13915,1987,8760,1432,30501,2886,443716,6881,209607,3867,169497,4122,164091,4049,5406,1168,40110,2541,234109,4360,175676,3509,169384,3723,6292,1311,58433,2857,1350,null,null,6804,null,null,4093,null,null,2165,null,null,1617,null,null,1286,null,null,3347,null,null,4155,null,null,2479,null,null,1987,null,null,1432,null,null,2886,null,null,6881,null,null,3867,null,null,4122,null,null,4049,null,null,1168,null,null,2541,null,null,4360,null,null,3509,null,null,3723,null,null,1311,null,null,2857,null,null,11
