B06010_001E,B06010_001M,B06010_002E,B06010_002M,B06010_003E,B06010_003M,B06010_004E,B06010_004M,B06010_005E,B06010_005M,B06010_006E,B06010_006M,B06010_007E,B06010_007M,B06010_008E,B06010_008M,B06010_009E,B06010_009M,B06010_010E,B06010_010M,B06010_011E,B06010_011M,B06010_012E,B06010_012M,B06010_013E,B06010_013M,B06010_014E,B06010_014M,B06010_015E,B06010_015M,B06010_016E,B06010_016M,B06010_017E,B06010_017M,B06010_018E,B06010_018M,B06010_019E,B06010_019M,B06010_020E,B06010_020M,B06010_021E,B06010_021M,B06010_022E,B06010_022M,B06010_023E,B06010_023M,B06010_024E,B06010_024M,B06010_025E,B06010_025M,B06010_026E,B06010_026M,B06010_027E,B06010_027M,B06010_028E,B06010_028M,B06010_029E,B06010_029M,B06010_030E,B06010_030M,B06010_031E,B06010_031M,B06010_032E,B06010_032M,B06010_033E,B06010_033M,B06010_034E,B06010_034M,B06010_035E,B06010_035M,B06010_036E,B06010_036M,B06010_037E,B06010_037M,B06010_038E,B06010_038M,B06010_039E,B06010_039M,B06010_040E,B06010_040M,B06010_041E,B06010_041M,B06010_042E,B06010_042M,B06010_043E,B06010_043M,B06010_044E,B06010_044M,B06010_045E,B06010_045M,B06010_046E,B06010_046M,B06010_047E,B06010_047M,B06010_048E,B06010_048M,B06010_049E,B06010_049M,B06010_050E,B06010_050M,B06010_051E,B06010_051M,B06010_052E,B06010_052M,B06010_053E,B06010_053M,B06010_054E,B06010_054M,B06010_055E,B06010_055M,B06010_001M,B06010_001EA,B06010_001MA,B06010_002M,B06010_002EA,B06010_002MA,B06010_003M,B06010_003EA,B06010_003MA,B06010_004M,B06010_004EA,B06010_004MA,B06010_005M,B06010_005EA,B06010_005MA,B06010_006M,B06010_006EA,B06010_006MA,B06010_007M,B06010_007EA,B06010_007MA,B06010_008M,B06010_008EA,B06010_008MA,B06010_009M,B06010_009EA,B06010_009MA,B06010_010M,B06010_010EA,B06010_010MA,B06010_011M,B06010_011EA,B06010_011MA,B06010_012M,B06010_012EA,B06010_012MA,B06010_013M,B06010_013EA,B06010_013MA,B06010_014M,B06010_014EA,B06010_014MA,B06010_015M,B06010_015EA,B06010_015MA,B06010_016M,B06010_016EA,B06010_016MA,B06010_017M,B06010_017EA,B06010_017MA,B06010_018M,B06010_018EA,B06010_018MA,B06010_019M,B06010_019EA,B06010_019MA,B06010_020M,B06010_020EA,B06010_020MA,B06010_021M,B06010_021EA,B06010_021MA,B06010_022M,B06010_022EA,B06010_022MA,B06010_023M,B06010_023EA,B06010_023MA,B06010_024M,B06010_024EA,B06010_024MA,B06010_025M,B06010_025EA,B06010_025MA,B06010_026M,B06010_026EA,B06010_026MA,B06010_027M,B06010_027EA,B06010_027MA,B06010_028M,B06010_028EA,B06010_028MA,B06010_029M,B06010_029EA,B06010_029MA,B06010_030M,B06010_030EA,B06010_030MA,B06010_031M,B06010_031EA,B06010_031MA,B06010_032M,B06010_032EA,B06010_032MA,B06010_033M,B06010_033EA,B06010_033MA,B06010_034M,B06010_034EA,B06010_034MA,B06010_035M,B06010_035EA,B06010_035MA,B06010_036M,B06010_036EA,B06010_036MA,B06010_037M,B06010_037EA,B06010_037MA,B06010_038M,B06010_038EA,B06010_038MA,B06010_039M,B06010_039EA,B06010_039MA,B06010_040M,B06010_040EA,B06010_040MA,B06010_041M,B06010_041EA,B06010_041MA,B06010_042M,B06010_042EA,B06010_042MA,B06010_043M,B06010_043EA,B06010_043MA,B06010_044M,B06010_044EA,B06010_044MA,B06010_045M,B06010_045EA,B06010_045MA,B06010_046M,B06010_046EA,B06010_046MA,B06010_047M,B06010_047EA,B06010_047MA,B06010_048M,B06010_048EA,B06010_048MA,B06010_049M,B06010_049EA,B06010_049MA,B06010_050M,B06010_050EA,B06010_050MA,B06010_051M,B06010_051EA,B06010_051MA,B06010_052M,B06010_052EA,B06010_052MA,B06010_053M,B06010_053EA,B06010_053MA,B06010_054M,B06010_054EA,B06010_054MA,B06010_055M,B06010_055EA,B06010_055MA,state
1123728,1151,91532,4850,1032196,4833,193946,5657,114559,5039,175700,6002,142880,5791,154092,6004,99960,4906,41330,3119,109729,4538,659294,9518,56424,3632,602870,9385,115248,4887,72956,4682,107334,4825,86420,4618,92996,4925,57108,3374,20785,2236,50023,3471,402532,9816,28304,3366,374228,9426,66049,3837,35977,2840,58363,4018,49462,3699,55734,3893,38135,3537,17740,2196,52768,3227,14462,1819,1043,388,13419,1810,2240,607,1241,420,1726,566,1574,579,1396,555,1436,461,1421,654,2385,889,47440,3566,5761,1158,41679,3425,10409,1675,4385,1121,8277,1580,5424,935,3966,978,3281,849,1384,545,4553,850,1151,null,null,4850,null,null,4833,null,null,5657,null,null,5039,null,null,6002,null,null,5791,null,null,6004,null,null,4906,null,null,3119,null,null,4538,null,null,9518,null,null,3632,null,null,9385,null,null,4887,null,null,4682,null,null,4825,null,null,4618,null,null,4925,null,null,3374,null,null,2236,null,null,3471,null,null,9816,null,null,3366,null,null,9426,null,null,3837,null,null,2840,null,null,4018,null,null,3699,null,null,3893,null,null,3537,null,null,2196,null,null,3227,null,null,1819,null,null,388,null,null,1810,null,null,607,null,null,420,null,null,566,null,null,579,null,null,555,null,null,461,null,null,654,null,null,889,null,null,3566,null,null,1158,null,null,3425,null,null,1675,null,null,1121,null,null,1580,null,null,935,null,null,978,null,null,849,null,null,545,null,null,850,null,null,23
4902314,1692,594564,10047,4307750,10293,693336,10914,315778,9330,553706,12081,484524,12258,577188,11440,472941,10295,226598,6349,983679,11738,2024704,20215,289168,7997,1735536,18454,357683,8938,144614,6500,237331,7163,210656,8146,239804,8479,189360,6507,82893,4025,273195,7219,1921589,19781,166480,6973,1755109,18943,221369,6947,105408,5888,189582,7968,167915,6189,227531,8513,202062,6917,105275,4648,535967,9544,76861,4922,9548,1668,67313,4620,9980,1700,3645,892,8065,1371,5884,1378,7052,1161,6790,1462,4169,1166,21728,2334,879160,15335,129368,6898,749792,13747,104304,5288,62111,4421,118728,6676,100069,6248,102801,5229,74729,5750,34261,2753,152789,5746,1692,null,null,10047,null,null,10293,null,null,10914,null,null,9330,null,null,12081,null,null,12258,null,null,11440,null,null,10295,null,null,6349,null,null,11738,null,null,20215,null,null,7997,null,null,18454,null,null,8938,null,null,6500,null,null,7163,null,null,8146,null,null,8479,null,null,6507,null,null,4025,null,null,7219,null,null,19781,null,null,6973,null,null,18943,null,null,6947,null,null,5888,null,null,7968,null,null,6189,null,null,8513,null,null,6917,null,null,4648,null,null,9544,null,null,4922,null,null,1668,null,null,4620,null,null,1700,null,null,892,null,null,1371,null,null,1378,null,null,1161,null,null,1462,null,null,1166,null,null,2334,null,null,15335,null,null,6898,null,null,13747,null,null,5288,null,null,4421,null,null,6676,null,null,6248,null,null,5229,null,null,5750,null,null,2753,null,null,5746,null,null,24
5683233,1618,596983,12102,5086250,11992,876494,16254,422799,9060,672322,12859,557184,11425,669350,14285,540232,11163,262911,8423,1084958,15387,3206463,19155,321517,9386,2884946,18742,505431,11690,237956,8462,400524,9541,318343,9549,391904,9756,321279,9249,155478,6183,554031,11116,1229005,15899,98178,4962,1130827,14858,168596,6619,78069,4012,113055,5282,106604,5732,133402,5992,125386,5599,65386,3707,340329,8653,173271,8305,22888,2671,150383,7428,44681,3494,21155,2423,21401,3297,12983,1980,17126,2620,10303,1827,5714,1559,17020,2082,1074494,16468,154400,7654,920094,16100,157786,8227,85619,5265,137342,6292,119254,6897,126918,6836,83264,5034,36333,3443,173578,6953,1618,null,null,12102,null,null,11992,null,null,16254,null,null,9060,null,null,12859,null,null,11425,null,null,14285,null,null,11163,null,null,8423,null,null,15387,null,null,19155,null,null,9386,null,null,18742,null,null,11690,null,null,8462,null,null,9541,null,null,9549,null,null,9756,null,null,9249,null,null,6183,null,null,11116,null,null,15899,null,null,4962,null,null,14858,null,null,6619,null,null,4012,null,null,5282,null,null,5732,null,null,5992,null,null,5599,null,null,3707,null,null,8653,null,null,8305,null,null,2671,null,null,7428,null,null,3494,null,null,2423,null,null,3297,null,null,1980,null,null,2620,null,null,1827,null,null,1559,null,null,2082,null,null,16468,null,null,7654,null,null,16100,null,null,8227,null,null,5265,null,null,6292,null,null,6897,null,null,6836,null,null,5034,null,null,3443,null,null,6953,null,null,25
8138464,2733,960984,13448,7177480,13585,1434623,14424,734077,10919,1196437,13797,951054,13407,1008972,14531,665911,9925,283108,7689,903298,10452,5990165,19407,703271,12571,5286894,20218,1079177,15338,535580,9829,881495,10198,709201,12155,762062,13065,502017,7685,209693,6125,607669,8304,1459602,16489,127274,5059,1332328,14842,244564,6936,143168,4879,223864,7289,171816,6507,183038,6518,121043,5345,51899,2996,192936,5107,64393,4216,10476,1703,53917,3672,11871,1825,5779,1316,9074,1719,7227,1347,7966,1554,4673,995,1733,567,5594,962,624304,11688,119963,5690,504341,10092,99011,5481,49550,3813,82004,4592,62810,3648,55906,3618,38178,3021,19783,2196,97099,4185,2733,null,null,13448,null,null,13585,null,null,14424,null,null,10919,null,null,13797,null,null,13407,null,null,14531,null,null,9925,null,null,7689,null,null,10452,null,null,19407,null,null,12571,null,null,20218,null,null,15338,null,null,9829,null,null,10198,null,null,12155,null,null,13065,null,null,7685,null,null,6125,null,null,8304,null,null,16489,null,null,5059,null,null,14842,null,null,6936,null,null,4879,null,null,7289,null,null,6507,null,null,6518,null,null,5345,null,null,2996,null,null,5107,null,null,4216,null,null,1703,null,null,3672,null,null,1825,null,null,1316,null,null,1719,null,null,1347,null,null,1554,null,null,995,null,null,567,null,null,962,null,null,11688,null,null,5690,null,null,10092,null,null,5481,null,null,3813,null,null,4592,null,null,3648,null,null,3618,null,null,3021,null,null,2196,null,null,4185,null,null,26
4446706,2592,345573,7192,4101133,7851,672673,9523,342754,7478,593243,9413,523738,9677,650064,9214,471908,9919,201450,6421,645303,10062,2841905,15152,210914,5127,2630991,14430,439486,7675,218032,5541,379908,7267,337950,7522,433247,8492,314733,7778,129741,5081,377894,7870,1152621,12905,73781,3580,1078840,11906,158196,5250,90600,4321,148886,5608,127329,4561,158623,4946,122831,5155,55300,3438,217075,6202,33100,2659,3313,797,29787,2637,5213,1027,1967,588,4594,967,2734,601,5300,1040,2891,728,1732,586,5356,1028,419080,9629,57565,4019,361515,9725,69778,4948,32155,2910,59855,4158,55725,4042,52894,3640,31453,3516,14677,2012,44978,2832,2592,null,null,7192,null,null,7851,null,null,9523,null,null,7478,null,null,9413,null,null,9677,null,null,9214,null,null,9919,null,null,6421,null,null,10062,null,null,15152,null,null,5127,null,null,14430,null,null,7675,null,null,5541,null,null,7267,null,null,7522,null,null,8492,null,null,7778,null,null,5081,null,null,7870,null,null,12905,null,null,3580,null,null,11906,null,null,5250,null,null,4321,null,null,5608,null,null,4561,null,null,4946,null,null,5155,null,null,3438,null,null,6202,null,null,2659,null,null,797,null,null,2637,null,null,1027,null,null,588,null,null,967,null,null,601,null,null,1040,null,null,728,null,null,586,null,null,1028,null,null,9629,null,null,4019,null,null,9725,null,null,4948,null,null,2910,null,null,4158,null,null,4042,null,null,3640,null,null,3516,null,null,2012,null,null,2832,null,null,27
2388158,3133,392728,9627,1995430,10036,447246,11561,256628,9624,369102,10786,256120,8631,269500,7782,164398,5757,57323,4580,175113,5421,1642319,12458,277174,8773,1365145,12559,324553,10079,184067,8255,259463,8875,175415,7165,177178,6070,105230,5379,35903,3355,103336,4776,672578,12755,98576,5914,574002,11852,113253,5791,66087,4083,97693,5415,71936,4321,85883,4300,53832,3936,19145,2333,66173,3662,17454,2462,2810,864,14644,2476,2760,1052,1666,712,2170,999,1441,747,2245,951,2238,972,614,522,1510,673,55807,4399,14168,1901,41639,3753,6680,1371,4808,1569,9776,1881,7328,1836,4194,1043,3098,985,1661,851,4094,981,3133,null,null,9627,null,null,10036,null,null,11561,null,null,9624,null,null,10786,null,null,8631,null,null,7782,null,null,5757,null,null,4580,null,null,5421,null,null,12458,null,null,8773,null,null,12559,null,null,10079,null,null,8255,null,null,8875,null,null,7165,null,null,6070,null,null,5379,null,null,3355,null,null,4776,null,null,12755,null,null,5914,null,null,11852,null,null,5791,null,null,4083,null,null,5415,null,null,4321,null,null,4300,null,null,3936,null,null,2333,null,null,3662,null,null,2462,null,null,864,null,null,2476,null,null,1052,null,null,712,null,null,999,null,null,747,null,null,951,null,null,972,null,null,522,null,null,673,null,null,4399,null,null,1901,null,null,3753,null,null,1371,null,null,1569,null,null,1881,null,null,1836,null,null,1043,null,null,985,null,null,851,null,null,981,null,null,28
4943723,3235,554184,11201,4389539,11322,830805,11803,455492,10112,753077,12457,603832,9936,675968,11569,413568,9796,163157,5884,493640,8946,3072470,19894,354258,8380,2718212,20682,540588,9967,287542,8131,464807,9769,376434,8194,426891,9942,250796,8174,97026,4320,274128,7294,1597694,18499,150841,6595,1446853,16594,250731,7596,146478,5820,245231,8395,196531,6111,215644,6236,143697,5488,60138,3935,188403,6055,38033,3653,5416,1251,32617,3307,5971,1336,2163,659,6138,1628,4447,1091,5425,1369,3813,903,749,418,3911,985,235526,9213,43669,3481,191857,7498,33515,3736,19309,2105,36901,3560,26420,2410,28008,3046,15262,2059,5244,1245,27198,2740,3235,null,null,11201,null,null,11322,null,null,11803,null,null,10112,null,null,12457,null,null,9936,null,null,11569,null,null,9796,null,null,5884,null,null,8946,null,null,19894,null,null,8380,null,null,20682,null,null,9967,null,null,8131,null,null,9769,null,null,8194,null,null,9942,null,null,8174,null,null,4320,null,null,7294,null,null,18499,null,null,6595,null,null,16594,null,null,7596,null,null,5820,null,null,8395,null,null,6111,null,null,6236,null,null,5488,null,null,3935,null,null,6055,null,null,3653,null,null,1251,null,null,3307,null,null,1336,null,null,659,null,null,1628,null,null,1091,null,null,1369,null,null,903,null,null,418,null,null,985,null,null,9213,null,null,3481,null,null,7498,null,null,3736,null,null,2105,null,null,3560,null,null,2410,null,null,3046,null,null,2059,null,null,1245,null,null,2740,null,null,29
852293,1824,73606,3757,778687,4362,152890,5282,88252,5465,136173,5652,107487,5023,112720,5377,71982,4089,27842,2533,81341,3984,421364,7790,38421,2829,382943,7412,77982,3486,43739,3412,66017,3575,52896,3607,57989,3718,33992,2694,14071,1923,36257,3010,402639,8177,32363,2914,370276,8231,69635,4115,40666,3766,65845,3962,51625,3721,51521,3429,35803,3047,13071,1693,42110,2846,7669,1331,956,535,6713,1122,1387,507,629,273,1620,711,540,247,856,414,698,413,99,104,884,411,20621,2268,1866,615,18755,2289,3886,1035,3218,1289,2691,759,2426,775,2354,786,1489,844,601,321,2090,814,1824,null,null,3757,null,null,4362,null,null,5282,null,null,5465,null,null,5652,null,null,5023,null,null,5377,null,null,4089,null,null,2533,null,null,3984,null,null,7790,null,null,2829,null,null,7412,null,null,3486,null,null,3412,null,null,3575,null,null,3607,null,null,3718,null,null,2694,null,null,1923,null,null,3010,null,null,8177,null,null,2914,null,null,8231,null,null,4115,null,null,3766,null,null,3962,null,null,3721,null,null,3429,null,null,3047,null,null,1693,null,null,2846,null,null,1331,null,null,535,null,null,1122,null,null,507,null,null,273,null,null,711,null,null,247,null,null,414,null,null,413,null,null,104,null,null,411,null,null,2268,null,null,615,null,null,2289,null,null,1035,null,null,1289,null,null,759,null,null,775,null,null,786,null,null,844,null,null,321,null,null,814,null,null,30
1509438,1732,130948,5079,1378490,5348,246121,6052,122162,4823,211405,6154,201076,6227,223367,6464,142610,5148,61892,3437,169857,5433,913823,7663,71164,3248,842659,7306,150345,4323,76799,3630,130306,4896,119785,4775,137333,4875,90207,3727,36981,2442,100903,4199,459415,8903,31856,2332,427559,9144,75820,4160,36731,2712,59783,3567,58192,3304,69504,4012,44833,3053,21130,2134,61566,2826,12189,1653,1418,454,10771,1470,1546,506,1053,490,2088,663,1225,478,1904,602,1165,422,624,322,1166,396,124011,4888,26510,3156,97501,4162,18410,1911,7579,1868,19228,2575,21874,2673,14626,1951,6405,1324,3157,795,6222,1097,1732,null,null,5079,null,null,5348,null,null,6052,null,null,4823,null,null,6154,null,null,6227,null,null,6464,null,null,5148,null,null,3437,null,null,5433,null,null,7663,null,null,3248,null,null,7306,null,null,4323,null,null,3630,null,null,4896,null,null,4775,null,null,4875,null,null,3727,null,null,2442,null,null,4199,null,null,8903,null,null,2332,null,null,9144,null,null,4160,null,null,2712,null,null,3567,null,null,3304,null,null,4012,null,null,3053,null,null,2134,null,null,2826,null,null,1653,null,null,454,null,null,1470,null,null,506,null,null,490,null,null,663,null,null,478,null,null,602,null,null,422,null,null,322,null,null,396,null,null,4888,null,null,3156,null,null,4162,null,null,1911,null,null,1868,null,null,2575,null,null,2673,null,null,1951,null,null,1324,null,null,795,null,null,1097,null,null,31
2376250,1187,354520,8908,2021730,8749,340165,8427,194624,7165,354716,9558,308688,9422,298710,7460,193898,6165,84528,5056,246401,7049,371457,10305,96557,5183,274900,9463,67732,4366,29553,2947,43640,3281,41911,3982,34011,3314,21760,2482,9733,1310,26560,2308,1391497,14518,158708,8311,1232789,12069,190810,6642,113691,5364,204717,7869,169705,6390,185118,6783,133345,5271,58074,3904,177329,5819,44324,3844,6752,1659,37572,3248,7729,1344,3506,785,4356,1244,6630,1552,5629,1177,3800,898,1191,538,4731,1169,568972,11457,92503,5551,476469,10082,73894,5620,47874,3619,102003,5609,90442,5348,73952,4787,34993,3507,15530,2210,37781,3207,1187,null,null,8908,null,null,8749,null,null,8427,null,null,7165,null,null,9558,null,null,9422,null,null,7460,null,null,6165,null,null,5056,null,null,7049,null,null,10305,null,null,5183,null,null,9463,null,null,4366,null,null,2947,null,null,3281,null,null,3982,null,null,3314,null,null,2482,null,null,1310,null,null,2308,null,null,14518,null,null,8311,null,null,12069,null,null,6642,null,null,5364,null,null,7869,null,null,6390,null,null,6783,null,null,5271,null,null,3904,null,null,5819,null,null,3844,null,null,1659,null,null,3248,null,null,1344,null,null,785,null,null,1244,null,null,1552,null,null,1177,null,null,898,null,null,538,null,null,1169,null,null,11457,null,null,5551,null,null,10082,null,null,5620,null,null,3619,null,null,5609,null,null,5348,null,null,4787,null,null,3507,null,null,2210,null,null,3207,null,null,32
1123706,1509,90913,4109,1032793,4458,159945,6296,85757,4306,154809,5720,135672,5879,160567,5620,111944,4398,54670,4134,169429,6125,407470,8982,38014,3134,369456,8487,63109,3845,34965,2772,62383,4347,51451,3756,62431,3710,41198,2895,15709,2022,38210,2732,630484,8420,41820,3234,588664,8615,83785,4623,45358,3158,81149,4116,73335,3769,87834,5064,64910,3042,34910,3023,117383,5546,14778,2327,2169,953,12609,1947,1480,699,1170,615,1474,627,1211,523,1768,806,1427,691,1444,695,2635,753,70974,4045,8910,1494,62064,3653,11571,2308,4264,925,9803,1635,9675,1899,8534,1620,4409,998,2607,902,11201,1712,1509,null,null,4109,null,null,4458,null,null,6296,null,null,4306,null,null,5720,null,null,5879,null,null,5620,null,null,4398,null,null,4134,null,null,6125,null,null,8982,null,null,3134,null,null,8487,null,null,3845,null,null,2772,null,null,4347,null,null,3756,null,null,3710,null,null,2895,null,null,2022,null,null,2732,null,null,8420,null,null,3234,null,null,8615,null,null,4623,null,null,3158,null,null,4116,null,null,3769,null,null,5064,null,null,3042,null,null,3023,null,null,5546,null,null,2327,null,null,953,null,null,1947,null,null,699,null,null,615,null,null,627,null,null,523,null,null,806,null,null,691,null,null,695,null,null,753,null,null,4045,null,null,1494,null,null,3653,null,null,2308,null,null,925,null,null,1635,null,null,1899,null,null,1620,null,null,998,null,null,902,null,null,1712,null,null,33
7313609,1132,1046784,16607,6266825,16561,1011841,17857,523239,10994,879680,14859,693829,12971,767251,15777,661254,12623,307066,8097,1422665,16561,3359344,18369,521910,11963,2837434,20268,519043,12572,230278,7606,372763,8243,308655,8633,363578,9331,320506,8307,147899,5438,574712,10942,1822467,21794,179103,7673,1643364,19420,210563,7336,122189,5725,202368,6724,166773,6457,197339,7953,177325,6955,87208,4831,479599,9219,189664,8886,26470,3592,163194,7862,38691,3891,22886,2515,23496,2942,18689,2327,19921,2085,16044,1958,5588,982,17879,2212,1942134,21002,319301,10878,1622833,17403,243544,9248,147886,6308,281053,10392,199712,7408,186413,7787,147379,6493,66371,4243,350475,8173,1132,null,null,16607,null,null,16561,null,null,17857,null,null,10994,null,null,14859,null,null,12971,null,null,15777,null,null,12623,null,null,8097,null,null,16561,null,null,18369,null,null,11963,null,null,20268,null,null,12572,null,null,7606,null,null,8243,null,null,8633,null,null,9331,null,null,8307,null,null,5438,null,null,10942,null,null,21794,null,null,7673,null,null,19420,null,null,7336,null,null,5725,null,null,6724,null,null,6457,null,null,7953,null,null,6955,null,null,4831,null,null,9219,null,null,8886,null,null,3592,null,null,7862,null,null,3891,null,null,2515,null,null,2942,null,null,2327,null,null,2085,null,null,1958,null,null,982,null,null,2212,null,null,21002,null,null,10878,null,null,17403,null,null,9248,null,null,6308,null,null,10392,null,null,7408,null,null,7787,null,null,6493,null,null,4243,null,null,8173,null,null,34
1676659,1736,255215,7955,1421444,7628,306580,9288,170445,5909,251578,8856,177695,6951,190130,6816,117263,5782,49323,4015,158430,5445,784616,11846,139805,6364,644811,10930,162083,6776,80032,4373,114385,6079,80822,5491,86520,5247,49964,3945,20081,2465,50924,4064,680342,11127,76039,4594,604303,10384,108502,5733,64836,3753,99028,5880,72910,4490,85211,4483,56643,3848,23686,2744,93487,4318,20701,2625,3038,826,17663,2535,3320,1066,2147,794,2262,786,2510,882,2912,1221,1366,736,929,574,2217,763,191000,8423,36333,3669,154667,7350,32675,3245,23430,3086,35903,3706,21453,2903,15487,2028,9290,1591,4627,1256,11802,1884,1736,null,null,7955,null,null,7628,null,null,9288,null,null,5909,null,null,8856,null,null,6951,null,null,6816,null,null,5782,null,null,4015,null,null,5445,null,null,11846,null,null,6364,null,null,10930,null,null,6776,null,null,4373,null,null,6079,null,null,5491,null,null,5247,null,null,3945,null,null,2465,null,null,4064,null,null,11127,null,null,4594,null,null,10384,null,null,5733,null,null,3753,null,null,5880,null,null,4490,null,null,4483,null,null,3848,null,null,2744,null,null,4318,null,null,2625,null,null,826,null,null,2535,null,null,1066,null,null,794,null,null,786,null,null,882,null,null,1221,null,null,736,null,null,574,null,null,763,null,null,8423,null,null,3669,null,null,7350,null,null,3245,null,null,3086,null,null,3706,null,null,2903,null,null,2028,null,null,1591,null,null,1256,null,null,1884,null,null,35
16287464,2913,2378001,24017,13909463,24203,2536437,26087,1307583,19506,2061336,23553,1592302,19924,1806932,18621,1398996,17316,631276,15661,2574601,20630,9345425,34155,1361260,16682,7984165,32483,1471913,19793,720429,14506,1105487,16747,904226,16016,1091203,15844,847882,11975,381864,11118,1461161,16735,2128728,23042,215754,8437,1912974,23482,286182,8483,147758,6562,237303,6217,196533,6968,232763,8319,203265,7129,99215,5367,509955,11866,436550,12340,63703,4861,372847,10960,105447,5909,52260,3929,58014,3890,39652,3134,36849,3129,27504,3019,11749,2288,41372,3521,4376761,33414,737284,14857,3639477,31080,672895,13638,387136,10273,660532,15322,451891,12175,446117,10216,320345,8931,138448,6304,562113,13315,2913,null,null,24017,null,null,24203,null,null,26087,null,null,19506,null,null,23553,null,null,19924,null,null,18621,null,null,17316,null,null,15661,null,null,20630,null,null,34155,null,null,16682,null,null,32483,null,null,19793,null,null,14506,null,null,16747,null,null,16016,null,null,15844,null,null,11975,null,null,11118,null,null,16735,null,null,23042,null,null,8437,null,null,23482,null,null,8483,null,null,6562,null,null,6217,null,null,6968,null,null,8319,null,null,7129,null,null,5367,null,null,11866,null,null,12340,null,null,4861,null,null,10960,null,null,5909,null,null,3929,null,null,3890,null,null,3134,null,null,3129,null,null,3019,null,null,2288,null,null,3521,null,null,33414,null,null,14857,null,null,31080,null,null,13638,null,null,10273,null,null,15322,null,null,12175,null,null,10216,null,null,8931,null,null,6304,null,null,13315,null,null,36
8250416,4829,1098408,16541,7152008,16480,1359685,16525,794667,13773,1236102,17660,985511,18523,1027295,15381,669213,12806,246523,9254,833012,13075,4260984,28712,611776,14100,3649208,27795,790621,13689,462128,10243,654384,13049,513267,12867,521807,11687,320545,8767,102536,5510,283920,8637,3139657,27307,326735,8816,2812922,25435,454027,11753,261664,7618,432022,11117,363249,10913,423257,10081,301068,8092,120665,5279,456970,11269,100421,5500,12884,2265,87537,4958,15970,2303,8432,1760,14855,2341,11825,1938,12771,2203,8667,1588,4156,1097,10861,1837,749354,12746,147013,5534,602341,12175,99067,5257,62443,4884,134841,5497,97170,6263,69460,4279,38933,3170,19166,2689,81261,4803,4829,null,null,16541,null,null,16480,null,null,16525,null,null,13773,null,null,17660,null,null,18523,null,null,15381,null,null,12806,null,null,9254,null,null,13075,null,null,28712,null,null,14100,null,null,27795,null,null,13689,null,null,10243,null,null,13049,null,null,12867,null,null,11687,null,null,8767,null,null,5510,null,null,8637,null,null,27307,null,null,8816,null,null,25435,null,null,11753,null,null,7618,null,null,11117,null,null,10913,null,null,10081,null,null,8092,null,null,5279,null,null,11269,null,null,5500,null,null,2265,null,null,4958,null,null,2303,null,null,1760,null,null,2341,null,null,1938,null,null,2203,null,null,1588,null,null,1097,null,null,1837,null,null,12746,null,null,5534,null,null,12175,null,null,5257,null,null,4884,null,null,5497,null,null,6263,null,null,4279,null,null,3170,null,null,2689,null,null,4803,null,null,37
608512,1576,46649,2914,561863,3315,92084,4093,44467,2440,81436,3880,78599,4042,96297,4849,65621,5067,23827,2021,79532,3084,359828,6298,26913,2083,332915,6372,51167,3245,27826,1960,48298,2953,45500,3160,56477,3484,40852,3227,15382,1596,47413,2930,219511,6581,16496,2217,203015,6251,34615,2459,14544,1882,29966,2872,28981,2499,35823,2822,23258,3052,7827,1315,28001,2506,6176,1861,523,437,5653,1758,1813,1326,98,105,699,349,694,402,625,395,435,251,393,366,896,476,22997,2138,2717,1018,20280,1754,4489,1126,1999,809,2473,809,3424,874,3372,1124,1076,524,225,153,3222,1083,1576,null,null,2914,null,null,3315,null,null,4093,null,null,2440,null,null,3880,null,null,4042,null,null,4849,null,null,5067,null,null,2021,null,null,3084,null,null,6298,null,null,2083,null,null,6372,null,null,3245,null,null,1960,null,null,2953,null,null,3160,null,null,3484,null,null,3227,null,null,1596,null,null,2930,null,null,6581,null,null,2217,null,null,6251,null,null,2459,null,null,1882,null,null,2872,null,null,2499,null,null,2822,null,null,3052,null,null,1315,null,null,2506,null,null,1861,null,null,437,null,null,1758,null,null,1326,null,null,105,null,null,349,null,null,402,null,null,395,null,null,251,null,null,366,null,null,476,null,null,2138,null,null,1018,null,null,1754,null,null,1126,null,null,809,null,null,809,null,null,874,null,null,1124,null,null,524,null,null,153,null,null,1083,null,null,38
