B05010_001E,B05010_001M,B05010_002E,B05010_002M,B05010_003E,B05010_003M,B05010_004E,B05010_004M,B05010_005E,B05010_005M,B05010_006E,B05010_006M,B05010_007E,B05010_007M,B05010_008E,B05010_008M,B05010_009E,B05010_009M,B05010_010E,B05010_010M,B05010_011E,B05010_011M,B05010_012E,B05010_012M,B05010_013E,B05010_013M,B05010_014E,B05010_014M,B05010_015E,B05010_015M,B05010_016E,B05010_016M,B05010_017E,B05010_017M,B05010_018E,B05010_018M,B05010_019E,B05010_019M,B05010_020E,B05010_020M,B05010_021E,B05010_021M,B05010_022E,B05010_022M,B05010_023E,B05010_023M,B05010_024E,B05010_024M,B05010_025E,B05010_025M,B05010_001M,B05010_001EA,B05010_001MA,B05010_002M,B05010_002EA,B05010_002MA,B05010_003M,B05010_003EA,B05010_003MA,B05010_004M,B05010_004EA,B05010_004MA,B05010_005M,B05010_005EA,B05010_005MA,B05010_006M,B05010_006EA,B05010_006MA,B05010_007M,B05010_007EA,B05010_007MA,B05010_008M,B05010_008EA,B05010_008MA,B05010_009M,B05010_009EA,B05010_009MA,B05010_010M,B05010_010EA,B05010_010MA,B05010_011M,B05010_011EA,B05010_011MA,B05010_012M,B05010_012EA,B05010_012MA,B05010_013M,B05010_013EA,B05010_013MA,B05010_014M,B05010_014EA,B05010_014MA,B05010_015M,B05010_015EA,B05010_015MA,B05010_016M,B05010_016EA,B05010_016MA,B05010_017M,B05010_017EA,B05010_017MA,B05010_018M,B05010_018EA,B05010_018MA,B05010_019M,B05010_019EA,B05010_019MA,B05010_020M,B05010_020EA,B05010_020MA,B05010_021M,B05010_021EA,B05010_021MA,B05010_022M,B05010_022EA,B05010_022MA,B05010_023M,B05010_023EA,B05010_023MA,B05010_024M,B05010_024EA,B05010_024MA,B05010_025M,B05010_025EA,B05010_025MA,state
1769202,8102,241202,12840,64498,7198,38454,5649,21918,3949,4126,1429,176704,11000,146657,9776,30047,4777,310176,13254,167274,10500,98800,7412,54342,6316,14132,3154,142902,8129,116118,7425,26784,4555,1217824,16605,977953,16180,742364,15261,141771,5756,93818,6970,239871,10244,209879,10129,29992,3792,8102,null,null,12840,null,null,7198,null,null,5649,null,null,3949,null,null,1429,null,null,11000,null,null,9776,null,null,4777,null,null,13254,null,null,10500,null,null,7412,null,null,6316,null,null,3154,null,null,8129,null,null,7425,null,null,4555,null,null,16605,null,null,16180,null,null,15261,null,null,5756,null,null,6970,null,null,10244,null,null,10129,null,null,3792,null,null,51
1558716,5857,204696,11648,79718,9037,33033,5284,35447,7144,11238,3987,124978,9595,89720,8323,35258,6260,318835,17384,200157,13447,112039,8872,66501,7908,21617,4889,118678,9188,89474,7130,29204,4806,1035185,17370,847560,17912,620525,15892,131420,7655,95615,6318,187625,10781,157316,9805,30309,4356,5857,null,null,11648,null,null,9037,null,null,5284,null,null,7144,null,null,3987,null,null,9595,null,null,8323,null,null,6260,null,null,17384,null,null,13447,null,null,8872,null,null,7908,null,null,4889,null,null,9188,null,null,7130,null,null,4806,null,null,17370,null,null,17912,null,null,15892,null,null,7655,null,null,6318,null,null,10781,null,null,9805,null,null,4356,null,null,53
349280,3746,81187,6409,25710,3599,24554,3503,129,196,1027,879,55477,6002,54916,5916,561,443,89921,7123,49077,5965,48246,5871,100,145,731,530,40844,4877,40298,4873,546,365,178172,7517,143103,7101,137633,7018,2183,713,3287,1295,35069,4163,34196,4075,873,557,3746,null,null,6409,null,null,3599,null,null,3503,null,null,196,null,null,879,null,null,6002,null,null,5916,null,null,443,null,null,7123,null,null,5965,null,null,5871,null,null,145,null,null,530,null,null,4877,null,null,4873,null,null,365,null,null,7517,null,null,7101,null,null,7018,null,null,713,null,null,1295,null,null,4163,null,null,4075,null,null,557,null,null,54
1231531,4416,186962,11079,53883,6073,33145,3691,17326,4661,3412,1353,133079,8140,122703,7802,10376,2471,240526,10787,125777,9560,95298,6768,18491,3597,11988,3009,114749,6713,106161,6601,8588,2024,804043,11829,663519,12186,601877,11823,32594,3725,29048,3361,140524,7126,132581,6905,7943,1639,4416,null,null,11079,null,null,6073,null,null,3691,null,null,4661,null,null,1353,null,null,8140,null,null,7802,null,null,2471,null,null,10787,null,null,9560,null,null,6768,null,null,3597,null,null,3009,null,null,6713,null,null,6601,null,null,2024,null,null,11829,null,null,12186,null,null,11823,null,null,3725,null,null,3361,null,null,7126,null,null,6905,null,null,1639,null,null,55
132053,2531,13490,2438,4904,1818,3659,1630,925,692,320,476,8586,2039,8558,2037,28,55,28613,3351,15852,2907,15403,2889,193,237,256,319,12761,2476,10422,2332,2339,1232,89950,4251,74393,4428,68830,4586,2158,1098,3405,1440,15557,2850,15093,2808,464,377,2531,null,null,2438,null,null,1818,null,null,1630,null,null,692,null,null,476,null,null,2039,null,null,2037,null,null,55,null,null,3351,null,null,2907,null,null,2889,null,null,237,null,null,319,null,null,2476,null,null,2332,null,null,1232,null,null,4251,null,null,4428,null,null,4586,null,null,1098,null,null,1440,null,null,2850,null,null,2808,null,null,377,null,null,56
666351,3739,373374,10946,83129,6996,76780,6696,3528,1537,2821,1251,290245,10895,282665,10953,7580,1765,164761,7398,86146,6751,81730,6606,986,506,3430,1290,78615,5749,77248,5691,1367,710,128216,9074,91699,7499,84792,7050,1629,802,5278,1495,36517,4047,35717,3994,800,498,3739,null,null,10946,null,null,6996,null,null,6696,null,null,1537,null,null,1251,null,null,10895,null,null,10953,null,null,1765,null,null,7398,null,null,6751,null,null,6606,null,null,506,null,null,1290,null,null,5749,null,null,5691,null,null,710,null,null,9074,null,null,7499,null,null,7050,null,null,802,null,null,1495,null,null,4047,null,null,3994,null,null,498,null,null,72
1024869,5300,241001,11818,60633,6835,43022,5282,12646,2745,4965,2094,180368,10483,171843,10604,8525,2715,224677,12396,118617,8739,99707,8171,13661,2892,5249,1902,106060,8849,101816,8592,4244,2053,559191,13177,446927,11221,410168,10749,19190,3392,17569,3518,112264,7639,108614,7826,3650,1168,5300,null,null,11818,null,null,6835,null,null,5282,null,null,2745,null,null,2094,null,null,10483,null,null,10604,null,null,2715,null,null,12396,null,null,8739,null,null,8171,null,null,2892,null,null,1902,null,null,8849,null,null,8592,null,null,2053,null,null,13177,null,null,11221,null,null,10749,null,null,3392,null,null,3518,null,null,7639,null,null,7826,null,null,1168,null,null,01
176049,1853,24333,4079,6441,1623,5843,1481,84,113,514,653,17892,3859,17364,3818,528,521,32034,3785,18021,2613,16221,2550,1319,819,481,427,14013,2267,12939,2134,1074,604,119682,4759,93662,4733,79863,4905,5324,1741,8475,2144,26020,3657,23392,3476,2628,1483,1853,null,null,4079,null,null,1623,null,null,1481,null,null,113,null,null,653,null,null,3859,null,null,3818,null,null,521,null,null,3785,null,null,2613,null,null,2550,null,null,819,null,null,427,null,null,2267,null,null,2134,null,null,604,null,null,4759,null,null,4733,null,null,4905,null,null,1741,null,null,2144,null,null,3657,null,null,3476,null,null,1483,null,null,02
1536386,7193,354595,12976,132341,10075,51850,7386,58705,7500,21786,4911,222254,10293,159494,9307,62760,7798,378468,14072,197203,11476,104566,8941,58905,6798,33732,5333,181265,11456,143402,10325,37863,4885,803323,14388,626636,13019,480211,11777,71916,6521,74509,6177,176687,9125,153213,8715,23474,3897,7193,null,null,12976,null,null,10075,null,null,7386,null,null,7500,null,null,4911,null,null,10293,null,null,9307,null,null,7798,null,null,14072,null,null,11476,null,null,8941,null,null,6798,null,null,5333,null,null,11456,null,null,10325,null,null,4885,null,null,14388,null,null,13019,null,null,11777,null,null,6521,null,null,6177,null,null,9125,null,null,8715,null,null,3897,null,null,04
655847,5608,149301,8972,48021,6664,35122,5808,11168,3423,1731,864,101280,8709,94633,8169,6647,2237,180838,8567,95457,7858,72863,6945,16901,3561,5693,2166,85381,6689,73791,6135,11590,2963,325708,11463,265120,10257,242472,9242,12256,2503,10392,2057,60588,4722,57962,4334,2626,1350,5608,null,null,8972,null,null,6664,null,null,5808,null,null,3423,null,null,864,null,null,8709,null,null,8169,null,null,2237,null,null,8567,null,null,7858,null,null,6945,null,null,3561,null,null,2166,null,null,6689,null,null,6135,null,null,2963,null,null,11463,null,null,10257,null,null,9242,null,null,2503,null,null,2057,null,null,4722,null,null,4334,null,null,1350,null,null,05
8675154,15539,1682814,32055,666208,23813,133650,10079,439638,18735,92920,9563,1016606,23673,558352,20342,458254,16521,1989858,32876,1178896,23963,313061,14213,667526,22511,198309,13137,810962,27005,475588,20326,335374,16452,5002482,37804,3911481,36744,2119117,29897,1104988,20872,687376,20138,1091001,23295,815855,18132,275146,12967,15539,null,null,32055,null,null,23813,null,null,10079,null,null,18735,null,null,9563,null,null,23673,null,null,20342,null,null,16521,null,null,32876,null,null,23963,null,null,14213,null,null,22511,null,null,13137,null,null,27005,null,null,20326,null,null,16452,null,null,37804,null,null,36744,null,null,29897,null,null,20872,null,null,20138,null,null,23295,null,null,18132,null,null,12967,null,null,06
1207545,5363,154127,9499,65146,6501,29504,4987,28737,4092,6905,2526,88981,8078,67540,6638,21441,4135,238525,11655,151474,9687,76659,7084,56383,6001,18432,3428,87051,8625,71157,7723,15894,3206,814893,13380,660407,12901,546577,13348,59199,5415,54631,5768,154486,8110,140163,7487,14323,2872,5363,null,null,9499,null,null,6501,null,null,4987,null,null,4092,null,null,2526,null,null,8078,null,null,6638,null,null,4135,null,null,11655,null,null,9687,null,null,7084,null,null,6001,null,null,3428,null,null,8625,null,null,7723,null,null,3206,null,null,13380,null,null,12901,null,null,13348,null,null,5415,null,null,5768,null,null,8110,null,null,7487,null,null,2872,null,null,08
726897,3422,90704,7768,20737,3944,8013,2391,11083,3018,1641,1098,69967,6953,56216,5226,13751,3410,122745,8171,52550,6558,24689,4804,23619,4294,4242,1800,70195,6503,57283,5832,12912,3235,513448,7945,411685,8916,306457,9531,60641,4882,44587,5003,101763,6748,87150,6289,14613,2741,3422,null,null,7768,null,null,3944,null,null,2391,null,null,3018,null,null,1098,null,null,6953,null,null,5226,null,null,3410,null,null,8171,null,null,6558,null,null,4804,null,null,4294,null,null,1800,null,null,6503,null,null,5832,null,null,3235,null,null,7945,null,null,8916,null,null,9531,null,null,4882,null,null,5003,null,null,6748,null,null,6289,null,null,2741,null,null,09
194488,1884,32385,4990,7965,2779,4330,2197,3414,1743,221,387,24420,4505,21127,3996,3293,1629,36322,4860,15252,3025,7832,2015,7027,1966,393,360,21070,4497,17666,4033,3404,1763,125781,5607,95799,5265,75354,4643,15159,2780,5286,1407,29982,3701,27118,3456,2864,1424,1884,null,null,4990,null,null,2779,null,null,2197,null,null,1743,null,null,387,null,null,4505,null,null,3996,null,null,1629,null,null,4860,null,null,3025,null,null,2015,null,null,1966,null,null,360,null,null,4497,null,null,4033,null,null,1763,null,null,5607,null,null,5265,null,null,4643,null,null,2780,null,null,1407,null,null,3701,null,null,3456,null,null,1424,null,null,10
113956,1965,29273,4578,1373,962,684,754,689,618,0,203,27900,4645,24593,4370,3307,1813,18273,3059,3870,1680,1104,973,2517,1457,249,309,14403,3025,11252,2644,3151,1625,66410,3954,44850,3728,29575,3290,6476,2273,8799,1823,21560,3052,19854,3028,1706,790,1965,null,null,4578,null,null,962,null,null,754,null,null,618,null,null,203,null,null,4645,null,null,4370,null,null,1813,null,null,3059,null,null,1680,null,null,973,null,null,1457,null,null,309,null,null,3025,null,null,2644,null,null,1625,null,null,3954,null,null,3728,null,null,3290,null,null,2273,null,null,1823,null,null,3052,null,null,3028,null,null,790,null,null,11
