B20001_001E,B20001_001M,B20001_002E,B20001_002M,B20001_003E,B20001_003M,B20001_004E,B20001_004M,B20001_005E,B20001_005M,B20001_006E,B20001_006M,B20001_007E,B20001_007M,B20001_008E,B20001_008M,B20001_009E,B20001_009M,B20001_010E,B20001_010M,B20001_011E,B20001_011M,B20001_012E,B20001_012M,B20001_013E,B20001_013M,B20001_014E,B20001_014M,B20001_015E,B20001_015M,B20001_016E,B20001_016M,B20001_017E,B20001_017M,B20001_018E,B20001_018M,B20001_019E,B20001_019M,B20001_020E,B20001_020M,B20001_021E,B20001_021M,B20001_022E,B20001_022M,B20001_023E,B20001_023M,B20001_024E,B20001_024M,B20001_025E,B20001_025M,B20001_026E,B20001_026M,B20001_027E,B20001_027M,B20001_028E,B20001_028M,B20001_029E,B20001_029M,B20001_030E,B20001_030M,B20001_031E,B20001_031M,B20001_032E,B20001_032M,B20001_033E,B20001_033M,B20001_034E,B20001_034M,B20001_035E,B20001_035M,B20001_036E,B20001_036M,B20001_037E,B20001_037M,B20001_038E,B20001_038M,B20001_039E,B20001_039M,B20001_040E,B20001_040M,B20001_041E,B20001_041M,B20001_042E,B20001_042M,B20001_043E,B20001_043M,B20001_001M,B20001_001EA,B20001_001MA,B20001_002M,B20001_002EA,B20001_002MA,B20001_003M,B20001_003EA,B20001_003MA,B20001_004M,B20001_004EA,B20001_004MA,B20001_005M,B20001_005EA,B20001_005MA,B20001_006M,B20001_006EA,B20001_006MA,B20001_007M,B20001_007EA,B20001_007MA,B20001_008M,B20001_008EA,B20001_008MA,B20001_009M,B20001_009EA,B20001_009MA,B20001_010M,B20001_010EA,B20001_010MA,B20001_011M,B20001_011EA,B20001_011MA,B20001_012M,B20001_012EA,B20001_012MA,B20001_013M,B20001_013EA,B20001_013MA,B20001_014M,B20001_014EA,B20001_014MA,B20001_015M,B20001_015EA,B20001_015MA,B20001_016M,B20001_016EA,B20001_016MA,B20001_017M,B20001_017EA,B20001_017MA,B20001_018M,B20001_018EA,B20001_018MA,B20001_019M,B20001_019EA,B20001_019MA,B20001_020M,B20001_020EA,B20001_020MA,B20001_021M,B20001_021EA,B20001_021MA,B20001_022M,B20001_022EA,B20001_022MA,B20001_023M,B20001_023EA,B20001_023MA,B20001_024M,B20001_024EA,B20001_024MA,B20001_025M,B20001_025EA,B20001_025MA,B20001_026M,B20001_026EA,B20001_026MA,B20001_027M,B20001_027EA,B20001_027MA,B20001_028M,B20001_028EA,B20001_028MA,B20001_029M,B20001_029EA,B20001_029MA,B20001_030M,B20001_030EA,B20001_030MA,B20001_031M,B20001_031EA,B20001_031MA,B20001_032M,B20001_032EA,B20001_032MA,B20001_033M,B20001_033EA,B20001_033MA,B20001_034M,B20001_034EA,B20001_034MA,B20001_035M,B20001_035EA,B20001_035MA,B20001_036M,B20001_036EA,B20001_036MA,B20001_037M,B20001_037EA,B20001_037MA,B20001_038M,B20001_038EA,B20001_038MA,B20001_039M,B20001_039EA,B20001_039MA,B20001_040M,B20001_040EA,B20001_040MA,B20001_041M,B20001_041EA,B20001_041MA,B20001_042M,B20001_042EA,B20001_042MA,B20001_043M,B20001_043EA,B20001_043MA,state
490373,4800,262526,3333,14051,1684,10103,1313,10238,1444,5606,1211,10547,1392,6320,1195,8745,1845,5106,966,10676,1374,5784,911,15926,1823,20676,2008,19291,1943,20407,2263,14956,1699,15738,1750,20091,1931,11475,1227,15654,1562,21136,2283,227847,3096,16011,1777,13344,1537,12995,1736,7480,1362,13479,1612,6097,1071,10787,1670,6598,1268,13221,1595,7868,1042,20624,1944,21077,1826,16412,1920,14913,1653,9660,1257,10108,1471,9349,1265,4895,1117,6617,1301,6312,940,4800,null,null,3333,null,null,1684,null,null,1313,null,null,1444,null,null,1211,null,null,1392,null,null,1195,null,null,1845,null,null,966,null,null,1374,null,null,911,null,null,1823,null,null,2008,null,null,1943,null,null,2263,null,null,1699,null,null,1750,null,null,1931,null,null,1227,null,null,1562,null,null,2283,null,null,3096,null,null,1777,null,null,1537,null,null,1736,null,null,1362,null,null,1612,null,null,1071,null,null,1670,null,null,1268,null,null,1595,null,null,1042,null,null,1944,null,null,1826,null,null,1920,null,null,1653,null,null,1257,null,null,1471,null,null,1265,null,null,1117,null,null,1301,null,null,940,null,null,46
3348868,16303,1746427,12376,90771,4970,58787,3973,57950,3536,42869,2938,78141,5830,40898,3728,64734,4142,44258,3411,91359,4754,52470,3644,126790,6307,130307,5832,100919,5024,107742,5622,74705,5097,93520,5146,116381,5737,80664,5012,118985,5791,174177,5397,1602441,11961,113199,5035,76302,3795,85080,4831,61123,4511,99667,5152,58820,3926,87665,4864,49818,3508,98071,5575,56778,4244,126088,5950,120608,6415,108727,5836,92703,5247,69757,4583,64364,3870,73977,4476,47455,3919,56133,3524,56106,3538,16303,null,null,12376,null,null,4970,null,null,3973,null,null,3536,null,null,2938,null,null,5830,null,null,3728,null,null,4142,null,null,3411,null,null,4754,null,null,3644,null,null,6307,null,null,5832,null,null,5024,null,null,5622,null,null,5097,null,null,5146,null,null,5737,null,null,5012,null,null,5791,null,null,5397,null,null,11961,null,null,5035,null,null,3795,null,null,4831,null,null,4511,null,null,5152,null,null,3926,null,null,4864,null,null,3508,null,null,5575,null,null,4244,null,null,5950,null,null,6415,null,null,5836,null,null,5247,null,null,4583,null,null,3870,null,null,4476,null,null,3919,null,null,3524,null,null,3538,null,null,47
14279918,35844,7718450,22202,331283,10433,239689,9890,240558,9467,185344,9279,337691,12424,163941,7737,296873,10703,210936,9938,384806,14418,228686,9412,527057,14196,513293,12733,398379,12768,415584,12620,299114,9713,386660,10434,498748,13083,377561,13031,626192,13795,1056055,14340,6561468,27797,447989,10232,297607,10084,332935,9733,257047,10018,431164,12341,246231,10219,346616,10602,228967,8762,378690,12363,212201,9961,435350,12581,437461,11128,332026,10830,327146,10212,254271,8778,320615,8204,378383,11991,239408,9849,324397,11475,332964,10191,35844,null,null,22202,null,null,10433,null,null,9890,null,null,9467,null,null,9279,null,null,12424,null,null,7737,null,null,10703,null,null,9938,null,null,14418,null,null,9412,null,null,14196,null,null,12733,null,null,12768,null,null,12620,null,null,9713,null,null,10434,null,null,13083,null,null,13031,null,null,13795,null,null,14340,null,null,27797,null,null,10232,null,null,10084,null,null,9733,null,null,10018,null,null,12341,null,null,10219,null,null,10602,null,null,8762,null,null,12363,null,null,9961,null,null,12581,null,null,11128,null,null,10830,null,null,10212,null,null,8778,null,null,8204,null,null,11991,null,null,9849,null,null,11475,null,null,10191,null,null,48
1602733,10480,882541,6106,45467,3416,32452,2995,32022,2592,20944,2546,37090,3303,15030,2033,29551,3056,20096,2623,41107,3501,20663,2360,49103,3415,59152,4579,46690,3900,49379,3783,34651,2867,49446,3946,62370,3665,50808,3373,77079,4151,109441,4622,720192,7543,70263,3956,47631,3212,51154,3312,31113,2973,48621,3463,24417,2741,38059,3809,23650,2483,42789,3612,21193,2286,51715,4129,52363,3132,38003,3292,33825,2581,23027,2652,26307,2802,34590,3315,19845,2260,22531,2104,19096,1489,10480,null,null,6106,null,null,3416,null,null,2995,null,null,2592,null,null,2546,null,null,3303,null,null,2033,null,null,3056,null,null,2623,null,null,3501,null,null,2360,null,null,3415,null,null,4579,null,null,3900,null,null,3783,null,null,2867,null,null,3946,null,null,3665,null,null,3373,null,null,4151,null,null,4622,null,null,7543,null,null,3956,null,null,3212,null,null,3312,null,null,2973,null,null,3463,null,null,2741,null,null,3809,null,null,2483,null,null,3612,null,null,2286,null,null,4129,null,null,3132,null,null,3292,null,null,2581,null,null,2652,null,null,2802,null,null,3315,null,null,2260,null,null,2104,null,null,1489,null,null,49
364191,3991,186511,2647,11662,1342,9008,1446,7658,1161,3734,814,7937,1292,2629,651,6143,1106,3611,958,8500,1322,3074,651,12444,1547,12855,1440,11392,1532,12476,1385,9516,1496,10301,1042,13007,1288,9928,1226,14664,1762,15972,1519,177680,2659,13144,1339,11250,1338,7684,1050,5792,1005,10105,1353,4830,891,6911,1176,3987,704,8735,1167,5174,985,12734,1569,13999,1708,12300,1500,10807,1459,7394,1171,8699,1157,10822,1257,6143,916,9544,1422,7626,1067,3991,null,null,2647,null,null,1342,null,null,1446,null,null,1161,null,null,814,null,null,1292,null,null,651,null,null,1106,null,null,958,null,null,1322,null,null,651,null,null,1547,null,null,1440,null,null,1532,null,null,1385,null,null,1496,null,null,1042,null,null,1288,null,null,1226,null,null,1762,null,null,1519,null,null,2659,null,null,1339,null,null,1338,null,null,1050,null,null,1005,null,null,1353,null,null,891,null,null,1176,null,null,704,null,null,1167,null,null,985,null,null,1569,null,null,1708,null,null,1500,null,null,1459,null,null,1171,null,null,1157,null,null,1257,null,null,916,null,null,1422,null,null,1067,null,null,50
4652897,15906,2432310,10208,128931,5476,84501,4600,78636,5019,50963,4465,79397,3966,44790,3251,74796,4942,48337,3999,105397,5574,51478,4666,126874,6274,140490,6346,125635,5472,126515,6626,90702,5547,121011,4905,163043,6873,122329,5296,223242,7373,445243,7879,2220587,14004,161876,6183,106724,4441,100262,5005,72959,4900,121191,5885,60190,4356,92186,5586,65383,3868,106215,5815,57288,4016,141450,6003,139459,6243,122452,4957,123806,5686,94486,4417,96212,4799,134983,6098,84589,3510,147467,5380,191409,5548,15906,null,null,10208,null,null,5476,null,null,4600,null,null,5019,null,null,4465,null,null,3966,null,null,3251,null,null,4942,null,null,3999,null,null,5574,null,null,4666,null,null,6274,null,null,6346,null,null,5472,null,null,6626,null,null,5547,null,null,4905,null,null,6873,null,null,5296,null,null,7373,null,null,7879,null,null,14004,null,null,6183,null,null,4441,null,null,5005,null,null,4900,null,null,5885,null,null,4356,null,null,5586,null,null,3868,null,null,5815,null,null,4016,null,null,6003,null,null,6243,null,null,4957,null,null,5686,null,null,4417,null,null,4799,null,null,6098,null,null,3510,null,null,5380,null,null,5548,null,null,51
3950129,17243,2123841,11162,107731,5851,61990,3569,65027,3868,40861,3592,69004,4825,38599,3860,58586,4272,40617,3160,82794,5264,48789,3905,111793,6642,130449,6075,103920,4588,113151,5719,90199,5160,105071,4812,150324,6447,122284,5877,218609,7064,364043,6827,1826288,11129,127208,4656,88250,5312,85402,4555,61687,4338,95127,4153,51612,3914,79259,4678,52942,4074,97884,5536,58204,4282,121381,5924,122798,5616,104592,4912,99402,5479,71617,4185,74831,3432,108618,4627,84913,4929,114103,4645,126458,5163,17243,null,null,11162,null,null,5851,null,null,3569,null,null,3868,null,null,3592,null,null,4825,null,null,3860,null,null,4272,null,null,3160,null,null,5264,null,null,3905,null,null,6642,null,null,6075,null,null,4588,null,null,5719,null,null,5160,null,null,4812,null,null,6447,null,null,5877,null,null,7064,null,null,6827,null,null,11129,null,null,4656,null,null,5312,null,null,4555,null,null,4338,null,null,4153,null,null,3914,null,null,4678,null,null,4074,null,null,5536,null,null,4282,null,null,5924,null,null,5616,null,null,4912,null,null,5479,null,null,4185,null,null,3432,null,null,4627,null,null,4929,null,null,4645,null,null,5163,null,null,53
841515,9462,434526,5860,24458,2249,18925,2142,19574,2355,13599,2049,18638,2440,10860,1649,16183,2044,11272,1766,18642,2224,11536,1972,24216,2291,30865,2982,22186,2306,27179,2784,17986,2422,23807,2184,29239,2683,23651,2529,35256,2752,36454,3200,406989,6183,32331,2898,21649,2255,19740,2234,18049,2087,24762,2992,16515,2117,24110,2811,15887,1949,29835,2966,13831,1625,31098,2616,30355,2889,22176,2667,22766,2521,14632,1954,16470,1811,17521,1816,11718,1706,13885,1954,9659,1326,9462,null,null,5860,null,null,2249,null,null,2142,null,null,2355,null,null,2049,null,null,2440,null,null,1649,null,null,2044,null,null,1766,null,null,2224,null,null,1972,null,null,2291,null,null,2982,null,null,2306,null,null,2784,null,null,2422,null,null,2184,null,null,2683,null,null,2529,null,null,2752,null,null,3200,null,null,6183,null,null,2898,null,null,2255,null,null,2234,null,null,2087,null,null,2992,null,null,2117,null,null,2811,null,null,1949,null,null,2966,null,null,1625,null,null,2616,null,null,2889,null,null,2667,null,null,2521,null,null,1954,null,null,1811,null,null,1816,null,null,1706,null,null,1954,null,null,1326,null,null,54
3281915,12168,1711444,8960,95496,4277,68541,3499,69344,3250,43385,2805,63745,3474,30823,2655,50915,3284,31601,2441,67420,3865,34730,2240,88971,4574,113306,4329,98225,4259,116365,4913,86979,3801,106679,4247,136390,5188,104057,4202,141995,4912,162477,5099,1570471,8971,113197,4395,83492,4924,84603,3867,60923,3684,90140,3992,45563,3365,76435,4212,44462,3045,86613,4133,48015,3416,115418,4698,122679,4262,98332,3859,95593,3213,64499,3033,71773,3283,86742,4159,58278,2737,67014,3298,56700,2939,12168,null,null,8960,null,null,4277,null,null,3499,null,null,3250,null,null,2805,null,null,3474,null,null,2655,null,null,3284,null,null,2441,null,null,3865,null,null,2240,null,null,4574,null,null,4329,null,null,4259,null,null,4913,null,null,3801,null,null,4247,null,null,5188,null,null,4202,null,null,4912,null,null,5099,null,null,8971,null,null,4395,null,null,4924,null,null,3867,null,null,3684,null,null,3992,null,null,3365,null,null,4212,null,null,3045,null,null,4133,null,null,3416,null,null,4698,null,null,4262,null,null,3859,null,null,3213,null,null,3033,null,null,3283,null,null,4159,null,null,2737,null,null,3298,null,null,2939,null,null,55
326498,4447,180435,3217,10625,1297,6176,1200,5840,1053,5595,1385,8545,1799,3349,999,4534,1235,3548,950,7160,1502,4524,1294,9528,1783,10345,1983,10563,1798,9852,1434,7959,1629,11011,1635,11520,1721,8415,1215,18917,2054,22429,2252,146063,3321,10628,1792,8533,1449,7664,1348,7093,1542,9426,1554,4306,1163,7143,1474,6104,1469,8543,1391,4432,1029,10667,1797,9074,1430,7832,1527,8177,1497,5646,1340,6150,1340,9125,1768,6504,1520,4848,963,4168,973,4447,null,null,3217,null,null,1297,null,null,1200,null,null,1053,null,null,1385,null,null,1799,null,null,999,null,null,1235,null,null,950,null,null,1502,null,null,1294,null,null,1783,null,null,1983,null,null,1798,null,null,1434,null,null,1629,null,null,1635,null,null,1721,null,null,1215,null,null,2054,null,null,2252,null,null,3321,null,null,1792,null,null,1449,null,null,1348,null,null,1542,null,null,1554,null,null,1163,null,null,1474,null,null,1469,null,null,1391,null,null,1029,null,null,1797,null,null,1430,null,null,1527,null,null,1497,null,null,1340,null,null,1340,null,null,1768,null,null,1520,null,null,963,null,null,973,null,null,56
1134285,12454,594515,7545,38831,3962,35693,3481,43062,3835,40583,3285,49271,3750,40663,3439,64740,4758,36410,3133,34463,2994,22275,2395,35058,3192,33422,2851,25886,2625,19426,2129,11276,1470,11847,1903,15040,2142,7680,1417,13482,1790,15407,2047,539770,8811,36692,2983,33565,2863,37740,2995,39596,3689,44384,3172,37251,3411,54793,3844,32439,2805,35188,3120,25926,2721,38945,3439,36554,2613,23151,2409,11166,1847,11607,2035,9926,1667,8129,1420,7014,1541,8852,1871,6852,1197,12454,null,null,7545,null,null,3962,null,null,3481,null,null,3835,null,null,3285,null,null,3750,null,null,3439,null,null,4758,null,null,3133,null,null,2994,null,null,2395,null,null,3192,null,null,2851,null,null,2625,null,null,2129,null,null,1470,null,null,1903,null,null,2142,null,null,1417,null,null,1790,null,null,2047,null,null,8811,null,null,2983,null,null,2863,null,null,2995,null,null,3689,null,null,3172,null,null,3411,null,null,3844,null,null,2805,null,null,3120,null,null,2721,null,null,3439,null,null,2613,null,null,2409,null,null,1847,null,null,2035,null,null,1667,null,null,1420,null,null,1541,null,null,1871,null,null,1197,null,null,72
2312645,15550,1191597,9195,65712,4544,45882,3288,48113,4201,28293,3287,48753,3741,30224,3320,46380,3757,30431,2706,51755,4072,31544,4010,81430,4227,78015,4401,63991,4427,62840,4456,46850,3577,70678,4569,77401,4804,62502,4120,92062,5335,128741,5438,1121048,11226,80248,5161,62166,4086,60652,4046,45344,4323,73167,5067,44949,4099,61099,3935,42499,3189,73894,4623,40824,3741,79177,5278,77972,4030,60536,4233,63281,4117,48618,3934,47574,3324,50803,3396,33516,2783,42084,3448,32645,3121,15550,null,null,9195,null,null,4544,null,null,3288,null,null,4201,null,null,3287,null,null,3741,null,null,3320,null,null,3757,null,null,2706,null,null,4072,null,null,4010,null,null,4227,null,null,4401,null,null,4427,null,null,4456,null,null,3577,null,null,4569,null,null,4804,null,null,4120,null,null,5335,null,null,5438,null,null,11226,null,null,5161,null,null,4086,null,null,4046,null,null,4323,null,null,5067,null,null,4099,null,null,3935,null,null,3189,null,null,4623,null,null,3741,null,null,5278,null,null,4030,null,null,4233,null,null,4117,null,null,3934,null,null,3324,null,null,3396,null,null,2783,null,null,3448,null,null,3121,null,null,01
430665,4554,240020,3157,11994,1646,8501,1384,7328,1455,6614,1299,8019,1324,3217,872,7373,1466,6224,1634,11273,1666,6168,1313,12914,2045,11912,1544,11255,1964,10932,1629,11003,1869,12764,2058,15992,1771,14199,1663,25587,2300,36751,3063,190645,3803,10826,1432,7969,1478,8539,1497,7176,1178,9275,1593,4591,1040,8612,1698,4685,880,12344,1877,6758,1479,10677,1606,14171,1751,10930,1557,9935,1420,7954,1540,8560,1299,13926,1904,11084,1782,13150,1732,9483,1314,4554,null,null,3157,null,null,1646,null,null,1384,null,null,1455,null,null,1299,null,null,1324,null,null,872,null,null,1466,null,null,1634,null,null,1666,null,null,1313,null,null,2045,null,null,1544,null,null,1964,null,null,1629,null,null,1869,null,null,2058,null,null,1771,null,null,1663,null,null,2300,null,null,3063,null,null,3803,null,null,1432,null,null,1478,null,null,1497,null,null,1178,null,null,1593,null,null,1040,null,null,1698,null,null,880,null,null,1877,null,null,1479,null,null,1606,null,null,1751,null,null,1557,null,null,1420,null,null,1540,null,null,1299,null,null,1904,null,null,1782,null,null,1732,null,null,1314,null,null,02
3368413,16317,1799597,10850,92895,5061,65288,4995,71141,4454,50165,4200,82500,4823,44411,3453,75134,5409,42487,3884,95120,4838,48479,3434,111334,5558,121267,7162,94870,5502,105044,5862,74153,4362,94555,5878,114659,5102,83184,4396,134042,5993,198869,6457,1568816,11168,108851,5098,76854,3951,83105,4640,57218,4385,98233,5365,50532,3785,80592,4263,45655,3395,95296,5507,47836,4031,111308,4953,119237,5460,100729,6290,90618,4462,60167,4282,60836,3392,78299,4197,53513,3780,79929,4374,70008,3628,16317,null,null,10850,null,null,5061,null,null,4995,null,null,4454,null,null,4200,null,null,4823,null,null,3453,null,null,5409,null,null,3884,null,null,4838,null,null,3434,null,null,5558,null,null,7162,null,null,5502,null,null,5862,null,null,4362,null,null,5878,null,null,5102,null,null,4396,null,null,5993,null,null,6457,null,null,11168,null,null,5098,null,null,3951,null,null,4640,null,null,4385,null,null,5365,null,null,3785,null,null,4263,null,null,3395,null,null,5507,null,null,4031,null,null,4953,null,null,5460,null,null,6290,null,null,4462,null,null,4282,null,null,3392,null,null,4197,null,null,3780,null,null,4374,null,null,3628,null,null,04
1426582,11539,741617,7529,39192,3470,24541,2631,25765,2787,16624,2119,31474,2934,15744,2583,31552,3456,22457,2564,43252,3716,23946,2615,61259,4679,60220,4354,43419,3416,43812,3627,29303,3113,38722,3423,47221,2994,34522,2882,45488,3236,63104,3777,684965,8986,50432,3865,32513,2746,33081,3154,25850,2846,44433,4022,26551,2626,41817,2959,27981,2394,49669,4446,26734,2756,52556,3600,52423,3557,40306,3309,39458,3059,25693,2576,25944,2727,31549,2914,19603,2204,18708,2034,19664,2518,11539,null,null,7529,null,null,3470,null,null,2631,null,null,2787,null,null,2119,null,null,2934,null,null,2583,null,null,3456,null,null,2564,null,null,3716,null,null,2615,null,null,4679,null,null,4354,null,null,3416,null,null,3627,null,null,3113,null,null,3423,null,null,2994,null,null,2882,null,null,3236,null,null,3777,null,null,8986,null,null,3865,null,null,2746,null,null,3154,null,null,2846,null,null,4022,null,null,2626,null,null,2959,null,null,2394,null,null,4446,null,null,2756,null,null,3600,null,null,3557,null,null,3309,null,null,3059,null,null,2576,null,null,2727,null,null,2914,null,null,2204,null,null,2034,null,null,2518,null,null,05
20186444,42799,10897496,23703,447358,11532,315636,8493,370039,11616,262636,7784,477199,10573,239727,9084,422095,10160,302852,8731,570964,13388,297214,9206,640042,13360,682375,14988,533948,14556,537279,12448,395033,10960,492755,13951,638944,12808,501924,12650,925126,16172,1844350,18149,9288948,32334,581905,11689,407371,12447,479366,10545,343187,9282,588511,11636,288299,9111,452096,10483,286872,9867,509090,12542,267369,8877,534071,12937,573052,12292,434386,11892,433835,9877,325161,10445,368246,10901,492733,11147,403018,11191,678638,12617,841742,13953,42799,null,null,23703,null,null,11532,null,null,8493,null,null,11616,null,null,7784,null,null,10573,null,null,9084,null,null,10160,null,null,8731,null,null,13388,null,null,9206,null,null,13360,null,null,14988,null,null,14556,null,null,12448,null,null,10960,null,null,13951,null,null,12808,null,null,12650,null,null,16172,null,null,18149,null,null,32334,null,null,11689,null,null,12447,null,null,10545,null,null,9282,null,null,11636,null,null,9111,null,null,10483,null,null,9867,null,null,12542,null,null,8877,null,null,12937,null,null,12292,null,null,11892,null,null,9877,null,null,10445,null,null,10901,null,null,11147,null,null,11191,null,null,12617,null,null,13953,null,null,06
3157872,14044,1698417,7880,81812,4515,49018,3477,51696,3894,37086,3096,64603,4341,30242,2982,55987,3709,32750,3316,77273,4954,44499,3896,93540,5142,113528,6445,96482,5010,101261,5360,75340,4267,88604,5301,113117,5057,89576,5091,158286,5892,243717,6957,1459455,10817,102017,4014,70208,4278,76869,4242,45316,4126,82591,4848,40955,3149,61757,4529,38276,2965,76427,4145,43078,3690,91633,5055,103397,4859,85374,4852,81382,4228,62247,3906,68227,3847,85678,4251,62405,3809,86841,4066,94777,4414,14044,null,null,7880,null,null,4515,null,null,3477,null,null,3894,null,null,3096,null,null,4341,null,null,2982,null,null,3709,null,null,3316,null,null,4954,null,null,3896,null,null,5142,null,null,6445,null,null,5010,null,null,5360,null,null,4267,null,null,5301,null,null,5057,null,null,5091,null,null,5892,null,null,6957,null,null,10817,null,null,4014,null,null,4278,null,null,4242,null,null,4126,null,null,4848,null,null,3149,null,null,4529,null,null,2965,null,null,4145,null,null,3690,null,null,5055,null,null,4859,null,null,4852,null,null,4228,null,null,3906,null,null,3847,null,null,4251,null,null,3809,null,null,4066,null,null,4414,null,null,08
2011643,10571,1033403,7211,52183,3176,37539,2920,34343,2883,23391,2886,36759,3218,14980,2160,28379,2920,16783,2505,31203,3864,15887,2073,45933,3723,54603,4233,45923,3579,50053,3865,38241,3416,55644,4028,73886,4708,65849,4336,109960,5060,201864,5761,978240,7284,70425,4383,48398,3768,41730,3054,26869,2957,47415,3560,27202,3178,35041,3310,25825,2968,46243,3065,23215,2381,55335,3565,61827,4656,48776,3638,49930,3589,40766,3592,49644,2987,63313,4042,54692,3669,81571,3773,80023,4205,10571,null,null,7211,null,null,3176,null,null,2920,null,null,2883,null,null,2886,null,null,3218,null,null,2160,null,null,2920,null,null,2505,null,null,3864,null,null,2073,null,null,3723,null,null,4233,null,null,3579,null,null,3865,null,null,3416,null,null,4028,null,null,4708,null,null,4336,null,null,5060,null,null,5761,null,null,7284,null,null,4383,null,null,3768,null,null,3054,null,null,2957,null,null,3560,null,null,3178,null,null,3310,null,null,2968,null,null,3065,null,null,2381,null,null,3565,null,null,4656,null,null,3638,null,null,3589,null,null,3592,null,null,2987,null,null,4042,null,null,3669,null,null,3773,null,null,4205,null,null,09
492098,6563,250370,4076,11618,1872,10332,1617,8292,1513,5556,1168,8451,1603,4686,1129,6379,1430,4060,1002,10187,1871,5037,1238,14391,2054,18581,2412,16083,2214,16631,1893,9927,1678,11444,1795,18804,2122,13943,1866,23483,2357,32485,2533,241728,4756,15893,1856,10563,1781,8620,1326,8104,1319,12537,2017,6425,1098,10865,1769,6280,1155,13199,2124,6358,1306,16995,2144,19031,2245,16319,2081,12937,1674,8017,1416,10682,1732,13819,1878,11590,1773,19579,2849,13915,1636,6563,null,null,4076,null,null,1872,null,null,1617,null,null,1513,null,null,1168,null,null,1603,null,null,1129,null,null,1430,null,null,1002,null,null,1871,null,null,1238,null,null,2054,null,null,2412,null,null,2214,null,null,1893,null,null,1678,null,null,1795,null,null,2122,null,null,1866,null,null,2357,null,null,2533,null,null,4756,null,null,1856,null,null,1781,null,null,1326,null,null,1319,null,null,2017,null,null,1098,null,null,1769,null,null,1155,null,null,2124,null,null,1306,null,null,2144,null,null,2245,null,null,2081,null,null,1674,null,null,1416,null,null,1732,null,null,1878,null,null,1773,null,null,2849,null,null,1636,null,null,10
411258,5726,199846,3658,12175,1701,6609,1166,6048,1187,3138,928,6436,1204,1083,528,4826,1288,3285,1013,5798,1233,2259,879,8324,1740,8699,1631,6224,1256,9930,1633,4627,1078,8556,1449,12897,2026,12106,1710,24146,2697,52680,3011,211412,3573,11031,1522,8598,1451,7816,1402,5111,1131,7416,1688,3157,862,7886,1771,3435,1122,7362,1629,3651,966,11364,1974,10069,1741,9090,1424,10781,1663,7294,1624,9881,1373,12920,1695,14306,1927,20228,2002,40016,2957,5726,null,null,3658,null,null,1701,null,null,1166,null,null,1187,null,null,928,null,null,1204,null,null,528,null,null,1288,null,null,1013,null,null,1233,null,null,879,null,null,1740,null,null,1631,null,null,1256,null,null,1633,null,null,1078,null,null,1449,null,null,2026,null,null,1710,null,null,2697,null,null,3011,null,null,3573,null,null,1522,null,null,1451,null,null,1402,null,null,1131,null,null,1688,null,null,862,null,null,1771,null,null,1122,null,null,1629,null,null,966,null,null,1974,null,null,1741,null,null,1424,null,null,1663,null,null,1624,null,null,1373,null,null,1695,null,null,1927,null,null,2002,null,null,2957,null,null,11
