B19101_001E,B19101_001M,B19101_002E,B19101_002M,B19101_003E,B19101_003M,B19101_004E,B19101_004M,B19101_005E,B19101_005M,B19101_006E,B19101_006M,B19101_007E,B19101_007M,B19101_008E,B19101_008M,B19101_009E,B19101_009M,B19101_010E,B19101_010M,B19101_011E,B19101_011M,B19101_012E,B19101_012M,B19101_013E,B19101_013M,B19101_014E,B19101_014M,B19101_015E,B19101_015M,B19101_016E,B19101_016M,B19101_017E,B19101_017M,B19101_001M,B19101_001EA,B19101_001MA,B19101_002M,B19101_002EA,B19101_002MA,B19101_003M,B19101_003EA,B19101_003MA,B19101_004M,B19101_004EA,B19101_004MA,B19101_005M,B19101_005EA,B19101_005MA,B19101_006M,B19101_006EA,B19101_006MA,B19101_007M,B19101_007EA,B19101_007MA,B19101_008M,B19101_008EA,B19101_008MA,B19101_009M,B19101_009EA,B19101_009MA,B19101_010M,B19101_010EA,B19101_010MA,B19101_011M,B19101_011EA,B19101_011MA,B19101_012M,B19101_012EA,B19101_012MA,B19101_013M,B19101_013EA,B19101_013MA,B19101_014M,B19101_014EA,B19101_014MA,B19101_015M,B19101_015EA,B19101_015MA,B19101_016M,B19101_016EA,B19101_016MA,B19101_017M,B19101_017EA,B19101_017MA,state
329554,6035,9289,1481,7994,1342,11381,1763,12650,1645,15255,2089,14689,1771,14083,1966,13739,1706,13920,1611,28486,2242,40288,3318,54789,3136,35848,3009,21320,2159,19460,1881,16363,1579,6035,null,null,1481,null,null,1342,null,null,1763,null,null,1645,null,null,2089,null,null,1771,null,null,1966,null,null,1706,null,null,1611,null,null,2242,null,null,3318,null,null,3136,null,null,3009,null,null,2159,null,null,1881,null,null,1579,null,null,23
1458953,11514,39788,3186,23600,2808,28817,2841,33912,3019,39255,3311,42149,3525,39196,3154,43633,3103,44147,3400,91655,4994,132289,5119,208029,5402,176156,6614,137265,5150,176624,6209,202438,4943,11514,null,null,3186,null,null,2808,null,null,2841,null,null,3019,null,null,3311,null,null,3525,null,null,3154,null,null,3103,null,null,3400,null,null,4994,null,null,5119,null,null,5402,null,null,6614,null,null,5150,null,null,6209,null,null,4943,null,null,24
1633661,12099,55046,4092,33240,2534,36301,3008,42007,3325,40835,3199,51326,3266,49921,3155,50582,3630,46460,3598,96407,3878,133587,5335,220728,6507,195603,6106,149875,6473,191892,5757,239851,6036,12099,null,null,4092,null,null,2534,null,null,3008,null,null,3325,null,null,3199,null,null,3266,null,null,3155,null,null,3630,null,null,3598,null,null,3878,null,null,5335,null,null,6507,null,null,6106,null,null,6473,null,null,5757,null,null,6036,null,null,25
2476595,14487,103672,4062,67216,4252,84251,4420,97158,4690,94711,4565,114524,4458,103233,4402,114148,5778,105623,4807,207410,5825,280909,6721,368051,8434,260736,6783,162315,5914,158766,5239,153872,4944,14487,null,null,4062,null,null,4252,null,null,4420,null,null,4690,null,null,4565,null,null,4458,null,null,4402,null,null,5778,null,null,4807,null,null,5825,null,null,6721,null,null,8434,null,null,6783,null,null,5914,null,null,5239,null,null,4944,null,null,26
1367104,9317,30677,2490,23838,2001,30108,2697,34228,2460,39507,2880,47636,3108,50229,3372,47599,2810,50438,2689,100267,4051,149452,4790,221065,6134,175567,5532,115531,4313,128159,4840,122803,3897,9317,null,null,2490,null,null,2001,null,null,2697,null,null,2460,null,null,2880,null,null,3108,null,null,3372,null,null,2810,null,null,2689,null,null,4051,null,null,4790,null,null,6134,null,null,5532,null,null,4313,null,null,4840,null,null,3897,null,null,27
730719,10889,49843,3836,36321,3898,36372,3177,36162,2948,39838,3524,39552,3320,34052,3113,38503,3856,32333,3094,64411,4064,74177,4938,98119,4417,60011,3821,34323,2769,31588,2766,25114,2270,10889,null,null,3836,null,null,3898,null,null,3177,null,null,2948,null,null,3524,null,null,3320,null,null,3113,null,null,3856,null,null,3094,null,null,4064,null,null,4938,null,null,4417,null,null,3821,null,null,2769,null,null,2766,null,null,2270,null,null,28
1527349,11298,57085,3986,48256,3283,50545,3347,62063,3982,62497,3641,73058,4275,71943,3842,72483,4661,69110,3323,130805,5091,177271,5779,228535,6564,159802,5514,89039,4410,90938,4378,83919,4188,11298,null,null,3986,null,null,3283,null,null,3347,null,null,3982,null,null,3641,null,null,4275,null,null,3842,null,null,4661,null,null,3323,null,null,5091,null,null,5779,null,null,6564,null,null,5514,null,null,4410,null,null,4378,null,null,4188,null,null,29
257449,5388,7303,1240,7124,1387,8272,1294,10256,1455,9901,1445,11342,1488,12223,1646,13510,1590,12207,1383,21878,2000,31765,2316,41646,2597,26170,2607,16080,1722,13937,1572,13835,1478,5388,null,null,1240,null,null,1387,null,null,1294,null,null,1455,null,null,1445,null,null,1488,null,null,1646,null,null,1590,null,null,1383,null,null,2000,null,null,2316,null,null,2597,null,null,2607,null,null,1722,null,null,1572,null,null,1478,null,null,30
476436,5393,13856,1697,8736,1312,10109,1574,16181,2131,18192,2377,20572,1966,19638,2150,18569,1909,20187,1781,38864,2458,58685,3202,79036,3761,59120,3308,33370,2386,33598,2398,27723,1906,5393,null,null,1697,null,null,1312,null,null,1574,null,null,2131,null,null,2377,null,null,1966,null,null,2150,null,null,1909,null,null,1781,null,null,2458,null,null,3202,null,null,3761,null,null,3308,null,null,2386,null,null,2398,null,null,1906,null,null,31
670968,8716,28520,3080,16235,2211,23186,2607,25511,2516,28892,2581,32267,2738,30486,3179,31538,2738,29516,2503,58747,3783,80022,4247,99209,4318,68033,4162,43983,3099,38145,2723,36678,2823,8716,null,null,3080,null,null,2211,null,null,2607,null,null,2516,null,null,2581,null,null,2738,null,null,3179,null,null,2738,null,null,2503,null,null,3783,null,null,4247,null,null,4318,null,null,4162,null,null,3099,null,null,2723,null,null,2823,null,null,32
342912,5731,5067,1197,4594,966,6331,1213,7303,1325,9291,1436,11352,1445,11149,1483,10308,1625,11196,1666,25551,2449,38789,2837,57579,3635,47055,2849,27137,2132,35576,2732,34634,2761,5731,null,null,1197,null,null,966,null,null,1213,null,null,1325,null,null,1436,null,null,1445,null,null,1483,null,null,1625,null,null,1666,null,null,2449,null,null,2837,null,null,3635,null,null,2849,null,null,2132,null,null,2732,null,null,2761,null,null,33
2197150,15175,64708,4353,43632,3614,58171,4422,58276,3546,67792,4570,67019,4231,66522,4747,65644,4716,62788,4190,132656,5377,183220,5843,284668,7113,260373,7966,183431,6061,256440,6794,341810,7647,15175,null,null,4353,null,null,3614,null,null,4422,null,null,3546,null,null,4570,null,null,4231,null,null,4747,null,null,4716,null,null,4190,null,null,5377,null,null,5843,null,null,7113,null,null,7966,null,null,6061,null,null,6794,null,null,7647,null,null,34
481127,7528,29446,3278,18450,2152,24951,2768,24429,1981,24458,2822,22740,2316,21343,2078,22240,2373,22994,2418,40386,2841,51193,3198,65635,3614,42963,3472,24418,2376,22145,2108,23336,2479,7528,null,null,3278,null,null,2152,null,null,2768,null,null,1981,null,null,2822,null,null,2316,null,null,2078,null,null,2373,null,null,2418,null,null,2841,null,null,3198,null,null,3614,null,null,3472,null,null,2376,null,null,2108,null,null,2479,null,null,35
4541583,22755,201893,7679,140826,6489,148839,5705,162257,5879,159276,6261,183097,7040,166612,5694,168499,6932,148986,6294,304875,8339,416354,9247,601241,10915,473650,9621,336861,8929,410779,9412,517538,8760,22755,null,null,7679,null,null,6489,null,null,5705,null,null,5879,null,null,6261,null,null,7040,null,null,5694,null,null,6932,null,null,6294,null,null,8339,null,null,9247,null,null,10915,null,null,9621,null,null,8929,null,null,9412,null,null,8760,null,null,36
2542663,18509,114161,5765,82988,5752,95066,5126,115510,5719,118322,5245,124593,5225,118039,5924,123890,5554,110587,4145,213967,7342,288723,7858,368108,8562,236111,6359,137441,5975,146956,4731,148201,5658,18509,null,null,5765,null,null,5752,null,null,5126,null,null,5719,null,null,5245,null,null,5225,null,null,5924,null,null,5554,null,null,4145,null,null,7342,null,null,7858,null,null,8562,null,null,6359,null,null,5975,null,null,4731,null,null,5658,null,null,37
184904,4823,5903,1499,2448,872,3965,1066,4901,1169,6076,1360,7785,1322,6487,1137,6369,987,7896,1282,12271,1534,21897,1952,32145,2378,25523,2106,15786,1487,13100,1430,12352,1402,4823,null,null,1499,null,null,872,null,null,1066,null,null,1169,null,null,1360,null,null,1322,null,null,1137,null,null,987,null,null,1282,null,null,1534,null,null,1952,null,null,2378,null,null,2106,null,null,1487,null,null,1430,null,null,1402,null,null,38
2929661,16417,134132,6567,89556,5762,94292,4600,105737,5446,109556,5368,130827,5987,121242,4967,134800,5887,123498,5790,252843,7256,343520,7837,446944,10122,305051,8203,191879,6077,178046,5399,167738,5256,16417,null,null,6567,null,null,5762,null,null,4600,null,null,5446,null,null,5368,null,null,5987,null,null,4967,null,null,5887,null,null,5790,null,null,7256,null,null,7837,null,null,10122,null,null,8203,null,null,6077,null,null,5399,null,null,5256,null,null,39
961731,8307,47277,2528,27226,1985,37792,2371,42568,2833,44537,2823,46547,2516,46909,2591,46575,2609,41843,2640,84478,3975,112914,3874,139231,4672,93919,3694,53497,2805,49745,2687,46673,2535,8307,null,null,2528,null,null,1985,null,null,2371,null,null,2833,null,null,2823,null,null,2516,null,null,2591,null,null,2609,null,null,2640,null,null,3975,null,null,3874,null,null,4672,null,null,3694,null,null,2805,null,null,2687,null,null,2535,null,null,40
995749,11239,34230,3600,22380,2557,29344,3172,38020,3506,42949,3595,42725,2897,38893,3139,41540,3852,44500,3040,78827,3631,113439,5646,149847,6187,110696,5261,65122,3653,72193,3790,71044,3215,11239,null,null,3600,null,null,2557,null,null,3172,null,null,3506,null,null,3595,null,null,2897,null,null,3139,null,null,3852,null,null,3040,null,null,3631,null,null,5646,null,null,6187,null,null,5261,null,null,3653,null,null,3790,null,null,3215,null,null,41
3150563,15900,111706,5061,75574,4805,87319,4861,108777,5179,119832,4938,132672,5014,127687,5563,132506,5391,121030,5034,260005,6796,356099,7858,469895,9326,348532,7467,230464,5805,235923,6257,232542,5490,15900,null,null,5061,null,null,4805,null,null,4861,null,null,5179,null,null,4938,null,null,5014,null,null,5563,null,null,5391,null,null,5034,null,null,6796,null,null,7858,null,null,9326,null,null,7467,null,null,5805,null,null,6257,null,null,5490,null,null,42
247448,5295,8988,1743,7424,1620,7108,1247,8098,1651,9935,1964,9126,1497,8929,1464,10704,1688,8393,1601,15863,2236,24739,2519,35837,3243,31857,2745,21020,2190,20820,1952,18607,1810,5295,null,null,1743,null,null,1620,null,null,1247,null,null,1651,null,null,1964,null,null,1497,null,null,1464,null,null,1688,null,null,1601,null,null,2236,null,null,2519,null,null,3243,null,null,2745,null,null,2190,null,null,1952,null,null,1810,null,null,44
1224695,13377,59694,4136,35263,3151,45185,3988,54159,3546,57299,3987,65058,3406,58132,4130,57106,3643,60303,3594,103518,5537,137020,6129,175876,6272,121657,5840,65239,3288,66956,3673,62230,3985,13377,null,null,4136,null,null,3151,null,null,3988,null,null,3546,null,null,3987,null,null,3406,null,null,4130,null,null,3643,null,null,3594,null,null,5537,null,null,6129,null,null,6272,null,null,5840,null,null,3288,null,null,3673,null,null,3985,null,null,45
209986,3966,8984,1259,3774,667,4745,934,6358,1164,8156,1410,8826,1297,8188,1171,10003,1330,7940,1046,18756,1583,27223,1809,39103,2493,23607,1707,11950,1395,11817,1565,10556,1392,3966,null,null,1259,null,null,667,null,null,934,null,null,1164,null,null,1410,null,null,1297,null,null,1171,null,null,1330,null,null,1046,null,null,1583,null,null,1809,null,null,2493,null,null,1707,null,null,1395,null,null,1565,null,null,1392,null,null,46
1670605,13670,82999,5159,50873,3552,66500,4391,79223,5497,81443,4830,84267,4848,81038,4646,80249,4218,72526,4688,146357,6060,190237,6767,242073,6823,148590,6063,88061,4783,90609,4430,85560,3545,13670,null,null,5159,null,null,3552,null,null,4391,null,null,5497,null,null,4830,null,null,4848,null,null,4646,null,null,4218,null,null,4688,null,null,6060,null,null,6767,null,null,6823,null,null,6063,null,null,4783,null,null,4430,null,null,3545,null,null,47
6602215,26303,289450,9302,205528,7706,239300,8775,288758,8268,293011,9176,298175,10100,284209,9462,293868,11559,257596,8194,515225,13055,675136,13434,871145,14409,675534,13664,420320,11979,468379,12187,526581,9584,26303,null,null,9302,null,null,7706,null,null,8775,null,null,8268,null,null,9176,null,null,10100,null,null,9462,null,null,11559,null,null,8194,null,null,13055,null,null,13434,null,null,14409,null,null,13664,null,null,11979,null,null,12187,null,null,9584,null,null,48
711124,7895,19889,2076,13130,1820,17357,2347,18124,2129,19506,2062,28048,2715,26053,2402,32478,2826,27656,2300,63201,3686,94161,4892,119941,5245,86743,4584,50047,3328,51092,3201,43698,3017,7895,null,null,2076,null,null,1820,null,null,2347,null,null,2129,null,null,2062,null,null,2715,null,null,2402,null,null,2826,null,null,2300,null,null,3686,null,null,4892,null,null,5245,null,null,4584,null,null,3328,null,null,3201,null,null,3017,null,null,49
154421,3800,4951,951,4338,1003,3687,935,4541,917,6196,1240,5496,866,5986,953,5605,865,5746,954,12594,1392,18276,1591,26611,2035,18160,1658,11415,1342,10483,1260,10336,1195,3800,null,null,951,null,null,1003,null,null,935,null,null,917,null,null,1240,null,null,866,null,null,953,null,null,865,null,null,954,null,null,1392,null,null,1591,null,null,2035,null,null,1658,null,null,1342,null,null,1260,null,null,1195,null,null,50
2063049,16402,67688,4869,41860,3570,51549,3606,58852,4334,61448,4736,76860,4845,73536,3865,74049,4535,71000,4121,146752,6162,203474,6497,284874,7850,229359,5742,168644,5877,196241,5911,256863,6135,16402,null,null,4869,null,null,3570,null,null,3606,null,null,4334,null,null,4736,null,null,4845,null,null,3865,null,null,4535,null,null,4121,null,null,6162,null,null,6497,null,null,7850,null,null,5742,null,null,5877,null,null,5911,null,null,6135,null,null,51
1784043,12484,53282,3689,35790,3150,42805,3323,50105,3769,50249,3400,61137,4324,64271,3831,68011,4278,66156,3252,131743,5240,190001,6953,272797,8035,215702,7410,143095,4710,161073,5536,177826,6049,12484,null,null,3689,null,null,3150,null,null,3323,null,null,3769,null,null,3400,null,null,4324,null,null,3831,null,null,4278,null,null,3252,null,null,5240,null,null,6953,null,null,8035,null,null,7410,null,null,4710,null,null,5536,null,null,6049,null,null,53
467396,6711,28459,2812,16551,1986,19546,2280,24047,2106,25034,2003,22200,2119,23464,2335,24594,2391,19429,2234,44243,3266,54104,3564,65632,3469,42285,3238,22779,2133,19869,2310,15160,1602,6711,null,null,2812,null,null,1986,null,null,2280,null,null,2106,null,null,2003,null,null,2119,null,null,2335,null,null,2391,null,null,2234,null,null,3266,null,null,3564,null,null,3469,null,null,3238,null,null,2133,null,null,2310,null,null,1602,null,null,54
1460922,9966,44309,2925,32048,3065,39549,2945,49936,3229,49062,3475,61445,2891,59775,3240,60634,3023,58957,3200,123068,3688,173165,5003,252984,6235,174609,5171,105221,4564,93648,4181,82512,3042,9966,null,null,2925,null,null,3065,null,null,2945,null,null,3229,null,null,3475,null,null,2891,null,null,3240,null,null,3023,null,null,3200,null,null,3688,null,null,5003,null,null,6235,null,null,5171,null,null,4564,null,null,4181,null,null,3042,null,null,55
145524,4006,3012,684,3201,908,3992,1207,4363,979,5309,1236,5559,1079,7239,1599,6793,1136,5542,1379,10945,1459,18264,2049,24333,2422,19558,2196,11005,1405,9036,1242,7373,1278,4006,null,null,684,null,null,908,null,null,1207,null,null,979,null,null,1236,null,null,1079,null,null,1599,null,null,1136,null,null,1379,null,null,1459,null,null,2049,null,null,2422,null,null,2196,null,null,1405,null,null,1242,null,null,1278,null,null,56
836332,9750,187826,6272,83316,4818,84581,4033,73749,3890,63172,3502,55281,3458,45938,3623,38735,2831,30587,2340,46623,3581,48253,3833,36746,3020,17644,1844,8292,1366,8533,1413,7056,1376,9750,null,null,6272,null,null,4818,null,null,4033,null,null,3890,null,null,3502,null,null,3458,null,null,3623,null,null,2831,null,null,2340,null,null,3581,null,null,3833,null,null,3020,null,null,1844,null,null,1366,null,null,1413,null,null,1376,null,null,72
1208362,12930,67909,4265,41548,3166,53089,4241,59148,3629,58694,3540,60734,4084,56774,3710,55200,3552,47691,3253,105383,5644,128666,6018,173463,6842,111982,4564,64963,3762,67570,3740,55548,3289,12930,null,null,4265,null,null,3166,null,null,4241,null,null,3629,null,null,3540,null,null,4084,null,null,3710,null,null,3552,null,null,3253,null,null,5644,null,null,6018,null,null,6842,null,null,4564,null,null,3762,null,null,3740,null,null,3289,null,null,01
164102,4083,4410,848,2346,639,2639,587,4764,857,4485,1059,3946,847,4719,914,5137,853,5713,1147,12489,1612,16568,1828,25331,2256,23906,2724,15966,2084,17525,1944,14158,1676,4083,null,null,848,null,null,639,null,null,587,null,null,857,null,null,1059,null,null,847,null,null,914,null,null,853,null,null,1147,null,null,1612,null,null,1828,null,null,2256,null,null,2724,null,null,2084,null,null,1944,null,null,1676,null,null,02
1648739,12489,81988,4588,50842,4074,52250,3820,70104,4863,72171,4583,75406,4136,75829,4745,79468,3988,69835,3889,145394,6305,178567,6443,237036,6501,156486,6989,98783,5056,102979,4682,101601,5086,12489,null,null,4588,null,null,4074,null,null,3820,null,null,4863,null,null,4583,null,null,4136,null,null,4745,null,null,3988,null,null,3889,null,null,6305,null,null,6443,null,null,6501,null,null,6989,null,null,5056,null,null,4682,null,null,5086,null,null,04
747917,9249,39623,3110,24866,2536,32205,2523,38535,2907,41535,3447,43320,3273,37906,2986,36997,2875,38856,2783,68918,4181,83428,4986,99254,4854,65140,4044,36024,2893,31657,2822,29653,2410,9249,null,null,3110,null,null,2536,null,null,2523,null,null,2907,null,null,3447,null,null,3273,null,null,2986,null,null,2875,null,null,2783,null,null,4181,null,null,4986,null,null,4854,null,null,4044,null,null,2893,null,null,2822,null,null,2410,null,null,05
8887761,26268,328505,8430,239123,9314,299597,9091,344404,10075,311635,10404,349621,9359,338589,9880,345416,9409,314677,8464,599906,11329,842332,14655,1139842,15660,909979,14637,631782,12599,818650,12801,1073703,13429,26268,null,null,8430,null,null,9314,null,null,9091,null,null,10075,null,null,10404,null,null,9359,null,null,9880,null,null,9409,null,null,8464,null,null,11329,null,null,14655,null,null,15660,null,null,14637,null,null,12599,null,null,12801,null,null,13429,null,null,06
1347936,10110,34022,3071,24998,2947,33605,2823,37847,3196,43224,3902,46167,3262,51413,3741,53515,3611,48611,3171,101876,4699,146017,6347,208552,6110,160094,5979,103602,4655,124848,5213,129545,4178,10110,null,null,3071,null,null,2947,null,null,2823,null,null,3196,null,null,3902,null,null,3262,null,null,3741,null,null,3611,null,null,3171,null,null,4699,null,null,6347,null,null,6110,null,null,5979,null,null,4655,null,null,5213,null,null,4178,null,null,08
880600,11466,27682,2680,14524,1827,19217,2578,23615,2847,24215,2499,28929,2242,25296,2765,27495,2517,26759,2542,52167,3630,77685,4823,116714,4892,103415,4875,84987,4198,94768,4380,133132,4762,11466,null,null,2680,null,null,1827,null,null,2578,null,null,2847,null,null,2499,null,null,2242,null,null,2765,null,null,2517,null,null,2542,null,null,3630,null,null,4823,null,null,4892,null,null,4875,null,null,4198,null,null,4380,null,null,4762,null,null,09
232433,5605,8458,1375,4622,1120,5666,1342,8521,1609,8330,1512,8597,1566,8485,1534,9808,1448,11026,1796,18234,2034,25259,2257,36198,2411,25441,2333,19005,2029,17471,1941,17312,1871,5605,null,null,1375,null,null,1120,null,null,1342,null,null,1609,null,null,1512,null,null,1566,null,null,1534,null,null,1448,null,null,1796,null,null,2034,null,null,2257,null,null,2411,null,null,2333,null,null,2029,null,null,1941,null,null,1871,null,null,10
122732,3407,8487,1667,4393,1036,3446,1027,3774,942,3477,1097,4512,1249,2862,779,2877,954,3921,1214,5605,1309,7941,1428,10467,1523,10629,1321,8523,1417,13143,1958,28675,1932,3407,null,null,1667,null,null,1036,null,null,1027,null,null,942,null,null,1097,null,null,1249,null,null,779,null,null,954,null,null,1214,null,null,1309,null,null,1428,null,null,1523,null,null,1321,null,null,1417,null,null,1958,null,null,1932,null,null,11
