C27010_001E,C27010_001M,C27010_002E,C27010_002M,C27010_003E,C27010_003M,C27010_004E,C27010_004M,C27010_005E,C27010_005M,C27010_006E,C27010_006M,C27010_007E,C27010_007M,C27010_008E,C27010_008M,C27010_009E,C27010_009M,C27010_010E,C27010_010M,C27010_011E,C27010_011M,C27010_012E,C27010_012M,C27010_013E,C27010_013M,C27010_014E,C27010_014M,C27010_015E,C27010_015M,C27010_016E,C27010_016M,C27010_017E,C27010_017M,C27010_018E,C27010_018M,C27010_019E,C27010_019M,C27010_020E,C27010_020M,C27010_021E,C27010_021M,C27010_001M,C27010_001EA,C27010_001MA,C27010_002M,C27010_002EA,C27010_002MA,C27010_003M,C27010_003EA,C27010_003MA,C27010_004M,C27010_004EA,C27010_004MA,C27010_005M,C27010_005EA,C27010_005MA,C27010_006M,C27010_006EA,C27010_006MA,C27010_007M,C27010_007EA,C27010_007MA,C27010_008M,C27010_008EA,C27010_008MA,C27010_009M,C27010_009EA,C27010_009MA,C27010_010M,C27010_010EA,C27010_010MA,C27010_011M,C27010_011EA,C27010_011MA,C27010_012M,C27010_012EA,C27010_012MA,C27010_013M,C27010_013EA,C27010_013MA,C27010_014M,C27010_014EA,C27010_014MA,C27010_015M,C27010_015EA,C27010_015MA,C27010_016M,C27010_016EA,C27010_016MA,C27010_017M,C27010_017EA,C27010_017MA,C27010_018M,C27010_018EA,C27010_018MA,C27010_019M,C27010_019EA,C27010_019MA,C27010_020M,C27010_020EA,C27010_020MA,C27010_021M,C27010_021EA,C27010_021MA,state
1317148,565,254723,993,154823,5416,77015,5303,11266,1727,11619,2436,263376,2075,180353,4468,38817,2771,7194,1309,37012,3687,549566,1993,387827,5786,81480,4685,23158,2023,57101,4125,249483,1212,8147,1374,87447,3742,153648,3776,241,154,565,null,null,993,null,null,5416,null,null,5303,null,null,1727,null,null,2436,null,null,2075,null,null,4468,null,null,2771,null,null,1309,null,null,3687,null,null,1993,null,null,5786,null,null,4685,null,null,2023,null,null,4125,null,null,1212,null,null,1374,null,null,3742,null,null,3776,null,null,154,null,null,23
5918535,2341,1344588,1197,845667,14493,408781,14094,45185,4872,44955,6115,1338778,3642,945981,10469,209218,8377,38279,3596,145300,8410,2382988,3613,1832866,11936,289118,10172,96055,4056,164949,7790,852181,1751,41962,3262,241241,6967,561003,7480,7975,1470,2341,null,null,1197,null,null,14493,null,null,14094,null,null,4872,null,null,6115,null,null,3642,null,null,10469,null,null,8377,null,null,3596,null,null,8410,null,null,3613,null,null,11936,null,null,10172,null,null,4056,null,null,7790,null,null,1751,null,null,3262,null,null,6967,null,null,7480,null,null,1470,null,null,24
6736017,1301,1375244,1168,881198,12018,409743,11606,71594,5336,12709,2635,1642148,3239,1180016,12205,335265,9834,53254,3840,73613,6214,2682554,3765,1994736,16059,499008,14648,107562,5312,81248,6051,1036071,1969,50063,3110,345813,8031,636706,7854,3489,956,1301,null,null,1168,null,null,12018,null,null,11606,null,null,5336,null,null,2635,null,null,3239,null,null,12205,null,null,9834,null,null,3840,null,null,6214,null,null,3765,null,null,16059,null,null,14648,null,null,5312,null,null,6051,null,null,1969,null,null,3110,null,null,8031,null,null,7854,null,null,956,null,null,25
9818099,823,2187554,2053,1256884,13835,754255,13868,113179,5484,63236,4820,2195167,4381,1443373,12041,462567,10666,73761,4027,215466,7514,3864455,4228,2765987,14006,671752,12640,182531,5807,244185,8305,1570923,2328,29547,2331,411383,7807,1125890,8597,4103,1063,823,null,null,2053,null,null,13835,null,null,13868,null,null,5484,null,null,4820,null,null,4381,null,null,12041,null,null,10666,null,null,4027,null,null,7514,null,null,4228,null,null,14006,null,null,12640,null,null,5807,null,null,8305,null,null,2328,null,null,2331,null,null,7807,null,null,8597,null,null,1063,null,null,26
5462438,681,1286323,2266,845591,8875,328378,9247,69069,4090,43285,4988,1239629,3394,915428,7609,204038,6307,38005,2930,82158,4840,2136035,3962,1665862,9440,289196,8302,82895,4264,98082,4813,800451,2016,19586,1853,219910,6367,559534,5990,1421,511,681,null,null,2266,null,null,8875,null,null,9247,null,null,4090,null,null,4988,null,null,3394,null,null,7609,null,null,6307,null,null,2930,null,null,4840,null,null,3962,null,null,9440,null,null,8302,null,null,4264,null,null,4813,null,null,2016,null,null,1853,null,null,6367,null,null,5990,null,null,511,null,null,27
2924168,1457,721108,2345,305648,9341,357508,9230,25362,3628,32590,4125,663168,4936,403250,8941,93573,5074,19566,3072,146779,6798,1103392,5292,708583,9367,167828,5748,61581,4335,165400,7113,436500,2121,7183,1539,200015,6261,227890,5787,1412,505,1457,null,null,2345,null,null,9341,null,null,9230,null,null,3628,null,null,4125,null,null,4936,null,null,8941,null,null,5074,null,null,3072,null,null,6798,null,null,5292,null,null,9367,null,null,5748,null,null,4335,null,null,7113,null,null,2121,null,null,1539,null,null,6261,null,null,5787,null,null,505,null,null,28
5977199,1793,1386471,3179,858865,13014,426791,12358,38942,4107,61873,5427,1340065,4386,970476,9191,123385,5469,26983,2887,219221,6991,2313109,4745,1709820,11541,260795,8741,94788,4587,247706,8213,937554,2903,20717,2346,370216,8269,543498,8536,3123,771,1793,null,null,3179,null,null,13014,null,null,12358,null,null,4107,null,null,5427,null,null,4386,null,null,9191,null,null,5469,null,null,2887,null,null,6991,null,null,4745,null,null,11541,null,null,8741,null,null,4587,null,null,8213,null,null,2903,null,null,2346,null,null,8269,null,null,8536,null,null,771,null,null,29
1027510,634,227631,1693,124996,4876,82845,4698,9162,1805,10628,1922,222631,2039,149662,4533,33079,2930,9326,1933,30564,3009,397802,2364,278824,5423,56048,4009,21068,2553,41862,3520,179446,1104,2435,597,69764,3019,106885,3224,362,225,634,null,null,1693,null,null,4876,null,null,4698,null,null,1805,null,null,1922,null,null,2039,null,null,4533,null,null,2930,null,null,1933,null,null,3009,null,null,2364,null,null,5423,null,null,4009,null,null,2553,null,null,3520,null,null,1104,null,null,597,null,null,3019,null,null,3224,null,null,225,null,null,30
1877654,1048,472689,1248,310752,6463,125620,6558,12610,2023,23707,3132,435484,2934,330262,5876,29144,2925,10483,1797,65595,4707,696307,2796,556677,6307,44962,3390,24504,2176,70164,4633,273174,1407,6544,1031,90047,3326,175486,3275,1097,565,1048,null,null,1248,null,null,6463,null,null,6558,null,null,2023,null,null,3132,null,null,2934,null,null,5876,null,null,2925,null,null,1797,null,null,4707,null,null,2796,null,null,6307,null,null,3390,null,null,2176,null,null,4633,null,null,1407,null,null,1031,null,null,3326,null,null,3275,null,null,565,null,null,31
2905767,1083,676435,816,378748,10051,227840,10215,23988,3416,45859,5177,661347,2286,422178,6955,98625,5497,20326,3105,120218,6031,1130466,2308,756799,10632,167931,8611,48070,3802,157666,7464,437519,1289,13899,1967,199768,6167,217177,5788,6675,1487,1083,null,null,816,null,null,10051,null,null,10215,null,null,3416,null,null,5177,null,null,2286,null,null,6955,null,null,5497,null,null,3105,null,null,6031,null,null,2308,null,null,10632,null,null,8611,null,null,3802,null,null,7464,null,null,1289,null,null,1967,null,null,6167,null,null,5788,null,null,1487,null,null,32
1316467,851,259410,1169,174571,4170,69778,4502,8214,1736,6847,1622,282488,2008,210583,4683,33648,3625,6813,1361,31444,2735,556611,2438,435388,5913,60883,4467,21008,2587,39332,3676,217958,1193,6396,1055,66773,3744,144735,3585,54,69,851,null,null,1169,null,null,4170,null,null,4502,null,null,1736,null,null,1622,null,null,2008,null,null,4683,null,null,3625,null,null,1361,null,null,2735,null,null,2438,null,null,5913,null,null,4467,null,null,2587,null,null,3676,null,null,1193,null,null,1055,null,null,3744,null,null,3585,null,null,69,null,null,33
8837578,1301,1979948,1086,1268738,13838,579406,15270,61765,5073,70039,6131,1916830,3480,1346300,11303,264627,9291,35394,3767,270509,9561,3608286,3643,2723136,16187,426736,11963,111232,5800,347182,10408,1332514,1886,47195,2853,474257,7743,793822,7961,17240,2582,1301,null,null,1086,null,null,13838,null,null,15270,null,null,5073,null,null,6131,null,null,3480,null,null,11303,null,null,9291,null,null,3767,null,null,9561,null,null,3643,null,null,16187,null,null,11963,null,null,5800,null,null,10408,null,null,1886,null,null,2853,null,null,7743,null,null,7961,null,null,2582,null,null,34
2046001,1490,488598,1379,180314,8444,261217,7997,20982,3286,26085,3304,460835,3277,230628,7288,143963,7112,18630,2256,67614,5484,759913,2920,451155,8950,178586,7887,38886,3430,91286,6096,336655,1592,10720,2116,147718,4360,175513,4811,2704,804,1490,null,null,1379,null,null,8444,null,null,7997,null,null,3286,null,null,3304,null,null,3277,null,null,7288,null,null,7112,null,null,2256,null,null,5484,null,null,2920,null,null,8950,null,null,7887,null,null,3430,null,null,6096,null,null,1592,null,null,2116,null,null,4360,null,null,4811,null,null,804,null,null,35
19505596,2238,4170786,2500,2302255,23188,1532632,22562,234833,12015,101066,7376,4731795,5003,3029669,18368,1073212,16975,151255,7189,477659,13842,7667466,5446,5229687,22378,1531464,18394,326900,10267,579415,15061,2935549,3347,107343,4226,1192508,12582,1611144,14068,24554,2824,2238,null,null,2500,null,null,23188,null,null,22562,null,null,12015,null,null,7376,null,null,5003,null,null,18368,null,null,16975,null,null,7189,null,null,13842,null,null,5446,null,null,22378,null,null,18394,null,null,10267,null,null,15061,null,null,3347,null,null,4226,null,null,12582,null,null,14068,null,null,2824,null,null,36
9957830,4137,2292483,3750,1191902,17570,918271,17044,80078,5920,102232,6479,2206179,8345,1460798,14120,277488,9386,62720,4310,405173,11802,3932515,8464,2776960,19249,433779,11967,197713,6773,524063,13375,1526653,3763,30428,2931,562655,11344,926639,12094,6931,1393,4137,null,null,3750,null,null,17570,null,null,17044,null,null,5920,null,null,6479,null,null,8345,null,null,14120,null,null,9386,null,null,4310,null,null,11802,null,null,8464,null,null,19249,null,null,11967,null,null,6773,null,null,13375,null,null,3763,null,null,2931,null,null,11344,null,null,12094,null,null,1393,null,null,37
741486,1317,174130,1261,122630,3632,29284,2863,8592,1708,13624,2245,197209,2562,157840,4419,15020,2159,5144,1521,19205,2533,266247,2205,213850,3383,23302,2497,10063,1342,19032,2002,103900,965,1918,617,24843,1575,76862,1694,277,201,1317,null,null,1261,null,null,3632,null,null,2863,null,null,1708,null,null,2245,null,null,2562,null,null,4419,null,null,2159,null,null,1521,null,null,2533,null,null,2205,null,null,3383,null,null,2497,null,null,1342,null,null,2002,null,null,965,null,null,617,null,null,1575,null,null,1694,null,null,201,null,null,38
11439848,1446,2605997,2753,1500889,19914,881463,19910,129092,8789,94553,6613,2534693,5051,1696059,15663,517416,11516,72967,4076,248251,10541,4483613,5264,3245940,15434,778267,14783,166012,5928,293394,8789,1815545,3583,48499,3281,666348,10896,1093168,11391,7530,1414,1446,null,null,2753,null,null,19914,null,null,19910,null,null,8789,null,null,6613,null,null,5051,null,null,15663,null,null,11516,null,null,4076,null,null,10541,null,null,5264,null,null,15434,null,null,14783,null,null,5928,null,null,8789,null,null,3583,null,null,3281,null,null,10896,null,null,11391,null,null,1414,null,null,39
3845697,1477,959850,1318,449264,8933,395455,9486,45042,4511,70089,4704,895836,3878,567836,8410,94033,5060,23687,1792,210280,7002,1420840,3887,957207,8970,154665,4973,62975,2883,245993,6758,569171,2061,12487,1419,210900,4829,342488,4391,3296,974,1477,null,null,1318,null,null,8933,null,null,9486,null,null,4511,null,null,4704,null,null,3878,null,null,8410,null,null,5060,null,null,1792,null,null,7002,null,null,3887,null,null,8970,null,null,4973,null,null,2883,null,null,6758,null,null,2061,null,null,1419,null,null,4829,null,null,4391,null,null,974,null,null,40
4054353,734,866585,1799,481991,10430,309725,10523,46269,4872,28600,4194,929378,3898,594007,8955,199578,7782,40118,3431,95675,6007,1579682,4304,1093742,12111,280675,9602,81987,4876,123278,7635,678708,2505,17989,2435,243442,6414,412064,6818,5213,1407,734,null,null,1799,null,null,10430,null,null,10523,null,null,4872,null,null,4194,null,null,3898,null,null,8955,null,null,7782,null,null,3431,null,null,6007,null,null,4304,null,null,12111,null,null,9602,null,null,4876,null,null,7635,null,null,2505,null,null,2435,null,null,6414,null,null,6818,null,null,1407,null,null,41
12579422,1164,2666701,2241,1536043,18159,860525,19216,153759,8668,116374,7940,2810377,5233,1984950,15595,461844,11386,88969,4990,274614,10673,4962053,5873,3716741,18391,713314,15531,224505,6868,307493,10872,2140291,3678,53044,3518,670044,12358,1407207,12162,9996,1754,1164,null,null,2241,null,null,18159,null,null,19216,null,null,8668,null,null,7940,null,null,5233,null,null,15595,null,null,11386,null,null,4990,null,null,10673,null,null,5873,null,null,18391,null,null,15531,null,null,6868,null,null,10872,null,null,3678,null,null,3518,null,null,12358,null,null,12162,null,null,1754,null,null,42
1040259,649,208268,608,125556,4631,65511,4735,13202,3357,3999,1200,252434,2149,178662,4289,42910,3698,8838,1729,22024,3024,413042,2015,297484,5859,77511,5255,19431,2085,18616,2543,166515,995,4907,1100,63734,3397,97547,3167,327,237,649,null,null,608,null,null,4631,null,null,4735,null,null,3357,null,null,1200,null,null,2149,null,null,4289,null,null,3698,null,null,1729,null,null,3024,null,null,2015,null,null,5859,null,null,5255,null,null,2085,null,null,2543,null,null,995,null,null,1100,null,null,3397,null,null,3167,null,null,237,null,null,44
4861188,2481,1097385,1514,558013,11927,448726,11589,46943,4805,43703,4293,1070535,5644,702059,10675,145526,6574,33422,3377,189528,8593,1880970,5454,1289647,12184,236624,8301,104706,5536,249993,8678,812298,2200,14928,2017,302753,7941,491935,7240,2682,868,2481,null,null,1514,null,null,11927,null,null,11589,null,null,4805,null,null,4293,null,null,5644,null,null,10675,null,null,6574,null,null,3377,null,null,8593,null,null,5454,null,null,12184,null,null,8301,null,null,5536,null,null,8678,null,null,2200,null,null,2017,null,null,7941,null,null,7240,null,null,868,null,null,45
848774,457,212981,1327,130331,4825,64411,4125,8694,1909,9545,1594,191718,2140,139008,3729,15493,2141,4804,1039,32413,3089,313201,1977,239395,3978,24804,2870,16970,1883,32032,2326,130874,1022,2752,852,46405,2900,81489,2826,228,188,457,null,null,1327,null,null,4825,null,null,4125,null,null,1909,null,null,1594,null,null,2140,null,null,3729,null,null,2141,null,null,1039,null,null,3089,null,null,1977,null,null,3978,null,null,2870,null,null,1883,null,null,2326,null,null,1022,null,null,852,null,null,2900,null,null,2826,null,null,188,null,null,46
6546914,2577,1500902,3157,789712,14815,588388,15436,69765,5885,53037,6604,1468896,5846,951605,12303,238651,8284,53905,4591,224735,8925,2560689,5586,1749054,13663,376177,11326,125408,5678,310050,10132,1016427,2922,22565,2577,412820,6704,576554,6836,4488,1144,2577,null,null,3157,null,null,14815,null,null,15436,null,null,5885,null,null,6604,null,null,5846,null,null,12303,null,null,8284,null,null,4591,null,null,8925,null,null,5586,null,null,13663,null,null,11326,null,null,5678,null,null,10132,null,null,2922,null,null,2577,null,null,6704,null,null,6836,null,null,1144,null,null,47
27386023,4419,7282033,3796,3593176,39024,2833792,40703,184243,10911,670822,20691,6667462,10718,4176784,32046,529421,15126,131017,7821,1830240,29727,10176421,10233,6975359,30440,869558,20539,345271,10261,1986233,24313,3260107,5022,108132,6676,1417508,17540,1676382,15930,58085,5262,4419,null,null,3796,null,null,39024,null,null,40703,null,null,10911,null,null,20691,null,null,10718,null,null,32046,null,null,15126,null,null,7821,null,null,29727,null,null,10233,null,null,30440,null,null,20539,null,null,10261,null,null,24313,null,null,5022,null,null,6676,null,null,17540,null,null,15930,null,null,5262,null,null,48
3024767,1289,918971,1129,681685,9854,153493,7788,30193,3424,53600,5738,784969,3086,621163,7058,47378,4290,19978,2191,96450,5706,1004867,3195,795245,7615,65655,4135,31564,2686,112403,6396,315960,1771,10623,1467,114416,4544,188567,3809,2354,866,1289,null,null,1129,null,null,9854,null,null,7788,null,null,3424,null,null,5738,null,null,3086,null,null,7058,null,null,4290,null,null,2191,null,null,5706,null,null,3195,null,null,7615,null,null,4135,null,null,2686,null,null,6396,null,null,1771,null,null,1467,null,null,4544,null,null,3809,null,null,866,null,null,49
618622,345,118351,1005,60220,3719,50109,3513,6164,1688,1858,597,137144,1284,91568,3336,32841,3022,3736,723,8999,1586,252318,1651,176519,3823,52581,3709,11234,1448,11984,1542,110809,771,2995,701,38276,2251,69385,2323,153,142,345,null,null,1005,null,null,3719,null,null,3513,null,null,1688,null,null,597,null,null,1284,null,null,3336,null,null,3022,null,null,723,null,null,1586,null,null,1651,null,null,3823,null,null,3709,null,null,1448,null,null,1542,null,null,771,null,null,701,null,null,2251,null,null,2323,null,null,142,null,null,50
8199576,4534,1864852,3059,1265159,13914,457202,13571,53479,5359,89012,8000,1866280,6751,1405349,13230,144749,6610,43191,4174,272991,9991,3267728,6685,2522013,13966,246194,7400,156522,6512,342999,11515,1200716,3962,40261,2550,355039,8071,795534,8099,9882,1916,4534,null,null,3059,null,null,13914,null,null,13571,null,null,5359,null,null,8000,null,null,6751,null,null,13230,null,null,6610,null,null,4174,null,null,9991,null,null,6685,null,null,13966,null,null,7400,null,null,6512,null,null,11515,null,null,3962,null,null,2550,null,null,8071,null,null,8099,null,null,1916,null,null,51
7184110,3147,1627304,1895,936707,14442,565163,14587,83998,6863,41436,4897,1683754,4253,1148784,10310,300281,8632,60453,3981,174236,7579,2813894,4751,2067481,14422,404377,10844,136218,6081,205818,8468,1059158,2844,34676,3025,355784,8538,662096,8697,6602,1538,3147,null,null,1895,null,null,14442,null,null,14587,null,null,6863,null,null,4897,null,null,4253,null,null,10310,null,null,8632,null,null,3981,null,null,7579,null,null,4751,null,null,14422,null,null,10844,null,null,6081,null,null,8468,null,null,2844,null,null,3025,null,null,8538,null,null,8697,null,null,1538,null,null,53
1802572,374,375790,1804,175749,7605,171065,7417,21193,3106,7783,2019,370211,2300,212448,5462,106335,4545,16356,1809,35072,3346,721233,2364,440408,8455,185504,6500,42825,3927,52496,4425,335338,1692,6336,1317,120582,4644,207889,4884,531,456,374,null,null,1804,null,null,7605,null,null,7417,null,null,3106,null,null,2019,null,null,2300,null,null,5462,null,null,4545,null,null,1809,null,null,3346,null,null,2364,null,null,8455,null,null,6500,null,null,3927,null,null,4425,null,null,1692,null,null,1317,null,null,4644,null,null,4884,null,null,456,null,null,54
5706681,824,1283539,2041,808187,12051,357860,9741,72084,5855,45408,3606,1268292,4064,937060,8003,169996,6472,41844,3285,119392,5535,2254226,4508,1759914,10158,272980,7909,88456,4042,132876,5789,900624,2121,18064,1916,311959,6313,568071,6613,2530,784,824,null,null,2041,null,null,12051,null,null,9741,null,null,5855,null,null,3606,null,null,4064,null,null,8003,null,null,6472,null,null,3285,null,null,5535,null,null,4508,null,null,10158,null,null,7909,null,null,4042,null,null,5789,null,null,2121,null,null,1916,null,null,6313,null,null,6613,null,null,784,null,null,55
576027,635,140464,1648,93200,4686,28958,3594,5978,1944,12328,2784,130819,2850,94828,3361,8580,1606,3262,1045,24149,2994,219609,2569,162499,4131,17154,2345,10433,1548,29523,2964,85135,879,1855,567,28137,2337,54630,2407,513,297,635,null,null,1648,null,null,4686,null,null,3594,null,null,1944,null,null,2784,null,null,2850,null,null,3361,null,null,1606,null,null,1045,null,null,2994,null,null,2569,null,null,4131,null,null,2345,null,null,1548,null,null,2964,null,null,879,null,null,567,null,null,2337,null,null,2407,null,null,297,null,null,56
3384148,818,695620,241,236153,10682,417077,11127,22785,3336,19605,2983,745707,4378,275889,9561,380558,9216,11105,1810,78155,5259,1303348,4293,562734,11086,589170,11116,45835,3548,105609,6058,639473,502,17564,1921,458114,6095,158983,6009,4812,1102,818,null,null,241,null,null,10682,null,null,11127,null,null,3336,null,null,2983,null,null,4378,null,null,9561,null,null,9216,null,null,1810,null,null,5259,null,null,4293,null,null,11086,null,null,11116,null,null,3548,null,null,6058,null,null,502,null,null,1921,null,null,6095,null,null,6009,null,null,1102,null,null,72
4782529,1623,1098052,3399,567918,13431,467708,13425,35694,3598,26732,3653,1064632,5962,715144,9192,121336,6531,37033,3486,191119,9485,1856871,6283,1287935,12109,234628,8563,120572,6048,213736,9656,762974,2994,14152,2086,274647,7073,470789,7855,3386,1420,1623,null,null,3399,null,null,13431,null,null,13425,null,null,3598,null,null,3653,null,null,5962,null,null,9192,null,null,6531,null,null,3486,null,null,9485,null,null,6283,null,null,12109,null,null,8563,null,null,6048,null,null,9656,null,null,2994,null,null,2086,null,null,7073,null,null,7855,null,null,1420,null,null,01
718419,1649,186839,591,103889,4511,54207,3531,10149,2089,18594,2770,181656,2642,111575,3594,22831,2550,7344,1552,39906,3163,275528,2511,188391,4209,30256,2617,15400,2040,41481,3319,74396,1042,2684,701,27100,2205,43965,2030,647,297,1649,null,null,591,null,null,4511,null,null,3531,null,null,2089,null,null,2770,null,null,2642,null,null,3594,null,null,2550,null,null,1552,null,null,3163,null,null,2511,null,null,4209,null,null,2617,null,null,2040,null,null,3319,null,null,1042,null,null,701,null,null,2205,null,null,2030,null,null,297,null,null,02
