B16007_001E,B16007_001M,B16007_002E,B16007_002M,B16007_003E,B16007_003M,B16007_004E,B16007_004M,B16007_005E,B16007_005M,B16007_006E,B16007_006M,B16007_007E,B16007_007M,B16007_008E,B16007_008M,B16007_009E,B16007_009M,B16007_010E,B16007_010M,B16007_011E,B16007_011M,B16007_012E,B16007_012M,B16007_013E,B16007_013M,B16007_014E,B16007_014M,B16007_015E,B16007_015M,B16007_016E,B16007_016M,B16007_017E,B16007_017M,B16007_018E,B16007_018M,B16007_019E,B16007_019M,B16007_001M,B16007_001EA,B16007_001MA,B16007_002M,B16007_002EA,B16007_002MA,B16007_003M,B16007_003EA,B16007_003MA,B16007_004M,B16007_004EA,B16007_004MA,B16007_005M,B16007_005EA,B16007_005MA,B16007_006M,B16007_006EA,B16007_006MA,B16007_007M,B16007_007EA,B16007_007MA,B16007_008M,B16007_008EA,B16007_008MA,B16007_009M,B16007_009EA,B16007_009MA,B16007_010M,B16007_010EA,B16007_010MA,B16007_011M,B16007_011EA,B16007_011MA,B16007_012M,B16007_012EA,B16007_012MA,B16007_013M,B16007_013EA,B16007_013MA,B16007_014M,B16007_014EA,B16007_014MA,B16007_015M,B16007_015EA,B16007_015MA,B16007_016M,B16007_016EA,B16007_016MA,B16007_017M,B16007_017EA,B16007_017MA,B16007_018M,B16007_018EA,B16007_018MA,B16007_019M,B16007_019EA,B16007_019MA,state
3858883,2004,633664,2572,506193,6303,93427,5071,14205,2763,15389,1860,4450,1871,2536331,2673,2127245,11126,235006,6697,70890,6183,86129,4491,17061,3324,688888,2352,638696,2978,17831,1409,16541,2387,13556,1430,2264,710,2004,null,null,2572,null,null,6303,null,null,5071,null,null,2763,null,null,1860,null,null,1871,null,null,2673,null,null,11126,null,null,6697,null,null,6183,null,null,4491,null,null,3324,null,null,2352,null,null,2978,null,null,1409,null,null,2387,null,null,1430,null,null,710,null,null,41
12074484,2168,1965102,2680,1716523,10374,125261,5884,73668,6524,33299,2734,16351,3073,7887621,3205,6928058,16559,431085,8892,280488,13066,178102,6401,69888,6483,2221761,3089,2067178,4890,41224,1993,78904,4256,26537,2278,7918,1480,2168,null,null,2680,null,null,10374,null,null,5884,null,null,6524,null,null,2734,null,null,3073,null,null,3205,null,null,16559,null,null,8892,null,null,13066,null,null,6401,null,null,6483,null,null,3089,null,null,4890,null,null,1993,null,null,4256,null,null,2278,null,null,1480,null,null,42
1002282,807,154496,973,118970,2693,25186,1724,7099,1767,2506,786,735,468,673731,1140,511241,6689,87191,2820,49296,4900,18624,2419,7379,1994,174055,925,144023,2629,7700,517,20016,2650,1668,479,648,422,807,null,null,973,null,null,2693,null,null,1724,null,null,1767,null,null,786,null,null,468,null,null,1140,null,null,6689,null,null,2820,null,null,4900,null,null,2419,null,null,1994,null,null,925,null,null,2629,null,null,517,null,null,2650,null,null,479,null,null,422,null,null,44
4671107,2461,809952,2784,739824,5715,55036,3993,7232,2024,6055,1798,1805,1068,3031008,2375,2812765,7767,137957,4906,39209,4404,31429,4071,9648,3255,830147,2213,800155,2683,10660,1361,11410,1820,6591,1478,1331,585,2461,null,null,2784,null,null,5715,null,null,3993,null,null,2024,null,null,1798,null,null,1068,null,null,2375,null,null,7767,null,null,4906,null,null,4404,null,null,4071,null,null,3255,null,null,2213,null,null,2683,null,null,1361,null,null,1820,null,null,1478,null,null,585,null,null,45
804562,1176,153009,1390,141360,2576,4132,797,1982,800,2523,1317,3012,1106,513984,1548,478452,2676,12136,1290,7357,1414,4978,965,11061,1389,137569,1031,132685,952,314,206,2194,571,776,654,1600,488,1176,null,null,1390,null,null,2576,null,null,797,null,null,800,null,null,1317,null,null,1106,null,null,1548,null,null,2676,null,null,1290,null,null,1414,null,null,965,null,null,1389,null,null,1031,null,null,952,null,null,206,null,null,571,null,null,654,null,null,488,null,null,46
6247026,3349,1099084,3718,998068,7313,72533,4195,11479,2619,10403,1907,6601,2496,4102687,3569,3793158,10045,178744,5668,53440,4308,51866,3946,25479,4167,1045255,2692,1018770,2700,9937,1667,8637,1379,6513,1317,1398,543,3349,null,null,3718,null,null,7313,null,null,4195,null,null,2619,null,null,1907,null,null,2496,null,null,3569,null,null,10045,null,null,5668,null,null,4308,null,null,3946,null,null,4167,null,null,2692,null,null,2700,null,null,1667,null,null,1379,null,null,1317,null,null,543,null,null,47
25855685,5763,5284783,5539,3400668,22790,1657859,20275,76616,6762,110878,6071,38762,5921,17218059,5519,10755469,29604,5302215,23839,404421,16687,567317,13363,188637,12006,3352843,5088,2482740,8177,697801,6635,73968,4822,85275,3831,13059,2210,5763,null,null,5539,null,null,22790,null,null,20275,null,null,6762,null,null,6071,null,null,5921,null,null,5519,null,null,29604,null,null,23839,null,null,16687,null,null,13363,null,null,12006,null,null,5088,null,null,8177,null,null,6635,null,null,4822,null,null,3831,null,null,2210,null,null,48
2797795,1649,668425,1869,567559,5076,79103,4345,7090,1655,9896,2035,4777,1322,1809880,2115,1508943,8860,198836,6715,40955,3719,45587,3880,15559,2811,319490,1765,293811,2309,12861,1448,6440,1076,4727,842,1651,544,1649,null,null,1869,null,null,5076,null,null,4345,null,null,1655,null,null,2035,null,null,1322,null,null,2115,null,null,8860,null,null,6715,null,null,3719,null,null,3880,null,null,2811,null,null,1765,null,null,2309,null,null,1448,null,null,1076,null,null,842,null,null,544,null,null,49
594130,783,88220,1051,83527,1765,833,474,2346,690,706,374,808,875,392310,1211,370641,2313,4341,910,11089,1888,4051,919,2188,814,113600,698,107106,1269,466,270,5162,1085,774,436,92,115,783,null,null,1051,null,null,1765,null,null,474,null,null,690,null,null,374,null,null,875,null,null,1211,null,null,2313,null,null,910,null,null,1888,null,null,919,null,null,814,null,null,698,null,null,1269,null,null,270,null,null,1085,null,null,436,null,null,115,null,null,50
7908026,3269,1363778,4178,1142191,6812,122337,5451,36351,3553,42867,3616,20032,3297,5316203,4583,4370904,15079,415648,8399,208268,9576,222752,7389,98631,9180,1228045,3891,1111764,4821,27714,2073,39210,3592,39733,2198,9624,1897,3269,null,null,4178,null,null,6812,null,null,5451,null,null,3553,null,null,3616,null,null,3297,null,null,4583,null,null,15079,null,null,8399,null,null,9576,null,null,7389,null,null,9180,null,null,3891,null,null,4821,null,null,2073,null,null,3592,null,null,2198,null,null,1897,null,null,51
6838056,1869,1179117,2178,914149,9404,155049,5826,41463,4802,48591,4429,19865,3862,4580126,3028,3651373,16786,394760,8334,180978,10109,289068,8834,63947,6457,1078813,2920,953724,5256,28360,2111,35899,3418,55362,2576,5468,1195,1869,null,null,2178,null,null,9404,null,null,5826,null,null,4802,null,null,4429,null,null,3862,null,null,3028,null,null,16786,null,null,8334,null,null,10109,null,null,8834,null,null,6457,null,null,2920,null,null,5256,null,null,2111,null,null,3418,null,null,2576,null,null,1195,null,null,53
1729434,1659,275215,1967,269271,2063,3216,1171,1256,645,963,520,509,391,1110444,2249,1078462,3819,13217,1635,8442,2129,6683,1583,3640,1480,343775,1597,338301,1879,1753,729,2007,640,1072,513,642,371,1659,null,null,1967,null,null,2063,null,null,1171,null,null,645,null,null,520,null,null,391,null,null,2249,null,null,3819,null,null,1635,null,null,2129,null,null,1583,null,null,1480,null,null,1597,null,null,1879,null,null,729,null,null,640,null,null,513,null,null,371,null,null,54
5444618,2085,950900,2167,845503,5807,63432,4137,18951,2104,17113,2416,5901,1815,3566457,2759,3235910,9304,170522,4570,70522,5062,71204,3697,18299,2997,927261,2033,885902,2521,14458,1438,17924,1858,6569,1150,2408,642,2085,null,null,2167,null,null,5807,null,null,4137,null,null,2104,null,null,2416,null,null,1815,null,null,2759,null,null,9304,null,null,4570,null,null,5062,null,null,3697,null,null,2997,null,null,2033,null,null,2521,null,null,1438,null,null,1858,null,null,1150,null,null,642,null,null,55
547628,1292,102987,1920,94283,2293,6986,1797,702,555,776,477,240,126,357058,1766,329478,3450,16318,2459,5429,1583,2665,900,3168,1322,87583,847,82076,831,3851,892,1284,495,234,185,138,84,1292,null,null,1920,null,null,2293,null,null,1797,null,null,555,null,null,477,null,null,126,null,null,1766,null,null,3450,null,null,2459,null,null,1583,null,null,900,null,null,1322,null,null,847,null,null,831,null,null,892,null,null,495,null,null,185,null,null,84,null,null,56
3251554,1598,536123,1596,21383,2455,514337,3200,103,125,0,222,300,444,2069546,-555555555,112458,7896,1953592,8167,1870,760,1132,723,494,354,645885,-555555555,51341,4249,593724,4299,616,377,204,209,0,222,1598,null,null,1596,null,null,2455,null,null,3200,null,null,125,null,null,222,null,null,444,null,null,-555555555,null,*****,7896,null,null,8167,null,null,760,null,null,723,null,null,354,null,null,-555555555,null,*****,4249,null,null,4299,null,null,377,null,null,209,null,null,222,null,null,72
4576657,3241,812874,4114,757992,5369,41774,3043,4074,1030,5726,1234,3308,1413,2979831,4409,2818157,5868,99047,4669,22197,3135,29165,2554,11265,2417,783952,2881,766302,3029,7781,1716,5887,944,3202,774,780,521,3241,null,null,4114,null,null,5369,null,null,3043,null,null,1030,null,null,1234,null,null,1413,null,null,4409,null,null,5868,null,null,4669,null,null,3135,null,null,2554,null,null,2417,null,null,2881,null,null,3029,null,null,1716,null,null,944,null,null,774,null,null,521,null,null,01
689399,797,134801,990,117464,2331,3972,1196,2401,998,5264,1346,5700,851,478766,1238,393164,4283,20874,2797,12662,2457,30607,2262,21459,1946,75832,1040,64750,1417,913,424,1740,749,3520,660,4909,692,797,null,null,990,null,null,2331,null,null,1196,null,null,998,null,null,1346,null,null,851,null,null,1238,null,null,4283,null,null,2797,null,null,2457,null,null,2262,null,null,1946,null,null,1040,null,null,1417,null,null,424,null,null,749,null,null,660,null,null,692,null,null,02
6494749,1477,1195100,1916,847553,8984,292697,8424,12064,2097,15600,2019,27186,3248,4129823,1727,2911959,16682,908738,12875,82171,6040,100577,4328,126378,7207,1169826,1326,976622,6256,122681,3778,29291,2992,18153,1363,23079,1962,1477,null,null,1916,null,null,8984,null,null,8424,null,null,2097,null,null,2019,null,null,3248,null,null,1727,null,null,16682,null,null,12875,null,null,6040,null,null,4328,null,null,7207,null,null,1326,null,null,6256,null,null,3778,null,null,2992,null,null,1363,null,null,1962,null,null,04
2799532,2976,518644,3218,468264,3778,41439,2922,2649,1047,5132,1328,1160,1145,1795258,2524,1653399,5518,99035,4068,15226,2403,22823,2582,4775,1639,485630,2425,474061,2324,6175,1259,3192,841,1940,590,262,245,2976,null,null,3218,null,null,3778,null,null,2922,null,null,1047,null,null,1328,null,null,1145,null,null,2524,null,null,5518,null,null,4068,null,null,2403,null,null,2582,null,null,1639,null,null,2425,null,null,2324,null,null,1259,null,null,841,null,null,590,null,null,245,null,null,05
36767595,2763,6610827,3205,3689432,25550,2295537,24662,184600,9122,378889,9850,62369,6701,24808329,3931,13253137,42457,7497262,31995,1168620,23269,2617646,20030,271664,12767,5348439,3163,3436713,13785,879811,8320,307425,10646,671964,6870,52526,4020,2763,null,null,3205,null,null,25550,null,null,24662,null,null,9122,null,null,9850,null,null,6701,null,null,3931,null,null,42457,null,null,31995,null,null,23269,null,null,20030,null,null,12767,null,null,3163,null,null,13785,null,null,8320,null,null,10646,null,null,6870,null,null,4020,null,null,06
5205474,1994,925441,2372,733268,8192,154288,6946,14165,2461,15749,2001,7971,2301,3536977,2569,2923248,12154,422507,9491,78685,5198,81768,3740,30769,3976,743056,2206,659756,3975,49527,3137,18140,2096,12412,1417,3221,823,1994,null,null,2372,null,null,8192,null,null,6946,null,null,2461,null,null,2001,null,null,2301,null,null,2569,null,null,12154,null,null,9491,null,null,5198,null,null,3740,null,null,3976,null,null,2206,null,null,3975,null,null,3137,null,null,2096,null,null,1417,null,null,823,null,null,08
3391423,950,567133,1057,443232,5437,78746,4277,28670,3156,10151,1532,6334,1961,2247650,1321,1691473,10817,294686,5260,172304,8923,61704,4306,27483,3513,576640,1183,487727,4083,30545,1174,46633,3609,7420,1315,4315,1246,950,null,null,1057,null,null,5437,null,null,4277,null,null,3156,null,null,1532,null,null,1961,null,null,1321,null,null,10817,null,null,5260,null,null,8923,null,null,4306,null,null,3513,null,null,1183,null,null,4083,null,null,1174,null,null,3609,null,null,1315,null,null,1246,null,null,09
896824,775,148996,774,128245,2546,15152,2032,2217,1299,1975,682,1407,902,581154,659,498438,4164,45834,2375,15277,2967,15290,2064,6315,1951,166674,606,154193,1788,3063,542,4675,1296,2862,544,1881,1113,775,null,null,774,null,null,2546,null,null,2032,null,null,1299,null,null,682,null,null,902,null,null,659,null,null,4164,null,null,2375,null,null,2967,null,null,2064,null,null,1951,null,null,606,null,null,1788,null,null,542,null,null,1296,null,null,544,null,null,1113,null,null,10
