B13008_001E,B13008_001M,B13008_002E,B13008_002M,B13008_003E,B13008_003M,B13008_004E,B13008_004M,B13008_005E,B13008_005M,B13008_006E,B13008_006M,B13008_007E,B13008_007M,B13008_008E,B13008_008M,B13008_009E,B13008_009M,B13008_010E,B13008_010M,B13008_011E,B13008_011M,B13008_012E,B13008_012M,B13008_013E,B13008_013M,B13008_014E,B13008_014M,B13008_015E,B13008_015M,B13008_001M,B13008_001EA,B13008_001MA,B13008_002M,B13008_002EA,B13008_002MA,B13008_003M,B13008_003EA,B13008_003MA,B13008_004M,B13008_004EA,B13008_004MA,B13008_005M,B13008_005EA,B13008_005MA,B13008_006M,B13008_006EA,B13008_006MA,B13008_007M,B13008_007EA,B13008_007MA,B13008_008M,B13008_008EA,B13008_008MA,B13008_009M,B13008_009EA,B13008_009MA,B13008_010M,B13008_010EA,B13008_010MA,B13008_011M,B13008_011EA,B13008_011MA,B13008_012M,B13008_012EA,B13008_012MA,B13008_013M,B13008_013EA,B13008_013MA,B13008_014M,B13008_014EA,B13008_014MA,B13008_015M,B13008_015EA,B13008_015MA,state
1262425,4399,69156,3516,50290,2845,40898,2597,9392,1452,18866,1718,16093,1523,2773,963,1193269,5152,533509,8019,454285,6496,79224,4207,659760,8034,600882,8073,58878,4199,4399,null,null,3516,null,null,2845,null,null,2597,null,null,1452,null,null,1718,null,null,1523,null,null,963,null,null,5152,null,null,8019,null,null,6496,null,null,4207,null,null,8034,null,null,8073,null,null,4199,null,null,27
714223,5643,37566,3262,18758,2321,17566,2234,1192,612,18808,2277,18418,2237,390,425,676657,6353,271909,7425,260525,7325,11384,1759,404748,8762,399067,8734,5681,1291,5643,null,null,3262,null,null,2321,null,null,2234,null,null,612,null,null,2277,null,null,2237,null,null,425,null,null,6353,null,null,7425,null,null,7325,null,null,1759,null,null,8762,null,null,8734,null,null,1291,null,null,28
1401746,4501,75581,4899,47866,3506,44126,3311,3740,924,27715,3004,26366,2910,1349,736,1326165,6805,583724,10457,535207,10571,48517,3184,742441,10159,713967,9689,28474,3139,4501,null,null,4899,null,null,3506,null,null,3311,null,null,924,null,null,3004,null,null,2910,null,null,736,null,null,6805,null,null,10457,null,null,10571,null,null,3184,null,null,10159,null,null,9689,null,null,3139,null,null,29
223050,2065,10625,1710,8043,1511,7831,1495,212,169,2582,779,2498,778,84,128,212425,2614,96053,3961,91888,3815,4165,1118,116372,4508,113547,4602,2825,1205,2065,null,null,1710,null,null,1511,null,null,1495,null,null,169,null,null,779,null,null,778,null,null,128,null,null,2614,null,null,3961,null,null,3815,null,null,1118,null,null,4508,null,null,4602,null,null,1205,null,null,30
432394,2566,26962,1973,19452,1692,16590,1414,2862,1194,7510,1342,6869,1229,641,397,405432,3183,185476,4220,159689,4271,25787,2192,219956,4878,203930,4604,16026,2008,2566,null,null,1973,null,null,1692,null,null,1414,null,null,1194,null,null,1342,null,null,1229,null,null,397,null,null,3183,null,null,4220,null,null,4271,null,null,2192,null,null,4878,null,null,4604,null,null,2008,null,null,31
696856,2591,34172,3010,20236,2163,14174,1810,6062,1281,13936,2081,10777,1998,3159,911,662684,4165,275761,6585,174756,5864,101005,4498,386923,6784,315000,7207,71923,5813,2591,null,null,3010,null,null,2163,null,null,1810,null,null,1281,null,null,2081,null,null,1998,null,null,911,null,null,4165,null,null,6585,null,null,5864,null,null,4498,null,null,6784,null,null,7207,null,null,5813,null,null,32
297535,2115,14643,1917,9963,1646,8580,1541,1383,520,4680,1205,4635,1201,45,74,282892,3008,122603,3681,110348,3935,12255,1502,160289,4315,153792,4219,6497,1335,2115,null,null,1917,null,null,1646,null,null,1541,null,null,520,null,null,1205,null,null,1201,null,null,74,null,null,3008,null,null,3681,null,null,3935,null,null,1502,null,null,4315,null,null,4219,null,null,1335,null,null,33
2098898,3659,96916,5299,69183,4310,42175,3834,27008,2737,27733,2823,21177,2562,6556,1429,2001982,5912,862320,10926,513346,9228,348974,8278,1139662,11380,924204,12075,215458,7596,3659,null,null,5299,null,null,4310,null,null,3834,null,null,2737,null,null,2823,null,null,2562,null,null,1429,null,null,5912,null,null,10926,null,null,9228,null,null,8278,null,null,11380,null,null,12075,null,null,7596,null,null,34
468325,3261,23853,3043,14007,2117,11690,2031,2317,781,9846,1727,9326,1687,520,374,444472,4375,173769,5847,138429,5110,35340,2982,270703,6387,250242,5613,20461,2816,3261,null,null,3043,null,null,2117,null,null,2031,null,null,781,null,null,1727,null,null,1687,null,null,374,null,null,4375,null,null,5847,null,null,5110,null,null,2982,null,null,6387,null,null,5613,null,null,2816,null,null,35
4821206,7002,225830,7879,150608,6631,98663,5404,51945,3747,75222,4802,58135,3910,17087,2344,4595376,9859,1738090,17167,1080394,15643,657696,11816,2857286,18471,2307674,20131,549612,11453,7002,null,null,7879,null,null,6631,null,null,5404,null,null,3747,null,null,4802,null,null,3910,null,null,2344,null,null,9859,null,null,17167,null,null,15643,null,null,11816,null,null,18471,null,null,20131,null,null,11453,null,null,36
2438529,6523,120067,5431,78278,4538,65506,4038,12772,1988,41789,4025,38010,3941,3779,1026,2318462,8922,1010963,13313,851755,12448,159208,5703,1307499,15381,1217516,15149,89983,4919,6523,null,null,5431,null,null,4538,null,null,4038,null,null,1988,null,null,4025,null,null,3941,null,null,1026,null,null,8922,null,null,13313,null,null,12448,null,null,5703,null,null,15381,null,null,15149,null,null,4919,null,null,37
170161,1892,11633,1852,8728,1631,6936,1259,1792,1007,2905,1029,2838,1004,67,84,158528,2628,72964,3488,69350,3298,3614,941,85564,4170,82366,4151,3198,1357,1892,null,null,1852,null,null,1631,null,null,1259,null,null,1007,null,null,1029,null,null,1004,null,null,84,null,null,2628,null,null,3488,null,null,3298,null,null,941,null,null,4170,null,null,4151,null,null,1357,null,null,38
2647918,4954,145033,4740,84178,4139,74531,3977,9647,1840,60855,3635,59318,3726,1537,620,2502885,7476,1037633,12259,951876,12242,85757,3926,1465252,11779,1412878,12600,52374,3751,4954,null,null,4740,null,null,4139,null,null,3977,null,null,1840,null,null,3635,null,null,3726,null,null,620,null,null,7476,null,null,12259,null,null,12242,null,null,3926,null,null,11779,null,null,12600,null,null,3751,null,null,39
906820,2916,53821,3268,34496,2691,29249,2462,5247,1155,19325,1675,18162,1718,1163,460,852999,4124,393452,5882,350080,5874,43372,2513,459547,5826,434220,5780,25327,2712,2916,null,null,3268,null,null,2691,null,null,2462,null,null,1155,null,null,1675,null,null,1718,null,null,460,null,null,4124,null,null,5882,null,null,5874,null,null,2513,null,null,5826,null,null,5780,null,null,2712,null,null,40
956894,3490,42136,3199,30041,2777,23195,2534,6846,1483,12095,1985,10697,1740,1398,671,914758,4224,397833,7149,322274,6574,75559,4177,516925,7971,477805,8125,39120,3552,3490,null,null,3199,null,null,2777,null,null,2534,null,null,1483,null,null,1985,null,null,1740,null,null,671,null,null,4224,null,null,7149,null,null,6574,null,null,4177,null,null,7971,null,null,8125,null,null,3552,null,null,41
2893433,5506,144768,5686,90300,4066,76355,3609,13945,1652,54468,4103,51117,4002,3351,1047,2748665,7916,1114362,12347,973349,12261,141013,4805,1634303,13470,1533076,14473,101227,7683,5506,null,null,5686,null,null,4066,null,null,3609,null,null,1652,null,null,4103,null,null,4002,null,null,1047,null,null,7916,null,null,12347,null,null,12261,null,null,4805,null,null,13470,null,null,14473,null,null,7683,null,null,42
253564,1690,11348,1978,5719,1465,4335,1395,1384,599,5629,1490,4434,1251,1195,765,242216,2766,86874,4151,65813,3644,21061,2426,155342,4213,140389,4500,14953,2336,1690,null,null,1978,null,null,1465,null,null,1395,null,null,599,null,null,1490,null,null,1251,null,null,765,null,null,2766,null,null,4151,null,null,3644,null,null,2426,null,null,4213,null,null,4500,null,null,2336,null,null,44
1160103,4146,60080,3896,35635,2984,30185,2650,5450,1416,24445,2619,23526,2580,919,548,1100023,5849,453793,8312,413415,7992,40378,3447,646230,8547,621360,8622,24870,3610,4146,null,null,3896,null,null,2984,null,null,2650,null,null,1416,null,null,2619,null,null,2580,null,null,548,null,null,5849,null,null,8312,null,null,7992,null,null,3447,null,null,8547,null,null,8622,null,null,3610,null,null,45
186535,2009,13050,1417,9204,1218,8855,1212,349,213,3846,921,3585,892,261,210,173485,2542,78338,3057,73596,2933,4742,959,95147,3818,91334,3800,3813,998,2009,null,null,1417,null,null,1218,null,null,1212,null,null,213,null,null,921,null,null,892,null,null,210,null,null,2542,null,null,3057,null,null,2933,null,null,959,null,null,3818,null,null,3800,null,null,998,null,null,46
1565337,4447,78019,4859,47709,3759,42197,3692,5512,1226,30310,3262,29016,3285,1294,596,1487318,6394,660152,11226,598517,10994,61635,4072,827166,11621,793447,11496,33719,3170,4447,null,null,4859,null,null,3759,null,null,3692,null,null,1226,null,null,3262,null,null,3285,null,null,596,null,null,6394,null,null,11226,null,null,10994,null,null,4072,null,null,11621,null,null,11496,null,null,3170,null,null,47
6889422,8312,403366,14265,265059,9424,185520,8023,79539,4670,138307,8288,117266,8202,21041,2676,6486056,16511,2956551,22534,2075246,19957,881305,14099,3529505,24856,3039200,24885,490305,12959,8312,null,null,14265,null,null,9424,null,null,8023,null,null,4670,null,null,8288,null,null,8202,null,null,2676,null,null,16511,null,null,22534,null,null,19957,null,null,14099,null,null,24856,null,null,24885,null,null,12959,null,null,48
757168,2744,52956,4044,45313,3136,39858,3108,5455,1222,7643,1686,6309,1409,1334,883,704212,4935,354791,6617,305424,6727,49367,3294,349421,7623,320938,7465,28483,3190,2744,null,null,4044,null,null,3136,null,null,3108,null,null,1222,null,null,1686,null,null,1409,null,null,883,null,null,4935,null,null,6617,null,null,6727,null,null,3294,null,null,7623,null,null,7465,null,null,3190,null,null,49
139057,1303,5712,1053,3584,868,3473,859,111,131,2128,610,2059,613,69,79,133345,1808,53449,2201,49374,2234,4075,804,79896,2411,76011,2435,3885,801,1303,null,null,1053,null,null,868,null,null,859,null,null,131,null,null,610,null,null,613,null,null,79,null,null,1808,null,null,2201,null,null,2234,null,null,804,null,null,2411,null,null,2435,null,null,801,null,null,50
2024162,6376,100200,5723,71956,4937,54776,4367,17180,2507,28244,3026,25251,2999,2993,1038,1923962,8197,857410,12958,659940,10067,197470,7053,1066552,13065,953269,12522,113283,5357,6376,null,null,5723,null,null,4937,null,null,4367,null,null,2507,null,null,3026,null,null,2999,null,null,1038,null,null,8197,null,null,12958,null,null,10067,null,null,7053,null,null,13065,null,null,12522,null,null,5357,null,null,51
1720836,4664,90150,5401,66508,3924,48239,3390,18269,1996,23642,2988,19801,2701,3841,1142,1630686,7512,743300,9458,554886,9955,188414,6392,887386,10303,772698,10666,114688,6509,4664,null,null,5401,null,null,3924,null,null,3390,null,null,1996,null,null,2988,null,null,2701,null,null,1142,null,null,7512,null,null,9458,null,null,9955,null,null,6392,null,null,10303,null,null,10666,null,null,6509,null,null,53
399641,2536,21550,2719,12783,2022,12476,2012,307,212,8767,1679,8710,1675,57,100,378091,3360,169436,4512,165194,4527,4242,903,208655,4941,205600,5030,3055,979,2536,null,null,2719,null,null,2022,null,null,2012,null,null,212,null,null,1679,null,null,1675,null,null,100,null,null,3360,null,null,4512,null,null,4527,null,null,903,null,null,4941,null,null,5030,null,null,979,null,null,54
1303163,3979,70306,3550,47115,2932,41437,2695,5678,1233,23191,2207,22129,2221,1062,510,1232857,5137,522470,8660,473889,9215,48581,3007,710387,9539,677307,8926,33080,2898,3979,null,null,3550,null,null,2932,null,null,2695,null,null,1233,null,null,2207,null,null,2221,null,null,510,null,null,5137,null,null,8660,null,null,9215,null,null,3007,null,null,9539,null,null,8926,null,null,2898,null,null,55
128783,2100,7386,1260,4664,1018,4559,997,105,133,2722,888,2722,888,0,197,121397,2555,57542,2674,54060,2783,3482,1079,63855,2888,61037,3038,2818,1094,2100,null,null,1260,null,null,1018,null,null,997,null,null,133,null,null,888,null,null,888,null,null,197,null,null,2555,null,null,2674,null,null,2783,null,null,1079,null,null,2888,null,null,3038,null,null,1094,null,null,56
817807,3370,28556,2806,12108,1911,11341,1943,767,372,16448,1890,16006,1816,442,362,789251,4514,231320,6839,221422,6707,9898,1453,557931,7876,547230,7959,10701,1842,3370,null,null,2806,null,null,1911,null,null,1943,null,null,372,null,null,1890,null,null,1816,null,null,362,null,null,4514,null,null,6839,null,null,6707,null,null,1453,null,null,7876,null,null,7959,null,null,1842,null,null,72
1146916,4241,57191,4183,31569,3134,29059,2954,2510,868,25622,2992,25053,2998,569,292,1089725,6035,471063,9710,441111,9149,29952,2368,618662,10559,597525,10186,21137,2908,4241,null,null,4183,null,null,3134,null,null,2954,null,null,868,null,null,2992,null,null,2998,null,null,292,null,null,6035,null,null,9710,null,null,9149,null,null,2368,null,null,10559,null,null,10186,null,null,2908,null,null,01
175947,2003,9728,1473,6388,1097,5960,1057,428,288,3340,851,2954,773,386,385,166219,2560,73916,3020,64819,2940,9097,1392,92303,3672,85593,3719,6710,1532,2003,null,null,1473,null,null,1097,null,null,1057,null,null,288,null,null,851,null,null,773,null,null,385,null,null,2560,null,null,3020,null,null,2940,null,null,1392,null,null,3672,null,null,3719,null,null,1532,null,null,02
1587126,3951,81297,4676,50148,3765,37275,3101,12873,1789,31149,3438,26048,2971,5101,1237,1505829,6334,609319,9986,451299,8882,158020,5799,896510,9212,798221,10499,98289,6297,3951,null,null,4676,null,null,3765,null,null,3101,null,null,1789,null,null,3438,null,null,2971,null,null,1237,null,null,6334,null,null,9986,null,null,8882,null,null,5799,null,null,9212,null,null,10499,null,null,6297,null,null,04
689086,3853,38583,3200,23529,2783,20605,2423,2924,1075,15054,1824,14544,1786,510,454,650503,5518,296689,6900,267795,6871,28894,2543,353814,7699,338588,7631,15226,2180,3853,null,null,3200,null,null,2783,null,null,2423,null,null,1075,null,null,1824,null,null,1786,null,null,454,null,null,5518,null,null,6900,null,null,6871,null,null,2543,null,null,7699,null,null,7631,null,null,2180,null,null,05
9646626,8662,471829,11201,320993,8808,195606,6504,125387,6133,150836,6468,113687,6216,37149,3944,9174797,12777,3844756,23930,2070862,19989,1773894,18955,5330041,24876,4245402,22857,1084639,16251,8662,null,null,11201,null,null,8808,null,null,6504,null,null,6133,null,null,6468,null,null,6216,null,null,3944,null,null,12777,null,null,23930,null,null,19989,null,null,18955,null,null,24876,null,null,22857,null,null,16251,null,null,06
1335143,3676,68259,4300,50322,3322,41625,2886,8697,1478,17937,2856,15834,2600,2103,1080,1266884,5866,588135,7763,478151,7604,109984,4158,678749,9396,619102,8851,59647,4454,3676,null,null,4300,null,null,3322,null,null,2886,null,null,1478,null,null,2856,null,null,2600,null,null,1080,null,null,5866,null,null,7763,null,null,7604,null,null,4158,null,null,9396,null,null,8851,null,null,4454,null,null,08
830502,2858,33725,3016,22851,2419,16194,1962,6657,1562,10874,1544,9278,1580,1596,815,796777,4294,313606,5960,230241,5413,83365,3684,483171,6612,426780,7066,56391,4302,2858,null,null,3016,null,null,2419,null,null,1962,null,null,1562,null,null,1544,null,null,1580,null,null,815,null,null,4294,null,null,5960,null,null,5413,null,null,3684,null,null,6612,null,null,7066,null,null,4302,null,null,09
218731,1651,9823,1631,5499,1085,4234,951,1265,586,4324,1273,4014,1259,310,232,208908,2156,81519,3793,63499,3428,18020,1893,127389,4477,117984,4591,9405,2046,1651,null,null,1631,null,null,1085,null,null,951,null,null,586,null,null,1273,null,null,1259,null,null,232,null,null,2156,null,null,3793,null,null,3428,null,null,1893,null,null,4477,null,null,4591,null,null,2046,null,null,10
206729,1038,9372,1672,4859,990,3861,802,998,451,4513,1263,4112,1211,401,376,197357,1746,48075,3548,35821,3008,12254,1830,149282,3920,132885,3914,16397,2005,1038,null,null,1672,null,null,990,null,null,802,null,null,451,null,null,1263,null,null,1211,null,null,376,null,null,1746,null,null,3548,null,null,3008,null,null,1830,null,null,3920,null,null,3914,null,null,2005,null,null,11
