B16005_001E,B16005_001M,B16005_002E,B16005_002M,B16005_003E,B16005_003M,B16005_004E,B16005_004M,B16005_005E,B16005_005M,B16005_006E,B16005_006M,B16005_007E,B16005_007M,B16005_008E,B16005_008M,B16005_009E,B16005_009M,B16005_010E,B16005_010M,B16005_011E,B16005_011M,B16005_012E,B16005_012M,B16005_013E,B16005_013M,B16005_014E,B16005_014M,B16005_015E,B16005_015M,B16005_016E,B16005_016M,B16005_017E,B16005_017M,B16005_018E,B16005_018M,B16005_019E,B16005_019M,B16005_020E,B16005_020M,B16005_021E,B16005_021M,B16005_022E,B16005_022M,B16005_023E,B16005_023M,B16005_024E,B16005_024M,B16005_025E,B16005_025M,B16005_026E,B16005_026M,B16005_027E,B16005_027M,B16005_028E,B16005_028M,B16005_029E,B16005_029M,B16005_030E,B16005_030M,B16005_031E,B16005_031M,B16005_032E,B16005_032M,B16005_033E,B16005_033M,B16005_034E,B16005_034M,B16005_035E,B16005_035M,B16005_036E,B16005_036M,B16005_037E,B16005_037M,B16005_038E,B16005_038M,B16005_039E,B16005_039M,B16005_040E,B16005_040M,B16005_041E,B16005_041M,B16005_042E,B16005_042M,B16005_043E,B16005_043M,B16005_044E,B16005_044M,B16005_045E,B16005_045M,B16005_001M,B16005_001EA,B16005_001MA,B16005_002M,B16005_002EA,B16005_002MA,B16005_003M,B16005_003EA,B16005_003MA,B16005_004M,B16005_004EA,B16005_004MA,B16005_005M,B16005_005EA,B16005_005MA,B16005_006M,B16005_006EA,B16005_006MA,B16005_007M,B16005_007EA,B16005_007MA,B16005_008M,B16005_008EA,B16005_008MA,B16005_009M,B16005_009EA,B16005_009MA,B16005_010M,B16005_010EA,B16005_010MA,B16005_011M,B16005_011EA,B16005_011MA,B16005_012M,B16005_012EA,B16005_012MA,B16005_013M,B16005_013EA,B16005_013MA,B16005_014M,B16005_014EA,B16005_014MA,B16005_015M,B16005_015EA,B16005_015MA,B16005_016M,B16005_016EA,B16005_016MA,B16005_017M,B16005_017EA,B16005_017MA,B16005_018M,B16005_018EA,B16005_018MA,B16005_019M,B16005_019EA,B16005_019MA,B16005_020M,B16005_020EA,B16005_020MA,B16005_021M,B16005_021EA,B16005_021MA,B16005_022M,B16005_022EA,B16005_022MA,B16005_023M,B16005_023EA,B16005_023MA,B16005_024M,B16005_024EA,B16005_024MA,B16005_025M,B16005_025EA,B16005_025MA,B16005_026M,B16005_026EA,B16005_026MA,B16005_027M,B16005_027EA,B16005_027MA,B16005_028M,B16005_028EA,B16005_028MA,B16005_029M,B16005_029EA,B16005_029MA,B16005_030M,B16005_030EA,B16005_030MA,B16005_031M,B16005_031EA,B16005_031MA,B16005_032M,B16005_032EA,B16005_032MA,B16005_033M,B16005_033EA,B16005_033MA,B16005_034M,B16005_034EA,B16005_034MA,B16005_035M,B16005_035EA,B16005_035MA,B16005_036M,B16005_036EA,B16005_036MA,B16005_037M,B16005_037EA,B16005_037MA,B16005_038M,B16005_038EA,B16005_038MA,B16005_039M,B16005_039EA,B16005_039MA,B16005_040M,B16005_040EA,B16005_040MA,B16005_041M,B16005_041EA,B16005_041MA,B16005_042M,B16005_042EA,B16005_042MA,B16005_043M,B16005_043EA,B16005_043MA,B16005_044M,B16005_044EA,B16005_044MA,B16005_045M,B16005_045EA,B16005_045MA,state
1267538,938,1217379,4047,1168153,5187,8626,1464,7494,1344,598,306,534,355,0,172,35586,3340,31104,3111,3681,775,801,399,0,172,2045,748,1671,661,316,322,58,90,0,172,2969,917,2830,871,139,150,0,172,0,172,50159,3841,20984,2617,2198,890,960,556,704,501,298,244,236,213,10810,2051,6685,1508,2653,792,1336,526,136,144,9370,1586,3356,895,3256,755,2758,912,0,172,6797,1833,3057,1031,2322,899,739,518,679,475,938,null,null,4047,null,null,5187,null,null,1464,null,null,1344,null,null,306,null,null,355,null,null,172,null,null,3340,null,null,3111,null,null,775,null,null,399,null,null,172,null,null,748,null,null,661,null,null,322,null,null,90,null,null,172,null,null,917,null,null,871,null,null,150,null,null,172,null,null,172,null,null,3841,null,null,2617,null,null,890,null,null,556,null,null,501,null,null,244,null,null,213,null,null,2051,null,null,1508,null,null,792,null,null,526,null,null,144,null,null,1586,null,null,895,null,null,755,null,null,912,null,null,172,null,null,1833,null,null,1031,null,null,899,null,null,518,null,null,475,null,null,23
5653552,1594,4740179,16941,4406516,20736,190259,8444,159619,8071,21496,2588,8481,1551,663,369,73718,5158,66256,4966,5855,1335,1518,580,89,100,44117,3951,37050,3870,4127,1219,2940,941,0,198,25569,3435,23422,3304,1139,616,927,619,81,136,913373,16873,177968,8147,277484,7169,95893,5468,69270,5459,76175,5954,36146,4332,183692,9908,124102,7722,38632,3785,17314,2752,3644,1157,170404,6037,88660,5843,48318,3795,26324,2731,7102,1483,103825,8809,75659,6564,19942,3146,7368,2649,856,549,1594,null,null,16941,null,null,20736,null,null,8444,null,null,8071,null,null,2588,null,null,1551,null,null,369,null,null,5158,null,null,4966,null,null,1335,null,null,580,null,null,100,null,null,3951,null,null,3870,null,null,1219,null,null,941,null,null,198,null,null,3435,null,null,3304,null,null,616,null,null,619,null,null,136,null,null,16873,null,null,8147,null,null,7169,null,null,5468,null,null,5459,null,null,5954,null,null,4332,null,null,9908,null,null,7722,null,null,3785,null,null,2752,null,null,1157,null,null,6037,null,null,5843,null,null,3795,null,null,2731,null,null,1483,null,null,8809,null,null,6564,null,null,3146,null,null,2649,null,null,549,null,null,24
6452005,1483,5337645,17774,4723218,19996,337136,10681,255811,8661,40534,3797,25346,2491,15445,2902,193939,8708,175223,8262,13958,2157,3955,1014,803,580,65885,4960,55508,4352,6007,1412,3070,881,1300,983,17467,3159,15686,3152,1230,535,386,331,165,269,1114360,17210,201558,8464,241436,9410,84504,6311,55133,4370,64408,5249,37391,4474,392617,13547,212323,8968,101389,6731,57883,5476,21022,2592,208054,8146,90063,5324,58815,4907,39497,3234,19679,3423,70695,6555,46475,5046,16218,2363,5308,1702,2694,973,1483,null,null,17774,null,null,19996,null,null,10681,null,null,8661,null,null,3797,null,null,2491,null,null,2902,null,null,8708,null,null,8262,null,null,2157,null,null,1014,null,null,580,null,null,4960,null,null,4352,null,null,1412,null,null,881,null,null,983,null,null,3159,null,null,3152,null,null,535,null,null,331,null,null,269,null,null,17210,null,null,8464,null,null,9410,null,null,6311,null,null,4370,null,null,5249,null,null,4474,null,null,13547,null,null,8968,null,null,6731,null,null,5476,null,null,2592,null,null,8146,null,null,5324,null,null,4907,null,null,3234,null,null,3423,null,null,6555,null,null,5046,null,null,2363,null,null,1702,null,null,973,null,null,25
9356637,2272,8700093,12382,8338002,15763,167063,5998,137907,6244,17155,2171,10722,1684,1279,478,98164,5609,83656,5131,10152,1703,3891,734,465,262,33487,3396,28743,3221,3729,838,1015,468,0,168,63377,5637,52894,4619,6211,1559,3273,1144,999,703,656544,12315,126802,5193,109804,6360,37724,3887,27721,2503,29925,3653,14434,2460,167609,8019,98618,5604,41898,3538,21222,3167,5871,1319,124252,5062,61029,3975,39946,3685,18198,2097,5079,1242,128077,8226,60159,4668,35309,3596,22417,3043,10192,2077,2272,null,null,12382,null,null,15763,null,null,5998,null,null,6244,null,null,2171,null,null,1684,null,null,478,null,null,5609,null,null,5131,null,null,1703,null,null,734,null,null,262,null,null,3396,null,null,3221,null,null,838,null,null,468,null,null,168,null,null,5637,null,null,4619,null,null,1559,null,null,1144,null,null,703,null,null,12315,null,null,5193,null,null,6360,null,null,3887,null,null,2503,null,null,3653,null,null,2460,null,null,8019,null,null,5604,null,null,3538,null,null,3167,null,null,1319,null,null,5062,null,null,3975,null,null,3685,null,null,2097,null,null,1242,null,null,8226,null,null,4668,null,null,3596,null,null,3043,null,null,2077,null,null,26
5168872,1829,4722214,10573,4485842,13316,106126,6114,90113,5957,10769,1571,5049,1091,195,202,40148,3248,33597,2933,4534,861,1733,555,284,228,59395,3785,47576,3567,9759,1730,1808,511,252,196,30703,4429,27670,4418,2382,897,606,425,45,81,446658,9929,85303,5299,97037,4321,29423,2602,25515,2614,29604,2934,12495,2226,61371,5606,40973,3731,12081,2375,6583,1788,1734,768,116062,4053,48352,3715,33577,2873,24931,2664,9202,1739,86885,6204,40446,4587,27162,3269,13322,2261,5955,1580,1829,null,null,10573,null,null,13316,null,null,6114,null,null,5957,null,null,1571,null,null,1091,null,null,202,null,null,3248,null,null,2933,null,null,861,null,null,555,null,null,228,null,null,3785,null,null,3567,null,null,1730,null,null,511,null,null,196,null,null,4429,null,null,4418,null,null,897,null,null,425,null,null,81,null,null,9929,null,null,5299,null,null,4321,null,null,2602,null,null,2614,null,null,2934,null,null,2226,null,null,5606,null,null,3731,null,null,2375,null,null,1788,null,null,768,null,null,4053,null,null,3715,null,null,2873,null,null,2664,null,null,1739,null,null,6204,null,null,4587,null,null,3269,null,null,2261,null,null,1580,null,null,27
2801896,2989,2743761,5552,2682712,5456,42246,3620,31849,2958,6215,1548,3929,1163,253,262,8830,1885,7171,1745,851,535,808,591,0,213,3940,1314,3247,1192,616,555,77,118,0,213,6033,1264,5133,1266,813,484,87,83,0,213,58135,4428,11508,2090,25088,2982,9433,1807,5883,1449,6581,1607,3191,1310,6465,1530,3881,1087,1928,800,567,404,89,103,11847,2016,6491,1646,3022,1426,1623,1092,711,458,3227,1407,2116,893,1039,739,53,83,19,32,2989,null,null,5552,null,null,5456,null,null,3620,null,null,2958,null,null,1548,null,null,1163,null,null,262,null,null,1885,null,null,1745,null,null,535,null,null,591,null,null,213,null,null,1314,null,null,1192,null,null,555,null,null,118,null,null,213,null,null,1264,null,null,1266,null,null,484,null,null,83,null,null,213,null,null,4428,null,null,2090,null,null,2982,null,null,1807,null,null,1449,null,null,1607,null,null,1310,null,null,1530,null,null,1087,null,null,800,null,null,404,null,null,103,null,null,2016,null,null,1646,null,null,1426,null,null,1092,null,null,458,null,null,1407,null,null,893,null,null,739,null,null,83,null,null,32,null,null,28
5721468,2913,5474187,10543,5312277,14880,84159,4863,70223,4882,8514,1423,4317,1112,1105,698,50774,5675,43224,5340,5491,1289,1771,547,288,217,17323,2391,13195,2173,3247,999,881,743,0,187,9654,2149,7361,1761,1253,721,1040,640,0,187,247281,9847,51021,4305,63117,3859,27808,2915,13571,2130,15074,2034,6664,1487,55254,5487,33839,3955,14150,2346,5203,1202,2062,1120,56528,4005,24272,2374,18828,2334,10316,2034,3112,1124,21361,4486,12621,2979,5706,1533,2845,1265,189,226,2913,null,null,10543,null,null,14880,null,null,4863,null,null,4882,null,null,1423,null,null,1112,null,null,698,null,null,5675,null,null,5340,null,null,1289,null,null,547,null,null,217,null,null,2391,null,null,2173,null,null,999,null,null,743,null,null,187,null,null,2149,null,null,1761,null,null,721,null,null,640,null,null,187,null,null,9847,null,null,4305,null,null,3859,null,null,2915,null,null,2130,null,null,2034,null,null,1487,null,null,5487,null,null,3955,null,null,2346,null,null,1202,null,null,1120,null,null,4005,null,null,2374,null,null,2334,null,null,2034,null,null,1124,null,null,4486,null,null,2979,null,null,1533,null,null,1265,null,null,226,null,null,29
981377,1458,959587,2733,932755,4028,10201,1817,9169,1779,746,459,286,249,0,168,8502,1902,6685,1609,1243,673,482,386,92,108,776,421,531,337,213,287,0,168,32,66,7353,1371,6928,1342,325,209,100,70,0,168,21790,2327,12238,1703,1490,597,970,515,484,347,36,61,0,168,3446,1061,2738,942,495,320,213,190,0,168,3361,818,1565,809,1361,726,435,370,0,168,1255,652,904,584,351,280,0,168,0,168,1458,null,null,2733,null,null,4028,null,null,1817,null,null,1779,null,null,459,null,null,249,null,null,168,null,null,1902,null,null,1609,null,null,673,null,null,386,null,null,108,null,null,421,null,null,337,null,null,287,null,null,168,null,null,66,null,null,1371,null,null,1342,null,null,209,null,null,70,null,null,168,null,null,2327,null,null,1703,null,null,597,null,null,515,null,null,347,null,null,61,null,null,168,null,null,1061,null,null,942,null,null,320,null,null,190,null,null,168,null,null,818,null,null,809,null,null,726,null,null,370,null,null,168,null,null,652,null,null,584,null,null,280,null,null,168,null,null,168,null,null,30
1774959,1865,1642545,5568,1557712,5604,67263,4000,53590,3903,9684,1807,3412,972,577,378,8837,1429,8079,1345,496,199,262,153,0,159,5545,1711,3931,1477,736,409,878,674,0,159,3188,1346,2254,1014,273,202,661,639,0,159,132414,5097,13419,2010,69662,4182,17074,1925,18030,2248,26695,2754,7863,1717,15037,2405,9324,1567,3261,1194,2197,1059,255,229,21941,2857,6898,1700,7828,1653,5599,1370,1616,656,12355,2933,7050,1815,2922,1282,1691,570,692,316,1865,null,null,5568,null,null,5604,null,null,4000,null,null,3903,null,null,1807,null,null,972,null,null,378,null,null,1429,null,null,1345,null,null,199,null,null,153,null,null,159,null,null,1711,null,null,1477,null,null,409,null,null,674,null,null,159,null,null,1346,null,null,1014,null,null,202,null,null,639,null,null,159,null,null,5097,null,null,2010,null,null,4182,null,null,1925,null,null,2248,null,null,2754,null,null,1717,null,null,2405,null,null,1567,null,null,1194,null,null,1059,null,null,229,null,null,2857,null,null,1700,null,null,1653,null,null,1370,null,null,656,null,null,2933,null,null,1815,null,null,1282,null,null,570,null,null,316,null,null,31
2756697,1011,2172638,12135,1828476,14494,289084,7780,256840,7956,23213,2678,7537,1568,1494,702,19030,2647,16648,2431,1255,461,1092,534,35,57,27907,2625,23669,2623,3413,1001,666,398,159,159,8141,1805,7025,1659,1006,689,110,96,0,210,584059,12121,82100,5384,310746,8072,103161,6226,70554,4367,83603,5974,53428,4877,42737,5081,28273,3331,9756,2153,3412,1043,1296,1069,129613,6880,76046,6330,32012,2997,17386,2629,4169,1009,18863,3689,10478,2418,6139,1541,1802,922,444,421,1011,null,null,12135,null,null,14494,null,null,7780,null,null,7956,null,null,2678,null,null,1568,null,null,702,null,null,2647,null,null,2431,null,null,461,null,null,534,null,null,57,null,null,2625,null,null,2623,null,null,1001,null,null,398,null,null,159,null,null,1805,null,null,1659,null,null,689,null,null,96,null,null,210,null,null,12121,null,null,5384,null,null,8072,null,null,6226,null,null,4367,null,null,5974,null,null,4877,null,null,5081,null,null,3331,null,null,2153,null,null,1043,null,null,1069,null,null,6880,null,null,6330,null,null,2997,null,null,2629,null,null,1009,null,null,3689,null,null,2418,null,null,1541,null,null,922,null,null,421,null,null,32
1270317,1242,1194942,4970,1147233,5915,17446,2595,15173,2475,1705,607,568,364,0,187,23880,2653,20898,2521,2429,710,553,309,0,187,3627,1190,3475,1203,54,101,98,104,0,187,2756,1350,2455,1333,301,220,0,187,0,187,75375,4535,24925,2744,9978,2212,3434,964,3584,1428,2718,1045,242,353,18220,2595,9958,1378,5232,1401,2847,1366,183,204,15731,2121,7970,1570,5266,1473,2393,932,102,120,6521,1981,2673,1317,2984,1478,534,481,330,272,1242,null,null,4970,null,null,5915,null,null,2595,null,null,2475,null,null,607,null,null,364,null,null,187,null,null,2653,null,null,2521,null,null,710,null,null,309,null,null,187,null,null,1190,null,null,1203,null,null,101,null,null,104,null,null,187,null,null,1350,null,null,1333,null,null,220,null,null,187,null,null,187,null,null,4535,null,null,2744,null,null,2212,null,null,964,null,null,1428,null,null,1045,null,null,353,null,null,2595,null,null,1378,null,null,1401,null,null,1366,null,null,204,null,null,2121,null,null,1570,null,null,1473,null,null,932,null,null,120,null,null,1981,null,null,1317,null,null,1478,null,null,481,null,null,272,null,null,33
8424299,1246,6421144,22195,5435283,26025,667972,15947,546480,14521,71243,4001,37565,3628,12684,1882,197549,9700,178892,8898,13211,1852,5096,1426,350,317,76638,5449,66198,5088,7432,1434,2905,816,103,127,43702,5029,40320,4765,2332,826,882,529,168,176,2003155,22125,316597,10287,726156,15306,234672,8331,163191,8425,216506,10128,111787,7170,514967,16318,291030,11303,134686,7649,71833,5717,17418,2184,342472,11081,190228,9444,88011,5386,49738,3507,14495,2850,102963,6767,66154,4769,23512,3085,10743,1975,2554,1154,1246,null,null,22195,null,null,26025,null,null,15947,null,null,14521,null,null,4001,null,null,3628,null,null,1882,null,null,9700,null,null,8898,null,null,1852,null,null,1426,null,null,317,null,null,5449,null,null,5088,null,null,1434,null,null,816,null,null,127,null,null,5029,null,null,4765,null,null,826,null,null,529,null,null,176,null,null,22125,null,null,10287,null,null,15306,null,null,8331,null,null,8425,null,null,10128,null,null,7170,null,null,16318,null,null,11303,null,null,7649,null,null,5717,null,null,2184,null,null,11081,null,null,9444,null,null,5386,null,null,3507,null,null,2850,null,null,6767,null,null,4769,null,null,3085,null,null,1975,null,null,1154,null,null,34
1955889,1342,1758342,8757,1259114,14593,385275,10810,336418,11102,35163,3042,11265,2092,2429,1266,10409,2080,9057,1819,984,564,368,320,0,195,4849,1190,4516,1148,276,257,57,101,0,195,98695,5395,88330,5184,6460,1033,2957,558,948,230,197547,8657,22487,3240,139024,7595,49526,4352,31434,3861,35622,3759,22442,3119,16603,2732,12365,2396,3398,1236,743,493,97,133,13863,1923,8345,1431,3170,1014,2004,959,344,321,5570,2078,3364,1435,1146,805,683,495,377,529,1342,null,null,8757,null,null,14593,null,null,10810,null,null,11102,null,null,3042,null,null,2092,null,null,1266,null,null,2080,null,null,1819,null,null,564,null,null,320,null,null,195,null,null,1190,null,null,1148,null,null,257,null,null,101,null,null,195,null,null,5395,null,null,5184,null,null,1033,null,null,558,null,null,230,null,null,8657,null,null,3240,null,null,7595,null,null,4352,null,null,3861,null,null,3759,null,null,3119,null,null,2732,null,null,2396,null,null,1236,null,null,493,null,null,133,null,null,1923,null,null,1431,null,null,1014,null,null,959,null,null,321,null,null,2078,null,null,1435,null,null,805,null,null,495,null,null,529,null,null,35
18586270,2442,14074049,36075,11756685,35552,1422206,22984,1145559,21754,165345,7535,89551,6212,21751,2917,574063,17085,469917,15453,61955,4404,32248,3534,9943,1571,199620,8516,149652,7392,38413,4300,10590,1649,965,494,121475,9552,108597,8519,10104,2196,2432,1070,342,259,4512221,35624,1059830,22720,1395824,22894,403976,13558,355502,9565,422827,12480,213519,11962,1068083,19303,549544,12831,301276,11290,173000,7163,44263,3526,766298,14722,249035,8476,204916,8112,216645,8505,95702,5333,222186,12496,138467,10292,53485,4545,25201,3435,5033,1528,2442,null,null,36075,null,null,35552,null,null,22984,null,null,21754,null,null,7535,null,null,6212,null,null,2917,null,null,17085,null,null,15453,null,null,4404,null,null,3534,null,null,1571,null,null,8516,null,null,7392,null,null,4300,null,null,1649,null,null,494,null,null,9552,null,null,8519,null,null,2196,null,null,1070,null,null,259,null,null,35624,null,null,22720,null,null,22894,null,null,13558,null,null,9565,null,null,12480,null,null,11962,null,null,19303,null,null,12831,null,null,11290,null,null,7163,null,null,3526,null,null,14722,null,null,8476,null,null,8112,null,null,8505,null,null,5333,null,null,12496,null,null,10292,null,null,4545,null,null,3435,null,null,1528,null,null,36
9552195,4096,8769789,14568,8309808,16005,342055,9359,285436,9171,37272,3406,15647,2490,3700,1186,61562,4681,55952,4630,4337,974,1273,493,0,203,38462,3468,33526,3509,3439,960,1497,618,0,203,17902,3697,14740,3211,2395,1125,767,410,0,203,782406,14041,139781,7361,368128,8120,122333,7012,89267,4872,101227,6081,55301,5183,113927,7771,72503,5924,25294,3068,13151,2444,2979,986,115737,6796,58598,4403,27078,2866,23702,3203,6359,2032,44833,6152,27138,4118,10659,2420,4955,1830,2081,952,4096,null,null,14568,null,null,16005,null,null,9359,null,null,9171,null,null,3406,null,null,2490,null,null,1186,null,null,4681,null,null,4630,null,null,974,null,null,493,null,null,203,null,null,3468,null,null,3509,null,null,960,null,null,618,null,null,203,null,null,3697,null,null,3211,null,null,1125,null,null,410,null,null,203,null,null,14041,null,null,7361,null,null,8120,null,null,7012,null,null,4872,null,null,6081,null,null,5183,null,null,7771,null,null,5924,null,null,3068,null,null,2444,null,null,986,null,null,6796,null,null,4403,null,null,2866,null,null,3203,null,null,2032,null,null,6152,null,null,4118,null,null,2420,null,null,1830,null,null,952,null,null,37
703055,1333,678696,2808,658053,3684,9793,1943,7101,1574,1503,583,1189,694,0,155,7761,1844,5901,1358,624,200,1236,1025,0,155,937,378,826,374,111,126,0,155,0,155,2152,628,1462,529,391,319,299,261,0,155,24359,2460,8113,1723,3193,1213,1837,720,537,492,776,537,43,70,6629,1638,3709,1091,2368,1073,435,346,117,191,3417,1159,2022,960,781,618,409,339,205,187,3007,1410,1290,748,986,757,335,404,396,500,1333,null,null,2808,null,null,3684,null,null,1943,null,null,1574,null,null,583,null,null,694,null,null,155,null,null,1844,null,null,1358,null,null,200,null,null,1025,null,null,155,null,null,378,null,null,374,null,null,126,null,null,155,null,null,155,null,null,628,null,null,529,null,null,319,null,null,261,null,null,155,null,null,2460,null,null,1723,null,null,1213,null,null,720,null,null,492,null,null,537,null,null,70,null,null,1638,null,null,1091,null,null,1073,null,null,346,null,null,191,null,null,1159,null,null,960,null,null,618,null,null,339,null,null,187,null,null,1410,null,null,748,null,null,757,null,null,404,null,null,500,null,null,38
10921628,2813,10413470,13610,10043914,16010,163231,7012,122745,6151,21081,2544,16319,1731,3086,1268,148888,7514,116939,7114,23926,2938,6920,1592,1103,570,24857,2692,21115,2532,3079,924,560,516,103,129,32580,5204,28441,4581,2313,1011,1756,1272,70,118,508158,13439,116463,6823,74530,5348,27358,2822,18866,2388,19793,3315,8513,1947,137563,9252,78148,5157,33817,3739,18290,3341,7308,2487,100156,6715,50052,4319,31349,3869,15046,2393,3709,1491,79446,6736,47349,5191,18077,2163,10867,2347,3153,1224,2813,null,null,13610,null,null,16010,null,null,7012,null,null,6151,null,null,2544,null,null,1731,null,null,1268,null,null,7514,null,null,7114,null,null,2938,null,null,1592,null,null,570,null,null,2692,null,null,2532,null,null,924,null,null,516,null,null,129,null,null,5204,null,null,4581,null,null,1011,null,null,1272,null,null,118,null,null,13439,null,null,6823,null,null,5348,null,null,2822,null,null,2388,null,null,3315,null,null,1947,null,null,9252,null,null,5157,null,null,3739,null,null,3341,null,null,2487,null,null,6715,null,null,4319,null,null,3869,null,null,2393,null,null,1491,null,null,6736,null,null,5191,null,null,2163,null,null,2347,null,null,1224,null,null,39
3659465,1583,3432716,6036,3251086,7588,134669,5973,113603,5422,14313,2241,5901,1122,852,440,13957,1524,12413,1553,791,357,708,348,45,74,13958,1513,10638,1541,2983,843,246,170,91,92,19046,2995,16016,3072,2119,858,864,420,47,58,226749,5780,32969,2730,120732,4566,38121,2897,29739,2493,36858,2360,16014,2066,19247,2559,13990,2361,3553,793,1304,591,400,292,44902,2951,19170,2060,13875,1604,9927,1724,1930,678,8899,2277,5905,1463,2409,1102,585,437,0,159,1583,null,null,6036,null,null,7588,null,null,5973,null,null,5422,null,null,2241,null,null,1122,null,null,440,null,null,1524,null,null,1553,null,null,357,null,null,348,null,null,74,null,null,1513,null,null,1541,null,null,843,null,null,170,null,null,92,null,null,2995,null,null,3072,null,null,858,null,null,420,null,null,58,null,null,5780,null,null,2730,null,null,4566,null,null,2897,null,null,2493,null,null,2360,null,null,2066,null,null,2559,null,null,2361,null,null,793,null,null,591,null,null,292,null,null,2951,null,null,2060,null,null,1604,null,null,1724,null,null,678,null,null,2277,null,null,1463,null,null,1102,null,null,437,null,null,159,null,null,40
3858883,2004,3467584,10788,3201733,15047,189563,8165,159762,8512,19771,2941,9314,1965,716,710,35771,3914,31824,3606,2975,1057,972,550,0,201,33412,2990,27635,2725,4100,979,1377,567,300,354,7105,2661,6705,2643,220,207,180,238,0,201,391299,10677,70401,4472,156701,6449,50318,4468,37130,3264,48139,4066,21114,2842,65865,6108,37931,4116,11071,2043,9600,2512,7263,2510,81662,4435,35855,3138,25590,2419,14500,2069,5717,1489,16670,3439,10705,2766,3688,1160,1554,657,723,554,2004,null,null,10788,null,null,15047,null,null,8165,null,null,8512,null,null,2941,null,null,1965,null,null,710,null,null,3914,null,null,3606,null,null,1057,null,null,550,null,null,201,null,null,2990,null,null,2725,null,null,979,null,null,567,null,null,354,null,null,2661,null,null,2643,null,null,207,null,null,238,null,null,201,null,null,10677,null,null,4472,null,null,6449,null,null,4468,null,null,3264,null,null,4066,null,null,2842,null,null,6108,null,null,4116,null,null,2043,null,null,2512,null,null,2510,null,null,4435,null,null,3138,null,null,2419,null,null,2069,null,null,1489,null,null,3439,null,null,2766,null,null,1160,null,null,657,null,null,554,null,null,41
12074484,2168,11212702,19500,10517101,25343,415644,11185,304964,11108,55182,4549,39554,3576,15944,2684,196736,10755,158940,9676,28713,3141,7561,1302,1522,613,53682,3666,43080,3172,6962,1320,3353,1021,287,327,29539,4314,25669,3846,3213,1027,657,693,0,174,861782,19043,194658,9185,181926,9438,60652,4366,48098,4067,45611,4140,27565,4408,236324,12352,129425,6524,60734,5545,34250,4204,11915,3131,184256,7152,79829,4809,52493,3542,38020,3503,13914,2318,64618,5876,35675,3654,19408,3276,7472,1698,2063,962,2168,null,null,19500,null,null,25343,null,null,11185,null,null,11108,null,null,4549,null,null,3576,null,null,2684,null,null,10755,null,null,9676,null,null,3141,null,null,1302,null,null,613,null,null,3666,null,null,3172,null,null,1320,null,null,1021,null,null,327,null,null,4314,null,null,3846,null,null,1027,null,null,693,null,null,174,null,null,19043,null,null,9185,null,null,9438,null,null,4366,null,null,4067,null,null,4140,null,null,4408,null,null,12352,null,null,6524,null,null,5545,null,null,4204,null,null,3131,null,null,7152,null,null,4809,null,null,3542,null,null,3503,null,null,2318,null,null,5876,null,null,3654,null,null,3276,null,null,1698,null,null,962,null,null,42
1002282,807,855613,6994,749197,8424,66402,4274,54098,3923,7473,1751,2786,846,2045,856,30040,3029,27097,3008,2209,647,734,410,0,208,8344,1786,6685,1452,1385,744,207,225,67,83,1630,651,1630,651,0,208,0,208,0,208,146669,6984,25037,2873,53675,3696,17439,2767,12973,2345,15208,2327,8055,1794,46371,4868,25449,3266,11924,2143,6759,1830,2239,915,14454,2045,5826,1579,5299,1454,2259,761,1070,615,7132,1980,5526,1656,791,598,641,512,174,261,807,null,null,6994,null,null,8424,null,null,4274,null,null,3923,null,null,1751,null,null,846,null,null,856,null,null,3029,null,null,3008,null,null,647,null,null,410,null,null,208,null,null,1786,null,null,1452,null,null,744,null,null,225,null,null,83,null,null,651,null,null,651,null,null,208,null,null,208,null,null,208,null,null,6984,null,null,2873,null,null,3696,null,null,2767,null,null,2345,null,null,2327,null,null,1794,null,null,4868,null,null,3266,null,null,2143,null,null,1830,null,null,915,null,null,2045,null,null,1579,null,null,1454,null,null,761,null,null,615,null,null,1980,null,null,1656,null,null,598,null,null,512,null,null,261,null,null,44
4671107,2461,4435309,9225,4294835,10395,99493,5187,79528,4063,12549,2681,6463,1439,953,678,23549,2565,20661,2342,1594,563,1294,536,0,207,10226,2823,9339,2685,772,626,115,142,0,207,7206,3215,6988,3204,58,71,160,133,0,207,235798,8972,57909,4233,104160,6262,35030,4045,24731,3703,29496,3912,14903,3419,34302,4722,23841,3069,6475,1796,3621,1703,365,291,33849,3818,15956,2709,10324,1871,6159,1368,1410,774,5578,2028,3146,1091,1060,504,1372,1538,0,207,2461,null,null,9225,null,null,10395,null,null,5187,null,null,4063,null,null,2681,null,null,1439,null,null,678,null,null,2565,null,null,2342,null,null,563,null,null,536,null,null,207,null,null,2823,null,null,2685,null,null,626,null,null,142,null,null,207,null,null,3215,null,null,3204,null,null,71,null,null,133,null,null,207,null,null,8972,null,null,4233,null,null,6262,null,null,4045,null,null,3703,null,null,3912,null,null,3419,null,null,4722,null,null,3069,null,null,1796,null,null,1703,null,null,291,null,null,3818,null,null,2709,null,null,1871,null,null,1368,null,null,774,null,null,2028,null,null,1091,null,null,504,null,null,1538,null,null,207,null,null,45
