B25015_001E,B25015_001M,B25015_002E,B25015_002M,B25015_003E,B25015_003M,B25015_004E,B25015_004M,B25015_005E,B25015_005M,B25015_006E,B25015_006M,B25015_007E,B25015_007M,B25015_008E,B25015_008M,B25015_009E,B25015_009M,B25015_010E,B25015_010M,B25015_011E,B25015_011M,B25015_012E,B25015_012M,B25015_013E,B25015_013M,B25015_014E,B25015_014M,B25015_015E,B25015_015M,B25015_016E,B25015_016M,B25015_017E,B25015_017M,B25015_018E,B25015_018M,B25015_019E,B25015_019M,B25015_020E,B25015_020M,B25015_021E,B25015_021M,B25015_022E,B25015_022M,B25015_023E,B25015_023M,B25015_024E,B25015_024M,B25015_025E,B25015_025M,B25015_026E,B25015_026M,B25015_027E,B25015_027M,B25015_001M,B25015_001EA,B25015_001MA,B25015_002M,B25015_002EA,B25015_002MA,B25015_003M,B25015_003EA,B25015_003MA,B25015_004M,B25015_004EA,B25015_004MA,B25015_005M,B25015_005EA,B25015_005MA,B25015_006M,B25015_006EA,B25015_006MA,B25015_007M,B25015_007EA,B25015_007MA,B25015_008M,B25015_008EA,B25015_008MA,B25015_009M,B25015_009EA,B25015_009MA,B25015_010M,B25015_010EA,B25015_010MA,B25015_011M,B25015_011EA,B25015_011MA,B25015_012M,B25015_012EA,B25015_012MA,B25015_013M,B25015_013EA,B25015_013MA,B25015_014M,B25015_014EA,B25015_014MA,B25015_015M,B25015_015EA,B25015_015MA,B25015_016M,B25015_016EA,B25015_016MA,B25015_017M,B25015_017EA,B25015_017MA,B25015_018M,B25015_018EA,B25015_018MA,B25015_019M,B25015_019EA,B25015_019MA,B25015_020M,B25015_020EA,B25015_020MA,B25015_021M,B25015_021EA,B25015_021MA,B25015_022M,B25015_022EA,B25015_022MA,B25015_023M,B25015_023EA,B25015_023MA,B25015_024M,B25015_024EA,B25015_024MA,B25015_025M,B25015_025EA,B25015_025MA,B25015_026M,B25015_026EA,B25015_026MA,B25015_027M,B25015_027EA,B25015_027MA,state
943147,4975,659266,7711,97768,3748,94547,3671,2761,840,460,364,395298,6261,387271,6154,6466,1300,1561,708,166200,3033,165630,3046,468,252,102,114,283881,7719,135396,4942,124153,4942,6809,1294,4434,1233,121433,5519,111281,5129,8624,1578,1528,622,27052,1989,26600,1953,29,48,423,395,4975,null,null,7711,null,null,3748,null,null,3671,null,null,840,null,null,364,null,null,6261,null,null,6154,null,null,1300,null,null,708,null,null,3033,null,null,3046,null,null,252,null,null,114,null,null,7719,null,null,4942,null,null,4942,null,null,1294,null,null,1233,null,null,5519,null,null,5129,null,null,1578,null,null,622,null,null,1989,null,null,1953,null,null,48,null,null,395,null,null,49
254851,2815,177772,3783,15084,1530,14506,1471,408,323,170,213,105445,2364,104069,2356,1159,525,217,145,57243,1863,57120,1864,55,88,68,71,77079,3456,28204,2233,26207,2195,657,360,1340,679,33874,2617,32693,2518,257,193,924,494,15001,1435,14854,1442,0,151,147,163,2815,null,null,3783,null,null,1530,null,null,1471,null,null,323,null,null,213,null,null,2364,null,null,2356,null,null,525,null,null,145,null,null,1863,null,null,1864,null,null,88,null,null,71,null,null,3456,null,null,2233,null,null,2195,null,null,360,null,null,679,null,null,2617,null,null,2518,null,null,193,null,null,494,null,null,1435,null,null,1442,null,null,151,null,null,163,null,null,50
3120692,13161,2037641,16261,193725,6734,190315,6419,2909,973,501,302,1240553,11775,1227300,11803,10652,1573,2601,675,603363,7186,601829,7131,1193,488,341,212,1083051,12975,389285,8923,370974,8700,10521,2090,7790,1790,548828,11281,523076,11305,18697,2779,7055,1371,144938,5874,143439,5751,455,403,1044,600,13161,null,null,16261,null,null,6734,null,null,6419,null,null,973,null,null,302,null,null,11775,null,null,11803,null,null,1573,null,null,675,null,null,7186,null,null,7131,null,null,488,null,null,212,null,null,12975,null,null,8923,null,null,8700,null,null,2090,null,null,1790,null,null,11281,null,null,11305,null,null,2779,null,null,1371,null,null,5874,null,null,5751,null,null,403,null,null,600,null,null,51
2768076,8506,1729320,12424,168413,5933,163588,5992,3992,1028,833,403,1054291,10380,1032326,10469,16603,2183,5362,1145,506616,6038,504716,6075,852,408,1048,485,1038756,12363,398889,7915,368320,8587,19193,2703,11376,1727,487809,9009,457321,9153,21189,2421,9299,1547,152058,5534,150421,5479,249,230,1388,795,8506,null,null,12424,null,null,5933,null,null,5992,null,null,1028,null,null,403,null,null,10380,null,null,10469,null,null,2183,null,null,1145,null,null,6038,null,null,6075,null,null,408,null,null,485,null,null,12363,null,null,7915,null,null,8587,null,null,2703,null,null,1727,null,null,9009,null,null,9153,null,null,2421,null,null,1547,null,null,5534,null,null,5479,null,null,230,null,null,795,null,null,53
722125,5656,523078,7047,46093,3298,45418,3250,594,379,81,161,291816,6327,287849,6479,3082,857,885,416,185169,3776,184534,3861,458,348,177,177,199047,6237,68435,3278,65805,3266,1739,752,891,499,98365,4339,96103,4363,1474,647,788,557,32247,2551,32187,2558,0,193,60,72,5656,null,null,7047,null,null,3298,null,null,3250,null,null,379,null,null,161,null,null,6327,null,null,6479,null,null,857,null,null,416,null,null,3776,null,null,3861,null,null,348,null,null,177,null,null,6237,null,null,3278,null,null,3266,null,null,752,null,null,499,null,null,4339,null,null,4363,null,null,647,null,null,557,null,null,2551,null,null,2558,null,null,193,null,null,72,null,null,54
2326998,7745,1551232,10480,166553,5129,163010,5092,2979,568,564,305,941092,8151,930913,8159,8551,1121,1628,488,443587,5298,442471,5325,697,343,419,221,775766,10523,295622,6910,281520,6940,9880,1678,4222,915,338882,7904,327993,7700,8238,1452,2651,871,141262,4277,140899,4275,182,152,181,162,7745,null,null,10480,null,null,5129,null,null,5092,null,null,568,null,null,305,null,null,8151,null,null,8159,null,null,1121,null,null,488,null,null,5298,null,null,5325,null,null,343,null,null,221,null,null,10523,null,null,6910,null,null,6940,null,null,1678,null,null,915,null,null,7904,null,null,7700,null,null,1452,null,null,871,null,null,4277,null,null,4275,null,null,152,null,null,162,null,null,55
223619,4088,153894,4084,20153,1955,19829,1935,324,213,0,197,87812,3083,86298,3190,895,450,619,375,45929,1540,45704,1545,105,103,120,130,69725,4085,28315,2380,27308,2239,642,448,365,385,33151,2811,31690,2770,1217,674,244,320,8259,1252,8058,1189,201,314,0,197,4088,null,null,4084,null,null,1955,null,null,1935,null,null,213,null,null,197,null,null,3083,null,null,3190,null,null,450,null,null,375,null,null,1540,null,null,1545,null,null,103,null,null,130,null,null,4085,null,null,2380,null,null,2239,null,null,448,null,null,385,null,null,2811,null,null,2770,null,null,674,null,null,320,null,null,1252,null,null,1189,null,null,314,null,null,197,null,null,56
1208438,9900,821672,8711,42946,3278,41398,3192,1468,636,80,102,440295,7713,426163,7365,11726,1622,2406,616,338431,4934,333986,4810,2829,699,1616,457,386766,8157,109513,3943,104140,3964,3933,960,1440,570,208990,6636,199263,6440,7976,1634,1751,634,68263,3143,67350,3069,744,394,169,112,9900,null,null,8711,null,null,3278,null,null,3192,null,null,636,null,null,102,null,null,7713,null,null,7365,null,null,1622,null,null,616,null,null,4934,null,null,4810,null,null,699,null,null,457,null,null,8157,null,null,3943,null,null,3964,null,null,960,null,null,570,null,null,6636,null,null,6440,null,null,1634,null,null,634,null,null,3143,null,null,3069,null,null,394,null,null,112,null,null,72
1852518,12189,1268138,12239,121486,4561,120378,4520,729,357,379,312,736910,9357,727397,9616,7803,1788,1710,599,409742,5347,408260,5342,598,286,884,468,584380,11458,208233,5842,199521,5779,6166,1357,2546,876,292476,8032,284996,8305,5721,1169,1759,682,83671,4541,83041,4548,339,230,291,184,12189,null,null,12239,null,null,4561,null,null,4520,null,null,357,null,null,312,null,null,9357,null,null,9616,null,null,1788,null,null,599,null,null,5347,null,null,5342,null,null,286,null,null,468,null,null,11458,null,null,5842,null,null,5779,null,null,1357,null,null,876,null,null,8032,null,null,8305,null,null,1169,null,null,682,null,null,4541,null,null,4548,null,null,230,null,null,184,null,null,01
248468,2841,160215,3268,19496,1894,17777,1692,1221,690,498,240,103995,2896,97671,2961,4299,1081,2025,479,36724,1614,35570,1626,500,200,654,250,88253,3611,37677,2931,33922,2929,1676,653,2079,727,41925,2878,38005,2937,2183,641,1737,526,8651,1303,8513,1312,53,51,85,74,2841,null,null,3268,null,null,1894,null,null,1692,null,null,690,null,null,240,null,null,2896,null,null,2961,null,null,1081,null,null,479,null,null,1614,null,null,1626,null,null,200,null,null,250,null,null,3611,null,null,2931,null,null,2929,null,null,653,null,null,727,null,null,2878,null,null,2937,null,null,641,null,null,526,null,null,1303,null,null,1312,null,null,51,null,null,74,null,null,02
2519052,11479,1593014,12380,150492,5731,142583,5475,5972,1267,1937,787,868892,10600,839122,10710,22365,2533,7405,1276,573630,7444,568047,7207,3444,974,2139,654,926038,13205,329902,8598,295549,8345,21367,2635,12986,1900,466846,11675,428902,11098,24182,2655,13762,2172,129290,5211,128247,5137,525,306,518,319,11479,null,null,12380,null,null,5731,null,null,5475,null,null,1267,null,null,787,null,null,10600,null,null,10710,null,null,2533,null,null,1276,null,null,7444,null,null,7207,null,null,974,null,null,654,null,null,13205,null,null,8598,null,null,8345,null,null,2635,null,null,1900,null,null,11675,null,null,11098,null,null,2655,null,null,2172,null,null,5211,null,null,5137,null,null,306,null,null,319,null,null,04
1142718,7341,737632,8928,74046,3692,70877,3604,2706,944,463,261,415295,7139,407406,7033,6176,1422,1713,595,248291,3906,247139,3908,644,363,508,342,405086,8913,153116,5552,141264,5537,6992,1368,4860,1398,193067,6319,182097,6158,6500,1562,4470,1400,58903,2970,58311,2931,255,183,337,273,7341,null,null,8928,null,null,3692,null,null,3604,null,null,944,null,null,261,null,null,7139,null,null,7033,null,null,1422,null,null,595,null,null,3906,null,null,3908,null,null,363,null,null,342,null,null,8913,null,null,5552,null,null,5537,null,null,1368,null,null,1398,null,null,6319,null,null,6158,null,null,1562,null,null,1400,null,null,2970,null,null,2931,null,null,183,null,null,273,null,null,05
12944178,15703,6943428,26799,537236,11495,509413,11430,20152,2129,7671,1185,4212085,20783,3999070,20849,159081,5452,53934,3185,2194107,14224,2163059,14276,23030,2267,8018,1092,6000750,23585,1849285,15579,1572115,16863,164451,7350,112719,5661,3310398,25220,2804167,24438,314961,9151,191270,6567,841067,11413,805731,11312,15278,1831,20058,2561,15703,null,null,26799,null,null,11495,null,null,11430,null,null,2129,null,null,1185,null,null,20783,null,null,20849,null,null,5452,null,null,3185,null,null,14224,null,null,14276,null,null,2267,null,null,1092,null,null,23585,null,null,15579,null,null,16863,null,null,7350,null,null,5661,null,null,25220,null,null,24438,null,null,9151,null,null,6567,null,null,11413,null,null,11312,null,null,1831,null,null,2561,null,null,06
2108992,7767,1365832,12605,158505,5857,154462,5754,2735,740,1308,602,843551,9067,831593,9271,10087,1789,1871,611,363776,4984,362528,4961,797,420,451,273,743160,11239,307757,7238,288984,7177,12722,2125,6051,1380,345773,7745,325949,7946,13814,1950,6010,1345,89630,3812,88398,3891,442,402,790,636,7767,null,null,12605,null,null,5857,null,null,5754,null,null,740,null,null,602,null,null,9067,null,null,9271,null,null,1789,null,null,611,null,null,4984,null,null,4961,null,null,420,null,null,273,null,null,11239,null,null,7238,null,null,7177,null,null,2125,null,null,1380,null,null,7745,null,null,7946,null,null,1950,null,null,1345,null,null,3812,null,null,3891,null,null,402,null,null,636,null,null,08
1357269,7141,879073,9745,67008,3816,66630,3803,237,161,141,115,546002,7036,540859,7021,3546,970,1597,629,266063,3881,265320,3874,537,420,206,179,478196,9202,144905,5381,138012,5544,3792,1206,3101,902,251671,6828,240928,7004,7165,1570,3578,1054,81620,3482,81185,3443,161,132,274,251,7141,null,null,9745,null,null,3816,null,null,3803,null,null,161,null,null,115,null,null,7036,null,null,7021,null,null,970,null,null,629,null,null,3881,null,null,3874,null,null,420,null,null,179,null,null,9202,null,null,5381,null,null,5544,null,null,1206,null,null,902,null,null,6828,null,null,7004,null,null,1570,null,null,1054,null,null,3482,null,null,3443,null,null,132,null,null,251,null,null,09
351085,3936,245005,4786,23238,2348,22695,2297,543,359,0,193,139329,4039,137911,4135,1009,555,409,299,82438,2140,82381,2139,44,72,13,21,106080,4864,38050,3078,35870,2941,1692,902,488,336,52220,3879,50810,3853,1377,683,33,55,15810,1848,15532,1868,227,364,51,89,3936,null,null,4786,null,null,2348,null,null,2297,null,null,359,null,null,193,null,null,4039,null,null,4135,null,null,555,null,null,299,null,null,2140,null,null,2139,null,null,72,null,null,21,null,null,4864,null,null,3078,null,null,2941,null,null,902,null,null,336,null,null,3879,null,null,3853,null,null,683,null,null,55,null,null,1848,null,null,1868,null,null,364,null,null,89,null,null,10
281241,3152,110376,3494,13225,1575,12914,1549,150,191,161,261,65647,2511,65041,2529,410,268,196,170,31504,2014,31241,1991,141,121,122,193,170865,4218,68692,3000,65101,2861,1545,710,2046,798,79917,3377,73929,3795,2837,1082,3151,1013,22256,2011,21904,1959,157,157,195,196,3152,null,null,3494,null,null,1575,null,null,1549,null,null,191,null,null,261,null,null,2511,null,null,2529,null,null,268,null,null,170,null,null,2014,null,null,1991,null,null,121,null,null,193,null,null,4218,null,null,3000,null,null,2861,null,null,710,null,null,798,null,null,3377,null,null,3795,null,null,1082,null,null,1013,null,null,2011,null,null,1959,null,null,157,null,null,196,null,null,11
