B17006_001E,B17006_001M,B17006_002E,B17006_002M,B17006_003E,B17006_003M,B17006_004E,B17006_004M,B17006_005E,B17006_005M,B17006_006E,B17006_006M,B17006_007E,B17006_007M,B17006_008E,B17006_008M,B17006_009E,B17006_009M,B17006_010E,B17006_010M,B17006_011E,B17006_011M,B17006_012E,B17006_012M,B17006_013E,B17006_013M,B17006_014E,B17006_014M,B17006_015E,B17006_015M,B17006_016E,B17006_016M,B17006_017E,B17006_017M,B17006_018E,B17006_018M,B17006_019E,B17006_019M,B17006_020E,B17006_020M,B17006_021E,B17006_021M,B17006_022E,B17006_022M,B17006_023E,B17006_023M,B17006_024E,B17006_024M,B17006_025E,B17006_025M,B17006_026E,B17006_026M,B17006_027E,B17006_027M,B17006_028E,B17006_028M,B17006_029E,B17006_029M,B17006_001M,B17006_001EA,B17006_001MA,B17006_002M,B17006_002EA,B17006_002MA,B17006_003M,B17006_003EA,B17006_003MA,B17006_004M,B17006_004EA,B17006_004MA,B17006_005M,B17006_005EA,B17006_005MA,B17006_006M,B17006_006EA,B17006_006MA,B17006_007M,B17006_007EA,B17006_007MA,B17006_008M,B17006_008EA,B17006_008MA,B17006_009M,B17006_009EA,B17006_009MA,B17006_010M,B17006_010EA,B17006_010MA,B17006_011M,B17006_011EA,B17006_011MA,B17006_012M,B17006_012EA,B17006_012MA,B17006_013M,B17006_013EA,B17006_013MA,B17006_014M,B17006_014EA,B17006_014MA,B17006_015M,B17006_015EA,B17006_015MA,B17006_016M,B17006_016EA,B17006_016MA,B17006_017M,B17006_017EA,B17006_017MA,B17006_018M,B17006_018EA,B17006_018MA,B17006_019M,B17006_019EA,B17006_019MA,B17006_020M,B17006_020EA,B17006_020MA,B17006_021M,B17006_021EA,B17006_021MA,B17006_022M,B17006_022EA,B17006_022MA,B17006_023M,B17006_023EA,B17006_023MA,B17006_024M,B17006_024EA,B17006_024MA,B17006_025M,B17006_025EA,B17006_025MA,B17006_026M,B17006_026EA,B17006_026MA,B17006_027M,B17006_027EA,B17006_027MA,B17006_028M,B17006_028EA,B17006_028MA,B17006_029M,B17006_029EA,B17006_029MA,state
1078625,3354,244530,12121,63536,7242,18573,3060,4258,1172,40705,5542,180994,11142,17741,3312,4736,1396,1535,797,11470,2515,163253,11309,50106,4677,7418,1568,105729,8728,834095,11633,596894,13125,159679,4856,30126,3060,407089,11261,237201,10325,54641,5744,13632,2548,2594,973,38415,4563,182560,9738,38352,3797,10850,1827,133358,7759,3354,null,null,12121,null,null,7242,null,null,3060,null,null,1172,null,null,5542,null,null,11142,null,null,3312,null,null,1396,null,null,797,null,null,2515,null,null,11309,null,null,4677,null,null,1568,null,null,8728,null,null,11633,null,null,13125,null,null,4856,null,null,3060,null,null,11261,null,null,10325,null,null,5744,null,null,2548,null,null,973,null,null,4563,null,null,9738,null,null,3797,null,null,1827,null,null,7759,null,null,45
209447,1735,34530,3653,9910,2102,3326,975,659,291,5925,1448,24620,2846,4227,1372,1186,583,334,280,2707,1074,20393,2891,6662,1086,1836,721,11895,2065,174917,3625,135161,3846,39725,1569,7931,1371,87505,3425,39756,3544,14989,2368,4385,873,846,368,9758,1867,24767,2824,4764,895,1238,620,18765,2424,1735,null,null,3653,null,null,2102,null,null,975,null,null,291,null,null,1448,null,null,2846,null,null,1372,null,null,583,null,null,280,null,null,1074,null,null,2891,null,null,1086,null,null,721,null,null,2065,null,null,3625,null,null,3846,null,null,1569,null,null,1371,null,null,3425,null,null,3544,null,null,2368,null,null,873,null,null,368,null,null,1867,null,null,2824,null,null,895,null,null,620,null,null,2424,null,null,46
1471524,4984,329494,14029,101254,7734,31221,3188,4493,1028,65540,5935,228240,12823,33723,5177,10999,2308,1750,837,20974,3560,194517,12275,60113,4671,12784,2413,121620,9170,1142030,14056,848625,14923,231069,5627,44655,3720,572901,13482,293405,11843,81563,6312,18139,2653,3712,1324,59712,5290,211842,10517,43168,3975,11220,2057,157454,8874,4984,null,null,14029,null,null,7734,null,null,3188,null,null,1028,null,null,5935,null,null,12823,null,null,5177,null,null,2308,null,null,837,null,null,3560,null,null,12275,null,null,4671,null,null,2413,null,null,9170,null,null,14056,null,null,14923,null,null,5627,null,null,3720,null,null,13482,null,null,11843,null,null,6312,null,null,2653,null,null,1324,null,null,5290,null,null,10517,null,null,3975,null,null,2057,null,null,8874,null,null,47
7186471,8635,1596051,31688,584408,25505,178556,11138,32707,3740,373145,16635,1011643,26670,109724,8766,36289,4382,4297,1042,69138,6551,901919,25954,267649,11778,52717,5083,581553,19314,5590420,31009,4179754,39619,1160092,17033,217978,8843,2801684,33709,1410666,32488,392720,18836,110165,7764,20047,3322,262508,13444,1017946,28591,232333,11267,55322,5076,730291,20993,8635,null,null,31688,null,null,25505,null,null,11138,null,null,3740,null,null,16635,null,null,26670,null,null,8766,null,null,4382,null,null,1042,null,null,6551,null,null,25954,null,null,11778,null,null,5083,null,null,19314,null,null,31009,null,null,39619,null,null,17033,null,null,8843,null,null,33709,null,null,32488,null,null,18836,null,null,7764,null,null,3322,null,null,13444,null,null,28591,null,null,11267,null,null,5076,null,null,20993,null,null,48
906946,2750,97800,8930,45815,5738,16926,2260,3068,743,25821,3957,51985,6580,7635,3006,1551,991,851,683,5233,1835,44350,6055,14200,2264,2561,855,27589,4591,809146,8689,700273,11170,195234,4595,38755,2772,466284,8127,108873,8703,41600,5800,10199,1746,2560,1241,28841,4511,67273,6351,12545,2636,3337,981,51391,4943,2750,null,null,8930,null,null,5738,null,null,2260,null,null,743,null,null,3957,null,null,6580,null,null,3006,null,null,991,null,null,683,null,null,1835,null,null,6055,null,null,2264,null,null,855,null,null,4591,null,null,8689,null,null,11170,null,null,4595,null,null,2772,null,null,8127,null,null,8703,null,null,5800,null,null,1746,null,null,1241,null,null,4511,null,null,6351,null,null,2636,null,null,981,null,null,4943,null,null,49
115469,1509,16580,3017,3278,1180,1000,588,563,349,1715,805,13302,2695,2647,1279,625,380,293,281,1729,1021,10655,2492,3556,1064,377,266,6722,1569,98889,3157,73770,3731,19496,1407,3728,747,50546,2969,25119,2818,9289,2144,2283,797,268,172,6738,1654,15830,2080,3099,820,600,378,12131,1852,1509,null,null,3017,null,null,1180,null,null,588,null,null,349,null,null,805,null,null,2695,null,null,1279,null,null,380,null,null,281,null,null,1021,null,null,2492,null,null,1064,null,null,266,null,null,1569,null,null,3157,null,null,3731,null,null,1407,null,null,747,null,null,2969,null,null,2818,null,null,2144,null,null,797,null,null,172,null,null,1654,null,null,2080,null,null,820,null,null,378,null,null,1852,null,null,50
1827137,5661,253513,13230,67434,7342,19885,3043,3754,1050,43795,5619,186079,11265,21460,3710,6926,1781,542,356,13992,2609,164619,11146,45710,4760,10233,1958,108676,8158,1573624,13620,1209423,16524,344147,6600,61995,3935,803281,12599,364201,13267,99565,7886,26540,3302,6136,1462,66889,5923,264636,10713,52112,4925,12689,2023,199835,8547,5661,null,null,13230,null,null,7342,null,null,3043,null,null,1050,null,null,5619,null,null,11265,null,null,3710,null,null,1781,null,null,356,null,null,2609,null,null,11146,null,null,4760,null,null,1958,null,null,8158,null,null,13620,null,null,16524,null,null,6600,null,null,3935,null,null,12599,null,null,13267,null,null,7886,null,null,3302,null,null,1462,null,null,5923,null,null,10713,null,null,4925,null,null,2023,null,null,8547,null,null,51
1595382,3728,211212,11593,81494,9131,25037,4249,5375,1272,51082,6027,129718,9563,21595,4057,7542,2064,957,560,13096,2798,108123,9597,32108,4601,4995,1304,71020,6863,1384170,12224,1093526,16419,311937,7112,59717,3699,721872,12585,290644,13576,102912,9538,25650,3684,5093,1423,72169,6911,187732,11473,40352,4527,8877,1576,138503,8883,3728,null,null,11593,null,null,9131,null,null,4249,null,null,1272,null,null,6027,null,null,9563,null,null,4057,null,null,2064,null,null,560,null,null,2798,null,null,9597,null,null,4601,null,null,1304,null,null,6863,null,null,12224,null,null,16419,null,null,7112,null,null,3699,null,null,12585,null,null,13576,null,null,9538,null,null,3684,null,null,1423,null,null,6911,null,null,11473,null,null,4527,null,null,1576,null,null,8883,null,null,53
366959,2386,86693,6573,28261,3618,7780,1462,1729,651,18752,2763,58432,5938,7930,1962,2708,1009,302,271,4920,1425,50502,5885,17198,2592,3247,1172,30057,4049,280266,6714,210117,7713,56172,3522,8867,1581,145078,5801,70149,5672,21481,3001,5448,1295,1076,612,14957,2366,48668,4664,10441,2116,2870,1044,35357,3897,2386,null,null,6573,null,null,3618,null,null,1462,null,null,651,null,null,2763,null,null,5938,null,null,1962,null,null,1009,null,null,271,null,null,1425,null,null,5885,null,null,2592,null,null,1172,null,null,4049,null,null,6714,null,null,7713,null,null,3522,null,null,1581,null,null,5801,null,null,5672,null,null,3001,null,null,1295,null,null,612,null,null,2366,null,null,4664,null,null,2116,null,null,1044,null,null,3897,null,null,54
1253561,3490,192004,11117,55798,6225,17407,2102,4343,1190,34048,4236,136206,8096,22907,3309,6808,1555,1635,639,14464,2279,113299,7194,35958,3505,7206,1322,70135,5096,1061557,11343,811515,12373,211754,4877,42942,2431,556819,9275,250042,10280,86442,5939,21543,2381,3473,836,61426,4840,163600,8941,34738,3606,7264,1382,121598,7355,3490,null,null,11117,null,null,6225,null,null,2102,null,null,1190,null,null,4236,null,null,8096,null,null,3309,null,null,1555,null,null,639,null,null,2279,null,null,7194,null,null,3505,null,null,1322,null,null,5096,null,null,11343,null,null,12373,null,null,4877,null,null,2431,null,null,9275,null,null,10280,null,null,5939,null,null,2381,null,null,836,null,null,4840,null,null,8941,null,null,3606,null,null,1382,null,null,7355,null,null,55
137087,1878,14154,2526,5524,1895,1548,745,313,204,3663,1348,8630,2041,710,448,426,313,12,24,272,253,7920,2071,2908,1026,192,152,4820,1726,122933,2983,92954,3519,26018,1839,5790,1173,61146,2885,29979,3241,13676,2573,2272,854,1115,576,10289,2246,16303,2534,3959,1188,489,345,11855,2078,1878,null,null,2526,null,null,1895,null,null,745,null,null,204,null,null,1348,null,null,2041,null,null,448,null,null,313,null,null,24,null,null,253,null,null,2071,null,null,1026,null,null,152,null,null,1726,null,null,2983,null,null,3519,null,null,1839,null,null,1173,null,null,2885,null,null,3241,null,null,2573,null,null,854,null,null,576,null,null,2246,null,null,2534,null,null,1188,null,null,345,null,null,2078,null,null,56
689153,2206,387318,10861,103623,7410,25632,3070,5999,1440,71992,5955,283695,10879,45439,5270,15241,2671,2398,969,27800,3695,238256,10872,60983,4074,13217,1854,164056,8562,301835,10832,194992,10033,37549,2976,7960,1344,149483,8690,106843,6837,29326,4069,7578,1627,2125,889,19623,2796,77517,5564,12185,2033,3405,1035,61927,4972,2206,null,null,10861,null,null,7410,null,null,3070,null,null,1440,null,null,5955,null,null,10879,null,null,5270,null,null,2671,null,null,969,null,null,3695,null,null,10872,null,null,4074,null,null,1854,null,null,8562,null,null,10832,null,null,10033,null,null,2976,null,null,1344,null,null,8690,null,null,6837,null,null,4069,null,null,1627,null,null,889,null,null,2796,null,null,5564,null,null,2033,null,null,1035,null,null,4972,null,null,72
1081342,4280,262862,12680,67982,7354,20125,2956,4520,1153,43337,4808,194880,10873,20553,3580,5279,1602,801,509,14473,2758,174327,10306,52254,4371,9573,2105,112500,8406,818480,12256,606855,12315,156165,6112,35251,3158,415439,8802,211625,10814,54139,5725,14733,2563,3107,1171,36299,4552,157486,9729,34598,3867,8458,1920,114430,7075,4280,null,null,12680,null,null,7354,null,null,2956,null,null,1153,null,null,4808,null,null,10873,null,null,3580,null,null,1602,null,null,509,null,null,2758,null,null,10306,null,null,4371,null,null,2105,null,null,8406,null,null,12256,null,null,12315,null,null,6112,null,null,3158,null,null,8802,null,null,10814,null,null,5725,null,null,2563,null,null,1171,null,null,4552,null,null,9729,null,null,3867,null,null,1920,null,null,7075,null,null,01
182589,1419,25169,4099,7416,1641,2185,552,416,247,4815,1366,17753,3811,2791,805,1097,555,128,63,1566,544,14962,3851,4850,1228,624,276,9488,2903,157420,3945,118627,4446,32924,1790,6668,1071,79035,3668,38793,4134,15193,2928,3714,1247,1029,513,10450,2388,23600,3221,6430,1494,1241,532,15929,2468,1419,null,null,4099,null,null,1641,null,null,552,null,null,247,null,null,1366,null,null,3811,null,null,805,null,null,555,null,null,63,null,null,544,null,null,3851,null,null,1228,null,null,276,null,null,2903,null,null,3945,null,null,4446,null,null,1790,null,null,1071,null,null,3668,null,null,4134,null,null,2928,null,null,1247,null,null,513,null,null,2388,null,null,3221,null,null,1494,null,null,532,null,null,2468,null,null,02
1594976,4190,372144,13359,143640,9966,42000,4331,7523,1217,94117,7673,228504,10777,37676,5343,8897,2082,1869,714,26910,3975,190828,10368,55383,4395,8279,1646,127166,8633,1222832,13545,883813,16345,241467,6773,46750,3772,595596,12200,339019,13606,106683,7649,28999,3151,6983,1671,70701,5562,232336,11777,51328,5192,10241,2066,170767,8350,4190,null,null,13359,null,null,9966,null,null,4331,null,null,1217,null,null,7673,null,null,10777,null,null,5343,null,null,2082,null,null,714,null,null,3975,null,null,10368,null,null,4395,null,null,1646,null,null,8633,null,null,13545,null,null,16345,null,null,6773,null,null,3772,null,null,12200,null,null,13606,null,null,7649,null,null,3151,null,null,1671,null,null,5562,null,null,11777,null,null,5192,null,null,2066,null,null,8350,null,null,04
690094,3436,161993,9131,53173,7049,15690,2992,2665,792,34818,5277,108820,9139,12248,2586,3947,1436,707,414,7594,1988,96572,8853,30940,3414,5485,1628,60147,6347,528101,9424,392781,10426,102482,3859,20485,2473,269814,8737,135320,7203,36489,4489,10551,2144,2509,864,23429,3120,98831,6886,20175,2987,4212,1384,74444,5626,3436,null,null,9131,null,null,7049,null,null,2992,null,null,792,null,null,5277,null,null,9139,null,null,2586,null,null,1436,null,null,414,null,null,1988,null,null,8853,null,null,3414,null,null,1628,null,null,6347,null,null,9424,null,null,10426,null,null,3859,null,null,2473,null,null,8737,null,null,7203,null,null,4489,null,null,2144,null,null,864,null,null,3120,null,null,6886,null,null,2987,null,null,1384,null,null,5626,null,null,05
8921451,9753,1747994,33361,714684,24015,200832,9553,40159,3488,473693,17101,1033310,25275,181597,12685,56948,5767,9696,1779,114953,9246,851713,23471,246871,11229,53741,3618,551101,17436,7173457,34601,5415986,42060,1506419,18164,298140,9229,3611427,31246,1757471,27115,585421,18084,158074,6356,32945,3178,394402,14770,1172050,25294,272926,11240,58412,4460,840712,20093,9753,null,null,33361,null,null,24015,null,null,9553,null,null,3488,null,null,17101,null,null,25275,null,null,12685,null,null,5767,null,null,1779,null,null,9246,null,null,23471,null,null,11229,null,null,3618,null,null,17436,null,null,34601,null,null,42060,null,null,18164,null,null,9229,null,null,31246,null,null,27115,null,null,18084,null,null,6356,null,null,3178,null,null,14770,null,null,25294,null,null,11240,null,null,4460,null,null,20093,null,null,06
1237312,3050,161845,9761,67909,6548,20449,2880,4282,1108,43178,4319,93936,8320,12507,3319,4084,1385,579,379,7844,2274,81429,8190,21113,3341,4096,1035,56220,5875,1075467,10267,841823,11193,239141,5010,45981,3884,556701,8849,233644,10271,76434,6009,16594,2617,2892,875,56948,4690,157210,8919,29181,3601,7214,1677,120815,6771,3050,null,null,9761,null,null,6548,null,null,2880,null,null,1108,null,null,4319,null,null,8320,null,null,3319,null,null,1385,null,null,379,null,null,2274,null,null,8190,null,null,3341,null,null,1035,null,null,5875,null,null,10267,null,null,11193,null,null,5010,null,null,3884,null,null,8849,null,null,10271,null,null,6009,null,null,2617,null,null,875,null,null,4690,null,null,8919,null,null,3601,null,null,1677,null,null,6771,null,null,08
740553,2238,93289,8095,22013,4056,5536,1500,1385,632,15092,3122,71276,7137,6484,2065,1996,969,246,249,4242,1594,64792,6315,19852,2858,3540,1094,41400,4636,647264,7572,479004,8754,118497,3607,25390,2435,335117,7230,168260,9369,41275,4560,9806,2018,1570,627,29899,3902,126985,8142,25588,3015,5246,1273,96151,6449,2238,null,null,8095,null,null,4056,null,null,1500,null,null,632,null,null,3122,null,null,7137,null,null,2065,null,null,969,null,null,249,null,null,1594,null,null,6315,null,null,2858,null,null,1094,null,null,4636,null,null,7572,null,null,8754,null,null,3607,null,null,2435,null,null,7230,null,null,9369,null,null,4560,null,null,2018,null,null,627,null,null,3902,null,null,8142,null,null,3015,null,null,1273,null,null,6449,null,null,09
200156,1476,33934,4973,8144,2780,1928,914,649,505,5567,1939,25790,4548,1836,918,495,315,70,114,1271,744,23954,4431,8522,2215,712,484,14720,2931,166222,5181,118970,4703,33525,2559,6044,1506,79401,3981,47252,4565,12178,2791,2585,1109,602,494,8991,2109,35074,4317,7606,1691,1422,639,26046,3577,1476,null,null,4973,null,null,2780,null,null,914,null,null,505,null,null,1939,null,null,4548,null,null,918,null,null,315,null,null,114,null,null,744,null,null,4431,null,null,2215,null,null,484,null,null,2931,null,null,5181,null,null,4703,null,null,2559,null,null,1506,null,null,3981,null,null,4565,null,null,2791,null,null,1109,null,null,494,null,null,2109,null,null,4317,null,null,1691,null,null,639,null,null,3577,null,null,10
117940,1186,30108,4560,1281,971,291,352,173,271,817,749,28827,4625,1153,666,401,388,0,203,752,506,27674,4569,7390,1907,1571,715,18713,3397,87832,4706,51648,4165,23403,2214,3086,887,25159,2498,36184,4439,6357,2130,1362,819,486,373,4509,1454,29827,3918,9872,1896,2450,916,17505,2678,1186,null,null,4560,null,null,971,null,null,352,null,null,271,null,null,749,null,null,4625,null,null,666,null,null,388,null,null,203,null,null,506,null,null,4569,null,null,1907,null,null,715,null,null,3397,null,null,4706,null,null,4165,null,null,2214,null,null,887,null,null,2498,null,null,4439,null,null,2130,null,null,819,null,null,373,null,null,1454,null,null,3918,null,null,1896,null,null,916,null,null,2678,null,null,11
