B19119_001E,B19119_001M,B19119_002E,B19119_002M,B19119_003E,B19119_003M,B19119_004E,B19119_004M,B19119_005E,B19119_005M,B19119_006E,B19119_006M,B19119_007E,B19119_007M,B19119_001M,B19119_001EA,B19119_001MA,B19119_002M,B19119_002EA,B19119_002MA,B19119_003M,B19119_003EA,B19119_003MA,B19119_004M,B19119_004EA,B19119_004MA,B19119_005M,B19119_005EA,B19119_005MA,B19119_006M,B19119_006EA,B19119_006MA,B19119_007M,B19119_007EA,B19119_007MA,state
79530,2144,72105,2800,78599,5117,95893,5858,98614,9698,91677,17965,83285,27477,2144,null,null,2800,null,null,5117,null,null,5858,null,null,9698,null,null,17965,null,null,27477,null,null,38
66722,434,59565,698,69058,1413,83515,1721,81966,2208,72422,4313,72662,6016,434,null,null,698,null,null,1413,null,null,1721,null,null,2208,null,null,4313,null,null,6016,null,null,39
61633,649,57207,983,63622,2052,70144,2194,65637,2595,67533,4471,56926,4019,649,null,null,983,null,null,2052,null,null,2194,null,null,2595,null,null,4471,null,null,4019,null,null,40
70929,984,63830,1080,75005,2991,88448,3271,74825,4376,75003,5570,75412,7521,984,null,null,1080,null,null,2991,null,null,3271,null,null,4376,null,null,5570,null,null,7521,null,null,41
72313,457,62359,566,77306,1501,91692,1413,88194,3598,79717,5456,77006,6302,457,null,null,566,null,null,1501,null,null,1413,null,null,3598,null,null,5456,null,null,6302,null,null,42
77940,2404,67649,2833,80509,6392,105447,7171,90397,17118,76853,36595,117541,42242,2404,null,null,2833,null,null,6392,null,null,7171,null,null,17118,null,null,36595,null,null,42242,null,null,44
61535,772,57131,1068,60191,2146,75946,2122,72123,3463,66827,7691,67974,7891,772,null,null,1068,null,null,2146,null,null,2122,null,null,3463,null,null,7691,null,null,7891,null,null,45
70853,1560,62984,2301,73988,4995,86452,2278,85093,8255,72749,7853,58282,11119,1560,null,null,2301,null,null,4995,null,null,2278,null,null,8255,null,null,7853,null,null,11119,null,null,46
60659,709,54596,1026,62533,2006,73604,2575,68834,3990,68599,4442,59473,11830,709,null,null,1026,null,null,2006,null,null,2575,null,null,3990,null,null,4442,null,null,11830,null,null,47
67025,467,61831,558,67849,1268,76933,1269,69848,1844,66982,3185,70172,2765,467,null,null,558,null,null,1268,null,null,1269,null,null,1844,null,null,3185,null,null,2765,null,null,48
74181,1212,63480,1575,74479,2551,81794,3333,84330,3940,87847,3974,96068,4189,1212,null,null,1575,null,null,2551,null,null,3333,null,null,3940,null,null,3974,null,null,4189,null,null,49
74805,2276,66109,2111,79385,4479,89657,4510,92339,13996,97251,12104,98324,31343,2276,null,null,2111,null,null,4479,null,null,4510,null,null,13996,null,null,12104,null,null,31343,null,null,50
83306,818,72749,1187,85194,2300,101389,1226,98075,4930,91200,9895,112402,12842,818,null,null,1187,null,null,2300,null,null,1226,null,null,4930,null,null,9895,null,null,12842,null,null,51
81234,792,73447,1318,84823,2052,100282,1746,83496,2939,84421,8424,92366,6564,792,null,null,1318,null,null,2052,null,null,1746,null,null,2939,null,null,8424,null,null,6564,null,null,53
56703,1030,50948,1250,60409,2505,72767,4855,68491,6012,54575,7651,66458,13081,1030,null,null,1250,null,null,2505,null,null,4855,null,null,6012,null,null,7651,null,null,13081,null,null,54
72891,693,63739,760,76378,1471,93500,2474,87067,2749,75822,4685,74751,8170,693,null,null,760,null,null,1471,null,null,2474,null,null,2749,null,null,4685,null,null,8170,null,null,55
73574,2463,68533,2353,70868,6036,90270,8246,83588,9301,101628,14901,91149,21127,2463,null,null,2353,null,null,6036,null,null,8246,null,null,9301,null,null,14901,null,null,21127,null,null,56
24212,475,21042,556,24043,1164,32338,1937,31349,2400,32210,3574,38069,9535,475,null,null,556,null,null,1164,null,null,1937,null,null,2400,null,null,3574,null,null,9535,null,null,72
59764,816,53206,941,60739,1635,75978,2828,70841,3485,73821,5741,54520,14398,816,null,null,941,null,null,1635,null,null,2828,null,null,3485,null,null,5741,null,null,14398,null,null,01
88604,2636,85915,4611,84148,6215,102997,8345,93043,12748,94056,15007,100037,29432,2636,null,null,4611,null,null,6215,null,null,8345,null,null,12748,null,null,15007,null,null,29432,null,null,02
63877,783,60761,1033,62013,1594,74317,2447,65721,3228,62439,3783,71992,5788,783,null,null,1033,null,null,1594,null,null,2447,null,null,3228,null,null,3783,null,null,5788,null,null,04
55484,780,50594,860,57426,1799,69807,2927,61443,3946,59470,7651,57373,12798,780,null,null,860,null,null,1799,null,null,2927,null,null,3946,null,null,7651,null,null,12798,null,null,05
77359,391,71636,579,77412,1054,89444,1335,76752,1337,75758,1703,85148,2219,391,null,null,579,null,null,1054,null,null,1335,null,null,1337,null,null,1703,null,null,2219,null,null,06
80761,727,74305,1314,83180,2296,94472,3085,83970,3567,75690,4203,87669,6409,727,null,null,1314,null,null,2296,null,null,3085,null,null,3567,null,null,4203,null,null,6409,null,null,08
94449,1492,82253,1437,96608,4152,117344,4246,115450,7175,112871,10317,95848,17508,1492,null,null,1437,null,null,4152,null,null,4246,null,null,7175,null,null,10317,null,null,17508,null,null,09
74251,3185,64826,3110,77345,5501,90892,8242,86829,9450,81651,13724,94213,25983,3185,null,null,3110,null,null,5501,null,null,8242,null,null,9450,null,null,13724,null,null,25983,null,null,10
98498,8129,107097,8205,85000,9408,98864,22326,82955,33291,71493,50930,46469,46374,8129,null,null,8205,null,null,9408,null,null,22326,null,null,33291,null,null,50930,null,null,46374,null,null,11
