B05013_001E,B05013_001M,B05013_002E,B05013_002M,B05013_003E,B05013_003M,B05013_004E,B05013_004M,B05013_005E,B05013_005M,B05013_006E,B05013_006M,B05013_007E,B05013_007M,B05013_008E,B05013_008M,B05013_009E,B05013_009M,B05013_010E,B05013_010M,B05013_011E,B05013_011M,B05013_012E,B05013_012M,B05013_013E,B05013_013M,B05013_014E,B05013_014M,B05013_015E,B05013_015M,B05013_016E,B05013_016M,B05013_017E,B05013_017M,B05013_018E,B05013_018M,B05013_019E,B05013_019M,B05013_020E,B05013_020M,B05013_021E,B05013_021M,B05013_022E,B05013_022M,B05013_023E,B05013_023M,B05013_024E,B05013_024M,B05013_025E,B05013_025M,B05013_026E,B05013_026M,B05013_027E,B05013_027M,B05013_028E,B05013_028M,B05013_029E,B05013_029M,B05013_030E,B05013_030M,B05013_031E,B05013_031M,B05013_032E,B05013_032M,B05013_033E,B05013_033M,B05013_034E,B05013_034M,B05013_035E,B05013_035M,B05013_036E,B05013_036M,B05013_037E,B05013_037M,B05013_038E,B05013_038M,B05013_039E,B05013_039M,B05013_001M,B05013_001EA,B05013_001MA,B05013_002M,B05013_002EA,B05013_002MA,B05013_003M,B05013_003EA,B05013_003MA,B05013_004M,B05013_004EA,B05013_004MA,B05013_005M,B05013_005EA,B05013_005MA,B05013_006M,B05013_006EA,B05013_006MA,B05013_007M,B05013_007EA,B05013_007MA,B05013_008M,B05013_008EA,B05013_008MA,B05013_009M,B05013_009EA,B05013_009MA,B05013_010M,B05013_010EA,B05013_010MA,B05013_011M,B05013_011EA,B05013_011MA,B05013_012M,B05013_012EA,B05013_012MA,B05013_013M,B05013_013EA,B05013_013MA,B05013_014M,B05013_014EA,B05013_014MA,B05013_015M,B05013_015EA,B05013_015MA,B05013_016M,B05013_016EA,B05013_016MA,B05013_017M,B05013_017EA,B05013_017MA,B05013_018M,B05013_018EA,B05013_018MA,B05013_019M,B05013_019EA,B05013_019MA,B05013_020M,B05013_020EA,B05013_020MA,B05013_021M,B05013_021EA,B05013_021MA,B05013_022M,B05013_022EA,B05013_022MA,B05013_023M,B05013_023EA,B05013_023MA,B05013_024M,B05013_024EA,B05013_024MA,B05013_025M,B05013_025EA,B05013_025MA,B05013_026M,B05013_026EA,B05013_026MA,B05013_027M,B05013_027EA,B05013_027MA,B05013_028M,B05013_028EA,B05013_028MA,B05013_029M,B05013_029EA,B05013_029MA,B05013_030M,B05013_030EA,B05013_030MA,B05013_031M,B05013_031EA,B05013_031MA,B05013_032M,B05013_032EA,B05013_032MA,B05013_033M,B05013_033EA,B05013_033MA,B05013_034M,B05013_034EA,B05013_034MA,B05013_035M,B05013_035EA,B05013_035MA,B05013_036M,B05013_036EA,B05013_036MA,B05013_037M,B05013_037EA,B05013_037MA,B05013_038M,B05013_038EA,B05013_038MA,B05013_039M,B05013_039EA,B05013_039MA,state
4536115,36101,2137278,21050,11501,1828,28642,2686,41932,4062,66772,4501,114620,5769,172917,6920,197353,6551,217982,7797,208406,7693,201910,5511,194430,5070,177381,6881,159947,6437,127100,4635,82566,4239,58730,3250,42283,3251,32806,2367,2398837,21429,12393,1986,27539,3170,37347,3574,65465,4257,111225,4781,175053,6501,208714,5677,227305,7984,221400,6168,219788,5270,225816,5051,206780,5862,184701,5638,153352,5072,106098,4833,83922,3845,60102,3293,71837,3846,36101,null,null,21050,null,null,1828,null,null,2686,null,null,4062,null,null,4501,null,null,5769,null,null,6920,null,null,6551,null,null,7797,null,null,7693,null,null,5511,null,null,5070,null,null,6881,null,null,6437,null,null,4635,null,null,4239,null,null,3250,null,null,3251,null,null,2367,null,null,21429,null,null,1986,null,null,3170,null,null,3574,null,null,4257,null,null,4781,null,null,6501,null,null,5677,null,null,7984,null,null,6168,null,null,5270,null,null,5051,null,null,5862,null,null,5638,null,null,5072,null,null,4833,null,null,3845,null,null,3293,null,null,3846,null,null,36
789638,14228,399898,9823,3352,954,7159,1469,10322,1991,18487,2204,25324,2773,38068,3552,43834,3067,53982,4004,49661,3184,45716,3375,32652,2453,23063,2283,17749,1878,12601,1715,7269,1242,5211,1072,3354,856,2094,540,389740,8425,3880,1162,6116,1366,9455,1422,17304,2143,25820,2461,32574,2768,46234,3096,54292,3770,43519,2943,38621,3236,32238,2500,23103,2400,17530,1971,12962,1431,10569,1414,6531,1237,4683,977,4309,1051,14228,null,null,9823,null,null,954,null,null,1469,null,null,1991,null,null,2204,null,null,2773,null,null,3552,null,null,3067,null,null,4004,null,null,3184,null,null,3375,null,null,2453,null,null,2283,null,null,1878,null,null,1715,null,null,1242,null,null,1072,null,null,856,null,null,540,null,null,8425,null,null,1162,null,null,1366,null,null,1422,null,null,2143,null,null,2461,null,null,2768,null,null,3096,null,null,3770,null,null,2943,null,null,3236,null,null,2500,null,null,2400,null,null,1971,null,null,1431,null,null,1414,null,null,1237,null,null,977,null,null,1051,null,null,37
24588,2501,12479,1851,229,254,729,518,146,212,650,467,1430,588,1932,808,1683,682,1183,534,1340,633,664,304,1129,651,502,354,190,105,359,219,118,124,195,203,0,155,0,155,12109,1822,0,155,230,269,257,219,828,604,1377,793,1278,663,2392,992,811,496,915,545,784,453,916,393,653,315,636,501,506,279,183,171,122,116,112,119,109,140,2501,null,null,1851,null,null,254,null,null,518,null,null,212,null,null,467,null,null,588,null,null,808,null,null,682,null,null,534,null,null,633,null,null,304,null,null,651,null,null,354,null,null,105,null,null,219,null,null,124,null,null,203,null,null,155,null,null,155,null,null,1822,null,null,155,null,null,269,null,null,219,null,null,604,null,null,793,null,null,663,null,null,992,null,null,496,null,null,545,null,null,453,null,null,393,null,null,315,null,null,501,null,null,279,null,null,171,null,null,116,null,null,119,null,null,140,null,null,38
513592,13781,257411,8849,3056,1218,5102,1347,6775,1413,11090,1417,21959,2829,25512,2603,28945,2616,27527,2959,22671,2557,21598,2237,20044,1971,15095,1858,14624,1801,12031,1737,7214,1208,5824,960,3880,910,4464,905,256181,7846,2378,656,4930,1216,6712,1622,9243,1492,18369,2356,23957,2514,27346,2652,25946,2953,22291,2651,18989,2256,19351,1955,15642,1769,13516,1565,14272,1732,9972,1539,8291,1400,6952,1257,8024,1218,13781,null,null,8849,null,null,1218,null,null,1347,null,null,1413,null,null,1417,null,null,2829,null,null,2603,null,null,2616,null,null,2959,null,null,2557,null,null,2237,null,null,1971,null,null,1858,null,null,1801,null,null,1737,null,null,1208,null,null,960,null,null,910,null,null,905,null,null,7846,null,null,656,null,null,1216,null,null,1622,null,null,1492,null,null,2356,null,null,2514,null,null,2652,null,null,2953,null,null,2651,null,null,2256,null,null,1955,null,null,1769,null,null,1565,null,null,1732,null,null,1539,null,null,1400,null,null,1257,null,null,1218,null,null,39
228414,5999,116530,3907,877,353,1296,463,2447,698,5027,1111,9816,1416,13029,1435,14162,1127,14668,1705,13218,1437,9956,1036,10849,1179,7303,831,5247,911,3403,880,2430,631,1433,535,960,450,409,255,111884,3753,788,657,1389,471,2361,726,5722,1076,9733,1713,9842,1496,12238,1355,12283,1416,12370,1783,10250,1021,9945,1275,7570,1177,5867,1026,2997,607,3620,738,2502,558,1557,509,850,327,5999,null,null,3907,null,null,353,null,null,463,null,null,698,null,null,1111,null,null,1416,null,null,1435,null,null,1127,null,null,1705,null,null,1437,null,null,1036,null,null,1179,null,null,831,null,null,911,null,null,880,null,null,631,null,null,535,null,null,450,null,null,255,null,null,3753,null,null,657,null,null,471,null,null,726,null,null,1076,null,null,1713,null,null,1496,null,null,1355,null,null,1416,null,null,1783,null,null,1021,null,null,1275,null,null,1177,null,null,1026,null,null,607,null,null,738,null,null,558,null,null,509,null,null,327,null,null,40
394217,10778,191571,6319,1323,759,2459,1025,3269,977,4875,1096,13759,1977,16147,2369,19380,2266,22198,2055,22671,2522,21676,2348,16342,1595,15341,1838,11168,1917,7994,1162,4472,1053,3740,979,2110,727,2647,783,202646,6885,1595,790,1636,749,4968,1400,4697,1020,11114,2197,16846,2150,20194,1938,22876,2595,21767,2515,22486,2047,15971,1668,14593,1903,13435,1479,10320,1607,6863,1121,5015,1269,3309,915,4961,1152,10778,null,null,6319,null,null,759,null,null,1025,null,null,977,null,null,1096,null,null,1977,null,null,2369,null,null,2266,null,null,2055,null,null,2522,null,null,2348,null,null,1595,null,null,1838,null,null,1917,null,null,1162,null,null,1053,null,null,979,null,null,727,null,null,783,null,null,6885,null,null,790,null,null,749,null,null,1400,null,null,1020,null,null,2197,null,null,2150,null,null,1938,null,null,2595,null,null,2515,null,null,2047,null,null,1668,null,null,1903,null,null,1479,null,null,1607,null,null,1121,null,null,1269,null,null,915,null,null,1152,null,null,41
870913,19386,424504,11044,5030,1278,8978,2242,11086,2169,19748,2500,28225,2997,39455,4037,43401,2965,48717,4825,36023,3196,39652,2840,33334,2203,27691,2569,26541,2420,20004,1642,15058,1630,9300,1667,6410,1302,5851,1132,446409,13386,4101,1221,8396,1460,12502,2189,21013,2926,25169,3024,38517,3290,44665,3095,45207,3335,40059,3378,38179,2668,36208,2269,30816,2757,28211,2647,23821,2157,17035,2316,11500,1472,10002,1577,11008,1453,19386,null,null,11044,null,null,1278,null,null,2242,null,null,2169,null,null,2500,null,null,2997,null,null,4037,null,null,2965,null,null,4825,null,null,3196,null,null,2840,null,null,2203,null,null,2569,null,null,2420,null,null,1642,null,null,1630,null,null,1667,null,null,1302,null,null,1132,null,null,13386,null,null,1221,null,null,1460,null,null,2189,null,null,2926,null,null,3024,null,null,3290,null,null,3095,null,null,3335,null,null,3378,null,null,2668,null,null,2269,null,null,2757,null,null,2647,null,null,2157,null,null,2316,null,null,1472,null,null,1577,null,null,1453,null,null,42
148480,7235,73092,4368,1330,823,881,554,1435,822,2893,1021,4454,1242,6778,1268,7171,1373,6407,1311,6499,1340,5548,1221,7796,1223,5885,1109,5846,1082,3633,838,2823,935,2094,542,708,417,911,532,75388,4439,481,345,644,439,2220,983,2811,987,3604,952,5697,1212,4666,1117,6456,1239,6521,1123,7036,992,8516,1384,6111,1226,6433,1287,3756,905,2694,671,2748,963,3227,1554,1767,718,7235,null,null,4368,null,null,823,null,null,554,null,null,822,null,null,1021,null,null,1242,null,null,1268,null,null,1373,null,null,1311,null,null,1340,null,null,1221,null,null,1223,null,null,1109,null,null,1082,null,null,838,null,null,935,null,null,542,null,null,417,null,null,532,null,null,4439,null,null,345,null,null,439,null,null,983,null,null,987,null,null,952,null,null,1212,null,null,1117,null,null,1239,null,null,1123,null,null,992,null,null,1384,null,null,1226,null,null,1287,null,null,905,null,null,671,null,null,963,null,null,1554,null,null,718,null,null,44
237964,9054,118105,5031,844,570,1547,718,2558,1063,5607,1419,7729,1524,10699,1723,14938,2111,16149,2709,13860,2278,9563,1914,8893,1303,6400,1345,6173,1405,4571,983,3740,902,2836,729,1477,598,521,332,119859,6043,1322,753,2475,1041,2919,928,5008,1303,7885,1407,9372,1759,11247,1828,15356,2348,11969,1814,8570,1210,9609,1362,6771,1263,5977,1211,5784,1402,6898,1271,4155,985,1762,667,2780,995,9054,null,null,5031,null,null,570,null,null,718,null,null,1063,null,null,1419,null,null,1524,null,null,1723,null,null,2111,null,null,2709,null,null,2278,null,null,1914,null,null,1303,null,null,1345,null,null,1405,null,null,983,null,null,902,null,null,729,null,null,598,null,null,332,null,null,6043,null,null,753,null,null,1041,null,null,928,null,null,1303,null,null,1407,null,null,1759,null,null,1828,null,null,2348,null,null,1814,null,null,1210,null,null,1362,null,null,1263,null,null,1211,null,null,1402,null,null,1271,null,null,985,null,null,667,null,null,995,null,null,45
30926,2591,15991,1815,56,68,585,331,856,501,1614,597,1295,534,3101,1002,1604,594,2563,732,892,389,916,402,805,312,686,320,639,357,192,163,71,92,86,140,0,157,30,52,14935,1820,708,500,772,587,890,446,498,328,1222,601,1497,430,1764,615,1861,742,1263,539,878,474,909,408,702,438,381,235,128,149,261,222,430,276,360,271,411,351,2591,null,null,1815,null,null,68,null,null,331,null,null,501,null,null,597,null,null,534,null,null,1002,null,null,594,null,null,732,null,null,389,null,null,402,null,null,312,null,null,320,null,null,357,null,null,163,null,null,92,null,null,140,null,null,157,null,null,52,null,null,1820,null,null,500,null,null,587,null,null,446,null,null,328,null,null,601,null,null,430,null,null,615,null,null,742,null,null,539,null,null,474,null,null,408,null,null,438,null,null,235,null,null,149,null,null,222,null,null,276,null,null,271,null,null,351,null,null,46
320021,10897,162281,6768,1693,660,3282,964,5523,1515,9550,1953,12462,1754,16295,2251,20180,1866,21728,2620,17173,2339,16961,2354,12665,2328,7228,1365,6627,1244,4545,1025,3625,937,1179,472,908,377,657,359,157740,6494,1812,891,3817,962,5914,1362,5849,1307,8879,1675,15101,2213,17736,1970,19449,2460,19036,2306,14374,1642,11663,1678,9344,1468,7775,1418,5908,1406,3610,880,3090,712,2497,928,1886,786,10897,null,null,6768,null,null,660,null,null,964,null,null,1515,null,null,1953,null,null,1754,null,null,2251,null,null,1866,null,null,2620,null,null,2339,null,null,2354,null,null,2328,null,null,1365,null,null,1244,null,null,1025,null,null,937,null,null,472,null,null,377,null,null,359,null,null,6494,null,null,891,null,null,962,null,null,1362,null,null,1307,null,null,1675,null,null,2213,null,null,1970,null,null,2460,null,null,2306,null,null,1642,null,null,1678,null,null,1468,null,null,1418,null,null,1406,null,null,880,null,null,712,null,null,928,null,null,786,null,null,47
4729920,40770,2377265,24414,17438,2837,31966,3580,53397,4246,90224,5456,147193,6927,205471,7600,266301,8532,274410,9761,274130,8267,251274,7245,221067,5566,179098,5973,132933,5759,92301,4598,58973,3835,42221,2981,22562,2346,16306,2360,2352655,25185,21143,2963,37022,3813,51081,4526,82806,6029,133749,7261,186677,7161,238241,7557,257032,8241,279803,8438,248493,6591,212864,6340,167937,5937,137264,5797,105176,4939,73467,4771,55419,3772,33252,2786,31229,2869,40770,null,null,24414,null,null,2837,null,null,3580,null,null,4246,null,null,5456,null,null,6927,null,null,7600,null,null,8532,null,null,9761,null,null,8267,null,null,7245,null,null,5566,null,null,5973,null,null,5759,null,null,4598,null,null,3835,null,null,2981,null,null,2346,null,null,2360,null,null,25185,null,null,2963,null,null,3813,null,null,4526,null,null,6029,null,null,7261,null,null,7161,null,null,7557,null,null,8241,null,null,8438,null,null,6591,null,null,6340,null,null,5937,null,null,5797,null,null,4939,null,null,4771,null,null,3772,null,null,2786,null,null,2869,null,null,48
252333,9896,125006,5815,532,315,1734,773,2567,688,6467,1611,12277,2041,12815,1853,14782,1693,14059,1919,14059,1856,12508,1516,10470,1403,8242,1316,5665,1266,3391,716,2295,608,1251,403,532,336,1360,483,127327,5620,1221,495,1892,753,2693,794,4999,1158,9355,1860,10590,1367,13061,1400,14446,1891,16554,1939,13451,1310,9533,1129,8409,1284,7081,1217,4118,837,3409,800,2367,479,2603,899,1545,641,9896,null,null,5815,null,null,315,null,null,773,null,null,688,null,null,1611,null,null,2041,null,null,1853,null,null,1693,null,null,1919,null,null,1856,null,null,1516,null,null,1403,null,null,1316,null,null,1266,null,null,716,null,null,608,null,null,403,null,null,336,null,null,483,null,null,5620,null,null,495,null,null,753,null,null,794,null,null,1158,null,null,1860,null,null,1367,null,null,1400,null,null,1891,null,null,1939,null,null,1310,null,null,1129,null,null,1284,null,null,1217,null,null,837,null,null,800,null,null,479,null,null,899,null,null,641,null,null,49
28223,2220,11699,1179,63,100,36,66,345,303,468,278,1012,624,1131,587,296,278,545,346,1507,594,1100,568,1032,448,717,310,892,373,1162,498,569,248,604,258,206,127,14,23,16524,1693,152,203,223,193,587,431,1323,375,961,401,1039,473,799,354,1449,575,1198,476,1238,475,679,315,1468,474,1448,612,1282,433,996,383,761,347,327,322,594,283,2220,null,null,1179,null,null,100,null,null,66,null,null,303,null,null,278,null,null,624,null,null,587,null,null,278,null,null,346,null,null,594,null,null,568,null,null,448,null,null,310,null,null,373,null,null,498,null,null,248,null,null,258,null,null,127,null,null,23,null,null,1693,null,null,203,null,null,193,null,null,431,null,null,375,null,null,401,null,null,473,null,null,354,null,null,575,null,null,476,null,null,475,null,null,315,null,null,474,null,null,612,null,null,433,null,null,383,null,null,347,null,null,322,null,null,283,null,null,50
1031169,17341,497758,11550,5169,1705,8771,1737,11212,1734,20684,2860,31569,2792,41891,3303,51008,3448,60189,3848,57266,3825,50928,2669,43916,2454,36099,2872,28012,2526,20093,1859,12639,1693,8922,1356,5648,1096,3742,1046,533411,9547,3373,1130,8518,1700,11689,1679,18988,2035,29724,3199,39141,2706,54962,3142,66521,3836,57275,3628,53543,3082,47353,2722,37790,2657,30798,2437,27227,2304,17234,1750,12609,1511,7540,1308,9126,1348,17341,null,null,11550,null,null,1705,null,null,1737,null,null,1734,null,null,2860,null,null,2792,null,null,3303,null,null,3448,null,null,3848,null,null,3825,null,null,2669,null,null,2454,null,null,2872,null,null,2526,null,null,1859,null,null,1693,null,null,1356,null,null,1096,null,null,1046,null,null,9547,null,null,1130,null,null,1700,null,null,1679,null,null,2035,null,null,3199,null,null,2706,null,null,3142,null,null,3836,null,null,3628,null,null,3082,null,null,2722,null,null,2657,null,null,2437,null,null,2304,null,null,1750,null,null,1511,null,null,1308,null,null,1348,null,null,51
1020394,20537,485681,12749,4276,1235,7797,1851,10951,2345,20025,2764,30183,3169,51454,3900,54749,3721,55028,3376,49080,3502,49093,2809,40406,2345,33066,2804,25705,2136,17709,1765,14023,1494,9574,1442,7012,1448,5550,938,534713,10759,3118,1161,9928,1924,10747,1899,19800,2553,30622,3108,44325,3161,56273,2902,57303,3424,57038,3636,50000,2870,44472,2754,35736,2581,31413,2228,27345,2231,20042,2178,14147,1535,10206,1435,12198,1712,20537,null,null,12749,null,null,1235,null,null,1851,null,null,2345,null,null,2764,null,null,3169,null,null,3900,null,null,3721,null,null,3376,null,null,3502,null,null,2809,null,null,2345,null,null,2804,null,null,2136,null,null,1765,null,null,1494,null,null,1442,null,null,1448,null,null,938,null,null,10759,null,null,1161,null,null,1924,null,null,1899,null,null,2553,null,null,3108,null,null,3161,null,null,2902,null,null,3424,null,null,3636,null,null,2870,null,null,2754,null,null,2581,null,null,2228,null,null,2231,null,null,2178,null,null,1535,null,null,1435,null,null,1712,null,null,53
31770,3111,14918,2297,172,208,322,231,214,190,522,307,1831,1085,1414,678,1457,594,2496,852,1055,466,970,462,1174,477,854,412,634,333,772,346,294,249,274,195,131,143,332,337,16852,2002,66,109,340,292,739,558,824,648,686,362,669,444,2149,670,1100,533,769,458,1169,513,1485,643,1749,701,1326,634,1289,535,1212,733,602,332,388,200,290,271,3111,null,null,2297,null,null,208,null,null,231,null,null,190,null,null,307,null,null,1085,null,null,678,null,null,594,null,null,852,null,null,466,null,null,462,null,null,477,null,null,412,null,null,333,null,null,346,null,null,249,null,null,195,null,null,143,null,null,337,null,null,2002,null,null,109,null,null,292,null,null,558,null,null,648,null,null,362,null,null,444,null,null,670,null,null,533,null,null,458,null,null,513,null,null,643,null,null,701,null,null,634,null,null,535,null,null,733,null,null,332,null,null,200,null,null,271,null,null,54
288544,8305,146391,5402,1298,528,2994,956,4029,1080,7441,1496,11295,1560,14255,1616,16223,2257,16865,1817,16586,2227,12949,1534,11871,1761,7482,1145,6580,967,5958,935,3943,752,2287,574,2279,796,2056,653,142153,5006,985,509,2967,896,4130,981,8047,1522,8443,1569,12139,1458,15967,1824,15328,2040,13886,1820,12306,1525,12511,1516,9576,1389,7539,1433,4713,910,4022,739,3494,914,2568,756,3532,781,8305,null,null,5402,null,null,528,null,null,956,null,null,1080,null,null,1496,null,null,1560,null,null,1616,null,null,2257,null,null,1817,null,null,2227,null,null,1534,null,null,1761,null,null,1145,null,null,967,null,null,935,null,null,752,null,null,574,null,null,796,null,null,653,null,null,5006,null,null,509,null,null,896,null,null,981,null,null,1522,null,null,1569,null,null,1458,null,null,1824,null,null,2040,null,null,1820,null,null,1525,null,null,1516,null,null,1389,null,null,1433,null,null,910,null,null,739,null,null,914,null,null,756,null,null,781,null,null,55
18856,2573,8775,1594,112,188,489,644,14,25,159,126,513,412,1110,691,946,646,749,657,1119,586,1724,965,433,332,205,258,520,337,188,191,334,252,83,113,66,114,11,20,10081,1645,74,120,0,197,779,733,258,258,792,540,879,507,889,500,693,364,1705,787,1078,607,851,554,447,330,695,392,231,165,321,248,167,162,123,101,99,122,2573,null,null,1594,null,null,188,null,null,644,null,null,25,null,null,126,null,null,412,null,null,691,null,null,646,null,null,657,null,null,586,null,null,965,null,null,332,null,null,258,null,null,337,null,null,191,null,null,252,null,null,113,null,null,114,null,null,20,null,null,1645,null,null,120,null,null,197,null,null,733,null,null,258,null,null,540,null,null,507,null,null,500,null,null,364,null,null,787,null,null,607,null,null,554,null,null,330,null,null,392,null,null,165,null,null,248,null,null,162,null,null,101,null,null,122,null,null,56
91393,6013,40156,3606,39,62,225,229,763,434,425,277,1249,555,2029,648,2299,839,3846,1067,3881,931,4017,990,4376,1038,4340,1119,4748,1104,1992,607,2055,611,2355,614,899,426,618,298,51237,3639,79,138,651,412,690,469,751,379,2487,831,2683,1039,2148,599,4255,1222,3974,986,4243,897,6465,1135,5732,980,3009,865,4497,1066,3679,820,1835,530,2368,821,1691,521,6013,null,null,3606,null,null,62,null,null,229,null,null,434,null,null,277,null,null,555,null,null,648,null,null,839,null,null,1067,null,null,931,null,null,990,null,null,1038,null,null,1119,null,null,1104,null,null,607,null,null,611,null,null,614,null,null,426,null,null,298,null,null,3639,null,null,138,null,null,412,null,null,469,null,null,379,null,null,831,null,null,1039,null,null,599,null,null,1222,null,null,986,null,null,897,null,null,1135,null,null,980,null,null,865,null,null,1066,null,null,820,null,null,530,null,null,821,null,null,521,null,null,72
163629,5744,80527,3881,519,405,1503,685,2403,917,4396,1275,5385,1490,8471,1620,9716,1593,11621,1803,10106,1646,7062,1502,6301,1455,4441,1102,2394,632,2601,711,1821,671,1097,395,442,423,248,211,83102,4053,862,532,2239,891,2342,1031,3598,940,4657,1160,7711,1352,8703,1577,12672,2019,7718,1375,7400,1381,5319,1246,5128,1075,4010,1039,3348,853,3196,1009,2152,594,1159,582,888,436,5744,null,null,3881,null,null,405,null,null,685,null,null,917,null,null,1275,null,null,1490,null,null,1620,null,null,1593,null,null,1803,null,null,1646,null,null,1502,null,null,1455,null,null,1102,null,null,632,null,null,711,null,null,671,null,null,395,null,null,423,null,null,211,null,null,4053,null,null,532,null,null,891,null,null,1031,null,null,940,null,null,1160,null,null,1352,null,null,1577,null,null,2019,null,null,1375,null,null,1381,null,null,1246,null,null,1075,null,null,1039,null,null,853,null,null,1009,null,null,594,null,null,582,null,null,436,null,null,01
57364,4460,27616,2690,188,175,436,321,799,579,1279,527,1901,765,2829,920,1429,500,2014,774,2724,1070,2720,865,3043,854,3364,1230,1911,606,1120,424,854,405,642,404,195,214,168,183,29748,2485,212,201,280,275,1248,513,1224,543,1004,476,2338,874,2808,624,2498,808,2709,599,3057,748,3378,588,3073,694,2046,842,753,295,1202,419,741,310,540,328,637,293,4460,null,null,2690,null,null,175,null,null,321,null,null,579,null,null,527,null,null,765,null,null,920,null,null,500,null,null,774,null,null,1070,null,null,865,null,null,854,null,null,1230,null,null,606,null,null,424,null,null,405,null,null,404,null,null,214,null,null,183,null,null,2485,null,null,201,null,null,275,null,null,513,null,null,543,null,null,476,null,null,874,null,null,624,null,null,808,null,null,599,null,null,748,null,null,588,null,null,694,null,null,842,null,null,295,null,null,419,null,null,310,null,null,328,null,null,293,null,null,02
934883,18041,455060,10570,3923,1069,5918,1342,8586,1912,17502,2359,26972,3077,37774,2609,44236,3131,46866,3457,46102,2958,46353,2902,44619,2618,33640,2629,27878,2485,22685,2191,16766,2028,12391,1412,7922,1443,4927,1109,479823,10931,2643,854,5096,1087,9738,1885,14701,2220,21854,2062,33448,3123,40378,3353,49356,3699,54206,3422,49732,2703,44894,2524,36913,2775,34376,2689,28557,2129,18457,1902,16008,1936,10771,1837,8695,1664,18041,null,null,10570,null,null,1069,null,null,1342,null,null,1912,null,null,2359,null,null,3077,null,null,2609,null,null,3131,null,null,3457,null,null,2958,null,null,2902,null,null,2618,null,null,2629,null,null,2485,null,null,2191,null,null,2028,null,null,1412,null,null,1443,null,null,1109,null,null,10931,null,null,854,null,null,1087,null,null,1885,null,null,2220,null,null,2062,null,null,3123,null,null,3353,null,null,3699,null,null,3422,null,null,2703,null,null,2524,null,null,2775,null,null,2689,null,null,2129,null,null,1902,null,null,1936,null,null,1837,null,null,1664,null,null,04
138592,6168,68468,3668,1218,617,454,338,1473,683,3009,1088,5661,1455,6905,1331,8054,1382,11055,1958,8764,1663,5768,1241,4042,1145,4219,1078,2646,741,2296,791,1165,579,752,442,721,375,266,238,70124,3878,174,206,1691,562,2186,1079,2971,1060,4333,1028,6591,1339,8821,1444,8900,1490,7978,1428,6957,1326,5933,1416,4344,1033,2351,751,3352,883,2028,742,644,349,360,270,510,309,6168,null,null,3668,null,null,617,null,null,338,null,null,683,null,null,1088,null,null,1455,null,null,1331,null,null,1382,null,null,1958,null,null,1663,null,null,1241,null,null,1145,null,null,1078,null,null,741,null,null,791,null,null,579,null,null,442,null,null,375,null,null,238,null,null,3878,null,null,206,null,null,562,null,null,1079,null,null,1060,null,null,1028,null,null,1339,null,null,1444,null,null,1490,null,null,1428,null,null,1326,null,null,1416,null,null,1033,null,null,751,null,null,883,null,null,742,null,null,349,null,null,270,null,null,309,null,null,05
10677663,46799,5156008,27500,29757,3125,50209,3598,80191,4026,146780,7176,230545,6671,374553,9572,478131,9751,522057,10325,570452,10628,578763,7694,524647,6594,444586,7995,367887,8823,268638,6512,190268,6034,134873,4663,90864,4258,72807,3707,5521655,30285,32194,3065,44307,3632,67823,5323,134343,5795,206929,8210,365425,10013,455481,8926,543027,11159,591973,10264,600961,6697,550225,6832,481712,9208,421277,7996,323386,6626,246464,6166,182125,6474,132756,5447,141247,5850,46799,null,null,27500,null,null,3125,null,null,3598,null,null,4026,null,null,7176,null,null,6671,null,null,9572,null,null,9751,null,null,10325,null,null,10628,null,null,7694,null,null,6594,null,null,7995,null,null,8823,null,null,6512,null,null,6034,null,null,4663,null,null,4258,null,null,3707,null,null,30285,null,null,3065,null,null,3632,null,null,5323,null,null,5795,null,null,8210,null,null,10013,null,null,8926,null,null,11159,null,null,10264,null,null,6697,null,null,6832,null,null,9208,null,null,7996,null,null,6626,null,null,6166,null,null,6474,null,null,5447,null,null,5850,null,null,06
544733,14346,263273,8439,2967,968,4529,1051,5520,1520,9798,1781,16356,2279,23689,2775,29737,3175,32497,3089,36444,3336,27167,2220,22732,1873,16047,1971,12153,1905,9288,1433,5176,993,5167,1067,2542,749,1464,478,281460,8352,2956,992,4780,1080,8071,1754,11989,1952,15383,2162,24753,2712,28739,2325,31620,3245,34429,3402,27550,1857,22778,2164,17603,1809,14438,1984,12028,1537,8080,1134,7642,1347,4464,1021,4157,871,14346,null,null,8439,null,null,968,null,null,1051,null,null,1520,null,null,1781,null,null,2279,null,null,2775,null,null,3175,null,null,3089,null,null,3336,null,null,2220,null,null,1873,null,null,1971,null,null,1905,null,null,1433,null,null,993,null,null,1067,null,null,749,null,null,478,null,null,8352,null,null,992,null,null,1080,null,null,1754,null,null,1952,null,null,2162,null,null,2712,null,null,2325,null,null,3245,null,null,3402,null,null,1857,null,null,2164,null,null,1809,null,null,1984,null,null,1537,null,null,1134,null,null,1347,null,null,1021,null,null,871,null,null,08
