B17020_001E,B17020_001M,B17020_002E,B17020_002M,B17020_003E,B17020_003M,B17020_004E,B17020_004M,B17020_005E,B17020_005M,B17020_006E,B17020_006M,B17020_007E,B17020_007M,B17020_008E,B17020_008M,B17020_009E,B17020_009M,B17020_010E,B17020_010M,B17020_011E,B17020_011M,B17020_012E,B17020_012M,B17020_013E,B17020_013M,B17020_014E,B17020_014M,B17020_015E,B17020_015M,B17020_016E,B17020_016M,B17020_017E,B17020_017M,B17020_001M,B17020_001EA,B17020_001MA,B17020_002M,B17020_002EA,B17020_002MA,B17020_003M,B17020_003EA,B17020_003MA,B17020_004M,B17020_004EA,B17020_004MA,B17020_005M,B17020_005EA,B17020_005MA,B17020_006M,B17020_006EA,B17020_006MA,B17020_007M,B17020_007EA,B17020_007MA,B17020_008M,B17020_008EA,B17020_008MA,B17020_009M,B17020_009EA,B17020_009MA,B17020_010M,B17020_010EA,B17020_010MA,B17020_011M,B17020_011EA,B17020_011MA,B17020_012M,B17020_012EA,B17020_012MA,B17020_013M,B17020_013EA,B17020_013MA,B17020_014M,B17020_014EA,B17020_014MA,B17020_015M,B17020_015EA,B17020_015MA,B17020_016M,B17020_016EA,B17020_016MA,B17020_017M,B17020_017EA,B17020_017MA,state
1295971,1363,161749,10063,15389,2541,16054,2353,11310,1866,86794,5462,21826,2535,6346,1062,4030,846,1134222,10123,61354,2878,67550,3274,76789,3221,611440,5841,228477,4155,61122,2344,27490,2426,1363,null,null,10063,null,null,2541,null,null,2353,null,null,1866,null,null,5462,null,null,2535,null,null,1062,null,null,846,null,null,10123,null,null,2878,null,null,3274,null,null,3221,null,null,5841,null,null,4155,null,null,2344,null,null,2426,null,null,23
5875026,3123,567715,17097,57607,4839,60951,4722,50253,4355,296618,10206,72031,4565,20813,2045,9442,1262,5307311,17951,369099,6580,389004,6211,399390,6699,3031343,13454,809181,7747,219439,4356,89855,3844,3123,null,null,17097,null,null,4839,null,null,4722,null,null,4355,null,null,10206,null,null,4565,null,null,2045,null,null,1262,null,null,17951,null,null,6580,null,null,6211,null,null,6699,null,null,13454,null,null,7747,null,null,4356,null,null,3844,null,null,24
6574249,2698,686597,20435,65976,5448,62903,4779,55864,4075,376396,12974,82931,4502,27604,2453,14923,1701,5887652,20072,359649,6376,380672,8028,432216,8422,3373127,14023,952673,8006,269443,4875,119872,4154,2698,null,null,20435,null,null,5448,null,null,4779,null,null,4075,null,null,12974,null,null,4502,null,null,2453,null,null,1701,null,null,20072,null,null,6376,null,null,8028,null,null,8422,null,null,14023,null,null,8006,null,null,4875,null,null,4154,null,null,25
9702321,3906,1451936,23392,158319,6285,148608,7092,138876,6674,806133,15177,143538,5123,36956,2713,19506,2051,8250385,24111,515439,7142,563837,10006,625077,8126,4513298,16110,1449540,9476,409198,5892,173996,5014,3906,null,null,23392,null,null,6285,null,null,7092,null,null,6674,null,null,15177,null,null,5123,null,null,2713,null,null,2051,null,null,24111,null,null,7142,null,null,10006,null,null,8126,null,null,16110,null,null,9476,null,null,5892,null,null,5014,null,null,26
5396363,2285,533276,15913,56427,4255,60403,4507,43796,3513,287362,9228,55363,3220,18761,1935,11164,1310,4863087,15643,357645,5383,368668,6143,379779,6086,2694443,11630,758998,6821,210496,4482,93058,3585,2285,null,null,15913,null,null,4255,null,null,4507,null,null,3513,null,null,9228,null,null,3220,null,null,1935,null,null,1310,null,null,15643,null,null,5383,null,null,6143,null,null,6086,null,null,11630,null,null,6821,null,null,4482,null,null,3585,null,null,27
2892894,2014,602768,21320,65810,5442,78321,5184,67335,5347,308773,12522,58733,3018,16514,1740,7282,1275,2290126,21685,155276,6009,171938,6954,172915,6443,1255410,12546,388818,6020,108142,3019,37627,2333,2014,null,null,21320,null,null,5442,null,null,5184,null,null,5347,null,null,12522,null,null,3018,null,null,1740,null,null,1275,null,null,21685,null,null,6009,null,null,6954,null,null,6443,null,null,12546,null,null,6020,null,null,3019,null,null,2333,null,null,28
5911040,3431,826954,22623,96675,5867,93020,7281,71658,4652,449404,11896,81926,4670,23373,2385,10898,1637,5084086,23216,339417,6332,363682,9433,397412,7792,2785294,14520,846883,8216,253506,5381,97892,4379,3431,null,null,22623,null,null,5867,null,null,7281,null,null,4652,null,null,11896,null,null,4670,null,null,2385,null,null,1637,null,null,23216,null,null,6332,null,null,9433,null,null,7792,null,null,14520,null,null,8216,null,null,5381,null,null,4379,null,null,29
1018105,1144,135638,7800,11677,1938,11157,1937,10984,1663,79132,4768,15840,1892,4857,1002,1991,710,882467,7756,61028,2460,64559,3035,64755,2648,459799,5616,168548,3972,45860,1906,17918,1766,1144,null,null,7800,null,null,1938,null,null,1937,null,null,1663,null,null,4768,null,null,1892,null,null,1002,null,null,710,null,null,7756,null,null,2460,null,null,3035,null,null,2648,null,null,5616,null,null,3972,null,null,1906,null,null,1766,null,null,30
1851069,1911,211453,10293,25074,3281,23187,2805,17586,2372,116357,5798,16887,1664,7482,1078,4880,739,1639616,10559,130347,3208,134705,4656,132964,3304,880533,5746,256585,3788,73745,2304,30737,1901,1911,null,null,10293,null,null,3281,null,null,2805,null,null,2372,null,null,5798,null,null,1664,null,null,1078,null,null,739,null,null,10559,null,null,3208,null,null,4656,null,null,3304,null,null,5746,null,null,3788,null,null,2304,null,null,1901,null,null,31
2896888,3250,399420,18626,44154,4223,43261,4917,39459,4027,213604,10544,45631,3700,9400,1245,3911,956,2497468,18389,169681,5147,183219,6946,185390,5788,1405450,12360,403885,5392,115393,3532,34450,3311,3250,null,null,18626,null,null,4223,null,null,4917,null,null,4027,null,null,10544,null,null,3700,null,null,1245,null,null,956,null,null,18389,null,null,5147,null,null,6946,null,null,5788,null,null,12360,null,null,5392,null,null,3532,null,null,3311,null,null,32
1292255,1106,94289,7685,6832,1597,6975,1847,6334,1379,58703,5191,10075,1711,3387,1013,1983,714,1197966,7678,70813,2567,79620,3118,84735,2518,665423,6077,218361,4206,56047,2199,22967,1942,1106,null,null,7685,null,null,1597,null,null,1847,null,null,1379,null,null,5191,null,null,1711,null,null,1013,null,null,714,null,null,7678,null,null,2567,null,null,3118,null,null,2518,null,null,6077,null,null,4206,null,null,2199,null,null,1942,null,null,33
8769487,3021,915913,28791,100377,7317,96882,6080,88220,6328,471657,15236,103825,5309,36076,3001,18876,1766,7853574,29337,524753,8010,556408,10062,594620,10069,4454833,16438,1217424,8916,344017,4656,161519,4773,3021,null,null,28791,null,null,7317,null,null,6080,null,null,6328,null,null,15236,null,null,5309,null,null,3001,null,null,1766,null,null,29337,null,null,8010,null,null,10062,null,null,10069,null,null,16438,null,null,8916,null,null,4656,null,null,4773,null,null,34
2039449,1699,404463,15353,53309,5084,47920,4488,44055,4234,203863,8763,37888,2805,12840,1982,4588,1273,1634986,15489,96146,5372,118494,5071,122414,5441,883972,8471,295840,5287,85935,2592,32185,2493,1699,null,null,15353,null,null,5084,null,null,4488,null,null,4234,null,null,8763,null,null,2805,null,null,1982,null,null,1273,null,null,15489,null,null,5372,null,null,5071,null,null,5441,null,null,8471,null,null,5287,null,null,2592,null,null,2493,null,null,35
19230198,5205,2832824,38578,300722,9415,281857,8904,264709,10323,1501365,24615,324330,9217,104797,5034,55044,4102,16397374,39162,1055586,10107,1072643,14357,1124808,12274,9479173,26759,2581492,15579,742646,8771,341026,7124,5205,null,null,38578,null,null,9415,null,null,8904,null,null,10323,null,null,24615,null,null,9217,null,null,5034,null,null,4102,null,null,39162,null,null,10107,null,null,14357,null,null,12274,null,null,26759,null,null,15579,null,null,8771,null,null,7124,null,null,36
9886033,3818,1521880,32197,169374,9508,175140,8115,145039,7739,816443,17768,153583,6244,42783,2675,19518,2437,8364153,32628,528783,9681,611516,12625,629400,9983,4665151,18573,1397921,11914,401261,6668,130121,5186,3818,null,null,32197,null,null,9508,null,null,8115,null,null,7739,null,null,17768,null,null,6244,null,null,2675,null,null,2437,null,null,32628,null,null,9681,null,null,12625,null,null,9983,null,null,18573,null,null,11914,null,null,6668,null,null,5186,null,null,37
731759,1407,78464,6184,9176,1831,6955,1546,5079,945,45596,3947,7208,1435,2512,571,1938,886,653295,6249,55593,2229,48146,2633,45506,2314,367166,4428,95743,2309,28990,1558,12151,1420,1407,null,null,6184,null,null,1831,null,null,1546,null,null,945,null,null,3947,null,null,1435,null,null,571,null,null,886,null,null,6249,null,null,2229,null,null,2633,null,null,2314,null,null,4428,null,null,2309,null,null,1558,null,null,1420,null,null,38
11287401,5000,1645382,32693,192571,8457,182589,8268,149500,7622,893097,19145,159763,5764,47529,3058,20333,2003,9642019,32337,616734,9561,659753,11950,756985,11180,5262019,21066,1661731,11027,483535,6909,201262,6015,5000,null,null,32693,null,null,8457,null,null,8268,null,null,7622,null,null,19145,null,null,5764,null,null,3058,null,null,2003,null,null,32337,null,null,9561,null,null,11950,null,null,11180,null,null,21066,null,null,11027,null,null,6909,null,null,6015,null,null,39
3809431,1956,620377,15205,78667,4405,79263,4441,58783,3984,329868,8624,52305,2799,14337,1534,7154,1087,3189054,15386,232081,4818,245320,5679,251147,5129,1736496,9087,514161,5474,157829,3248,52020,2816,1956,null,null,15205,null,null,4405,null,null,4441,null,null,3984,null,null,8624,null,null,2799,null,null,1534,null,null,1087,null,null,15386,null,null,4818,null,null,5679,null,null,5129,null,null,9087,null,null,5474,null,null,3248,null,null,2816,null,null,40
4016520,2426,536146,18071,48779,5336,48470,4387,47112,4103,310940,11149,60248,4150,11998,1672,8599,1511,3480374,18038,226754,5508,236083,6071,244265,6195,1896803,12813,631316,7051,168616,4352,76537,3952,2426,null,null,18071,null,null,5336,null,null,4387,null,null,4103,null,null,11149,null,null,4150,null,null,1672,null,null,1511,null,null,18038,null,null,5508,null,null,6071,null,null,6195,null,null,12813,null,null,7051,null,null,4352,null,null,3952,null,null,41
12368256,3787,1592045,30765,167732,8163,169701,7624,148596,7924,860145,17960,164844,6143,53610,3525,27417,2146,10776211,31313,671229,9664,704752,10049,762816,8875,5884188,21544,1918181,12046,571600,8095,263445,8195,3787,null,null,30765,null,null,8163,null,null,7624,null,null,7924,null,null,17960,null,null,6143,null,null,3525,null,null,2146,null,null,31313,null,null,9664,null,null,10049,null,null,8875,null,null,21544,null,null,12046,null,null,8095,null,null,8195,null,null,42
1015892,798,129932,9143,11765,2650,11302,2172,12039,2038,72537,5135,15955,1950,4340,1205,1994,815,885960,9192,53215,3381,51976,2538,66265,3235,502075,6458,148071,3324,42602,2022,21756,1768,798,null,null,9143,null,null,2650,null,null,2172,null,null,2038,null,null,5135,null,null,1950,null,null,1205,null,null,815,null,null,9192,null,null,3381,null,null,2538,null,null,3235,null,null,6458,null,null,3324,null,null,2022,null,null,1768,null,null,44
4820419,2587,735960,23271,86626,6038,88559,6556,73410,5504,380794,12814,76396,4434,21672,1854,8503,1295,4084459,23449,255233,6575,288665,8784,290548,7667,2222723,15497,756024,6877,200414,4410,70852,3361,2587,null,null,23271,null,null,6038,null,null,6556,null,null,5504,null,null,12814,null,null,4434,null,null,1854,null,null,1295,null,null,23449,null,null,6575,null,null,8784,null,null,7667,null,null,15497,null,null,6877,null,null,4410,null,null,3361,null,null,45
837292,989,110962,6706,14003,1922,11985,1857,9472,1622,56201,3926,11830,1756,4171,1127,3300,849,726330,6712,58889,2110,58418,2454,57653,2958,384023,5325,119968,3318,34086,1909,13293,1709,989,null,null,6706,null,null,1922,null,null,1857,null,null,1622,null,null,3926,null,null,1756,null,null,1127,null,null,849,null,null,6712,null,null,2110,null,null,2454,null,null,2958,null,null,5325,null,null,3318,null,null,1909,null,null,1709,null,null,46
6489032,3408,1023177,25829,121360,7186,113972,6636,98906,7165,548546,13855,101132,4959,28034,2683,11227,1619,5465855,25953,351963,8011,376628,8618,413936,8997,3030477,13802,935967,8829,270038,4644,86846,4003,3408,null,null,25829,null,null,7186,null,null,6636,null,null,7165,null,null,13855,null,null,4959,null,null,2683,null,null,1619,null,null,25953,null,null,8011,null,null,8618,null,null,8997,null,null,13802,null,null,8829,null,null,4644,null,null,4003,null,null,47
27236443,6495,4261337,60018,572215,14728,561586,16895,485225,13472,2137167,35301,352572,11382,109162,5946,43410,3496,22975106,60204,1795937,17397,1893704,19120,1903230,21643,13199695,40319,3062543,16394,826831,9218,293166,7474,6495,null,null,60018,null,null,14728,null,null,16895,null,null,13472,null,null,35301,null,null,11382,null,null,5946,null,null,3496,null,null,60204,null,null,17397,null,null,19120,null,null,21643,null,null,40319,null,null,16394,null,null,9218,null,null,7474,null,null,48
3004148,2144,306902,15189,39157,3801,35891,4252,25753,2691,176086,9058,19102,2063,7418,1603,3495,832,2697246,15464,262630,5094,280595,6684,265993,6957,1463637,9808,308211,4797,84442,2270,31738,2332,2144,null,null,15189,null,null,3801,null,null,4252,null,null,2691,null,null,9058,null,null,2063,null,null,1603,null,null,832,null,null,15464,null,null,5094,null,null,6684,null,null,6957,null,null,9808,null,null,4797,null,null,2270,null,null,2332,null,null,49
600077,990,71329,5685,6414,1424,5517,1246,5236,1466,40501,3471,9537,1603,2466,667,1658,622,528748,5861,29474,1679,34148,2217,35328,2185,285609,3946,105970,2129,27391,1299,10828,1034,990,null,null,5685,null,null,1424,null,null,1246,null,null,1466,null,null,3471,null,null,1603,null,null,667,null,null,622,null,null,5861,null,null,1679,null,null,2217,null,null,2185,null,null,3946,null,null,2129,null,null,1299,null,null,1034,null,null,50
8158241,3830,896440,28235,87050,6683,90887,5436,83880,5494,499383,15202,93113,5270,29404,2813,12723,1834,7261801,28216,503619,7937,530849,8264,539487,9252,4116699,15861,1144471,10437,312999,5134,113677,5183,3830,null,null,28235,null,null,6683,null,null,5436,null,null,5494,null,null,15202,null,null,5270,null,null,2813,null,null,1834,null,null,28216,null,null,7937,null,null,8264,null,null,9252,null,null,15861,null,null,10437,null,null,5134,null,null,5183,null,null,51
7156306,2413,805691,22400,76014,5497,77506,5644,66148,5012,466458,12694,83900,4536,23036,2367,12629,1880,6350615,22601,451626,6838,469200,7027,463696,8955,3568226,14434,1024341,9330,264698,5320,108828,4856,2413,null,null,22400,null,null,5497,null,null,5644,null,null,5012,null,null,12694,null,null,4536,null,null,2367,null,null,1880,null,null,22601,null,null,6838,null,null,7027,null,null,8955,null,null,14434,null,null,9330,null,null,5320,null,null,4856,null,null,53
1779919,1541,319063,13661,32964,3332,30782,3483,24605,3217,183104,8125,33975,3043,8563,1646,5070,1194,1460856,13635,84874,3739,93589,4118,101868,3481,763855,8205,297859,5764,87327,2546,31484,2168,1541,null,null,13661,null,null,3332,null,null,3483,null,null,3217,null,null,8125,null,null,3043,null,null,1646,null,null,1194,null,null,13635,null,null,3739,null,null,4118,null,null,3481,null,null,8205,null,null,5764,null,null,2546,null,null,2168,null,null,54
5628565,2951,661565,19715,73357,5538,67596,5057,57527,4002,363135,10853,66412,3470,20761,1999,12777,1424,4967000,20138,321714,5540,360684,7018,379665,6360,2727877,12154,833846,5792,242214,4431,101000,3770,2951,null,null,19715,null,null,5538,null,null,5057,null,null,4002,null,null,10853,null,null,3470,null,null,1999,null,null,1424,null,null,20138,null,null,5540,null,null,7018,null,null,6360,null,null,12154,null,null,5792,null,null,4431,null,null,3770,null,null,55
571169,936,64663,5547,5399,1418,6356,1663,3612,962,37395,3470,8841,1807,2144,752,916,488,506506,5836,39643,1991,44078,2796,39212,2488,268930,4302,85783,3034,21253,1287,7607,1225,936,null,null,5547,null,null,1418,null,null,1663,null,null,962,null,null,3470,null,null,1807,null,null,752,null,null,488,null,null,5836,null,null,1991,null,null,2796,null,null,2488,null,null,4302,null,null,3034,null,null,1287,null,null,1225,null,null,56
3379483,1634,1469382,26573,123470,4711,130159,6418,136723,5440,755190,15379,210355,6907,82589,3843,30896,2428,1910101,26450,70802,4150,97872,6100,133161,5779,1081494,14791,364842,8274,118193,4114,43737,2646,1634,null,null,26573,null,null,4711,null,null,6418,null,null,5440,null,null,15379,null,null,6907,null,null,3843,null,null,2428,null,null,26450,null,null,4150,null,null,6100,null,null,5779,null,null,14791,null,null,8274,null,null,4114,null,null,2646,null,null,72
4741329,2442,810231,23417,92552,6105,92478,6305,80871,5329,423762,13599,86395,5096,25871,2558,8302,1277,3931098,23274,252312,7905,273473,6871,293015,7701,2170383,17263,672793,8205,199306,4894,69816,4153,2442,null,null,23417,null,null,6105,null,null,6305,null,null,5329,null,null,13599,null,null,5096,null,null,2558,null,null,1277,null,null,23274,null,null,7905,null,null,6871,null,null,7701,null,null,17263,null,null,8205,null,null,4894,null,null,4153,null,null,01
723968,1193,71566,6534,9300,1507,9196,2278,7442,1485,39897,3510,4409,881,677,329,645,379,652402,6366,52006,1870,54107,3053,51739,2605,384177,3870,89113,2506,15956,1125,5304,774,1193,null,null,6534,null,null,1507,null,null,2278,null,null,1485,null,null,3510,null,null,881,null,null,329,null,null,379,null,null,6366,null,null,1870,null,null,3053,null,null,2605,null,null,3870,null,null,2506,null,null,1125,null,null,774,null,null,02
6771098,3965,1107464,27786,123951,6370,134353,6685,120496,6848,572308,16599,111183,5123,31583,2194,13590,1961,5663634,27940,385768,7200,411602,8687,425996,8870,3023980,17042,983469,8231,321926,5163,110893,4973,3965,null,null,27786,null,null,6370,null,null,6685,null,null,6848,null,null,16599,null,null,5123,null,null,2194,null,null,1961,null,null,27940,null,null,7200,null,null,8687,null,null,8870,null,null,17042,null,null,8231,null,null,5163,null,null,4973,null,null,04
2898630,2550,499225,17721,59434,4873,55122,4880,50544,4451,257110,9362,55177,4598,15658,2193,6180,1038,2399405,17652,160414,5291,183213,7046,184899,6999,1294924,10564,406365,6295,125960,3840,43630,3348,2550,null,null,17721,null,null,4873,null,null,4880,null,null,4451,null,null,9362,null,null,4598,null,null,2193,null,null,1038,null,null,17652,null,null,5291,null,null,7046,null,null,6999,null,null,10564,null,null,6295,null,null,3840,null,null,3348,null,null,05
38513258,8112,5525524,66544,608247,15099,622261,16744,554839,14310,2947819,40131,543528,12740,163920,6550,84910,4376,32987734,67429,2326916,16777,2389805,25509,2459472,17508,19164762,42798,4707973,22570,1346609,12217,592197,11832,8112,null,null,66544,null,null,15099,null,null,16744,null,null,14310,null,null,40131,null,null,12740,null,null,6550,null,null,4376,null,null,67429,null,null,16777,null,null,25509,null,null,17508,null,null,42798,null,null,22570,null,null,12217,null,null,11832,null,null,06
5420327,2295,598736,17942,54603,4856,60117,4802,51484,4114,345819,10316,63300,4150,16842,2139,6571,1031,4821591,18216,341003,6333,369281,8018,366132,7298,2778934,12720,718290,7117,181336,4009,66615,3354,2295,null,null,17942,null,null,4856,null,null,4802,null,null,4114,null,null,10316,null,null,4150,null,null,2139,null,null,1031,null,null,18216,null,null,6333,null,null,8018,null,null,7298,null,null,12720,null,null,7117,null,null,4009,null,null,3354,null,null,08
3469514,1932,339128,14645,32555,3270,31614,4334,31428,3766,187065,8721,36724,3346,11512,1532,8230,1467,3130386,14656,186097,4251,217992,6402,243346,4550,1745411,10679,521392,6022,146271,3524,69877,3428,1932,null,null,14645,null,null,3270,null,null,4334,null,null,3766,null,null,8721,null,null,3346,null,null,1532,null,null,1467,null,null,14656,null,null,4251,null,null,6402,null,null,4550,null,null,10679,null,null,6022,null,null,3524,null,null,3428,null,null,09
926864,1051,108211,8223,12376,2641,13937,2488,8689,1903,56549,4176,11426,1803,3764,1091,1470,501,818653,8285,51784,3097,53477,2759,60961,2788,445308,4895,148942,3275,42978,1943,15203,1749,1051,null,null,8223,null,null,2641,null,null,2488,null,null,1903,null,null,4176,null,null,1803,null,null,1091,null,null,501,null,null,8285,null,null,3097,null,null,2759,null,null,2788,null,null,4895,null,null,3275,null,null,1943,null,null,1749,null,null,10
647654,966,120308,9084,9826,2257,10401,2001,10324,1975,72543,5510,12637,1693,3064,820,1513,684,527346,9021,40659,2575,26322,2133,20851,2622,346174,5653,66508,2568,19045,1622,7787,1324,966,null,null,9084,null,null,2257,null,null,2001,null,null,1975,null,null,5510,null,null,1693,null,null,820,null,null,684,null,null,9021,null,null,2575,null,null,2133,null,null,2622,null,null,5653,null,null,2568,null,null,1622,null,null,1324,null,null,11
