C08528_001E,C08528_001M,C08528_002E,C08528_002M,C08528_003E,C08528_003M,C08528_004E,C08528_004M,C08528_005E,C08528_005M,C08528_006E,C08528_006M,C08528_007E,C08528_007M,C08528_008E,C08528_008M,C08528_009E,C08528_009M,C08528_010E,C08528_010M,C08528_011E,C08528_011M,C08528_012E,C08528_012M,C08528_013E,C08528_013M,C08528_014E,C08528_014M,C08528_015E,C08528_015M,C08528_016E,C08528_016M,C08528_017E,C08528_017M,C08528_018E,C08528_018M,C08528_019E,C08528_019M,C08528_020E,C08528_020M,C08528_021E,C08528_021M,C08528_022E,C08528_022M,C08528_023E,C08528_023M,C08528_024E,C08528_024M,C08528_025E,C08528_025M,C08528_026E,C08528_026M,C08528_027E,C08528_027M,C08528_028E,C08528_028M,C08528_029E,C08528_029M,C08528_030E,C08528_030M,C08528_001M,C08528_001EA,C08528_001MA,C08528_002M,C08528_002EA,C08528_002MA,C08528_003M,C08528_003EA,C08528_003MA,C08528_004M,C08528_004EA,C08528_004MA,C08528_005M,C08528_005EA,C08528_005MA,C08528_006M,C08528_006EA,C08528_006MA,C08528_007M,C08528_007EA,C08528_007MA,C08528_008M,C08528_008EA,C08528_008MA,C08528_009M,C08528_009EA,C08528_009MA,C08528_010M,C08528_010EA,C08528_010MA,C08528_011M,C08528_011EA,C08528_011MA,C08528_012M,C08528_012EA,C08528_012MA,C08528_013M,C08528_013EA,C08528_013MA,C08528_014M,C08528_014EA,C08528_014MA,C08528_015M,C08528_015EA,C08528_015MA,C08528_016M,C08528_016EA,C08528_016MA,C08528_017M,C08528_017EA,C08528_017MA,C08528_018M,C08528_018EA,C08528_018MA,C08528_019M,C08528_019EA,C08528_019MA,C08528_020M,C08528_020EA,C08528_020MA,C08528_021M,C08528_021EA,C08528_021MA,C08528_022M,C08528_022EA,C08528_022MA,C08528_023M,C08528_023EA,C08528_023MA,C08528_024M,C08528_024EA,C08528_024MA,C08528_025M,C08528_025EA,C08528_025MA,C08528_026M,C08528_026EA,C08528_026MA,C08528_027M,C08528_027EA,C08528_027MA,C08528_028M,C08528_028EA,C08528_028MA,C08528_029M,C08528_029EA,C08528_029MA,C08528_030M,C08528_030EA,C08528_030MA,state
2177582,19314,1713755,17934,350123,12090,109836,5696,3868,1387,1797596,20200,1427676,19093,294974,11154,72620,4666,2326,769,201825,8991,162359,8221,28789,2465,10246,1734,431,353,11801,1961,10292,1922,1368,617,55,67,86,143,75921,5310,51621,4118,19230,1709,4419,1301,651,918,90439,6284,61807,5172,5762,1098,22496,2951,374,423,19314,null,null,17934,null,null,12090,null,null,5696,null,null,1387,null,null,20200,null,null,19093,null,null,11154,null,null,4666,null,null,769,null,null,8991,null,null,8221,null,null,2465,null,null,1734,null,null,353,null,null,1961,null,null,1922,null,null,617,null,null,67,null,null,143,null,null,5310,null,null,4118,null,null,1709,null,null,1301,null,null,918,null,null,6284,null,null,5172,null,null,1098,null,null,2951,null,null,423,null,null,45
431413,5550,326762,5375,66882,3526,36110,2671,1659,594,345191,6330,270180,5560,55023,3228,19498,2142,490,278,38447,3111,29708,2649,6246,989,2483,1131,10,18,1824,774,1600,778,224,163,0,193,0,193,22174,2386,14569,1903,4215,905,2820,632,570,494,23777,2311,10705,1427,1174,465,11309,1456,589,293,5550,null,null,5375,null,null,3526,null,null,2671,null,null,594,null,null,6330,null,null,5560,null,null,3228,null,null,2142,null,null,278,null,null,3111,null,null,2649,null,null,989,null,null,1131,null,null,18,null,null,774,null,null,778,null,null,163,null,null,193,null,null,193,null,null,2386,null,null,1903,null,null,905,null,null,632,null,null,494,null,null,2311,null,null,1427,null,null,465,null,null,1456,null,null,293,null,null,46
3023253,19825,2423416,20382,399336,9229,196265,8418,4236,882,2529812,20011,2053091,20721,350616,8729,123831,6700,2274,740,259675,9542,207911,8409,32318,3359,19019,2371,427,328,20528,2770,15801,2441,3660,912,1067,615,0,193,74186,5035,58978,4422,7819,1413,6735,1279,654,365,139052,7691,87635,5613,4923,1185,45613,4130,881,415,19825,null,null,20382,null,null,9229,null,null,8418,null,null,882,null,null,20011,null,null,20721,null,null,8729,null,null,6700,null,null,740,null,null,9542,null,null,8409,null,null,3359,null,null,2371,null,null,328,null,null,2770,null,null,2441,null,null,912,null,null,615,null,null,193,null,null,5035,null,null,4422,null,null,1413,null,null,1279,null,null,365,null,null,7691,null,null,5613,null,null,1185,null,null,4130,null,null,415,null,null,47
12782913,41081,10184128,42901,1716260,22815,859409,19440,23116,2702,10296239,39884,8293534,44387,1444955,22437,545463,15346,12287,1927,1289832,23950,1029419,22153,162226,6320,93777,5570,4410,1132,182248,7463,146551,6853,28701,2858,6943,1307,53,89,396447,11756,309413,10463,51298,3816,34106,3584,1630,633,618147,14332,405211,12290,29080,2874,179120,10064,4736,1235,41081,null,null,42901,null,null,22815,null,null,19440,null,null,2702,null,null,39884,null,null,44387,null,null,22437,null,null,15346,null,null,1927,null,null,23950,null,null,22153,null,null,6320,null,null,5570,null,null,1132,null,null,7463,null,null,6853,null,null,2858,null,null,1307,null,null,89,null,null,11756,null,null,10463,null,null,3816,null,null,3584,null,null,633,null,null,14332,null,null,12290,null,null,2874,null,null,10064,null,null,1235,null,null,48
1437401,10476,1161969,12062,201655,6387,71845,4604,1932,657,1090309,12056,892216,11990,162297,6189,34833,3071,963,416,158716,8278,131900,7806,20451,2370,6168,1554,197,173,38717,4449,30799,4217,7371,1366,547,367,0,193,62523,4161,51360,3860,8219,1467,2839,944,105,105,87136,4559,55694,3422,3317,773,27458,2961,667,439,10476,null,null,12062,null,null,6387,null,null,4604,null,null,657,null,null,12056,null,null,11990,null,null,6189,null,null,3071,null,null,416,null,null,8278,null,null,7806,null,null,2370,null,null,1554,null,null,173,null,null,4449,null,null,4217,null,null,1366,null,null,367,null,null,193,null,null,4161,null,null,3860,null,null,1467,null,null,944,null,null,105,null,null,4559,null,null,3422,null,null,773,null,null,2961,null,null,439,null,null,49
314140,5150,244676,5086,43638,3064,25199,1910,627,251,237725,4849,187712,4851,36467,2755,13305,1269,241,150,25242,2514,20314,2183,3470,937,1409,427,49,63,4382,1144,4248,1162,98,87,36,59,0,193,24594,2325,20794,2185,2217,534,1547,494,36,66,22197,1660,11608,1230,1386,534,8902,1247,301,177,5150,null,null,5086,null,null,3064,null,null,1910,null,null,251,null,null,4849,null,null,4851,null,null,2755,null,null,1269,null,null,150,null,null,2514,null,null,2183,null,null,937,null,null,427,null,null,63,null,null,1144,null,null,1162,null,null,87,null,null,59,null,null,193,null,null,2325,null,null,2185,null,null,534,null,null,494,null,null,66,null,null,1660,null,null,1230,null,null,534,null,null,1247,null,null,177,null,null,50
4054176,19907,3017683,22035,843613,14973,186669,6239,6211,1073,3181733,19969,2389217,20104,680053,12840,109509,5405,2954,760,374854,11999,283848,10642,73799,4426,16259,2200,948,493,113674,5615,82356,5039,29084,2382,2006,808,228,238,175066,7090,126065,5737,41340,3008,6886,1174,775,549,208849,7168,136197,5566,19337,2344,52009,3825,1306,597,19907,null,null,22035,null,null,14973,null,null,6239,null,null,1073,null,null,19969,null,null,20104,null,null,12840,null,null,5405,null,null,760,null,null,11999,null,null,10642,null,null,4426,null,null,2200,null,null,493,null,null,5615,null,null,5039,null,null,2382,null,null,808,null,null,238,null,null,7090,null,null,5737,null,null,3008,null,null,1174,null,null,549,null,null,7168,null,null,5566,null,null,2344,null,null,3825,null,null,597,null,null,51
3409782,22097,2633742,20654,578264,11634,193188,6839,4588,972,2456594,18103,1908982,16794,437063,9549,108176,4891,2373,740,337551,10763,268896,10142,50921,3829,17014,2268,720,394,217749,8009,176610,7770,37583,2874,3422,1060,134,155,194793,9032,147551,8206,34058,2711,12687,1846,497,344,203095,7849,131703,6324,18639,2099,51889,3687,864,421,22097,null,null,20654,null,null,11634,null,null,6839,null,null,972,null,null,18103,null,null,16794,null,null,9549,null,null,4891,null,null,740,null,null,10763,null,null,10142,null,null,3829,null,null,2268,null,null,394,null,null,8009,null,null,7770,null,null,2874,null,null,1060,null,null,155,null,null,9032,null,null,8206,null,null,2711,null,null,1846,null,null,344,null,null,7849,null,null,6324,null,null,2099,null,null,3687,null,null,421,null,null,53
707699,10766,536124,10214,138495,6300,31957,3142,1123,588,582152,10441,441285,9390,120627,5546,19802,2124,438,262,60743,4179,47985,3877,10206,1495,2327,779,225,260,6670,1428,5130,1255,1239,531,301,423,0,193,29223,3072,23493,2787,3110,722,2566,977,54,72,28911,3151,18231,2183,3313,1038,6961,1568,406,370,10766,null,null,10214,null,null,6300,null,null,3142,null,null,588,null,null,10441,null,null,9390,null,null,5546,null,null,2124,null,null,262,null,null,4179,null,null,3877,null,null,1495,null,null,779,null,null,260,null,null,1428,null,null,1255,null,null,531,null,null,423,null,null,193,null,null,3072,null,null,2787,null,null,722,null,null,977,null,null,72,null,null,3151,null,null,2183,null,null,1038,null,null,1568,null,null,370,null,null,54
2875765,14278,2375450,14175,343969,6857,150331,5351,6015,929,2315209,15123,1950419,14777,275344,6225,86305,4279,3141,666,237987,6951,199201,6062,27768,2451,10425,1400,593,309,49757,3325,37917,2950,11177,1775,570,314,93,110,135300,5660,102963,5142,21913,2363,9598,1006,826,427,137512,5466,84950,4208,7767,1267,43433,2812,1362,377,14278,null,null,14175,null,null,6857,null,null,5351,null,null,929,null,null,15123,null,null,14777,null,null,6225,null,null,4279,null,null,666,null,null,6951,null,null,6062,null,null,2451,null,null,1400,null,null,309,null,null,3325,null,null,2950,null,null,1775,null,null,314,null,null,110,null,null,5660,null,null,5142,null,null,2363,null,null,1006,null,null,427,null,null,5466,null,null,4208,null,null,1267,null,null,2812,null,null,377,null,null,55
286956,5098,209580,5218,58476,4007,17799,2069,1101,532,221827,5639,162678,5220,49381,3571,9087,1589,681,413,26539,2680,20003,1969,4497,1045,1994,951,45,75,4497,1612,4173,1634,311,227,0,193,13,27,17615,2247,13153,2055,3537,1015,890,303,35,57,16478,2466,9573,1805,750,379,5828,1141,327,327,5098,null,null,5218,null,null,4007,null,null,2069,null,null,532,null,null,5639,null,null,5220,null,null,3571,null,null,1589,null,null,413,null,null,2680,null,null,1969,null,null,1045,null,null,951,null,null,75,null,null,1612,null,null,1634,null,null,227,null,null,193,null,null,27,null,null,2247,null,null,2055,null,null,1015,null,null,303,null,null,57,null,null,2466,null,null,1805,null,null,379,null,null,1141,null,null,327,null,null,56
1025593,12860,710661,13622,214194,8850,98427,5448,2311,810,845312,13413,600422,13091,178359,7633,65545,4094,986,484,86869,5695,57744,4475,21153,2733,7654,1636,318,286,18841,2224,12647,1861,3830,886,2306,629,58,97,49887,3714,29340,2505,8943,2097,11051,1874,553,546,24684,2593,10508,2151,1909,920,11871,2239,396,493,12860,null,null,13622,null,null,8850,null,null,5448,null,null,810,null,null,13413,null,null,13091,null,null,7633,null,null,4094,null,null,484,null,null,5695,null,null,4475,null,null,2733,null,null,1636,null,null,286,null,null,2224,null,null,1861,null,null,886,null,null,629,null,null,97,null,null,3714,null,null,2505,null,null,2097,null,null,1874,null,null,546,null,null,2593,null,null,2151,null,null,920,null,null,2239,null,null,493,null,null,72
1999339,15885,1577702,16656,316263,8774,101482,4832,3892,1188,1719588,16931,1368360,16683,278198,8088,70192,4203,2838,1131,160608,6865,126475,5715,25063,2480,8513,1435,557,296,6992,1605,5688,1558,1010,504,294,250,0,193,43570,3350,32491,3027,7378,1101,3562,1026,139,183,68581,5449,44688,4561,4614,967,18921,2594,358,271,15885,null,null,16656,null,null,8774,null,null,4832,null,null,1188,null,null,16931,null,null,16683,null,null,8088,null,null,4203,null,null,1131,null,null,6865,null,null,5715,null,null,2480,null,null,1435,null,null,296,null,null,1605,null,null,1558,null,null,504,null,null,250,null,null,193,null,null,3350,null,null,3027,null,null,1101,null,null,1026,null,null,183,null,null,5449,null,null,4561,null,null,967,null,null,2594,null,null,271,null,null,01
369426,6108,240314,6753,105044,4510,23177,2281,891,424,251986,6142,164522,5716,75476,3970,11532,1742,456,304,45008,4255,30256,3557,12994,1978,1511,621,247,266,4569,1222,3667,1158,776,365,126,152,0,193,49091,2948,32451,2538,13964,1407,2658,724,18,30,18772,2415,9418,1665,1834,677,7350,1578,170,165,6108,null,null,6753,null,null,4510,null,null,2281,null,null,424,null,null,6142,null,null,5716,null,null,3970,null,null,1742,null,null,304,null,null,4255,null,null,3557,null,null,1978,null,null,621,null,null,266,null,null,1222,null,null,1158,null,null,365,null,null,152,null,null,193,null,null,2948,null,null,2538,null,null,1407,null,null,724,null,null,30,null,null,2415,null,null,1665,null,null,677,null,null,1578,null,null,165,null,null,02
2960395,17400,2345874,18934,412734,10730,197664,8316,4123,1120,2265892,20456,1819513,20338,329949,9220,114518,5330,1912,821,323559,11458,252048,11593,44489,3991,26042,3218,980,580,54144,4314,44430,3935,8041,1564,1673,675,0,193,126918,6588,99399,5934,18586,2246,8775,1609,158,200,189882,7571,130484,6483,11669,1939,46656,3836,1073,528,17400,null,null,18934,null,null,10730,null,null,8316,null,null,1120,null,null,20456,null,null,20338,null,null,9220,null,null,5330,null,null,821,null,null,11458,null,null,11593,null,null,3991,null,null,3218,null,null,580,null,null,4314,null,null,3935,null,null,1564,null,null,675,null,null,193,null,null,6588,null,null,5934,null,null,2246,null,null,1609,null,null,200,null,null,7571,null,null,6483,null,null,1939,null,null,3836,null,null,528,null,null,04
1265292,12628,1001904,13589,193888,7258,67877,4245,1623,640,1052674,14165,844102,14287,163721,6814,44046,3676,805,397,127256,5544,98886,4927,20268,2026,7797,1614,305,297,4436,1169,3346,984,1067,605,23,37,0,193,40417,3580,31388,3338,6050,1249,2797,1126,182,147,40509,3651,24182,2577,2782,704,13214,1899,331,221,12628,null,null,13589,null,null,7258,null,null,4245,null,null,640,null,null,14165,null,null,14287,null,null,6814,null,null,3676,null,null,397,null,null,5544,null,null,4927,null,null,2026,null,null,1614,null,null,297,null,null,1169,null,null,984,null,null,605,null,null,37,null,null,193,null,null,3580,null,null,3338,null,null,1249,null,null,1126,null,null,147,null,null,3651,null,null,2577,null,null,704,null,null,1899,null,null,221,null,null,05
17938581,43552,13951229,46498,2511221,22290,1448014,22399,28117,2811,13200224,49492,10428690,50023,1897389,22592,859612,14971,14533,2006,1847399,28714,1450445,24752,245234,8545,146539,7351,5181,1319,909743,16625,753908,15230,109585,5078,45730,3708,520,373,936665,14832,722888,14779,144403,5542,68403,4457,971,630,1044550,19991,595298,14084,114610,6137,327730,9031,6912,1171,43552,null,null,46498,null,null,22290,null,null,22399,null,null,2811,null,null,49492,null,null,50023,null,null,22592,null,null,14971,null,null,2006,null,null,28714,null,null,24752,null,null,8545,null,null,7351,null,null,1319,null,null,16625,null,null,15230,null,null,5078,null,null,3708,null,null,373,null,null,14832,null,null,14779,null,null,5542,null,null,4457,null,null,630,null,null,19991,null,null,14084,null,null,6137,null,null,9031,null,null,1171,null,null,06
2800526,15896,2222852,15989,399530,10118,173399,6637,4745,1210,2102068,16698,1693580,16470,309043,8924,97149,5205,2296,842,250531,11082,198600,10203,36907,2815,14372,2315,652,333,81684,5148,66191,4694,13822,2245,1559,536,112,142,142916,7082,105143,6028,28808,2706,8200,1533,765,562,223327,7563,159338,6318,10950,1850,52119,3371,920,426,15896,null,null,15989,null,null,10118,null,null,6637,null,null,1210,null,null,16698,null,null,16470,null,null,8924,null,null,5205,null,null,842,null,null,11082,null,null,10203,null,null,2815,null,null,2315,null,null,333,null,null,5148,null,null,4694,null,null,2245,null,null,536,null,null,142,null,null,7082,null,null,6028,null,null,2706,null,null,1533,null,null,562,null,null,7563,null,null,6318,null,null,1850,null,null,3371,null,null,426,null,null,08
1757632,13701,1417902,14283,226675,7750,110803,5278,2252,947,1388139,15208,1123381,14117,194337,6826,69433,4215,988,509,147496,7108,124772,6520,13194,1872,8803,1424,727,605,61275,5304,55545,4933,4199,1231,1531,656,0,193,67591,4794,56500,4598,8341,1512,2686,780,64,80,93131,4838,57704,3695,6604,1411,28350,2722,473,483,13701,null,null,14283,null,null,7750,null,null,5278,null,null,947,null,null,15208,null,null,14117,null,null,6826,null,null,4215,null,null,509,null,null,7108,null,null,6520,null,null,1872,null,null,1424,null,null,605,null,null,5304,null,null,4933,null,null,1231,null,null,656,null,null,193,null,null,4794,null,null,4598,null,null,1512,null,null,780,null,null,80,null,null,4838,null,null,3695,null,null,1411,null,null,2722,null,null,483,null,null,09
443043,8653,366339,7809,59744,4455,16389,1954,571,322,362396,8450,300530,7698,52239,4171,9291,1444,336,263,37860,3419,31327,3170,4899,1294,1624,1129,10,17,10635,1933,9984,1980,562,335,89,91,0,193,12490,2067,10517,1919,703,317,1099,702,171,221,19662,2352,13981,1870,1341,605,4286,959,54,90,8653,null,null,7809,null,null,4455,null,null,1954,null,null,322,null,null,8450,null,null,7698,null,null,4171,null,null,1444,null,null,263,null,null,3419,null,null,3170,null,null,1294,null,null,1129,null,null,17,null,null,1933,null,null,1980,null,null,335,null,null,91,null,null,193,null,null,2067,null,null,1919,null,null,317,null,null,702,null,null,221,null,null,2352,null,null,1870,null,null,605,null,null,959,null,null,90,null,null,10
831531,14185,520058,12472,281629,8062,29532,2821,312,264,353042,9415,220573,7619,118382,5665,14036,2175,51,80,72227,4126,44543,3255,24930,2489,2629,1007,125,146,303582,9309,183376,7529,114163,5348,5907,1234,136,204,80919,4464,57304,3840,21681,2395,1934,653,0,193,21761,2600,14262,2043,2473,1004,5026,1077,0,193,14185,null,null,12472,null,null,8062,null,null,2821,null,null,264,null,null,9415,null,null,7619,null,null,5665,null,null,2175,null,null,80,null,null,4126,null,null,3255,null,null,2489,null,null,1007,null,null,146,null,null,9309,null,null,7529,null,null,5348,null,null,1234,null,null,204,null,null,4464,null,null,3840,null,null,2395,null,null,653,null,null,193,null,null,2600,null,null,2043,null,null,1004,null,null,1077,null,null,193,null,null,11
