B25093_001E,B25093_001M,B25093_002E,B25093_002M,B25093_003E,B25093_003M,B25093_004E,B25093_004M,B25093_005E,B25093_005M,B25093_006E,B25093_006M,B25093_007E,B25093_007M,B25093_008E,B25093_008M,B25093_009E,B25093_009M,B25093_010E,B25093_010M,B25093_011E,B25093_011M,B25093_012E,B25093_012M,B25093_013E,B25093_013M,B25093_014E,B25093_014M,B25093_015E,B25093_015M,B25093_016E,B25093_016M,B25093_017E,B25093_017M,B25093_018E,B25093_018M,B25093_019E,B25093_019M,B25093_020E,B25093_020M,B25093_021E,B25093_021M,B25093_022E,B25093_022M,B25093_023E,B25093_023M,B25093_024E,B25093_024M,B25093_025E,B25093_025M,B25093_026E,B25093_026M,B25093_027E,B25093_027M,B25093_028E,B25093_028M,B25093_029E,B25093_029M,B25093_001M,B25093_001EA,B25093_001MA,B25093_002M,B25093_002EA,B25093_002MA,B25093_003M,B25093_003EA,B25093_003MA,B25093_004M,B25093_004EA,B25093_004MA,B25093_005M,B25093_005EA,B25093_005MA,B25093_006M,B25093_006EA,B25093_006MA,B25093_007M,B25093_007EA,B25093_007MA,B25093_008M,B25093_008EA,B25093_008MA,B25093_009M,B25093_009EA,B25093_009MA,B25093_010M,B25093_010EA,B25093_010MA,B25093_011M,B25093_011EA,B25093_011MA,B25093_012M,B25093_012EA,B25093_012MA,B25093_013M,B25093_013EA,B25093_013MA,B25093_014M,B25093_014EA,B25093_014MA,B25093_015M,B25093_015EA,B25093_015MA,B25093_016M,B25093_016EA,B25093_016MA,B25093_017M,B25093_017EA,B25093_017MA,B25093_018M,B25093_018EA,B25093_018MA,B25093_019M,B25093_019EA,B25093_019MA,B25093_020M,B25093_020EA,B25093_020MA,B25093_021M,B25093_021EA,B25093_021MA,B25093_022M,B25093_022EA,B25093_022MA,B25093_023M,B25093_023EA,B25093_023MA,B25093_024M,B25093_024EA,B25093_024MA,B25093_025M,B25093_025EA,B25093_025MA,B25093_026M,B25093_026EA,B25093_026MA,B25093_027M,B25093_027EA,B25093_027MA,B25093_028M,B25093_028EA,B25093_028MA,B25093_029M,B25093_029EA,B25093_029MA,state
1664018,15061,14386,2138,5435,1153,2671,803,1888,893,799,406,2768,924,825,529,152546,5934,82121,4132,26397,2756,13877,2088,8937,1454,19591,2257,1623,670,966904,10971,588633,10607,116765,5171,72591,4240,46332,3317,132764,5057,9819,1888,530182,6757,335089,5804,53713,3249,34975,2430,23472,2357,78607,3645,4326,918,15061,null,null,2138,null,null,1153,null,null,803,null,null,893,null,null,406,null,null,924,null,null,529,null,null,5934,null,null,4132,null,null,2756,null,null,2088,null,null,1454,null,null,2257,null,null,670,null,null,10971,null,null,10607,null,null,5171,null,null,4240,null,null,3317,null,null,5057,null,null,1888,null,null,6757,null,null,5804,null,null,3249,null,null,2430,null,null,2357,null,null,3645,null,null,918,null,null,47
5825471,27395,46311,3687,21228,2482,4036,1118,4351,1325,3789,919,11769,1973,1138,476,584771,11566,303410,7981,86996,6067,61815,5276,38768,3403,89827,5272,3955,994,3632681,24547,2161749,21660,450896,11450,284311,10332,175906,8475,526359,13584,33460,3523,1561708,12622,955006,12320,152742,6950,102300,5371,77625,3941,260027,8131,14008,1874,27395,null,null,3687,null,null,2482,null,null,1118,null,null,1325,null,null,919,null,null,1973,null,null,476,null,null,11566,null,null,7981,null,null,6067,null,null,5276,null,null,3403,null,null,5272,null,null,994,null,null,24547,null,null,21660,null,null,11450,null,null,10332,null,null,8475,null,null,13584,null,null,3523,null,null,12622,null,null,12320,null,null,6950,null,null,5371,null,null,3941,null,null,8131,null,null,1874,null,null,48
659266,7711,8055,1301,2875,749,1625,486,979,422,689,446,1813,613,74,87,89713,3514,38663,2164,19401,1790,13194,1809,6411,1294,11660,1723,384,312,395298,6261,231271,5041,57273,3267,38801,2806,18968,2041,46738,3467,2247,725,166200,3033,105576,3011,13577,1474,9607,1058,8681,1262,27435,2462,1324,539,7711,null,null,1301,null,null,749,null,null,486,null,null,422,null,null,446,null,null,613,null,null,87,null,null,3514,null,null,2164,null,null,1790,null,null,1809,null,null,1294,null,null,1723,null,null,312,null,null,6261,null,null,5041,null,null,3267,null,null,2806,null,null,2041,null,null,3467,null,null,725,null,null,3033,null,null,3011,null,null,1474,null,null,1058,null,null,1262,null,null,2462,null,null,539,null,null,49
177772,3783,1382,595,921,535,64,68,67,95,60,72,270,243,0,151,13702,1410,5332,884,3062,749,1629,387,990,427,2663,744,26,44,105445,2364,50505,2152,17190,1527,9567,1163,8210,1279,19528,1819,445,260,57243,1863,27043,1771,5929,821,4562,764,3185,625,16228,1404,296,221,3783,null,null,595,null,null,535,null,null,68,null,null,95,null,null,72,null,null,243,null,null,151,null,null,1410,null,null,884,null,null,749,null,null,387,null,null,427,null,null,744,null,null,44,null,null,2364,null,null,2152,null,null,1527,null,null,1163,null,null,1279,null,null,1819,null,null,260,null,null,1863,null,null,1771,null,null,821,null,null,764,null,null,625,null,null,1404,null,null,221,null,null,50
2037641,16261,12895,1759,5544,1335,1210,450,2364,830,599,290,3056,862,122,148,180830,6245,87481,4740,33075,2696,20150,2235,12979,1898,26342,2848,803,497,1240553,11775,691963,10296,173138,5922,116731,5551,69322,3762,181627,6676,7772,1457,603363,7186,350212,6856,57218,3232,44553,3122,32426,2802,114446,3776,4508,863,16261,null,null,1759,null,null,1335,null,null,450,null,null,830,null,null,290,null,null,862,null,null,148,null,null,6245,null,null,4740,null,null,2696,null,null,2235,null,null,1898,null,null,2848,null,null,497,null,null,11775,null,null,10296,null,null,5922,null,null,5551,null,null,3762,null,null,6676,null,null,1457,null,null,7186,null,null,6856,null,null,3232,null,null,3122,null,null,2802,null,null,3776,null,null,863,null,null,51
1729320,12424,9434,1386,3201,888,1136,576,1049,447,927,473,3014,722,107,123,158979,5852,67208,3612,30663,2749,21830,2051,13438,1814,25310,2358,530,291,1054291,10380,551169,9056,158086,6005,101741,4218,68407,3787,168222,7853,6666,1170,506616,6038,275007,5210,52397,2887,38397,3271,29144,2448,108428,4541,3243,801,12424,null,null,1386,null,null,888,null,null,576,null,null,447,null,null,473,null,null,722,null,null,123,null,null,5852,null,null,3612,null,null,2749,null,null,2051,null,null,1814,null,null,2358,null,null,291,null,null,10380,null,null,9056,null,null,6005,null,null,4218,null,null,3787,null,null,7853,null,null,1170,null,null,6038,null,null,5210,null,null,2887,null,null,3271,null,null,2448,null,null,4541,null,null,801,null,null,53
523078,7047,4459,1102,2626,913,242,190,244,204,155,173,986,488,206,203,41634,2941,26915,2466,5514,1289,3020,775,1781,593,4063,963,341,276,291816,6327,197703,6077,28880,2453,16553,2101,11837,1773,32253,2509,4590,1071,185169,3776,129759,3429,15453,1915,12283,1832,6959,1141,19521,2081,1194,543,7047,null,null,1102,null,null,913,null,null,190,null,null,204,null,null,173,null,null,488,null,null,203,null,null,2941,null,null,2466,null,null,1289,null,null,775,null,null,593,null,null,963,null,null,276,null,null,6327,null,null,6077,null,null,2453,null,null,2101,null,null,1773,null,null,2509,null,null,1071,null,null,3776,null,null,3429,null,null,1915,null,null,1832,null,null,1141,null,null,2081,null,null,543,null,null,54
1551232,10480,12823,1658,5091,1060,1668,591,1596,544,1385,605,2907,901,176,144,153730,4377,85728,3913,27773,2084,15209,1780,9015,1259,15555,1366,450,327,941092,8151,555159,7366,133287,4468,77262,3481,48748,2853,122415,4527,4221,727,443587,5298,240263,4191,50198,2526,34706,2112,27078,1896,88658,3077,2684,496,10480,null,null,1658,null,null,1060,null,null,591,null,null,544,null,null,605,null,null,901,null,null,144,null,null,4377,null,null,3913,null,null,2084,null,null,1780,null,null,1259,null,null,1366,null,null,327,null,null,8151,null,null,7366,null,null,4468,null,null,3481,null,null,2853,null,null,4527,null,null,727,null,null,5298,null,null,4191,null,null,2526,null,null,2112,null,null,1896,null,null,3077,null,null,496,null,null,55
153894,4084,2550,843,1068,531,606,411,51,91,345,311,480,426,0,197,17603,1736,10013,1307,2482,813,2063,896,1252,648,1793,634,0,197,87812,3083,53580,3105,11564,1439,6819,1075,3926,948,11414,1488,509,251,45929,1540,29369,1442,3998,879,2925,827,1915,510,7419,1085,303,203,4084,null,null,843,null,null,531,null,null,411,null,null,91,null,null,311,null,null,426,null,null,197,null,null,1736,null,null,1307,null,null,813,null,null,896,null,null,648,null,null,634,null,null,197,null,null,3083,null,null,3105,null,null,1439,null,null,1075,null,null,948,null,null,1488,null,null,251,null,null,1540,null,null,1442,null,null,879,null,null,827,null,null,510,null,null,1085,null,null,203,null,null,56
821672,8711,3927,976,2396,855,217,189,95,153,30,52,871,381,318,238,39019,3121,18517,2403,4073,1098,4533,1157,3076,836,7918,1518,902,448,440295,7713,239053,6864,43494,3283,33267,2723,23258,2510,82765,4819,18458,1907,338431,4934,225444,5536,20764,2115,17260,1803,13094,1657,54158,3048,7711,1222,8711,null,null,976,null,null,855,null,null,189,null,null,153,null,null,52,null,null,381,null,null,238,null,null,3121,null,null,2403,null,null,1098,null,null,1157,null,null,836,null,null,1518,null,null,448,null,null,7713,null,null,6864,null,null,3283,null,null,2723,null,null,2510,null,null,4819,null,null,1907,null,null,4934,null,null,5536,null,null,2115,null,null,1803,null,null,1657,null,null,3048,null,null,1222,null,null,72
1268138,12239,12368,1593,5873,1057,1780,815,535,263,709,445,2725,831,746,597,109118,4386,66508,3839,16094,2007,7657,1404,4676,995,12753,1953,1430,666,736910,9357,468047,8657,77935,4367,45696,3445,31182,3114,103062,4489,10988,1681,409742,5347,261789,4755,37643,2776,24728,1920,17575,1684,63836,3117,4171,1044,12239,null,null,1593,null,null,1057,null,null,815,null,null,263,null,null,445,null,null,831,null,null,597,null,null,4386,null,null,3839,null,null,2007,null,null,1404,null,null,995,null,null,1953,null,null,666,null,null,9357,null,null,8657,null,null,4367,null,null,3445,null,null,3114,null,null,4489,null,null,1681,null,null,5347,null,null,4755,null,null,2776,null,null,1920,null,null,1684,null,null,3117,null,null,1044,null,null,01
160215,3268,1564,613,530,245,87,106,312,279,361,367,274,236,0,155,17932,1798,8070,1518,2811,729,1714,618,2075,783,3168,989,94,118,103995,2896,59132,2519,14945,1821,7743,1026,5903,1328,15745,1939,527,353,36724,1614,22673,1559,3767,739,2401,634,2108,757,5497,825,278,266,3268,null,null,613,null,null,245,null,null,106,null,null,279,null,null,367,null,null,236,null,null,155,null,null,1798,null,null,1518,null,null,729,null,null,618,null,null,783,null,null,989,null,null,118,null,null,2896,null,null,2519,null,null,1821,null,null,1026,null,null,1328,null,null,1939,null,null,353,null,null,1614,null,null,1559,null,null,739,null,null,634,null,null,757,null,null,825,null,null,266,null,null,02
1593014,12380,13108,1876,4311,984,1527,647,942,555,863,479,5083,1098,382,183,137384,5408,70358,3947,21035,2200,15891,2018,7449,1404,21072,2220,1579,747,868892,10600,492047,7558,107331,4438,73079,4907,42198,3319,141276,5739,12961,1826,573630,7444,337567,6777,53234,3395,38073,2813,29747,2758,107831,4725,7178,1269,12380,null,null,1876,null,null,984,null,null,647,null,null,555,null,null,479,null,null,1098,null,null,183,null,null,5408,null,null,3947,null,null,2200,null,null,2018,null,null,1404,null,null,2220,null,null,747,null,null,10600,null,null,7558,null,null,4438,null,null,4907,null,null,3319,null,null,5739,null,null,1826,null,null,7444,null,null,6777,null,null,3395,null,null,2813,null,null,2758,null,null,4725,null,null,1269,null,null,04
737632,8928,8015,1567,4242,1206,915,478,614,368,710,432,891,457,643,489,66031,3362,42091,2934,9502,1657,4960,1203,2659,809,6398,1392,421,238,415295,7139,279290,6132,43116,3250,26830,2599,14816,1879,46442,3359,4801,1187,248291,3906,166406,3876,21846,2293,14905,1695,10551,1465,32905,2622,1678,564,8928,null,null,1567,null,null,1206,null,null,478,null,null,368,null,null,432,null,null,457,null,null,489,null,null,3362,null,null,2934,null,null,1657,null,null,1203,null,null,809,null,null,1392,null,null,238,null,null,7139,null,null,6132,null,null,3250,null,null,2599,null,null,1879,null,null,3359,null,null,1187,null,null,3906,null,null,3876,null,null,2293,null,null,1695,null,null,1465,null,null,2622,null,null,564,null,null,05
6943428,26799,33278,3375,9709,1528,3010,935,2229,697,2234,745,13937,2276,2159,691,503958,11348,187058,5686,86414,4453,62054,4051,44955,3301,118536,5394,4941,1067,4212085,20783,1820771,18769,590508,11455,457575,12021,321469,9868,987732,14406,34030,3386,2194107,14224,1093521,12191,208415,7234,163841,5163,118754,4557,593254,9922,16322,1520,26799,null,null,3375,null,null,1528,null,null,935,null,null,697,null,null,745,null,null,2276,null,null,691,null,null,11348,null,null,5686,null,null,4453,null,null,4051,null,null,3301,null,null,5394,null,null,1067,null,null,20783,null,null,18769,null,null,11455,null,null,12021,null,null,9868,null,null,14406,null,null,3386,null,null,14224,null,null,12191,null,null,7234,null,null,5163,null,null,4557,null,null,9922,null,null,1520,null,null,06
1365832,12605,12237,2067,3567,1050,1700,692,1094,458,811,442,4400,1212,665,467,146268,5185,66606,3456,27480,2552,18819,2421,10998,1520,22146,2688,219,179,843551,9067,470094,7331,116861,4097,74499,3907,45760,3118,130696,5319,5641,1169,363776,4984,208583,4391,36086,2427,24632,2092,17812,1728,74481,3332,2182,651,12605,null,null,2067,null,null,1050,null,null,692,null,null,458,null,null,442,null,null,1212,null,null,467,null,null,5185,null,null,3456,null,null,2552,null,null,2421,null,null,1520,null,null,2688,null,null,179,null,null,9067,null,null,7331,null,null,4097,null,null,3907,null,null,3118,null,null,5319,null,null,1169,null,null,4984,null,null,4391,null,null,2427,null,null,2092,null,null,1728,null,null,3332,null,null,651,null,null,08
879073,9745,3658,846,531,331,901,643,432,298,323,237,1293,536,178,168,63350,3704,28351,2477,12869,1771,7528,1335,4764,970,9626,1678,212,193,546002,7036,275239,5971,81764,3497,52169,4113,31925,2542,102355,4398,2550,768,266063,3881,123615,3221,29842,2465,23154,2158,16715,1656,71678,3237,1059,312,9745,null,null,846,null,null,331,null,null,643,null,null,298,null,null,237,null,null,536,null,null,168,null,null,3704,null,null,2477,null,null,1771,null,null,1335,null,null,970,null,null,1678,null,null,193,null,null,7036,null,null,5971,null,null,3497,null,null,4113,null,null,2542,null,null,4398,null,null,768,null,null,3881,null,null,3221,null,null,2465,null,null,2158,null,null,1656,null,null,3237,null,null,312,null,null,09
245005,4786,717,501,512,471,0,193,34,57,0,193,171,141,0,193,22521,2238,9730,1478,4288,1019,2384,804,2059,852,4008,1221,52,73,139329,4039,79903,3394,18700,2100,11055,1607,7741,1567,19240,1839,2690,882,82438,2140,50484,2346,7421,945,4956,940,3858,909,14949,1605,770,509,4786,null,null,501,null,null,471,null,null,193,null,null,57,null,null,193,null,null,141,null,null,193,null,null,2238,null,null,1478,null,null,1019,null,null,804,null,null,852,null,null,1221,null,null,73,null,null,4039,null,null,3394,null,null,2100,null,null,1607,null,null,1567,null,null,1839,null,null,882,null,null,2140,null,null,2346,null,null,945,null,null,940,null,null,909,null,null,1605,null,null,509,null,null,10
110376,3494,485,283,265,247,0,203,189,200,25,44,6,11,0,203,12740,1566,6844,926,2407,772,1230,452,835,453,1378,552,46,78,65647,2511,34718,2309,10552,1320,6536,1265,2862,634,10218,1450,761,606,31504,2014,16572,1632,2846,633,1690,459,1651,616,8208,1159,537,437,3494,null,null,283,null,null,247,null,null,203,null,null,200,null,null,44,null,null,11,null,null,203,null,null,1566,null,null,926,null,null,772,null,null,452,null,null,453,null,null,552,null,null,78,null,null,2511,null,null,2309,null,null,1320,null,null,1265,null,null,634,null,null,1450,null,null,606,null,null,2014,null,null,1632,null,null,633,null,null,459,null,null,616,null,null,1159,null,null,437,null,null,11
