B07003_001E,B07003_001M,B07003_002E,B07003_002M,B07003_003E,B07003_003M,B07003_004E,B07003_004M,B07003_005E,B07003_005M,B07003_006E,B07003_006M,B07003_007E,B07003_007M,B07003_008E,B07003_008M,B07003_009E,B07003_009M,B07003_010E,B07003_010M,B07003_011E,B07003_011M,B07003_012E,B07003_012M,B07003_013E,B07003_013M,B07003_014E,B07003_014M,B07003_015E,B07003_015M,B07003_016E,B07003_016M,B07003_017E,B07003_017M,B07003_018E,B07003_018M,B07003_001M,B07003_001EA,B07003_001MA,B07003_002M,B07003_002EA,B07003_002MA,B07003_003M,B07003_003EA,B07003_003MA,B07003_004M,B07003_004EA,B07003_004MA,B07003_005M,B07003_005EA,B07003_005MA,B07003_006M,B07003_006EA,B07003_006MA,B07003_007M,B07003_007EA,B07003_007MA,B07003_008M,B07003_008EA,B07003_008MA,B07003_009M,B07003_009EA,B07003_009MA,B07003_010M,B07003_010EA,B07003_010MA,B07003_011M,B07003_011EA,B07003_011MA,B07003_012M,B07003_012EA,B07003_012MA,B07003_013M,B07003_013EA,B07003_013MA,B07003_014M,B07003_014EA,B07003_014MA,B07003_015M,B07003_015EA,B07003_015MA,B07003_016M,B07003_016EA,B07003_016MA,B07003_017M,B07003_017EA,B07003_017MA,B07003_018M,B07003_018EA,B07003_018MA,state
6022165,4040,2960057,4967,3062108,5151,5078669,22798,2483569,13735,2595100,13883,513247,18511,252815,10262,260432,10991,245544,10743,125777,5716,119767,6562,162809,8925,86700,5075,76109,5939,21896,3392,11196,1937,10700,2094,4040,null,null,4967,null,null,5151,null,null,22798,null,null,13735,null,null,13883,null,null,18511,null,null,10262,null,null,10991,null,null,10743,null,null,5716,null,null,6562,null,null,8925,null,null,5075,null,null,5939,null,null,3392,null,null,1937,null,null,2094,null,null,29
1032794,1223,521016,2777,511778,2681,863174,7519,435685,5173,427489,4814,92044,6758,44739,4141,47305,3823,36256,4092,18425,2556,17831,2445,37775,4095,20037,2791,17738,2126,3545,882,2130,606,1415,554,1223,null,null,2777,null,null,2681,null,null,7519,null,null,5173,null,null,4814,null,null,6758,null,null,4141,null,null,3823,null,null,4092,null,null,2556,null,null,2445,null,null,4095,null,null,2791,null,null,2126,null,null,882,null,null,606,null,null,554,null,null,30
1882987,1995,937876,3206,945111,3035,1573126,12455,784520,7472,788606,7420,177748,10386,88967,5808,88781,6241,70370,4814,34157,2959,36213,2861,51448,5875,24448,2844,27000,3626,10295,2972,5784,1663,4511,1722,1995,null,null,3206,null,null,3035,null,null,12455,null,null,7472,null,null,7420,null,null,10386,null,null,5808,null,null,6241,null,null,4814,null,null,2959,null,null,2861,null,null,5875,null,null,2844,null,null,3626,null,null,2972,null,null,1663,null,null,1722,null,null,31
2907243,2819,1455142,3114,1452101,2412,2400809,18901,1200239,11000,1200570,10539,348406,17387,170809,9236,177597,9399,25652,3143,14985,2067,10667,1871,117899,7370,61445,4956,56454,3917,14477,2780,7664,1575,6813,1790,2819,null,null,3114,null,null,2412,null,null,18901,null,null,11000,null,null,10539,null,null,17387,null,null,9236,null,null,9399,null,null,3143,null,null,2067,null,null,1871,null,null,7370,null,null,4956,null,null,3917,null,null,2780,null,null,1575,null,null,1790,null,null,32
1322101,1298,658354,2063,663747,2174,1122068,9993,556724,5880,565344,6225,105715,7789,50984,4084,54731,5400,34888,4135,17496,2730,17392,2307,52457,5343,28867,3305,23590,3108,6973,1948,4283,1334,2690,962,1298,null,null,2063,null,null,2174,null,null,9993,null,null,5880,null,null,6225,null,null,7789,null,null,4084,null,null,5400,null,null,4135,null,null,2730,null,null,2307,null,null,5343,null,null,3305,null,null,3108,null,null,1948,null,null,1334,null,null,962,null,null,33
8852286,5371,4322957,4047,4529329,4590,7934689,25558,3863605,13487,4071084,15464,489610,18514,240070,9815,249540,11480,214027,13667,112272,7657,101755,7273,144359,9330,75296,5609,69063,5145,69601,6999,31714,3797,37887,4243,5371,null,null,4047,null,null,4590,null,null,25558,null,null,13487,null,null,15464,null,null,18514,null,null,9815,null,null,11480,null,null,13667,null,null,7657,null,null,7273,null,null,9330,null,null,5609,null,null,5145,null,null,6999,null,null,3797,null,null,4243,null,null,34
2057857,2689,1018988,3637,1038869,3484,1768040,12935,874562,8645,893478,7541,170973,11198,82982,6436,87991,6550,43438,5234,22778,3242,20660,2862,64802,5735,32938,3717,31864,3534,10604,2846,5728,1672,4876,1667,2689,null,null,3637,null,null,3484,null,null,12935,null,null,8645,null,null,7541,null,null,11198,null,null,6436,null,null,6550,null,null,5234,null,null,3242,null,null,2862,null,null,5735,null,null,3717,null,null,3534,null,null,2846,null,null,1672,null,null,1667,null,null,35
19526443,6611,9473052,6670,10053391,6724,17465164,35945,8438318,21232,9026846,21002,1155869,27030,574556,15598,581313,15786,478618,13059,250838,8038,227780,8232,260723,11746,126247,6553,134476,7466,166069,11119,83093,6444,82976,6336,6611,null,null,6670,null,null,6724,null,null,35945,null,null,21232,null,null,21002,null,null,27030,null,null,15598,null,null,15786,null,null,13059,null,null,8038,null,null,8232,null,null,11746,null,null,6553,null,null,7466,null,null,11119,null,null,6444,null,null,6336,null,null,36
10032407,5350,4877627,7127,5154780,6807,8460264,33199,4106445,20312,4353819,19879,806732,22672,384776,12477,421956,13566,384240,16217,192876,9346,191364,9626,330896,14462,167118,8383,163778,9145,50275,5579,26412,3336,23863,3552,5350,null,null,7127,null,null,6807,null,null,33199,null,null,20312,null,null,19879,null,null,22672,null,null,12477,null,null,13566,null,null,16217,null,null,9346,null,null,9626,null,null,14462,null,null,8383,null,null,9145,null,null,5579,null,null,3336,null,null,3552,null,null,37
746271,1202,384453,2661,361818,2630,620891,7724,318373,5055,302518,4399,66890,6070,33071,3608,33819,3216,24120,2937,12770,2088,11350,1601,29655,3868,16393,2320,13262,2379,4715,1828,3846,1780,869,417,1202,null,null,2661,null,null,2630,null,null,7724,null,null,5055,null,null,4399,null,null,6070,null,null,3608,null,null,3216,null,null,2937,null,null,2088,null,null,1601,null,null,3868,null,null,2320,null,null,2379,null,null,1828,null,null,1780,null,null,417,null,null,38
11481752,4551,5624277,6970,5857475,6362,9755589,33208,4763631,19136,4991958,20487,1084665,26585,525464,15658,559201,15648,397621,15310,209690,9347,187931,8549,195396,9185,98410,5335,96986,6586,48481,5348,27082,3821,21399,2904,4551,null,null,6970,null,null,6362,null,null,33208,null,null,19136,null,null,20487,null,null,26585,null,null,15658,null,null,15648,null,null,15310,null,null,9347,null,null,8549,null,null,9185,null,null,5335,null,null,6586,null,null,5348,null,null,3821,null,null,2904,null,null,39
3873232,2534,1915762,3286,1957470,3127,3225478,15384,1588293,9087,1637185,9471,373578,12470,184458,7657,189120,7019,157192,7416,81683,4213,75509,4608,102000,7094,54265,4186,47735,3829,14984,2936,7063,1390,7921,2131,2534,null,null,3286,null,null,3127,null,null,15384,null,null,9087,null,null,9471,null,null,12470,null,null,7657,null,null,7019,null,null,7416,null,null,4213,null,null,4608,null,null,7094,null,null,4186,null,null,3829,null,null,2936,null,null,1390,null,null,2131,null,null,40
4052221,3173,2005703,4401,2046518,4083,3307805,19198,1633670,11001,1674135,11990,421818,16591,208291,8783,213527,10179,156132,10429,81309,6175,74823,5777,139334,9092,68157,5561,71177,4545,27132,4466,14276,2735,12856,2346,3173,null,null,4401,null,null,4083,null,null,19198,null,null,11001,null,null,11990,null,null,16591,null,null,8783,null,null,10179,null,null,10429,null,null,6175,null,null,5777,null,null,9092,null,null,5561,null,null,4545,null,null,4466,null,null,2735,null,null,2346,null,null,41
12645493,5619,6190548,6964,6454945,5546,11016361,36704,5375730,21891,5640631,21297,957372,28900,467821,15213,489551,17072,350899,13072,187794,8368,163105,7052,252060,10750,124625,6810,127435,6340,68801,6719,34578,3757,34223,3759,5619,null,null,6964,null,null,5546,null,null,36704,null,null,21891,null,null,21297,null,null,28900,null,null,15213,null,null,17072,null,null,13072,null,null,8368,null,null,7052,null,null,10750,null,null,6810,null,null,6340,null,null,6719,null,null,3757,null,null,3759,null,null,42
1045691,1810,506207,1948,539484,1927,898574,10119,431628,5338,466946,5932,87786,8359,42447,4346,45339,4959,18939,3441,9318,2011,9621,1955,32800,4037,18485,2639,14315,2174,7592,2436,4329,1870,3263,1015,1810,null,null,1948,null,null,1927,null,null,10119,null,null,5338,null,null,5932,null,null,8359,null,null,4346,null,null,4959,null,null,3441,null,null,2011,null,null,1955,null,null,4037,null,null,2639,null,null,2174,null,null,2436,null,null,1870,null,null,1015,null,null,44
4903788,3376,2377337,5279,2526451,5395,4176954,27733,2020520,14548,2156434,17484,375170,16923,177152,9454,198018,10748,167245,12514,87543,7831,79702,6513,165230,10983,82597,5457,82633,7104,19189,3143,9525,1980,9664,1768,3376,null,null,5279,null,null,5395,null,null,27733,null,null,14548,null,null,17484,null,null,16923,null,null,9454,null,null,10748,null,null,12514,null,null,7831,null,null,6513,null,null,10983,null,null,5457,null,null,7104,null,null,3143,null,null,1980,null,null,1768,null,null,45
853832,1413,429652,2207,424180,2225,720262,7279,362493,4610,357769,4545,66837,5767,34789,3760,32048,3082,30910,3371,15926,2061,14984,2173,31789,3927,15163,2363,16626,2204,4034,1732,1281,558,2753,1394,1413,null,null,2207,null,null,2225,null,null,7279,null,null,4610,null,null,4545,null,null,5767,null,null,3760,null,null,3082,null,null,3371,null,null,2061,null,null,2173,null,null,3927,null,null,2363,null,null,2204,null,null,1732,null,null,558,null,null,1394,null,null,46
6580953,4457,3211179,6120,3369774,5990,5644022,24352,2752594,13845,2891428,15246,544359,20294,262618,10943,281741,12506,198256,10338,99340,5976,98916,6414,170867,10319,84256,5903,86611,5811,23449,3653,12371,2386,11078,1914,4457,null,null,6120,null,null,5990,null,null,24352,null,null,13845,null,null,15246,null,null,20294,null,null,10943,null,null,12506,null,null,10338,null,null,5976,null,null,6414,null,null,10319,null,null,5903,null,null,5811,null,null,3653,null,null,2386,null,null,1914,null,null,47
27472626,10409,13631718,12527,13840908,11649,23105984,50841,11420651,31334,11685333,32152,2540031,49361,1259963,27487,1280068,28433,1059866,26452,552174,16939,507692,14528,531996,20183,278521,12161,253475,11047,234749,13127,120409,8286,114340,7716,10409,null,null,12527,null,null,11649,null,null,50841,null,null,31334,null,null,32152,null,null,49361,null,null,27487,null,null,28433,null,null,26452,null,null,16939,null,null,14528,null,null,20183,null,null,12161,null,null,11047,null,null,13127,null,null,8286,null,null,7716,null,null,48
3002244,3318,1514159,2924,1488085,3322,2474308,19586,1241998,11646,1232310,10571,291029,13965,150327,7460,140702,8441,104989,9632,55018,5659,49971,5139,107083,9315,54012,5814,53071,4795,24835,4628,12804,2313,12031,2801,3318,null,null,2924,null,null,3322,null,null,19586,null,null,11646,null,null,10571,null,null,13965,null,null,7460,null,null,8441,null,null,9632,null,null,5659,null,null,5139,null,null,9315,null,null,5814,null,null,4795,null,null,4628,null,null,2313,null,null,2801,null,null,49
619387,803,305758,1535,313629,1464,535268,5519,263077,3620,272191,3215,46864,4632,24310,2907,22554,2727,13880,2219,7128,1291,6752,1300,21262,2769,10388,2020,10874,1366,2113,643,855,361,1258,510,803,null,null,1535,null,null,1464,null,null,5519,null,null,3620,null,null,3215,null,null,4632,null,null,2907,null,null,2727,null,null,2219,null,null,1291,null,null,1300,null,null,2769,null,null,2020,null,null,1366,null,null,643,null,null,361,null,null,510,null,null,50
8312297,5430,4083998,6898,4228299,6099,7008805,27572,3433191,16692,3575614,17287,543822,20532,266896,12101,276926,11218,417181,14152,210059,8090,207122,9081,264164,11923,136286,7306,127878,6909,78325,6303,37566,3478,40759,4242,5430,null,null,6898,null,null,6099,null,null,27572,null,null,16692,null,null,17287,null,null,20532,null,null,12101,null,null,11218,null,null,14152,null,null,8090,null,null,9081,null,null,11923,null,null,7306,null,null,6909,null,null,6303,null,null,3478,null,null,4242,null,null,51
7202119,4069,3595492,4874,3606627,4346,5924723,30369,2951364,17098,2973359,16943,731854,25560,367291,13543,364563,14616,226472,10743,113274,6186,113198,6057,257728,13383,134494,7948,123234,7460,61342,6594,29069,3686,32273,3796,4069,null,null,4874,null,null,4346,null,null,30369,null,null,17098,null,null,16943,null,null,25560,null,null,13543,null,null,14616,null,null,10743,null,null,6186,null,null,6057,null,null,13383,null,null,7948,null,null,7460,null,null,6594,null,null,3686,null,null,3796,null,null,53
1810709,2337,890428,3138,920281,3111,1582818,10978,775652,6915,807166,7071,127187,8014,61227,4603,65960,4879,49766,4378,26140,2482,23626,2858,47196,5756,25183,3568,22013,2721,3742,1099,2226,728,1516,552,2337,null,null,3138,null,null,3111,null,null,10978,null,null,6915,null,null,7071,null,null,8014,null,null,4603,null,null,4879,null,null,4378,null,null,2482,null,null,2858,null,null,5756,null,null,3568,null,null,2721,null,null,1099,null,null,728,null,null,552,null,null,54
5712104,3128,2841067,4169,2871037,4594,4876817,20516,2426791,10203,2450026,13993,483080,15475,232918,9028,250162,8564,213450,9343,112568,5400,100882,5903,118814,6959,58974,3380,59840,4754,19943,2704,9816,1624,10127,1676,3128,null,null,4169,null,null,4594,null,null,20516,null,null,10203,null,null,13993,null,null,15475,null,null,9028,null,null,8564,null,null,9343,null,null,5400,null,null,5903,null,null,6959,null,null,3380,null,null,4754,null,null,2704,null,null,1624,null,null,1676,null,null,55
577567,1366,294577,1920,282990,2082,472996,8803,240144,5908,232852,4106,61542,6060,31764,3659,29778,2944,14453,3004,7619,1761,6834,1627,26471,4106,14536,2689,11935,2055,2105,1017,514,294,1591,968,1366,null,null,1920,null,null,2082,null,null,8803,null,null,5908,null,null,4106,null,null,6060,null,null,3659,null,null,2944,null,null,3004,null,null,1761,null,null,1627,null,null,4106,null,null,2689,null,null,2055,null,null,1017,null,null,294,null,null,968,null,null,56
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
4810126,3913,2331186,5753,2478940,5669,4141850,18249,1997215,11998,2144635,11574,383582,15840,187679,8748,195903,8895,146412,10428,75789,6657,70623,5508,122220,9811,61224,5143,60996,6123,16062,2720,9279,1886,6783,1547,3913,null,null,5753,null,null,5669,null,null,18249,null,null,11998,null,null,11574,null,null,15840,null,null,8748,null,null,8895,null,null,10428,null,null,6657,null,null,5508,null,null,9811,null,null,5143,null,null,6123,null,null,2720,null,null,1886,null,null,1547,null,null,01
731760,1282,384517,2489,347243,2291,593897,7921,309751,5219,284146,4888,78966,6119,40346,4268,38620,3266,21038,2800,11778,1882,9260,1646,31300,3641,18933,2534,12367,1559,6559,1959,3709,1326,2850,928,1282,null,null,2489,null,null,2291,null,null,7921,null,null,5219,null,null,4888,null,null,6119,null,null,4268,null,null,3266,null,null,2800,null,null,1882,null,null,1646,null,null,3641,null,null,2534,null,null,1559,null,null,1959,null,null,1326,null,null,928,null,null,02
6851836,4173,3405047,4055,3446789,3503,5586753,30225,2757136,18584,2829617,16232,811714,24479,406410,14386,405304,13032,126363,8411,68946,4807,57417,5209,273257,14805,141739,8366,131518,8264,53749,6106,30816,3413,22933,3652,4173,null,null,4055,null,null,3503,null,null,30225,null,null,18584,null,null,16232,null,null,24479,null,null,14386,null,null,13032,null,null,8411,null,null,4807,null,null,5209,null,null,14805,null,null,8366,null,null,8264,null,null,6106,null,null,3413,null,null,3652,null,null,04
2949650,3135,1449185,4864,1500465,4422,2484705,17957,1215708,11052,1268997,10149,276078,14350,132446,8114,143632,8032,108733,7972,59240,5097,49493,4539,71083,6657,36649,4154,34434,3705,9051,1843,5142,1378,3909,1173,3135,null,null,4864,null,null,4422,null,null,17957,null,null,11052,null,null,10149,null,null,14350,null,null,8114,null,null,8032,null,null,7972,null,null,5097,null,null,4539,null,null,6657,null,null,4154,null,null,3705,null,null,1843,null,null,1378,null,null,1173,null,null,05
38783436,10247,19253020,8887,19530416,9570,33594813,62303,16621590,36425,16973223,34302,3252953,51100,1627263,29259,1625690,29527,1084298,27912,572171,15708,512127,15409,514758,19678,266551,11415,248207,11395,336614,13654,165445,8358,171169,8066,10247,null,null,8887,null,null,9570,null,null,62303,null,null,36425,null,null,34302,null,null,51100,null,null,29259,null,null,29527,null,null,27912,null,null,15708,null,null,15409,null,null,19678,null,null,11415,null,null,11395,null,null,13654,null,null,8358,null,null,8066,null,null,06
5476928,3255,2755089,3961,2721839,4337,4466067,27786,2238832,15038,2227235,16321,478923,19422,242685,10412,236238,11143,275789,13523,142336,7880,133453,7474,223260,12315,112642,7431,110618,6408,32889,4669,18594,2946,14295,2284,3255,null,null,3961,null,null,4337,null,null,27786,null,null,15038,null,null,16321,null,null,19422,null,null,10412,null,null,11143,null,null,13523,null,null,7880,null,null,7474,null,null,12315,null,null,7431,null,null,6408,null,null,4669,null,null,2946,null,null,2284,null,null,08
3541758,2975,1726759,2984,1814999,2862,3116440,16535,1514494,9721,1601946,9861,256713,12982,128140,7052,128573,8208,66603,5925,32621,3319,33982,3772,75586,6930,39134,4236,36452,3755,26416,3933,12370,2338,14046,2449,2975,null,null,2984,null,null,2862,null,null,16535,null,null,9721,null,null,9861,null,null,12982,null,null,7052,null,null,8208,null,null,5925,null,null,3319,null,null,3772,null,null,6930,null,null,4236,null,null,3755,null,null,3933,null,null,2338,null,null,2449,null,null,09
942073,1325,455261,1519,486812,1507,817779,9121,396040,4549,421739,6101,76715,8070,36746,4089,39969,5281,8432,1845,4891,1360,3541,1075,33400,3275,14597,1952,18803,2582,5747,1837,2987,1233,2760,896,1325,null,null,1519,null,null,1507,null,null,9121,null,null,4549,null,null,6101,null,null,8070,null,null,4089,null,null,5281,null,null,1845,null,null,1360,null,null,1075,null,null,3275,null,null,1952,null,null,2582,null,null,1837,null,null,1233,null,null,896,null,null,10
672022,1765,318535,1392,353487,1300,538547,7335,254246,4183,284301,4677,64166,6120,31656,3829,32510,3404,0,203,0,203,0,203,58154,4335,27598,2917,30556,2943,11155,1804,5035,1074,6120,1306,1765,null,null,1392,null,null,1300,null,null,7335,null,null,4183,null,null,4677,null,null,6120,null,null,3829,null,null,3404,null,null,203,null,null,203,null,null,203,null,null,4335,null,null,2917,null,null,2943,null,null,1804,null,null,1074,null,null,1306,null,null,11
