C27005_001E,C27005_001M,C27005_002E,C27005_002M,C27005_003E,C27005_003M,C27005_004E,C27005_004M,C27005_005E,C27005_005M,C27005_006E,C27005_006M,C27005_007E,C27005_007M,C27005_008E,C27005_008M,C27005_009E,C27005_009M,C27005_010E,C27005_010M,C27005_011E,C27005_011M,C27005_012E,C27005_012M,C27005_013E,C27005_013M,C27005_014E,C27005_014M,C27005_015E,C27005_015M,C27005_016E,C27005_016M,C27005_017E,C27005_017M,C27005_018E,C27005_018M,C27005_019E,C27005_019M,C27005_020E,C27005_020M,C27005_021E,C27005_021M,C27005_001M,C27005_001EA,C27005_001MA,C27005_002M,C27005_002EA,C27005_002MA,C27005_003M,C27005_003EA,C27005_003MA,C27005_004M,C27005_004EA,C27005_004MA,C27005_005M,C27005_005EA,C27005_005MA,C27005_006M,C27005_006EA,C27005_006MA,C27005_007M,C27005_007EA,C27005_007MA,C27005_008M,C27005_008EA,C27005_008MA,C27005_009M,C27005_009EA,C27005_009MA,C27005_010M,C27005_010EA,C27005_010MA,C27005_011M,C27005_011EA,C27005_011MA,C27005_012M,C27005_012EA,C27005_012MA,C27005_013M,C27005_013EA,C27005_013MA,C27005_014M,C27005_014EA,C27005_014MA,C27005_015M,C27005_015EA,C27005_015MA,C27005_016M,C27005_016EA,C27005_016MA,C27005_017M,C27005_017EA,C27005_017MA,C27005_018M,C27005_018EA,C27005_018MA,C27005_019M,C27005_019EA,C27005_019MA,C27005_020M,C27005_020EA,C27005_020MA,C27005_021M,C27005_021EA,C27005_021MA,state
1317148,565,642090,2185,130113,1256,7982,1488,122131,1961,398657,1800,50930,3743,347727,4111,113320,1060,39187,2124,74133,2068,675058,2128,124610,1461,9407,1655,115203,2164,414285,1419,54753,3477,359532,3965,136163,902,52349,2677,83814,2674,565,null,null,2185,null,null,1256,null,null,1488,null,null,1961,null,null,1800,null,null,3743,null,null,4111,null,null,1060,null,null,2124,null,null,2068,null,null,2128,null,null,1461,null,null,1655,null,null,2164,null,null,1419,null,null,3477,null,null,3965,null,null,902,null,null,2677,null,null,2674,null,null,23
5918535,2341,2848901,4423,688526,2246,44621,3865,643905,4551,1789931,3399,202818,7969,1587113,8822,370444,1614,98818,2976,271626,3450,3069634,3792,656062,2248,48118,3736,607944,4491,1931835,2704,222121,7106,1709714,7116,481737,1405,144627,4675,337110,5095,2341,null,null,4423,null,null,2246,null,null,3865,null,null,4551,null,null,3399,null,null,7969,null,null,8822,null,null,1614,null,null,2976,null,null,3450,null,null,3792,null,null,2248,null,null,3736,null,null,4491,null,null,2704,null,null,7106,null,null,7116,null,null,1405,null,null,4675,null,null,5095,null,null,24
6736017,1301,3260833,3131,701601,2194,47406,3245,654195,4082,2107594,2249,235721,9159,1871873,9769,451638,1606,143141,4221,308497,4363,3475184,2953,673643,2258,44638,3214,629005,3692,2217108,2023,245734,7469,1971374,7794,584433,1733,195683,4480,388750,4383,1301,null,null,3131,null,null,2194,null,null,3245,null,null,4082,null,null,2249,null,null,9159,null,null,9769,null,null,1606,null,null,4221,null,null,4363,null,null,2953,null,null,2258,null,null,3214,null,null,3692,null,null,2023,null,null,7469,null,null,7794,null,null,1733,null,null,4480,null,null,4383,null,null,25
9818099,823,4807886,3243,1116806,2727,65455,5104,1051351,5676,2989223,2822,335319,10392,2653904,10516,701857,1936,227846,4296,474011,4346,5010213,3314,1070748,2664,63726,4862,1007022,5579,3070399,2410,336716,7709,2733683,8055,869066,1932,311367,4820,557699,4921,823,null,null,3243,null,null,2727,null,null,5104,null,null,5676,null,null,2822,null,null,10392,null,null,10516,null,null,1936,null,null,4296,null,null,4346,null,null,3314,null,null,2664,null,null,4862,null,null,5579,null,null,2410,null,null,7709,null,null,8055,null,null,1932,null,null,4820,null,null,4921,null,null,26
5462438,681,2714782,3282,659192,2868,50410,3260,608782,4300,1691923,2699,214840,6000,1477083,6436,363667,1921,177934,3314,185733,3816,2747656,3145,627131,2469,47669,3324,579462,4162,1683741,2612,204092,6593,1479649,7164,436784,1702,234486,3795,202298,3576,681,null,null,3282,null,null,2868,null,null,3260,null,null,4300,null,null,2699,null,null,6000,null,null,6436,null,null,1921,null,null,3314,null,null,3816,null,null,3145,null,null,2469,null,null,3324,null,null,4162,null,null,2612,null,null,6593,null,null,7164,null,null,1702,null,null,3795,null,null,3576,null,null,27
2924168,1457,1390748,6126,364215,5144,20274,2751,343941,5581,836180,3983,92641,5042,743539,6185,190353,1710,54598,2920,135755,3445,1533420,6023,356893,4970,24275,3166,332618,5216,930380,3273,106542,6014,823838,6635,246147,1499,81782,3867,164365,4231,1457,null,null,6126,null,null,5144,null,null,2751,null,null,5581,null,null,3983,null,null,5042,null,null,6185,null,null,1710,null,null,2920,null,null,3445,null,null,6023,null,null,4970,null,null,3166,null,null,5216,null,null,3273,null,null,6014,null,null,6635,null,null,1499,null,null,3867,null,null,4231,null,null,28
5977199,1793,2917209,4698,712341,3858,59052,4716,653289,6050,1788539,3686,220578,8424,1567961,8187,416329,2204,135764,3859,280565,3774,3059990,4527,674130,3223,55624,4364,618506,5655,1864635,3548,244611,7809,1620024,8443,521225,2222,190912,5442,330313,5335,1793,null,null,4698,null,null,3858,null,null,4716,null,null,6050,null,null,3686,null,null,8424,null,null,8187,null,null,2204,null,null,3859,null,null,3774,null,null,4527,null,null,3223,null,null,4364,null,null,5655,null,null,3548,null,null,7809,null,null,8443,null,null,2222,null,null,5442,null,null,5335,null,null,29
1027510,634,516287,2719,118804,1865,10258,1624,108546,2048,311018,2416,50328,2847,260690,3653,86465,769,33731,1697,52734,1852,511223,2550,108827,1698,9181,1560,99646,2281,309415,1965,52174,3016,257241,3533,92981,814,39246,2259,53735,2193,634,null,null,2719,null,null,1865,null,null,1624,null,null,2048,null,null,2416,null,null,2847,null,null,3653,null,null,769,null,null,1697,null,null,1852,null,null,2550,null,null,1698,null,null,1560,null,null,2281,null,null,1965,null,null,3016,null,null,3533,null,null,814,null,null,2259,null,null,2193,null,null,30
1877654,1048,931551,3230,241163,2009,23574,2518,217589,3187,567389,2546,87609,3961,479780,4398,122999,1258,52300,2186,70699,2255,946103,3122,231526,2407,22899,2115,208627,3114,564402,1772,82749,3598,481653,3673,150175,1181,69815,2548,80360,2615,1048,null,null,3230,null,null,2009,null,null,2518,null,null,3187,null,null,2546,null,null,3961,null,null,4398,null,null,1258,null,null,2186,null,null,2255,null,null,3122,null,null,2407,null,null,2115,null,null,3114,null,null,1772,null,null,3598,null,null,3673,null,null,1181,null,null,2548,null,null,2615,null,null,31
2905767,1083,1445871,2556,345455,1796,25841,3660,319614,4065,894420,1999,91111,5463,803309,5687,205996,1074,47581,3002,158415,3281,1459896,2420,330980,1838,22865,2925,308115,3219,897393,1657,96478,5299,800915,5672,231523,1033,62268,3309,169255,3140,1083,null,null,2556,null,null,1796,null,null,3660,null,null,4065,null,null,1999,null,null,5463,null,null,5687,null,null,1074,null,null,3002,null,null,3281,null,null,2420,null,null,1838,null,null,2925,null,null,3219,null,null,1657,null,null,5299,null,null,5672,null,null,1033,null,null,3309,null,null,3140,null,null,32
1316467,851,653830,2160,134999,1478,7065,1406,127934,2008,418025,1999,47095,3119,370930,3734,100806,932,30277,1956,70529,2158,662637,2037,124411,1361,6841,1108,117570,1684,421074,1540,46113,3141,374961,3319,117152,1095,43262,2514,73890,2752,851,null,null,2160,null,null,1478,null,null,1406,null,null,2008,null,null,1999,null,null,3119,null,null,3734,null,null,932,null,null,1956,null,null,2158,null,null,2037,null,null,1361,null,null,1108,null,null,1684,null,null,1540,null,null,3141,null,null,3319,null,null,1095,null,null,2514,null,null,2752,null,null,33
8837578,1301,4298033,2553,1010997,1723,69967,4352,941030,4792,2714091,2074,272256,7981,2441835,8090,572945,1716,163765,3977,409180,4326,4539545,2661,968951,1704,64916,5219,904035,5530,2811025,1855,280320,8631,2530705,8709,759569,1741,241487,5103,518082,5259,1301,null,null,2553,null,null,1723,null,null,4352,null,null,4792,null,null,2074,null,null,7981,null,null,8090,null,null,1716,null,null,3977,null,null,4326,null,null,2661,null,null,1704,null,null,5219,null,null,5530,null,null,1855,null,null,8631,null,null,8709,null,null,1741,null,null,5103,null,null,5259,null,null,34
2046001,1490,1001992,3542,249200,2743,11057,2251,238143,3607,599162,2535,57582,4391,541580,4990,153630,1203,34699,2210,118931,2508,1044009,3179,239398,3046,11453,1906,227945,3622,621586,2039,61467,4443,560119,4486,183025,1255,44019,2664,139006,2620,1490,null,null,3542,null,null,2743,null,null,2251,null,null,3607,null,null,2535,null,null,4391,null,null,4990,null,null,1203,null,null,2210,null,null,2508,null,null,3179,null,null,3046,null,null,1906,null,null,3622,null,null,2039,null,null,4443,null,null,4486,null,null,1255,null,null,2664,null,null,2620,null,null,35
19505596,2238,9425360,5742,2129705,3667,216509,9322,1913196,9295,6034649,5015,664890,14580,5369759,14492,1261006,2772,302960,5599,958046,6013,10080236,5354,2041081,3517,195874,8389,1845207,9302,6364612,3572,712598,13088,5652014,13271,1674543,3212,437373,8175,1237170,7585,2238,null,null,5742,null,null,3667,null,null,9322,null,null,9295,null,null,5015,null,null,14580,null,null,14492,null,null,2772,null,null,5599,null,null,6013,null,null,5354,null,null,3517,null,null,8389,null,null,9302,null,null,3572,null,null,13088,null,null,13271,null,null,3212,null,null,8175,null,null,7585,null,null,36
9957830,4137,4788349,8556,1173844,5856,89206,5057,1084638,6739,2943078,6220,408218,9660,2534860,11570,671427,2855,230982,6175,440445,6083,5169481,7270,1118639,5577,85605,5849,1033034,7489,3195616,4411,474043,11943,2721573,12156,855226,2835,312380,6547,542846,6280,4137,null,null,8556,null,null,5856,null,null,5057,null,null,6739,null,null,6220,null,null,9660,null,null,11570,null,null,2855,null,null,6175,null,null,6083,null,null,7270,null,null,5577,null,null,5849,null,null,7489,null,null,4411,null,null,11943,null,null,12156,null,null,2835,null,null,6547,null,null,6280,null,null,37
741486,1317,379672,2429,90903,1632,11010,1465,79893,2089,241061,2438,38863,2790,202198,3588,47708,656,23618,1393,24090,1360,361814,2363,83227,1472,11647,1829,71580,2538,222395,1872,35860,2283,186535,2765,56192,923,30031,1545,26161,1501,1317,null,null,2429,null,null,1632,null,null,1465,null,null,2089,null,null,2438,null,null,2790,null,null,3588,null,null,656,null,null,1393,null,null,1360,null,null,2363,null,null,1472,null,null,1829,null,null,2538,null,null,1872,null,null,2283,null,null,2765,null,null,923,null,null,1545,null,null,1501,null,null,38
11439848,1446,5582138,5733,1329348,4633,69465,4738,1259883,6548,3452097,3946,319239,8569,3132858,9243,800693,2673,250860,5963,549833,6091,5857710,5664,1276649,4256,66398,5534,1210251,6574,3566209,3481,330803,7646,3235406,8851,1014852,2690,349368,7258,665484,7379,1446,null,null,5733,null,null,4633,null,null,4738,null,null,6548,null,null,3946,null,null,8569,null,null,9243,null,null,2673,null,null,5963,null,null,6091,null,null,5664,null,null,4256,null,null,5534,null,null,6574,null,null,3481,null,null,7646,null,null,8851,null,null,2690,null,null,7258,null,null,7379,null,null,39
3845697,1477,1885747,3811,493514,2353,34911,2658,458603,3549,1139271,3055,132632,5060,1006639,5157,252962,1600,80740,2628,172222,3028,1959950,3681,466336,2263,35144,2294,431192,3004,1177405,2786,144728,4367,1032677,5057,316209,2153,109514,3212,206695,3816,1477,null,null,3811,null,null,2353,null,null,2658,null,null,3549,null,null,3055,null,null,5060,null,null,5157,null,null,1600,null,null,2628,null,null,3028,null,null,3681,null,null,2263,null,null,2294,null,null,3004,null,null,2786,null,null,4367,null,null,5057,null,null,2153,null,null,3212,null,null,3816,null,null,40
4054353,734,1997545,3905,443075,3065,41915,3943,401160,4699,1244168,3131,152037,5779,1092131,6150,310302,1911,112518,4226,197784,4549,2056808,3920,423510,2873,33642,3351,389868,4088,1264892,2548,168754,5930,1096138,6516,368406,1956,151203,4353,217203,4592,734,null,null,3905,null,null,3065,null,null,3943,null,null,4699,null,null,3131,null,null,5779,null,null,6150,null,null,1911,null,null,4226,null,null,4549,null,null,3920,null,null,2873,null,null,3351,null,null,4088,null,null,2548,null,null,5930,null,null,6516,null,null,1956,null,null,4353,null,null,4592,null,null,41
12579422,1164,6127149,5383,1363121,3642,94549,5334,1268572,6479,3826193,3306,474991,10690,3351202,11981,937835,2689,371384,6981,566451,7329,6452273,5483,1303580,3685,94628,5483,1208952,6554,3946237,3316,487546,11568,3458691,12077,1202456,3029,518281,7020,684175,7734,1164,null,null,5383,null,null,3642,null,null,5334,null,null,6479,null,null,3306,null,null,10690,null,null,11981,null,null,2689,null,null,6981,null,null,7329,null,null,5483,null,null,3685,null,null,5483,null,null,6554,null,null,3316,null,null,11568,null,null,12077,null,null,3029,null,null,7020,null,null,7734,null,null,42
1040259,649,502450,1850,106216,1346,8193,1667,98023,2120,323458,1212,44819,3207,278639,3366,72776,772,26829,1966,45947,1993,537809,1946,102052,1283,6373,1440,95679,2031,342018,1368,46673,4322,295345,4469,93739,1058,37549,2203,56190,2140,649,null,null,1850,null,null,1346,null,null,1667,null,null,2120,null,null,1212,null,null,3207,null,null,3366,null,null,772,null,null,1966,null,null,1993,null,null,1946,null,null,1283,null,null,1440,null,null,2031,null,null,1368,null,null,4322,null,null,4469,null,null,1058,null,null,2203,null,null,2140,null,null,44
4861188,2481,2330593,5304,560218,4188,32043,3603,528175,5625,1409626,3318,179651,7368,1229975,8388,360749,1724,116999,4174,243750,4165,2530595,5018,537167,4373,34789,3078,502378,4956,1541879,2794,201972,7365,1339907,7525,451549,1983,152118,4291,299431,4573,2481,null,null,5304,null,null,4188,null,null,3603,null,null,5625,null,null,3318,null,null,7368,null,null,8388,null,null,1724,null,null,4174,null,null,4165,null,null,5018,null,null,4373,null,null,3078,null,null,4956,null,null,2794,null,null,7365,null,null,7525,null,null,1983,null,null,4291,null,null,4573,null,null,45
848774,457,425393,2188,110043,1566,11961,1770,98082,2313,255732,1847,40633,2923,215099,3398,59618,551,26839,1678,32779,1733,423381,2123,102938,1683,12832,1692,90106,2169,249187,1628,39454,3168,209733,3361,71256,1086,34523,1836,36733,1964,457,null,null,2188,null,null,1566,null,null,1770,null,null,2313,null,null,1847,null,null,2923,null,null,3398,null,null,551,null,null,1678,null,null,1733,null,null,2123,null,null,1683,null,null,1692,null,null,2169,null,null,1628,null,null,3168,null,null,3361,null,null,1086,null,null,1836,null,null,1964,null,null,46
6546914,2577,3172185,5525,772356,4609,57841,5248,714515,6560,1948776,4505,235717,7675,1713059,9022,451053,2145,149177,4280,301876,4851,3374729,5293,728546,4659,53801,4292,674745,5724,2080809,3104,255993,8063,1824816,7974,565374,2149,202872,5154,362502,5389,2577,null,null,5525,null,null,4609,null,null,5248,null,null,6560,null,null,4505,null,null,7675,null,null,9022,null,null,2145,null,null,4280,null,null,4851,null,null,5293,null,null,4659,null,null,4292,null,null,5724,null,null,3104,null,null,8063,null,null,7974,null,null,2149,null,null,5154,null,null,5389,null,null,47
27386023,4419,13462702,10096,3716279,8138,252440,9732,3463839,11534,8293349,7267,942118,18705,7351231,21103,1453074,3764,366737,7648,1086337,8003,13923321,10330,3565754,8081,242441,10300,3323313,13677,8550534,6568,1015808,15721,7534726,17790,1807033,4186,491068,8268,1315965,8532,4419,null,null,10096,null,null,8138,null,null,9732,null,null,11534,null,null,7267,null,null,18705,null,null,21103,null,null,3764,null,null,7648,null,null,8003,null,null,10330,null,null,8081,null,null,10300,null,null,13677,null,null,6568,null,null,15721,null,null,17790,null,null,4186,null,null,8268,null,null,8532,null,null,48
3024767,1289,1517087,2861,472465,1986,50977,4261,421488,5068,899378,2880,118779,5119,780599,5313,145244,1216,42671,2194,102573,2631,1507680,2816,446506,1844,47367,4231,399139,4749,890458,2188,123526,5550,766932,6130,170716,1356,54266,2720,116450,2684,1289,null,null,2861,null,null,1986,null,null,4261,null,null,5068,null,null,2880,null,null,5119,null,null,5313,null,null,1216,null,null,2194,null,null,2631,null,null,2816,null,null,1844,null,null,4231,null,null,4749,null,null,2188,null,null,5550,null,null,6130,null,null,1356,null,null,2720,null,null,2684,null,null,49
618622,345,304849,1400,61071,855,3230,1007,57841,1415,192982,1381,25183,2118,167799,2387,50796,584,17223,1422,33573,1410,313773,1356,57280,984,3051,739,54229,1239,196480,1192,23235,1883,173245,2011,60013,764,24003,1515,36010,1588,345,null,null,1400,null,null,855,null,null,1007,null,null,1415,null,null,1381,null,null,2118,null,null,2387,null,null,584,null,null,1422,null,null,1410,null,null,1356,null,null,984,null,null,739,null,null,1239,null,null,1192,null,null,1883,null,null,2011,null,null,764,null,null,1515,null,null,1588,null,null,50
8199576,4534,3970742,7594,953199,4908,82461,5613,870738,7218,2485203,6048,345700,9086,2139503,10908,532340,2770,175376,4904,356964,5250,4228834,6700,911653,5388,76804,5392,834849,7607,2648805,4585,366555,8956,2282250,10192,668376,2782,238377,6247,429999,6653,4534,null,null,7594,null,null,4908,null,null,5613,null,null,7218,null,null,6048,null,null,9086,null,null,10908,null,null,2770,null,null,4904,null,null,5250,null,null,6700,null,null,5388,null,null,5392,null,null,7607,null,null,4585,null,null,8956,null,null,10192,null,null,2782,null,null,6247,null,null,6653,null,null,51
7184110,3147,3559388,4229,831855,3266,61320,4754,770535,5833,2244366,4113,247722,8114,1996644,8711,483167,1718,158211,4800,324956,5004,3624722,3693,795449,3184,58996,4625,736453,5133,2253282,2955,267679,6793,1985603,7335,575991,2519,216425,5081,359566,5040,3147,null,null,4229,null,null,3266,null,null,4754,null,null,5833,null,null,4113,null,null,8114,null,null,8711,null,null,1718,null,null,4800,null,null,5004,null,null,3693,null,null,3184,null,null,4625,null,null,5133,null,null,2955,null,null,6793,null,null,7335,null,null,2519,null,null,5081,null,null,5040,null,null,53
1802572,374,882605,3316,190028,2438,8732,2076,181296,3102,539776,2186,41441,3193,498335,4077,152801,1178,38160,2626,114641,2625,919967,3267,185762,2549,7354,1507,178408,2771,551668,1968,44434,3280,507234,3962,182537,1279,56856,2753,125681,2845,374,null,null,3316,null,null,2438,null,null,2076,null,null,3102,null,null,2186,null,null,3193,null,null,4077,null,null,1178,null,null,2626,null,null,2625,null,null,3267,null,null,2549,null,null,1507,null,null,2771,null,null,1968,null,null,3280,null,null,3962,null,null,1279,null,null,2753,null,null,2845,null,null,54
5706681,824,2823539,3726,655790,3023,34088,2590,621702,4185,1758058,2839,205018,6630,1553040,6841,409691,1569,165112,4031,244579,4224,2883142,3657,627749,2845,33274,2723,594475,3866,1764460,2750,208931,5615,1555529,5883,490933,1839,220941,4369,269992,4322,824,null,null,3726,null,null,3023,null,null,2590,null,null,4185,null,null,2839,null,null,6630,null,null,6841,null,null,1569,null,null,4031,null,null,4224,null,null,3657,null,null,2845,null,null,2723,null,null,3866,null,null,2750,null,null,5615,null,null,5883,null,null,1839,null,null,4369,null,null,4322,null,null,55
576027,635,291957,2128,71894,1890,6642,1824,65252,2364,179602,1723,23363,2372,156239,2486,40461,575,16202,1482,24259,1524,284070,2143,68570,1776,6757,1768,61813,2454,170826,1471,22235,2311,148591,2931,44674,774,18408,1564,26266,1522,635,null,null,2128,null,null,1890,null,null,1824,null,null,2364,null,null,1723,null,null,2372,null,null,2486,null,null,575,null,null,1482,null,null,1524,null,null,2143,null,null,1776,null,null,1768,null,null,2454,null,null,1471,null,null,2311,null,null,2931,null,null,774,null,null,1564,null,null,1522,null,null,56
3384148,818,1606058,3603,358427,3253,36120,3515,322307,4736,969460,1033,109823,7057,859637,7060,278171,654,36541,2473,241630,2484,1778090,3542,337193,3243,31554,3467,305639,4798,1079595,781,128661,6857,950934,6886,361302,719,52879,3602,308423,3649,818,null,null,3603,null,null,3253,null,null,3515,null,null,4736,null,null,1033,null,null,7057,null,null,7060,null,null,654,null,null,2473,null,null,2484,null,null,3542,null,null,3243,null,null,3467,null,null,4798,null,null,781,null,null,6857,null,null,6886,null,null,719,null,null,3602,null,null,3649,null,null,72
4782529,1623,2295925,5819,564204,4827,41170,4255,523034,5860,1400998,4297,183477,7127,1217521,8354,330723,2379,105447,3548,225276,3890,2486604,5810,533848,5053,31646,2834,502202,5930,1520505,3516,204807,6878,1315698,7152,432251,2254,145798,3980,286453,4417,1623,null,null,5819,null,null,4827,null,null,4255,null,null,5860,null,null,4297,null,null,7127,null,null,8354,null,null,2379,null,null,3548,null,null,3890,null,null,5810,null,null,5053,null,null,2834,null,null,5930,null,null,3516,null,null,6878,null,null,7152,null,null,2254,null,null,3980,null,null,4417,null,null,01
