C17024_001E,C17024_001M,C17024_002E,C17024_002M,C17024_003E,C17024_003M,C17024_004E,C17024_004M,C17024_005E,C17024_005M,C17024_006E,C17024_006M,C17024_007E,C17024_007M,C17024_008E,C17024_008M,C17024_009E,C17024_009M,C17024_010E,C17024_010M,C17024_011E,C17024_011M,C17024_012E,C17024_012M,C17024_013E,C17024_013M,C17024_014E,C17024_014M,C17024_015E,C17024_015M,C17024_016E,C17024_016M,C17024_017E,C17024_017M,C17024_018E,C17024_018M,C17024_019E,C17024_019M,C17024_020E,C17024_020M,C17024_021E,C17024_021M,C17024_022E,C17024_022M,C17024_023E,C17024_023M,C17024_024E,C17024_024M,C17024_025E,C17024_025M,C17024_026E,C17024_026M,C17024_027E,C17024_027M,C17024_028E,C17024_028M,C17024_001M,C17024_001EA,C17024_001MA,C17024_002M,C17024_002EA,C17024_002MA,C17024_003M,C17024_003EA,C17024_003MA,C17024_004M,C17024_004EA,C17024_004MA,C17024_005M,C17024_005EA,C17024_005MA,C17024_006M,C17024_006EA,C17024_006MA,C17024_007M,C17024_007EA,C17024_007MA,C17024_008M,C17024_008EA,C17024_008MA,C17024_009M,C17024_009EA,C17024_009MA,C17024_010M,C17024_010EA,C17024_010MA,C17024_011M,C17024_011EA,C17024_011MA,C17024_012M,C17024_012EA,C17024_012MA,C17024_013M,C17024_013EA,C17024_013MA,C17024_014M,C17024_014EA,C17024_014MA,C17024_015M,C17024_015EA,C17024_015MA,C17024_016M,C17024_016EA,C17024_016MA,C17024_017M,C17024_017EA,C17024_017MA,C17024_018M,C17024_018EA,C17024_018MA,C17024_019M,C17024_019EA,C17024_019MA,C17024_020M,C17024_020EA,C17024_020MA,C17024_021M,C17024_021EA,C17024_021MA,C17024_022M,C17024_022EA,C17024_022MA,C17024_023M,C17024_023EA,C17024_023MA,C17024_024M,C17024_024EA,C17024_024MA,C17024_025M,C17024_025EA,C17024_025MA,C17024_026M,C17024_026EA,C17024_026MA,C17024_027M,C17024_027EA,C17024_027MA,C17024_028M,C17024_028EA,C17024_028MA,state
837292,989,210420,1610,20658,3279,14802,2452,8931,1781,36436,3833,41505,3824,37259,3853,19779,2256,31050,3157,495998,1515,31932,2944,29250,2904,17336,2150,55653,4209,85009,5227,82301,4616,64802,3992,129715,6488,130874,1022,4029,1168,10291,1882,6195,1232,18999,1926,24027,2066,20417,2060,16401,2023,30515,2576,989,null,null,1610,null,null,3279,null,null,2452,null,null,1781,null,null,3833,null,null,3824,null,null,3853,null,null,2256,null,null,3157,null,null,1515,null,null,2944,null,null,2904,null,null,2150,null,null,4209,null,null,5227,null,null,4616,null,null,3992,null,null,6488,null,null,1022,null,null,1168,null,null,1882,null,null,1232,null,null,1926,null,null,2066,null,null,2060,null,null,2023,null,null,2576,null,null,46
6489032,3408,1476765,4878,153571,10931,180667,10604,99262,8359,256344,12571,279791,11330,181659,10002,111875,6264,213596,8618,3995840,3870,267917,9726,330435,11352,176054,10007,551333,16272,723678,18468,565527,16448,424510,14871,956386,19580,1016427,2922,24511,2464,66076,4233,51709,3352,179916,5839,200371,7475,148224,6623,107090,5218,238530,7628,3408,null,null,4878,null,null,10931,null,null,10604,null,null,8359,null,null,12571,null,null,11330,null,null,10002,null,null,6264,null,null,8618,null,null,3870,null,null,9726,null,null,11352,null,null,10007,null,null,16272,null,null,18468,null,null,16448,null,null,14871,null,null,19580,null,null,2922,null,null,2464,null,null,4233,null,null,3352,null,null,5839,null,null,7475,null,null,6623,null,null,5218,null,null,7628,null,null,47
27236443,6495,7211897,7587,684758,24254,934268,26199,492077,25073,1271234,31100,1226980,31959,783319,22113,564378,17028,1254883,23045,16764439,5773,1004443,21304,1296425,32932,733038,27628,2298141,37049,2814364,42257,2162948,36066,1720663,36453,4734417,45801,3260107,5022,101678,5935,239765,8262,158825,6359,485753,11826,581429,12482,445253,10519,329813,10227,917591,15228,6495,null,null,7587,null,null,24254,null,null,26199,null,null,25073,null,null,31100,null,null,31959,null,null,22113,null,null,17028,null,null,23045,null,null,5773,null,null,21304,null,null,32932,null,null,27628,null,null,37049,null,null,42257,null,null,36066,null,null,36453,null,null,45801,null,null,5022,null,null,5935,null,null,8262,null,null,6359,null,null,11826,null,null,12482,null,null,10519,null,null,10227,null,null,15228,null,null,48
3004148,2144,910019,2370,44773,5365,56028,6454,51029,7777,151765,8543,229862,11488,154046,7962,86294,7036,136222,8329,1778169,2058,92552,6931,92456,5780,71005,6460,207813,9766,339359,11412,292148,10649,214699,11781,468137,12630,315960,1771,6855,1237,14238,2063,10048,1574,34121,2716,57383,3301,53884,3978,40526,3798,98905,4293,2144,null,null,2370,null,null,5365,null,null,6454,null,null,7777,null,null,8543,null,null,11488,null,null,7962,null,null,7036,null,null,8329,null,null,2058,null,null,6931,null,null,5780,null,null,6460,null,null,9766,null,null,11412,null,null,10649,null,null,11781,null,null,12630,null,null,1771,null,null,1237,null,null,2063,null,null,1574,null,null,2716,null,null,3301,null,null,3978,null,null,3798,null,null,4293,null,null,49
600077,990,116117,1434,9601,2512,7566,1640,5700,1654,14346,2046,24558,2868,17830,2289,13276,1798,23240,2422,373151,1248,22114,2472,22411,2608,11725,1893,36140,3261,61753,4629,58620,4527,46914,3258,113474,5365,110809,771,2862,778,6775,1174,6612,904,16478,1574,17904,1810,15331,1677,11683,1590,33164,2166,990,null,null,1434,null,null,2512,null,null,1640,null,null,1654,null,null,2046,null,null,2868,null,null,2289,null,null,1798,null,null,2422,null,null,1248,null,null,2472,null,null,2608,null,null,1893,null,null,3261,null,null,4629,null,null,4527,null,null,3258,null,null,5365,null,null,771,null,null,778,null,null,1174,null,null,904,null,null,1574,null,null,1810,null,null,1677,null,null,1590,null,null,2166,null,null,50
8158241,3830,1835772,5142,124435,8970,137382,10885,88458,8496,240751,11173,290488,12395,228725,11853,192535,10109,532998,11119,5121753,4684,273046,10455,267866,12051,156753,8486,502157,16955,723886,19627,659904,18685,575857,15511,1962284,19149,1200716,3962,29341,2810,64370,4013,46492,3618,134692,5922,190727,7072,168158,7901,129623,5633,437313,8776,3830,null,null,5142,null,null,8970,null,null,10885,null,null,8496,null,null,11173,null,null,12395,null,null,11853,null,null,10109,null,null,11119,null,null,4684,null,null,10455,null,null,12051,null,null,8486,null,null,16955,null,null,19627,null,null,18685,null,null,15511,null,null,19149,null,null,3962,null,null,2810,null,null,4013,null,null,3618,null,null,5922,null,null,7072,null,null,7901,null,null,5633,null,null,8776,null,null,51
7156306,2413,1604190,3032,94734,7617,124934,9840,78286,8816,251849,15404,283980,13766,215622,10624,158472,9410,396313,11432,4492975,3093,248901,9456,256215,10949,148417,8637,453044,16769,681870,21140,584392,14902,504333,16412,1615803,19939,1059141,2845,26917,2605,53990,3707,36835,2784,129092,6090,177744,7315,154635,6178,125099,6029,354829,9715,2413,null,null,3032,null,null,7617,null,null,9840,null,null,8816,null,null,15404,null,null,13766,null,null,10624,null,null,9410,null,null,11432,null,null,3093,null,null,9456,null,null,10949,null,null,8637,null,null,16769,null,null,21140,null,null,14902,null,null,16412,null,null,19939,null,null,2845,null,null,2605,null,null,3707,null,null,2784,null,null,6090,null,null,7315,null,null,6178,null,null,6029,null,null,9715,null,null,53
1779919,1541,368682,2272,40946,5423,47405,4351,27896,3920,67368,6960,58319,5314,49124,5113,29765,3215,47859,4105,1075899,2270,93192,5354,105637,7058,55604,5169,151601,9015,170676,8360,158324,7669,110842,6657,230023,9164,335338,1692,7398,1508,24485,2501,19074,2105,59199,3433,73302,4056,52141,3916,33565,3937,66174,3609,1541,null,null,2272,null,null,5423,null,null,4351,null,null,3920,null,null,6960,null,null,5314,null,null,5113,null,null,3215,null,null,4105,null,null,2270,null,null,5354,null,null,7058,null,null,5169,null,null,9015,null,null,8360,null,null,7669,null,null,6657,null,null,9164,null,null,1692,null,null,1508,null,null,2501,null,null,2105,null,null,3433,null,null,4056,null,null,3916,null,null,3937,null,null,3609,null,null,54
5628565,2951,1260543,3316,81979,6512,116501,8754,67313,6833,180594,10254,228267,8974,192834,8988,145074,7315,247981,8424,3467398,2766,181485,7614,213134,8032,115714,5096,355980,10761,543157,12978,530616,12070,475701,12367,1051611,14785,900624,2121,22796,2071,45670,2577,39198,2285,139863,4536,190316,4886,145187,4665,101140,4164,216454,6082,2951,null,null,3316,null,null,6512,null,null,8754,null,null,6833,null,null,10254,null,null,8974,null,null,8988,null,null,7315,null,null,8424,null,null,2766,null,null,7614,null,null,8032,null,null,5096,null,null,10761,null,null,12978,null,null,12070,null,null,12367,null,null,14785,null,null,2121,null,null,2071,null,null,2577,null,null,2285,null,null,4536,null,null,4886,null,null,4665,null,null,4164,null,null,6082,null,null,55
571169,936,138300,1826,6018,1580,9349,2252,5607,1911,24126,3420,26145,4446,24219,3373,17431,2666,25405,3721,347734,1767,16241,2024,25814,3541,10142,2037,39250,3653,56802,5413,49704,4509,45041,4073,104740,5082,85135,879,2551,1064,4690,976,4189,1032,13193,1812,14964,1751,13324,1678,10969,2018,21255,2333,936,null,null,1826,null,null,1580,null,null,2252,null,null,1911,null,null,3420,null,null,4446,null,null,3373,null,null,2666,null,null,3721,null,null,1767,null,null,2024,null,null,3541,null,null,2037,null,null,3653,null,null,5413,null,null,4509,null,null,4073,null,null,5082,null,null,879,null,null,1064,null,null,976,null,null,1032,null,null,1812,null,null,1751,null,null,1678,null,null,2018,null,null,2333,null,null,56
3379483,1634,692187,1660,251656,9935,138696,8252,56418,5961,114381,6553,66944,6768,24753,3164,16667,2936,22672,3344,2047823,569,462661,13464,372769,12842,169189,12260,413352,14356,303297,13890,153798,9114,74149,7034,98608,8182,639473,502,91095,4668,152505,6756,74410,4451,144269,7064,89816,5261,43412,3892,19558,2828,24408,2650,1634,null,null,1660,null,null,9935,null,null,8252,null,null,5961,null,null,6553,null,null,6768,null,null,3164,null,null,2936,null,null,3344,null,null,569,null,null,13464,null,null,12842,null,null,12260,null,null,14356,null,null,13890,null,null,9114,null,null,7034,null,null,8182,null,null,502,null,null,4668,null,null,6756,null,null,4451,null,null,7064,null,null,5261,null,null,3892,null,null,2828,null,null,2650,null,null,72
4741329,2442,1084701,4003,124415,8519,141486,10016,68955,6536,168624,11248,184900,10159,139923,8256,97434,6866,158964,8883,2893654,4602,209813,10431,258194,10824,138355,7345,399801,13353,490568,13853,407426,13643,304710,12867,684787,14221,762974,2994,22159,2533,54164,3460,41393,3127,132758,5334,147541,6370,111191,5327,76697,5057,177071,5711,2442,null,null,4003,null,null,8519,null,null,10016,null,null,6536,null,null,11248,null,null,10159,null,null,8256,null,null,6866,null,null,8883,null,null,4602,null,null,10431,null,null,10824,null,null,7345,null,null,13353,null,null,13853,null,null,13643,null,null,12867,null,null,14221,null,null,2994,null,null,2533,null,null,3460,null,null,3127,null,null,5334,null,null,6370,null,null,5327,null,null,5057,null,null,5711,null,null,01
723968,1193,183790,1322,11401,3091,14537,2833,8787,2350,24853,3320,32896,4150,30772,3784,21446,3399,39098,3637,465782,1231,20350,2704,22155,2510,13643,2305,47126,4194,68247,4846,65122,5145,52821,4612,176318,6534,74396,1042,1284,608,1839,478,2438,704,9226,1267,10069,1470,10628,1465,8158,1350,30754,2356,1193,null,null,1322,null,null,3091,null,null,2833,null,null,2350,null,null,3320,null,null,4150,null,null,3784,null,null,3399,null,null,3637,null,null,1231,null,null,2704,null,null,2510,null,null,2305,null,null,4194,null,null,4846,null,null,5145,null,null,4612,null,null,6534,null,null,1042,null,null,608,null,null,478,null,null,704,null,null,1267,null,null,1470,null,null,1465,null,null,1350,null,null,2356,null,null,02
6771098,3965,1602166,4044,175850,10489,202950,11529,112079,8762,282430,12391,301941,14354,187205,10175,117100,6318,222611,9518,4009492,1770,309342,11709,315263,12055,188029,10064,545360,14598,707725,19807,517042,15862,413585,12621,1013146,19696,1159440,1437,40434,3017,63625,4183,50201,3838,167070,7139,212212,8126,168522,7469,126663,6024,330713,9210,3965,null,null,4044,null,null,10489,null,null,11529,null,null,8762,null,null,12391,null,null,14354,null,null,10175,null,null,6318,null,null,9518,null,null,1770,null,null,11709,null,null,12055,null,null,10064,null,null,14598,null,null,19807,null,null,15862,null,null,12621,null,null,19696,null,null,1437,null,null,3017,null,null,4183,null,null,3838,null,null,7139,null,null,8126,null,null,7469,null,null,6024,null,null,9210,null,null,04
2898630,2550,693626,3322,71472,7304,93628,7800,54860,5336,136237,7484,119591,7712,77246,6669,52762,5200,87830,6291,1733403,2840,128517,6829,156034,8116,90241,7232,267011,12592,310088,12142,244555,11258,178413,9979,358544,11043,471601,2625,13957,1955,35617,3077,29710,2673,85327,4136,94085,4812,67582,4668,48321,3805,97002,5113,2550,null,null,3322,null,null,7304,null,null,7800,null,null,5336,null,null,7484,null,null,7712,null,null,6669,null,null,5200,null,null,6291,null,null,2840,null,null,6829,null,null,8116,null,null,7232,null,null,12592,null,null,12142,null,null,11258,null,null,9979,null,null,11043,null,null,2625,null,null,1955,null,null,3077,null,null,2673,null,null,4136,null,null,4812,null,null,4668,null,null,3805,null,null,5113,null,null,05
38513258,8112,8961540,8489,723923,25063,1061424,24780,588854,18557,1471113,28387,1424886,31209,961062,21523,701160,19114,2029118,26629,24299744,4361,1500001,29642,1698773,32145,1007083,23746,3052970,41776,3804333,51118,2930065,39602,2383079,39308,7923440,46742,5251974,3505,165378,5875,376025,9727,251183,8405,706820,14413,813611,14685,642433,13466,513960,12267,1782564,16562,8112,null,null,8489,null,null,25063,null,null,24780,null,null,18557,null,null,28387,null,null,31209,null,null,21523,null,null,19114,null,null,26629,null,null,4361,null,null,29642,null,null,32145,null,null,23746,null,null,41776,null,null,51118,null,null,39602,null,null,39308,null,null,46742,null,null,3505,null,null,5875,null,null,9727,null,null,8405,null,null,14413,null,null,14685,null,null,13466,null,null,12267,null,null,16562,null,null,06
5420327,2295,1242620,2724,61963,7464,104241,7147,64365,6902,182216,10680,230402,12121,166556,8312,122523,7647,310354,8599,3449816,2685,177998,8682,199174,9384,119547,7390,375780,12200,548420,16038,447457,12367,390764,12703,1190676,14173,727891,2268,18232,2047,37128,3573,28953,3030,87194,4919,117325,5518,105619,4796,80873,4567,252567,6715,2295,null,null,2724,null,null,7464,null,null,7147,null,null,6902,null,null,10680,null,null,12121,null,null,8312,null,null,7647,null,null,8599,null,null,2685,null,null,8682,null,null,9384,null,null,7390,null,null,12200,null,null,16038,null,null,12367,null,null,12703,null,null,14173,null,null,2268,null,null,2047,null,null,3573,null,null,3030,null,null,4919,null,null,5518,null,null,4796,null,null,4567,null,null,6715,null,null,08
3469514,1932,743032,1936,44468,5556,51129,6463,32460,4637,94354,7683,98644,7903,85887,6127,71378,5202,264712,8896,2170221,1544,100521,5698,106922,8536,57013,5633,180786,9696,257640,11669,254512,10508,237615,12239,975212,17498,556261,1411,12239,1652,23849,2359,18609,1921,60338,3669,87941,5347,73146,4378,59491,3832,220648,6648,1932,null,null,1936,null,null,5556,null,null,6463,null,null,4637,null,null,7683,null,null,7903,null,null,6127,null,null,5202,null,null,8896,null,null,1544,null,null,5698,null,null,8536,null,null,5633,null,null,9696,null,null,11669,null,null,10508,null,null,12239,null,null,17498,null,null,1411,null,null,1652,null,null,2359,null,null,1921,null,null,3669,null,null,5347,null,null,4378,null,null,3832,null,null,6648,null,null,09
926864,1051,201224,1126,13351,3332,21651,4294,9136,2496,28244,4502,39646,5522,26924,4106,21612,3272,40660,4964,563005,799,32619,3069,29389,3605,15876,2599,57221,5638,95029,6895,76157,6115,62913,5854,193801,8392,162635,743,4098,1134,7103,1367,5602,1150,20093,2267,29890,2584,26314,2357,16477,2273,53058,3116,1051,null,null,1126,null,null,3332,null,null,4294,null,null,2496,null,null,4502,null,null,5522,null,null,4106,null,null,3272,null,null,4964,null,null,799,null,null,3069,null,null,3605,null,null,2599,null,null,5638,null,null,6895,null,null,6115,null,null,5854,null,null,8392,null,null,743,null,null,1134,null,null,1367,null,null,1150,null,null,2267,null,null,2584,null,null,2357,null,null,2273,null,null,3116,null,null,10
647654,966,118383,1120,18768,4313,11783,3463,6692,2351,13005,2595,13026,3404,11639,2645,5912,1399,37558,3452,452477,790,46966,4745,32487,3511,12371,2536,31931,3219,45463,4547,44598,4993,39612,3834,199049,6800,76794,686,3847,926,6457,1322,4063,970,8500,1365,8212,1370,6189,1165,4870,1022,34656,2284,966,null,null,1120,null,null,4313,null,null,3463,null,null,2351,null,null,2595,null,null,3404,null,null,2645,null,null,1399,null,null,3452,null,null,790,null,null,4745,null,null,3511,null,null,2536,null,null,3219,null,null,4547,null,null,4993,null,null,3834,null,null,6800,null,null,686,null,null,926,null,null,1322,null,null,970,null,null,1365,null,null,1370,null,null,1165,null,null,1022,null,null,2284,null,null,11
