B25070_001E,B25070_001M,B25070_002E,B25070_002M,B25070_003E,B25070_003M,B25070_004E,B25070_004M,B25070_005E,B25070_005M,B25070_006E,B25070_006M,B25070_007E,B25070_007M,B25070_008E,B25070_008M,B25070_009E,B25070_009M,B25070_010E,B25070_010M,B25070_011E,B25070_011M,B25070_001M,B25070_001EA,B25070_001MA,B25070_002M,B25070_002EA,B25070_002MA,B25070_003M,B25070_003EA,B25070_003MA,B25070_004M,B25070_004EA,B25070_004MA,B25070_005M,B25070_005EA,B25070_005MA,B25070_006M,B25070_006EA,B25070_006MA,B25070_007M,B25070_007EA,B25070_007MA,B25070_008M,B25070_008EA,B25070_008MA,B25070_009M,B25070_009EA,B25070_009MA,B25070_010M,B25070_010EA,B25070_010MA,B25070_011M,B25070_011EA,B25070_011MA,state
149544,5077,5525,1154,13551,2237,18199,2494,16905,2028,19166,2223,13832,1780,9231,1569,13103,1579,27781,2921,12251,1674,5077,null,null,1154,null,null,2237,null,null,2494,null,null,2028,null,null,2223,null,null,1780,null,null,1569,null,null,1579,null,null,2921,null,null,1674,null,null,23
748704,12039,25504,2752,58749,3741,93038,5508,96066,4860,89080,4819,64643,4229,45934,3541,59801,4343,176451,7544,39438,2874,12039,null,null,2752,null,null,3741,null,null,5508,null,null,4860,null,null,4819,null,null,4229,null,null,3541,null,null,4343,null,null,7544,null,null,2874,null,null,24
980468,11621,35153,3376,85264,5592,117529,6035,116192,5835,111532,5549,91499,5073,63923,3832,76793,5534,226368,8152,56215,3244,11621,null,null,3376,null,null,5592,null,null,6035,null,null,5835,null,null,5549,null,null,5073,null,null,3832,null,null,5534,null,null,8152,null,null,3244,null,null,25
1152870,14709,41764,2680,102054,5056,140042,5327,138186,6242,117446,5125,91220,5155,65855,3398,95314,4984,275100,8793,85889,4619,14709,null,null,2680,null,null,5056,null,null,5327,null,null,6242,null,null,5125,null,null,5155,null,null,3398,null,null,4984,null,null,8793,null,null,4619,null,null,26
616694,8476,24241,2360,57418,4113,80044,3960,84663,4649,71108,4163,56580,3575,34488,2333,48955,3628,127070,5660,32127,2396,8476,null,null,2360,null,null,4113,null,null,3960,null,null,4649,null,null,4163,null,null,3575,null,null,2333,null,null,3628,null,null,5660,null,null,2396,null,null,27
357131,8635,15296,2498,32618,3445,38708,3455,37530,3072,33065,3643,26698,3261,18047,2168,27493,2906,73622,5077,54054,3422,8635,null,null,2498,null,null,3445,null,null,3455,null,null,3072,null,null,3643,null,null,3261,null,null,2168,null,null,2906,null,null,5077,null,null,3422,null,null,28
804593,10768,37250,2823,82581,5219,109726,6101,99344,5989,87015,5047,59109,3734,48205,3611,60617,4158,155297,7200,65449,4168,10768,null,null,2823,null,null,5219,null,null,6101,null,null,5989,null,null,5047,null,null,3734,null,null,3611,null,null,4158,null,null,7200,null,null,4168,null,null,29
133130,5202,7645,1297,12817,1937,16323,2160,16098,2110,14405,2308,10925,1466,7125,1561,10538,1769,23373,2125,13881,1516,5202,null,null,1297,null,null,1937,null,null,2160,null,null,2110,null,null,2308,null,null,1466,null,null,1561,null,null,1769,null,null,2125,null,null,1516,null,null,30
259223,5539,13704,1550,27893,2236,35276,3096,31732,2894,24954,2225,22583,2434,15011,1985,19010,2012,48924,3136,20136,1866,5539,null,null,1550,null,null,2236,null,null,3096,null,null,2894,null,null,2225,null,null,2434,null,null,1985,null,null,2012,null,null,3136,null,null,1866,null,null,31
476396,8145,17456,2057,40688,3231,60206,4245,56713,3726,52320,3548,41384,3892,30548,2744,47642,3377,105551,5547,23888,2652,8145,null,null,2057,null,null,3231,null,null,4245,null,null,3726,null,null,3548,null,null,3892,null,null,2744,null,null,3377,null,null,5547,null,null,2652,null,null,32
155622,5342,5600,1248,13463,2101,20850,2296,23154,2716,18579,2130,13216,1863,7568,1367,13022,1867,31264,3127,8906,1779,5342,null,null,1248,null,null,2101,null,null,2296,null,null,2716,null,null,2130,null,null,1863,null,null,1367,null,null,1867,null,null,3127,null,null,1779,null,null,33
1174592,13481,41657,3566,88002,4635,135363,6306,139638,6054,131105,5929,99605,4947,68113,5105,105981,6394,303045,8573,62083,3859,13481,null,null,3566,null,null,4635,null,null,6306,null,null,6054,null,null,5929,null,null,4947,null,null,5105,null,null,6394,null,null,8573,null,null,3859,null,null,34
247265,6812,11645,1482,21656,2645,30909,3618,26618,2883,24915,2951,18724,2471,13499,2018,18208,2358,54442,4284,26649,2379,6812,null,null,1482,null,null,2645,null,null,3618,null,null,2883,null,null,2951,null,null,2471,null,null,2018,null,null,2358,null,null,4284,null,null,2379,null,null,35
3367884,19924,161799,6726,272382,8648,364057,12108,363846,9644,332366,9646,292608,9165,203007,7685,272899,8953,907550,14811,197370,8122,19924,null,null,6726,null,null,8648,null,null,12108,null,null,9644,null,null,9646,null,null,9165,null,null,7685,null,null,8953,null,null,14811,null,null,8122,null,null,36
1389035,15637,53494,4109,126751,7226,172483,6899,171609,8171,146592,6856,114511,5967,83331,4417,109197,6309,284965,8997,126102,5743,15637,null,null,4109,null,null,7226,null,null,6899,null,null,8171,null,null,6856,null,null,5967,null,null,4417,null,null,6309,null,null,8997,null,null,5743,null,null,37
115926,4095,7910,1236,15501,1950,16141,2114,13890,1874,10690,2052,8469,1809,7678,1648,5609,1538,20377,2632,9661,1372,4095,null,null,1236,null,null,1950,null,null,2114,null,null,1874,null,null,2052,null,null,1809,null,null,1648,null,null,1538,null,null,2632,null,null,1372,null,null,38
1601860,14736,71826,3912,165739,6554,218537,8307,187352,8625,168169,6919,127959,6017,83305,5530,125280,6137,336646,8896,117047,5279,14736,null,null,3912,null,null,6554,null,null,8307,null,null,8625,null,null,6919,null,null,6017,null,null,5530,null,null,6137,null,null,8896,null,null,5279,null,null,39
515790,7857,23702,1931,52644,3405,65546,3603,62164,3219,53518,3190,36213,2843,28775,2481,39304,2932,99049,4366,54875,2687,7857,null,null,1931,null,null,3405,null,null,3603,null,null,3219,null,null,3190,null,null,2843,null,null,2481,null,null,2932,null,null,4366,null,null,2687,null,null,40
602099,10324,17867,2407,44351,2958,68066,4298,73905,4716,71200,4242,53546,3964,37268,3360,53168,4073,147317,6729,35411,3153,10324,null,null,2407,null,null,2958,null,null,4298,null,null,4716,null,null,4242,null,null,3964,null,null,3360,null,null,4073,null,null,6729,null,null,3153,null,null,41
1555257,14774,65264,3227,141314,5680,197321,7111,187773,7152,167283,6515,121408,4737,87013,4400,116442,5352,345921,9958,125518,5318,14774,null,null,3227,null,null,5680,null,null,7111,null,null,7152,null,null,6515,null,null,4737,null,null,4400,null,null,5352,null,null,9958,null,null,5318,null,null,42
171357,5796,6108,1282,15138,2152,20588,2411,19922,2581,21424,2642,12612,1670,12351,1985,14439,1741,38943,3310,9832,1447,5796,null,null,1282,null,null,2152,null,null,2411,null,null,2581,null,null,2642,null,null,1670,null,null,1985,null,null,1741,null,null,3310,null,null,1447,null,null,44
589016,11203,17870,2522,51257,3819,68981,4501,69594,4237,58879,4312,48936,3948,36098,3877,44879,4494,124198,6015,68324,4897,11203,null,null,2522,null,null,3819,null,null,4501,null,null,4237,null,null,4312,null,null,3948,null,null,3877,null,null,4494,null,null,6015,null,null,4897,null,null,45
109544,3813,7222,1209,12421,1695,15033,1775,13026,1603,11418,1685,8274,1302,5258,985,8510,1594,18737,1808,9645,1419,3813,null,null,1209,null,null,1695,null,null,1775,null,null,1603,null,null,1685,null,null,1302,null,null,985,null,null,1594,null,null,1808,null,null,1419,null,null,46
892314,14411,36347,3358,78772,5126,105028,5307,101725,5117,98139,5853,71623,4553,53022,4756,75077,4626,176460,8056,96121,5724,14411,null,null,3358,null,null,5126,null,null,5307,null,null,5117,null,null,5853,null,null,4553,null,null,4756,null,null,4626,null,null,8056,null,null,5724,null,null,47
3710141,23471,141692,7622,327695,11257,468553,11493,462011,13938,411830,11420,304264,9257,236372,7799,322341,10605,764752,16654,270631,9828,23471,null,null,7622,null,null,11257,null,null,11493,null,null,13938,null,null,11420,null,null,9257,null,null,7799,null,null,10605,null,null,16654,null,null,9828,null,null,48
283881,7719,10958,1824,25508,2664,40289,3649,39146,3394,31398,2983,23138,3224,19071,2166,22473,2413,55885,3564,16015,1972,7719,null,null,1824,null,null,2664,null,null,3649,null,null,3394,null,null,2983,null,null,3224,null,null,2166,null,null,2413,null,null,3564,null,null,1972,null,null,49
77079,3456,2291,582,5727,1041,8939,1291,9704,1523,8347,1213,6158,1352,4210,886,7626,1364,18020,2208,6057,1120,3456,null,null,582,null,null,1041,null,null,1291,null,null,1523,null,null,1213,null,null,1352,null,null,886,null,null,1364,null,null,2208,null,null,1120,null,null,50
1083051,12975,41552,3396,84691,4226,133015,5919,139926,5739,113374,6198,94800,6056,68238,4051,89197,4748,241801,8647,76457,5070,12975,null,null,3396,null,null,4226,null,null,5919,null,null,5739,null,null,6198,null,null,6056,null,null,4051,null,null,4748,null,null,8647,null,null,5070,null,null,51
1038756,12363,36514,3351,86430,5594,134912,6402,136294,6300,124317,5919,91591,4174,67512,4600,85485,4419,222065,7548,53636,3683,12363,null,null,3351,null,null,5594,null,null,6402,null,null,6300,null,null,5919,null,null,4174,null,null,4600,null,null,4419,null,null,7548,null,null,3683,null,null,53
199047,6237,9533,1524,17161,1985,22248,2320,19168,2145,16695,2087,14304,2049,11907,1652,13517,1772,39915,3356,34599,2898,6237,null,null,1524,null,null,1985,null,null,2320,null,null,2145,null,null,2087,null,null,2049,null,null,1652,null,null,1772,null,null,3356,null,null,2898,null,null,54
775766,10523,34311,2869,84860,4149,105379,5109,98190,4799,82802,4175,61944,3744,43912,3111,56446,3405,161615,5746,46307,2861,10523,null,null,2869,null,null,4149,null,null,5109,null,null,4799,null,null,4175,null,null,3744,null,null,3111,null,null,3405,null,null,5746,null,null,2861,null,null,55
69725,4085,3648,990,6842,1219,9355,1691,8594,1589,8626,2301,5307,1342,3363,989,4889,1269,12570,1706,6531,1320,4085,null,null,990,null,null,1219,null,null,1691,null,null,1589,null,null,2301,null,null,1342,null,null,989,null,null,1269,null,null,1706,null,null,1320,null,null,56
386766,8157,8536,1389,17186,2249,25685,2512,28030,2897,22173,2855,16106,2016,13700,1797,17996,2020,62625,4234,174729,6057,8157,null,null,1389,null,null,2249,null,null,2512,null,null,2897,null,null,2855,null,null,2016,null,null,1797,null,null,2020,null,null,4234,null,null,6057,null,null,72
584380,11458,21665,2382,50539,3629,64662,4796,58466,4765,58538,4074,40487,3342,34557,3418,46251,3447,123220,4999,85995,5051,11458,null,null,2382,null,null,3629,null,null,4796,null,null,4765,null,null,4074,null,null,3342,null,null,3418,null,null,3447,null,null,4999,null,null,5051,null,null,01
88253,3611,3564,959,8970,1521,13019,1639,11388,1752,9739,1433,7281,1416,5052,1139,6038,1068,15352,1868,7850,1011,3611,null,null,959,null,null,1521,null,null,1639,null,null,1752,null,null,1433,null,null,1416,null,null,1139,null,null,1068,null,null,1868,null,null,1011,null,null,02
926038,13205,36655,3125,80397,4775,114664,5941,118503,5996,97867,4981,71296,4804,52436,3780,80343,4634,206380,6987,67497,4392,13205,null,null,3125,null,null,4775,null,null,5941,null,null,5996,null,null,4981,null,null,4804,null,null,3780,null,null,4634,null,null,6987,null,null,4392,null,null,04
405086,8913,19148,2431,39842,3138,50853,3602,47985,4986,40253,3605,28782,3044,20729,2790,29329,3174,80009,4725,48156,3534,8913,null,null,2431,null,null,3138,null,null,3602,null,null,4986,null,null,3605,null,null,3044,null,null,2790,null,null,3174,null,null,4725,null,null,3534,null,null,05
6000750,23585,171281,5882,395628,10563,636421,12226,686641,12290,654418,14286,542685,12826,407614,10120,580503,12562,1624062,14784,301497,9697,23585,null,null,5882,null,null,10563,null,null,12226,null,null,12290,null,null,14286,null,null,12826,null,null,10120,null,null,12562,null,null,14784,null,null,9697,null,null,06
743160,11239,21196,2292,49112,3932,86174,5424,93644,4658,86515,5087,66721,3991,54392,3990,67492,4590,180757,5844,37157,2694,11239,null,null,2292,null,null,3932,null,null,5424,null,null,4658,null,null,5087,null,null,3991,null,null,3990,null,null,4590,null,null,5844,null,null,2694,null,null,08
478196,9202,15778,2051,36893,3307,55069,4253,57045,4347,53335,3804,43434,3355,26647,3260,43224,3099,116806,4974,29965,2698,9202,null,null,2051,null,null,3307,null,null,4253,null,null,4347,null,null,3804,null,null,3355,null,null,3260,null,null,3099,null,null,4974,null,null,2698,null,null,09
106080,4864,4061,892,7786,1475,13965,2520,11437,1841,11170,1748,9979,1936,6242,1298,10948,1923,21152,2603,9340,1529,4864,null,null,892,null,null,1475,null,null,2520,null,null,1841,null,null,1748,null,null,1936,null,null,1298,null,null,1923,null,null,2603,null,null,1529,null,null,10
170865,4218,10456,1822,13427,1769,20354,2550,19786,2161,18891,1898,13780,1967,11088,1767,10115,1564,42843,3070,10125,1467,4218,null,null,1822,null,null,1769,null,null,2550,null,null,2161,null,null,1898,null,null,1967,null,null,1767,null,null,1564,null,null,3070,null,null,1467,null,null,11
