B07409_001E,B07409_001M,B07409_002E,B07409_002M,B07409_003E,B07409_003M,B07409_004E,B07409_004M,B07409_005E,B07409_005M,B07409_006E,B07409_006M,B07409_007E,B07409_007M,B07409_008E,B07409_008M,B07409_009E,B07409_009M,B07409_010E,B07409_010M,B07409_011E,B07409_011M,B07409_012E,B07409_012M,B07409_013E,B07409_013M,B07409_014E,B07409_014M,B07409_015E,B07409_015M,B07409_016E,B07409_016M,B07409_017E,B07409_017M,B07409_018E,B07409_018M,B07409_019E,B07409_019M,B07409_020E,B07409_020M,B07409_021E,B07409_021M,B07409_022E,B07409_022M,B07409_023E,B07409_023M,B07409_024E,B07409_024M,B07409_025E,B07409_025M,B07409_026E,B07409_026M,B07409_027E,B07409_027M,B07409_028E,B07409_028M,B07409_029E,B07409_029M,B07409_030E,B07409_030M,B07409_001M,B07409_001EA,B07409_001MA,B07409_002M,B07409_002EA,B07409_002MA,B07409_003M,B07409_003EA,B07409_003MA,B07409_004M,B07409_004EA,B07409_004MA,B07409_005M,B07409_005EA,B07409_005MA,B07409_006M,B07409_006EA,B07409_006MA,B07409_007M,B07409_007EA,B07409_007MA,B07409_008M,B07409_008EA,B07409_008MA,B07409_009M,B07409_009EA,B07409_009MA,B07409_010M,B07409_010EA,B07409_010MA,B07409_011M,B07409_011EA,B07409_011MA,B07409_012M,B07409_012EA,B07409_012MA,B07409_013M,B07409_013EA,B07409_013MA,B07409_014M,B07409_014EA,B07409_014MA,B07409_015M,B07409_015EA,B07409_015MA,B07409_016M,B07409_016EA,B07409_016MA,B07409_017M,B07409_017EA,B07409_017MA,B07409_018M,B07409_018EA,B07409_018MA,B07409_019M,B07409_019EA,B07409_019MA,B07409_020M,B07409_020EA,B07409_020MA,B07409_021M,B07409_021EA,B07409_021MA,B07409_022M,B07409_022EA,B07409_022MA,B07409_023M,B07409_023EA,B07409_023MA,B07409_024M,B07409_024EA,B07409_024MA,B07409_025M,B07409_025EA,B07409_025MA,B07409_026M,B07409_026EA,B07409_026MA,B07409_027M,B07409_027EA,B07409_027MA,B07409_028M,B07409_028EA,B07409_028MA,B07409_029M,B07409_029EA,B07409_029MA,B07409_030M,B07409_030EA,B07409_030MA,state
8892827,12312,867947,15994,3128044,24095,2158178,19951,1668371,21526,1070287,15022,7959219,23195,763734,14782,2840430,25950,1935979,20108,1473879,20625,945197,13367,580021,17690,73700,5278,194598,10009,139787,7298,108852,5577,63084,4170,196813,8346,19717,2547,61144,3788,47976,3366,42199,3253,25777,2721,156774,8391,10796,2038,31872,3159,34436,3345,43441,4120,36229,3362,12312,null,null,15994,null,null,24095,null,null,19951,null,null,21526,null,null,15022,null,null,23195,null,null,14782,null,null,25950,null,null,20108,null,null,20625,null,null,13367,null,null,17690,null,null,5278,null,null,10009,null,null,7298,null,null,5577,null,null,4170,null,null,8346,null,null,2547,null,null,3788,null,null,3366,null,null,3253,null,null,2721,null,null,8391,null,null,2038,null,null,3159,null,null,3345,null,null,4120,null,null,3362,null,null,42
731050,4028,83948,4771,204658,7658,194751,7241,149876,5663,97817,5626,641706,6355,72716,4570,182519,7680,170540,6737,128699,5104,87232,5282,55067,5177,7515,1486,15871,2726,15954,2642,10874,2039,4853,1022,13193,2375,2141,1158,2276,794,3911,1224,3979,979,886,399,21084,2694,1576,725,3992,1258,4346,1086,6324,1098,4846,1527,4028,null,null,4771,null,null,7658,null,null,7241,null,null,5663,null,null,5626,null,null,6355,null,null,4570,null,null,7680,null,null,6737,null,null,5104,null,null,5282,null,null,5177,null,null,1486,null,null,2726,null,null,2642,null,null,2039,null,null,1022,null,null,2375,null,null,1158,null,null,794,null,null,1224,null,null,979,null,null,399,null,null,2694,null,null,725,null,null,1258,null,null,1086,null,null,1098,null,null,1527,null,null,44
3354921,11214,447909,12349,977870,16463,1021415,15313,582646,11389,325081,9721,2972407,15923,393982,11511,878224,15456,902600,15675,510849,10538,286752,8728,218764,10483,34854,3783,60030,5686,67176,5001,38268,4127,18436,2888,87654,6657,14941,1928,21454,2564,28038,3661,14578,1981,8643,2292,76096,6203,4132,1024,18162,3041,23601,2682,18951,2782,11250,1943,11214,null,null,12349,null,null,16463,null,null,15313,null,null,11389,null,null,9721,null,null,15923,null,null,11511,null,null,15456,null,null,15675,null,null,10538,null,null,8728,null,null,10483,null,null,3783,null,null,5686,null,null,5001,null,null,4127,null,null,2888,null,null,6657,null,null,1928,null,null,2564,null,null,3661,null,null,1981,null,null,2292,null,null,6203,null,null,1024,null,null,3041,null,null,2682,null,null,2782,null,null,1943,null,null,45
563185,4555,50987,3014,162502,5145,187701,5486,110472,4735,51523,3000,495596,5473,41222,3056,144271,5018,166312,4859,97852,4377,45939,3057,35599,3439,5909,1406,8840,1745,11952,1979,6729,1204,2169,734,15759,2205,1854,816,5126,1011,4778,1158,2487,714,1514,598,16231,2553,2002,617,4265,1332,4659,1212,3404,838,1901,701,4555,null,null,3014,null,null,5145,null,null,5486,null,null,4735,null,null,3000,null,null,5473,null,null,3056,null,null,5018,null,null,4859,null,null,4377,null,null,3057,null,null,3439,null,null,1406,null,null,1745,null,null,1979,null,null,1204,null,null,734,null,null,2205,null,null,816,null,null,1011,null,null,1158,null,null,714,null,null,598,null,null,2553,null,null,617,null,null,1332,null,null,1212,null,null,838,null,null,701,null,null,46
4520363,10401,590186,11114,1460042,17663,1291964,18415,751591,14326,426580,11828,3978784,15951,517153,10695,1305246,16318,1129091,16828,654222,13569,373072,10792,313437,11494,46500,3920,93432,6958,93489,5589,53423,3554,26593,2818,116336,6614,14865,2503,38318,3537,34048,3116,19982,2614,9123,1495,111806,7660,11668,2148,23046,2626,35336,3939,23964,2873,17792,2381,10401,null,null,11114,null,null,17663,null,null,18415,null,null,14326,null,null,11828,null,null,15951,null,null,10695,null,null,16318,null,null,16828,null,null,13569,null,null,10792,null,null,11494,null,null,3920,null,null,6958,null,null,5589,null,null,3554,null,null,2818,null,null,6614,null,null,2503,null,null,3537,null,null,3116,null,null,2614,null,null,1495,null,null,7660,null,null,2148,null,null,2626,null,null,3939,null,null,2873,null,null,2381,null,null,47
17563222,21415,2999946,33995,4432135,37878,5090425,34021,3309137,30702,1731579,22680,15248227,32535,2676966,32986,3858691,37382,4375699,33590,2841003,30449,1495868,20837,1434007,29588,223689,10325,364762,13629,447857,16252,272804,11723,124895,7339,621009,17187,78811,5587,154778,7379,191654,8894,128387,7450,67379,5135,259979,10521,20480,2780,53904,5038,75215,5191,66943,5052,43437,4178,21415,null,null,33995,null,null,37878,null,null,34021,null,null,30702,null,null,22680,null,null,32535,null,null,32986,null,null,37382,null,null,33590,null,null,30449,null,null,20837,null,null,29588,null,null,10325,null,null,13629,null,null,16252,null,null,11723,null,null,7339,null,null,17187,null,null,5587,null,null,7379,null,null,8894,null,null,7450,null,null,5135,null,null,10521,null,null,2780,null,null,5038,null,null,5191,null,null,5052,null,null,4178,null,null,48
1768143,7429,145511,6847,404334,10680,646387,10703,379574,8249,192337,6409,1520568,9707,126181,6063,350121,10173,554101,9910,324850,7283,165315,5642,146724,7577,11818,2210,31116,3213,57889,4271,29916,2738,15985,2285,51242,4757,4422,1490,11433,1795,19371,2724,11353,2184,4663,1226,49609,4943,3090,1329,11664,2463,15026,2442,13455,2139,6374,1371,7429,null,null,6847,null,null,10680,null,null,10703,null,null,8249,null,null,6409,null,null,9707,null,null,6063,null,null,10173,null,null,9910,null,null,7283,null,null,5642,null,null,7577,null,null,2210,null,null,3213,null,null,4271,null,null,2738,null,null,2285,null,null,4757,null,null,1490,null,null,1795,null,null,2724,null,null,2184,null,null,1226,null,null,4943,null,null,1329,null,null,2463,null,null,2442,null,null,2139,null,null,1371,null,null,49
440805,3225,34778,2835,128134,4388,116354,4732,94488,3287,67051,3083,390276,3777,30960,2686,117370,3957,102038,4238,81159,3253,58749,3210,27417,2846,2144,653,6183,1434,8300,1592,7129,1278,3661,1024,9029,1647,1171,505,2398,678,2649,854,1951,605,860,363,14083,2392,503,348,2183,678,3367,1048,4249,1138,3781,1189,3225,null,null,2835,null,null,4388,null,null,4732,null,null,3287,null,null,3083,null,null,3777,null,null,2686,null,null,3957,null,null,4238,null,null,3253,null,null,3210,null,null,2846,null,null,653,null,null,1434,null,null,1592,null,null,1278,null,null,1024,null,null,1647,null,null,505,null,null,678,null,null,854,null,null,605,null,null,363,null,null,2392,null,null,348,null,null,678,null,null,1048,null,null,1138,null,null,1189,null,null,50
5687829,14157,611268,12873,1366990,17642,1544957,17666,1233024,18158,931590,12795,4949054,17492,539089,13477,1197538,15421,1338337,17448,1062295,16389,811795,11659,326550,12262,35134,3838,83921,7013,96405,6822,67323,4244,43767,3372,246047,9233,26830,3396,59215,4058,70811,4283,54100,3890,35091,3395,166178,8217,10215,1967,26316,3089,39404,3965,49306,3828,40937,3304,14157,null,null,12873,null,null,17642,null,null,17666,null,null,18158,null,null,12795,null,null,17492,null,null,13477,null,null,15421,null,null,17448,null,null,16389,null,null,11659,null,null,12262,null,null,3838,null,null,7013,null,null,6822,null,null,4244,null,null,3372,null,null,9233,null,null,3396,null,null,4058,null,null,4283,null,null,3890,null,null,3395,null,null,8217,null,null,1967,null,null,3089,null,null,3965,null,null,3828,null,null,3304,null,null,51
4920838,11747,448508,13030,1102921,16765,1656931,15874,1075228,13953,637250,12116,4209293,18193,389521,11222,947253,15317,1410084,15475,915870,12653,546565,11164,454920,15022,40982,5149,101271,7108,158391,7548,99841,5668,54435,3780,139661,7091,12750,2094,31788,3405,50272,4307,30334,3324,14517,1831,116964,6498,5255,1549,22609,2603,38184,3504,29183,3176,21733,2632,11747,null,null,13030,null,null,16765,null,null,15874,null,null,13953,null,null,12116,null,null,18193,null,null,11222,null,null,15317,null,null,15475,null,null,12653,null,null,11164,null,null,15022,null,null,5149,null,null,7108,null,null,7548,null,null,5668,null,null,3780,null,null,7091,null,null,2094,null,null,3405,null,null,4307,null,null,3324,null,null,1831,null,null,6498,null,null,1549,null,null,2603,null,null,3504,null,null,3176,null,null,2632,null,null,53
1295375,5546,180784,7550,514654,10533,330458,8123,162551,6459,106928,5756,1162331,6711,161148,6831,466472,9212,293806,7710,146063,5944,94842,5458,71539,4165,11480,1700,27465,2794,19741,2383,6983,1138,5870,1429,27087,2815,4208,1023,8819,1504,7609,1362,3943,1168,2508,1044,34418,3260,3948,1143,11898,1859,9302,1627,5562,1296,3708,1116,5546,null,null,7550,null,null,10533,null,null,8123,null,null,6459,null,null,5756,null,null,6711,null,null,6831,null,null,9212,null,null,7710,null,null,5944,null,null,5458,null,null,4165,null,null,1700,null,null,2794,null,null,2383,null,null,1138,null,null,1429,null,null,2815,null,null,1023,null,null,1504,null,null,1362,null,null,1168,null,null,1044,null,null,3260,null,null,1143,null,null,1859,null,null,1627,null,null,1296,null,null,1116,null,null,54
3919829,8613,314901,8724,1218069,13562,1228570,12074,758023,11538,400266,8172,3468821,12979,272651,7792,1094882,13560,1087165,12819,661297,10366,352826,7638,272500,9539,30361,2942,80635,4877,86561,5580,51304,3115,23639,2718,113088,4887,7866,1146,30328,2499,38622,3142,26085,2492,10187,1266,65420,5407,4023,1039,12224,2143,16222,2188,19337,2989,13614,2239,8613,null,null,8724,null,null,13562,null,null,12074,null,null,11538,null,null,8172,null,null,12979,null,null,7792,null,null,13560,null,null,12819,null,null,10366,null,null,7638,null,null,9539,null,null,2942,null,null,4877,null,null,5580,null,null,3115,null,null,2718,null,null,4887,null,null,1146,null,null,2499,null,null,3142,null,null,2492,null,null,1266,null,null,5407,null,null,1039,null,null,2143,null,null,2188,null,null,2989,null,null,2239,null,null,55
391514,3741,25392,2837,115063,5083,145033,6102,67806,3629,38220,3190,332155,5727,21753,2679,95210,4901,123722,5738,58213,3561,33257,2917,35355,3890,2141,709,12012,2074,13468,2429,5041,1326,2693,922,7260,1671,455,260,3216,1085,2490,891,575,372,524,343,16744,2455,1043,579,4625,1104,5353,1436,3977,943,1746,883,3741,null,null,2837,null,null,5083,null,null,6102,null,null,3629,null,null,3190,null,null,5727,null,null,2679,null,null,4901,null,null,5738,null,null,3561,null,null,2917,null,null,3890,null,null,709,null,null,2074,null,null,2429,null,null,1326,null,null,922,null,null,1671,null,null,260,null,null,1085,null,null,891,null,null,372,null,null,343,null,null,2455,null,null,579,null,null,1104,null,null,1436,null,null,943,null,null,883,null,null,56
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
3278437,10035,490141,13930,1005789,13037,975144,13664,502347,11535,305016,8059,2917408,11625,429867,12561,904411,14022,864588,13830,445820,9893,272722,7662,219051,9168,38183,4115,63880,4352,70208,4971,30300,3148,16480,2384,83672,6220,16402,2141,23093,3188,24763,2864,13355,2045,6059,1538,58306,5234,5689,1193,14405,2478,15585,2225,12872,2133,9755,1668,10035,null,null,13930,null,null,13037,null,null,13664,null,null,11535,null,null,8059,null,null,11625,null,null,12561,null,null,14022,null,null,13830,null,null,9893,null,null,7662,null,null,9168,null,null,4115,null,null,4352,null,null,4971,null,null,3148,null,null,2384,null,null,6220,null,null,2141,null,null,3188,null,null,2864,null,null,2045,null,null,1538,null,null,5234,null,null,1193,null,null,2478,null,null,2225,null,null,2133,null,null,1668,null,null,01
482127,4697,32594,2468,134162,4740,172199,6889,91606,4361,51566,3281,396984,4721,26818,2298,113664,4744,136866,5410,75785,3637,43851,2922,46850,3683,3871,1212,11945,1957,18746,2779,8529,1638,3759,1159,12983,2064,962,414,3022,656,6101,1671,2099,668,799,413,25310,3489,943,401,5531,1468,10486,2382,5193,1331,3157,940,4697,null,null,2468,null,null,4740,null,null,6889,null,null,4361,null,null,3281,null,null,4721,null,null,2298,null,null,4744,null,null,5410,null,null,3637,null,null,2922,null,null,3683,null,null,1212,null,null,1957,null,null,2779,null,null,1638,null,null,1159,null,null,2064,null,null,414,null,null,656,null,null,1671,null,null,668,null,null,413,null,null,3489,null,null,401,null,null,1468,null,null,2382,null,null,1331,null,null,940,null,null,02
4535550,12082,603780,11287,1085411,17452,1543260,15785,814937,14543,488162,9060,3871071,18204,524580,11129,921933,18233,1308376,13516,695802,12895,420380,9487,468036,14170,58150,4628,117982,6413,168130,8027,81664,4610,42110,3531,75165,5793,9421,1546,19843,2460,28896,3477,10951,1930,6054,1533,121278,7203,11629,2004,25653,2517,37858,3800,26520,2840,19618,2447,12082,null,null,11287,null,null,17452,null,null,15785,null,null,14543,null,null,9060,null,null,18204,null,null,11129,null,null,18233,null,null,13516,null,null,12895,null,null,9487,null,null,14170,null,null,4628,null,null,6413,null,null,8027,null,null,4610,null,null,3531,null,null,5793,null,null,1546,null,null,2460,null,null,3477,null,null,1930,null,null,1533,null,null,7203,null,null,2004,null,null,2517,null,null,3800,null,null,2840,null,null,2447,null,null,04
1983603,7684,277372,8691,678188,9678,582249,12856,281269,8789,164525,6406,1731359,12971,243149,8923,593239,9704,501254,13121,249315,7966,144402,5885,151814,8069,21272,2806,54729,4494,46789,4196,18875,2809,10149,1997,58290,4749,9063,1528,18637,2161,21021,3061,5660,1414,3909,1147,42140,4331,3888,995,11583,2323,13185,2159,7419,1373,6065,1549,7684,null,null,8691,null,null,9678,null,null,12856,null,null,8789,null,null,6406,null,null,12971,null,null,8923,null,null,9704,null,null,13121,null,null,7966,null,null,5885,null,null,8069,null,null,2806,null,null,4494,null,null,4196,null,null,2809,null,null,1997,null,null,4749,null,null,1528,null,null,2161,null,null,3061,null,null,1414,null,null,1147,null,null,4331,null,null,995,null,null,2323,null,null,2159,null,null,1373,null,null,1549,null,null,05
26171530,18903,4597322,33199,5387319,36828,7645929,36659,5367977,34531,3172983,31465,23094822,40995,4166434,31983,4780329,35831,6724542,34162,4655588,33388,2767929,27523,1998325,30589,312462,14091,410160,14474,596213,16295,439522,11390,239968,9299,677354,17777,83638,5501,125819,6362,202636,8679,167195,7656,98066,5079,401029,11244,34788,4186,71011,5122,122538,7102,105672,5467,67020,4997,18903,null,null,33199,null,null,36828,null,null,36659,null,null,34531,null,null,31465,null,null,40995,null,null,31983,null,null,35831,null,null,34162,null,null,33388,null,null,27523,null,null,30589,null,null,14091,null,null,14474,null,null,16295,null,null,11390,null,null,9299,null,null,17777,null,null,5501,null,null,6362,null,null,8679,null,null,7656,null,null,5079,null,null,11244,null,null,4186,null,null,5122,null,null,7102,null,null,5467,null,null,4997,null,null,06
3713018,12339,319827,8607,817022,12580,1109088,14890,917133,14033,549948,11030,3141349,16944,273239,8054,699379,13271,930542,11925,767253,13292,470936,9768,285613,11057,23999,3079,64066,5368,91402,6158,70087,5080,36059,3190,165541,8102,16313,2991,32651,3127,48940,4505,47533,3959,20104,2333,120515,7582,6276,1304,20926,2697,38204,3856,32260,2956,22849,3456,12339,null,null,8607,null,null,12580,null,null,14890,null,null,14033,null,null,11030,null,null,16944,null,null,8054,null,null,13271,null,null,11925,null,null,13292,null,null,9768,null,null,11057,null,null,3079,null,null,5368,null,null,6158,null,null,5080,null,null,3190,null,null,8102,null,null,2991,null,null,3127,null,null,4505,null,null,3959,null,null,2333,null,null,7582,null,null,1304,null,null,2697,null,null,3856,null,null,2956,null,null,3456,null,null,08
2475641,7919,231365,7588,683186,12587,606471,10160,541949,10524,412670,9659,2199022,10317,204439,7290,611086,11763,537972,10635,477025,9986,368500,8883,166562,7950,18907,2574,46660,4067,44154,3793,35046,3344,21795,2374,42189,4121,4541,1039,11096,2408,9673,1686,10773,2043,6106,1552,67868,6319,3478,1166,14344,2606,14672,2257,19105,2418,16269,2312,7919,null,null,7588,null,null,12587,null,null,10160,null,null,10524,null,null,9659,null,null,10317,null,null,7290,null,null,11763,null,null,10635,null,null,9986,null,null,8883,null,null,7950,null,null,2574,null,null,4067,null,null,3793,null,null,3344,null,null,2374,null,null,4121,null,null,1039,null,null,2408,null,null,1686,null,null,2043,null,null,1552,null,null,6319,null,null,1166,null,null,2606,null,null,2257,null,null,2418,null,null,2312,null,null,09
658190,3602,69636,4592,212087,8037,173329,6410,119740,5850,83398,4685,588382,5128,59932,3995,189933,8488,156376,6369,107716,5519,74425,4103,45516,4175,7379,1736,15990,2590,10953,2208,7065,1632,4129,1385,5127,1246,982,484,1162,552,1401,615,944,532,638,592,19165,2869,1343,672,5002,1363,4599,1108,4015,851,4206,1405,3602,null,null,4592,null,null,8037,null,null,6410,null,null,5850,null,null,4685,null,null,5128,null,null,3995,null,null,8488,null,null,6369,null,null,5519,null,null,4103,null,null,4175,null,null,1736,null,null,2590,null,null,2208,null,null,1632,null,null,1385,null,null,1246,null,null,484,null,null,552,null,null,615,null,null,532,null,null,592,null,null,2869,null,null,672,null,null,1363,null,null,1108,null,null,851,null,null,1405,null,null,10
484737,6202,45977,4190,86426,4694,79446,4889,115255,4678,157633,5753,399688,5627,40305,3964,75967,4380,68794,4223,90394,4408,124228,4171,42820,4469,3967,1222,5521,1468,4670,1265,11317,1832,17345,2442,0,193,0,193,0,193,0,193,0,193,0,193,42229,4543,1705,612,4938,1381,5982,1808,13544,1795,16060,2648,6202,null,null,4190,null,null,4694,null,null,4889,null,null,4678,null,null,5753,null,null,5627,null,null,3964,null,null,4380,null,null,4223,null,null,4408,null,null,4171,null,null,4469,null,null,1222,null,null,1468,null,null,1265,null,null,1832,null,null,2442,null,null,193,null,null,193,null,null,193,null,null,193,null,null,193,null,null,193,null,null,4543,null,null,612,null,null,1381,null,null,1808,null,null,1795,null,null,2648,null,null,11
