B16004_001E,B16004_001M,B16004_002E,B16004_002M,B16004_003E,B16004_003M,B16004_004E,B16004_004M,B16004_005E,B16004_005M,B16004_006E,B16004_006M,B16004_007E,B16004_007M,B16004_008E,B16004_008M,B16004_009E,B16004_009M,B16004_010E,B16004_010M,B16004_011E,B16004_011M,B16004_012E,B16004_012M,B16004_013E,B16004_013M,B16004_014E,B16004_014M,B16004_015E,B16004_015M,B16004_016E,B16004_016M,B16004_017E,B16004_017M,B16004_018E,B16004_018M,B16004_019E,B16004_019M,B16004_020E,B16004_020M,B16004_021E,B16004_021M,B16004_022E,B16004_022M,B16004_023E,B16004_023M,B16004_024E,B16004_024M,B16004_025E,B16004_025M,B16004_026E,B16004_026M,B16004_027E,B16004_027M,B16004_028E,B16004_028M,B16004_029E,B16004_029M,B16004_030E,B16004_030M,B16004_031E,B16004_031M,B16004_032E,B16004_032M,B16004_033E,B16004_033M,B16004_034E,B16004_034M,B16004_035E,B16004_035M,B16004_036E,B16004_036M,B16004_037E,B16004_037M,B16004_038E,B16004_038M,B16004_039E,B16004_039M,B16004_040E,B16004_040M,B16004_041E,B16004_041M,B16004_042E,B16004_042M,B16004_043E,B16004_043M,B16004_044E,B16004_044M,B16004_045E,B16004_045M,B16004_046E,B16004_046M,B16004_047E,B16004_047M,B16004_048E,B16004_048M,B16004_049E,B16004_049M,B16004_050E,B16004_050M,B16004_051E,B16004_051M,B16004_052E,B16004_052M,B16004_053E,B16004_053M,B16004_054E,B16004_054M,B16004_055E,B16004_055M,B16004_056E,B16004_056M,B16004_057E,B16004_057M,B16004_058E,B16004_058M,B16004_059E,B16004_059M,B16004_060E,B16004_060M,B16004_061E,B16004_061M,B16004_062E,B16004_062M,B16004_063E,B16004_063M,B16004_064E,B16004_064M,B16004_065E,B16004_065M,B16004_066E,B16004_066M,B16004_067E,B16004_067M,B16004_001M,B16004_001EA,B16004_001MA,B16004_002M,B16004_002EA,B16004_002MA,B16004_003M,B16004_003EA,B16004_003MA,B16004_004M,B16004_004EA,B16004_004MA,B16004_005M,B16004_005EA,B16004_005MA,B16004_006M,B16004_006EA,B16004_006MA,B16004_007M,B16004_007EA,B16004_007MA,B16004_008M,B16004_008EA,B16004_008MA,B16004_009M,B16004_009EA,B16004_009MA,B16004_010M,B16004_010EA,B16004_010MA,B16004_011M,B16004_011EA,B16004_011MA,B16004_012M,B16004_012EA,B16004_012MA,B16004_013M,B16004_013EA,B16004_013MA,B16004_014M,B16004_014EA,B16004_014MA,B16004_015M,B16004_015EA,B16004_015MA,B16004_016M,B16004_016EA,B16004_016MA,B16004_017M,B16004_017EA,B16004_017MA,B16004_018M,B16004_018EA,B16004_018MA,B16004_019M,B16004_019EA,B16004_019MA,B16004_020M,B16004_020EA,B16004_020MA,B16004_021M,B16004_021EA,B16004_021MA,B16004_022M,B16004_022EA,B16004_022MA,B16004_023M,B16004_023EA,B16004_023MA,B16004_024M,B16004_024EA,B16004_024MA,B16004_025M,B16004_025EA,B16004_025MA,B16004_026M,B16004_026EA,B16004_026MA,B16004_027M,B16004_027EA,B16004_027MA,B16004_028M,B16004_028EA,B16004_028MA,B16004_029M,B16004_029EA,B16004_029MA,B16004_030M,B16004_030EA,B16004_030MA,B16004_031M,B16004_031EA,B16004_031MA,B16004_032M,B16004_032EA,B16004_032MA,B16004_033M,B16004_033EA,B16004_033MA,B16004_034M,B16004_034EA,B16004_034MA,B16004_035M,B16004_035EA,B16004_035MA,B16004_036M,B16004_036EA,B16004_036MA,B16004_037M,B16004_037EA,B16004_037MA,B16004_038M,B16004_038EA,B16004_038MA,B16004_039M,B16004_039EA,B16004_039MA,B16004_040M,B16004_040EA,B16004_040MA,B16004_041M,B16004_041EA,B16004_041MA,B16004_042M,B16004_042EA,B16004_042MA,B16004_043M,B16004_043EA,B16004_043MA,B16004_044M,B16004_044EA,B16004_044MA,B16004_045M,B16004_045EA,B16004_045MA,B16004_046M,B16004_046EA,B16004_046MA,B16004_047M,B16004_047EA,B16004_047MA,B16004_048M,B16004_048EA,B16004_048MA,B16004_049M,B16004_049EA,B16004_049MA,B16004_050M,B16004_050EA,B16004_050MA,B16004_051M,B16004_051EA,B16004_051MA,B16004_052M,B16004_052EA,B16004_052MA,B16004_053M,B16004_053EA,B16004_053MA,B16004_054M,B16004_054EA,B16004_054MA,B16004_055M,B16004_055EA,B16004_055MA,B16004_056M,B16004_056EA,B16004_056MA,B16004_057M,B16004_057EA,B16004_057MA,B16004_058M,B16004_058EA,B16004_058MA,B16004_059M,B16004_059EA,B16004_059MA,B16004_060M,B16004_060EA,B16004_060MA,B16004_061M,B16004_061EA,B16004_061MA,B16004_062M,B16004_062EA,B16004_062MA,B16004_063M,B16004_063EA,B16004_063MA,B16004_064M,B16004_064EA,B16004_064MA,B16004_065M,B16004_065EA,B16004_065MA,B16004_066M,B16004_066EA,B16004_066MA,B16004_067M,B16004_067EA,B16004_067MA,state
9552195,4096,1702301,4760,1439172,7743,199219,6201,163435,6742,23597,2886,9250,1951,2937,1305,24051,3326,20710,3052,2008,781,1333,548,0,203,24591,2226,18898,2265,2936,731,2629,989,128,141,15268,3431,10766,2662,2927,1155,1497,1062,78,130,6281303,5245,5512040,12427,484050,7788,233330,8393,98603,5134,101468,6219,50649,4870,124804,8114,90572,6353,23455,2975,9319,2227,1458,798,116375,6261,68134,4594,24638,2651,19113,2881,4490,1830,44034,5736,29561,4484,8899,1876,4101,1418,1473,764,1568591,3631,1498377,4116,26914,2498,11004,1885,4339,1231,6156,1437,5415,1330,26634,3050,17173,2200,4168,1048,3772,982,1521,637,13233,1775,5092,1244,2943,739,3457,979,1741,749,3433,1137,1551,589,1228,673,124,118,530,493,4096,null,null,4760,null,null,7743,null,null,6201,null,null,6742,null,null,2886,null,null,1951,null,null,1305,null,null,3326,null,null,3052,null,null,781,null,null,548,null,null,203,null,null,2226,null,null,2265,null,null,731,null,null,989,null,null,141,null,null,3431,null,null,2662,null,null,1155,null,null,1062,null,null,130,null,null,5245,null,null,12427,null,null,7788,null,null,8393,null,null,5134,null,null,6219,null,null,4870,null,null,8114,null,null,6353,null,null,2975,null,null,2227,null,null,798,null,null,6261,null,null,4594,null,null,2651,null,null,2881,null,null,1830,null,null,5736,null,null,4484,null,null,1876,null,null,1418,null,null,764,null,null,3631,null,null,4116,null,null,2498,null,null,1885,null,null,1231,null,null,1437,null,null,1330,null,null,3050,null,null,2200,null,null,1048,null,null,982,null,null,637,null,null,1775,null,null,1244,null,null,739,null,null,979,null,null,749,null,null,1137,null,null,589,null,null,673,null,null,118,null,null,493,null,null,37
703055,1333,119697,1738,114459,1891,3279,1344,2513,1137,499,351,267,249,0,155,1107,566,987,504,25,40,95,157,0,155,417,363,277,287,140,245,0,155,0,155,435,408,191,223,82,94,39,68,123,174,473507,1351,446296,2772,9507,1768,6290,1287,1482,669,1692,827,43,70,10007,2277,6070,1443,2368,1032,1452,1144,117,191,3793,994,2449,788,752,476,387,329,205,187,3904,1387,1820,811,1241,814,570,498,273,467,109851,941,105411,1184,200,142,135,120,59,85,6,12,0,155,3276,710,2553,657,599,211,124,96,0,155,144,120,122,116,0,155,22,38,0,155,820,389,741,379,54,90,25,43,0,155,1333,null,null,1738,null,null,1891,null,null,1344,null,null,1137,null,null,351,null,null,249,null,null,155,null,null,566,null,null,504,null,null,40,null,null,157,null,null,155,null,null,363,null,null,287,null,null,245,null,null,155,null,null,155,null,null,408,null,null,223,null,null,94,null,null,68,null,null,174,null,null,1351,null,null,2772,null,null,1768,null,null,1287,null,null,669,null,null,827,null,null,70,null,null,2277,null,null,1443,null,null,1032,null,null,1144,null,null,191,null,null,994,null,null,788,null,null,476,null,null,329,null,null,187,null,null,1387,null,null,811,null,null,814,null,null,498,null,null,467,null,null,941,null,null,1184,null,null,142,null,null,120,null,null,85,null,null,12,null,null,155,null,null,710,null,null,657,null,null,211,null,null,96,null,null,155,null,null,120,null,null,116,null,null,155,null,null,38,null,null,155,null,null,389,null,null,379,null,null,90,null,null,43,null,null,155,null,null,38
10921628,2813,1916226,3621,1779656,7729,51909,4200,40363,3802,6501,1413,4205,973,840,612,49090,3870,36171,3493,8831,1537,2758,789,1330,787,17716,2773,13005,2293,3227,1110,1200,686,284,458,17855,3826,14188,3331,2475,1046,1089,891,103,93,7120488,3390,6582516,11695,167939,5143,100147,4560,29058,3003,28899,3260,9835,1883,188558,9596,130971,7261,37571,3945,15458,2415,4558,1781,96557,6362,53822,4476,28102,3663,12067,2049,2566,1040,84918,7194,57090,5821,16517,2045,9848,1950,1463,762,1884914,2862,1798205,4676,17913,1560,9593,1393,4388,934,3008,764,924,539,48803,3164,27945,2548,11341,1291,6994,1533,2523,1028,10740,1625,4340,986,3099,792,2339,752,962,540,9253,1943,4512,1181,1398,625,1686,774,1657,867,2813,null,null,3621,null,null,7729,null,null,4200,null,null,3802,null,null,1413,null,null,973,null,null,612,null,null,3870,null,null,3493,null,null,1537,null,null,789,null,null,787,null,null,2773,null,null,2293,null,null,1110,null,null,686,null,null,458,null,null,3826,null,null,3331,null,null,1046,null,null,891,null,null,93,null,null,3390,null,null,11695,null,null,5143,null,null,4560,null,null,3003,null,null,3260,null,null,1883,null,null,9596,null,null,7261,null,null,3945,null,null,2415,null,null,1781,null,null,6362,null,null,4476,null,null,3663,null,null,2049,null,null,1040,null,null,7194,null,null,5821,null,null,2045,null,null,1950,null,null,762,null,null,2862,null,null,4676,null,null,1560,null,null,1393,null,null,934,null,null,764,null,null,539,null,null,3164,null,null,2548,null,null,1291,null,null,1533,null,null,1028,null,null,1625,null,null,986,null,null,792,null,null,752,null,null,540,null,null,1943,null,null,1181,null,null,625,null,null,774,null,null,867,null,null,39
3659465,1583,697860,1876,611205,4684,69314,4357,57287,3683,8638,2124,3076,875,313,226,4348,931,4080,935,153,134,115,192,0,159,8975,1495,6224,1279,2393,828,291,197,67,77,4018,2107,3984,2108,34,40,0,159,0,159,2373313,2209,2110565,6279,174258,4295,89194,4553,33185,2585,37792,2236,14087,1785,24584,2562,19268,2358,3545,774,1480,573,291,209,44185,2833,22325,2226,13067,1643,7730,1548,1063,465,19721,2840,14587,2065,3819,1320,1285,579,30,54,588292,1936,562285,2214,11829,1163,5243,902,2229,694,1891,548,2466,762,4272,755,3055,634,646,292,417,265,154,214,5700,773,1259,513,1398,548,2152,631,891,383,4206,672,3350,663,675,376,164,130,17,25,1583,null,null,1876,null,null,4684,null,null,4357,null,null,3683,null,null,2124,null,null,875,null,null,226,null,null,931,null,null,935,null,null,134,null,null,192,null,null,159,null,null,1495,null,null,1279,null,null,828,null,null,197,null,null,77,null,null,2107,null,null,2108,null,null,40,null,null,159,null,null,159,null,null,2209,null,null,6279,null,null,4295,null,null,4553,null,null,2585,null,null,2236,null,null,1785,null,null,2562,null,null,2358,null,null,774,null,null,573,null,null,209,null,null,2833,null,null,2226,null,null,1643,null,null,1548,null,null,465,null,null,2840,null,null,2065,null,null,1320,null,null,579,null,null,54,null,null,1936,null,null,2214,null,null,1163,null,null,902,null,null,694,null,null,548,null,null,762,null,null,755,null,null,634,null,null,292,null,null,265,null,null,214,null,null,773,null,null,513,null,null,548,null,null,631,null,null,383,null,null,672,null,null,663,null,null,376,null,null,130,null,null,25,null,null,40
3858883,2004,633664,2572,506193,6303,93427,5071,73431,5538,13987,2648,5598,1771,411,280,14205,2763,9673,1956,2793,1388,1348,847,391,434,15389,1860,11458,1615,2377,739,1016,507,538,373,4450,1871,3967,1830,420,401,63,104,0,201,2536331,2673,2127245,11126,235006,6697,127914,5653,40150,3447,48730,4371,18212,2797,70890,6183,49749,4752,9143,1890,7223,2322,4775,2152,86129,4491,48456,3996,24280,2543,10561,1632,2832,1191,17061,3324,12216,2727,3124,1010,1202,604,519,523,688888,2352,638696,2978,17831,1409,8735,1338,2764,879,3125,1004,3207,928,16541,2387,10333,1672,2110,752,2001,971,2097,1263,13556,1430,3576,1048,3033,939,4300,1088,2647,921,2264,710,1227,466,364,218,469,381,204,252,2004,null,null,2572,null,null,6303,null,null,5071,null,null,5538,null,null,2648,null,null,1771,null,null,280,null,null,2763,null,null,1956,null,null,1388,null,null,847,null,null,434,null,null,1860,null,null,1615,null,null,739,null,null,507,null,null,373,null,null,1871,null,null,1830,null,null,401,null,null,104,null,null,201,null,null,2673,null,null,11126,null,null,6697,null,null,5653,null,null,3447,null,null,4371,null,null,2797,null,null,6183,null,null,4752,null,null,1890,null,null,2322,null,null,2152,null,null,4491,null,null,3996,null,null,2543,null,null,1632,null,null,1191,null,null,3324,null,null,2727,null,null,1010,null,null,604,null,null,523,null,null,2352,null,null,2978,null,null,1409,null,null,1338,null,null,879,null,null,1004,null,null,928,null,null,2387,null,null,1672,null,null,752,null,null,971,null,null,1263,null,null,1430,null,null,1048,null,null,939,null,null,1088,null,null,921,null,null,710,null,null,466,null,null,218,null,null,381,null,null,252,null,null,41
12074484,2168,1965102,2680,1716523,10374,125261,5884,101539,5933,12096,2262,9054,2127,2572,1087,73668,6524,52938,5941,14328,2383,5359,1057,1043,379,33299,2734,24030,2524,6107,1350,2805,899,357,434,16351,3073,14173,2995,1720,640,416,318,42,71,7887621,3205,6928058,16559,431085,8892,249463,8272,83261,4979,64962,4272,33399,4523,280488,13066,187806,8791,60009,5323,24801,3600,7872,2603,178102,6401,90437,4822,48668,3210,30647,3035,8350,1805,69888,6483,43139,4562,19038,3398,6407,1367,1304,710,2221761,3089,2067178,4890,41224,1993,14614,1787,7923,1372,11149,1429,7538,1374,78904,4256,47621,3094,15110,1908,11651,1904,4522,1578,26537,2278,8442,1526,4680,1018,7921,1297,5494,1396,7918,1480,4032,917,1863,754,1306,656,717,650,2168,null,null,2680,null,null,10374,null,null,5884,null,null,5933,null,null,2262,null,null,2127,null,null,1087,null,null,6524,null,null,5941,null,null,2383,null,null,1057,null,null,379,null,null,2734,null,null,2524,null,null,1350,null,null,899,null,null,434,null,null,3073,null,null,2995,null,null,640,null,null,318,null,null,71,null,null,3205,null,null,16559,null,null,8892,null,null,8272,null,null,4979,null,null,4272,null,null,4523,null,null,13066,null,null,8791,null,null,5323,null,null,3600,null,null,2603,null,null,6401,null,null,4822,null,null,3210,null,null,3035,null,null,1805,null,null,6483,null,null,4562,null,null,3398,null,null,1367,null,null,710,null,null,3089,null,null,4890,null,null,1993,null,null,1787,null,null,1372,null,null,1429,null,null,1374,null,null,4256,null,null,3094,null,null,1908,null,null,1904,null,null,1578,null,null,2278,null,null,1526,null,null,1018,null,null,1297,null,null,1396,null,null,1480,null,null,917,null,null,754,null,null,656,null,null,650,null,null,42
1002282,807,154496,973,118970,2693,25186,1724,21781,1945,3020,1122,385,283,0,208,7099,1767,6200,1829,661,337,238,232,0,208,2506,786,2129,730,377,336,0,208,0,208,735,468,735,468,0,208,0,208,0,208,673731,1140,511241,6689,87191,2820,48641,3801,15622,2423,15369,2297,7559,1509,49296,4900,35883,3947,9028,1882,3577,1313,808,515,18624,2419,10169,1929,5734,1560,2119,702,602,416,7379,1994,5967,1681,771,595,641,512,0,208,174055,925,144023,2629,7700,517,1115,425,1804,563,2240,648,2541,616,20016,2650,10463,1490,4444,1124,3678,1451,1431,764,1668,479,213,237,573,393,347,257,535,441,648,422,454,301,20,34,0,208,174,261,807,null,null,973,null,null,2693,null,null,1724,null,null,1945,null,null,1122,null,null,283,null,null,208,null,null,1767,null,null,1829,null,null,337,null,null,232,null,null,208,null,null,786,null,null,730,null,null,336,null,null,208,null,null,208,null,null,468,null,null,468,null,null,208,null,null,208,null,null,208,null,null,1140,null,null,6689,null,null,2820,null,null,3801,null,null,2423,null,null,2297,null,null,1509,null,null,4900,null,null,3947,null,null,1882,null,null,1313,null,null,515,null,null,2419,null,null,1929,null,null,1560,null,null,702,null,null,416,null,null,1994,null,null,1681,null,null,595,null,null,512,null,null,208,null,null,925,null,null,2629,null,null,517,null,null,425,null,null,563,null,null,648,null,null,616,null,null,2650,null,null,1490,null,null,1124,null,null,1451,null,null,764,null,null,479,null,null,237,null,null,393,null,null,257,null,null,441,null,null,422,null,null,301,null,null,34,null,null,208,null,null,261,null,null,44
4671107,2461,809952,2784,739824,5715,55036,3993,43898,3456,8131,2302,3007,941,0,207,7232,2024,6000,1728,785,485,447,354,0,207,6055,1798,4431,1591,1403,834,221,227,0,207,1805,1068,1110,662,127,200,568,881,0,207,3031008,2375,2812765,7767,137957,4906,64846,4284,27243,3416,30448,3982,15420,3339,39209,4404,30188,3018,5104,1366,3563,1476,354,291,31429,4071,18511,3166,7883,1804,4435,1224,600,515,9648,3255,8255,3098,553,392,840,764,0,207,830147,2213,800155,2683,10660,1361,5814,1183,1906,602,2504,829,436,393,11410,1820,8314,1396,2180,859,905,470,11,26,6591,1478,2353,781,1810,669,1618,690,810,718,1331,585,769,432,438,381,124,115,0,207,2461,null,null,2784,null,null,5715,null,null,3993,null,null,3456,null,null,2302,null,null,941,null,null,207,null,null,2024,null,null,1728,null,null,485,null,null,354,null,null,207,null,null,1798,null,null,1591,null,null,834,null,null,227,null,null,207,null,null,1068,null,null,662,null,null,200,null,null,881,null,null,207,null,null,2375,null,null,7767,null,null,4906,null,null,4284,null,null,3416,null,null,3982,null,null,3339,null,null,4404,null,null,3018,null,null,1366,null,null,1476,null,null,291,null,null,4071,null,null,3166,null,null,1804,null,null,1224,null,null,515,null,null,3255,null,null,3098,null,null,392,null,null,764,null,null,207,null,null,2213,null,null,2683,null,null,1361,null,null,1183,null,null,602,null,null,829,null,null,393,null,null,1820,null,null,1396,null,null,859,null,null,470,null,null,26,null,null,1478,null,null,781,null,null,669,null,null,690,null,null,718,null,null,585,null,null,432,null,null,381,null,null,115,null,null,207,null,null,45
804562,1176,153009,1390,141360,2576,4132,797,3444,753,449,289,141,125,98,87,1982,800,1600,686,349,312,0,157,33,57,2523,1317,1187,654,1197,1049,139,256,0,157,3012,1106,1597,635,317,344,422,410,676,718,513984,1548,478452,2676,12136,1290,6348,1238,2517,787,1948,661,1323,669,7357,1414,6020,1181,787,474,475,369,75,130,4978,965,2066,595,1937,498,649,363,326,266,11061,1389,8065,1394,2003,1082,482,394,511,341,137569,1031,132685,952,314,206,221,187,6,12,0,157,87,98,2194,571,1644,464,342,197,208,195,0,157,776,654,185,218,585,606,6,12,0,157,1600,488,1444,483,84,71,52,69,20,37,1176,null,null,1390,null,null,2576,null,null,797,null,null,753,null,null,289,null,null,125,null,null,87,null,null,800,null,null,686,null,null,312,null,null,157,null,null,57,null,null,1317,null,null,654,null,null,1049,null,null,256,null,null,157,null,null,1106,null,null,635,null,null,344,null,null,410,null,null,718,null,null,1548,null,null,2676,null,null,1290,null,null,1238,null,null,787,null,null,661,null,null,669,null,null,1414,null,null,1181,null,null,474,null,null,369,null,null,130,null,null,965,null,null,595,null,null,498,null,null,363,null,null,266,null,null,1389,null,null,1394,null,null,1082,null,null,394,null,null,341,null,null,1031,null,null,952,null,null,206,null,null,187,null,null,12,null,null,157,null,null,98,null,null,571,null,null,464,null,null,197,null,null,195,null,null,157,null,null,654,null,null,218,null,null,606,null,null,12,null,null,157,null,null,488,null,null,483,null,null,71,null,null,69,null,null,37,null,null,46
6247026,3349,1099084,3718,998068,7313,72533,4195,55877,3670,11807,2460,3768,1333,1081,500,11479,2619,9543,2284,1792,886,144,154,0,204,10403,1907,7636,1769,2236,1051,425,309,106,127,6601,2496,4967,2269,812,644,691,538,131,153,4102687,3569,3793158,10045,178744,5668,85472,4937,35260,3315,45531,4322,12481,1904,53440,4308,39599,3791,8851,2147,3926,1165,1064,781,51866,3946,27810,3318,13841,2414,8496,1392,1719,701,25479,4167,12970,2638,6775,2048,5277,2167,457,309,1045255,2692,1018770,2700,9937,1667,6110,1204,952,485,1373,668,1502,813,8637,1379,5713,1143,1117,483,1069,619,738,547,6513,1317,2263,794,778,500,2353,859,1119,828,1398,543,876,406,187,167,238,248,97,157,3349,null,null,3718,null,null,7313,null,null,4195,null,null,3670,null,null,2460,null,null,1333,null,null,500,null,null,2619,null,null,2284,null,null,886,null,null,154,null,null,204,null,null,1907,null,null,1769,null,null,1051,null,null,309,null,null,127,null,null,2496,null,null,2269,null,null,644,null,null,538,null,null,153,null,null,3569,null,null,10045,null,null,5668,null,null,4937,null,null,3315,null,null,4322,null,null,1904,null,null,4308,null,null,3791,null,null,2147,null,null,1165,null,null,781,null,null,3946,null,null,3318,null,null,2414,null,null,1392,null,null,701,null,null,4167,null,null,2638,null,null,2048,null,null,2167,null,null,309,null,null,2692,null,null,2700,null,null,1667,null,null,1204,null,null,485,null,null,668,null,null,813,null,null,1379,null,null,1143,null,null,483,null,null,619,null,null,547,null,null,1317,null,null,794,null,null,500,null,null,859,null,null,828,null,null,543,null,null,406,null,null,167,null,null,248,null,null,157,null,null,47
25855685,5763,5284783,5539,3400668,22790,1657859,20275,1246165,20236,283832,12284,102675,7818,25187,3396,76616,6762,64462,6380,9586,1693,2035,687,533,560,110878,6071,87438,5328,17421,2869,5355,1495,664,442,38762,5921,30503,5408,6084,2035,1516,814,659,1077,17218059,5519,10755469,29604,5302215,23839,3008274,31577,911113,16205,860198,19585,522630,17423,404421,16687,300879,13773,78085,7127,20856,2697,4601,1660,567317,13363,324307,10575,152237,8233,76114,5377,14659,2930,188637,12006,138242,10174,36814,4977,11494,2101,2087,1059,3352843,5088,2482740,8177,697801,6635,313705,7512,124229,6764,122122,6553,137745,6749,73968,4822,45875,3843,14080,2333,10175,2038,3838,1013,85275,3831,25117,2765,23290,2565,24486,2722,12382,2352,13059,2210,7599,1843,2539,871,2562,865,359,339,5763,null,null,5539,null,null,22790,null,null,20275,null,null,20236,null,null,12284,null,null,7818,null,null,3396,null,null,6762,null,null,6380,null,null,1693,null,null,687,null,null,560,null,null,6071,null,null,5328,null,null,2869,null,null,1495,null,null,442,null,null,5921,null,null,5408,null,null,2035,null,null,814,null,null,1077,null,null,5519,null,null,29604,null,null,23839,null,null,31577,null,null,16205,null,null,19585,null,null,17423,null,null,16687,null,null,13773,null,null,7127,null,null,2697,null,null,1660,null,null,13363,null,null,10575,null,null,8233,null,null,5377,null,null,2930,null,null,12006,null,null,10174,null,null,4977,null,null,2101,null,null,1059,null,null,5088,null,null,8177,null,null,6635,null,null,7512,null,null,6764,null,null,6553,null,null,6749,null,null,4822,null,null,3843,null,null,2333,null,null,2038,null,null,1013,null,null,3831,null,null,2765,null,null,2565,null,null,2722,null,null,2352,null,null,2210,null,null,1843,null,null,871,null,null,865,null,null,339,null,null,48
2797795,1649,668425,1869,567559,5076,79103,4345,68172,4220,6843,1927,3246,1026,842,579,7090,1655,6271,1447,502,324,306,292,11,21,9896,2035,8070,1778,1109,620,717,572,0,190,4777,1322,3356,1337,334,249,1043,891,44,72,1809880,2115,1508943,8860,198836,6715,114220,6377,36433,4101,37051,3702,11132,2448,40955,3719,32775,3071,4366,928,2661,1012,1153,1049,45587,3880,30889,3151,9309,1453,4668,1265,721,562,15559,2811,11214,1895,2834,1125,1392,881,119,198,319490,1765,293811,2309,12861,1448,6609,1046,2123,618,1947,753,2182,976,6440,1076,4935,1017,855,413,378,298,272,205,4727,842,1523,504,1383,491,1271,470,550,355,1651,544,1376,532,56,69,194,112,25,28,1649,null,null,1869,null,null,5076,null,null,4345,null,null,4220,null,null,1927,null,null,1026,null,null,579,null,null,1655,null,null,1447,null,null,324,null,null,292,null,null,21,null,null,2035,null,null,1778,null,null,620,null,null,572,null,null,190,null,null,1322,null,null,1337,null,null,249,null,null,891,null,null,72,null,null,2115,null,null,8860,null,null,6715,null,null,6377,null,null,4101,null,null,3702,null,null,2448,null,null,3719,null,null,3071,null,null,928,null,null,1012,null,null,1049,null,null,3880,null,null,3151,null,null,1453,null,null,1265,null,null,562,null,null,2811,null,null,1895,null,null,1125,null,null,881,null,null,198,null,null,1765,null,null,2309,null,null,1448,null,null,1046,null,null,618,null,null,753,null,null,976,null,null,1076,null,null,1017,null,null,413,null,null,298,null,null,205,null,null,842,null,null,504,null,null,491,null,null,470,null,null,355,null,null,544,null,null,532,null,null,69,null,null,112,null,null,28,null,null,49
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
7908026,3269,1363778,4178,1142191,6812,122337,5451,100642,5825,14064,2124,6644,1436,987,686,36351,3553,32573,3322,2570,777,1208,509,0,201,42867,3616,33393,3261,6103,1637,2775,939,596,546,20032,3297,16528,3179,2458,915,1046,752,0,201,5316203,4583,4370904,15079,415648,8399,214631,7499,87554,5986,89905,6741,23558,3243,208268,9576,154068,7852,38889,4162,13638,2067,1673,757,222752,7389,132823,5832,55411,3926,29492,3692,5026,1435,98631,9180,66375,7039,23390,3337,7645,1665,1221,774,1228045,3891,1111764,4821,27714,2073,13315,1917,5555,1125,6038,1402,2806,1015,39210,3592,23803,2476,7419,1252,5838,1243,2150,831,39733,2198,14466,1801,9905,1683,9278,1578,6084,1305,9624,1897,4211,985,1893,611,1450,726,2070,989,3269,null,null,4178,null,null,6812,null,null,5451,null,null,5825,null,null,2124,null,null,1436,null,null,686,null,null,3553,null,null,3322,null,null,777,null,null,509,null,null,201,null,null,3616,null,null,3261,null,null,1637,null,null,939,null,null,546,null,null,3297,null,null,3179,null,null,915,null,null,752,null,null,201,null,null,4583,null,null,15079,null,null,8399,null,null,7499,null,null,5986,null,null,6741,null,null,3243,null,null,9576,null,null,7852,null,null,4162,null,null,2067,null,null,757,null,null,7389,null,null,5832,null,null,3926,null,null,3692,null,null,1435,null,null,9180,null,null,7039,null,null,3337,null,null,1665,null,null,774,null,null,3891,null,null,4821,null,null,2073,null,null,1917,null,null,1125,null,null,1402,null,null,1015,null,null,3592,null,null,2476,null,null,1252,null,null,1243,null,null,831,null,null,2198,null,null,1801,null,null,1683,null,null,1578,null,null,1305,null,null,1897,null,null,985,null,null,611,null,null,726,null,null,989,null,null,51
