C27004_001E,C27004_001M,C27004_002E,C27004_002M,C27004_003E,C27004_003M,C27004_004E,C27004_004M,C27004_005E,C27004_005M,C27004_006E,C27004_006M,C27004_007E,C27004_007M,C27004_008E,C27004_008M,C27004_009E,C27004_009M,C27004_010E,C27004_010M,C27004_011E,C27004_011M,C27004_012E,C27004_012M,C27004_013E,C27004_013M,C27004_014E,C27004_014M,C27004_015E,C27004_015M,C27004_016E,C27004_016M,C27004_017E,C27004_017M,C27004_018E,C27004_018M,C27004_019E,C27004_019M,C27004_020E,C27004_020M,C27004_021E,C27004_021M,C27004_001M,C27004_001EA,C27004_001MA,C27004_002M,C27004_002EA,C27004_002MA,C27004_003M,C27004_003EA,C27004_003MA,C27004_004M,C27004_004EA,C27004_004MA,C27004_005M,C27004_005EA,C27004_005MA,C27004_006M,C27004_006EA,C27004_006MA,C27004_007M,C27004_007EA,C27004_007MA,C27004_008M,C27004_008EA,C27004_008MA,C27004_009M,C27004_009EA,C27004_009MA,C27004_010M,C27004_010EA,C27004_010MA,C27004_011M,C27004_011EA,C27004_011MA,C27004_012M,C27004_012EA,C27004_012MA,C27004_013M,C27004_013EA,C27004_013MA,C27004_014M,C27004_014EA,C27004_014MA,C27004_015M,C27004_015EA,C27004_015MA,C27004_016M,C27004_016EA,C27004_016MA,C27004_017M,C27004_017EA,C27004_017MA,C27004_018M,C27004_018EA,C27004_018MA,C27004_019M,C27004_019EA,C27004_019MA,C27004_020M,C27004_020EA,C27004_020MA,C27004_021M,C27004_021EA,C27004_021MA,state
1317148,565,642090,2185,130113,1256,77681,3257,52432,3344,398657,1800,241181,5501,157476,5602,113320,1060,35243,2005,78077,2142,675058,2128,124610,1461,69618,3622,54992,3611,414285,1419,256394,5054,157891,4824,136163,902,40307,2616,95856,2614,565,null,null,2185,null,null,1256,null,null,3257,null,null,3344,null,null,1800,null,null,5501,null,null,5602,null,null,1060,null,null,2005,null,null,2142,null,null,2128,null,null,1461,null,null,3622,null,null,3611,null,null,1419,null,null,5054,null,null,4824,null,null,902,null,null,2616,null,null,2614,null,null,23
5918535,2341,2848901,4423,688526,2246,393598,8671,294928,8852,1789931,3399,1208283,11274,581648,11180,370444,1614,195417,4375,175027,4417,3069634,3792,656062,2248,388370,7819,267692,7997,1931835,2704,1302617,10884,629218,10585,481737,1405,227534,4503,254203,4615,2341,null,null,4423,null,null,2246,null,null,8671,null,null,8852,null,null,3399,null,null,11274,null,null,11180,null,null,1614,null,null,4375,null,null,4417,null,null,3792,null,null,2248,null,null,7819,null,null,7997,null,null,2704,null,null,10884,null,null,10585,null,null,1405,null,null,4503,null,null,4615,null,null,24
6736017,1301,3260833,3131,701601,2194,442353,9084,259248,9014,2107594,2249,1453373,15340,654221,14950,451638,1606,200418,4771,251220,4663,3475184,2953,673643,2258,430251,7411,243392,7874,2217108,2023,1492283,12454,724825,12536,584433,1733,226086,5356,358347,5808,1301,null,null,3131,null,null,2194,null,null,9084,null,null,9014,null,null,2249,null,null,15340,null,null,14950,null,null,1606,null,null,4771,null,null,4663,null,null,2953,null,null,2258,null,null,7411,null,null,7874,null,null,2023,null,null,12454,null,null,12536,null,null,1733,null,null,5356,null,null,5808,null,null,25
9818099,823,4807886,3243,1116806,2727,638732,7388,478074,7502,2989223,2822,1925352,14165,1063871,14248,701857,1936,354157,4488,347700,4180,5010213,3314,1070748,2664,610165,10157,460583,10087,3070399,2410,1953952,11883,1116447,11869,869066,1932,395894,6105,473172,6477,823,null,null,3243,null,null,2727,null,null,7388,null,null,7502,null,null,2822,null,null,14165,null,null,14248,null,null,1936,null,null,4488,null,null,4180,null,null,3314,null,null,2664,null,null,10157,null,null,10087,null,null,2410,null,null,11883,null,null,11869,null,null,1932,null,null,6105,null,null,6477,null,null,26
5462438,681,2714782,3282,659192,2868,418266,6418,240926,6477,1691923,2699,1178601,9516,513322,9017,363667,1921,104908,3335,258759,3520,2747656,3145,627131,2469,404828,6708,222303,6635,1683741,2612,1160922,9712,522819,9483,436784,1702,109741,3435,327043,3734,681,null,null,3282,null,null,2868,null,null,6418,null,null,6477,null,null,2699,null,null,9516,null,null,9017,null,null,1921,null,null,3335,null,null,3520,null,null,3145,null,null,2469,null,null,6708,null,null,6635,null,null,2612,null,null,9712,null,null,9483,null,null,1702,null,null,3435,null,null,3734,null,null,27
2924168,1457,1390748,6126,364215,5144,139738,5307,224477,7208,836180,3983,475176,8015,361004,7649,190353,1710,47398,3016,142955,3283,1533420,6023,356893,4970,136206,5602,220687,6474,930380,3273,520383,8729,409997,8755,246147,1499,49285,3237,196862,3445,1457,null,null,6126,null,null,5144,null,null,5307,null,null,7208,null,null,3983,null,null,8015,null,null,7649,null,null,1710,null,null,3016,null,null,3283,null,null,6023,null,null,4970,null,null,5602,null,null,6474,null,null,3273,null,null,8729,null,null,8755,null,null,1499,null,null,3237,null,null,3445,null,null,28
5977199,1793,2917209,4698,712341,3858,398747,7652,313594,7732,1788539,3686,1163635,11182,624904,11539,416329,2204,130076,4140,286253,4235,3059990,4527,674130,3223,376270,9898,297860,9756,1864635,3548,1204618,11583,660017,11660,521225,2222,142811,4960,378414,5345,1793,null,null,4698,null,null,3858,null,null,7652,null,null,7732,null,null,3686,null,null,11182,null,null,11539,null,null,2204,null,null,4140,null,null,4235,null,null,4527,null,null,3223,null,null,9898,null,null,9756,null,null,3548,null,null,11583,null,null,11660,null,null,2222,null,null,4960,null,null,5345,null,null,29
1027510,634,516287,2719,118804,1865,57022,2889,61782,3114,311018,2416,178002,4755,133016,5224,86465,769,19400,1457,67065,1650,511223,2550,108827,1698,53512,2598,55315,2642,309415,1965,178326,4541,131089,4448,92981,814,21028,1722,71953,1918,634,null,null,2719,null,null,1865,null,null,2889,null,null,3114,null,null,2416,null,null,4755,null,null,5224,null,null,769,null,null,1457,null,null,1650,null,null,2550,null,null,1698,null,null,2598,null,null,2642,null,null,1965,null,null,4541,null,null,4448,null,null,814,null,null,1722,null,null,1918,null,null,30
1877654,1048,931551,3230,241163,2009,142036,4204,99127,4020,567389,2546,379432,6278,187957,5955,122999,1258,33294,1917,89705,2228,946103,3122,231526,2407,134512,3687,97014,4540,564402,1772,383573,5949,180829,5946,150175,1181,33293,2170,116882,2330,1048,null,null,3230,null,null,2009,null,null,4204,null,null,4020,null,null,2546,null,null,6278,null,null,5955,null,null,1258,null,null,1917,null,null,2228,null,null,3122,null,null,2407,null,null,3687,null,null,4540,null,null,1772,null,null,5949,null,null,5946,null,null,1181,null,null,2170,null,null,2330,null,null,31
2905767,1083,1445871,2556,345455,1796,178723,6041,166732,5854,894420,1999,534424,8764,359996,8506,205996,1074,59158,2895,146838,3025,1459896,2420,330980,1838,169053,6584,161927,6637,897393,1657,526058,7821,371335,7810,231523,1033,61769,3062,169754,3295,1083,null,null,2556,null,null,1796,null,null,6041,null,null,5854,null,null,1999,null,null,8764,null,null,8506,null,null,1074,null,null,2895,null,null,3025,null,null,2420,null,null,1838,null,null,6584,null,null,6637,null,null,1657,null,null,7821,null,null,7810,null,null,1033,null,null,3062,null,null,3295,null,null,32
1316467,851,653830,2160,134999,1478,87783,2686,47216,3065,418025,1999,290665,5338,127360,5146,100806,932,41070,2235,59736,2399,662637,2037,124411,1361,81762,3279,42649,3314,421074,1540,297994,5185,123080,5226,117152,1095,43768,2003,73384,2073,851,null,null,2160,null,null,1478,null,null,2686,null,null,3065,null,null,1999,null,null,5338,null,null,5146,null,null,932,null,null,2235,null,null,2399,null,null,2037,null,null,1361,null,null,3279,null,null,3314,null,null,1540,null,null,5185,null,null,5226,null,null,1095,null,null,2003,null,null,2073,null,null,33
8837578,1301,4298033,2553,1010997,1723,616256,10878,394741,10833,2714091,2074,1841370,13491,872721,13487,572945,1716,250691,4686,322254,5024,4539545,2661,968951,1704,589982,9235,378969,9074,2811025,1855,1904818,12794,906207,12699,759569,1741,279427,6429,480142,6437,1301,null,null,2553,null,null,1723,null,null,10878,null,null,10833,null,null,2074,null,null,13491,null,null,13487,null,null,1716,null,null,4686,null,null,5024,null,null,2661,null,null,1704,null,null,9235,null,null,9074,null,null,1855,null,null,12794,null,null,12699,null,null,1741,null,null,6429,null,null,6437,null,null,34
2046001,1490,1001992,3542,249200,2743,89011,5908,160189,6093,599162,2535,300474,7697,298688,7931,153630,1203,50770,2785,102860,2914,1044009,3179,239398,3046,80520,5161,158878,4814,621586,2039,314317,8113,307269,8220,183025,1255,58906,2819,124119,2804,1490,null,null,3542,null,null,2743,null,null,5908,null,null,6093,null,null,2535,null,null,7697,null,null,7931,null,null,1203,null,null,2785,null,null,2914,null,null,3179,null,null,3046,null,null,5161,null,null,4814,null,null,2039,null,null,8113,null,null,8220,null,null,1255,null,null,2819,null,null,2804,null,null,35
19505596,2238,9425360,5742,2129705,3667,1099208,12020,1030497,12299,6034649,5015,3688897,21666,2345752,21633,1261006,2772,542537,7021,718469,7146,10080236,5354,2041081,3517,1058636,13020,982445,13344,6364612,3572,3879729,20731,2484883,20590,1674543,3212,611071,8653,1063472,8536,2238,null,null,5742,null,null,3667,null,null,12020,null,null,12299,null,null,5015,null,null,21666,null,null,21633,null,null,2772,null,null,7021,null,null,7146,null,null,5354,null,null,3517,null,null,13020,null,null,13344,null,null,3572,null,null,20731,null,null,20590,null,null,3212,null,null,8653,null,null,8536,null,null,36
9957830,4137,4788349,8556,1173844,5856,523052,10897,650792,11485,2943078,6220,1744846,13269,1198232,12831,671427,2855,216519,5659,454908,5515,5169481,7270,1118639,5577,499999,10065,618640,11090,3195616,4411,1858280,15534,1337336,15444,855226,2835,261670,6632,593556,6903,4137,null,null,8556,null,null,5856,null,null,10897,null,null,11485,null,null,6220,null,null,13269,null,null,12831,null,null,2855,null,null,5659,null,null,5515,null,null,7270,null,null,5577,null,null,10065,null,null,11090,null,null,4411,null,null,15534,null,null,15444,null,null,2835,null,null,6632,null,null,6903,null,null,37
741486,1317,379672,2429,90903,1632,57048,2280,33855,2440,241061,2438,166236,4368,74825,4122,47708,656,14129,1285,33579,1394,361814,2363,83227,1472,49851,2903,33376,2701,222395,1872,153122,4018,69273,3695,56192,923,15568,1482,40624,1537,1317,null,null,2429,null,null,1632,null,null,2280,null,null,2440,null,null,2438,null,null,4368,null,null,4122,null,null,656,null,null,1285,null,null,1394,null,null,2363,null,null,1472,null,null,2903,null,null,2701,null,null,1872,null,null,4018,null,null,3695,null,null,923,null,null,1482,null,null,1537,null,null,38
11439848,1446,5582138,5733,1329348,4633,765852,12083,563496,12486,3452097,3946,2297283,14909,1154814,14487,800693,2673,308034,6701,492659,7062,5857710,5664,1276649,4256,728061,11832,548588,11831,3566209,3481,2318885,15647,1247324,15095,1014852,2690,358995,6833,655857,7591,1446,null,null,5733,null,null,4633,null,null,12083,null,null,12486,null,null,3946,null,null,14909,null,null,14487,null,null,2673,null,null,6701,null,null,7062,null,null,5664,null,null,4256,null,null,11832,null,null,11831,null,null,3481,null,null,15647,null,null,15095,null,null,2690,null,null,6833,null,null,7591,null,null,39
3845697,1477,1885747,3811,493514,2353,216379,6090,277135,5584,1139271,3055,660212,8054,479059,8037,252962,1600,79322,2686,173640,2779,1959950,3681,466336,2263,191935,5732,274401,5940,1177405,2786,672944,6734,504461,6932,316209,2153,93942,3100,222267,3263,1477,null,null,3811,null,null,2353,null,null,6090,null,null,5584,null,null,3055,null,null,8054,null,null,8037,null,null,1600,null,null,2686,null,null,2779,null,null,3681,null,null,2263,null,null,5732,null,null,5940,null,null,2786,null,null,6734,null,null,6932,null,null,2153,null,null,3100,null,null,3263,null,null,40
4054353,734,1997545,3905,443075,3065,235024,8200,208051,8137,1244168,3131,762482,10686,481686,10591,310302,1911,91351,4219,218951,4521,2056808,3920,423510,2873,222930,6153,200580,5767,1264892,2548,758809,9968,506083,10096,368406,1956,97032,3647,271374,3955,734,null,null,3905,null,null,3065,null,null,8200,null,null,8137,null,null,3131,null,null,10686,null,null,10591,null,null,1911,null,null,4219,null,null,4521,null,null,3920,null,null,2873,null,null,6153,null,null,5767,null,null,2548,null,null,9968,null,null,10096,null,null,1956,null,null,3647,null,null,3955,null,null,41
12579422,1164,6127149,5383,1363121,3642,780043,11701,583078,12409,3826193,3306,2563939,19835,1262254,19082,937835,2689,337363,5657,600472,6100,6452273,5483,1303580,3685,734927,12579,568653,12051,3946237,3316,2608458,15582,1337779,15899,1202456,3029,364856,7003,837600,7574,1164,null,null,5383,null,null,3642,null,null,11701,null,null,12409,null,null,3306,null,null,19835,null,null,19082,null,null,2689,null,null,5657,null,null,6100,null,null,5483,null,null,3685,null,null,12579,null,null,12051,null,null,3316,null,null,15582,null,null,15899,null,null,3029,null,null,7003,null,null,7574,null,null,42
1040259,649,502450,1850,106216,1346,62740,2852,43476,3050,323458,1212,207557,5651,115901,5731,72776,772,23041,1722,49735,1876,537809,1946,102052,1283,62347,3473,39705,3413,342018,1368,218554,5935,123464,5928,93739,1058,23429,1973,70310,2146,649,null,null,1850,null,null,1346,null,null,2852,null,null,3050,null,null,1212,null,null,5651,null,null,5731,null,null,772,null,null,1722,null,null,1876,null,null,1946,null,null,1283,null,null,3473,null,null,3413,null,null,1368,null,null,5935,null,null,5928,null,null,1058,null,null,1973,null,null,2146,null,null,44
4861188,2481,2330593,5304,560218,4188,259145,7355,301073,8144,1409626,3318,829873,10396,579753,10510,360749,1724,118085,4390,242664,4451,2530595,5018,537167,4373,247695,7791,289472,7976,1541879,2794,914245,13240,627634,13165,451549,1983,140214,4501,311335,4870,2481,null,null,5304,null,null,4188,null,null,7355,null,null,8144,null,null,3318,null,null,10396,null,null,10510,null,null,1724,null,null,4390,null,null,4451,null,null,5018,null,null,4373,null,null,7791,null,null,7976,null,null,2794,null,null,13240,null,null,13165,null,null,1983,null,null,4501,null,null,4870,null,null,45
848774,457,425393,2188,110043,1566,58942,3081,51101,3269,255732,1847,161607,3979,94125,4188,59618,551,12546,1330,47072,1253,423381,2123,102938,1683,55269,3367,47669,3483,249187,1628,161696,3904,87491,4156,71256,1086,11841,1303,59415,1767,457,null,null,2188,null,null,1566,null,null,3081,null,null,3269,null,null,1847,null,null,3979,null,null,4188,null,null,551,null,null,1330,null,null,1253,null,null,2123,null,null,1683,null,null,3367,null,null,3483,null,null,1628,null,null,3904,null,null,4156,null,null,1086,null,null,1303,null,null,1767,null,null,46
6546914,2577,3172185,5525,772356,4609,376363,9018,395993,9038,1948776,4505,1172958,12166,775818,11237,451053,2145,133566,4736,317487,4540,3374729,5293,728546,4659,352390,7850,376156,8764,2080809,3104,1235249,12284,845560,11990,565374,2149,149854,4683,415520,4891,2577,null,null,5525,null,null,4609,null,null,9018,null,null,9038,null,null,4505,null,null,12166,null,null,11237,null,null,2145,null,null,4736,null,null,4540,null,null,5293,null,null,4659,null,null,7850,null,null,8764,null,null,3104,null,null,12284,null,null,11990,null,null,2149,null,null,4683,null,null,4891,null,null,47
27386023,4419,13462702,10096,3716279,8138,1627158,24144,2089121,25204,8293349,7267,4810625,26517,3482724,26107,1453074,3764,471662,8853,981412,9532,13923321,10330,3565754,8081,1582888,21908,1982866,22412,8550534,6568,4928107,29277,3622427,29303,1807033,4186,519629,9751,1287404,9774,4419,null,null,10096,null,null,8138,null,null,24144,null,null,25204,null,null,7267,null,null,26517,null,null,26107,null,null,3764,null,null,8853,null,null,9532,null,null,10330,null,null,8081,null,null,21908,null,null,22412,null,null,6568,null,null,29277,null,null,29303,null,null,4186,null,null,9751,null,null,9774,null,null,48
3024767,1289,1517087,2861,472465,1986,312766,6409,159699,6485,899378,2880,627103,8139,272275,8396,145244,1216,55238,2474,90006,2548,1507680,2816,446506,1844,298963,6422,147543,6278,890458,2188,615445,7702,275013,7127,170716,1356,57160,2469,113556,2751,1289,null,null,2861,null,null,1986,null,null,6409,null,null,6485,null,null,2880,null,null,8139,null,null,8396,null,null,1216,null,null,2474,null,null,2548,null,null,2816,null,null,1844,null,null,6422,null,null,6278,null,null,2188,null,null,7702,null,null,7127,null,null,1356,null,null,2469,null,null,2751,null,null,49
618622,345,304849,1400,61071,855,30469,2433,30602,2616,192982,1381,118104,3255,74878,3489,50796,584,18046,1552,32750,1445,313773,1356,57280,984,29318,1882,27962,1767,196480,1192,122552,2892,73928,2829,60013,764,18264,1367,41749,1542,345,null,null,1400,null,null,855,null,null,2433,null,null,2616,null,null,1381,null,null,3255,null,null,3489,null,null,584,null,null,1552,null,null,1445,null,null,1356,null,null,984,null,null,1882,null,null,1767,null,null,1192,null,null,2892,null,null,2829,null,null,764,null,null,1367,null,null,1542,null,null,50
8199576,4534,3970742,7594,953199,4908,550027,9902,403172,9604,2485203,6048,1638066,15313,847137,15362,532340,2770,217999,5079,314341,5423,4228834,6700,911653,5388,512859,10514,398794,10038,2648805,4585,1735222,14503,913583,14057,668376,2782,237477,5668,430899,5499,4534,null,null,7594,null,null,4908,null,null,9902,null,null,9604,null,null,6048,null,null,15313,null,null,15362,null,null,2770,null,null,5079,null,null,5423,null,null,6700,null,null,5388,null,null,10514,null,null,10038,null,null,4585,null,null,14503,null,null,14057,null,null,2782,null,null,5668,null,null,5499,null,null,51
7184110,3147,3559388,4229,831855,3266,441975,9007,389880,9117,2244366,4113,1457466,12054,786900,11650,483167,1718,177752,5005,305415,5041,3624722,3693,795449,3184,418522,9009,376927,9502,2253282,2955,1433003,11854,820279,11881,575991,2519,180868,4756,395123,5073,3147,null,null,4229,null,null,3266,null,null,9007,null,null,9117,null,null,4113,null,null,12054,null,null,11650,null,null,1718,null,null,5005,null,null,5041,null,null,3693,null,null,3184,null,null,9009,null,null,9502,null,null,2955,null,null,11854,null,null,11881,null,null,2519,null,null,4756,null,null,5073,null,null,53
1802572,374,882605,3316,190028,2438,90578,4293,99450,4389,539776,2186,315892,6680,223884,6735,152801,1178,62864,2825,89937,2786,919967,3267,185762,2549,90876,4289,94886,4550,551668,1968,321084,6693,230584,6647,182537,1279,67801,3245,114736,3476,374,null,null,3316,null,null,2438,null,null,4293,null,null,4389,null,null,2186,null,null,6680,null,null,6735,null,null,1178,null,null,2825,null,null,2786,null,null,3267,null,null,2549,null,null,4289,null,null,4550,null,null,1968,null,null,6693,null,null,6647,null,null,1279,null,null,3245,null,null,3476,null,null,54
5706681,824,2823539,3726,655790,3023,417168,6345,238622,6468,1758058,2839,1241670,9164,516388,9472,409691,1569,120101,3441,289590,3587,2883142,3657,627749,2845,394463,7100,233286,7250,1764460,2750,1223116,9582,541344,9551,490933,1839,124733,3710,366200,3549,824,null,null,3726,null,null,3023,null,null,6345,null,null,6468,null,null,2839,null,null,9164,null,null,9472,null,null,1569,null,null,3441,null,null,3587,null,null,3657,null,null,2845,null,null,7100,null,null,7250,null,null,2750,null,null,9582,null,null,9551,null,null,1839,null,null,3710,null,null,3549,null,null,55
576027,635,291957,2128,71894,1890,43737,3207,28157,2939,179602,1723,114696,4025,64906,4192,40461,575,13258,1264,27203,1250,284070,2143,68570,1776,40799,2649,27771,3025,170826,1471,112110,3433,58716,3432,44674,774,12264,1249,32410,1430,635,null,null,2128,null,null,1890,null,null,3207,null,null,2939,null,null,1723,null,null,4025,null,null,4192,null,null,575,null,null,1264,null,null,1250,null,null,2143,null,null,1776,null,null,2649,null,null,3025,null,null,1471,null,null,3433,null,null,3432,null,null,774,null,null,1249,null,null,1430,null,null,56
3384148,818,1606058,3603,358427,3253,95368,5709,263059,6019,969460,1033,313741,9246,655719,9161,278171,654,37787,2537,240384,2573,1778090,3542,337193,3243,94819,5402,242374,5754,1079595,781,352264,8514,727331,8552,361302,719,46917,2950,314385,3057,818,null,null,3603,null,null,3253,null,null,5709,null,null,6019,null,null,1033,null,null,9246,null,null,9161,null,null,654,null,null,2537,null,null,2573,null,null,3542,null,null,3243,null,null,5402,null,null,5754,null,null,781,null,null,8514,null,null,8552,null,null,719,null,null,2950,null,null,3057,null,null,72
4782529,1623,2295925,5819,564204,4827,267715,7108,296489,7544,1400998,4297,859159,11669,541839,11526,330723,2379,121409,4314,209314,4561,2486604,5810,533848,5053,246132,7691,287716,8669,1520505,3516,927831,10528,592674,10535,432251,2254,137284,4689,294967,4385,1623,null,null,5819,null,null,4827,null,null,7108,null,null,7544,null,null,4297,null,null,11669,null,null,11526,null,null,2379,null,null,4314,null,null,4561,null,null,5810,null,null,5053,null,null,7691,null,null,8669,null,null,3516,null,null,10528,null,null,10535,null,null,2254,null,null,4689,null,null,4385,null,null,01
