B08412_001E,B08412_001M,B08412_002E,B08412_002M,B08412_003E,B08412_003M,B08412_004E,B08412_004M,B08412_005E,B08412_005M,B08412_006E,B08412_006M,B08412_007E,B08412_007M,B08412_008E,B08412_008M,B08412_009E,B08412_009M,B08412_010E,B08412_010M,B08412_011E,B08412_011M,B08412_012E,B08412_012M,B08412_013E,B08412_013M,B08412_014E,B08412_014M,B08412_015E,B08412_015M,B08412_016E,B08412_016M,B08412_017E,B08412_017M,B08412_018E,B08412_018M,B08412_019E,B08412_019M,B08412_020E,B08412_020M,B08412_021E,B08412_021M,B08412_022E,B08412_022M,B08412_023E,B08412_023M,B08412_024E,B08412_024M,B08412_025E,B08412_025M,B08412_026E,B08412_026M,B08412_027E,B08412_027M,B08412_028E,B08412_028M,B08412_029E,B08412_029M,B08412_030E,B08412_030M,B08412_031E,B08412_031M,B08412_032E,B08412_032M,B08412_033E,B08412_033M,B08412_034E,B08412_034M,B08412_035E,B08412_035M,B08412_036E,B08412_036M,B08412_037E,B08412_037M,B08412_038E,B08412_038M,B08412_039E,B08412_039M,B08412_001M,B08412_001EA,B08412_001MA,B08412_002M,B08412_002EA,B08412_002MA,B08412_003M,B08412_003EA,B08412_003MA,B08412_004M,B08412_004EA,B08412_004MA,B08412_005M,B08412_005EA,B08412_005MA,B08412_006M,B08412_006EA,B08412_006MA,B08412_007M,B08412_007EA,B08412_007MA,B08412_008M,B08412_008EA,B08412_008MA,B08412_009M,B08412_009EA,B08412_009MA,B08412_010M,B08412_010EA,B08412_010MA,B08412_011M,B08412_011EA,B08412_011MA,B08412_012M,B08412_012EA,B08412_012MA,B08412_013M,B08412_013EA,B08412_013MA,B08412_014M,B08412_014EA,B08412_014MA,B08412_015M,B08412_015EA,B08412_015MA,B08412_016M,B08412_016EA,B08412_016MA,B08412_017M,B08412_017EA,B08412_017MA,B08412_018M,B08412_018EA,B08412_018MA,B08412_019M,B08412_019EA,B08412_019MA,B08412_020M,B08412_020EA,B08412_020MA,B08412_021M,B08412_021EA,B08412_021MA,B08412_022M,B08412_022EA,B08412_022MA,B08412_023M,B08412_023EA,B08412_023MA,B08412_024M,B08412_024EA,B08412_024MA,B08412_025M,B08412_025EA,B08412_025MA,B08412_026M,B08412_026EA,B08412_026MA,B08412_027M,B08412_027EA,B08412_027MA,B08412_028M,B08412_028EA,B08412_028MA,B08412_029M,B08412_029EA,B08412_029MA,B08412_030M,B08412_030EA,B08412_030MA,B08412_031M,B08412_031EA,B08412_031MA,B08412_032M,B08412_032EA,B08412_032MA,B08412_033M,B08412_033EA,B08412_033MA,B08412_034M,B08412_034EA,B08412_034MA,B08412_035M,B08412_035EA,B08412_035MA,B08412_036M,B08412_036EA,B08412_036MA,B08412_037M,B08412_037EA,B08412_037MA,B08412_038M,B08412_038EA,B08412_038MA,B08412_039M,B08412_039EA,B08412_039MA,state
590141,8058,29865,3041,76493,4328,91301,4848,91742,4399,75148,4083,42081,3486,70328,4763,19498,2192,19114,2051,41466,3372,23928,2198,9177,1576,300581,5819,14945,1865,36495,3162,44357,3071,45483,3458,36870,2796,20105,2120,38308,3443,9412,1253,11587,1572,22562,2327,14560,1661,5897,1141,289560,4777,14920,1980,39998,2817,46944,3439,46259,3010,38278,2884,21976,2295,32020,2795,10086,1543,7527,1238,18904,2317,9368,1267,3280,788,8058,null,null,3041,null,null,4328,null,null,4848,null,null,4399,null,null,4083,null,null,3486,null,null,4763,null,null,2192,null,null,2051,null,null,3372,null,null,2198,null,null,1576,null,null,5819,null,null,1865,null,null,3162,null,null,3071,null,null,3458,null,null,2796,null,null,2120,null,null,3443,null,null,1253,null,null,1572,null,null,2327,null,null,1661,null,null,1141,null,null,4777,null,null,1980,null,null,2817,null,null,3439,null,null,3010,null,null,2884,null,null,2295,null,null,2795,null,null,1543,null,null,1238,null,null,2317,null,null,1267,null,null,788,null,null,23
2631472,18041,43077,4559,166734,6633,271826,9321,357529,9405,362120,10565,175599,7631,388230,11297,104691,5353,129781,6469,298510,9658,238761,8391,94614,5237,1353696,13533,22934,2856,75879,4037,128726,6048,174684,5514,180167,6303,86554,5120,203765,7784,51605,3902,72242,5037,161897,7397,136880,6240,58363,3757,1277776,14117,20143,2569,90855,5334,143100,6361,182845,6883,181953,7571,89045,4354,184465,7289,53086,3849,57539,3553,136613,5861,101881,5271,36251,3087,18041,null,null,4559,null,null,6633,null,null,9321,null,null,9405,null,null,10565,null,null,7631,null,null,11297,null,null,5353,null,null,6469,null,null,9658,null,null,8391,null,null,5237,null,null,13533,null,null,2856,null,null,4037,null,null,6048,null,null,5514,null,null,6303,null,null,5120,null,null,7784,null,null,3902,null,null,5037,null,null,7397,null,null,6240,null,null,3757,null,null,14117,null,null,2569,null,null,5334,null,null,6361,null,null,6883,null,null,7571,null,null,4354,null,null,7289,null,null,3849,null,null,3553,null,null,5861,null,null,5271,null,null,3087,null,null,24
3393609,20316,76277,4708,278202,8505,394378,9410,437467,11053,433649,11124,197818,7271,480228,12250,115173,4971,164319,7903,362288,10029,324268,9113,129542,6909,1734994,13855,36869,3445,125864,5765,186262,6801,206632,8431,214051,7876,100160,5307,251894,7923,60632,3319,86048,5725,202329,7356,186101,6588,78152,5249,1658615,13237,39408,3161,152338,6446,208116,7167,230835,7158,219598,8297,97658,3781,228334,8369,54541,3596,78271,4505,159959,5769,138167,6280,51390,4002,20316,null,null,4708,null,null,8505,null,null,9410,null,null,11053,null,null,11124,null,null,7271,null,null,12250,null,null,4971,null,null,7903,null,null,10029,null,null,9113,null,null,6909,null,null,13855,null,null,3445,null,null,5765,null,null,6801,null,null,8431,null,null,7876,null,null,5307,null,null,7923,null,null,3319,null,null,5725,null,null,7356,null,null,6588,null,null,5249,null,null,13237,null,null,3161,null,null,6446,null,null,7167,null,null,7158,null,null,8297,null,null,3781,null,null,8369,null,null,3596,null,null,4505,null,null,5769,null,null,6280,null,null,4002,null,null,25
4274901,19913,128409,5050,456000,10318,636291,11648,699973,12109,639090,10973,299480,7998,533358,9229,131462,4968,171174,5837,314765,7956,184314,6019,80585,4234,2233974,13153,65615,3933,211184,6427,310089,7274,349349,8663,323936,8220,157156,6029,294081,7502,75056,3804,93452,4342,186759,6428,113209,4199,54088,3081,2040927,13706,62794,3572,244816,7078,326202,8298,350624,7764,315154,8274,142324,5126,239277,7319,56406,3177,77722,3949,128006,4838,71105,4047,26497,2304,19913,null,null,5050,null,null,10318,null,null,11648,null,null,12109,null,null,10973,null,null,7998,null,null,9229,null,null,4968,null,null,5837,null,null,7956,null,null,6019,null,null,4234,null,null,13153,null,null,3933,null,null,6427,null,null,7274,null,null,8663,null,null,8220,null,null,6029,null,null,7502,null,null,3804,null,null,4342,null,null,6428,null,null,4199,null,null,3081,null,null,13706,null,null,3572,null,null,7078,null,null,8298,null,null,7764,null,null,8274,null,null,5126,null,null,7319,null,null,3177,null,null,3949,null,null,4838,null,null,4047,null,null,2304,null,null,26
2712589,11211,100871,4006,339183,8837,391104,8052,418058,9317,401219,9031,200106,6808,337818,7448,86999,4833,104680,4603,178816,5639,108055,4891,45680,2756,1421365,8966,52819,2898,166008,6179,197150,6167,210863,6400,209285,6280,102904,5011,182888,5738,47243,3415,55323,3638,98234,4552,67490,3409,31158,2210,1291224,8473,48052,2907,173175,5582,193954,4798,207195,6126,191934,6575,97202,4182,154930,4939,39756,2996,49357,3304,80582,3912,40565,3279,14522,1583,11211,null,null,4006,null,null,8837,null,null,8052,null,null,9317,null,null,9031,null,null,6808,null,null,7448,null,null,4833,null,null,4603,null,null,5639,null,null,4891,null,null,2756,null,null,8966,null,null,2898,null,null,6179,null,null,6167,null,null,6400,null,null,6280,null,null,5011,null,null,5738,null,null,3415,null,null,3638,null,null,4552,null,null,3409,null,null,2210,null,null,8473,null,null,2907,null,null,5582,null,null,4798,null,null,6126,null,null,6575,null,null,4182,null,null,4939,null,null,2996,null,null,3304,null,null,3912,null,null,3279,null,null,1583,null,null,27
1139816,14657,39358,3040,133201,7211,187835,7947,192250,7074,173527,6892,69560,4679,151749,7947,27312,2994,27831,2967,73897,5027,41500,3662,21796,2490,579289,9765,21074,2337,63395,4379,90395,5011,92147,4801,83931,4290,36203,3243,84387,5448,13004,1923,14261,2151,40932,4037,25052,2896,14508,1983,560527,10417,18284,2205,69806,5000,97440,5277,100103,5524,89596,5367,33357,3318,67362,4719,14308,1846,13570,2153,32965,3351,16448,2364,7288,1289,14657,null,null,3040,null,null,7211,null,null,7947,null,null,7074,null,null,6892,null,null,4679,null,null,7947,null,null,2994,null,null,2967,null,null,5027,null,null,3662,null,null,2490,null,null,9765,null,null,2337,null,null,4379,null,null,5011,null,null,4801,null,null,4290,null,null,3243,null,null,5448,null,null,1923,null,null,2151,null,null,4037,null,null,2896,null,null,1983,null,null,10417,null,null,2205,null,null,5000,null,null,5277,null,null,5524,null,null,5367,null,null,3318,null,null,4719,null,null,1846,null,null,2153,null,null,3351,null,null,2364,null,null,1289,null,null,28
2751669,19630,99338,5373,319080,10469,389666,10550,443359,10722,412901,9989,182604,6563,377425,9327,87757,5189,98446,5230,189073,7115,105925,5211,46095,3665,1422631,11740,50896,3351,152846,6533,193575,6928,218041,7557,209231,6927,96023,4528,200802,6533,47348,3190,54027,3101,106182,4829,64111,3839,29549,2935,1329038,12947,48442,3916,166234,7257,196091,6852,225318,7811,203670,7240,86581,5096,176623,6730,40409,3477,44419,3369,82891,4588,41814,3325,16546,2045,19630,null,null,5373,null,null,10469,null,null,10550,null,null,10722,null,null,9989,null,null,6563,null,null,9327,null,null,5189,null,null,5230,null,null,7115,null,null,5211,null,null,3665,null,null,11740,null,null,3351,null,null,6533,null,null,6928,null,null,7557,null,null,6927,null,null,4528,null,null,6533,null,null,3190,null,null,3101,null,null,4829,null,null,3839,null,null,2935,null,null,12947,null,null,3916,null,null,7257,null,null,6852,null,null,7811,null,null,7240,null,null,5096,null,null,6730,null,null,3477,null,null,3369,null,null,4588,null,null,3325,null,null,2045,null,null,29
463481,6401,38943,2806,86832,4269,100641,5219,89355,4766,56218,3892,18119,2188,32344,2564,4755,918,7410,1105,12075,1515,10255,1432,6534,1221,243420,5033,20485,1900,40683,2967,53069,3538,46607,3614,29179,2642,9379,1373,17209,1816,2917,746,4930,1044,7627,1168,6660,1314,4675,941,220061,4139,18458,1865,46149,3388,47572,3264,42748,3289,27039,2701,8740,1565,15135,1802,1838,506,2480,711,4448,1023,3595,1003,1859,811,6401,null,null,2806,null,null,4269,null,null,5219,null,null,4766,null,null,3892,null,null,2188,null,null,2564,null,null,918,null,null,1105,null,null,1515,null,null,1432,null,null,1221,null,null,5033,null,null,1900,null,null,2967,null,null,3538,null,null,3614,null,null,2642,null,null,1373,null,null,1816,null,null,746,null,null,1044,null,null,1168,null,null,1314,null,null,941,null,null,4139,null,null,1865,null,null,3388,null,null,3264,null,null,3289,null,null,2701,null,null,1565,null,null,1802,null,null,506,null,null,711,null,null,1023,null,null,1003,null,null,811,null,null,30
949310,8960,64525,3630,159434,5864,172128,5859,157771,5465,145687,5927,64358,3510,88739,4466,16877,2015,16285,1637,34201,2567,18020,1983,11285,1553,506208,5719,33617,2345,77448,4274,87644,4501,86938,4337,80266,3740,33002,2300,50922,3086,8877,1486,8973,1352,20410,2192,10702,1487,7409,1313,443102,6128,30908,2384,81986,3307,84484,3574,70833,3520,65421,4099,31356,2433,37817,2674,8000,1141,7312,1159,13791,1539,7318,1069,3876,836,8960,null,null,3630,null,null,5864,null,null,5859,null,null,5465,null,null,5927,null,null,3510,null,null,4466,null,null,2015,null,null,1637,null,null,2567,null,null,1983,null,null,1553,null,null,5719,null,null,2345,null,null,4274,null,null,4501,null,null,4337,null,null,3740,null,null,2300,null,null,3086,null,null,1486,null,null,1352,null,null,2192,null,null,1487,null,null,1313,null,null,6128,null,null,2384,null,null,3307,null,null,3574,null,null,3520,null,null,4099,null,null,2433,null,null,2674,null,null,1141,null,null,1159,null,null,1539,null,null,1069,null,null,836,null,null,31
1303385,11904,26517,2899,99533,5862,181315,7806,227480,7651,242472,9803,111705,6073,211284,8200,34380,3432,40503,3254,63695,4014,39857,3575,24644,2467,704594,7967,14195,2104,52237,4105,90802,4968,117818,4722,136704,6848,62244,4527,119631,5126,18337,2252,22467,2954,31666,2764,23267,2883,15226,2262,598791,8428,12322,1931,47296,3583,90513,5239,109662,5694,105768,5538,49461,3170,91653,5273,16043,2403,18036,2163,32029,3070,16590,2411,9418,1408,11904,null,null,2899,null,null,5862,null,null,7806,null,null,7651,null,null,9803,null,null,6073,null,null,8200,null,null,3432,null,null,3254,null,null,4014,null,null,3575,null,null,2467,null,null,7967,null,null,2104,null,null,4105,null,null,4968,null,null,4722,null,null,6848,null,null,4527,null,null,5126,null,null,2252,null,null,2954,null,null,2764,null,null,2883,null,null,2262,null,null,8428,null,null,1931,null,null,3583,null,null,5239,null,null,5694,null,null,5538,null,null,3170,null,null,5273,null,null,2403,null,null,2163,null,null,3070,null,null,2411,null,null,1408,null,null,32
626738,9835,27436,3684,69721,4402,92005,5215,94156,5030,91611,5442,45809,3850,75029,4720,20723,2396,26338,2557,44268,3390,26309,2181,13333,1734,317391,7243,13009,2096,33084,3116,42596,3712,43988,3796,47557,3441,21678,2629,39247,3243,10586,1567,14658,1733,24947,2496,17627,1747,8414,1350,309347,6694,14427,2491,36637,3129,49409,3483,50168,3303,44054,4143,24131,2560,35782,2927,10137,1549,11680,1647,19321,2047,8682,1487,4919,1015,9835,null,null,3684,null,null,4402,null,null,5215,null,null,5030,null,null,5442,null,null,3850,null,null,4720,null,null,2396,null,null,2557,null,null,3390,null,null,2181,null,null,1734,null,null,7243,null,null,2096,null,null,3116,null,null,3712,null,null,3796,null,null,3441,null,null,2629,null,null,3243,null,null,1567,null,null,1733,null,null,2496,null,null,1747,null,null,1350,null,null,6694,null,null,2491,null,null,3129,null,null,3483,null,null,3303,null,null,4143,null,null,2560,null,null,2927,null,null,1549,null,null,1647,null,null,2047,null,null,1487,null,null,1015,null,null,33
