B05003_001E,B05003_001M,B05003_002E,B05003_002M,B05003_003E,B05003_003M,B05003_004E,B05003_004M,B05003_005E,B05003_005M,B05003_006E,B05003_006M,B05003_007E,B05003_007M,B05003_008E,B05003_008M,B05003_009E,B05003_009M,B05003_010E,B05003_010M,B05003_011E,B05003_011M,B05003_012E,B05003_012M,B05003_013E,B05003_013M,B05003_014E,B05003_014M,B05003_015E,B05003_015M,B05003_016E,B05003_016M,B05003_017E,B05003_017M,B05003_018E,B05003_018M,B05003_019E,B05003_019M,B05003_020E,B05003_020M,B05003_021E,B05003_021M,B05003_022E,B05003_022M,B05003_023E,B05003_023M,B05003_001M,B05003_001EA,B05003_001MA,B05003_002M,B05003_002EA,B05003_002MA,B05003_003M,B05003_003EA,B05003_003MA,B05003_004M,B05003_004EA,B05003_004MA,B05003_005M,B05003_005EA,B05003_005MA,B05003_006M,B05003_006EA,B05003_006MA,B05003_007M,B05003_007EA,B05003_007MA,B05003_008M,B05003_008EA,B05003_008MA,B05003_009M,B05003_009EA,B05003_009MA,B05003_010M,B05003_010EA,B05003_010MA,B05003_011M,B05003_011EA,B05003_011MA,B05003_012M,B05003_012EA,B05003_012MA,B05003_013M,B05003_013EA,B05003_013MA,B05003_014M,B05003_014EA,B05003_014MA,B05003_015M,B05003_015EA,B05003_015MA,B05003_016M,B05003_016EA,B05003_016MA,B05003_017M,B05003_017EA,B05003_017MA,B05003_018M,B05003_018EA,B05003_018MA,B05003_019M,B05003_019EA,B05003_019MA,B05003_020M,B05003_020EA,B05003_020MA,B05003_021M,B05003_021EA,B05003_021MA,B05003_022M,B05003_022EA,B05003_022MA,B05003_023M,B05003_023EA,B05003_023MA,state
1831102,-555555555,900913,3026,190996,2431,190223,2414,773,391,343,250,430,319,709917,1988,695772,2717,14145,2246,5377,1261,8768,1747,930189,3026,185887,2547,184646,2464,1241,620,743,519,498,359,744302,1521,728691,2124,15611,1836,8603,1612,7008,1234,-555555555,null,*****,3026,null,null,2431,null,null,2414,null,null,391,null,null,250,null,null,319,null,null,1988,null,null,2717,null,null,2246,null,null,1261,null,null,1747,null,null,3026,null,null,2547,null,null,2464,null,null,620,null,null,519,null,null,359,null,null,1521,null,null,2124,null,null,1836,null,null,1612,null,null,1234,null,null,54
5778709,-555555555,2872921,3718,657015,3057,645724,3290,11291,1981,3549,909,7742,1647,2215906,2592,2080806,5218,135100,5014,58181,3082,76919,4640,2905788,3718,627976,2884,615605,3142,12371,2006,4922,1141,7449,1462,2277812,2145,2148030,4928,129782,4458,64703,3164,65079,3224,-555555555,null,*****,3718,null,null,3057,null,null,3290,null,null,1981,null,null,909,null,null,1647,null,null,2592,null,null,5218,null,null,5014,null,null,3082,null,null,4640,null,null,3718,null,null,2884,null,null,3142,null,null,2006,null,null,1141,null,null,1462,null,null,2145,null,null,4928,null,null,4458,null,null,3164,null,null,3224,null,null,55
585501,-555555555,298205,2006,72067,1893,71390,1817,677,689,410,636,267,273,226138,1675,218040,2211,8098,1572,2910,1047,5188,1203,287296,2006,68793,1783,67895,1899,898,726,552,640,346,299,218503,1360,209320,1800,9183,1520,3524,918,5659,1341,-555555555,null,*****,2006,null,null,1893,null,null,1817,null,null,689,null,null,636,null,null,273,null,null,1675,null,null,2211,null,null,1572,null,null,1047,null,null,1203,null,null,2006,null,null,1783,null,null,1899,null,null,726,null,null,640,null,null,299,null,null,1360,null,null,1800,null,null,1520,null,null,918,null,null,1341,null,null,56
3411307,-555555555,1625567,3242,358683,3245,357396,3208,1287,522,580,390,707,358,1266884,-555555555,1228015,3414,38869,3414,19281,2193,19588,2308,1785740,3242,337193,3243,335431,3300,1762,703,653,457,1109,593,1448547,-555555555,1399072,3628,49475,3629,25885,2565,23590,2873,-555555555,null,*****,3242,null,null,3245,null,null,3208,null,null,522,null,null,390,null,null,358,null,null,-555555555,null,*****,3414,null,null,3414,null,null,2193,null,null,2308,null,null,3242,null,null,3243,null,null,3300,null,null,703,null,null,457,null,null,593,null,null,-555555555,null,*****,3628,null,null,3629,null,null,2565,null,null,2873,null,null,72
4863300,-555555555,2356052,5269,565239,4837,558369,4778,6870,1404,1823,784,5047,1125,1790813,3203,1717156,4596,73657,3615,25511,2723,48146,3782,2507248,5269,534278,4993,526501,4688,7777,1776,2360,870,5417,1606,1972970,3009,1897645,4581,75325,3626,29917,2848,45408,2695,-555555555,null,*****,5269,null,null,4837,null,null,4778,null,null,1404,null,null,784,null,null,1125,null,null,3203,null,null,4596,null,null,3615,null,null,2723,null,null,3782,null,null,5269,null,null,4993,null,null,4688,null,null,1776,null,null,870,null,null,1606,null,null,3009,null,null,4581,null,null,3626,null,null,2848,null,null,2695,null,null,01
741894,-555555555,390573,2254,99275,1549,96946,1645,2329,735,1392,597,937,555,291298,1697,266011,2244,25287,2364,14932,1881,10355,1953,351321,2254,88021,1486,85667,1754,2354,941,1452,733,902,549,263300,1698,235906,2804,27394,2120,14996,1947,12398,1860,-555555555,null,*****,2254,null,null,1549,null,null,1645,null,null,735,null,null,597,null,null,555,null,null,1697,null,null,2244,null,null,2364,null,null,1881,null,null,1953,null,null,2254,null,null,1486,null,null,1754,null,null,941,null,null,733,null,null,549,null,null,1698,null,null,2804,null,null,2120,null,null,1947,null,null,1860,null,null,02
6931071,-555555555,3444228,2680,832803,2293,806713,4179,26090,3331,5885,1315,20205,3110,2611425,1713,2182455,9795,428970,9670,175499,6652,253471,8403,3486843,2680,798619,2346,773994,4010,24625,2988,7570,1835,17055,2583,2688224,1260,2233026,10073,455198,10083,210082,7650,245116,8159,-555555555,null,*****,2680,null,null,2293,null,null,4179,null,null,3331,null,null,1315,null,null,3110,null,null,1713,null,null,9795,null,null,9670,null,null,6652,null,null,8403,null,null,2680,null,null,2346,null,null,4010,null,null,2988,null,null,1835,null,null,2583,null,null,1260,null,null,10073,null,null,10083,null,null,7650,null,null,8159,null,null,04
2988248,-555555555,1468782,4455,364178,4199,360224,4305,3954,1102,904,559,3050,1029,1104604,2400,1040090,3776,64514,3567,21524,2556,42990,3075,1519466,4455,343182,4217,337632,4198,5550,1340,1963,781,3587,1124,1176284,2462,1111710,3841,64574,3492,19893,2220,44681,3417,-555555555,null,*****,4455,null,null,4199,null,null,4305,null,null,1102,null,null,559,null,null,1029,null,null,2400,null,null,3776,null,null,3567,null,null,2556,null,null,3075,null,null,4455,null,null,4217,null,null,4198,null,null,1340,null,null,781,null,null,1124,null,null,2462,null,null,3841,null,null,3492,null,null,2220,null,null,3417,null,null,05
39250017,-555555555,19491231,4158,4642945,3992,4403434,8546,239511,7657,52346,3946,187165,7186,14848286,3664,9931789,25823,4916497,25493,2407880,18556,2508617,21566,19758786,4158,4450304,3582,4234565,9124,215739,8825,53719,3852,162020,8361,15308482,3131,10002566,28330,5305916,28549,2855563,21222,2450353,25578,-555555555,null,*****,4158,null,null,3992,null,null,8546,null,null,7657,null,null,3946,null,null,7186,null,null,3664,null,null,25823,null,null,25493,null,null,18556,null,null,21566,null,null,4158,null,null,3582,null,null,9124,null,null,8825,null,null,3852,null,null,8361,null,null,3131,null,null,28330,null,null,28549,null,null,21222,null,null,25578,null,null,06
5540545,-555555555,2790701,3484,649908,3195,631272,4072,18636,2669,5397,1339,13239,2414,2140793,2389,1896156,7768,244637,7572,91043,5191,153594,6865,2749844,3484,610604,3001,588882,3852,21722,3032,6978,1601,14744,2806,2139240,2107,1879502,6832,259738,6879,112577,4974,147161,6175,-555555555,null,*****,3484,null,null,3195,null,null,4072,null,null,2669,null,null,1339,null,null,2414,null,null,2389,null,null,7768,null,null,7572,null,null,5191,null,null,6865,null,null,3484,null,null,3001,null,null,3852,null,null,3032,null,null,1601,null,null,2806,null,null,2107,null,null,6832,null,null,6879,null,null,4974,null,null,6175,null,null,08
3576452,-555555555,1745153,1844,384763,1756,369737,2605,15026,2327,3668,928,11358,2007,1360390,1478,1133080,7001,227310,6938,114949,5507,112361,5847,1831299,1844,367399,1609,351407,2712,15992,2487,5078,1300,10914,1945,1463900,1409,1208178,6731,255722,6727,146578,5424,109144,5128,-555555555,null,*****,1844,null,null,1756,null,null,2605,null,null,2327,null,null,928,null,null,2007,null,null,1478,null,null,7001,null,null,6938,null,null,5507,null,null,5847,null,null,1844,null,null,1609,null,null,2712,null,null,2487,null,null,1300,null,null,1945,null,null,1409,null,null,6731,null,null,6727,null,null,5424,null,null,5128,null,null,09
952065,-555555555,460232,1173,103550,979,101633,1265,1917,645,804,503,1113,500,356682,649,313937,3218,42745,3112,20332,2279,22413,2306,491833,1173,100687,906,98314,1182,2373,797,797,525,1576,567,391146,619,348790,2823,42356,2822,22150,2584,20206,2313,-555555555,null,*****,1173,null,null,979,null,null,1265,null,null,645,null,null,503,null,null,500,null,null,649,null,null,3218,null,null,3112,null,null,2279,null,null,2306,null,null,1173,null,null,906,null,null,1182,null,null,797,null,null,525,null,null,567,null,null,619,null,null,2823,null,null,2822,null,null,2584,null,null,2313,null,null,10
681170,-555555555,323591,455,60863,328,57621,1187,3242,1173,506,512,2736,972,262728,428,221811,2494,40917,2448,17555,1979,23362,2246,357579,455,59919,214,58252,725,1667,672,693,340,974,602,297660,405,252855,2964,44805,2881,21249,2066,23556,2639,-555555555,null,*****,455,null,null,328,null,null,1187,null,null,1173,null,null,512,null,null,972,null,null,428,null,null,2494,null,null,2448,null,null,1979,null,null,2246,null,null,455,null,null,214,null,null,725,null,null,672,null,null,340,null,null,602,null,null,405,null,null,2964,null,null,2881,null,null,2066,null,null,2639,null,null,11
