B25091_001E,B25091_001M,B25091_002E,B25091_002M,B25091_003E,B25091_003M,B25091_004E,B25091_004M,B25091_005E,B25091_005M,B25091_006E,B25091_006M,B25091_007E,B25091_007M,B25091_008E,B25091_008M,B25091_009E,B25091_009M,B25091_010E,B25091_010M,B25091_011E,B25091_011M,B25091_012E,B25091_012M,B25091_013E,B25091_013M,B25091_014E,B25091_014M,B25091_015E,B25091_015M,B25091_016E,B25091_016M,B25091_017E,B25091_017M,B25091_018E,B25091_018M,B25091_019E,B25091_019M,B25091_020E,B25091_020M,B25091_021E,B25091_021M,B25091_022E,B25091_022M,B25091_023E,B25091_023M,B25091_001M,B25091_001EA,B25091_001MA,B25091_002M,B25091_002EA,B25091_002MA,B25091_003M,B25091_003EA,B25091_003MA,B25091_004M,B25091_004EA,B25091_004MA,B25091_005M,B25091_005EA,B25091_005MA,B25091_006M,B25091_006EA,B25091_006MA,B25091_007M,B25091_007EA,B25091_007MA,B25091_008M,B25091_008EA,B25091_008MA,B25091_009M,B25091_009EA,B25091_009MA,B25091_010M,B25091_010EA,B25091_010MA,B25091_011M,B25091_011EA,B25091_011MA,B25091_012M,B25091_012EA,B25091_012MA,B25091_013M,B25091_013EA,B25091_013MA,B25091_014M,B25091_014EA,B25091_014MA,B25091_015M,B25091_015EA,B25091_015MA,B25091_016M,B25091_016EA,B25091_016MA,B25091_017M,B25091_017EA,B25091_017MA,B25091_018M,B25091_018EA,B25091_018MA,B25091_019M,B25091_019EA,B25091_019MA,B25091_020M,B25091_020EA,B25091_020MA,B25091_021M,B25091_021EA,B25091_021MA,B25091_022M,B25091_022EA,B25091_022MA,B25091_023M,B25091_023EA,B25091_023MA,state
153894,4084,87347,3458,7331,1431,15086,1565,19778,1953,14594,1664,8990,1208,6115,1212,3334,868,4176,862,7682,1434,261,189,66547,3247,33419,2469,12671,1551,5745,1066,4056,911,2868,745,1323,632,914,449,1740,561,3260,912,551,268,4084,null,null,3458,null,null,1431,null,null,1565,null,null,1953,null,null,1664,null,null,1208,null,null,1212,null,null,868,null,null,862,null,null,1434,null,null,189,null,null,3247,null,null,2469,null,null,1551,null,null,1066,null,null,911,null,null,745,null,null,632,null,null,449,null,null,561,null,null,912,null,null,268,null,null,56
821672,8711,325055,7989,12983,1623,36281,2924,49069,3344,47906,3015,37273,2867,28018,2703,20023,2463,27081,2466,61639,3645,4782,912,496617,8108,265680,7455,80087,4050,41310,2912,20642,2025,17882,2019,11440,1611,6769,1095,8214,1523,21986,2091,22607,2202,8711,null,null,7989,null,null,1623,null,null,2924,null,null,3344,null,null,3015,null,null,2867,null,null,2703,null,null,2463,null,null,2466,null,null,3645,null,null,912,null,null,8108,null,null,7455,null,null,4050,null,null,2912,null,null,2025,null,null,2019,null,null,1611,null,null,1095,null,null,1523,null,null,2091,null,null,2202,null,null,72
1268138,12239,717843,11167,68766,3466,153411,6357,151747,6397,99202,4819,60078,3679,41526,3126,29462,2423,33029,2913,75744,4773,4878,1031,550295,9184,271258,6720,99697,4194,57338,3232,34250,2465,18538,1950,12616,1516,9460,1483,10251,1631,24430,2340,12457,1869,12239,null,null,11167,null,null,3466,null,null,6357,null,null,6397,null,null,4819,null,null,3679,null,null,3126,null,null,2423,null,null,2913,null,null,4773,null,null,1031,null,null,9184,null,null,6720,null,null,4194,null,null,3232,null,null,2465,null,null,1950,null,null,1516,null,null,1483,null,null,1631,null,null,2340,null,null,1869,null,null,01
160215,3268,101016,3243,5993,1112,16091,1977,21221,1928,18660,2005,10327,1298,8744,1781,5886,1104,5217,1169,8501,1593,376,287,59199,2844,30283,2096,11071,1353,5746,948,2950,719,1843,499,1703,513,823,286,1280,441,2977,738,523,329,3268,null,null,3243,null,null,1112,null,null,1977,null,null,1928,null,null,2005,null,null,1298,null,null,1781,null,null,1104,null,null,1169,null,null,1593,null,null,287,null,null,2844,null,null,2096,null,null,1353,null,null,948,null,null,719,null,null,499,null,null,513,null,null,286,null,null,441,null,null,738,null,null,329,null,null,02
1593014,12380,1021023,12480,81726,4702,179095,6171,200864,6383,153516,5786,107664,5561,66188,3593,44321,3119,56203,3579,121917,5817,9529,1957,571991,9630,276693,7106,104598,4005,61307,3676,29611,2609,20321,2201,14069,2182,9703,1413,13112,1949,30006,2476,12571,1473,12380,null,null,12480,null,null,4702,null,null,6171,null,null,6383,null,null,5786,null,null,5561,null,null,3593,null,null,3119,null,null,3579,null,null,5817,null,null,1957,null,null,9630,null,null,7106,null,null,4005,null,null,3676,null,null,2609,null,null,2201,null,null,2182,null,null,1413,null,null,1949,null,null,2476,null,null,1473,null,null,04
737632,8928,401122,9133,44323,2979,88436,4863,89267,4849,57700,3698,35884,3344,21666,2067,14670,1940,14759,1601,32829,2747,1588,558,336510,7341,173814,5257,62275,3325,33914,2557,17679,1957,11425,1652,7070,1377,6143,1293,5088,1064,13147,1856,5955,1289,8928,null,null,9133,null,null,2979,null,null,4863,null,null,4849,null,null,3698,null,null,3344,null,null,2067,null,null,1940,null,null,1601,null,null,2747,null,null,558,null,null,7341,null,null,5257,null,null,3325,null,null,2557,null,null,1957,null,null,1652,null,null,1377,null,null,1293,null,null,1064,null,null,1856,null,null,1289,null,null,05
6943428,26799,4933660,28006,255501,6822,574781,10947,811755,12615,759364,13017,599648,13167,433219,10387,308797,8844,376690,9242,786410,14434,27495,2690,2009768,16405,920930,12718,347344,7408,200748,5785,128983,6125,86051,4302,54193,3053,42788,2601,57391,3584,141383,5459,29957,2576,26799,null,null,28006,null,null,6822,null,null,10947,null,null,12615,null,null,13017,null,null,13167,null,null,10387,null,null,8844,null,null,9242,null,null,14434,null,null,2690,null,null,16405,null,null,12718,null,null,7408,null,null,5785,null,null,6125,null,null,4302,null,null,3053,null,null,2601,null,null,3584,null,null,5459,null,null,2576,null,null,06
1365832,12605,978072,11670,68198,3677,164719,5544,208523,5979,161901,5268,106392,4867,66550,3788,47410,3124,49824,3594,100466,4544,4089,942,387760,7823,205097,5882,66331,2981,35982,2739,20226,1788,12652,1555,8831,1364,5312,1031,8250,1196,20461,2188,4618,933,12605,null,null,11670,null,null,3677,null,null,5544,null,null,5979,null,null,5268,null,null,4867,null,null,3788,null,null,3124,null,null,3594,null,null,4544,null,null,942,null,null,7823,null,null,5882,null,null,2981,null,null,2739,null,null,1788,null,null,1555,null,null,1364,null,null,1031,null,null,1196,null,null,2188,null,null,933,null,null,08
879073,9745,597176,10394,38436,2589,85145,4271,121944,4530,100036,4677,66483,4267,42202,2832,30500,2576,37621,3211,72788,4129,2021,719,281897,7027,87549,4079,57699,3705,36963,2504,25340,2210,16800,2086,11525,1157,8356,1164,12012,1655,23675,2009,1978,554,9745,null,null,10394,null,null,2589,null,null,4271,null,null,4530,null,null,4677,null,null,4267,null,null,2832,null,null,2576,null,null,3211,null,null,4129,null,null,719,null,null,7027,null,null,4079,null,null,3705,null,null,2504,null,null,2210,null,null,2086,null,null,1157,null,null,1164,null,null,1655,null,null,2009,null,null,554,null,null,09
245005,4786,157296,4532,11800,1290,26596,2132,33147,3042,25727,2508,15688,1827,11219,1470,6768,1064,8734,1123,15844,1751,1773,905,87709,4055,44135,3208,14068,1698,10883,1556,4682,849,2741,607,2439,979,1010,394,1937,668,4075,940,1739,578,4786,null,null,4532,null,null,1290,null,null,2132,null,null,3042,null,null,2508,null,null,1827,null,null,1470,null,null,1064,null,null,1123,null,null,1751,null,null,905,null,null,4055,null,null,3208,null,null,1698,null,null,1556,null,null,849,null,null,607,null,null,979,null,null,394,null,null,668,null,null,940,null,null,578,null,null,10
110376,3494,83523,3368,7795,1275,14201,1729,16703,1642,13858,1593,8760,1284,4773,970,3373,687,4198,842,9186,1335,676,569,26853,2382,13698,1815,4145,802,1857,645,1947,720,885,387,600,354,591,272,527,258,1935,775,668,529,3494,null,null,3368,null,null,1275,null,null,1729,null,null,1642,null,null,1593,null,null,1284,null,null,970,null,null,687,null,null,842,null,null,1335,null,null,569,null,null,2382,null,null,1815,null,null,802,null,null,645,null,null,720,null,null,387,null,null,354,null,null,272,null,null,258,null,null,775,null,null,529,null,null,11
