B27013_001E,B27013_001M,B27013_002E,B27013_002M,B27013_003E,B27013_003M,B27013_004E,B27013_004M,B27013_005E,B27013_005M,B27013_006E,B27013_006M,B27013_007E,B27013_007M,B27013_008E,B27013_008M,B27013_009E,B27013_009M,B27013_010E,B27013_010M,B27013_011E,B27013_011M,B27013_012E,B27013_012M,B27013_013E,B27013_013M,B27013_014E,B27013_014M,B27013_015E,B27013_015M,B27013_016E,B27013_016M,B27013_017E,B27013_017M,B27013_018E,B27013_018M,B27013_019E,B27013_019M,B27013_020E,B27013_020M,B27013_021E,B27013_021M,B27013_022E,B27013_022M,B27013_023E,B27013_023M,B27013_024E,B27013_024M,B27013_025E,B27013_025M,B27013_026E,B27013_026M,B27013_027E,B27013_027M,B27013_028E,B27013_028M,B27013_029E,B27013_029M,B27013_030E,B27013_030M,B27013_031E,B27013_031M,B27013_032E,B27013_032M,B27013_033E,B27013_033M,B27013_034E,B27013_034M,B27013_035E,B27013_035M,B27013_036E,B27013_036M,B27013_037E,B27013_037M,B27013_038E,B27013_038M,B27013_039E,B27013_039M,B27013_040E,B27013_040M,B27013_041E,B27013_041M,B27013_042E,B27013_042M,B27013_043E,B27013_043M,B27013_044E,B27013_044M,B27013_045E,B27013_045M,B27013_046E,B27013_046M,B27013_001M,B27013_001EA,B27013_001MA,B27013_002M,B27013_002EA,B27013_002MA,B27013_003M,B27013_003EA,B27013_003MA,B27013_004M,B27013_004EA,B27013_004MA,B27013_005M,B27013_005EA,B27013_005MA,B27013_006M,B27013_006EA,B27013_006MA,B27013_007M,B27013_007EA,B27013_007MA,B27013_008M,B27013_008EA,B27013_008MA,B27013_009M,B27013_009EA,B27013_009MA,B27013_010M,B27013_010EA,B27013_010MA,B27013_011M,B27013_011EA,B27013_011MA,B27013_012M,B27013_012EA,B27013_012MA,B27013_013M,B27013_013EA,B27013_013MA,B27013_014M,B27013_014EA,B27013_014MA,B27013_015M,B27013_015EA,B27013_015MA,B27013_016M,B27013_016EA,B27013_016MA,B27013_017M,B27013_017EA,B27013_017MA,B27013_018M,B27013_018EA,B27013_018MA,B27013_019M,B27013_019EA,B27013_019MA,B27013_020M,B27013_020EA,B27013_020MA,B27013_021M,B27013_021EA,B27013_021MA,B27013_022M,B27013_022EA,B27013_022MA,B27013_023M,B27013_023EA,B27013_023MA,B27013_024M,B27013_024EA,B27013_024MA,B27013_025M,B27013_025EA,B27013_025MA,B27013_026M,B27013_026EA,B27013_026MA,B27013_027M,B27013_027EA,B27013_027MA,B27013_028M,B27013_028EA,B27013_028MA,B27013_029M,B27013_029EA,B27013_029MA,B27013_030M,B27013_030EA,B27013_030MA,B27013_031M,B27013_031EA,B27013_031MA,B27013_032M,B27013_032EA,B27013_032MA,B27013_033M,B27013_033EA,B27013_033MA,B27013_034M,B27013_034EA,B27013_034MA,B27013_035M,B27013_035EA,B27013_035MA,B27013_036M,B27013_036EA,B27013_036MA,B27013_037M,B27013_037EA,B27013_037MA,B27013_038M,B27013_038EA,B27013_038MA,B27013_039M,B27013_039EA,B27013_039MA,B27013_040M,B27013_040EA,B27013_040MA,B27013_041M,B27013_041EA,B27013_041MA,B27013_042M,B27013_042EA,B27013_042MA,B27013_043M,B27013_043EA,B27013_043MA,B27013_044M,B27013_044EA,B27013_044MA,B27013_045M,B27013_045EA,B27013_045MA,B27013_046M,B27013_046EA,B27013_046MA,state
831991,870,353114,8473,193102,5075,184538,4676,163943,4851,20595,2763,8564,1186,7096,1043,1468,471,160012,5365,154371,5243,137538,5063,16833,2259,5641,791,4890,800,751,329,215231,7732,95807,4036,85147,3750,59733,3515,25414,2905,10660,1385,7416,1181,3244,668,119424,5544,108886,5326,80146,4732,28740,2995,10538,1550,6554,1225,3984,845,263646,7155,107325,4356,53773,3546,21284,2476,32489,3044,53552,1898,31567,1953,21985,2140,156321,5316,78761,5283,41771,3850,36990,3389,77560,1619,44931,2107,32629,2035,870,null,null,8473,null,null,5075,null,null,4676,null,null,4851,null,null,2763,null,null,1186,null,null,1043,null,null,471,null,null,5365,null,null,5243,null,null,5063,null,null,2259,null,null,791,null,null,800,null,null,329,null,null,7732,null,null,4036,null,null,3750,null,null,3515,null,null,2905,null,null,1385,null,null,1181,null,null,668,null,null,5544,null,null,5326,null,null,4732,null,null,2995,null,null,1550,null,null,1225,null,null,845,null,null,7155,null,null,4356,null,null,3546,null,null,2476,null,null,3044,null,null,1898,null,null,1953,null,null,2140,null,null,5316,null,null,5283,null,null,3850,null,null,3389,null,null,1619,null,null,2107,null,null,2035,null,null,44
3763803,2666,1591728,17865,875621,10598,835711,10492,706388,9403,129323,7600,39910,2570,29525,2399,10385,1463,716107,12755,688794,12594,606962,12572,81832,5853,27313,2243,20919,2099,6394,1336,823390,16443,349358,10618,302771,9181,190087,8075,112684,6353,46587,3156,31553,2606,15034,1922,474032,11633,427350,11541,296284,8516,131066,6856,46682,3024,30448,2337,16234,1831,1348685,15905,545396,9883,271144,7639,113500,5497,157644,6952,274252,4492,166175,4320,108077,4559,803289,11102,425735,10468,216613,8121,209122,8317,377554,4038,228243,5003,149311,4625,2666,null,null,17865,null,null,10598,null,null,10492,null,null,9403,null,null,7600,null,null,2570,null,null,2399,null,null,1463,null,null,12755,null,null,12594,null,null,12572,null,null,5853,null,null,2243,null,null,2099,null,null,1336,null,null,16443,null,null,10618,null,null,9181,null,null,8075,null,null,6353,null,null,3156,null,null,2606,null,null,1922,null,null,11633,null,null,11541,null,null,8516,null,null,6856,null,null,3024,null,null,2337,null,null,1831,null,null,15905,null,null,9883,null,null,7639,null,null,5497,null,null,6952,null,null,4492,null,null,4320,null,null,4559,null,null,11102,null,null,10468,null,null,8121,null,null,8317,null,null,4038,null,null,5003,null,null,4625,null,null,45
635793,1395,312785,5287,181639,3944,171272,3645,152861,3512,18411,2387,10367,1250,7399,1079,2968,698,131146,3479,126108,3312,117049,3057,9059,1349,5038,770,3708,754,1330,410,159551,5405,69779,3751,58048,3459,37817,2922,20231,2173,11731,1361,7043,869,4688,1009,89772,3493,78232,3029,60327,2747,17905,2003,11540,1108,7893,920,3647,822,163457,4137,63932,2695,26412,2311,9310,1300,17102,1759,37520,1633,24323,1803,13197,1501,99525,2898,44847,2703,22813,2099,22034,2286,54678,1417,33875,1871,20803,1662,1395,null,null,5287,null,null,3944,null,null,3645,null,null,3512,null,null,2387,null,null,1250,null,null,1079,null,null,698,null,null,3479,null,null,3312,null,null,3057,null,null,1349,null,null,770,null,null,754,null,null,410,null,null,5405,null,null,3751,null,null,3459,null,null,2922,null,null,2173,null,null,1361,null,null,869,null,null,1009,null,null,3493,null,null,3029,null,null,2747,null,null,2003,null,null,1108,null,null,920,null,null,822,null,null,4137,null,null,2695,null,null,2311,null,null,1300,null,null,1759,null,null,1633,null,null,1803,null,null,1501,null,null,2898,null,null,2703,null,null,2099,null,null,2286,null,null,1417,null,null,1871,null,null,1662,null,null,46
5046012,3905,2171591,15099,1217647,13086,1163244,12436,990349,12189,172895,5832,54403,3506,40877,2640,13526,1799,953944,12033,919201,11649,803552,11144,115649,5975,34743,2826,26098,2355,8645,1367,1087208,14224,466027,10744,407884,9648,258671,8768,149213,6971,58143,3383,35995,2528,22148,2189,621181,9483,563067,9717,381927,9856,181140,7589,58114,3431,35698,2430,22416,2473,1787213,15026,716155,11137,377648,10469,144731,6740,232917,7754,338507,4207,192333,4206,146174,4606,1071058,10938,598541,10663,300742,8408,297799,8884,472517,4221,268118,5155,204399,5092,3905,null,null,15099,null,null,13086,null,null,12436,null,null,12189,null,null,5832,null,null,3506,null,null,2640,null,null,1799,null,null,12033,null,null,11649,null,null,11144,null,null,5975,null,null,2826,null,null,2355,null,null,1367,null,null,14224,null,null,10744,null,null,9648,null,null,8768,null,null,6971,null,null,3383,null,null,2528,null,null,2189,null,null,9483,null,null,9717,null,null,9856,null,null,7589,null,null,3431,null,null,2430,null,null,2473,null,null,15026,null,null,11137,null,null,10469,null,null,6740,null,null,7754,null,null,4207,null,null,4206,null,null,4606,null,null,10938,null,null,10663,null,null,8408,null,null,8884,null,null,4221,null,null,5155,null,null,5092,null,null,47
20103990,5670,9496567,43730,5517182,27225,5296337,25529,4144236,29881,1152101,23492,220845,6991,155579,5646,65266,4333,3979385,29910,3843821,28762,3245039,26507,598782,14696,135564,6947,98381,5733,37183,3003,4437088,37103,1969282,20594,1774255,19870,1035865,17923,738390,14425,195027,5566,111704,4118,83323,4611,2467806,26070,2274140,24325,1460679,19462,813461,15996,193666,6795,112455,4632,81211,5031,6170335,33880,2259959,20741,1222757,19162,531985,13822,690772,16189,1037202,8741,544131,9845,493071,8946,3910376,26472,2432573,25214,1210627,19629,1221946,23918,1477803,10125,762264,11398,715539,12191,5670,null,null,43730,null,null,27225,null,null,25529,null,null,29881,null,null,23492,null,null,6991,null,null,5646,null,null,4333,null,null,29910,null,null,28762,null,null,26507,null,null,14696,null,null,6947,null,null,5733,null,null,3003,null,null,37103,null,null,20594,null,null,19870,null,null,17923,null,null,14425,null,null,5566,null,null,4118,null,null,4611,null,null,26070,null,null,24325,null,null,19462,null,null,15996,null,null,6795,null,null,4632,null,null,5031,null,null,33880,null,null,20741,null,null,19162,null,null,13822,null,null,16189,null,null,8741,null,null,9845,null,null,8946,null,null,26472,null,null,25214,null,null,19629,null,null,23918,null,null,10125,null,null,11398,null,null,12191,null,null,48
2105796,1735,964260,10977,608895,7564,589354,7606,520926,8203,68428,4953,19541,1846,15153,1558,4388,912,355365,6847,344226,6779,310212,7078,34014,3603,11139,1457,8873,1452,2266,567,578736,9553,238190,6954,215933,6496,163143,5337,52790,3947,22257,1843,13954,1379,8303,1171,340546,6973,324121,7083,264951,6834,59170,4658,16425,1433,10175,1196,6250,990,562800,9416,197537,5275,94091,5049,51431,2935,42660,4048,103446,2293,64502,2384,38944,2253,365263,7095,222111,6993,157287,5794,64824,4575,143152,2213,86533,2610,56619,2700,1735,null,null,10977,null,null,7564,null,null,7606,null,null,8203,null,null,4953,null,null,1846,null,null,1558,null,null,912,null,null,6847,null,null,6779,null,null,7078,null,null,3603,null,null,1457,null,null,1452,null,null,567,null,null,9553,null,null,6954,null,null,6496,null,null,5337,null,null,3947,null,null,1843,null,null,1379,null,null,1171,null,null,6973,null,null,7083,null,null,6834,null,null,4658,null,null,1433,null,null,1196,null,null,990,null,null,9416,null,null,5275,null,null,5049,null,null,2935,null,null,4048,null,null,2293,null,null,2384,null,null,2253,null,null,7095,null,null,6993,null,null,5794,null,null,4575,null,null,2213,null,null,2610,null,null,2700,null,null,49
500271,1150,221291,4174,122690,2726,115397,2572,96894,2923,18503,2122,7293,939,5358,815,1935,616,98601,2894,95147,2840,82667,2685,12480,1793,3454,713,2932,660,522,218,134851,3531,59133,2499,49263,2470,32693,2039,16570,1916,9870,970,6744,809,3126,587,75718,2800,66332,2834,45058,2596,21274,2245,9386,966,6738,815,2648,516,144129,3757,61955,2583,28322,2179,10367,1276,17955,2172,33633,1274,21651,1470,11982,1216,82174,2628,35001,2362,15378,1687,19623,2028,47173,1313,28957,1419,18216,1509,1150,null,null,4174,null,null,2726,null,null,2572,null,null,2923,null,null,2122,null,null,939,null,null,815,null,null,616,null,null,2894,null,null,2840,null,null,2685,null,null,1793,null,null,713,null,null,660,null,null,218,null,null,3531,null,null,2499,null,null,2470,null,null,2039,null,null,1916,null,null,970,null,null,809,null,null,587,null,null,2800,null,null,2834,null,null,2596,null,null,2245,null,null,966,null,null,815,null,null,516,null,null,3757,null,null,2583,null,null,2179,null,null,1276,null,null,2172,null,null,1274,null,null,1470,null,null,1216,null,null,2628,null,null,2362,null,null,1687,null,null,2028,null,null,1313,null,null,1419,null,null,1509,null,null,50
6334724,5160,2951518,18163,1649228,12213,1576237,12326,1409077,13947,167160,9014,72991,3623,58856,3530,14135,1838,1302290,13117,1255605,12487,1144118,12481,111487,6776,46685,2653,37712,2490,8973,1305,1491278,15970,631585,11487,552870,11158,396235,9236,156635,7821,78715,4220,54256,3000,24459,2439,859693,12421,779800,12244,604942,10900,174858,7972,79893,3600,57891,2932,22002,2440,1891928,14507,736730,9220,356096,9391,185842,6929,170254,6451,380634,4692,264322,5106,116312,4240,1155198,12722,613400,12630,386861,9748,226539,9243,541798,4229,362758,5763,179040,4999,5160,null,null,18163,null,null,12213,null,null,12326,null,null,13947,null,null,9014,null,null,3623,null,null,3530,null,null,1838,null,null,13117,null,null,12487,null,null,12481,null,null,6776,null,null,2653,null,null,2490,null,null,1305,null,null,15970,null,null,11487,null,null,11158,null,null,9236,null,null,7821,null,null,4220,null,null,3000,null,null,2439,null,null,12421,null,null,12244,null,null,10900,null,null,7972,null,null,3600,null,null,2932,null,null,2440,null,null,14507,null,null,9220,null,null,9391,null,null,6929,null,null,6451,null,null,4692,null,null,5106,null,null,4240,null,null,12722,null,null,12630,null,null,9748,null,null,9243,null,null,4229,null,null,5763,null,null,4999,null,null,51
5556806,3785,2407473,17561,1422938,13764,1365648,12981,1200684,12081,164964,8000,57290,3440,45316,3238,11974,1478,984535,11739,952525,11676,854723,12249,97802,5661,32010,2097,26234,1944,5776,1053,1428696,15322,620582,10119,548103,10431,348587,7517,199516,7786,72479,3246,47575,2890,24904,2454,808114,11373,742457,10555,528833,9504,213624,7112,65657,3612,43733,2984,21924,2286,1720637,16176,684013,10468,330615,9051,151938,6178,178677,6674,353398,4851,226963,5600,126435,4863,1036624,11129,558300,9939,328171,7725,230129,7882,478324,4442,306951,5433,171373,4952,3785,null,null,17561,null,null,13764,null,null,12981,null,null,12081,null,null,8000,null,null,3440,null,null,3238,null,null,1478,null,null,11739,null,null,11676,null,null,12249,null,null,5661,null,null,2097,null,null,1944,null,null,1053,null,null,15322,null,null,10119,null,null,10431,null,null,7517,null,null,7786,null,null,3246,null,null,2890,null,null,2454,null,null,11373,null,null,10555,null,null,9504,null,null,7112,null,null,3612,null,null,2984,null,null,2286,null,null,16176,null,null,10468,null,null,9051,null,null,6178,null,null,6674,null,null,4851,null,null,5600,null,null,4863,null,null,11129,null,null,9939,null,null,7725,null,null,7882,null,null,4442,null,null,5433,null,null,4952,null,null,53
1426782,1865,527178,8327,291896,5713,278066,5258,237248,5479,40818,3290,13830,1700,10178,1529,3652,898,235282,6169,224968,6120,191684,5683,33284,2948,10314,1394,8874,1385,1440,562,299377,7847,133299,4698,118657,4544,66575,3788,52082,3373,14642,1333,10708,1492,3934,879,166078,5844,148269,5473,93066,4523,55203,3766,17809,1708,11656,1418,6153,1103,600227,9073,267382,5846,143053,5562,47607,3308,95446,5481,124329,2243,75680,2774,48649,2747,332845,5911,178431,5689,75857,3992,102574,5214,154414,2334,97129,3141,57285,2841,1865,null,null,8327,null,null,5713,null,null,5258,null,null,5479,null,null,3290,null,null,1700,null,null,1529,null,null,898,null,null,6169,null,null,6120,null,null,5683,null,null,2948,null,null,1394,null,null,1385,null,null,562,null,null,7847,null,null,4698,null,null,4544,null,null,3788,null,null,3373,null,null,1333,null,null,1492,null,null,879,null,null,5844,null,null,5473,null,null,4523,null,null,3766,null,null,1708,null,null,1418,null,null,1103,null,null,9073,null,null,5846,null,null,5562,null,null,3308,null,null,5481,null,null,2243,null,null,2774,null,null,2747,null,null,5911,null,null,5689,null,null,3992,null,null,5214,null,null,2334,null,null,3141,null,null,2841,null,null,54
4423142,2302,2031055,15138,1169626,10213,1134085,9564,1023073,10140,111012,5178,35541,2286,26231,1956,9310,1135,861429,10236,839841,9893,766901,10456,72940,3776,21588,1831,16806,1613,4782,852,1150162,13889,485004,8437,416152,7961,295595,6757,120557,5322,68852,2717,43842,2324,25010,1671,665158,10211,600513,9355,455886,7911,144627,5617,64645,2375,41811,2015,22834,1722,1241925,11109,513119,7754,207821,6797,99919,4574,107902,4529,305298,3687,195675,3629,109623,3951,728806,8213,324106,7128,185900,4668,138206,5840,404700,2855,261770,3792,142930,3660,2302,null,null,15138,null,null,10213,null,null,9564,null,null,10140,null,null,5178,null,null,2286,null,null,1956,null,null,1135,null,null,10236,null,null,9893,null,null,10456,null,null,3776,null,null,1831,null,null,1613,null,null,852,null,null,13889,null,null,8437,null,null,7961,null,null,6757,null,null,5322,null,null,2717,null,null,2324,null,null,1671,null,null,10211,null,null,9355,null,null,7911,null,null,5617,null,null,2375,null,null,2015,null,null,1722,null,null,11109,null,null,7754,null,null,6797,null,null,4574,null,null,4529,null,null,3687,null,null,3629,null,null,3951,null,null,8213,null,null,7128,null,null,4668,null,null,5840,null,null,2855,null,null,3792,null,null,3660,null,null,55
435563,1773,199671,5666,120388,3669,114455,3670,97949,3212,16506,1845,5933,812,4565,874,1368,575,79283,3846,76537,3658,69444,3758,7093,1316,2746,638,2172,562,574,250,114670,5559,52136,3570,44638,3497,28707,2797,15931,2504,7498,1111,4602,799,2896,865,62534,3630,57647,3458,41838,2887,15809,2137,4887,902,3153,803,1734,485,121222,3948,47539,2666,20509,2515,10770,1736,9739,1879,27030,1256,18255,1378,8775,994,73683,3020,36642,2816,22314,2341,14328,1721,37041,1131,23738,1716,13303,1595,1773,null,null,5666,null,null,3669,null,null,3670,null,null,3212,null,null,1845,null,null,812,null,null,874,null,null,575,null,null,3846,null,null,3658,null,null,3758,null,null,1316,null,null,638,null,null,562,null,null,250,null,null,5559,null,null,3570,null,null,3497,null,null,2797,null,null,2504,null,null,1111,null,null,799,null,null,865,null,null,3630,null,null,3458,null,null,2887,null,null,2137,null,null,902,null,null,803,null,null,485,null,null,3948,null,null,2666,null,null,2515,null,null,1736,null,null,1879,null,null,1256,null,null,1378,null,null,994,null,null,3020,null,null,2816,null,null,2341,null,null,1721,null,null,1131,null,null,1716,null,null,1595,null,null,56
2688528,884,700051,13068,379590,7399,364452,7134,254695,6995,109757,5000,15138,1582,8048,1297,7090,1132,320461,8979,310250,8919,247787,8292,62463,3626,10211,1610,6867,1278,3344,969,425539,9907,209147,6882,196918,6668,61614,3989,135304,6185,12229,1593,4452,1079,7777,1164,216392,7321,207022,7422,78964,4728,128058,5716,9370,1319,3483,729,5887,1105,1562938,12274,658894,7410,408090,7260,102880,5331,305210,8204,250804,2090,63888,3443,186916,3670,904044,8684,562323,8680,149623,6479,412700,9517,341721,2099,89809,4141,251912,4442,884,null,null,13068,null,null,7399,null,null,7134,null,null,6995,null,null,5000,null,null,1582,null,null,1297,null,null,1132,null,null,8979,null,null,8919,null,null,8292,null,null,3626,null,null,1610,null,null,1278,null,null,969,null,null,9907,null,null,6882,null,null,6668,null,null,3989,null,null,6185,null,null,1593,null,null,1079,null,null,1164,null,null,7321,null,null,7422,null,null,4728,null,null,5716,null,null,1319,null,null,729,null,null,1105,null,null,12274,null,null,7410,null,null,7260,null,null,5331,null,null,8204,null,null,2090,null,null,3443,null,null,3670,null,null,8684,null,null,8680,null,null,6479,null,null,9517,null,null,2099,null,null,4141,null,null,4442,null,null,72
3684477,4077,1498550,14704,832001,9665,794780,9908,701736,11464,93044,5543,37221,2751,27927,2398,9294,1682,666549,10571,644403,10626,579134,9592,65269,5141,22146,2301,17656,2117,4490,1082,755729,13127,319594,7833,280325,7148,192949,6200,87376,4978,39269,2552,27053,1912,12216,1818,436135,9833,394596,9075,286556,7038,108040,6595,41539,2500,28711,1977,12828,1601,1430198,14321,580126,8974,325893,8608,142172,5611,183721,6920,254233,3721,160890,4231,93343,4279,850072,10634,481506,9541,258137,7831,223369,7318,368566,3807,222704,5202,145862,4899,4077,null,null,14704,null,null,9665,null,null,9908,null,null,11464,null,null,5543,null,null,2751,null,null,2398,null,null,1682,null,null,10571,null,null,10626,null,null,9592,null,null,5141,null,null,2301,null,null,2117,null,null,1082,null,null,13127,null,null,7833,null,null,7148,null,null,6200,null,null,4978,null,null,2552,null,null,1912,null,null,1818,null,null,9833,null,null,9075,null,null,7038,null,null,6595,null,null,2500,null,null,1977,null,null,1601,null,null,14321,null,null,8974,null,null,8608,null,null,5611,null,null,6920,null,null,3721,null,null,4231,null,null,4279,null,null,10634,null,null,9541,null,null,7831,null,null,7318,null,null,3807,null,null,5202,null,null,4899,null,null,01
531580,1773,225579,5219,128553,3881,122149,3837,102246,3393,19903,2218,6404,1053,5212,1008,1192,423,97026,3500,93824,3347,78749,3201,15075,2053,3202,828,2397,737,805,486,177771,4929,90798,3964,83593,3897,51832,3658,31761,2553,7205,1163,4804,911,2401,694,86973,3406,80462,3422,53436,3236,27026,2574,6511,950,4029,773,2482,626,128230,4527,53124,2820,29558,2493,12097,1974,17461,1750,23566,1407,14473,1212,9093,1342,75106,3297,47598,2905,24350,2115,23248,2547,27508,1211,15734,1327,11774,1097,1773,null,null,5219,null,null,3881,null,null,3837,null,null,3393,null,null,2218,null,null,1053,null,null,1008,null,null,423,null,null,3500,null,null,3347,null,null,3201,null,null,2053,null,null,828,null,null,737,null,null,486,null,null,4929,null,null,3964,null,null,3897,null,null,3658,null,null,2553,null,null,1163,null,null,911,null,null,694,null,null,3406,null,null,3422,null,null,3236,null,null,2574,null,null,950,null,null,773,null,null,626,null,null,4527,null,null,2820,null,null,2493,null,null,1974,null,null,1750,null,null,1407,null,null,1212,null,null,1342,null,null,3297,null,null,2905,null,null,2115,null,null,2547,null,null,1211,null,null,1327,null,null,1097,null,null,02
5195605,1999,2116560,19432,1218339,13399,1168119,13185,926330,12057,241789,8215,50220,3006,35169,2479,15051,1833,898221,12830,864043,12202,718503,11859,145540,6301,34178,2252,24077,1954,10101,1433,1168699,18045,526058,13252,461437,12129,259625,8061,201812,8170,64621,3786,34660,2959,29961,2696,642641,11336,583562,11197,370899,9058,212663,7734,59079,3464,32155,2551,26924,2436,1910346,16092,779500,10820,358842,9437,144015,7102,214827,7588,420658,4590,230841,4940,189817,4829,1130846,10731,600162,10425,281808,6966,318354,9367,530684,4224,288112,6099,242572,5856,1999,null,null,19432,null,null,13399,null,null,13185,null,null,12057,null,null,8215,null,null,3006,null,null,2479,null,null,1833,null,null,12830,null,null,12202,null,null,11859,null,null,6301,null,null,2252,null,null,1954,null,null,1433,null,null,18045,null,null,13252,null,null,12129,null,null,8061,null,null,8170,null,null,3786,null,null,2959,null,null,2696,null,null,11336,null,null,11197,null,null,9058,null,null,7734,null,null,3464,null,null,2551,null,null,2436,null,null,16092,null,null,10820,null,null,9437,null,null,7102,null,null,7588,null,null,4590,null,null,4940,null,null,4829,null,null,10731,null,null,10425,null,null,6966,null,null,9367,null,null,4224,null,null,6099,null,null,5856,null,null,04
2229117,2299,931802,10701,518266,7908,496514,7592,414298,7068,82216,4757,21752,1956,16725,1778,5027,1073,413536,7903,399008,7914,342691,7636,56317,4017,14528,1477,11792,1487,2736,709,462741,10610,202563,7687,178132,7588,106752,5935,71380,4846,24431,1937,14201,1574,10230,1430,260178,7646,234479,7265,148322,6526,86157,5156,25699,2303,17030,1942,8669,1251,834574,11240,346817,7571,182247,6521,69658,4383,112589,5790,164570,3408,95185,2381,69385,3193,487757,8547,267136,8759,126347,6525,140789,6462,220621,3422,121670,4163,98951,3609,2299,null,null,10701,null,null,7908,null,null,7592,null,null,7068,null,null,4757,null,null,1956,null,null,1778,null,null,1073,null,null,7903,null,null,7914,null,null,7636,null,null,4017,null,null,1477,null,null,1487,null,null,709,null,null,10610,null,null,7687,null,null,7588,null,null,5935,null,null,4846,null,null,1937,null,null,1574,null,null,1430,null,null,7646,null,null,7265,null,null,6526,null,null,5156,null,null,2303,null,null,1942,null,null,1251,null,null,11240,null,null,7571,null,null,6521,null,null,4383,null,null,5790,null,null,3408,null,null,2381,null,null,3193,null,null,8547,null,null,8759,null,null,6525,null,null,6462,null,null,3422,null,null,4163,null,null,3609,null,null,05
29684037,5417,12465648,40986,7362088,30525,7069251,29660,5690790,27825,1378461,21697,292837,7348,204977,6679,87860,3754,5103560,27870,4907826,26591,4139377,26317,768449,16464,195734,6582,143047,6122,52687,3376,7397139,41975,3310932,27300,3009918,26013,1800001,19659,1209917,18025,301014,7312,169511,4753,131503,5591,4086207,29473,3785940,28848,2451178,21666,1334762,18880,300267,7907,173515,5312,126752,5552,9821250,41174,3808434,24098,2068064,21969,888600,14005,1179464,19902,1740370,9395,855301,11259,885069,12937,6012816,31233,3590849,30361,1751226,22647,1839623,23283,2421967,10190,1145663,12064,1276304,13454,5417,null,null,40986,null,null,30525,null,null,29660,null,null,27825,null,null,21697,null,null,7348,null,null,6679,null,null,3754,null,null,27870,null,null,26591,null,null,26317,null,null,16464,null,null,6582,null,null,6122,null,null,3376,null,null,41975,null,null,27300,null,null,26013,null,null,19659,null,null,18025,null,null,7312,null,null,4753,null,null,5591,null,null,29473,null,null,28848,null,null,21666,null,null,18880,null,null,7907,null,null,5312,null,null,5552,null,null,41174,null,null,24098,null,null,21969,null,null,14005,null,null,19902,null,null,9395,null,null,11259,null,null,12937,null,null,31233,null,null,30361,null,null,22647,null,null,23283,null,null,10190,null,null,12064,null,null,13454,null,null,06
4189593,3317,1977448,16561,1162375,10664,1116937,10259,934926,10605,182011,7606,45438,2724,32021,2246,13417,1514,815073,10863,788055,10516,692622,9662,95433,5557,27018,2415,19252,2057,7766,1163,1080817,14677,468112,9417,411161,8969,264150,7338,147011,6497,56951,2876,33997,2330,22954,2068,612705,11132,558035,10484,384442,8200,173593,6492,54670,3037,31961,2342,22709,1950,1131328,13794,438964,8257,206994,7384,97147,5108,109847,5767,231970,3941,131133,3867,100837,3856,692364,10386,380520,9315,220710,7905,159810,6391,311844,3398,181923,4621,129921,4554,3317,null,null,16561,null,null,10664,null,null,10259,null,null,10605,null,null,7606,null,null,2724,null,null,2246,null,null,1514,null,null,10863,null,null,10516,null,null,9662,null,null,5557,null,null,2415,null,null,2057,null,null,1163,null,null,14677,null,null,9417,null,null,8969,null,null,7338,null,null,6497,null,null,2876,null,null,2330,null,null,2068,null,null,11132,null,null,10484,null,null,8200,null,null,6492,null,null,3037,null,null,2342,null,null,1950,null,null,13794,null,null,8257,null,null,7384,null,null,5108,null,null,5767,null,null,3941,null,null,3867,null,null,3856,null,null,10386,null,null,9315,null,null,7905,null,null,6391,null,null,3398,null,null,4621,null,null,4554,null,null,08
2773695,1062,1239284,13446,699212,9655,663723,9176,590053,9461,73670,4944,35489,2186,27706,2147,7783,1234,540072,8933,513983,8612,455005,8137,58978,4179,26089,1867,21398,1731,4691,908,722222,11560,303459,7359,265089,6799,182538,5981,82551,4451,38370,2409,24823,1862,13547,1398,418763,7946,375775,7569,261412,7190,114363,5253,42988,2715,28732,2272,14256,1662,812189,10327,325528,7475,156867,6936,70646,4474,86221,5643,168661,2919,102382,3553,66279,3293,486661,7382,241997,6860,137158,5005,104839,5136,244664,3218,143737,4653,100927,3990,1062,null,null,13446,null,null,9655,null,null,9176,null,null,9461,null,null,4944,null,null,2186,null,null,2147,null,null,1234,null,null,8933,null,null,8612,null,null,8137,null,null,4179,null,null,1867,null,null,1731,null,null,908,null,null,11560,null,null,7359,null,null,6799,null,null,5981,null,null,4451,null,null,2409,null,null,1862,null,null,1398,null,null,7946,null,null,7569,null,null,7190,null,null,5253,null,null,2715,null,null,2272,null,null,1662,null,null,10327,null,null,7475,null,null,6936,null,null,4474,null,null,5643,null,null,2919,null,null,3553,null,null,3293,null,null,7382,null,null,6860,null,null,5005,null,null,5136,null,null,3218,null,null,4653,null,null,3990,null,null,09
