B17023_001E,B17023_001M,B17023_002E,B17023_002M,B17023_003E,B17023_003M,B17023_004E,B17023_004M,B17023_005E,B17023_005M,B17023_006E,B17023_006M,B17023_007E,B17023_007M,B17023_008E,B17023_008M,B17023_009E,B17023_009M,B17023_010E,B17023_010M,B17023_011E,B17023_011M,B17023_012E,B17023_012M,B17023_013E,B17023_013M,B17023_014E,B17023_014M,B17023_015E,B17023_015M,B17023_016E,B17023_016M,B17023_017E,B17023_017M,B17023_018E,B17023_018M,B17023_019E,B17023_019M,B17023_020E,B17023_020M,B17023_021E,B17023_021M,B17023_022E,B17023_022M,B17023_023E,B17023_023M,B17023_024E,B17023_024M,B17023_025E,B17023_025M,B17023_026E,B17023_026M,B17023_027E,B17023_027M,B17023_028E,B17023_028M,B17023_029E,B17023_029M,B17023_030E,B17023_030M,B17023_031E,B17023_031M,B17023_032E,B17023_032M,B17023_033E,B17023_033M,B17023_034E,B17023_034M,B17023_035E,B17023_035M,B17023_001M,B17023_001EA,B17023_001MA,B17023_002M,B17023_002EA,B17023_002MA,B17023_003M,B17023_003EA,B17023_003MA,B17023_004M,B17023_004EA,B17023_004MA,B17023_005M,B17023_005EA,B17023_005MA,B17023_006M,B17023_006EA,B17023_006MA,B17023_007M,B17023_007EA,B17023_007MA,B17023_008M,B17023_008EA,B17023_008MA,B17023_009M,B17023_009EA,B17023_009MA,B17023_010M,B17023_010EA,B17023_010MA,B17023_011M,B17023_011EA,B17023_011MA,B17023_012M,B17023_012EA,B17023_012MA,B17023_013M,B17023_013EA,B17023_013MA,B17023_014M,B17023_014EA,B17023_014MA,B17023_015M,B17023_015EA,B17023_015MA,B17023_016M,B17023_016EA,B17023_016MA,B17023_017M,B17023_017EA,B17023_017MA,B17023_018M,B17023_018EA,B17023_018MA,B17023_019M,B17023_019EA,B17023_019MA,B17023_020M,B17023_020EA,B17023_020MA,B17023_021M,B17023_021EA,B17023_021MA,B17023_022M,B17023_022EA,B17023_022MA,B17023_023M,B17023_023EA,B17023_023MA,B17023_024M,B17023_024EA,B17023_024MA,B17023_025M,B17023_025EA,B17023_025MA,B17023_026M,B17023_026EA,B17023_026MA,B17023_027M,B17023_027EA,B17023_027MA,B17023_028M,B17023_028EA,B17023_028MA,B17023_029M,B17023_029EA,B17023_029MA,B17023_030M,B17023_030EA,B17023_030MA,B17023_031M,B17023_031EA,B17023_031MA,B17023_032M,B17023_032EA,B17023_032MA,B17023_033M,B17023_033EA,B17023_033MA,B17023_034M,B17023_034EA,B17023_034MA,B17023_035M,B17023_035EA,B17023_035MA,state
2929661,16417,306876,9956,90215,4293,45382,2856,25668,2610,15676,2386,3489,935,216661,8748,35960,3176,11181,1566,18183,2202,5309,1229,1287,768,180701,7496,38344,3403,99908,5406,36859,3297,5590,1236,2622785,15165,2031401,16852,1306687,10893,562741,11552,148654,6673,13319,1779,591384,11005,185553,7392,95192,4871,78918,4617,10762,1855,681,469,405831,9448,220530,7058,162587,6676,21638,2345,1076,483,16417,null,null,9956,null,null,4293,null,null,2856,null,null,2610,null,null,2386,null,null,935,null,null,8748,null,null,3176,null,null,1566,null,null,2202,null,null,1229,null,null,768,null,null,7496,null,null,3403,null,null,5406,null,null,3297,null,null,1236,null,null,15165,null,null,16852,null,null,10893,null,null,11552,null,null,6673,null,null,1779,null,null,11005,null,null,7392,null,null,4871,null,null,4617,null,null,1855,null,null,469,null,null,9448,null,null,7058,null,null,6676,null,null,2345,null,null,483,null,null,39
961731,8307,110695,3985,39233,2560,16507,1473,12008,1552,9198,1296,1520,517,71462,3208,12100,1582,3782,802,6420,1145,1508,481,390,245,59362,3060,13522,1462,30730,2103,13349,1694,1761,507,851036,8243,670864,8342,417971,6183,198786,5406,50079,2965,4028,610,180172,4678,63978,3122,31300,2056,27777,2325,4736,837,165,235,116194,4278,65885,3412,43744,2802,6386,1138,179,138,8307,null,null,3985,null,null,2560,null,null,1473,null,null,1552,null,null,1296,null,null,517,null,null,3208,null,null,1582,null,null,802,null,null,1145,null,null,481,null,null,245,null,null,3060,null,null,1462,null,null,2103,null,null,1694,null,null,507,null,null,8243,null,null,8342,null,null,6183,null,null,5406,null,null,2965,null,null,610,null,null,4678,null,null,3122,null,null,2056,null,null,2325,null,null,837,null,null,235,null,null,4278,null,null,3412,null,null,2802,null,null,1138,null,null,138,null,null,40
995749,11239,84674,5250,34852,3156,16081,1673,11630,1969,5337,1193,1804,927,49822,3817,8056,1305,2252,744,4071,1032,1621,745,112,133,41766,3610,9249,1604,23536,2905,8263,1422,718,539,911075,10222,731302,9901,471160,7574,206753,6183,49513,3638,3876,947,179773,7063,62119,4599,29803,2802,29861,3159,2389,830,66,105,117654,6235,64619,4253,47074,4315,5454,1426,507,433,11239,null,null,5250,null,null,3156,null,null,1673,null,null,1969,null,null,1193,null,null,927,null,null,3817,null,null,1305,null,null,744,null,null,1032,null,null,745,null,null,133,null,null,3610,null,null,1604,null,null,2905,null,null,1422,null,null,539,null,null,10222,null,null,9901,null,null,7574,null,null,6183,null,null,3638,null,null,947,null,null,7063,null,null,4599,null,null,2802,null,null,3159,null,null,830,null,null,105,null,null,6235,null,null,4253,null,null,4315,null,null,1426,null,null,433,null,null,41
3150563,15900,271489,7393,91470,4270,45179,2613,24734,2501,17640,2143,3917,915,180019,6253,31328,2494,11205,1788,15622,2042,3826,1117,675,413,148691,5822,35208,2887,78783,4214,30535,3153,4165,1178,2879074,16305,2250091,15420,1467456,12884,628403,9714,142285,5457,11947,1558,628983,9969,197841,6057,114541,4871,74109,4471,8804,1640,387,288,431142,9603,247537,7190,160394,5654,22619,2432,592,391,15900,null,null,7393,null,null,4270,null,null,2613,null,null,2501,null,null,2143,null,null,915,null,null,6253,null,null,2494,null,null,1788,null,null,2042,null,null,1117,null,null,413,null,null,5822,null,null,2887,null,null,4214,null,null,3153,null,null,1178,null,null,16305,null,null,15420,null,null,12884,null,null,9714,null,null,5457,null,null,1558,null,null,9969,null,null,6057,null,null,4871,null,null,4471,null,null,1640,null,null,288,null,null,9603,null,null,7190,null,null,5654,null,null,2432,null,null,391,null,null,42
247448,5295,22777,2508,7105,1390,3239,863,2855,910,1011,606,0,208,15672,1987,1919,599,746,355,1016,581,157,198,0,208,13753,2016,3529,1043,8540,1760,1684,610,0,208,224671,5361,165401,5620,108093,4063,49539,3227,7509,1304,260,221,59270,3843,16108,1996,8634,1375,6750,1413,503,385,221,250,43162,3495,23765,2348,17379,2474,2018,660,0,208,5295,null,null,2508,null,null,1390,null,null,863,null,null,910,null,null,606,null,null,208,null,null,1987,null,null,599,null,null,355,null,null,581,null,null,198,null,null,208,null,null,2016,null,null,1043,null,null,1760,null,null,610,null,null,208,null,null,5361,null,null,5620,null,null,4063,null,null,3227,null,null,1304,null,null,221,null,null,3843,null,null,1996,null,null,1375,null,null,1413,null,null,385,null,null,250,null,null,3495,null,null,2348,null,null,2474,null,null,660,null,null,208,null,null,44
1224695,13377,132464,5943,39990,3400,19468,2362,11120,1952,7554,1737,1848,762,92474,5029,13800,2159,5738,1369,6395,1352,1581,683,86,108,78674,4737,20665,2529,40625,3595,16013,2407,1371,621,1092231,13056,832191,11392,555327,9413,226295,7105,48051,4004,2518,973,260040,9527,71239,4785,41733,3364,27311,3046,2114,898,81,135,188801,7948,108677,5928,72619,5013,7240,1462,265,234,13377,null,null,5943,null,null,3400,null,null,2362,null,null,1952,null,null,1737,null,null,762,null,null,5029,null,null,2159,null,null,1369,null,null,1352,null,null,683,null,null,108,null,null,4737,null,null,2529,null,null,3595,null,null,2407,null,null,621,null,null,13056,null,null,11392,null,null,9413,null,null,7105,null,null,4004,null,null,973,null,null,9527,null,null,4785,null,null,3364,null,null,3046,null,null,898,null,null,135,null,null,7948,null,null,5928,null,null,5013,null,null,1462,null,null,234,null,null,45
209986,3966,17311,1573,5712,943,3021,648,1261,574,871,344,559,380,11599,1360,2071,577,886,331,758,314,338,270,89,150,9528,1268,2337,569,4817,1048,2195,672,179,119,192675,3965,158803,4014,96882,3196,44910,2625,15973,1484,1038,329,33872,2677,12360,1552,4958,928,6090,1088,1127,514,185,184,21512,2162,9545,1319,10544,1503,1393,432,30,56,3966,null,null,1573,null,null,943,null,null,648,null,null,574,null,null,344,null,null,380,null,null,1360,null,null,577,null,null,331,null,null,314,null,null,270,null,null,150,null,null,1268,null,null,569,null,null,1048,null,null,672,null,null,119,null,null,3965,null,null,4014,null,null,3196,null,null,2625,null,null,1484,null,null,329,null,null,2677,null,null,1552,null,null,928,null,null,1088,null,null,514,null,null,184,null,null,2162,null,null,1319,null,null,1503,null,null,432,null,null,56,null,null,46
1670605,13670,193414,7149,69142,4400,33706,2485,21339,2572,11902,1793,2195,883,124272,6292,21848,2550,6866,1156,11243,1832,3334,1019,405,294,102424,5681,26664,2502,54466,4198,18739,2285,2555,1018,1477191,13470,1154051,13097,751980,9676,325164,8637,70882,5013,6025,1316,323140,8762,92839,4796,52508,3529,35394,3526,4832,1270,105,165,230301,7471,130524,5823,88321,4890,10725,1990,731,579,13670,null,null,7149,null,null,4400,null,null,2485,null,null,2572,null,null,1793,null,null,883,null,null,6292,null,null,2550,null,null,1156,null,null,1832,null,null,1019,null,null,294,null,null,5681,null,null,2502,null,null,4198,null,null,2285,null,null,1018,null,null,13470,null,null,13097,null,null,9676,null,null,8637,null,null,5013,null,null,1316,null,null,8762,null,null,4796,null,null,3529,null,null,3526,null,null,1270,null,null,165,null,null,7471,null,null,5823,null,null,4890,null,null,1990,null,null,579,null,null,47
6602215,26303,795202,13310,322572,10996,124418,5777,108015,5939,79703,5317,10436,1603,472630,10771,71237,4626,26519,2586,33874,3625,8609,1390,2235,848,401393,10167,89739,4916,196493,6812,101029,5354,14132,2059,5807013,28785,4434725,27853,2514002,22157,1513199,18268,380019,10240,27505,3649,1372288,21696,426528,13281,241796,8618,159635,7225,23187,2962,1910,885,945760,16856,493011,12045,389645,10723,60917,5722,2187,885,26303,null,null,13310,null,null,10996,null,null,5777,null,null,5939,null,null,5317,null,null,1603,null,null,10771,null,null,4626,null,null,2586,null,null,3625,null,null,1390,null,null,848,null,null,10167,null,null,4916,null,null,6812,null,null,5354,null,null,2059,null,null,28785,null,null,27853,null,null,22157,null,null,18268,null,null,10240,null,null,3649,null,null,21696,null,null,13281,null,null,8618,null,null,7225,null,null,2962,null,null,885,null,null,16856,null,null,12045,null,null,10723,null,null,5722,null,null,885,null,null,48
711124,7895,51170,3459,25117,2239,8968,1252,8311,1342,5955,1396,1883,594,26053,2772,4298,1294,1449,568,1739,902,839,633,271,295,21755,2519,3446,791,12024,1841,5752,1512,533,342,659954,7820,553015,8290,282886,6858,156694,5609,96640,3982,16795,2007,106939,5587,38505,3654,19925,2836,15305,2347,2859,814,416,249,68434,3958,37109,2902,27483,2567,3749,1119,93,108,7895,null,null,3459,null,null,2239,null,null,1252,null,null,1342,null,null,1396,null,null,594,null,null,2772,null,null,1294,null,null,568,null,null,902,null,null,633,null,null,295,null,null,2519,null,null,791,null,null,1841,null,null,1512,null,null,342,null,null,7820,null,null,8290,null,null,6858,null,null,5609,null,null,3982,null,null,2007,null,null,5587,null,null,3654,null,null,2836,null,null,2347,null,null,814,null,null,249,null,null,3958,null,null,2902,null,null,2567,null,null,1119,null,null,108,null,null,49
154421,3800,11826,1611,4269,729,2879,551,987,471,286,258,117,164,7557,1481,1243,612,109,94,609,333,525,436,0,151,6314,1489,1136,632,3973,1042,1163,613,42,68,142595,3595,116033,3569,78324,2839,31408,1993,5639,1006,662,487,26562,2267,9856,1676,5150,1186,4230,1113,400,263,76,138,16706,1547,7936,1116,7808,1001,962,506,0,151,3800,null,null,1611,null,null,729,null,null,551,null,null,471,null,null,258,null,null,164,null,null,1481,null,null,612,null,null,94,null,null,333,null,null,436,null,null,151,null,null,1489,null,null,632,null,null,1042,null,null,613,null,null,68,null,null,3595,null,null,3569,null,null,2839,null,null,1993,null,null,1006,null,null,487,null,null,2267,null,null,1676,null,null,1186,null,null,1113,null,null,263,null,null,138,null,null,1547,null,null,1116,null,null,1001,null,null,506,null,null,151,null,null,50
2063049,16402,156560,6799,52756,3863,25769,2489,15653,2158,10177,1843,1157,489,103804,5584,17384,2414,6596,1221,9492,1971,1099,416,197,332,86420,4878,18872,2222,49493,3470,16033,2339,2022,839,1906489,16860,1504780,15654,911688,11962,484656,9904,103237,4997,5199,1071,401709,10565,118496,5846,66140,3824,47232,3677,4772,1336,352,261,283213,8906,153322,5557,116525,6144,12934,2097,432,350,16402,null,null,6799,null,null,3863,null,null,2489,null,null,2158,null,null,1843,null,null,489,null,null,5584,null,null,2414,null,null,1221,null,null,1971,null,null,416,null,null,332,null,null,4878,null,null,2222,null,null,3470,null,null,2339,null,null,839,null,null,16860,null,null,15654,null,null,11962,null,null,9904,null,null,4997,null,null,1071,null,null,10565,null,null,5846,null,null,3824,null,null,3677,null,null,1336,null,null,261,null,null,8906,null,null,5557,null,null,6144,null,null,2097,null,null,350,null,null,51
1784043,12484,127482,5325,52255,3341,23450,2398,14350,1828,11769,1803,2686,881,75227,4715,14967,2126,5299,1385,7830,1480,1478,722,360,383,60260,4526,13292,2171,33305,3297,12743,2021,920,427,1656561,12643,1336617,11978,813149,10498,414323,8793,100544,4810,8601,1295,319944,8165,110008,4963,54975,3614,48214,4079,6414,1543,405,402,209936,7040,112634,5151,87703,4520,9178,1695,421,394,12484,null,null,5325,null,null,3341,null,null,2398,null,null,1828,null,null,1803,null,null,881,null,null,4715,null,null,2126,null,null,1385,null,null,1480,null,null,722,null,null,383,null,null,4526,null,null,2171,null,null,3297,null,null,2021,null,null,427,null,null,12643,null,null,11978,null,null,10498,null,null,8793,null,null,4810,null,null,1295,null,null,8165,null,null,4963,null,null,3614,null,null,4079,null,null,1543,null,null,402,null,null,7040,null,null,5151,null,null,4520,null,null,1695,null,null,394,null,null,53
467396,6711,60187,3948,23503,2391,12503,1530,7272,1475,3223,810,505,324,36684,3102,6577,1310,2353,702,3768,1132,456,400,0,193,30107,2900,8462,1573,16681,2052,4453,1182,511,433,407209,6986,323592,6177,223473,5328,82613,4031,16598,2120,908,516,83617,4613,26582,2412,14996,1553,10794,1747,750,438,42,72,57035,3564,34446,2609,19161,2351,3365,1021,63,82,6711,null,null,3948,null,null,2391,null,null,1530,null,null,1475,null,null,810,null,null,324,null,null,3102,null,null,1310,null,null,702,null,null,1132,null,null,400,null,null,193,null,null,2900,null,null,1573,null,null,2052,null,null,1182,null,null,433,null,null,6986,null,null,6177,null,null,5328,null,null,4031,null,null,2120,null,null,516,null,null,4613,null,null,2412,null,null,1553,null,null,1747,null,null,438,null,null,72,null,null,3564,null,null,2609,null,null,2351,null,null,1021,null,null,82,null,null,54
1460922,9966,112239,5484,36710,2523,18374,1559,8839,1430,6684,1113,2813,890,75529,4644,15254,1808,4221,973,8526,1417,2381,922,126,153,60275,3687,8974,1376,37271,3350,12250,2019,1780,784,1348683,10858,1092649,11647,698895,8331,304121,6587,83760,3604,5873,964,256034,6617,89960,4094,41023,2591,42623,2956,6279,1294,35,44,166074,6061,81229,3801,73079,4156,11409,1954,357,321,9966,null,null,5484,null,null,2523,null,null,1559,null,null,1430,null,null,1113,null,null,890,null,null,4644,null,null,1808,null,null,973,null,null,1417,null,null,922,null,null,153,null,null,3687,null,null,1376,null,null,3350,null,null,2019,null,null,784,null,null,10858,null,null,11647,null,null,8331,null,null,6587,null,null,3604,null,null,964,null,null,6617,null,null,4094,null,null,2591,null,null,2956,null,null,1294,null,null,44,null,null,6061,null,null,3801,null,null,4156,null,null,1954,null,null,321,null,null,55
145524,4006,9154,1441,4569,1133,3028,848,667,366,830,409,44,68,4585,1066,376,255,33,37,330,248,13,24,0,197,4209,1030,739,417,2995,1006,468,294,7,12,136370,3906,112469,4150,72668,3618,29533,2327,9142,1361,1126,427,23901,2626,10578,1821,4077,1147,5278,1301,1223,749,0,197,13323,1657,5937,1148,6472,1193,883,537,31,40,4006,null,null,1441,null,null,1133,null,null,848,null,null,366,null,null,409,null,null,68,null,null,1066,null,null,255,null,null,37,null,null,248,null,null,24,null,null,197,null,null,1030,null,null,417,null,null,1006,null,null,294,null,null,12,null,null,3906,null,null,4150,null,null,3618,null,null,2327,null,null,1361,null,null,427,null,null,2626,null,null,1821,null,null,1147,null,null,1301,null,null,749,null,null,197,null,null,1657,null,null,1148,null,null,1193,null,null,537,null,null,40,null,null,56
836332,9750,329347,7759,123632,4152,86798,3542,30963,3049,5706,1223,165,215,205715,7362,37386,3318,17377,1891,16366,2405,3643,1068,0,222,168329,6772,68529,3776,82997,4864,16397,2002,406,340,506985,8881,340540,7947,246598,6449,86215,4439,7352,1428,375,369,166445,5625,44325,3250,30307,2905,12596,1996,1422,615,0,222,122120,5279,83790,4394,37291,3136,1039,453,0,222,9750,null,null,7759,null,null,4152,null,null,3542,null,null,3049,null,null,1223,null,null,215,null,null,7362,null,null,3318,null,null,1891,null,null,2405,null,null,1068,null,null,222,null,null,6772,null,null,3776,null,null,4864,null,null,2002,null,null,340,null,null,8881,null,null,7947,null,null,6449,null,null,4439,null,null,1428,null,null,369,null,null,5625,null,null,3250,null,null,2905,null,null,1996,null,null,615,null,null,222,null,null,5279,null,null,4394,null,null,3136,null,null,453,null,null,222,null,null,72
1208362,12930,153533,6747,50835,3482,27343,2601,14221,1984,7732,1383,1539,783,102698,5618,14974,2257,5594,1226,7648,1798,1632,675,100,156,87724,4979,24481,2655,46079,3536,15341,2521,1823,789,1054829,12563,813495,11349,532948,7927,229540,6892,48857,3959,2150,686,241334,8111,66086,3751,40158,2918,23865,2719,1909,784,154,179,175248,7091,104245,4848,64600,4435,6179,1544,224,372,12930,null,null,6747,null,null,3482,null,null,2601,null,null,1984,null,null,1383,null,null,783,null,null,5618,null,null,2257,null,null,1226,null,null,1798,null,null,675,null,null,156,null,null,4979,null,null,2655,null,null,3536,null,null,2521,null,null,789,null,null,12563,null,null,11349,null,null,7927,null,null,6892,null,null,3959,null,null,686,null,null,8111,null,null,3751,null,null,2918,null,null,2719,null,null,784,null,null,179,null,null,7091,null,null,4848,null,null,4435,null,null,1544,null,null,372,null,null,01
164102,4083,11031,1425,3459,733,1118,408,1073,386,806,315,462,362,7572,1267,1714,571,361,129,1077,545,200,99,76,68,5858,1178,1101,323,2454,662,1700,767,603,527,153071,3995,118709,3785,68219,3184,38742,2614,10007,1193,1741,689,34362,2942,12680,1622,6069,1202,5504,1164,879,408,228,319,21682,2287,11179,1490,9298,1507,935,353,270,306,4083,null,null,1425,null,null,733,null,null,408,null,null,386,null,null,315,null,null,362,null,null,1267,null,null,571,null,null,129,null,null,545,null,null,99,null,null,68,null,null,1178,null,null,323,null,null,662,null,null,767,null,null,527,null,null,3995,null,null,3785,null,null,3184,null,null,2614,null,null,1193,null,null,689,null,null,2942,null,null,1622,null,null,1202,null,null,1164,null,null,408,null,null,319,null,null,2287,null,null,1490,null,null,1507,null,null,353,null,null,306,null,null,02
1648739,12489,196536,6247,83947,4474,37213,2887,22529,2559,20085,1851,4120,1101,112589,4577,23775,2545,8564,1429,10735,1846,3854,1170,622,480,88814,4004,21512,2349,42927,3123,20287,2336,4088,1326,1452203,12382,1110238,12256,716841,8299,298912,7912,86630,4699,7855,1381,341965,9523,113734,4887,67240,3981,38134,3311,7954,1822,406,408,228231,8273,125887,5609,87503,4727,14088,2176,753,476,12489,null,null,6247,null,null,4474,null,null,2887,null,null,2559,null,null,1851,null,null,1101,null,null,4577,null,null,2545,null,null,1429,null,null,1846,null,null,1170,null,null,480,null,null,4004,null,null,2349,null,null,3123,null,null,2336,null,null,1326,null,null,12382,null,null,12256,null,null,8299,null,null,7912,null,null,4699,null,null,1381,null,null,9523,null,null,4887,null,null,3981,null,null,3311,null,null,1822,null,null,408,null,null,8273,null,null,5609,null,null,4727,null,null,2176,null,null,476,null,null,04
747917,9249,92514,4600,33989,3299,16211,1949,9898,2043,6750,1303,1130,622,58525,3796,8538,1561,2950,834,4488,1057,937,471,163,238,49987,3426,13849,1885,25358,2526,9193,1629,1587,795,655403,8698,516008,8789,333989,6743,144202,5946,35621,3148,2196,898,139395,6477,38683,3308,20676,2391,15987,2099,1695,718,325,351,100712,5134,54472,3637,40926,2632,4790,1039,524,502,9249,null,null,4600,null,null,3299,null,null,1949,null,null,2043,null,null,1303,null,null,622,null,null,3796,null,null,1561,null,null,834,null,null,1057,null,null,471,null,null,238,null,null,3426,null,null,1885,null,null,2526,null,null,1629,null,null,795,null,null,8698,null,null,8789,null,null,6743,null,null,5946,null,null,3148,null,null,898,null,null,6477,null,null,3308,null,null,2391,null,null,2099,null,null,718,null,null,351,null,null,5134,null,null,3637,null,null,2632,null,null,1039,null,null,502,null,null,05
8887761,26268,929253,15252,402274,10726,151601,5899,144797,5756,93550,5988,12326,2081,526979,10594,110032,5172,41056,3217,47204,3923,19423,2781,2349,869,416947,10118,104884,5366,210991,7516,87972,4938,13100,2174,7958508,29205,6004619,36008,3475758,26867,2057799,24416,447775,11053,23287,2534,1953889,22962,667221,14470,396165,10736,237539,8715,31632,2889,1885,767,1286668,17647,779915,13545,448166,9557,56675,4900,1912,781,26268,null,null,15252,null,null,10726,null,null,5899,null,null,5756,null,null,5988,null,null,2081,null,null,10594,null,null,5172,null,null,3217,null,null,3923,null,null,2781,null,null,869,null,null,10118,null,null,5366,null,null,7516,null,null,4938,null,null,2174,null,null,29205,null,null,36008,null,null,26867,null,null,24416,null,null,11053,null,null,2534,null,null,22962,null,null,14470,null,null,10736,null,null,8715,null,null,2889,null,null,767,null,null,17647,null,null,13545,null,null,9557,null,null,4900,null,null,781,null,null,06
1347936,10110,94425,5097,39817,3128,15414,1624,12382,1668,10329,1754,1692,630,54608,4253,9426,1554,3856,1122,4165,1057,1175,616,230,303,45182,3988,9626,1499,25367,3231,9391,1745,798,553,1253511,11197,1011571,10549,598515,7968,328048,7877,80978,4269,4030,952,241940,7050,89393,4945,50399,3552,34488,3328,4332,1081,174,214,152547,5116,74261,3635,68176,4468,9845,1593,265,260,10110,null,null,5097,null,null,3128,null,null,1624,null,null,1668,null,null,1754,null,null,630,null,null,4253,null,null,1554,null,null,1122,null,null,1057,null,null,616,null,null,303,null,null,3988,null,null,1499,null,null,3231,null,null,1745,null,null,553,null,null,11197,null,null,10549,null,null,7968,null,null,7877,null,null,4269,null,null,952,null,null,7050,null,null,4945,null,null,3552,null,null,3328,null,null,1081,null,null,214,null,null,5116,null,null,3635,null,null,4468,null,null,1593,null,null,260,null,null,08
880600,11466,60300,4330,17962,2341,8910,1646,5709,1122,3170,1055,173,200,42338,3549,5340,1283,1970,782,2781,839,589,451,0,200,36998,3202,8384,1527,22007,2650,6334,1441,273,228,820300,10426,630487,8617,393004,7187,197025,4940,39024,3077,1434,521,189813,7213,54171,3888,34133,2865,17466,2452,2572,844,0,200,135642,5618,74380,4100,54052,4178,7074,1569,136,163,11466,null,null,4330,null,null,2341,null,null,1646,null,null,1122,null,null,1055,null,null,200,null,null,3549,null,null,1283,null,null,782,null,null,839,null,null,451,null,null,200,null,null,3202,null,null,1527,null,null,2650,null,null,1441,null,null,228,null,null,10426,null,null,8617,null,null,7187,null,null,4940,null,null,3077,null,null,521,null,null,7213,null,null,3888,null,null,2865,null,null,2452,null,null,844,null,null,200,null,null,5618,null,null,4100,null,null,4178,null,null,1569,null,null,163,null,null,09
232433,5605,18768,2095,5976,1251,3547,906,1247,542,689,459,493,362,12792,1794,1549,623,795,427,670,435,84,110,0,193,11243,1623,2883,731,5010,1192,3174,1123,176,174,213665,5418,161330,4966,108990,4278,43770,3232,7907,1421,663,405,52335,3485,12381,1800,7157,1378,4006,971,1218,684,0,193,39954,3065,22961,2066,15379,2248,1315,645,299,423,5605,null,null,2095,null,null,1251,null,null,906,null,null,542,null,null,459,null,null,362,null,null,1794,null,null,623,null,null,427,null,null,435,null,null,110,null,null,193,null,null,1623,null,null,731,null,null,1192,null,null,1123,null,null,174,null,null,5418,null,null,4966,null,null,4278,null,null,3232,null,null,1421,null,null,405,null,null,3485,null,null,1800,null,null,1378,null,null,971,null,null,684,null,null,193,null,null,3065,null,null,2066,null,null,2248,null,null,645,null,null,423,null,null,10
122732,3407,16834,1966,1797,794,1223,622,435,366,139,234,0,203,15037,1825,1147,546,488,305,659,448,0,203,0,203,13890,1695,4562,1054,6073,1475,2414,805,841,718,105898,3566,69407,3623,42806,2867,24024,2269,2460,724,117,120,36491,2964,8088,1452,5262,1206,2026,691,697,480,103,163,28403,2439,16335,1916,10874,1589,1194,610,0,203,3407,null,null,1966,null,null,794,null,null,622,null,null,366,null,null,234,null,null,203,null,null,1825,null,null,546,null,null,305,null,null,448,null,null,203,null,null,203,null,null,1695,null,null,1054,null,null,1475,null,null,805,null,null,718,null,null,3566,null,null,3623,null,null,2867,null,null,2269,null,null,724,null,null,120,null,null,2964,null,null,1452,null,null,1206,null,null,691,null,null,480,null,null,163,null,null,2439,null,null,1916,null,null,1589,null,null,610,null,null,203,null,null,11
