B08012_001E,B08012_001M,B08012_002E,B08012_002M,B08012_003E,B08012_003M,B08012_004E,B08012_004M,B08012_005E,B08012_005M,B08012_006E,B08012_006M,B08012_007E,B08012_007M,B08012_008E,B08012_008M,B08012_009E,B08012_009M,B08012_010E,B08012_010M,B08012_011E,B08012_011M,B08012_012E,B08012_012M,B08012_013E,B08012_013M,B08012_014E,B08012_014M,B08012_015E,B08012_015M,B08012_016E,B08012_016M,B08012_017E,B08012_017M,B08012_018E,B08012_018M,B08012_019E,B08012_019M,B08012_020E,B08012_020M,B08012_021E,B08012_021M,B08012_022E,B08012_022M,B08012_023E,B08012_023M,B08012_024E,B08012_024M,B08012_025E,B08012_025M,B08012_026E,B08012_026M,B08012_027E,B08012_027M,B08012_028E,B08012_028M,B08012_029E,B08012_029M,B08012_030E,B08012_030M,B08012_031E,B08012_031M,B08012_032E,B08012_032M,B08012_033E,B08012_033M,B08012_034E,B08012_034M,B08012_035E,B08012_035M,B08012_036E,B08012_036M,B08012_037E,B08012_037M,B08012_038E,B08012_038M,B08012_039E,B08012_039M,B08012_001M,B08012_001EA,B08012_001MA,B08012_002M,B08012_002EA,B08012_002MA,B08012_003M,B08012_003EA,B08012_003MA,B08012_004M,B08012_004EA,B08012_004MA,B08012_005M,B08012_005EA,B08012_005MA,B08012_006M,B08012_006EA,B08012_006MA,B08012_007M,B08012_007EA,B08012_007MA,B08012_008M,B08012_008EA,B08012_008MA,B08012_009M,B08012_009EA,B08012_009MA,B08012_010M,B08012_010EA,B08012_010MA,B08012_011M,B08012_011EA,B08012_011MA,B08012_012M,B08012_012EA,B08012_012MA,B08012_013M,B08012_013EA,B08012_013MA,B08012_014M,B08012_014EA,B08012_014MA,B08012_015M,B08012_015EA,B08012_015MA,B08012_016M,B08012_016EA,B08012_016MA,B08012_017M,B08012_017EA,B08012_017MA,B08012_018M,B08012_018EA,B08012_018MA,B08012_019M,B08012_019EA,B08012_019MA,B08012_020M,B08012_020EA,B08012_020MA,B08012_021M,B08012_021EA,B08012_021MA,B08012_022M,B08012_022EA,B08012_022MA,B08012_023M,B08012_023EA,B08012_023MA,B08012_024M,B08012_024EA,B08012_024MA,B08012_025M,B08012_025EA,B08012_025MA,B08012_026M,B08012_026EA,B08012_026MA,B08012_027M,B08012_027EA,B08012_027MA,B08012_028M,B08012_028EA,B08012_028MA,B08012_029M,B08012_029EA,B08012_029MA,B08012_030M,B08012_030EA,B08012_030MA,B08012_031M,B08012_031EA,B08012_031MA,B08012_032M,B08012_032EA,B08012_032MA,B08012_033M,B08012_033EA,B08012_033MA,B08012_034M,B08012_034EA,B08012_034MA,B08012_035M,B08012_035EA,B08012_035MA,B08012_036M,B08012_036EA,B08012_036MA,B08012_037M,B08012_037EA,B08012_037MA,B08012_038M,B08012_038EA,B08012_038MA,B08012_039M,B08012_039EA,B08012_039MA,state
607191,7916,29818,3032,76696,4368,92700,4812,93827,4519,76343,4100,42982,3604,71825,4739,20106,2358,19568,1880,43538,3422,26101,2339,13687,2644,308854,6027,14954,1867,36741,3159,45257,3008,46084,3510,37300,2855,20514,2152,38450,3331,9383,1305,11880,1432,23814,2372,16119,1905,8358,1811,298337,4539,14864,1981,39955,2825,47443,3465,47743,3194,39043,2923,22468,2433,33375,2904,10723,1803,7688,1206,19724,2280,9982,1188,5329,1257,7916,null,null,3032,null,null,4368,null,null,4812,null,null,4519,null,null,4100,null,null,3604,null,null,4739,null,null,2358,null,null,1880,null,null,3422,null,null,2339,null,null,2644,null,null,6027,null,null,1867,null,null,3159,null,null,3008,null,null,3510,null,null,2855,null,null,2152,null,null,3331,null,null,1305,null,null,1432,null,null,2372,null,null,1905,null,null,1811,null,null,4539,null,null,1981,null,null,2825,null,null,3465,null,null,3194,null,null,2923,null,null,2433,null,null,2904,null,null,1803,null,null,1206,null,null,2280,null,null,1188,null,null,1257,null,null,23
2900577,15090,43396,4307,168126,6868,272812,9577,364710,9658,370589,10704,182610,7396,420100,11798,112741,5682,150816,7216,361080,9729,327832,8957,125765,5846,1488599,10452,23224,2655,76842,4357,129372,6050,177852,5313,185696,6644,89946,4867,220785,7964,55848,4107,83872,5077,195286,8011,177311,6487,72565,3794,1411978,12637,20172,2548,91284,5539,143440,6338,186858,7548,184893,7338,92664,4502,199315,7529,56893,4294,66944,3914,165794,5841,150521,6809,53200,3941,15090,null,null,4307,null,null,6868,null,null,9577,null,null,9658,null,null,10704,null,null,7396,null,null,11798,null,null,5682,null,null,7216,null,null,9729,null,null,8957,null,null,5846,null,null,10452,null,null,2655,null,null,4357,null,null,6050,null,null,5313,null,null,6644,null,null,4867,null,null,7964,null,null,4107,null,null,5077,null,null,8011,null,null,6487,null,null,3794,null,null,12637,null,null,2548,null,null,5539,null,null,6338,null,null,7548,null,null,7338,null,null,4502,null,null,7529,null,null,4294,null,null,3914,null,null,5841,null,null,6809,null,null,3941,null,null,24
3324848,18397,75062,4676,277040,8415,392781,9412,433364,11308,431513,9968,196788,7232,475149,12043,112668,4892,159993,7796,351687,10318,307120,7955,111683,6300,1691343,13032,36097,3411,125115,5824,185311,6767,203815,8581,211700,7257,99332,5258,250192,8125,59903,3499,83658,5535,194565,7340,174590,6337,67065,4851,1633505,11460,38965,3217,151925,6566,207470,7379,229549,7226,219813,7920,97456,3960,224957,7963,52765,3266,76335,4535,157122,5827,132530,5926,44618,3756,18397,null,null,4676,null,null,8415,null,null,9412,null,null,11308,null,null,9968,null,null,7232,null,null,12043,null,null,4892,null,null,7796,null,null,10318,null,null,7955,null,null,6300,null,null,13032,null,null,3411,null,null,5824,null,null,6767,null,null,8581,null,null,7257,null,null,5258,null,null,8125,null,null,3499,null,null,5535,null,null,7340,null,null,6337,null,null,4851,null,null,11460,null,null,3217,null,null,6566,null,null,7379,null,null,7226,null,null,7920,null,null,3960,null,null,7963,null,null,3266,null,null,4535,null,null,5827,null,null,5926,null,null,3756,null,null,25
4312029,19320,128656,5125,458949,10135,638267,11494,704017,12213,646586,10996,303745,7989,539769,8951,132784,4917,173108,5829,317760,7781,186979,6249,81409,4168,2257010,13119,65951,3863,213427,6363,311425,7242,351105,8670,329214,8488,159047,5909,298399,7232,75515,3845,94985,4361,188723,6222,115013,4324,54206,3069,2055019,13601,62705,3589,245522,7048,326842,8115,352912,7897,317372,8492,144698,5158,241370,7359,57269,3123,78123,4001,129037,4983,71966,3988,27203,2354,19320,null,null,5125,null,null,10135,null,null,11494,null,null,12213,null,null,10996,null,null,7989,null,null,8951,null,null,4917,null,null,5829,null,null,7781,null,null,6249,null,null,4168,null,null,13119,null,null,3863,null,null,6363,null,null,7242,null,null,8670,null,null,8488,null,null,5909,null,null,7232,null,null,3845,null,null,4361,null,null,6222,null,null,4324,null,null,3069,null,null,13601,null,null,3589,null,null,7048,null,null,8115,null,null,7897,null,null,8492,null,null,5158,null,null,7359,null,null,3123,null,null,4001,null,null,4983,null,null,3988,null,null,2354,null,null,26
2701150,11132,100925,3951,337355,8819,392717,8120,420642,9414,400613,8801,199858,6659,338723,7555,85405,4730,103159,4772,174108,5490,104094,4882,43551,2721,1414800,8627,52808,2882,165103,6133,196931,6182,212137,6633,208693,6115,101950,4900,184520,5746,46417,3378,54627,3708,96528,4403,65558,3419,29528,2211,1286350,8611,48117,2966,172252,5736,195786,4832,208505,6060,191920,6244,97908,4188,154203,4783,38988,2988,48532,3238,77580,3913,38536,3164,14023,1695,11132,null,null,3951,null,null,8819,null,null,8120,null,null,9414,null,null,8801,null,null,6659,null,null,7555,null,null,4730,null,null,4772,null,null,5490,null,null,4882,null,null,2721,null,null,8627,null,null,2882,null,null,6133,null,null,6182,null,null,6633,null,null,6115,null,null,4900,null,null,5746,null,null,3378,null,null,3708,null,null,4403,null,null,3419,null,null,2211,null,null,8611,null,null,2966,null,null,5736,null,null,4832,null,null,6060,null,null,6244,null,null,4188,null,null,4783,null,null,2988,null,null,3238,null,null,3913,null,null,3164,null,null,1695,null,null,27
1187935,13776,39627,3138,134181,7274,189107,8149,196457,6923,179145,7743,72451,4998,162976,7666,28346,2981,29874,2985,79280,5475,45264,3562,31227,3006,608668,8369,21289,2357,65115,4529,91246,5076,94127,4408,86992,4838,37662,3443,91345,5148,13205,2071,15307,2294,42850,3980,27134,2922,22396,2467,579267,10881,18338,2183,69066,4984,97861,5186,102330,5552,92153,5915,34789,3575,71631,4775,15141,1857,14567,2162,36430,3769,18130,2461,8831,1537,13776,null,null,3138,null,null,7274,null,null,8149,null,null,6923,null,null,7743,null,null,4998,null,null,7666,null,null,2981,null,null,2985,null,null,5475,null,null,3562,null,null,3006,null,null,8369,null,null,2357,null,null,4529,null,null,5076,null,null,4408,null,null,4838,null,null,3443,null,null,5148,null,null,2071,null,null,2294,null,null,3980,null,null,2922,null,null,2467,null,null,10881,null,null,2183,null,null,4984,null,null,5186,null,null,5552,null,null,5915,null,null,3575,null,null,4775,null,null,1857,null,null,2162,null,null,3769,null,null,2461,null,null,1537,null,null,28
2715276,17846,99730,5619,318109,10092,388099,10350,441537,10738,408577,10175,181420,6901,372037,9111,82903,5171,95083,5504,181412,6515,99659,5345,46710,3772,1405966,10796,51300,3520,152712,6317,192519,6784,217767,7346,206012,6416,96286,4504,198657,6312,45099,3493,53059,3371,101874,4749,60196,3991,30485,2772,1309310,11722,48430,3957,165397,7090,195580,6686,223770,8082,202565,7059,85134,5115,173380,6731,37804,3023,42024,3372,79538,4195,39463,3137,16225,1944,17846,null,null,5619,null,null,10092,null,null,10350,null,null,10738,null,null,10175,null,null,6901,null,null,9111,null,null,5171,null,null,5504,null,null,6515,null,null,5345,null,null,3772,null,null,10796,null,null,3520,null,null,6317,null,null,6784,null,null,7346,null,null,6416,null,null,4504,null,null,6312,null,null,3493,null,null,3371,null,null,4749,null,null,3991,null,null,2772,null,null,11722,null,null,3957,null,null,7090,null,null,6686,null,null,8082,null,null,7059,null,null,5115,null,null,6731,null,null,3023,null,null,3372,null,null,4195,null,null,3137,null,null,1944,null,null,29
464730,6167,39506,2871,86910,4221,101051,5198,89761,4807,56085,4005,17748,2142,32561,2530,4680,892,7180,1136,12159,1517,9871,1425,7218,1411,244736,4755,20937,2000,40627,2979,53830,3525,47019,3599,29020,2627,9008,1336,17429,1747,2842,730,4653,905,7579,1192,6631,1280,5161,1089,219994,4075,18569,1878,46283,3393,47221,3262,42742,3312,27065,2689,8740,1565,15132,1802,1838,506,2527,733,4580,1012,3240,769,2057,836,6167,null,null,2871,null,null,4221,null,null,5198,null,null,4807,null,null,4005,null,null,2142,null,null,2530,null,null,892,null,null,1136,null,null,1517,null,null,1425,null,null,1411,null,null,4755,null,null,2000,null,null,2979,null,null,3525,null,null,3599,null,null,2627,null,null,1336,null,null,1747,null,null,730,null,null,905,null,null,1192,null,null,1280,null,null,1089,null,null,4075,null,null,1878,null,null,3393,null,null,3262,null,null,3312,null,null,2689,null,null,1565,null,null,1802,null,null,506,null,null,733,null,null,1012,null,null,769,null,null,836,null,null,30
931182,8300,64468,3674,158720,5958,170117,5759,155528,5279,143845,5577,62249,3424,86185,4369,16005,2026,15253,1579,31763,2645,16272,1918,10777,1522,494537,5188,33566,2336,76999,4386,86508,4386,85552,4059,78556,3530,31593,2143,49990,2886,8040,1413,8403,1273,18498,2205,9903,1452,6929,1320,436645,5625,30902,2392,81721,3317,83609,3647,69976,3478,65289,3882,30656,2484,36195,2701,7965,1220,6850,1152,13265,1612,6369,1045,3848,814,8300,null,null,3674,null,null,5958,null,null,5759,null,null,5279,null,null,5577,null,null,3424,null,null,4369,null,null,2026,null,null,1579,null,null,2645,null,null,1918,null,null,1522,null,null,5188,null,null,2336,null,null,4386,null,null,4386,null,null,4059,null,null,3530,null,null,2143,null,null,2886,null,null,1413,null,null,1273,null,null,2205,null,null,1452,null,null,1320,null,null,5625,null,null,2392,null,null,3317,null,null,3647,null,null,3478,null,null,3882,null,null,2484,null,null,2701,null,null,1220,null,null,1152,null,null,1612,null,null,1045,null,null,814,null,null,31
1298808,11065,26692,2939,98750,5778,180483,7861,222900,7752,240116,9568,111685,5995,211245,8179,34431,3310,40935,3261,65277,3851,41336,3436,24958,2518,704376,7263,14358,2065,51622,4037,90266,5033,116274,4951,135442,6883,62146,4385,120502,5200,18359,2255,22667,2952,32550,2640,24230,2731,15960,2378,594432,8152,12334,2008,47128,3534,90217,5231,106626,5649,104674,5359,49539,3178,90743,5170,16072,2312,18268,2185,32727,3024,17106,2377,8998,1462,11065,null,null,2939,null,null,5778,null,null,7861,null,null,7752,null,null,9568,null,null,5995,null,null,8179,null,null,3310,null,null,3261,null,null,3851,null,null,3436,null,null,2518,null,null,7263,null,null,2065,null,null,4037,null,null,5033,null,null,4951,null,null,6883,null,null,4385,null,null,5200,null,null,2255,null,null,2952,null,null,2640,null,null,2731,null,null,2378,null,null,8152,null,null,2008,null,null,3534,null,null,5231,null,null,5649,null,null,5359,null,null,3178,null,null,5170,null,null,2312,null,null,2185,null,null,3024,null,null,2377,null,null,1462,null,null,32
661417,7223,28134,3783,68979,4382,90810,5078,93330,4641,87607,5049,47027,3527,79483,4693,21826,2456,29059,2829,52329,2979,40576,3426,22257,2118,343025,5215,13410,2124,32546,3031,41143,3532,44737,3636,46104,3494,23285,2563,42018,2787,11401,1698,15625,2067,30548,2593,27391,2629,14817,1718,318392,5096,14724,2618,36433,3079,49667,3499,48593,3111,41503,3928,23742,2375,37465,2925,10425,1436,13434,1683,21781,1856,13185,1992,7440,1362,7223,null,null,3783,null,null,4382,null,null,5078,null,null,4641,null,null,5049,null,null,3527,null,null,4693,null,null,2456,null,null,2829,null,null,2979,null,null,3426,null,null,2118,null,null,5215,null,null,2124,null,null,3031,null,null,3532,null,null,3636,null,null,3494,null,null,2563,null,null,2787,null,null,1698,null,null,2067,null,null,2593,null,null,2629,null,null,1718,null,null,5096,null,null,2618,null,null,3079,null,null,3499,null,null,3111,null,null,3928,null,null,2375,null,null,2925,null,null,1436,null,null,1683,null,null,1856,null,null,1992,null,null,1362,null,null,33
