C21007_001E,C21007_001M,C21007_002E,C21007_002M,C21007_003E,C21007_003M,C21007_004E,C21007_004M,C21007_005E,C21007_005M,C21007_006E,C21007_006M,C21007_007E,C21007_007M,C21007_008E,C21007_008M,C21007_009E,C21007_009M,C21007_010E,C21007_010M,C21007_011E,C21007_011M,C21007_012E,C21007_012M,C21007_013E,C21007_013M,C21007_014E,C21007_014M,C21007_015E,C21007_015M,C21007_016E,C21007_016M,C21007_017E,C21007_017M,C21007_018E,C21007_018M,C21007_019E,C21007_019M,C21007_020E,C21007_020M,C21007_021E,C21007_021M,C21007_022E,C21007_022M,C21007_023E,C21007_023M,C21007_024E,C21007_024M,C21007_025E,C21007_025M,C21007_026E,C21007_026M,C21007_027E,C21007_027M,C21007_028E,C21007_028M,C21007_029E,C21007_029M,C21007_030E,C21007_030M,C21007_031E,C21007_031M,C21007_001M,C21007_001EA,C21007_001MA,C21007_002M,C21007_002EA,C21007_002MA,C21007_003M,C21007_003EA,C21007_003MA,C21007_004M,C21007_004EA,C21007_004MA,C21007_005M,C21007_005EA,C21007_005MA,C21007_006M,C21007_006EA,C21007_006MA,C21007_007M,C21007_007EA,C21007_007MA,C21007_008M,C21007_008EA,C21007_008MA,C21007_009M,C21007_009EA,C21007_009MA,C21007_010M,C21007_010EA,C21007_010MA,C21007_011M,C21007_011EA,C21007_011MA,C21007_012M,C21007_012EA,C21007_012MA,C21007_013M,C21007_013EA,C21007_013MA,C21007_014M,C21007_014EA,C21007_014MA,C21007_015M,C21007_015EA,C21007_015MA,C21007_016M,C21007_016EA,C21007_016MA,C21007_017M,C21007_017EA,C21007_017MA,C21007_018M,C21007_018EA,C21007_018MA,C21007_019M,C21007_019EA,C21007_019MA,C21007_020M,C21007_020EA,C21007_020MA,C21007_021M,C21007_021EA,C21007_021MA,C21007_022M,C21007_022EA,C21007_022MA,C21007_023M,C21007_023EA,C21007_023MA,C21007_024M,C21007_024EA,C21007_024MA,C21007_025M,C21007_025EA,C21007_025MA,C21007_026M,C21007_026EA,C21007_026MA,C21007_027M,C21007_027EA,C21007_027MA,C21007_028M,C21007_028EA,C21007_028MA,C21007_029M,C21007_029EA,C21007_029MA,C21007_030M,C21007_030EA,C21007_030MA,C21007_031M,C21007_031EA,C21007_031MA,state
3162545,2003,2483837,2898,138544,5416,14251,2292,5945,1648,8306,1538,124293,5299,24014,2287,100279,4764,2345293,5975,326638,11396,74051,4413,252587,10566,2018655,11456,197362,7766,1821293,13159,678708,2505,153534,4519,7387,1176,3640,1021,3747,734,146147,4710,63586,3684,82561,4027,525174,4749,43509,2827,22367,2407,21142,2033,481665,5441,164123,5318,317542,5749,2003,null,null,2898,null,null,5416,null,null,2292,null,null,1648,null,null,1538,null,null,5299,null,null,2287,null,null,4764,null,null,5975,null,null,11396,null,null,4413,null,null,10566,null,null,11456,null,null,7766,null,null,13159,null,null,2505,null,null,4519,null,null,1176,null,null,1021,null,null,734,null,null,4710,null,null,3684,null,null,4027,null,null,4749,null,null,2827,null,null,2407,null,null,2033,null,null,5441,null,null,5318,null,null,5749,null,null,41
9737682,2546,7597391,3903,338652,7870,26561,2491,12719,1669,13842,1753,312091,7384,46335,3051,265756,7122,7258739,8925,911575,17701,245635,8600,665940,16090,6347164,19416,597438,12064,5749726,21945,2140291,3678,431605,5587,20919,1962,9960,1389,10959,1285,410686,5654,157621,4390,253065,5620,1708686,6292,146961,6169,72295,4564,74666,4055,1561725,7911,500928,8787,1060797,8502,2546,null,null,3903,null,null,7870,null,null,2491,null,null,1669,null,null,1753,null,null,7384,null,null,3051,null,null,7122,null,null,8925,null,null,17701,null,null,8600,null,null,16090,null,null,19416,null,null,12064,null,null,21945,null,null,3678,null,null,5587,null,null,1962,null,null,1389,null,null,1285,null,null,5654,null,null,4390,null,null,5620,null,null,6292,null,null,6169,null,null,4564,null,null,4055,null,null,7911,null,null,8787,null,null,8502,null,null,42
807426,934,640911,1487,22200,2539,2179,733,967,494,1212,586,20021,2509,4119,1144,15902,2285,618711,3082,77344,5351,23388,2342,53956,4764,541367,5908,47068,3624,494299,7436,166515,995,31977,1746,1726,779,687,518,1039,503,30251,1760,10608,1359,19643,1688,134538,1827,13458,2029,6795,1518,6663,1324,121080,2673,34568,2561,86512,3060,934,null,null,1487,null,null,2539,null,null,733,null,null,494,null,null,586,null,null,2509,null,null,1144,null,null,2285,null,null,3082,null,null,5351,null,null,2342,null,null,4764,null,null,5908,null,null,3624,null,null,7436,null,null,995,null,null,1746,null,null,779,null,null,518,null,null,503,null,null,1760,null,null,1359,null,null,1688,null,null,1827,null,null,2029,null,null,1518,null,null,1324,null,null,2673,null,null,2561,null,null,3060,null,null,44
3717974,2677,2905676,3188,195353,6208,15600,2083,5482,1334,10118,1787,179753,6652,35743,3776,144010,5914,2710323,7059,400955,13485,92820,6127,308135,11858,2309368,14705,252257,9583,2057111,16044,812298,2200,166036,4538,7074,1172,2933,795,4141,915,158962,4886,62063,3161,96899,4372,646262,4425,63064,2876,30909,2321,32155,2102,583198,5258,198466,6775,384732,6946,2677,null,null,3188,null,null,6208,null,null,2083,null,null,1334,null,null,1787,null,null,6652,null,null,3776,null,null,5914,null,null,7059,null,null,13485,null,null,6127,null,null,11858,null,null,14705,null,null,9583,null,null,16044,null,null,2200,null,null,4538,null,null,1172,null,null,795,null,null,915,null,null,4886,null,null,3161,null,null,4372,null,null,4425,null,null,2876,null,null,2321,null,null,2102,null,null,5258,null,null,6775,null,null,6946,null,null,45
625509,1395,494635,1531,32113,2101,2077,722,802,443,1275,567,30036,2222,4840,912,25196,2118,462522,2498,59088,4121,13039,1573,46049,3944,403434,4619,31968,3057,371466,5468,130874,1022,27877,2116,1660,553,1123,494,537,254,26217,1897,10377,1142,15840,1515,102997,2238,12660,1884,6218,1497,6442,1435,90337,2661,26366,2113,63971,2965,1395,null,null,1531,null,null,2101,null,null,722,null,null,443,null,null,567,null,null,2222,null,null,912,null,null,2118,null,null,2498,null,null,4121,null,null,1573,null,null,3944,null,null,4619,null,null,3057,null,null,5468,null,null,1022,null,null,2116,null,null,553,null,null,494,null,null,254,null,null,1897,null,null,1142,null,null,1515,null,null,2238,null,null,1884,null,null,1497,null,null,1435,null,null,2661,null,null,2113,null,null,2965,null,null,46
4993401,3913,3976974,4459,225377,8393,20896,2561,9620,1805,11276,2033,204481,7629,42186,4157,162295,6640,3751597,9410,576782,14475,149427,7907,427355,12431,3174815,15992,355091,10182,2819724,16923,1016427,2922,197755,4370,9404,1327,5110,1018,4294,872,188351,4306,78263,2891,110088,3967,818672,4784,81183,4417,41047,3254,40136,3259,737489,6286,264409,6709,473080,7649,3913,null,null,4459,null,null,8393,null,null,2561,null,null,1805,null,null,2033,null,null,7629,null,null,4157,null,null,6640,null,null,9410,null,null,14475,null,null,7907,null,null,12431,null,null,15992,null,null,10182,null,null,16923,null,null,2922,null,null,4370,null,null,1327,null,null,1018,null,null,872,null,null,4306,null,null,2891,null,null,3967,null,null,4784,null,null,4417,null,null,3254,null,null,3259,null,null,6286,null,null,6709,null,null,7649,null,null,47
19965522,5614,16705415,6834,817203,18021,64193,4240,21211,2416,42982,3759,753010,17462,134736,7352,618274,15391,15888212,17753,2235427,37030,378290,13067,1857137,32826,13652785,38909,1112766,20402,12540019,43871,3260107,5022,610322,8756,29107,2784,15580,2050,13527,1787,581215,8617,253496,6971,327719,6627,2649785,9921,312336,9822,156948,6872,155388,6227,2337449,13510,835246,13264,1502203,13794,5614,null,null,6834,null,null,18021,null,null,4240,null,null,2416,null,null,3759,null,null,17462,null,null,7352,null,null,15391,null,null,17753,null,null,37030,null,null,13067,null,null,32826,null,null,38909,null,null,20402,null,null,43871,null,null,5022,null,null,8756,null,null,2784,null,null,2050,null,null,1787,null,null,8617,null,null,6971,null,null,6627,null,null,9921,null,null,9822,null,null,6872,null,null,6227,null,null,13510,null,null,13264,null,null,13794,null,null,48
2089141,1750,1773181,2360,59803,4107,4311,1129,2307,882,2004,721,55492,3964,7888,1387,47604,3773,1713378,4758,180399,9573,28498,2763,151901,9178,1532979,10270,119146,5861,1413833,10619,315960,1771,61599,3173,1952,515,1001,460,951,396,59647,3067,23833,2092,35814,2557,254361,3371,19141,2052,8925,1496,10216,1544,235220,3772,73709,3945,161511,4532,1750,null,null,2360,null,null,4107,null,null,1129,null,null,882,null,null,721,null,null,3964,null,null,1387,null,null,3773,null,null,4758,null,null,9573,null,null,2763,null,null,9178,null,null,10270,null,null,5861,null,null,10619,null,null,1771,null,null,3173,null,null,515,null,null,460,null,null,396,null,null,3067,null,null,2092,null,null,2557,null,null,3371,null,null,2052,null,null,1496,null,null,1544,null,null,3772,null,null,3945,null,null,4532,null,null,49
483472,1159,372663,1356,16233,1563,1077,429,461,249,616,350,15156,1501,2762,726,12394,1369,356430,2140,43434,3520,12583,2177,30851,2945,312996,3624,32813,2588,280183,4127,110809,771,20566,1289,1072,337,422,166,650,282,19494,1293,7756,1117,11738,1180,90243,1389,8565,1427,3094,819,5471,1206,81678,1636,23233,1507,58445,1819,1159,null,null,1356,null,null,1563,null,null,429,null,null,249,null,null,350,null,null,1501,null,null,726,null,null,1369,null,null,2140,null,null,3520,null,null,2177,null,null,2945,null,null,3624,null,null,2588,null,null,4127,null,null,771,null,null,1289,null,null,337,null,null,166,null,null,282,null,null,1293,null,null,1117,null,null,1180,null,null,1389,null,null,1427,null,null,819,null,null,1206,null,null,1636,null,null,1507,null,null,1819,null,null,50
6247584,5180,5046868,6121,409505,10256,23742,2706,8093,1726,15649,2074,385763,9841,48272,3415,337491,9864,4637363,11271,515976,16509,104244,6219,411732,15307,4121387,18855,330996,10361,3790391,19588,1200716,3962,250681,4667,11946,1535,5454,992,6492,1190,238735,4712,85661,3685,153074,4448,950035,6536,81765,4390,37637,3062,44128,3103,868270,7209,262877,6747,605393,7701,5180,null,null,6121,null,null,10256,null,null,2706,null,null,1726,null,null,2074,null,null,9841,null,null,3415,null,null,9864,null,null,11271,null,null,16509,null,null,6219,null,null,15307,null,null,18855,null,null,10361,null,null,19588,null,null,3962,null,null,4667,null,null,1535,null,null,992,null,null,1190,null,null,4712,null,null,3685,null,null,4448,null,null,6536,null,null,4390,null,null,3062,null,null,3103,null,null,7209,null,null,6747,null,null,7701,null,null,51
5519198,3801,4460057,4395,289331,9375,21305,2611,9480,1937,11825,1879,268026,9262,44347,3157,223679,8028,4170726,9717,482648,12785,116178,6367,366470,12120,3688078,15899,322422,9631,3365656,16926,1059141,2845,240632,5904,10882,1628,5039,1208,5843,1103,229750,5742,93334,4138,136416,4159,818509,6459,70025,4452,34098,3090,35927,2941,748484,6802,245198,6861,503286,8013,3801,null,null,4395,null,null,9375,null,null,2611,null,null,1937,null,null,1879,null,null,9262,null,null,3157,null,null,8028,null,null,9717,null,null,12785,null,null,6367,null,null,12120,null,null,15899,null,null,9631,null,null,16926,null,null,2845,null,null,5904,null,null,1628,null,null,1208,null,null,1103,null,null,5742,null,null,4138,null,null,4159,null,null,6459,null,null,4452,null,null,3090,null,null,2941,null,null,6802,null,null,6861,null,null,8013,null,null,53
1410405,1869,1075067,2274,62812,3913,6840,1336,3217,965,3623,973,55972,3714,15146,2070,40826,3036,1012255,3901,191953,8039,58498,3768,133455,6877,820302,8798,116292,5559,704010,8820,335338,1692,73416,2654,2931,675,1951,555,980,398,70485,2730,34176,2578,36309,2409,261922,3108,28952,2962,15523,2179,13429,1880,232970,3834,92302,3925,140668,3973,1869,null,null,2274,null,null,3913,null,null,1336,null,null,965,null,null,973,null,null,3714,null,null,2070,null,null,3036,null,null,3901,null,null,8039,null,null,3768,null,null,6877,null,null,8798,null,null,5559,null,null,8820,null,null,1692,null,null,2654,null,null,675,null,null,555,null,null,398,null,null,2730,null,null,2578,null,null,2409,null,null,3108,null,null,2962,null,null,2179,null,null,1880,null,null,3834,null,null,3925,null,null,3973,null,null,54
4364911,2312,3464287,2962,150522,4666,11070,1262,3659,698,7411,1127,139452,4607,22203,2046,117249,4540,3313765,4991,383549,11310,83742,4565,299807,10538,2930216,12662,230932,6079,2699284,12542,900624,2121,180198,3296,10329,1301,3723,845,6606,985,169869,3444,62614,2379,107255,2943,720426,3821,58137,2863,26112,1932,32025,2186,662289,4687,193960,4286,468329,5583,2312,null,null,2962,null,null,4666,null,null,1262,null,null,698,null,null,1127,null,null,4607,null,null,2046,null,null,4540,null,null,4991,null,null,11310,null,null,4565,null,null,10538,null,null,12662,null,null,6079,null,null,12542,null,null,2121,null,null,3296,null,null,1301,null,null,845,null,null,985,null,null,3444,null,null,2379,null,null,2943,null,null,3821,null,null,2863,null,null,1932,null,null,2186,null,null,4687,null,null,4286,null,null,5583,null,null,55
431141,1786,346006,1878,26372,2667,2434,819,1192,741,1242,535,23938,2531,3540,851,20398,2471,319634,3191,39621,3590,7899,1472,31722,3385,280013,4160,26245,2963,253768,3847,85135,879,20588,1537,1253,569,524,280,729,494,19335,1502,8223,1211,11112,1389,64547,1782,5988,1195,2890,757,3098,918,58559,2170,20630,1967,37929,2009,1786,null,null,1878,null,null,2667,null,null,819,null,null,741,null,null,535,null,null,2531,null,null,851,null,null,2471,null,null,3191,null,null,3590,null,null,1472,null,null,3385,null,null,4160,null,null,2963,null,null,3847,null,null,879,null,null,1537,null,null,569,null,null,280,null,null,494,null,null,1502,null,null,1211,null,null,1389,null,null,1782,null,null,1195,null,null,757,null,null,918,null,null,2170,null,null,1967,null,null,2009,null,null,56
2685546,907,2046073,1169,29784,2784,5716,1205,2224,678,3492,949,24068,2500,6339,1223,17729,2197,2016289,3123,829361,15305,174305,7946,655056,14707,1186928,15361,171623,8574,1015305,15393,639473,502,49186,3216,9034,1339,4637,992,4397,926,40152,2758,20268,1957,19884,2029,590287,3334,234566,7263,125560,5637,109006,4657,355721,6735,157393,6262,198328,4507,907,null,null,1169,null,null,2784,null,null,1205,null,null,678,null,null,949,null,null,2500,null,null,1223,null,null,2197,null,null,3123,null,null,15305,null,null,7946,null,null,14707,null,null,15361,null,null,8574,null,null,15393,null,null,502,null,null,3216,null,null,1339,null,null,992,null,null,926,null,null,2758,null,null,1957,null,null,2029,null,null,3334,null,null,7263,null,null,5637,null,null,4657,null,null,6735,null,null,6262,null,null,4507,null,null,72
3645416,4121,2882442,5044,172957,7529,18450,2166,7116,1325,11334,1753,154507,7565,30606,3142,123901,6399,2709485,8936,448857,14194,107370,5510,341487,12074,2260628,16194,274323,9361,1986305,15057,762974,2994,151735,4167,6665,1145,2928,763,3737,905,145070,4161,65492,3228,79578,3258,611239,4361,69658,3856,36382,2916,33276,2598,541581,5080,205553,5539,336028,7383,4121,null,null,5044,null,null,7529,null,null,2166,null,null,1325,null,null,1753,null,null,7565,null,null,3142,null,null,6399,null,null,8936,null,null,14194,null,null,5510,null,null,12074,null,null,16194,null,null,9361,null,null,15057,null,null,2994,null,null,4167,null,null,1145,null,null,763,null,null,905,null,null,4161,null,null,3228,null,null,3258,null,null,4361,null,null,3856,null,null,2916,null,null,2598,null,null,5080,null,null,5539,null,null,7383,null,null,01
529665,1773,455269,2276,46211,3452,2816,965,464,238,2352,980,43395,3269,7541,1740,35854,3021,409058,3974,39406,3518,8507,1641,30899,3110,369652,5043,33545,2938,336107,5378,74396,1042,18103,1367,376,268,319,252,57,76,17727,1346,7532,1176,10195,1134,56293,1546,2747,763,1469,465,1278,529,53546,1601,20167,1777,33379,2074,1773,null,null,2276,null,null,3452,null,null,965,null,null,238,null,null,980,null,null,3269,null,null,1740,null,null,3021,null,null,3974,null,null,3518,null,null,1641,null,null,3110,null,null,5043,null,null,2938,null,null,5378,null,null,1042,null,null,1367,null,null,268,null,null,252,null,null,76,null,null,1346,null,null,1176,null,null,1134,null,null,1546,null,null,763,null,null,465,null,null,529,null,null,1601,null,null,1777,null,null,2074,null,null,02
5156444,2008,3997004,2111,218783,7860,21973,2897,7245,1459,14728,2157,196810,7059,33029,2916,163781,6563,3778221,8255,602133,16238,105535,4955,496598,15080,3176088,18730,283870,10355,2892218,20115,1159440,1437,259597,5335,14803,1708,7034,1128,7769,1210,244794,5480,93973,3436,150821,5074,899843,5553,89256,4135,38751,2956,50505,3174,810587,6415,257596,7430,552991,7733,2008,null,null,2111,null,null,7860,null,null,2897,null,null,1459,null,null,2157,null,null,7059,null,null,2916,null,null,6563,null,null,8255,null,null,16238,null,null,4955,null,null,15080,null,null,18730,null,null,10355,null,null,20115,null,null,1437,null,null,5335,null,null,1708,null,null,1128,null,null,1210,null,null,5480,null,null,3436,null,null,5074,null,null,5553,null,null,4135,null,null,2956,null,null,3174,null,null,6415,null,null,7430,null,null,7733,null,null,04
2201161,2265,1729560,2852,96682,4468,11561,1707,4729,1013,6832,1362,85121,4318,20920,2361,64201,3662,1632878,5492,272704,9578,72360,4684,200344,8413,1360174,10500,170164,7137,1190010,11865,471601,2625,97149,3573,6055,1180,2778,751,3277,885,91094,3577,39431,2606,51663,2976,374452,4488,43519,3277,24981,2695,18538,2266,330933,4978,123123,4453,207810,5499,2265,null,null,2852,null,null,4468,null,null,1707,null,null,1013,null,null,1362,null,null,4318,null,null,2361,null,null,3662,null,null,5492,null,null,9578,null,null,4684,null,null,8413,null,null,10500,null,null,7137,null,null,11865,null,null,2625,null,null,3573,null,null,1180,null,null,751,null,null,885,null,null,3577,null,null,2606,null,null,2976,null,null,4488,null,null,3277,null,null,2695,null,null,2266,null,null,4978,null,null,4453,null,null,5499,null,null,05
29481754,5464,24229780,6517,780836,18464,72564,5244,22366,2525,50198,4566,708272,17571,108236,6042,600036,16662,23448944,20921,3125173,42105,479999,13036,2645174,39213,20323771,43347,1404152,19520,18919619,47119,5251974,3505,819593,10249,47090,2938,23365,2203,23725,2033,772503,9631,311087,7280,461416,7256,4432381,10698,494313,11274,236129,8413,258184,9110,3938068,15459,1296837,16390,2641231,19334,5464,null,null,6517,null,null,18464,null,null,5244,null,null,2525,null,null,4566,null,null,17571,null,null,6042,null,null,16662,null,null,20921,null,null,42105,null,null,13036,null,null,39213,null,null,43347,null,null,19520,null,null,47119,null,null,3505,null,null,10249,null,null,2938,null,null,2203,null,null,2033,null,null,9631,null,null,7280,null,null,7256,null,null,10698,null,null,11274,null,null,8413,null,null,9110,null,null,15459,null,null,16390,null,null,19334,null,null,06
4155686,2955,3427795,3641,210127,5919,15098,1878,6189,1074,8909,1435,195029,5869,29428,3152,165601,5204,3217668,6428,361022,10582,69591,5079,291431,10860,2856646,11584,201346,6985,2655300,12947,727891,2268,159232,4013,7402,1249,2967,782,4435,955,151830,3836,56082,2602,95748,3611,568659,4206,47958,3494,22652,2404,25306,2326,520701,5342,145993,4345,374708,6180,2955,null,null,3641,null,null,5919,null,null,1878,null,null,1074,null,null,1435,null,null,5869,null,null,3152,null,null,5204,null,null,6428,null,null,10582,null,null,5079,null,null,10860,null,null,11584,null,null,6985,null,null,12947,null,null,2268,null,null,4013,null,null,1249,null,null,782,null,null,955,null,null,3836,null,null,2602,null,null,3611,null,null,4206,null,null,3494,null,null,2404,null,null,2326,null,null,5342,null,null,4345,null,null,6180,null,null,08
2722199,1130,2165938,1953,70269,3466,3748,867,1036,521,2712,754,66521,3610,9305,1414,57216,3696,2095669,3701,203549,9331,45426,3738,158123,7673,1892120,10010,133198,6661,1758922,10936,556261,1411,97023,3344,3917,897,1646,536,2271,716,93106,3209,33211,2218,59895,2836,459238,3461,32171,2638,15075,2015,17096,1824,427067,4052,126150,3993,300917,4957,1130,null,null,1953,null,null,3466,null,null,867,null,null,521,null,null,754,null,null,3610,null,null,1414,null,null,3696,null,null,3701,null,null,9331,null,null,3738,null,null,7673,null,null,10010,null,null,6661,null,null,10936,null,null,1411,null,null,3344,null,null,897,null,null,536,null,null,716,null,null,3209,null,null,2218,null,null,2836,null,null,3461,null,null,2638,null,null,2015,null,null,1824,null,null,4052,null,null,3993,null,null,4957,null,null,09
723482,758,560847,1033,27731,2961,2021,621,341,244,1680,562,25710,2737,3649,1008,22061,2609,533116,3075,59987,4227,9640,1910,50347,3835,473129,4698,42598,3052,430531,4943,162635,743,34807,2148,2284,709,1018,468,1266,493,32523,2183,10994,1392,21529,2044,127828,2275,8917,1384,3292,803,5625,1063,118911,2577,35252,2217,83659,2864,758,null,null,1033,null,null,2961,null,null,621,null,null,244,null,null,562,null,null,2737,null,null,1008,null,null,2609,null,null,3075,null,null,4227,null,null,1910,null,null,3835,null,null,4698,null,null,3052,null,null,4943,null,null,743,null,null,2148,null,null,709,null,null,468,null,null,493,null,null,2183,null,null,1392,null,null,2044,null,null,2275,null,null,1384,null,null,803,null,null,1063,null,null,2577,null,null,2217,null,null,2864,null,null,10
527222,781,450428,1022,14525,1983,2331,901,1300,628,1031,546,12194,1706,1465,484,10729,1634,435903,2391,77039,5936,16164,2180,60875,5066,358864,6115,24665,2630,334199,6440,76794,686,11184,1175,1290,629,452,358,838,485,9894,1114,3109,629,6785,1026,65610,1238,9014,1413,3944,1026,5070,935,56596,1732,18623,1612,37973,1814,781,null,null,1022,null,null,1983,null,null,901,null,null,628,null,null,546,null,null,1706,null,null,484,null,null,1634,null,null,2391,null,null,5936,null,null,2180,null,null,5066,null,null,6115,null,null,2630,null,null,6440,null,null,686,null,null,1175,null,null,629,null,null,358,null,null,485,null,null,1114,null,null,629,null,null,1026,null,null,1238,null,null,1413,null,null,1026,null,null,935,null,null,1732,null,null,1612,null,null,1814,null,null,11
