B17001_001E,B17001_001M,B17001_002E,B17001_002M,B17001_003E,B17001_003M,B17001_004E,B17001_004M,B17001_005E,B17001_005M,B17001_006E,B17001_006M,B17001_007E,B17001_007M,B17001_008E,B17001_008M,B17001_009E,B17001_009M,B17001_010E,B17001_010M,B17001_011E,B17001_011M,B17001_012E,B17001_012M,B17001_013E,B17001_013M,B17001_014E,B17001_014M,B17001_015E,B17001_015M,B17001_016E,B17001_016M,B17001_017E,B17001_017M,B17001_018E,B17001_018M,B17001_019E,B17001_019M,B17001_020E,B17001_020M,B17001_021E,B17001_021M,B17001_022E,B17001_022M,B17001_023E,B17001_023M,B17001_024E,B17001_024M,B17001_025E,B17001_025M,B17001_026E,B17001_026M,B17001_027E,B17001_027M,B17001_028E,B17001_028M,B17001_029E,B17001_029M,B17001_030E,B17001_030M,B17001_031E,B17001_031M,B17001_032E,B17001_032M,B17001_033E,B17001_033M,B17001_034E,B17001_034M,B17001_035E,B17001_035M,B17001_036E,B17001_036M,B17001_037E,B17001_037M,B17001_038E,B17001_038M,B17001_039E,B17001_039M,B17001_040E,B17001_040M,B17001_041E,B17001_041M,B17001_042E,B17001_042M,B17001_043E,B17001_043M,B17001_044E,B17001_044M,B17001_045E,B17001_045M,B17001_046E,B17001_046M,B17001_047E,B17001_047M,B17001_048E,B17001_048M,B17001_049E,B17001_049M,B17001_050E,B17001_050M,B17001_051E,B17001_051M,B17001_052E,B17001_052M,B17001_053E,B17001_053M,B17001_054E,B17001_054M,B17001_055E,B17001_055M,B17001_056E,B17001_056M,B17001_057E,B17001_057M,B17001_058E,B17001_058M,B17001_059E,B17001_059M,B17001_001M,B17001_001EA,B17001_001MA,B17001_002M,B17001_002EA,B17001_002MA,B17001_003M,B17001_003EA,B17001_003MA,B17001_004M,B17001_004EA,B17001_004MA,B17001_005M,B17001_005EA,B17001_005MA,B17001_006M,B17001_006EA,B17001_006MA,B17001_007M,B17001_007EA,B17001_007MA,B17001_008M,B17001_008EA,B17001_008MA,B17001_009M,B17001_009EA,B17001_009MA,B17001_010M,B17001_010EA,B17001_010MA,B17001_011M,B17001_011EA,B17001_011MA,B17001_012M,B17001_012EA,B17001_012MA,B17001_013M,B17001_013EA,B17001_013MA,B17001_014M,B17001_014EA,B17001_014MA,B17001_015M,B17001_015EA,B17001_015MA,B17001_016M,B17001_016EA,B17001_016MA,B17001_017M,B17001_017EA,B17001_017MA,B17001_018M,B17001_018EA,B17001_018MA,B17001_019M,B17001_019EA,B17001_019MA,B17001_020M,B17001_020EA,B17001_020MA,B17001_021M,B17001_021EA,B17001_021MA,B17001_022M,B17001_022EA,B17001_022MA,B17001_023M,B17001_023EA,B17001_023MA,B17001_024M,B17001_024EA,B17001_024MA,B17001_025M,B17001_025EA,B17001_025MA,B17001_026M,B17001_026EA,B17001_026MA,B17001_027M,B17001_027EA,B17001_027MA,B17001_028M,B17001_028EA,B17001_028MA,B17001_029M,B17001_029EA,B17001_029MA,B17001_030M,B17001_030EA,B17001_030MA,B17001_031M,B17001_031EA,B17001_031MA,B17001_032M,B17001_032EA,B17001_032MA,B17001_033M,B17001_033EA,B17001_033MA,B17001_034M,B17001_034EA,B17001_034MA,B17001_035M,B17001_035EA,B17001_035MA,B17001_036M,B17001_036EA,B17001_036MA,B17001_037M,B17001_037EA,B17001_037MA,B17001_038M,B17001_038EA,B17001_038MA,B17001_039M,B17001_039EA,B17001_039MA,B17001_040M,B17001_040EA,B17001_040MA,B17001_041M,B17001_041EA,B17001_041MA,B17001_042M,B17001_042EA,B17001_042MA,B17001_043M,B17001_043EA,B17001_043MA,B17001_044M,B17001_044EA,B17001_044MA,B17001_045M,B17001_045EA,B17001_045MA,B17001_046M,B17001_046EA,B17001_046MA,B17001_047M,B17001_047EA,B17001_047MA,B17001_048M,B17001_048EA,B17001_048MA,B17001_049M,B17001_049EA,B17001_049MA,B17001_050M,B17001_050EA,B17001_050MA,B17001_051M,B17001_051EA,B17001_051MA,B17001_052M,B17001_052EA,B17001_052MA,B17001_053M,B17001_053EA,B17001_053MA,B17001_054M,B17001_054EA,B17001_054MA,B17001_055M,B17001_055EA,B17001_055MA,B17001_056M,B17001_056EA,B17001_056MA,B17001_057M,B17001_057EA,B17001_057MA,B17001_058M,B17001_058EA,B17001_058MA,B17001_059M,B17001_059EA,B17001_059MA,state
731759,1407,78464,6184,40145,3540,5251,1343,622,367,3542,984,1753,555,386,167,809,392,7708,1349,5539,1326,3019,1047,4583,1202,4120,1124,1370,457,1443,503,38319,3658,2835,701,468,258,3413,957,898,433,281,138,952,404,9403,1636,6325,1588,3578,1023,2295,646,2442,603,2422,670,3007,696,653295,6249,336627,4233,24292,1520,5169,1220,25110,1713,11778,1517,3759,698,7325,942,31121,2179,55926,2061,42495,1417,40660,1203,44097,1272,27481,538,17414,599,316668,4006,21840,954,4292,920,23036,2122,11413,1234,3803,577,7428,760,27174,1835,46930,1623,36295,1451,39333,947,44361,799,27036,822,23727,912,1407,null,null,6184,null,null,3540,null,null,1343,null,null,367,null,null,984,null,null,555,null,null,167,null,null,392,null,null,1349,null,null,1326,null,null,1047,null,null,1202,null,null,1124,null,null,457,null,null,503,null,null,3658,null,null,701,null,null,258,null,null,957,null,null,433,null,null,138,null,null,404,null,null,1636,null,null,1588,null,null,1023,null,null,646,null,null,603,null,null,670,null,null,696,null,null,6249,null,null,4233,null,null,1520,null,null,1220,null,null,1713,null,null,1517,null,null,698,null,null,942,null,null,2179,null,null,2061,null,null,1417,null,null,1203,null,null,1272,null,null,538,null,null,599,null,null,4006,null,null,954,null,null,920,null,null,2122,null,null,1234,null,null,577,null,null,760,null,null,1835,null,null,1623,null,null,1451,null,null,947,null,null,799,null,null,822,null,null,912,null,null,38
11287401,5000,1645382,32693,729976,16938,82649,4199,15501,2049,92884,5186,36618,3355,12088,1679,26763,2574,102588,5897,87674,6238,72437,3588,71056,3805,80778,3847,29518,2468,19422,2032,915406,20237,79475,4646,14946,2460,89705,5472,38281,3538,12307,1869,23443,2478,128640,7101,143619,5835,103595,4882,91793,4291,91458,3772,49704,3331,48440,2956,9642019,32337,4782504,16226,265487,4617,52882,3191,337269,7294,187868,5382,64874,3158,131718,3289,385126,5440,640276,6111,596794,4875,678775,4845,689682,4159,465384,3202,286369,2772,4859515,20682,251204,5228,47161,3778,322484,7124,182604,6155,61457,3291,128464,3996,341202,7494,597712,5873,586936,5467,690366,4861,733217,4474,518280,3935,398428,3489,5000,null,null,32693,null,null,16938,null,null,4199,null,null,2049,null,null,5186,null,null,3355,null,null,1679,null,null,2574,null,null,5897,null,null,6238,null,null,3588,null,null,3805,null,null,3847,null,null,2468,null,null,2032,null,null,20237,null,null,4646,null,null,2460,null,null,5472,null,null,3538,null,null,1869,null,null,2478,null,null,7101,null,null,5835,null,null,4882,null,null,4291,null,null,3772,null,null,3331,null,null,2956,null,null,32337,null,null,16226,null,null,4617,null,null,3191,null,null,7294,null,null,5382,null,null,3158,null,null,3289,null,null,5440,null,null,6111,null,null,4875,null,null,4845,null,null,4159,null,null,3202,null,null,2772,null,null,20682,null,null,5228,null,null,3778,null,null,7124,null,null,6155,null,null,3291,null,null,3996,null,null,7494,null,null,5873,null,null,5467,null,null,4861,null,null,4474,null,null,3935,null,null,3489,null,null,39
3809431,1956,620377,15205,280342,8996,32242,2765,6618,1265,39853,3058,17392,2067,4547,767,8697,1228,45369,3657,32209,2416,25507,1909,24969,1516,25581,1803,11189,1213,6169,944,340035,8517,33298,2101,6509,1183,39410,2799,14120,1561,4346,778,9681,1264,48693,3085,52547,2584,36876,2246,31248,2317,31860,1929,16125,1278,15322,1493,3189054,15386,1592161,9575,100829,2859,20294,1708,125322,3650,63690,3298,22132,1595,45051,2025,135793,3903,224517,3351,206029,2484,207763,2471,205137,2318,146498,1858,89106,1738,1596893,9380,92568,2562,18390,1379,119998,3625,59669,2863,22261,1846,38344,1865,120254,4132,212191,3088,198930,3077,209518,2736,220008,2374,164019,1949,120743,1759,1956,null,null,15205,null,null,8996,null,null,2765,null,null,1265,null,null,3058,null,null,2067,null,null,767,null,null,1228,null,null,3657,null,null,2416,null,null,1909,null,null,1516,null,null,1803,null,null,1213,null,null,944,null,null,8517,null,null,2101,null,null,1183,null,null,2799,null,null,1561,null,null,778,null,null,1264,null,null,3085,null,null,2584,null,null,2246,null,null,2317,null,null,1929,null,null,1278,null,null,1493,null,null,15386,null,null,9575,null,null,2859,null,null,1708,null,null,3650,null,null,3298,null,null,1595,null,null,2025,null,null,3903,null,null,3351,null,null,2484,null,null,2471,null,null,2318,null,null,1858,null,null,1738,null,null,9380,null,null,2562,null,null,1379,null,null,3625,null,null,2863,null,null,1846,null,null,1865,null,null,4132,null,null,3088,null,null,3077,null,null,2736,null,null,2374,null,null,1949,null,null,1759,null,null,40
4016520,2426,536146,18071,240288,10859,21148,2691,4347,1236,22958,3090,10706,2122,5068,1356,7395,1586,40537,3665,35692,3555,25113,2329,21729,2573,26863,2692,12941,1625,5791,1204,295858,9959,19084,2461,4200,1302,25512,2827,11805,1977,4499,1116,7639,1533,47226,3475,47766,3376,35844,2921,28045,2972,32074,2416,17358,1887,14806,1740,3480374,18038,1741216,11675,97564,3212,19506,1871,125364,4193,58722,3444,19013,1897,43769,2661,133485,3546,247514,3993,239291,3202,231708,3311,233710,3131,183745,2548,107825,1674,1739158,10131,91484,3081,18200,2188,110719,3983,62144,3407,18488,1751,42129,2503,118649,3501,234535,4343,226810,3413,228772,3228,250986,2914,198914,2310,137328,2160,2426,null,null,18071,null,null,10859,null,null,2691,null,null,1236,null,null,3090,null,null,2122,null,null,1356,null,null,1586,null,null,3665,null,null,3555,null,null,2329,null,null,2573,null,null,2692,null,null,1625,null,null,1204,null,null,9959,null,null,2461,null,null,1302,null,null,2827,null,null,1977,null,null,1116,null,null,1533,null,null,3475,null,null,3376,null,null,2921,null,null,2972,null,null,2416,null,null,1887,null,null,1740,null,null,18038,null,null,11675,null,null,3212,null,null,1871,null,null,4193,null,null,3444,null,null,1897,null,null,2661,null,null,3546,null,null,3993,null,null,3202,null,null,3311,null,null,3131,null,null,2548,null,null,1674,null,null,10131,null,null,3081,null,null,2188,null,null,3983,null,null,3407,null,null,1751,null,null,2503,null,null,3501,null,null,4343,null,null,3413,null,null,3228,null,null,2914,null,null,2310,null,null,2160,null,null,41
12368256,3787,1592045,30765,703375,15755,72714,4638,13427,2205,84972,4408,35602,4219,13407,1827,25017,2437,103275,5649,80217,4635,66552,3999,74521,4503,77904,4424,32399,2445,23368,2132,888670,20068,68380,4418,13211,2188,84729,5751,37001,3002,11742,1464,25827,2480,121784,6270,131261,5910,96785,5201,94676,4962,91161,4218,54454,3131,57659,3077,10776211,31313,5330770,16870,285587,5145,57909,3811,361460,6778,191949,5193,65543,4087,135229,4296,410224,5676,738373,6050,647631,4770,766373,4664,788424,4866,538420,3286,343648,3230,5445441,20559,271347,4868,56386,3652,343292,7097,178822,5595,65731,3073,125542,3575,364892,6765,688269,7341,644041,5601,782019,5260,834757,4459,598946,3673,491397,3627,3787,null,null,30765,null,null,15755,null,null,4638,null,null,2205,null,null,4408,null,null,4219,null,null,1827,null,null,2437,null,null,5649,null,null,4635,null,null,3999,null,null,4503,null,null,4424,null,null,2445,null,null,2132,null,null,20068,null,null,4418,null,null,2188,null,null,5751,null,null,3002,null,null,1464,null,null,2480,null,null,6270,null,null,5910,null,null,5201,null,null,4962,null,null,4218,null,null,3131,null,null,3077,null,null,31313,null,null,16870,null,null,5145,null,null,3811,null,null,6778,null,null,5193,null,null,4087,null,null,4296,null,null,5676,null,null,6050,null,null,4770,null,null,4664,null,null,4866,null,null,3286,null,null,3230,null,null,20559,null,null,4868,null,null,3652,null,null,7097,null,null,5595,null,null,3073,null,null,3575,null,null,6765,null,null,7341,null,null,5601,null,null,5260,null,null,4459,null,null,3673,null,null,3627,null,null,42
1015892,798,129932,9143,58976,5084,5654,1485,1035,725,6070,1481,2977,961,1926,868,1566,691,10184,2101,5194,1217,6386,1679,6651,1318,6232,1188,3640,789,1461,735,70956,5969,4237,1815,839,553,5232,1240,2504,910,1256,539,1810,622,10097,2712,10124,1768,7922,1365,8995,1518,7857,1339,5210,1095,4873,1241,885960,9192,433817,5302,21028,1663,5456,1301,26952,1916,16678,1875,4116,896,11912,1175,34915,2371,65665,1490,53149,1769,63250,1618,63021,1356,41386,1029,26289,996,452143,6373,22736,1988,3995,991,25024,2027,17936,2035,4790,841,10833,1017,32979,2825,59640,2295,54195,2025,66880,1660,69479,1629,45587,1316,38069,1440,798,null,null,9143,null,null,5084,null,null,1485,null,null,725,null,null,1481,null,null,961,null,null,868,null,null,691,null,null,2101,null,null,1217,null,null,1679,null,null,1318,null,null,1188,null,null,789,null,null,735,null,null,5969,null,null,1815,null,null,553,null,null,1240,null,null,910,null,null,539,null,null,622,null,null,2712,null,null,1768,null,null,1365,null,null,1518,null,null,1339,null,null,1095,null,null,1241,null,null,9192,null,null,5302,null,null,1663,null,null,1301,null,null,1916,null,null,1875,null,null,896,null,null,1175,null,null,2371,null,null,1490,null,null,1769,null,null,1618,null,null,1356,null,null,1029,null,null,996,null,null,6373,null,null,1988,null,null,991,null,null,2027,null,null,2035,null,null,841,null,null,1017,null,null,2825,null,null,2295,null,null,2025,null,null,1660,null,null,1629,null,null,1316,null,null,1440,null,null,44
4820419,2587,735960,23271,321692,10981,36112,3288,6958,1597,46962,4466,20093,2611,7725,1693,10526,1658,41786,3920,33762,3632,27954,3131,28881,2947,35255,2923,16626,1701,9052,1419,414268,16124,37303,3515,6253,1303,41597,4543,17538,2239,4947,1098,12581,1969,54739,4564,62533,3949,50550,3740,39521,3336,42246,3727,23337,1972,21123,1807,4084459,23449,1998197,12958,108473,4361,23516,2879,145900,5769,72327,4746,23162,2623,50638,3261,166400,4546,270364,5398,258838,5042,275090,4832,268418,3349,220169,2364,114902,1976,2086262,15621,103190,3503,20054,2293,142765,6300,70712,4388,23754,2352,49955,2623,143004,5070,263900,5057,263390,4796,292482,4351,305967,4065,250725,2737,156364,2343,2587,null,null,23271,null,null,10981,null,null,3288,null,null,1597,null,null,4466,null,null,2611,null,null,1693,null,null,1658,null,null,3920,null,null,3632,null,null,3131,null,null,2947,null,null,2923,null,null,1701,null,null,1419,null,null,16124,null,null,3515,null,null,1303,null,null,4543,null,null,2239,null,null,1098,null,null,1969,null,null,4564,null,null,3949,null,null,3740,null,null,3336,null,null,3727,null,null,1972,null,null,1807,null,null,23449,null,null,12958,null,null,4361,null,null,2879,null,null,5769,null,null,4746,null,null,2623,null,null,3261,null,null,4546,null,null,5398,null,null,5042,null,null,4832,null,null,3349,null,null,2364,null,null,1976,null,null,15621,null,null,3503,null,null,2293,null,null,6300,null,null,4388,null,null,2352,null,null,2623,null,null,5070,null,null,5057,null,null,4796,null,null,4351,null,null,4065,null,null,2737,null,null,2343,null,null,45
837292,989,110962,6706,48953,3741,6524,1114,1468,700,5284,1030,2370,586,940,481,1619,649,9353,1292,5630,1094,3412,936,3971,844,4282,867,2443,895,1657,577,62009,4193,4650,732,1361,433,6701,1342,2660,637,619,308,1264,501,9084,1594,9174,1231,5573,1310,5530,1276,5173,864,4406,1284,5814,1164,726330,6712,371278,4168,24028,1032,5242,1192,31687,1739,14631,1455,4783,787,9900,1142,29271,1500,51062,2019,46287,1228,45375,1066,53494,1069,34776,992,20742,693,355052,4172,24846,1094,4773,1114,26731,1809,15087,1543,4727,962,8525,1026,25910,1719,42910,1211,41766,1392,45970,1232,52771,1096,34399,1301,26637,1192,989,null,null,6706,null,null,3741,null,null,1114,null,null,700,null,null,1030,null,null,586,null,null,481,null,null,649,null,null,1292,null,null,1094,null,null,936,null,null,844,null,null,867,null,null,895,null,null,577,null,null,4193,null,null,732,null,null,433,null,null,1342,null,null,637,null,null,308,null,null,501,null,null,1594,null,null,1231,null,null,1310,null,null,1276,null,null,864,null,null,1284,null,null,1164,null,null,6712,null,null,4168,null,null,1032,null,null,1192,null,null,1739,null,null,1455,null,null,787,null,null,1142,null,null,1500,null,null,2019,null,null,1228,null,null,1066,null,null,1069,null,null,992,null,null,693,null,null,4172,null,null,1094,null,null,1114,null,null,1809,null,null,1543,null,null,962,null,null,1026,null,null,1719,null,null,1211,null,null,1392,null,null,1232,null,null,1096,null,null,1301,null,null,1192,null,null,46
6489032,3408,1023177,25829,453858,13138,51424,3497,11671,1963,57850,4277,27793,2910,7067,1571,16704,2330,56517,4463,54798,3924,41208,3334,48324,3028,49981,3765,19770,2051,10751,1592,569319,16753,50909,4404,7356,1471,56122,4140,23927,2884,7454,1544,15961,2114,76379,5097,87132,5387,66782,4966,58671,3707,58560,3402,31556,2479,28510,2168,5465855,25953,2700181,13475,148715,3968,30800,2704,192048,5830,106562,5155,37121,3043,73105,3528,226102,4838,370290,4926,357381,4382,381754,4110,355771,3891,269358,2698,151174,1842,2765674,17745,143661,4406,28787,2689,184580,6696,98452,4937,33230,2725,65466,3285,200144,5366,356230,5469,358214,5322,397257,4120,394345,3599,299598,3393,205710,2772,3408,null,null,25829,null,null,13138,null,null,3497,null,null,1963,null,null,4277,null,null,2910,null,null,1571,null,null,2330,null,null,4463,null,null,3924,null,null,3334,null,null,3028,null,null,3765,null,null,2051,null,null,1592,null,null,16753,null,null,4404,null,null,1471,null,null,4140,null,null,2884,null,null,1544,null,null,2114,null,null,5097,null,null,5387,null,null,4966,null,null,3707,null,null,3402,null,null,2479,null,null,2168,null,null,25953,null,null,13475,null,null,3968,null,null,2704,null,null,5830,null,null,5155,null,null,3043,null,null,3528,null,null,4838,null,null,4926,null,null,4382,null,null,4110,null,null,3891,null,null,2698,null,null,1842,null,null,17745,null,null,4406,null,null,2689,null,null,6696,null,null,4937,null,null,2725,null,null,3285,null,null,5366,null,null,5469,null,null,5322,null,null,4120,null,null,3599,null,null,3393,null,null,2772,null,null,47
27236443,6495,4261337,60018,1909827,33841,249963,9906,46682,3797,292851,11438,126040,7307,41908,3333,72622,4259,255381,10426,212143,9735,187600,9637,149037,6269,151178,5877,75137,4170,49285,2802,2351510,35825,232531,9339,43039,4024,268735,10410,125764,6948,40011,3578,78880,4362,321289,9073,347700,11319,276302,8731,211863,8199,188375,7831,113734,5807,103287,4936,22975106,60204,11500269,34645,766005,10369,149688,8234,964118,15413,478192,13555,163824,6294,328559,6527,1075169,13014,1759695,11453,1618086,11205,1538161,8121,1330120,6723,849657,5140,478995,4023,11474837,37389,736585,10400,143659,7309,929586,13614,464346,11025,156629,6165,311680,6920,947861,9366,1649171,13676,1591250,9648,1548583,9184,1405475,8910,949010,6004,641002,5460,6495,null,null,60018,null,null,33841,null,null,9906,null,null,3797,null,null,11438,null,null,7307,null,null,3333,null,null,4259,null,null,10426,null,null,9735,null,null,9637,null,null,6269,null,null,5877,null,null,4170,null,null,2802,null,null,35825,null,null,9339,null,null,4024,null,null,10410,null,null,6948,null,null,3578,null,null,4362,null,null,9073,null,null,11319,null,null,8731,null,null,8199,null,null,7831,null,null,5807,null,null,4936,null,null,60204,null,null,34645,null,null,10369,null,null,8234,null,null,15413,null,null,13555,null,null,6294,null,null,6527,null,null,13014,null,null,11453,null,null,11205,null,null,8121,null,null,6723,null,null,5140,null,null,4023,null,null,37389,null,null,10400,null,null,7309,null,null,13614,null,null,11025,null,null,6165,null,null,6920,null,null,9366,null,null,13676,null,null,9648,null,null,9184,null,null,8910,null,null,6004,null,null,5460,null,null,48
3004148,2144,306902,15189,139903,8668,17172,2204,2803,860,19977,2911,6623,1173,1839,609,4263,1162,30126,4631,18787,2163,13586,1979,9755,1550,8410,1509,3624,762,2938,749,166999,8718,15505,2186,3677,923,15914,2334,6289,1276,2263,772,4476,1098,39692,4244,24895,2124,17598,2405,12336,1899,9823,1518,6556,989,7975,1496,2697246,15464,1369059,8741,113055,2592,22792,2133,143590,4722,68326,3842,21894,1937,45732,2179,138220,5029,203379,3114,192810,2467,146379,2434,134200,1906,86427,1481,52255,1241,1328187,9282,104923,2734,21860,2486,137005,4594,65448,4054,21313,1952,43280,2229,122010,4155,194050,2456,182350,2492,141776,2706,137987,1958,92260,1497,63925,1365,2144,null,null,15189,null,null,8668,null,null,2204,null,null,860,null,null,2911,null,null,1173,null,null,609,null,null,1162,null,null,4631,null,null,2163,null,null,1979,null,null,1550,null,null,1509,null,null,762,null,null,749,null,null,8718,null,null,2186,null,null,923,null,null,2334,null,null,1276,null,null,772,null,null,1098,null,null,4244,null,null,2124,null,null,2405,null,null,1899,null,null,1518,null,null,989,null,null,1496,null,null,15464,null,null,8741,null,null,2592,null,null,2133,null,null,4722,null,null,3842,null,null,1937,null,null,2179,null,null,5029,null,null,3114,null,null,2467,null,null,2434,null,null,1906,null,null,1481,null,null,1241,null,null,9282,null,null,2734,null,null,2486,null,null,4594,null,null,4054,null,null,1952,null,null,2229,null,null,4155,null,null,2456,null,null,2492,null,null,2706,null,null,1958,null,null,1497,null,null,1365,null,null,49
600077,990,71329,5685,33218,3345,2899,922,530,310,3339,1127,950,517,597,414,832,296,7492,1525,3278,738,2240,616,3807,1054,4149,940,2061,643,1044,314,38111,3395,2282,660,703,418,2178,566,1450,626,457,307,950,468,5809,1295,5473,1282,4763,894,3217,703,4297,941,3452,823,3080,643,528748,5861,262156,3526,13251,1063,2840,712,17171,1327,8083,1052,3482,758,5920,711,18057,1579,32021,1128,32471,1125,38535,1217,42634,966,31013,712,16678,401,266592,3893,11627,817,1756,497,16977,1528,9044,1235,3001,580,5798,631,18380,1470,30178,1460,30404,1035,41014,843,44932,1117,31940,958,21541,744,990,null,null,5685,null,null,3345,null,null,922,null,null,310,null,null,1127,null,null,517,null,null,414,null,null,296,null,null,1525,null,null,738,null,null,616,null,null,1054,null,null,940,null,null,643,null,null,314,null,null,3395,null,null,660,null,null,418,null,null,566,null,null,626,null,null,307,null,null,468,null,null,1295,null,null,1282,null,null,894,null,null,703,null,null,941,null,null,823,null,null,643,null,null,5861,null,null,3526,null,null,1063,null,null,712,null,null,1327,null,null,1052,null,null,758,null,null,711,null,null,1579,null,null,1128,null,null,1125,null,null,1217,null,null,966,null,null,712,null,null,401,null,null,3893,null,null,817,null,null,497,null,null,1528,null,null,1235,null,null,580,null,null,631,null,null,1470,null,null,1460,null,null,1035,null,null,843,null,null,1117,null,null,958,null,null,744,null,null,50
8158241,3830,896440,28235,394203,14956,36199,3466,8001,1749,45873,3586,20772,2659,7332,1695,13964,1890,68700,4867,46117,3992,33473,2952,35329,3122,43437,2950,21813,2587,13193,1759,502237,17097,36322,3893,6528,1428,45014,3586,20352,2756,7392,1399,14068,2309,81457,5330,73039,5157,58408,4611,51649,3136,49303,4067,29771,2281,28934,2403,7261801,28216,3584754,15442,217269,4781,39611,3124,271765,5190,138246,5904,45527,2945,95190,3403,287330,5839,504802,5822,494067,4963,522718,4934,470895,3435,317286,3216,180048,2629,3677047,17804,205530,4560,41209,3174,259084,6429,130291,4667,39091,2610,91142,3665,261188,5549,499715,5990,488764,5643,542558,4747,508804,4776,363043,2855,246628,3003,3830,null,null,28235,null,null,14956,null,null,3466,null,null,1749,null,null,3586,null,null,2659,null,null,1695,null,null,1890,null,null,4867,null,null,3992,null,null,2952,null,null,3122,null,null,2950,null,null,2587,null,null,1759,null,null,17097,null,null,3893,null,null,1428,null,null,3586,null,null,2756,null,null,1399,null,null,2309,null,null,5330,null,null,5157,null,null,4611,null,null,3136,null,null,4067,null,null,2281,null,null,2403,null,null,28216,null,null,15442,null,null,4781,null,null,3124,null,null,5190,null,null,5904,null,null,2945,null,null,3403,null,null,5839,null,null,5822,null,null,4963,null,null,4934,null,null,3435,null,null,3216,null,null,2629,null,null,17804,null,null,4560,null,null,3174,null,null,6429,null,null,4667,null,null,2610,null,null,3665,null,null,5549,null,null,5990,null,null,5643,null,null,4747,null,null,4776,null,null,2855,null,null,3003,null,null,51
7156306,2413,805691,22400,367685,12274,31217,3202,5790,1319,40237,3369,17415,2405,5968,1282,11177,1744,56649,4135,55372,3970,39610,3913,37890,2973,38269,2811,16922,1804,11169,1904,438006,14890,33470,3329,5537,1321,37269,4117,14216,2373,5074,1097,12298,1694,69176,5074,67284,3961,47609,4151,46276,3807,46981,3369,28320,2332,24496,2191,6350615,22601,3191945,12145,196512,3676,39411,2722,240973,6159,112872,4579,38426,2659,80420,3206,256567,4722,486876,5075,428973,4469,435397,3914,420459,3276,291644,2324,163415,2311,3158670,14994,181427,3717,34276,2775,228227,4979,116569,5113,38028,2774,77381,3192,226931,6121,450880,4655,419141,4808,425566,4211,437069,3759,313064,2729,210111,2754,2413,null,null,22400,null,null,12274,null,null,3202,null,null,1319,null,null,3369,null,null,2405,null,null,1282,null,null,1744,null,null,4135,null,null,3970,null,null,3913,null,null,2973,null,null,2811,null,null,1804,null,null,1904,null,null,14890,null,null,3329,null,null,1321,null,null,4117,null,null,2373,null,null,1097,null,null,1694,null,null,5074,null,null,3961,null,null,4151,null,null,3807,null,null,3369,null,null,2332,null,null,2191,null,null,22601,null,null,12145,null,null,3676,null,null,2722,null,null,6159,null,null,4579,null,null,2659,null,null,3206,null,null,4722,null,null,5075,null,null,4469,null,null,3914,null,null,3276,null,null,2324,null,null,2311,null,null,14994,null,null,3717,null,null,2775,null,null,4979,null,null,5113,null,null,2774,null,null,3192,null,null,6121,null,null,4655,null,null,4808,null,null,4211,null,null,3759,null,null,2729,null,null,2754,null,null,53
1779919,1541,319063,13661,143200,6827,13500,1689,2768,894,15728,2093,5642,1322,2002,792,4841,1271,20587,2479,17291,2267,16628,1936,16010,1619,16415,2107,7848,1409,3940,736,175863,9040,14186,1892,2510,1044,15054,2102,6770,1425,1290,492,4060,1093,23167,2848,26334,2782,21798,2439,19332,1995,21267,2009,10402,1567,9693,1720,1460856,13635,727967,7110,37052,1969,6763,1332,47427,2652,25058,2140,8587,1332,17014,1564,54227,2647,85979,2566,91522,2342,103214,1907,110111,2388,89303,1630,51710,1005,732889,9324,35009,2053,6050,1148,46162,2605,24017,2468,8736,1604,18456,1865,46195,2863,80488,3162,88107,2376,101586,2149,115641,2277,95341,1876,67101,1840,1541,null,null,13661,null,null,6827,null,null,1689,null,null,894,null,null,2093,null,null,1322,null,null,792,null,null,1271,null,null,2479,null,null,2267,null,null,1936,null,null,1619,null,null,2107,null,null,1409,null,null,736,null,null,9040,null,null,1892,null,null,1044,null,null,2102,null,null,1425,null,null,492,null,null,1093,null,null,2848,null,null,2782,null,null,2439,null,null,1995,null,null,2009,null,null,1567,null,null,1720,null,null,13635,null,null,7110,null,null,1969,null,null,1332,null,null,2652,null,null,2140,null,null,1332,null,null,1564,null,null,2647,null,null,2566,null,null,2342,null,null,1907,null,null,2388,null,null,1630,null,null,1005,null,null,9324,null,null,2053,null,null,1148,null,null,2605,null,null,2468,null,null,1604,null,null,1865,null,null,2863,null,null,3162,null,null,2376,null,null,2149,null,null,2277,null,null,1876,null,null,1840,null,null,54
