C18130_001E,C18130_001M,C18130_002E,C18130_002M,C18130_003E,C18130_003M,C18130_004E,C18130_004M,C18130_005E,C18130_005M,C18130_006E,C18130_006M,C18130_007E,C18130_007M,C18130_008E,C18130_008M,C18130_009E,C18130_009M,C18130_010E,C18130_010M,C18130_011E,C18130_011M,C18130_012E,C18130_012M,C18130_013E,C18130_013M,C18130_014E,C18130_014M,C18130_015E,C18130_015M,C18130_016E,C18130_016M,C18130_017E,C18130_017M,C18130_018E,C18130_018M,C18130_019E,C18130_019M,C18130_020E,C18130_020M,C18130_021E,C18130_021M,C18130_022E,C18130_022M,C18130_001M,C18130_001EA,C18130_001MA,C18130_002M,C18130_002EA,C18130_002MA,C18130_003M,C18130_003EA,C18130_003MA,C18130_004M,C18130_004EA,C18130_004MA,C18130_005M,C18130_005EA,C18130_005MA,C18130_006M,C18130_006EA,C18130_006MA,C18130_007M,C18130_007EA,C18130_007MA,C18130_008M,C18130_008EA,C18130_008MA,C18130_009M,C18130_009EA,C18130_009MA,C18130_010M,C18130_010EA,C18130_010MA,C18130_011M,C18130_011EA,C18130_011MA,C18130_012M,C18130_012EA,C18130_012MA,C18130_013M,C18130_013EA,C18130_013MA,C18130_014M,C18130_014EA,C18130_014MA,C18130_015M,C18130_015EA,C18130_015MA,C18130_016M,C18130_016EA,C18130_016MA,C18130_017M,C18130_017EA,C18130_017MA,C18130_018M,C18130_018EA,C18130_018MA,C18130_019M,C18130_019EA,C18130_019MA,C18130_020M,C18130_020EA,C18130_020MA,C18130_021M,C18130_021EA,C18130_021MA,C18130_022M,C18130_022EA,C18130_022MA,state
3377733,1829,692187,1660,58481,3952,37937,3297,20544,2820,633706,4256,352415,10445,281291,10451,2046073,1169,354491,10979,176529,7992,177962,8543,1691582,11090,658548,14883,1033034,15581,639473,502,307858,5407,130197,5640,177661,6448,331615,5384,113403,4685,218212,4850,1829,null,null,1660,null,null,3952,null,null,3297,null,null,2820,null,null,4256,null,null,10445,null,null,10451,null,null,1169,null,null,10979,null,null,7992,null,null,8543,null,null,11090,null,null,14883,null,null,15581,null,null,502,null,null,5407,null,null,5640,null,null,6448,null,null,5384,null,null,4685,null,null,4850,null,null,72
4730117,2759,1084701,4003,54663,3722,20372,2565,34291,3028,1030038,5902,245529,12093,784509,12256,2882442,5044,419415,10729,114486,5747,304929,9416,2463027,11101,352821,12243,2110206,15807,762974,2994,310355,6741,39310,3171,271045,6176,452619,7290,37013,2912,415606,7884,2759,null,null,4003,null,null,3722,null,null,2565,null,null,3028,null,null,5902,null,null,12093,null,null,12256,null,null,5044,null,null,10729,null,null,5747,null,null,9416,null,null,11101,null,null,12243,null,null,15807,null,null,2994,null,null,6741,null,null,3171,null,null,6176,null,null,7290,null,null,2912,null,null,7884,null,null,01
713455,2200,183790,1322,7056,1299,1772,699,5284,1100,176734,1704,24166,3742,152568,4047,455269,2276,50057,3766,8971,1687,41086,3227,405212,4353,33251,3205,371961,5068,74396,1042,29487,2324,1788,522,27699,2285,44909,2172,1335,535,43574,2313,2200,null,null,1322,null,null,1299,null,null,699,null,null,1100,null,null,1704,null,null,3742,null,null,4047,null,null,2276,null,null,3766,null,null,1687,null,null,3227,null,null,4353,null,null,3205,null,null,5068,null,null,1042,null,null,2324,null,null,522,null,null,2285,null,null,2172,null,null,535,null,null,2313,null,null,02
6758610,4461,1602166,4044,65793,4662,20049,2806,45744,3482,1536373,5665,358751,13196,1177622,13934,3997004,2111,429679,12352,112780,4943,316899,10945,3567325,12803,511326,15817,3055999,19896,1159440,1437,397354,7564,45785,3098,351569,7983,762086,7682,58274,3268,703812,8491,4461,null,null,4044,null,null,4662,null,null,2806,null,null,3482,null,null,5665,null,null,13196,null,null,13934,null,null,2111,null,null,12352,null,null,4943,null,null,10945,null,null,12803,null,null,15817,null,null,19896,null,null,1437,null,null,7564,null,null,3098,null,null,7983,null,null,7682,null,null,3268,null,null,8491,null,null,04
2894787,2795,693626,3322,37358,3230,10888,1848,26470,3070,656268,4527,154212,8942,502056,9166,1729560,2852,268173,8416,77089,4921,191084,6993,1461387,8540,207176,8547,1254211,11727,471601,2625,190313,5319,27759,2820,162554,4604,281288,5646,21815,2639,259473,5993,2795,null,null,3322,null,null,3230,null,null,1848,null,null,3070,null,null,4527,null,null,8942,null,null,9166,null,null,2852,null,null,8416,null,null,4921,null,null,6993,null,null,8540,null,null,8547,null,null,11727,null,null,2625,null,null,5319,null,null,2820,null,null,4604,null,null,5646,null,null,2639,null,null,5993,null,null,05
38443294,8708,8961540,8489,308750,10163,82905,5688,225845,7150,8652790,13577,1702442,31957,6950348,35760,24229780,6517,2014753,24687,502365,13354,1512388,19031,22215027,25479,2695372,39370,19519655,44422,5251974,3505,1867418,19325,259494,8637,1607924,18785,3384556,19238,281909,8977,3102647,19654,8708,null,null,8489,null,null,10163,null,null,5688,null,null,7150,null,null,13577,null,null,31957,null,null,35760,null,null,6517,null,null,24687,null,null,13354,null,null,19031,null,null,25479,null,null,39370,null,null,44422,null,null,3505,null,null,19325,null,null,8637,null,null,18785,null,null,19238,null,null,8977,null,null,19654,null,null,06
5398306,3323,1242620,2724,38745,3362,8653,1641,30092,2957,1203875,4757,157551,9483,1046324,10273,3427795,3641,306554,8643,75780,5004,230774,8056,3121241,8780,300340,10650,2820901,12759,727891,2268,227694,5623,25619,2551,202075,4909,500197,5815,29741,2541,470456,6490,3323,null,null,2724,null,null,3362,null,null,1641,null,null,2957,null,null,4757,null,null,9483,null,null,10273,null,null,3641,null,null,8643,null,null,5004,null,null,8056,null,null,8780,null,null,10650,null,null,12759,null,null,2268,null,null,5623,null,null,2551,null,null,4909,null,null,5815,null,null,2541,null,null,6490,null,null,08
3465231,1989,743032,1936,26431,2682,5438,1248,20993,2282,716601,3534,90159,7661,626442,7774,2165938,1953,188965,7613,46462,3809,142503,6955,1976973,7674,160835,7608,1816138,10638,556261,1411,176082,4446,16721,2155,159361,4218,380179,4343,19367,2005,360812,4678,1989,null,null,1936,null,null,2682,null,null,1248,null,null,2282,null,null,3534,null,null,7661,null,null,7774,null,null,1953,null,null,7613,null,null,3809,null,null,6955,null,null,7674,null,null,7608,null,null,10638,null,null,1411,null,null,4446,null,null,2155,null,null,4218,null,null,4343,null,null,2005,null,null,4678,null,null,09
924706,1177,201224,1126,8449,1581,2226,862,6223,1435,192775,1999,32776,4964,159999,5071,560847,1033,56228,3554,9981,1910,46247,3098,504619,3761,52027,3787,452592,4476,162635,743,50556,2670,4310,1004,46246,2529,112079,2713,6891,1250,105188,2782,1177,null,null,1126,null,null,1581,null,null,862,null,null,1435,null,null,1999,null,null,4964,null,null,5071,null,null,1033,null,null,3554,null,null,1910,null,null,3098,null,null,3761,null,null,3787,null,null,4476,null,null,743,null,null,2670,null,null,1004,null,null,2529,null,null,2713,null,null,1250,null,null,2782,null,null,10
645605,1151,118383,1120,4703,1379,1528,811,3175,969,113680,1863,29023,4478,84657,4559,450428,1022,43594,2952,17464,2316,26130,2588,406834,3203,61906,5087,344928,6416,76794,686,26128,1843,4396,1111,21732,1719,50666,1789,5908,965,44758,1829,1151,null,null,1120,null,null,1379,null,null,811,null,null,969,null,null,1863,null,null,4478,null,null,4559,null,null,1022,null,null,2952,null,null,2316,null,null,2588,null,null,3203,null,null,5087,null,null,6416,null,null,686,null,null,1843,null,null,1111,null,null,1719,null,null,1789,null,null,965,null,null,1829,null,null,11
