B23008_001E,B23008_001M,B23008_002E,B23008_002M,B23008_003E,B23008_003M,B23008_004E,B23008_004M,B23008_005E,B23008_005M,B23008_006E,B23008_006M,B23008_007E,B23008_007M,B23008_008E,B23008_008M,B23008_009E,B23008_009M,B23008_010E,B23008_010M,B23008_011E,B23008_011M,B23008_012E,B23008_012M,B23008_013E,B23008_013M,B23008_014E,B23008_014M,B23008_015E,B23008_015M,B23008_016E,B23008_016M,B23008_017E,B23008_017M,B23008_018E,B23008_018M,B23008_019E,B23008_019M,B23008_020E,B23008_020M,B23008_021E,B23008_021M,B23008_022E,B23008_022M,B23008_023E,B23008_023M,B23008_024E,B23008_024M,B23008_025E,B23008_025M,B23008_026E,B23008_026M,B23008_027E,B23008_027M,B23008_001M,B23008_001EA,B23008_001MA,B23008_002M,B23008_002EA,B23008_002MA,B23008_003M,B23008_003EA,B23008_003MA,B23008_004M,B23008_004EA,B23008_004MA,B23008_005M,B23008_005EA,B23008_005MA,B23008_006M,B23008_006EA,B23008_006MA,B23008_007M,B23008_007EA,B23008_007MA,B23008_008M,B23008_008EA,B23008_008MA,B23008_009M,B23008_009EA,B23008_009MA,B23008_010M,B23008_010EA,B23008_010MA,B23008_011M,B23008_011EA,B23008_011MA,B23008_012M,B23008_012EA,B23008_012MA,B23008_013M,B23008_013EA,B23008_013MA,B23008_014M,B23008_014EA,B23008_014MA,B23008_015M,B23008_015EA,B23008_015MA,B23008_016M,B23008_016EA,B23008_016MA,B23008_017M,B23008_017EA,B23008_017MA,B23008_018M,B23008_018EA,B23008_018MA,B23008_019M,B23008_019EA,B23008_019MA,B23008_020M,B23008_020EA,B23008_020MA,B23008_021M,B23008_021EA,B23008_021MA,B23008_022M,B23008_022EA,B23008_022MA,B23008_023M,B23008_023EA,B23008_023MA,B23008_024M,B23008_024EA,B23008_024MA,B23008_025M,B23008_025EA,B23008_025MA,B23008_026M,B23008_026EA,B23008_026MA,B23008_027M,B23008_027EA,B23008_027MA,state
6948492,15887,2313331,13565,1470848,21330,758359,19208,656379,20088,37477,4700,18633,3670,842483,20937,170144,9824,153919,9355,16225,3045,672339,18303,476310,16083,196029,10712,4635161,18123,3013931,31705,1780623,32876,1079592,24775,102545,7041,51171,6270,1621230,27992,313255,13644,282528,12787,30727,4931,1307975,24371,1064675,23613,243300,13711,15887,null,null,13565,null,null,21330,null,null,19208,null,null,20088,null,null,4700,null,null,3670,null,null,20937,null,null,9824,null,null,9355,null,null,3045,null,null,18303,null,null,16083,null,null,10712,null,null,18123,null,null,31705,null,null,32876,null,null,24775,null,null,7041,null,null,6270,null,null,27992,null,null,13644,null,null,12787,null,null,4931,null,null,24371,null,null,23613,null,null,13711,null,null,48
889419,4098,297149,3777,245358,5111,111298,5533,126348,5469,5791,1326,1921,766,51791,4236,13119,2315,12397,2280,722,478,38672,3916,29434,3376,9238,2013,592270,4645,478144,7956,268844,9219,195309,9461,10633,1950,3358,1184,114126,7057,31376,4283,29260,4081,2116,842,82750,6838,69220,5696,13530,2581,4098,null,null,3777,null,null,5111,null,null,5533,null,null,5469,null,null,1326,null,null,766,null,null,4236,null,null,2315,null,null,2280,null,null,478,null,null,3916,null,null,3376,null,null,2013,null,null,4645,null,null,7956,null,null,9219,null,null,9461,null,null,1950,null,null,1184,null,null,7057,null,null,4283,null,null,4081,null,null,842,null,null,6838,null,null,5696,null,null,2581,null,null,49
112177,1764,35170,1103,23510,1536,15948,1592,6685,1353,514,357,363,398,11660,1534,3540,994,2853,897,687,481,8120,1275,5450,1082,2670,854,77007,1797,50173,2938,37360,2823,9205,1809,3252,1381,356,264,26834,2764,7684,1910,6107,1506,1577,1077,19150,2525,14810,2081,4340,1390,1764,null,null,1103,null,null,1536,null,null,1592,null,null,1353,null,null,357,null,null,398,null,null,1534,null,null,994,null,null,897,null,null,481,null,null,1275,null,null,1082,null,null,854,null,null,1797,null,null,2938,null,null,2823,null,null,1809,null,null,1381,null,null,264,null,null,2764,null,null,1910,null,null,1506,null,null,1077,null,null,2525,null,null,2081,null,null,1390,null,null,50
1769202,8102,577569,6137,401827,8208,247496,8453,135187,7586,13947,2581,5197,1265,175742,6416,39855,3886,36155,3686,3700,1319,135887,5828,103386,6415,32501,3886,1191633,8280,807898,11949,539822,13177,220386,9859,37253,4099,10437,1943,383735,11065,79909,6303,71288,5981,8621,2252,303826,10909,246991,9033,56835,5074,8102,null,null,6137,null,null,8208,null,null,8453,null,null,7586,null,null,2581,null,null,1265,null,null,6416,null,null,3886,null,null,3686,null,null,1319,null,null,5828,null,null,6415,null,null,3886,null,null,8280,null,null,11949,null,null,13177,null,null,9859,null,null,4099,null,null,1943,null,null,11065,null,null,6303,null,null,5981,null,null,2252,null,null,10909,null,null,9033,null,null,5074,null,null,51
1558716,5857,518853,5717,381800,9356,195741,7383,168433,8043,14222,2938,3404,1082,137053,8999,39601,4793,35475,4494,4126,1375,97452,7803,70296,5850,27156,3884,1039863,6553,745635,11713,456247,13370,234579,11024,39053,4839,15756,3926,294228,10931,81576,7486,72972,7237,8604,2111,212652,9094,170083,8856,42569,4847,5857,null,null,5717,null,null,9356,null,null,7383,null,null,8043,null,null,2938,null,null,1082,null,null,8999,null,null,4793,null,null,4494,null,null,1375,null,null,7803,null,null,5850,null,null,3884,null,null,6553,null,null,11713,null,null,13370,null,null,11024,null,null,4839,null,null,3926,null,null,10931,null,null,7486,null,null,7237,null,null,2111,null,null,9094,null,null,8856,null,null,4847,null,null,53
349280,3746,114163,2786,67977,3836,38829,3053,23336,2641,2837,1096,2975,904,46186,3864,9667,1874,8638,1912,1029,500,36519,3566,22506,3162,14013,2422,235117,3852,149913,6211,89195,5039,39106,3645,11819,2453,9793,2482,85204,5783,21225,3132,18097,3025,3128,1164,63979,5259,48166,4338,15813,2959,3746,null,null,2786,null,null,3836,null,null,3053,null,null,2641,null,null,1096,null,null,904,null,null,3864,null,null,1874,null,null,1912,null,null,500,null,null,3566,null,null,3162,null,null,2422,null,null,3852,null,null,6211,null,null,5039,null,null,3645,null,null,2453,null,null,2482,null,null,5783,null,null,3132,null,null,3025,null,null,1164,null,null,5259,null,null,4338,null,null,2959,null,null,54
1231531,4416,389571,4379,266328,5513,182713,5351,72319,4139,8061,1604,3235,1137,123243,4991,32984,3112,31168,3204,1816,731,90259,4655,72721,4285,17538,2436,841960,5130,576851,8805,433087,9422,114635,7313,20644,2036,8485,1860,265109,8577,73347,4813,68046,4709,5301,1241,191762,7758,161461,7063,30301,3531,4416,null,null,4379,null,null,5513,null,null,5351,null,null,4139,null,null,1604,null,null,1137,null,null,4991,null,null,3112,null,null,3204,null,null,731,null,null,4655,null,null,4285,null,null,2436,null,null,5130,null,null,8805,null,null,9422,null,null,7313,null,null,2036,null,null,1860,null,null,8577,null,null,4813,null,null,4709,null,null,1241,null,null,7758,null,null,7063,null,null,3531,null,null,55
132053,2531,44247,1846,32885,2284,18275,2409,13335,2191,955,542,320,476,11362,1980,3165,895,2824,831,341,283,8197,1801,6990,1735,1207,551,87806,3007,62264,3195,42228,3480,17739,3028,1966,975,331,377,25542,2973,9415,2271,9067,2224,348,313,16127,2379,14152,2163,1975,958,2531,null,null,1846,null,null,2284,null,null,2409,null,null,2191,null,null,542,null,null,476,null,null,1980,null,null,895,null,null,831,null,null,283,null,null,1801,null,null,1735,null,null,551,null,null,3007,null,null,3195,null,null,3480,null,null,3028,null,null,975,null,null,377,null,null,2973,null,null,2271,null,null,2224,null,null,313,null,null,2379,null,null,2163,null,null,958,null,null,56
666351,3739,190130,3459,64355,4249,39837,3930,18019,2439,3321,1418,3178,1080,125775,4625,25865,3191,21317,2690,4548,1428,99910,5101,55342,4453,44568,4376,476221,4173,196619,8946,119296,7538,48251,4870,16535,3128,12537,2245,279602,9300,50204,5176,40138,4695,10066,2250,229398,8977,144069,7708,85329,6181,3739,null,null,3459,null,null,4249,null,null,3930,null,null,2439,null,null,1418,null,null,1080,null,null,4625,null,null,3191,null,null,2690,null,null,1428,null,null,5101,null,null,4453,null,null,4376,null,null,4173,null,null,8946,null,null,7538,null,null,4870,null,null,3128,null,null,2245,null,null,9300,null,null,5176,null,null,4695,null,null,2250,null,null,8977,null,null,7708,null,null,6181,null,null,72
1024869,5300,331319,6415,197490,7121,114381,6948,73777,5100,5489,1156,3843,1398,133829,5593,23386,3210,20791,2963,2595,1162,110443,5673,82964,5156,27479,3645,693550,6651,428687,8023,268092,8241,128322,8183,20539,2994,11734,2327,264863,9356,48618,5125,39767,4742,8851,2202,216245,9169,168732,9406,47513,4919,5300,null,null,6415,null,null,7121,null,null,6948,null,null,5100,null,null,1156,null,null,1398,null,null,5593,null,null,3210,null,null,2963,null,null,1162,null,null,5673,null,null,5156,null,null,3645,null,null,6651,null,null,8023,null,null,8241,null,null,8183,null,null,2994,null,null,2327,null,null,9356,null,null,5125,null,null,4742,null,null,2202,null,null,9169,null,null,9406,null,null,4919,null,null,01
176049,1853,60162,1811,39591,2108,23613,2181,12688,2063,2682,1225,608,271,20571,2378,6234,1644,5497,1518,737,377,14337,2114,10183,1825,4154,1350,115887,2123,78533,3656,51604,3731,20185,2758,4789,1407,1955,657,37354,3724,11878,2283,10582,2280,1296,495,25476,3172,19530,2596,5946,2097,1853,null,null,1811,null,null,2108,null,null,2181,null,null,2063,null,null,1225,null,null,271,null,null,2378,null,null,1644,null,null,1518,null,null,377,null,null,2114,null,null,1825,null,null,1350,null,null,2123,null,null,3656,null,null,3731,null,null,2758,null,null,1407,null,null,657,null,null,3724,null,null,2283,null,null,2280,null,null,495,null,null,3172,null,null,2596,null,null,2097,null,null,02
1536386,7193,495829,5326,306470,6556,159028,7698,131631,7063,11124,2451,4687,1665,189359,6839,48610,4340,43366,4073,5244,1344,140749,6569,99375,6296,41374,4240,1040557,7400,649710,11669,375928,11935,232972,10533,28002,4100,12808,2235,390847,10959,92121,7031,79407,6715,12714,2426,298726,11769,231339,10515,67387,7006,7193,null,null,5326,null,null,6556,null,null,7698,null,null,7063,null,null,2451,null,null,1665,null,null,6839,null,null,4340,null,null,4073,null,null,1344,null,null,6569,null,null,6296,null,null,4240,null,null,7400,null,null,11669,null,null,11935,null,null,10533,null,null,4100,null,null,2235,null,null,10959,null,null,7031,null,null,6715,null,null,2426,null,null,11769,null,null,10515,null,null,7006,null,null,04
655847,5608,212123,4535,127574,5208,73625,4595,46179,4614,4486,1161,3284,1485,84549,5336,19133,3265,15473,2711,3660,1649,65416,5213,47480,4852,17936,2830,443724,5475,281024,7813,180164,8769,75084,6459,18890,2894,6886,2184,162700,6732,30963,3326,27625,3324,3338,953,131737,6192,99464,5789,32273,4163,5608,null,null,4535,null,null,5208,null,null,4595,null,null,4614,null,null,1161,null,null,1485,null,null,5336,null,null,3265,null,null,2711,null,null,1649,null,null,5213,null,null,4852,null,null,2830,null,null,5475,null,null,7813,null,null,8769,null,null,6459,null,null,2894,null,null,2184,null,null,6732,null,null,3326,null,null,3324,null,null,953,null,null,6192,null,null,5789,null,null,4163,null,null,05
8675154,15539,2872763,12172,1879897,18024,1025736,19330,763270,16872,60379,4833,30512,3542,992866,18521,261579,10476,235495,9327,26084,3616,731287,19067,495424,16446,235863,11298,5802391,18168,3876688,27718,2269845,26181,1362459,23030,161743,9546,82641,6848,1925703,26426,483603,17168,431103,16446,52500,5431,1442100,25172,1112368,24044,329732,12979,15539,null,null,12172,null,null,18024,null,null,19330,null,null,16872,null,null,4833,null,null,3542,null,null,18521,null,null,10476,null,null,9327,null,null,3616,null,null,19067,null,null,16446,null,null,11298,null,null,18168,null,null,27718,null,null,26181,null,null,23030,null,null,9546,null,null,6848,null,null,26426,null,null,17168,null,null,16446,null,null,5431,null,null,25172,null,null,24044,null,null,12979,null,null,06
1207545,5363,389224,5401,298400,6479,172566,5439,113707,6386,9730,2042,2397,849,90824,5301,24554,3109,22703,2987,1851,752,66270,5076,49147,4057,17123,2775,818321,6234,578627,9059,384019,11063,168109,9380,18058,2693,8441,2095,239694,8798,65343,5214,60138,4975,5205,1502,174351,8651,148349,7924,26002,3595,5363,null,null,5401,null,null,6479,null,null,5439,null,null,6386,null,null,2042,null,null,849,null,null,5301,null,null,3109,null,null,2987,null,null,752,null,null,5076,null,null,4057,null,null,2775,null,null,6234,null,null,9059,null,null,11063,null,null,9380,null,null,2693,null,null,2095,null,null,8798,null,null,5214,null,null,4975,null,null,1502,null,null,8651,null,null,7924,null,null,3595,null,null,08
726897,3422,215809,3624,143413,4797,98678,5418,40125,3368,3331,1072,1279,732,72396,4233,14147,2545,12890,2450,1257,830,58249,4348,47103,4027,11146,2313,511088,4064,341559,7668,238031,8045,86578,6237,12005,2316,4945,2136,169529,7488,33510,3988,30915,3912,2595,1030,136019,6505,115335,6445,20684,3569,3422,null,null,3624,null,null,4797,null,null,5418,null,null,3368,null,null,1072,null,null,732,null,null,4233,null,null,2545,null,null,2450,null,null,830,null,null,4348,null,null,4027,null,null,2313,null,null,4064,null,null,7668,null,null,8045,null,null,6237,null,null,2316,null,null,2136,null,null,7488,null,null,3988,null,null,3912,null,null,1030,null,null,6505,null,null,6445,null,null,3569,null,null,09
194488,1884,62987,1911,38355,3148,25361,2612,12330,2711,554,350,110,133,24632,2647,4592,1718,3727,1508,865,692,20040,2833,16077,2216,3963,1651,131501,2132,80661,4289,57601,4052,19258,3361,2340,1366,1462,1012,50840,3796,10680,2475,9424,2088,1256,1299,40160,3914,35234,3764,4926,1618,1884,null,null,1911,null,null,3148,null,null,2612,null,null,2711,null,null,350,null,null,133,null,null,2647,null,null,1718,null,null,1508,null,null,692,null,null,2833,null,null,2216,null,null,1651,null,null,2132,null,null,4289,null,null,4052,null,null,3361,null,null,1366,null,null,1012,null,null,3796,null,null,2475,null,null,2088,null,null,1299,null,null,3914,null,null,3764,null,null,1618,null,null,10
113956,1965,48868,1862,25493,2444,19312,2313,5382,1230,799,850,0,203,23375,2495,2957,1149,2577,1096,380,368,20418,2502,15419,2483,4999,1593,65088,1918,24600,2460,19179,2563,5034,1386,291,229,96,159,40488,2697,5211,1415,4665,1438,546,304,35277,2800,27899,2985,7378,1896,1965,null,null,1862,null,null,2444,null,null,2313,null,null,1230,null,null,850,null,null,203,null,null,2495,null,null,1149,null,null,1096,null,null,368,null,null,2502,null,null,2483,null,null,1593,null,null,1918,null,null,2460,null,null,2563,null,null,1386,null,null,229,null,null,159,null,null,2697,null,null,1415,null,null,1438,null,null,304,null,null,2800,null,null,2985,null,null,1896,null,null,11
