B18106_001E,B18106_001M,B18106_002E,B18106_002M,B18106_003E,B18106_003M,B18106_004E,B18106_004M,B18106_005E,B18106_005M,B18106_006E,B18106_006M,B18106_007E,B18106_007M,B18106_008E,B18106_008M,B18106_009E,B18106_009M,B18106_010E,B18106_010M,B18106_011E,B18106_011M,B18106_012E,B18106_012M,B18106_013E,B18106_013M,B18106_014E,B18106_014M,B18106_015E,B18106_015M,B18106_016E,B18106_016M,B18106_017E,B18106_017M,B18106_018E,B18106_018M,B18106_019E,B18106_019M,B18106_020E,B18106_020M,B18106_021E,B18106_021M,B18106_022E,B18106_022M,B18106_023E,B18106_023M,B18106_024E,B18106_024M,B18106_025E,B18106_025M,B18106_026E,B18106_026M,B18106_027E,B18106_027M,B18106_028E,B18106_028M,B18106_029E,B18106_029M,B18106_030E,B18106_030M,B18106_031E,B18106_031M,B18106_032E,B18106_032M,B18106_033E,B18106_033M,B18106_001M,B18106_001EA,B18106_001MA,B18106_002M,B18106_002EA,B18106_002MA,B18106_003M,B18106_003EA,B18106_003MA,B18106_004M,B18106_004EA,B18106_004MA,B18106_005M,B18106_005EA,B18106_005MA,B18106_006M,B18106_006EA,B18106_006MA,B18106_007M,B18106_007EA,B18106_007MA,B18106_008M,B18106_008EA,B18106_008MA,B18106_009M,B18106_009EA,B18106_009MA,B18106_010M,B18106_010EA,B18106_010MA,B18106_011M,B18106_011EA,B18106_011MA,B18106_012M,B18106_012EA,B18106_012MA,B18106_013M,B18106_013EA,B18106_013MA,B18106_014M,B18106_014EA,B18106_014MA,B18106_015M,B18106_015EA,B18106_015MA,B18106_016M,B18106_016EA,B18106_016MA,B18106_017M,B18106_017EA,B18106_017MA,B18106_018M,B18106_018EA,B18106_018MA,B18106_019M,B18106_019EA,B18106_019MA,B18106_020M,B18106_020EA,B18106_020MA,B18106_021M,B18106_021EA,B18106_021MA,B18106_022M,B18106_022EA,B18106_022MA,B18106_023M,B18106_023EA,B18106_023MA,B18106_024M,B18106_024EA,B18106_024MA,B18106_025M,B18106_025EA,B18106_025MA,B18106_026M,B18106_026EA,B18106_026MA,B18106_027M,B18106_027EA,B18106_027MA,B18106_028M,B18106_028EA,B18106_028MA,B18106_029M,B18106_029EA,B18106_029MA,B18106_030M,B18106_030EA,B18106_030MA,B18106_031M,B18106_031EA,B18106_031MA,B18106_032M,B18106_032EA,B18106_032MA,B18106_033M,B18106_033EA,B18106_033MA,state
3581601,1937,1749940,3723,357707,2134,4054,732,353653,2356,446689,2731,5456,943,441233,3028,692582,2692,20911,1667,671671,3278,157687,1409,8831,916,148856,1588,95275,1370,10826,1262,84449,1682,1831661,3559,338047,2043,2594,689,335453,2135,449147,3192,4042,923,445105,3283,728258,2774,25648,2214,702610,3525,180144,1668,10019,1231,170125,1917,136065,1529,20326,1719,115739,2487,1937,null,null,3723,null,null,2134,null,null,732,null,null,2356,null,null,2731,null,null,943,null,null,3028,null,null,2692,null,null,1667,null,null,3278,null,null,1409,null,null,916,null,null,1588,null,null,1370,null,null,1262,null,null,1682,null,null,3559,null,null,2043,null,null,689,null,null,2135,null,null,3192,null,null,923,null,null,3283,null,null,2774,null,null,2214,null,null,3525,null,null,1668,null,null,1231,null,null,1917,null,null,1529,null,null,1719,null,null,2487,null,null,40
3819771,2144,1876272,3901,321802,3124,3505,1020,318297,3355,466699,3124,6312,1574,460387,3422,777469,3150,16229,2087,761240,3987,196686,1851,9159,1707,187527,1988,113616,1234,13773,1695,99843,2065,1943499,3416,310201,2404,2767,1085,307434,2387,462679,3002,4823,1261,457856,2955,802213,2770,20664,2648,781549,3633,216272,1762,9042,1449,207230,2244,152134,1457,24262,2453,127872,2461,2144,null,null,3901,null,null,3124,null,null,1020,null,null,3355,null,null,3124,null,null,1574,null,null,3422,null,null,3150,null,null,2087,null,null,3987,null,null,1851,null,null,1707,null,null,1988,null,null,1234,null,null,1695,null,null,2065,null,null,3416,null,null,2404,null,null,1085,null,null,2387,null,null,3002,null,null,1261,null,null,2955,null,null,2770,null,null,2648,null,null,3633,null,null,1762,null,null,1449,null,null,2244,null,null,1457,null,null,2453,null,null,2461,null,null,41
11869746,2368,5763046,4976,999018,3046,13255,1643,985763,3625,1407207,4530,12890,1964,1394317,4753,2418986,4437,68192,4438,2350794,6529,570819,2016,23172,2210,547647,2974,367016,2488,35144,2516,331872,3291,6106700,4721,958007,2613,8505,1483,949502,3001,1403170,3134,13069,2055,1390101,3854,2543067,3434,67595,4632,2475472,5446,653400,2306,26428,2212,626972,3345,549056,2711,72996,3843,476060,4180,2368,null,null,4976,null,null,3046,null,null,1643,null,null,3625,null,null,4530,null,null,1964,null,null,4753,null,null,4437,null,null,4438,null,null,6529,null,null,2016,null,null,2210,null,null,2974,null,null,2488,null,null,2516,null,null,3291,null,null,4721,null,null,2613,null,null,1483,null,null,3001,null,null,3134,null,null,2055,null,null,3854,null,null,3434,null,null,4632,null,null,5446,null,null,2306,null,null,2212,null,null,3345,null,null,2711,null,null,3843,null,null,4180,null,null,42
986115,1061,475395,1768,79161,1152,1481,786,77680,1397,125457,1214,2216,828,123241,1366,198001,1022,6703,1262,191298,1700,45026,716,2294,927,42732,1048,27750,890,3177,811,24573,1104,510720,1824,74963,1081,662,460,74301,1173,126977,1584,1004,509,125973,1600,215041,1738,7490,1617,207551,2402,50797,704,2551,870,48246,999,42942,827,6729,1375,36213,1509,1061,null,null,1768,null,null,1152,null,null,786,null,null,1397,null,null,1214,null,null,828,null,null,1366,null,null,1022,null,null,1262,null,null,1700,null,null,716,null,null,927,null,null,1048,null,null,890,null,null,811,null,null,1104,null,null,1824,null,null,1081,null,null,460,null,null,1173,null,null,1584,null,null,509,null,null,1600,null,null,1738,null,null,1617,null,null,2402,null,null,704,null,null,870,null,null,999,null,null,827,null,null,1375,null,null,1509,null,null,44
4571277,3001,2182658,4041,412283,3129,5503,1357,406780,3311,522214,4019,6197,1363,516017,4252,887412,3934,27478,2988,859934,5252,236795,1583,10844,1703,225951,2253,123954,1597,12062,1432,111892,2089,2388619,4086,395191,3322,2478,869,392713,3383,548321,3418,4147,1129,544174,3682,993558,3461,33242,4038,960316,4922,274062,2030,12504,1803,261558,2214,177487,1904,26976,2463,150511,2742,3001,null,null,4041,null,null,3129,null,null,1357,null,null,3311,null,null,4019,null,null,1363,null,null,4252,null,null,3934,null,null,2988,null,null,5252,null,null,1583,null,null,1703,null,null,2253,null,null,1597,null,null,1432,null,null,2089,null,null,4086,null,null,3322,null,null,869,null,null,3383,null,null,3418,null,null,1129,null,null,3682,null,null,3461,null,null,4038,null,null,4922,null,null,2030,null,null,1803,null,null,2214,null,null,1904,null,null,2463,null,null,2742,null,null,45
787882,1299,394190,2434,78840,1460,842,483,77998,1627,99205,1853,993,496,98212,1893,156527,1609,2095,542,154432,1642,37219,426,1277,503,35942,641,22399,449,1511,537,20888,630,393692,2183,73249,1588,316,280,72933,1602,92513,1358,638,381,91875,1406,156674,1493,3326,1011,153348,1739,38805,903,1388,506,37417,1055,32451,671,3378,992,29073,1119,1299,null,null,2434,null,null,1460,null,null,483,null,null,1627,null,null,1853,null,null,496,null,null,1893,null,null,1609,null,null,542,null,null,1642,null,null,426,null,null,503,null,null,641,null,null,449,null,null,537,null,null,630,null,null,2183,null,null,1588,null,null,280,null,null,1602,null,null,1358,null,null,381,null,null,1406,null,null,1493,null,null,1011,null,null,1739,null,null,903,null,null,506,null,null,1055,null,null,671,null,null,992,null,null,1119,null,null,46
6142746,4347,2966349,5640,566520,3935,6855,1461,559665,3992,721499,4868,10288,1944,711211,5409,1227277,4468,36104,3654,1191173,5741,289128,2131,15194,2303,273934,2910,161925,1457,17868,2047,144057,2234,3176397,4732,530214,3434,5670,1524,524544,3800,747397,3676,7667,1496,739730,3804,1333412,3614,45474,3023,1287938,4484,331154,2122,17781,2234,313373,3131,234220,1851,38889,2230,195331,2489,4347,null,null,5640,null,null,3935,null,null,1461,null,null,3992,null,null,4868,null,null,1944,null,null,5409,null,null,4468,null,null,3654,null,null,5741,null,null,2131,null,null,2303,null,null,2910,null,null,1457,null,null,2047,null,null,2234,null,null,4732,null,null,3434,null,null,1524,null,null,3800,null,null,3676,null,null,1496,null,null,3804,null,null,3614,null,null,3023,null,null,4484,null,null,2122,null,null,2234,null,null,3131,null,null,1851,null,null,2230,null,null,2489,null,null,47
25379184,6744,12435806,9924,2689383,6542,30271,3228,2659112,7672,3335850,7317,30757,3389,3305093,7600,4957499,7708,108488,5966,4849011,9813,924794,3718,49860,3821,874934,5161,528280,3314,64775,3660,463505,4640,12943378,8245,2585811,5147,18340,2530,2567471,5775,3331612,7015,25826,3225,3305786,7121,5218922,6879,127854,5879,5091068,7925,1062744,3690,56455,3947,1006289,5963,744289,3762,131938,5324,612351,6164,6744,null,null,9924,null,null,6542,null,null,3228,null,null,7672,null,null,7317,null,null,3389,null,null,7600,null,null,7708,null,null,5966,null,null,9813,null,null,3718,null,null,3821,null,null,5161,null,null,3314,null,null,3660,null,null,4640,null,null,8245,null,null,5147,null,null,2530,null,null,5775,null,null,7015,null,null,3225,null,null,7121,null,null,6879,null,null,5879,null,null,7925,null,null,3690,null,null,3947,null,null,5963,null,null,3762,null,null,5324,null,null,6164,null,null,48
2771345,1989,1385875,2854,341253,1725,4229,1207,337024,2163,396200,2378,2761,765,393439,2503,503178,2703,8062,1403,495116,3099,90051,1246,2652,577,87399,1441,55193,881,4776,1107,50417,1382,1385470,2684,324296,1593,1443,515,322853,1708,388769,2228,2560,966,386209,2381,501689,2282,8651,1711,493038,2684,98816,1062,3537,805,95279,1304,71900,1223,7844,1213,64056,1667,1989,null,null,2854,null,null,1725,null,null,1207,null,null,2163,null,null,2378,null,null,765,null,null,2503,null,null,2703,null,null,1403,null,null,3099,null,null,1246,null,null,577,null,null,1441,null,null,881,null,null,1107,null,null,1382,null,null,2684,null,null,1593,null,null,515,null,null,1708,null,null,2228,null,null,966,null,null,2381,null,null,2282,null,null,1711,null,null,2684,null,null,1062,null,null,805,null,null,1304,null,null,1223,null,null,1213,null,null,1667,null,null,49
588158,870,288487,1482,44709,814,494,233,44215,855,69291,971,881,535,68410,1203,123691,1366,2742,678,120949,1614,33074,493,1865,621,31209,785,17722,290,1985,627,15737,658,299671,1417,43178,829,283,183,42895,811,67853,1083,456,341,67397,1098,128627,1055,3475,964,125152,1276,35392,672,1014,401,34378,711,24621,417,3124,666,21497,830,870,null,null,1482,null,null,814,null,null,233,null,null,855,null,null,971,null,null,535,null,null,1203,null,null,1366,null,null,678,null,null,1614,null,null,493,null,null,621,null,null,785,null,null,290,null,null,627,null,null,658,null,null,1417,null,null,829,null,null,183,null,null,811,null,null,1083,null,null,341,null,null,1098,null,null,1055,null,null,964,null,null,1276,null,null,672,null,null,401,null,null,711,null,null,417,null,null,666,null,null,830,null,null,50
7695794,5316,3713854,7831,696311,4845,9461,1657,686850,5136,911771,5237,8346,1527,903425,5576,1573432,5895,30569,2672,1542863,5980,339099,2459,12020,1442,327079,2974,193241,2297,21831,2132,171410,3068,3981940,6066,664759,4455,5000,1058,659759,4647,954509,4438,6123,1236,948386,4754,1694296,4367,39639,3485,1654657,4782,392814,2386,14861,1676,377953,3140,275562,2277,40071,2949,235491,3298,5316,null,null,7831,null,null,4845,null,null,1657,null,null,5136,null,null,5237,null,null,1527,null,null,5576,null,null,5895,null,null,2672,null,null,5980,null,null,2459,null,null,1442,null,null,2974,null,null,2297,null,null,2132,null,null,3068,null,null,6066,null,null,4455,null,null,1058,null,null,4647,null,null,4438,null,null,1236,null,null,4754,null,null,4367,null,null,3485,null,null,4782,null,null,2386,null,null,1676,null,null,3140,null,null,2277,null,null,2949,null,null,3298,null,null,51
6734166,3642,3328764,4335,601231,2712,6519,1338,594712,2866,852237,3861,9664,1949,842573,4038,1392129,3667,28180,2494,1363949,4256,308583,1757,10061,1523,298522,2242,174584,1257,21014,2158,153570,2282,3405402,3074,576129,2546,4518,1102,571611,2765,831517,2879,6152,1293,825365,2774,1421765,3493,34682,2479,1387083,4048,341384,2152,13160,1869,328224,2447,234607,1992,38542,2765,196065,3055,3642,null,null,4335,null,null,2712,null,null,1338,null,null,2866,null,null,3861,null,null,1949,null,null,4038,null,null,3667,null,null,2494,null,null,4256,null,null,1757,null,null,1523,null,null,2242,null,null,1257,null,null,2158,null,null,2282,null,null,3074,null,null,2546,null,null,1102,null,null,2765,null,null,2879,null,null,1293,null,null,2774,null,null,3493,null,null,2479,null,null,4048,null,null,2152,null,null,1869,null,null,2447,null,null,1992,null,null,2765,null,null,3055,null,null,53
1700911,1733,831302,3085,138725,2066,1956,645,136769,2171,186225,1725,3465,818,182760,1895,353551,1933,12788,1602,340763,2502,97151,1032,4629,1021,92522,1239,55650,728,8215,1209,47435,1300,869609,2584,135404,1906,1510,651,133894,1907,183986,1593,1606,717,182380,1780,367682,1868,15064,2131,352618,2910,105743,1088,6987,1281,98756,1547,76794,1086,13313,1641,63481,1727,1733,null,null,3085,null,null,2066,null,null,645,null,null,2171,null,null,1725,null,null,818,null,null,1895,null,null,1933,null,null,1602,null,null,2502,null,null,1032,null,null,1021,null,null,1239,null,null,728,null,null,1209,null,null,1300,null,null,2584,null,null,1906,null,null,651,null,null,1907,null,null,1593,null,null,717,null,null,1780,null,null,1868,null,null,2131,null,null,2910,null,null,1088,null,null,1281,null,null,1547,null,null,1086,null,null,1641,null,null,1727,null,null,54
5372590,2389,2652681,3394,484932,2777,5593,1245,479339,2968,638428,2767,5804,1073,632624,2959,1119630,3196,24732,2114,1094898,3497,253449,1217,8407,1121,245042,1567,156242,1467,14990,1376,141252,1976,2719909,3296,464516,2413,4074,1016,460442,2518,629864,2986,4393,988,625471,3175,1134596,3124,26834,1965,1107762,3382,270423,1308,10399,1501,260024,1822,220510,1599,27998,2089,192512,2523,2389,null,null,3394,null,null,2777,null,null,1245,null,null,2968,null,null,2767,null,null,1073,null,null,2959,null,null,3196,null,null,2114,null,null,3497,null,null,1217,null,null,1121,null,null,1567,null,null,1467,null,null,1376,null,null,1976,null,null,3296,null,null,2413,null,null,1016,null,null,2518,null,null,2986,null,null,988,null,null,3175,null,null,3124,null,null,1965,null,null,3382,null,null,1308,null,null,1501,null,null,1822,null,null,1599,null,null,2089,null,null,2523,null,null,55
538154,1379,271425,1998,51362,1689,404,364,50958,1749,66866,2063,581,396,66285,2009,112736,2115,2664,782,110072,2222,26871,669,1301,635,25570,1049,13590,539,706,375,12884,619,266729,1940,51229,1525,363,323,50866,1539,63953,1661,138,147,63815,1679,106873,1659,2624,676,104249,1827,26344,651,1411,703,24933,1019,18330,615,2586,747,15744,794,1379,null,null,1998,null,null,1689,null,null,364,null,null,1749,null,null,2063,null,null,396,null,null,2009,null,null,2115,null,null,782,null,null,2222,null,null,669,null,null,635,null,null,1049,null,null,539,null,null,375,null,null,619,null,null,1940,null,null,1525,null,null,323,null,null,1539,null,null,1661,null,null,147,null,null,1679,null,null,1659,null,null,676,null,null,1827,null,null,651,null,null,703,null,null,1019,null,null,615,null,null,747,null,null,794,null,null,56
3224395,1720,1523483,3158,275852,2714,3722,933,272130,2798,365785,3323,4019,1220,361766,3450,603675,3249,28547,3093,575128,4575,163898,777,13711,1804,150187,1979,114273,727,20859,2175,93414,2255,1700912,2583,260015,2172,1609,787,258406,2286,379922,2247,4289,1149,375633,2450,699673,2258,29404,2744,670269,3353,200160,301,14380,1457,185780,1471,161142,650,42343,2777,118799,2833,1720,null,null,3158,null,null,2714,null,null,933,null,null,2798,null,null,3323,null,null,1220,null,null,3450,null,null,3249,null,null,3093,null,null,4575,null,null,777,null,null,1804,null,null,1979,null,null,727,null,null,2175,null,null,2255,null,null,2583,null,null,2172,null,null,787,null,null,2286,null,null,2247,null,null,1149,null,null,2450,null,null,2258,null,null,2744,null,null,3353,null,null,301,null,null,1457,null,null,1471,null,null,650,null,null,2777,null,null,2833,null,null,72
4495886,3640,2152498,5998,420777,4605,4932,1223,415845,4862,516900,4709,4916,1202,511984,4869,884098,5167,28504,2472,855594,5416,210401,2027,11093,1431,199308,2336,120322,1922,15353,1904,104969,2510,2343388,5351,390632,4437,3160,882,387472,4373,547732,3631,4819,1322,542913,3659,972773,3772,30651,3092,942122,4976,249278,1822,17039,1728,232239,2530,182973,2170,30359,2323,152614,3186,3640,null,null,5998,null,null,4605,null,null,1223,null,null,4862,null,null,4709,null,null,1202,null,null,4869,null,null,5167,null,null,2472,null,null,5416,null,null,2027,null,null,1431,null,null,2336,null,null,1922,null,null,1904,null,null,2510,null,null,5351,null,null,4437,null,null,882,null,null,4373,null,null,3631,null,null,1322,null,null,3659,null,null,3772,null,null,3092,null,null,4976,null,null,1822,null,null,1728,null,null,2530,null,null,2170,null,null,2323,null,null,3186,null,null,01
665924,1788,344483,2530,72008,1430,417,229,71591,1384,93823,2026,976,653,92847,2049,141477,2269,1968,570,139509,2259,27030,680,841,464,26189,785,10145,499,956,368,9189,551,321441,2220,62336,1165,517,604,61819,1302,87833,1784,1783,934,86050,1803,134051,1973,2911,946,131140,2259,24784,773,1586,630,23198,988,12437,701,2632,694,9805,882,1788,null,null,2530,null,null,1430,null,null,229,null,null,1384,null,null,2026,null,null,653,null,null,2049,null,null,2269,null,null,570,null,null,2259,null,null,680,null,null,464,null,null,785,null,null,499,null,null,368,null,null,551,null,null,2220,null,null,1165,null,null,604,null,null,1302,null,null,1784,null,null,934,null,null,1803,null,null,1973,null,null,946,null,null,2259,null,null,773,null,null,630,null,null,988,null,null,701,null,null,694,null,null,882,null,null,02
6388469,2051,3132298,2913,608401,1979,7043,1360,601358,2293,782829,2782,7598,1657,775231,3119,1205569,2612,27896,2894,1177673,3883,320730,1032,11930,1915,308800,2187,214769,1139,17393,1836,197376,1946,3256171,2403,584463,1574,5527,1048,578936,1855,769156,2138,5123,1061,764033,2525,1278611,2042,28886,2628,1249725,3027,360718,1351,15085,2381,345633,2550,263223,1338,35603,3111,227620,3282,2051,null,null,2913,null,null,1979,null,null,1360,null,null,2293,null,null,2782,null,null,1657,null,null,3119,null,null,2612,null,null,2894,null,null,3883,null,null,1032,null,null,1915,null,null,2187,null,null,1139,null,null,1836,null,null,1946,null,null,2403,null,null,1574,null,null,1048,null,null,1855,null,null,2138,null,null,1061,null,null,2525,null,null,2042,null,null,2628,null,null,3027,null,null,1351,null,null,2381,null,null,2550,null,null,1338,null,null,3111,null,null,3282,null,null,04
2745556,3062,1329805,4581,262159,3924,4074,921,258085,3779,324531,3226,4478,1368,320053,3442,532362,3428,17377,2031,514985,3842,130449,1687,7328,1378,123121,2100,80304,1435,8823,1198,71481,1597,1415751,4039,254280,3370,2566,934,251714,3587,331036,2295,3391,1036,327645,2316,569587,2907,21660,2030,547927,3300,149724,1636,10179,1387,139545,2098,111124,1392,16954,1932,94170,2163,3062,null,null,4581,null,null,3924,null,null,921,null,null,3779,null,null,3226,null,null,1368,null,null,3442,null,null,3428,null,null,2031,null,null,3842,null,null,1687,null,null,1378,null,null,2100,null,null,1435,null,null,1198,null,null,1597,null,null,4039,null,null,3370,null,null,934,null,null,3587,null,null,2295,null,null,1036,null,null,2316,null,null,2907,null,null,2030,null,null,3300,null,null,1636,null,null,1387,null,null,2098,null,null,1392,null,null,1932,null,null,2163,null,null,05
36281396,5775,17845074,6746,3363620,3719,48124,3902,3315496,5182,4830865,6821,47256,4116,4783609,7424,7316368,5703,152999,6791,7163369,8910,1423542,2815,63882,3847,1359660,4936,910679,3212,122706,4419,787973,4839,18436322,5187,3233739,3080,26301,3055,3207438,4498,4710370,4681,33281,3211,4677089,5356,7574245,4358,165205,6905,7409040,8367,1641011,2734,86032,4817,1554979,5532,1276957,2687,256940,7717,1020017,8202,5775,null,null,6746,null,null,3719,null,null,3902,null,null,5182,null,null,6821,null,null,4116,null,null,7424,null,null,5703,null,null,6791,null,null,8910,null,null,2815,null,null,3847,null,null,4936,null,null,3212,null,null,4419,null,null,4839,null,null,5187,null,null,3080,null,null,3055,null,null,4498,null,null,4681,null,null,3211,null,null,5356,null,null,4358,null,null,6905,null,null,8367,null,null,2734,null,null,4817,null,null,5532,null,null,2687,null,null,7717,null,null,8202,null,null,06
5112689,3479,2546586,4273,477135,2857,4712,1148,472423,3410,674717,3678,5303,1389,669414,3900,1060375,3921,17050,2002,1043325,4066,218816,1446,4192,779,214624,1559,115543,1176,8995,1285,106548,1683,2566103,3090,445961,2405,2084,813,443877,2464,650797,2599,5357,1478,645440,3045,1075813,2631,17150,1918,1058663,3090,237711,1475,6103,1080,231608,1947,155821,1513,17342,1667,138479,2067,3479,null,null,4273,null,null,2857,null,null,1148,null,null,3410,null,null,3678,null,null,1389,null,null,3900,null,null,3921,null,null,2002,null,null,4066,null,null,1446,null,null,779,null,null,1559,null,null,1176,null,null,1285,null,null,1683,null,null,3090,null,null,2405,null,null,813,null,null,2464,null,null,2599,null,null,1478,null,null,3045,null,null,2631,null,null,1918,null,null,3090,null,null,1475,null,null,1080,null,null,1947,null,null,1513,null,null,1667,null,null,2067,null,null,08
3340125,1433,1618165,2747,289966,1612,3061,831,286905,1797,390000,2319,3038,978,386962,2426,695679,2071,10944,1776,684735,2563,149211,881,5260,1130,143951,1487,93309,864,10771,1514,82538,1769,1721960,2278,276464,1499,1603,644,274861,1639,386818,1849,1625,591,385193,2044,744937,2082,12361,1904,732576,2986,171160,948,4958,1080,166202,1495,142581,1277,23650,2024,118931,2175,1433,null,null,2747,null,null,1612,null,null,831,null,null,1797,null,null,2319,null,null,978,null,null,2426,null,null,2071,null,null,1776,null,null,2563,null,null,881,null,null,1130,null,null,1487,null,null,864,null,null,1514,null,null,1769,null,null,2278,null,null,1499,null,null,644,null,null,1639,null,null,1849,null,null,591,null,null,2044,null,null,2082,null,null,1904,null,null,2986,null,null,948,null,null,1080,null,null,1495,null,null,1277,null,null,2024,null,null,2175,null,null,09
882694,1070,421827,1265,74717,865,891,509,73826,932,102047,990,1040,673,101007,1250,172675,1060,4604,1305,168071,1611,45715,474,1845,636,43870,775,26673,461,2873,820,23800,931,460867,1186,73746,779,1038,728,72708,1045,105926,706,926,508,105000,756,190948,792,5021,1014,185927,1318,53505,716,2779,966,50726,1036,36742,672,5156,1173,31586,1337,1070,null,null,1265,null,null,865,null,null,509,null,null,932,null,null,990,null,null,673,null,null,1250,null,null,1060,null,null,1305,null,null,1611,null,null,474,null,null,636,null,null,775,null,null,461,null,null,820,null,null,931,null,null,1186,null,null,779,null,null,728,null,null,1045,null,null,706,null,null,508,null,null,756,null,null,792,null,null,1014,null,null,1318,null,null,716,null,null,966,null,null,1036,null,null,672,null,null,1173,null,null,1337,null,null,10
627439,590,293633,954,38279,572,603,457,37676,751,105557,671,393,362,105164,762,118460,847,2568,933,115892,1233,19967,550,598,298,19369,573,11370,348,1489,680,9881,752,333806,888,38488,223,159,165,38329,285,125376,460,348,308,125028,588,124485,362,3242,939,121243,1034,25418,378,1646,533,23772,606,20039,688,2783,901,17256,929,590,null,null,954,null,null,572,null,null,457,null,null,751,null,null,671,null,null,362,null,null,762,null,null,847,null,null,933,null,null,1233,null,null,550,null,null,298,null,null,573,null,null,348,null,null,680,null,null,752,null,null,888,null,null,223,null,null,165,null,null,285,null,null,460,null,null,308,null,null,588,null,null,362,null,null,939,null,null,1034,null,null,378,null,null,533,null,null,606,null,null,688,null,null,901,null,null,929,null,null,11
