B14004_001E,B14004_001M,B14004_002E,B14004_002M,B14004_003E,B14004_003M,B14004_004E,B14004_004M,B14004_005E,B14004_005M,B14004_006E,B14004_006M,B14004_007E,B14004_007M,B14004_008E,B14004_008M,B14004_009E,B14004_009M,B14004_010E,B14004_010M,B14004_011E,B14004_011M,B14004_012E,B14004_012M,B14004_013E,B14004_013M,B14004_014E,B14004_014M,B14004_015E,B14004_015M,B14004_016E,B14004_016M,B14004_017E,B14004_017M,B14004_018E,B14004_018M,B14004_019E,B14004_019M,B14004_020E,B14004_020M,B14004_021E,B14004_021M,B14004_022E,B14004_022M,B14004_023E,B14004_023M,B14004_024E,B14004_024M,B14004_025E,B14004_025M,B14004_026E,B14004_026M,B14004_027E,B14004_027M,B14004_028E,B14004_028M,B14004_029E,B14004_029M,B14004_030E,B14004_030M,B14004_031E,B14004_031M,B14004_032E,B14004_032M,B14004_033E,B14004_033M,B14004_001M,B14004_001EA,B14004_001MA,B14004_002M,B14004_002EA,B14004_002MA,B14004_003M,B14004_003EA,B14004_003MA,B14004_004M,B14004_004EA,B14004_004MA,B14004_005M,B14004_005EA,B14004_005MA,B14004_006M,B14004_006EA,B14004_006MA,B14004_007M,B14004_007EA,B14004_007MA,B14004_008M,B14004_008EA,B14004_008MA,B14004_009M,B14004_009EA,B14004_009MA,B14004_010M,B14004_010EA,B14004_010MA,B14004_011M,B14004_011EA,B14004_011MA,B14004_012M,B14004_012EA,B14004_012MA,B14004_013M,B14004_013EA,B14004_013MA,B14004_014M,B14004_014EA,B14004_014MA,B14004_015M,B14004_015EA,B14004_015MA,B14004_016M,B14004_016EA,B14004_016MA,B14004_017M,B14004_017EA,B14004_017MA,B14004_018M,B14004_018EA,B14004_018MA,B14004_019M,B14004_019EA,B14004_019MA,B14004_020M,B14004_020EA,B14004_020MA,B14004_021M,B14004_021EA,B14004_021MA,B14004_022M,B14004_022EA,B14004_022MA,B14004_023M,B14004_023EA,B14004_023MA,B14004_024M,B14004_024EA,B14004_024MA,B14004_025M,B14004_025EA,B14004_025MA,B14004_026M,B14004_026EA,B14004_026MA,B14004_027M,B14004_027EA,B14004_027MA,B14004_028M,B14004_028EA,B14004_028MA,B14004_029M,B14004_029EA,B14004_029MA,B14004_030M,B14004_030EA,B14004_030MA,B14004_031M,B14004_031EA,B14004_031MA,B14004_032M,B14004_032EA,B14004_032MA,B14004_033M,B14004_033EA,B14004_033MA,state
3117282,1894,1528795,2463,91063,4513,629,366,54474,3588,20939,2225,15021,1582,17359,1846,0,159,9626,1582,3774,689,3959,765,1420373,5062,80017,1579,139317,3504,244345,3163,956694,2930,1588487,2521,112058,4998,639,300,66798,3051,22317,2205,22304,2506,22693,2312,78,87,11205,1815,6269,1162,5141,996,1453736,6409,74314,1658,108549,3319,239125,3267,1031748,3963,1894,null,null,2463,null,null,4513,null,null,366,null,null,3588,null,null,2225,null,null,1582,null,null,1846,null,null,159,null,null,1582,null,null,689,null,null,765,null,null,5062,null,null,1579,null,null,3504,null,null,3163,null,null,2930,null,null,2521,null,null,4998,null,null,300,null,null,3051,null,null,2205,null,null,2506,null,null,2312,null,null,87,null,null,1815,null,null,1162,null,null,996,null,null,6409,null,null,1658,null,null,3319,null,null,3267,null,null,3963,null,null,40
3374727,2063,1657986,3389,101011,5976,499,277,56232,4185,26892,2671,17388,1999,19509,2445,0,201,9139,1571,4836,1124,5534,1181,1537466,6626,75555,2135,121323,4257,258000,3318,1082588,3960,1716741,2840,121798,5781,611,497,65624,4478,30276,2537,25287,2395,31563,2813,39,54,15147,2221,9771,1675,6606,1178,1563380,6862,72804,1921,99802,4428,243258,4762,1147516,3739,2063,null,null,3389,null,null,5976,null,null,277,null,null,4185,null,null,2671,null,null,1999,null,null,2445,null,null,201,null,null,1571,null,null,1124,null,null,1181,null,null,6626,null,null,2135,null,null,4257,null,null,3318,null,null,3960,null,null,2840,null,null,5781,null,null,497,null,null,4478,null,null,2537,null,null,2395,null,null,2813,null,null,54,null,null,2221,null,null,1675,null,null,1178,null,null,6862,null,null,1921,null,null,4428,null,null,4762,null,null,3739,null,null,41
10585604,2792,5138564,4117,219789,6706,640,354,145021,5270,44257,3211,29871,2477,148980,6746,689,358,98184,4575,32067,3182,18040,2007,4769795,9770,244506,2149,359574,6103,773814,5549,3391901,5689,5447040,3539,274230,8048,762,359,164959,5994,61672,3723,46837,3253,193303,6903,724,438,123400,5379,37883,3165,31296,2845,4979507,9174,228901,2015,296269,5539,724350,4675,3729987,4834,2792,null,null,4117,null,null,6706,null,null,354,null,null,5270,null,null,3211,null,null,2477,null,null,6746,null,null,358,null,null,4575,null,null,3182,null,null,2007,null,null,9770,null,null,2149,null,null,6103,null,null,5549,null,null,5689,null,null,3539,null,null,8048,null,null,359,null,null,5994,null,null,3723,null,null,3253,null,null,6903,null,null,438,null,null,5379,null,null,3165,null,null,2845,null,null,9174,null,null,2015,null,null,5539,null,null,4675,null,null,4834,null,null,42
886433,992,424571,1203,21421,2409,12,24,12244,1660,6083,1445,3082,864,20484,2649,50,89,14018,2032,4299,1936,2117,639,382666,3480,19661,692,30444,2178,62214,2363,270347,1376,461862,1172,28531,3353,404,289,17113,2362,7276,1279,3738,934,25273,2599,5,10,18029,2059,3883,915,3356,861,408058,3214,18515,861,21893,2107,59037,2051,308613,1705,992,null,null,1203,null,null,2409,null,null,24,null,null,1660,null,null,1445,null,null,864,null,null,2649,null,null,89,null,null,2032,null,null,1936,null,null,639,null,null,3480,null,null,692,null,null,2178,null,null,2363,null,null,1376,null,null,1172,null,null,3353,null,null,289,null,null,2362,null,null,1279,null,null,934,null,null,2599,null,null,10,null,null,2059,null,null,915,null,null,861,null,null,3214,null,null,861,null,null,2107,null,null,2051,null,null,1705,null,null,44
4046525,3062,1937011,2957,107053,5664,552,293,66264,4515,22792,3119,17445,2417,27095,3264,27,59,15469,2414,5918,1874,5681,1144,1802863,7434,92707,2466,161576,5778,289677,5702,1258903,4786,2109514,3186,146433,7318,908,532,79593,4887,33649,3210,32283,3190,38966,3752,273,296,20292,2402,7796,1545,10605,1993,1924115,7734,90903,2401,129485,4482,287166,5316,1416561,4962,3062,null,null,2957,null,null,5664,null,null,293,null,null,4515,null,null,3119,null,null,2417,null,null,3264,null,null,59,null,null,2414,null,null,1874,null,null,1144,null,null,7434,null,null,2466,null,null,5778,null,null,5702,null,null,4786,null,null,3186,null,null,7318,null,null,532,null,null,4887,null,null,3210,null,null,3190,null,null,3752,null,null,296,null,null,2402,null,null,1545,null,null,1993,null,null,7734,null,null,2401,null,null,4482,null,null,5316,null,null,4962,null,null,45
684721,1567,342764,2074,21497,1698,34,47,15120,1415,4226,894,2117,580,3750,987,49,44,2627,900,481,254,593,323,317517,2613,17937,983,26891,1604,53806,1891,218883,1777,341957,2082,23984,1953,0,157,15856,1635,5153,1107,2975,775,4577,1182,0,157,2877,1111,644,393,1056,559,313396,2811,15148,1105,22288,1807,47226,1507,228734,1901,1567,null,null,2074,null,null,1698,null,null,47,null,null,1415,null,null,894,null,null,580,null,null,987,null,null,44,null,null,900,null,null,254,null,null,323,null,null,2613,null,null,983,null,null,1604,null,null,1891,null,null,1777,null,null,2082,null,null,1953,null,null,157,null,null,1635,null,null,1107,null,null,775,null,null,1182,null,null,157,null,null,1111,null,null,393,null,null,559,null,null,2811,null,null,1105,null,null,1807,null,null,1507,null,null,1901,null,null,46
5405690,3971,2608425,4442,130740,5845,1251,667,80150,4825,30475,2734,18864,2151,45547,4338,535,429,24483,3131,10448,1763,10081,1729,2432138,8222,133282,2577,210442,5583,399116,5333,1689298,5233,2797265,3979,163665,6800,448,385,97642,5561,35359,3420,30216,2663,56683,3893,419,281,31938,3353,13621,1973,10705,1448,2576917,7673,121813,2626,176089,5371,397010,4395,1882005,4728,3971,null,null,4442,null,null,5845,null,null,667,null,null,4825,null,null,2734,null,null,2151,null,null,4338,null,null,429,null,null,3131,null,null,1763,null,null,1729,null,null,8222,null,null,2577,null,null,5583,null,null,5333,null,null,5233,null,null,3979,null,null,6800,null,null,385,null,null,5561,null,null,3420,null,null,2663,null,null,3893,null,null,281,null,null,3353,null,null,1973,null,null,1448,null,null,7673,null,null,2626,null,null,5371,null,null,4395,null,null,4728,null,null,47
21772944,5640,10719917,6391,706584,14750,2868,903,422041,12208,177438,7489,104237,6359,141358,7234,362,231,71938,5372,37203,4023,31855,3049,9871975,17137,609335,4070,954328,15002,1839044,11783,6469268,8340,11053027,6198,824317,13900,4713,1359,469836,11107,206307,8711,143461,6763,175649,7607,222,196,88328,5229,40592,4228,46507,3633,10053061,15344,584542,3917,789151,12580,1761006,10962,6918362,10371,5640,null,null,6391,null,null,14750,null,null,903,null,null,12208,null,null,7489,null,null,6359,null,null,7234,null,null,231,null,null,5372,null,null,4023,null,null,3049,null,null,17137,null,null,4070,null,null,15002,null,null,11783,null,null,8340,null,null,6198,null,null,13900,null,null,1359,null,null,11107,null,null,8711,null,null,6763,null,null,7607,null,null,196,null,null,5229,null,null,4228,null,null,3633,null,null,15344,null,null,3917,null,null,12580,null,null,10962,null,null,10371,null,null,48
2276760,1753,1139070,2341,94832,4653,250,197,50538,3670,30894,2309,13150,2059,32366,3296,175,119,19459,2600,8907,1368,3825,1018,1011872,5507,74826,1112,106916,4066,187518,3205,642612,2888,1137690,2112,86510,4716,816,388,46351,3568,22611,2321,16732,1996,35920,3021,51,72,23081,2407,5817,1352,6971,1368,1015260,5277,71272,1347,99781,3607,192287,3154,651920,3108,1753,null,null,2341,null,null,4653,null,null,197,null,null,3670,null,null,2309,null,null,2059,null,null,3296,null,null,119,null,null,2600,null,null,1368,null,null,1018,null,null,5507,null,null,1112,null,null,4066,null,null,3205,null,null,2888,null,null,2112,null,null,4716,null,null,388,null,null,3568,null,null,2321,null,null,1996,null,null,3021,null,null,72,null,null,2407,null,null,1352,null,null,1368,null,null,5277,null,null,1347,null,null,3607,null,null,3154,null,null,3108,null,null,49
527074,954,257638,1259,10833,1481,40,68,7608,1320,1585,556,1600,643,9144,1369,8,12,7418,1291,599,283,1119,447,237661,1977,10816,568,19119,1354,33841,875,173885,1543,269436,1265,17428,1889,150,121,10712,1536,2872,803,3694,791,8323,1346,41,69,6274,1114,941,387,1067,387,243685,1836,10109,465,15216,1211,32047,1198,186313,1472,954,null,null,1259,null,null,1481,null,null,68,null,null,1320,null,null,556,null,null,643,null,null,1369,null,null,12,null,null,1291,null,null,283,null,null,447,null,null,1977,null,null,568,null,null,1354,null,null,875,null,null,1543,null,null,1265,null,null,1889,null,null,121,null,null,1536,null,null,803,null,null,791,null,null,1346,null,null,69,null,null,1114,null,null,387,null,null,387,null,null,1836,null,null,465,null,null,1211,null,null,1198,null,null,1472,null,null,50
6860841,4316,3344431,4988,224211,7614,1146,580,135111,5754,52546,4095,35408,3164,68236,4465,295,253,30922,2654,17394,2409,19625,2591,3051984,9519,162325,3355,259904,6460,507126,6269,2122629,5800,3516410,4682,264583,8036,1377,519,150952,4770,61033,4098,51221,3712,82759,4889,310,230,38724,3371,20469,2355,23256,2693,3169068,9478,151140,3535,207462,5253,493758,5407,2316708,5692,4316,null,null,4988,null,null,7614,null,null,580,null,null,5754,null,null,4095,null,null,3164,null,null,4465,null,null,253,null,null,2654,null,null,2409,null,null,2591,null,null,9519,null,null,3355,null,null,6460,null,null,6269,null,null,5800,null,null,4682,null,null,8036,null,null,519,null,null,4770,null,null,4098,null,null,3712,null,null,4889,null,null,230,null,null,3371,null,null,2355,null,null,2693,null,null,9478,null,null,3535,null,null,5253,null,null,5407,null,null,5692,null,null,51
5929275,2890,2943737,2947,176856,7097,1647,665,98542,5413,46212,3841,30455,2846,37888,3034,139,150,16206,1882,12039,1902,9504,1511,2728993,7988,135361,2473,229405,5919,496474,5139,1867753,4223,2985538,2919,201481,7039,2104,720,104279,4620,51535,3362,43563,3377,50637,3674,60,96,22901,2509,12994,1947,14682,1785,2733420,9229,131025,2159,191051,4841,455549,5387,1955795,5457,2890,null,null,2947,null,null,7097,null,null,665,null,null,5413,null,null,3841,null,null,2846,null,null,3034,null,null,150,null,null,1882,null,null,1902,null,null,1511,null,null,7988,null,null,2473,null,null,5919,null,null,5139,null,null,4223,null,null,2919,null,null,7039,null,null,720,null,null,4620,null,null,3362,null,null,3377,null,null,3674,null,null,96,null,null,2509,null,null,1947,null,null,1785,null,null,9229,null,null,2159,null,null,4841,null,null,5387,null,null,5457,null,null,53
1519860,2114,742920,2507,38251,3477,133,136,26168,2643,6884,1585,5066,1258,6483,1454,0,193,3870,986,1282,561,1331,521,698186,4074,32870,1578,54881,2730,99806,2329,510629,2509,776940,2200,49078,3504,257,216,30452,2292,9046,1947,9323,1640,9761,1660,0,193,5223,1275,1953,772,2585,810,718101,4134,32381,1548,41868,2330,97133,2519,546719,2260,2114,null,null,2507,null,null,3477,null,null,136,null,null,2643,null,null,1585,null,null,1258,null,null,1454,null,null,193,null,null,986,null,null,561,null,null,521,null,null,4074,null,null,1578,null,null,2730,null,null,2329,null,null,2509,null,null,2200,null,null,3504,null,null,216,null,null,2292,null,null,1947,null,null,1640,null,null,1660,null,null,193,null,null,1275,null,null,772,null,null,810,null,null,4134,null,null,1548,null,null,2330,null,null,2519,null,null,2260,null,null,54
4718806,2715,2330764,2604,138715,4921,329,247,93552,4039,26650,2230,18184,1735,35877,2946,0,147,20734,2218,6916,1417,8227,1551,2156172,5992,114529,1755,171072,4715,339628,3517,1530943,3816,2388042,2802,167136,5829,485,346,104958,4221,30748,2612,30945,2448,54415,4158,15,26,27499,3160,13013,1575,13888,1773,2166491,7674,109730,1741,142574,4413,313067,3838,1601120,4680,2715,null,null,2604,null,null,4921,null,null,247,null,null,4039,null,null,2230,null,null,1735,null,null,2946,null,null,147,null,null,2218,null,null,1417,null,null,1551,null,null,5992,null,null,1755,null,null,4715,null,null,3517,null,null,3816,null,null,2802,null,null,5829,null,null,346,null,null,4221,null,null,2612,null,null,2448,null,null,4158,null,null,26,null,null,3160,null,null,1575,null,null,1773,null,null,7674,null,null,1741,null,null,4413,null,null,3838,null,null,4680,null,null,55
466401,1788,237253,1880,16626,1865,19,25,9250,1203,4022,1044,3335,757,1559,713,38,71,322,196,6,12,1193,687,219068,2371,11058,1060,18692,1850,37694,2144,151624,2203,229148,1837,19945,2115,49,79,10734,1621,5043,1203,4119,987,1566,583,0,197,520,424,482,298,564,287,207637,2611,10596,1232,14329,1502,33727,1590,148985,1756,1788,null,null,1880,null,null,1865,null,null,25,null,null,1203,null,null,1044,null,null,757,null,null,713,null,null,71,null,null,196,null,null,12,null,null,687,null,null,2371,null,null,1060,null,null,1850,null,null,2144,null,null,2203,null,null,1837,null,null,2115,null,null,79,null,null,1621,null,null,1203,null,null,987,null,null,583,null,null,197,null,null,424,null,null,298,null,null,287,null,null,2611,null,null,1232,null,null,1502,null,null,1590,null,null,1756,null,null,56
2854814,1402,1340005,2297,45076,3367,923,525,35561,3105,5295,1235,3297,828,69813,4639,1581,721,46654,3791,14213,2185,7365,1379,1225116,5406,70617,2321,90921,3663,182461,4600,881117,3206,1514809,2282,57320,3869,1636,647,41409,3085,8994,1718,5281,1178,89551,5232,369,260,53145,3655,21301,2611,14736,2177,1367938,5504,64257,2455,75544,3947,180865,3837,1047272,3439,1402,null,null,2297,null,null,3367,null,null,525,null,null,3105,null,null,1235,null,null,828,null,null,4639,null,null,721,null,null,3791,null,null,2185,null,null,1379,null,null,5406,null,null,2321,null,null,3663,null,null,4600,null,null,3206,null,null,2282,null,null,3869,null,null,647,null,null,3085,null,null,1718,null,null,1178,null,null,5232,null,null,260,null,null,3655,null,null,2611,null,null,2177,null,null,5504,null,null,2455,null,null,3947,null,null,3837,null,null,3439,null,null,72
3962122,4601,1894579,4658,113966,6073,365,298,76886,4430,21583,2428,15132,2295,21028,2490,125,176,12744,1893,4100,1216,4059,935,1759585,8094,103276,3271,141138,5242,285756,5726,1229415,5347,2067543,3872,146045,5807,935,469,89452,4589,31283,3184,24375,2455,28718,2890,319,230,14241,2056,8214,1368,5944,1222,1892780,6786,93319,2447,128609,5295,278629,5880,1392223,4190,4601,null,null,4658,null,null,6073,null,null,298,null,null,4430,null,null,2428,null,null,2295,null,null,2490,null,null,176,null,null,1893,null,null,1216,null,null,935,null,null,8094,null,null,3271,null,null,5242,null,null,5726,null,null,5347,null,null,3872,null,null,5807,null,null,469,null,null,4589,null,null,3184,null,null,2455,null,null,2890,null,null,230,null,null,2056,null,null,1368,null,null,1222,null,null,6786,null,null,2447,null,null,5295,null,null,5880,null,null,4190,null,null,01
584670,1134,307284,1996,16876,2363,83,130,6470,1078,5430,1707,4893,1096,3842,1008,0,155,1974,859,882,409,986,484,286566,3217,15903,1057,35504,1887,56741,2196,178418,2482,277386,2129,20184,2452,135,180,7528,1062,6885,1323,5636,1399,2489,632,0,155,529,345,872,379,1088,402,254713,2796,13951,1204,23642,1502,50819,2456,166301,2099,1134,null,null,1996,null,null,2363,null,null,130,null,null,1078,null,null,1707,null,null,1096,null,null,1008,null,null,155,null,null,859,null,null,409,null,null,484,null,null,3217,null,null,1057,null,null,1887,null,null,2196,null,null,2482,null,null,2129,null,null,2452,null,null,180,null,null,1062,null,null,1323,null,null,1399,null,null,632,null,null,155,null,null,345,null,null,379,null,null,402,null,null,2796,null,null,1204,null,null,1502,null,null,2456,null,null,2099,null,null,02
5579306,1354,2754161,2157,181149,6294,1135,540,106511,4905,45194,3060,28309,2675,34148,3803,72,109,12089,2957,10551,1699,11436,1567,2538864,7554,141529,1303,229774,5311,425044,3708,1742517,3539,2825145,1907,212435,7306,1355,605,125388,4951,46332,3600,39360,3112,43766,3603,542,485,15321,2488,13210,1878,14693,1775,2568944,7704,135024,1455,184157,5548,389156,4506,1860607,4241,1354,null,null,2157,null,null,6294,null,null,540,null,null,4905,null,null,3060,null,null,2675,null,null,3803,null,null,109,null,null,2957,null,null,1699,null,null,1567,null,null,7554,null,null,1303,null,null,5311,null,null,3708,null,null,3539,null,null,1907,null,null,7306,null,null,605,null,null,4951,null,null,3600,null,null,3112,null,null,3603,null,null,485,null,null,2488,null,null,1878,null,null,1775,null,null,7704,null,null,1455,null,null,5548,null,null,4506,null,null,4241,null,null,04
2400908,3547,1164988,3478,64324,4811,323,253,42442,3310,12726,2098,8833,1713,11815,1837,142,192,7593,1471,1887,892,2193,661,1088849,6481,59919,2393,100928,3943,174177,4270,753825,3663,1235920,3360,83228,4229,580,380,49945,2924,17673,2391,15030,1899,18216,2657,124,133,9838,1926,3978,1266,4276,1043,1134476,5479,58932,2639,79694,3518,172137,3396,823713,3291,3547,null,null,3478,null,null,4811,null,null,253,null,null,3310,null,null,2098,null,null,1713,null,null,1837,null,null,192,null,null,1471,null,null,892,null,null,661,null,null,6481,null,null,2393,null,null,3943,null,null,4270,null,null,3663,null,null,3360,null,null,4229,null,null,380,null,null,2924,null,null,2391,null,null,1899,null,null,2657,null,null,133,null,null,1926,null,null,1266,null,null,1043,null,null,5479,null,null,2639,null,null,3518,null,null,3396,null,null,3291,null,null,05
31696515,3180,15633439,4204,1211372,20745,8643,1399,742182,15560,296032,9279,164515,6840,284430,8995,501,341,123511,5959,92147,5070,68271,4342,14137637,22634,776009,2864,1122691,15286,2641719,10628,9597218,8542,16063076,4182,1370514,17792,10328,1608,813525,13855,321937,9163,224724,6392,361442,11831,1401,540,165754,7889,106576,6205,87711,3679,14331120,18396,742865,2846,884864,12906,2443753,11211,10259638,8720,3180,null,null,4204,null,null,20745,null,null,1399,null,null,15560,null,null,9279,null,null,6840,null,null,8995,null,null,341,null,null,5959,null,null,5070,null,null,4342,null,null,22634,null,null,2864,null,null,15286,null,null,10628,null,null,8542,null,null,4182,null,null,17792,null,null,1608,null,null,13855,null,null,9163,null,null,6392,null,null,11831,null,null,540,null,null,7889,null,null,6205,null,null,3679,null,null,18396,null,null,2846,null,null,12906,null,null,11211,null,null,8720,null,null,06
4490574,1715,2251218,2666,143610,6532,749,396,84885,4598,36473,2757,21503,2366,28354,2745,48,80,11098,1876,7824,1468,9384,1345,2079254,6597,109628,1779,182865,4614,391960,4065,1394801,4158,2239356,2627,164416,6573,307,195,94949,4300,38702,3663,30458,2616,38982,3380,179,166,14572,2037,12307,1925,11924,1644,2035958,7776,99630,1849,146158,4684,350294,4837,1439876,3512,1715,null,null,2666,null,null,6532,null,null,396,null,null,4598,null,null,2757,null,null,2366,null,null,2745,null,null,80,null,null,1876,null,null,1468,null,null,1345,null,null,6597,null,null,1779,null,null,4614,null,null,4065,null,null,4158,null,null,2627,null,null,6573,null,null,195,null,null,4300,null,null,3663,null,null,2616,null,null,3380,null,null,166,null,null,2037,null,null,1925,null,null,1644,null,null,7776,null,null,1849,null,null,4684,null,null,4837,null,null,3512,null,null,08
2966525,975,1433885,1517,76395,4827,221,204,51169,3532,14809,2381,10196,1629,45928,3347,304,229,30975,2724,8925,1554,5724,993,1311562,5646,72970,924,102770,3332,196023,3080,939799,2782,1532640,1545,94904,5057,453,310,58452,3748,19217,2557,16782,2012,58802,3523,179,169,36457,2880,11794,1617,10372,1540,1378934,5825,68108,864,76730,3870,185828,3226,1048268,3132,975,null,null,1517,null,null,4827,null,null,204,null,null,3532,null,null,2381,null,null,1629,null,null,3347,null,null,229,null,null,2724,null,null,1554,null,null,993,null,null,5646,null,null,924,null,null,3332,null,null,3080,null,null,2782,null,null,1545,null,null,5057,null,null,310,null,null,3748,null,null,2557,null,null,2012,null,null,3523,null,null,169,null,null,2880,null,null,1617,null,null,1540,null,null,5825,null,null,864,null,null,3870,null,null,3226,null,null,3132,null,null,09
782833,911,374374,882,20581,2494,227,258,12471,1734,4618,1127,3265,1029,5413,1114,0,193,2875,740,1525,637,1013,471,348380,2771,17465,712,27730,1878,57612,1597,245573,1353,408459,945,29748,2751,158,199,18539,1872,5637,1106,5414,1490,6970,1321,0,193,3611,902,1856,694,1503,498,371741,3074,17155,564,20055,1850,57321,1728,277210,1856,911,null,null,882,null,null,2494,null,null,258,null,null,1734,null,null,1127,null,null,1029,null,null,1114,null,null,193,null,null,740,null,null,637,null,null,471,null,null,2771,null,null,712,null,null,1878,null,null,1597,null,null,1353,null,null,945,null,null,2751,null,null,199,null,null,1872,null,null,1106,null,null,1490,null,null,1321,null,null,193,null,null,902,null,null,694,null,null,498,null,null,3074,null,null,564,null,null,1850,null,null,1728,null,null,1856,null,null,10
576040,355,270633,444,7857,1565,0,203,2563,880,3948,1062,1346,616,23890,2252,6,14,15052,1509,6199,1541,2633,750,238886,2676,7899,213,18384,1480,62918,1887,149685,1133,305407,458,9695,1643,0,203,3518,894,3675,955,2502,877,32653,3075,139,189,19901,2009,9014,1568,3599,1310,263059,3625,7608,271,20812,2065,68908,1592,165731,1708,355,null,null,444,null,null,1565,null,null,203,null,null,880,null,null,1062,null,null,616,null,null,2252,null,null,14,null,null,1509,null,null,1541,null,null,750,null,null,2676,null,null,213,null,null,1480,null,null,1887,null,null,1133,null,null,458,null,null,1643,null,null,203,null,null,894,null,null,955,null,null,877,null,null,3075,null,null,189,null,null,2009,null,null,1568,null,null,1310,null,null,3625,null,null,271,null,null,2065,null,null,1592,null,null,1708,null,null,11
