C25121_001E,C25121_001M,C25121_002E,C25121_002M,C25121_003E,C25121_003M,C25121_004E,C25121_004M,C25121_005E,C25121_005M,C25121_006E,C25121_006M,C25121_007E,C25121_007M,C25121_008E,C25121_008M,C25121_009E,C25121_009M,C25121_010E,C25121_010M,C25121_011E,C25121_011M,C25121_012E,C25121_012M,C25121_013E,C25121_013M,C25121_014E,C25121_014M,C25121_015E,C25121_015M,C25121_016E,C25121_016M,C25121_017E,C25121_017M,C25121_018E,C25121_018M,C25121_019E,C25121_019M,C25121_020E,C25121_020M,C25121_021E,C25121_021M,C25121_022E,C25121_022M,C25121_023E,C25121_023M,C25121_024E,C25121_024M,C25121_025E,C25121_025M,C25121_026E,C25121_026M,C25121_027E,C25121_027M,C25121_028E,C25121_028M,C25121_029E,C25121_029M,C25121_030E,C25121_030M,C25121_031E,C25121_031M,C25121_001M,C25121_001EA,C25121_001MA,C25121_002M,C25121_002EA,C25121_002MA,C25121_003M,C25121_003EA,C25121_003MA,C25121_004M,C25121_004EA,C25121_004MA,C25121_005M,C25121_005EA,C25121_005MA,C25121_006M,C25121_006EA,C25121_006MA,C25121_007M,C25121_007EA,C25121_007MA,C25121_008M,C25121_008EA,C25121_008MA,C25121_009M,C25121_009EA,C25121_009MA,C25121_010M,C25121_010EA,C25121_010MA,C25121_011M,C25121_011EA,C25121_011MA,C25121_012M,C25121_012EA,C25121_012MA,C25121_013M,C25121_013EA,C25121_013MA,C25121_014M,C25121_014EA,C25121_014MA,C25121_015M,C25121_015EA,C25121_015MA,C25121_016M,C25121_016EA,C25121_016MA,C25121_017M,C25121_017EA,C25121_017MA,C25121_018M,C25121_018EA,C25121_018MA,C25121_019M,C25121_019EA,C25121_019MA,C25121_020M,C25121_020EA,C25121_020MA,C25121_021M,C25121_021EA,C25121_021MA,C25121_022M,C25121_022EA,C25121_022MA,C25121_023M,C25121_023EA,C25121_023MA,C25121_024M,C25121_024EA,C25121_024MA,C25121_025M,C25121_025EA,C25121_025MA,C25121_026M,C25121_026EA,C25121_026MA,C25121_027M,C25121_027EA,C25121_027MA,C25121_028M,C25121_028EA,C25121_028MA,C25121_029M,C25121_029EA,C25121_029MA,C25121_030M,C25121_030EA,C25121_030MA,C25121_031M,C25121_031EA,C25121_031MA,state
3382514,17950,112024,5148,28290,2134,26876,2506,33961,2763,22897,2015,216836,6059,57300,3150,50532,3252,67445,3057,41559,2527,411433,6587,75593,3479,88119,3801,152884,4990,94837,3667,405217,7804,59653,3439,78576,3761,160594,5097,106394,4023,642348,11124,60485,3507,103657,4807,274279,6481,203927,6471,1594656,14965,50958,3221,110060,4002,467088,7830,966550,11135,17950,null,null,5148,null,null,2134,null,null,2506,null,null,2763,null,null,2015,null,null,6059,null,null,3150,null,null,3252,null,null,3057,null,null,2527,null,null,6587,null,null,3479,null,null,3801,null,null,4990,null,null,3667,null,null,7804,null,null,3439,null,null,3761,null,null,5097,null,null,4023,null,null,11124,null,null,3507,null,null,4807,null,null,6481,null,null,6471,null,null,14965,null,null,3221,null,null,4002,null,null,7830,null,null,11135,null,null,42
236882,4213,4940,1144,259,211,278,323,2095,726,2308,668,11658,1497,663,489,612,296,4635,944,5748,1228,22365,2002,1397,632,614,376,8446,1348,11908,1495,24878,2448,1330,607,741,486,9277,1746,13530,1524,39969,3338,894,313,629,425,15904,1846,22542,2284,133072,4421,2956,839,1288,762,26665,2316,102163,3725,4213,null,null,1144,null,null,211,null,null,323,null,null,726,null,null,668,null,null,1497,null,null,489,null,null,296,null,null,944,null,null,1228,null,null,2002,null,null,632,null,null,376,null,null,1348,null,null,1495,null,null,2448,null,null,607,null,null,486,null,null,1746,null,null,1524,null,null,3338,null,null,313,null,null,425,null,null,1846,null,null,2284,null,null,4421,null,null,839,null,null,762,null,null,2316,null,null,3725,null,null,44
1288871,12866,63414,3743,23146,2172,12322,1661,15342,1887,12604,1859,105995,4790,38337,2929,23235,2306,28403,2851,16020,1860,185079,5921,48160,3522,42117,2769,61263,3783,33539,2749,179233,6609,31673,2874,40113,2723,68134,3850,39313,3059,250693,7435,30183,2863,39945,2985,108681,5439,71884,4150,504457,9294,25112,2413,35700,2644,167020,6013,276625,6316,12866,null,null,3743,null,null,2172,null,null,1661,null,null,1887,null,null,1859,null,null,4790,null,null,2929,null,null,2306,null,null,2851,null,null,1860,null,null,5921,null,null,3522,null,null,2769,null,null,3783,null,null,2749,null,null,6609,null,null,2874,null,null,2723,null,null,3850,null,null,3059,null,null,7435,null,null,2863,null,null,2985,null,null,5439,null,null,4150,null,null,9294,null,null,2413,null,null,2644,null,null,6013,null,null,6316,null,null,45
224459,3798,7006,1197,2427,549,1113,379,1895,816,1571,539,11191,1563,4149,987,1725,421,3495,831,1822,678,26371,2017,6896,965,4746,731,9975,1342,4754,854,29261,2127,6525,1147,5644,876,10517,1314,6575,1184,48361,2229,7127,983,7307,843,22020,1743,11907,1319,102269,3013,6526,963,6857,857,36307,2124,52579,2478,3798,null,null,1197,null,null,549,null,null,379,null,null,816,null,null,539,null,null,1563,null,null,987,null,null,421,null,null,831,null,null,678,null,null,2017,null,null,965,null,null,731,null,null,1342,null,null,854,null,null,2127,null,null,1147,null,null,876,null,null,1314,null,null,1184,null,null,2229,null,null,983,null,null,843,null,null,1743,null,null,1319,null,null,3013,null,null,963,null,null,857,null,null,2124,null,null,2478,null,null,46
1664018,15061,70451,3967,18746,2098,15502,1858,22821,2338,13382,1876,129722,4989,36835,2906,33327,3044,42990,2880,16570,2018,245857,8409,47553,3414,61440,3302,94685,5003,42179,3466,230721,7721,31059,2575,51521,3789,98759,4964,49382,3410,329241,9113,28546,2646,55505,3338,151819,5918,93371,5045,658026,11946,21049,1951,46163,3567,217606,7523,373208,9057,15061,null,null,3967,null,null,2098,null,null,1858,null,null,2338,null,null,1876,null,null,4989,null,null,2906,null,null,3044,null,null,2880,null,null,2018,null,null,8409,null,null,3414,null,null,3302,null,null,5003,null,null,3466,null,null,7721,null,null,2575,null,null,3789,null,null,4964,null,null,3410,null,null,9113,null,null,2646,null,null,3338,null,null,5918,null,null,5045,null,null,11946,null,null,1951,null,null,3567,null,null,7523,null,null,9057,null,null,47
5825471,27395,221627,7807,67799,3797,50322,3693,59662,4677,43844,3532,362495,9130,127203,5929,94959,4715,86785,4769,53548,4017,681693,14138,171648,5767,178226,6790,218801,8327,113018,5279,669569,13154,124303,5911,162220,5771,249881,9316,133165,6152,1043592,16396,128218,5795,199180,7014,447897,12021,268297,8011,2846495,20640,119877,5763,230710,6724,869882,12799,1626026,16587,27395,null,null,7807,null,null,3797,null,null,3693,null,null,4677,null,null,3532,null,null,9130,null,null,5929,null,null,4715,null,null,4769,null,null,4017,null,null,14138,null,null,5767,null,null,6790,null,null,8327,null,null,5279,null,null,13154,null,null,5911,null,null,5771,null,null,9316,null,null,6152,null,null,16396,null,null,5795,null,null,7014,null,null,12021,null,null,8011,null,null,20640,null,null,5763,null,null,6724,null,null,12799,null,null,16587,null,null,48
659266,7711,15531,1724,2045,599,1031,413,4894,1027,7561,1210,25078,2353,3185,966,1601,424,9899,1244,10393,1318,56238,3228,4844,1123,3831,1072,20199,1842,27364,1852,72911,3605,3631,963,3793,789,29542,2474,35945,2803,141752,5503,3869,743,3337,812,50739,3460,83807,4307,347756,6082,4891,1094,2558,805,56501,3065,283806,5918,7711,null,null,1724,null,null,599,null,null,413,null,null,1027,null,null,1210,null,null,2353,null,null,966,null,null,424,null,null,1244,null,null,1318,null,null,3228,null,null,1123,null,null,1072,null,null,1842,null,null,1852,null,null,3605,null,null,963,null,null,789,null,null,2474,null,null,2803,null,null,5503,null,null,743,null,null,812,null,null,3460,null,null,4307,null,null,6082,null,null,1094,null,null,805,null,null,3065,null,null,5918,null,null,49
177772,3783,4961,877,360,196,657,312,1844,524,2100,495,11622,1179,1955,586,1311,369,4577,623,3779,744,21583,2009,2087,562,2014,503,8262,1286,9220,1195,21306,1843,1328,431,1413,363,9153,1245,9412,1142,35325,2074,2036,624,1891,481,13782,1427,17616,1523,82975,3098,1134,410,2411,566,19009,1238,60421,3069,3783,null,null,877,null,null,196,null,null,312,null,null,524,null,null,495,null,null,1179,null,null,586,null,null,369,null,null,623,null,null,744,null,null,2009,null,null,562,null,null,503,null,null,1286,null,null,1195,null,null,1843,null,null,431,null,null,363,null,null,1245,null,null,1142,null,null,2074,null,null,624,null,null,481,null,null,1427,null,null,1523,null,null,3098,null,null,410,null,null,566,null,null,1238,null,null,3069,null,null,50
2037641,16261,59016,3937,12051,1667,8032,1533,17011,2095,21922,2327,104564,4398,22560,2407,16708,1705,32924,2201,32372,2870,189028,6644,23338,2439,28407,2628,68087,3874,69196,3842,209357,6479,17470,2300,22410,2461,81311,4431,88166,4384,336050,8252,16638,2099,25570,2729,120863,5102,172979,5536,1139626,12618,18802,2171,22132,2216,166277,5972,932415,10314,16261,null,null,3937,null,null,1667,null,null,1533,null,null,2095,null,null,2327,null,null,4398,null,null,2407,null,null,1705,null,null,2201,null,null,2870,null,null,6644,null,null,2439,null,null,2628,null,null,3874,null,null,3842,null,null,6479,null,null,2300,null,null,2461,null,null,4431,null,null,4384,null,null,8252,null,null,2099,null,null,2729,null,null,5102,null,null,5536,null,null,12618,null,null,2171,null,null,2216,null,null,5972,null,null,10314,null,null,51
1729320,12424,48973,3420,7127,1453,4040,1003,12471,1712,25335,2144,78159,4196,12512,1555,6313,1026,21402,1905,37932,3415,156004,4979,17937,2145,12992,1890,45780,2895,79295,3800,173889,5405,13856,1548,8623,1381,48028,3668,103382,4459,306822,8019,12111,1639,9842,1440,77946,2946,206923,7372,965473,11945,13057,1702,10474,1700,98683,4401,843259,10762,12424,null,null,3420,null,null,1453,null,null,1003,null,null,1712,null,null,2144,null,null,4196,null,null,1555,null,null,1026,null,null,1905,null,null,3415,null,null,4979,null,null,2145,null,null,1890,null,null,2895,null,null,3800,null,null,5405,null,null,1548,null,null,1381,null,null,3668,null,null,4459,null,null,8019,null,null,1639,null,null,1440,null,null,2946,null,null,7372,null,null,11945,null,null,1702,null,null,1700,null,null,4401,null,null,10762,null,null,53
523078,7047,31314,2736,14776,1977,6303,1149,6916,1266,3319,892,52547,3973,23736,2405,12429,1628,11942,1535,4440,1030,87290,4228,29133,2979,22965,2366,24834,2108,10358,1325,76492,4560,18928,2131,18266,2177,28405,2764,10893,1751,102023,4488,17569,1907,25384,2330,41892,3342,17178,1966,173412,5525,11164,1426,22261,2311,68812,3629,71175,3439,7047,null,null,2736,null,null,1977,null,null,1149,null,null,1266,null,null,892,null,null,3973,null,null,2405,null,null,1628,null,null,1535,null,null,1030,null,null,4228,null,null,2979,null,null,2366,null,null,2108,null,null,1325,null,null,4560,null,null,2131,null,null,2177,null,null,2764,null,null,1751,null,null,4488,null,null,1907,null,null,2330,null,null,3342,null,null,1966,null,null,5525,null,null,1426,null,null,2311,null,null,3629,null,null,3439,null,null,54
1551232,10480,40767,2219,8948,1028,8152,1230,13609,1395,10058,1024,84597,3293,16430,1311,18838,1361,31965,2072,17364,1497,173970,4749,23129,1944,39052,2431,72647,3185,39142,2241,192994,4979,18707,1745,35513,2247,89525,3145,49249,2700,318188,5966,18707,1673,45377,2709,158407,4466,95697,3499,740716,9300,14441,1664,39223,2149,266781,6522,420271,6695,10480,null,null,2219,null,null,1028,null,null,1230,null,null,1395,null,null,1024,null,null,3293,null,null,1311,null,null,1361,null,null,2072,null,null,1497,null,null,4749,null,null,1944,null,null,2431,null,null,3185,null,null,2241,null,null,4979,null,null,1745,null,null,2247,null,null,3145,null,null,2700,null,null,5966,null,null,1673,null,null,2709,null,null,4466,null,null,3499,null,null,9300,null,null,1664,null,null,2149,null,null,6522,null,null,6695,null,null,55
153894,4084,5491,1222,1281,569,740,449,1806,670,1664,663,9537,1448,2422,652,964,441,4058,998,2093,742,17369,2085,3217,835,1721,624,6364,1099,6067,1214,20544,2206,2819,924,1770,556,7893,1349,8062,1497,29077,2613,2424,856,1412,420,11544,1398,13697,1741,71876,2883,3346,949,1243,531,17212,2105,50075,3068,4084,null,null,1222,null,null,569,null,null,449,null,null,670,null,null,663,null,null,1448,null,null,652,null,null,441,null,null,998,null,null,742,null,null,2085,null,null,835,null,null,624,null,null,1099,null,null,1214,null,null,2206,null,null,924,null,null,556,null,null,1349,null,null,1497,null,null,2613,null,null,856,null,null,420,null,null,1398,null,null,1741,null,null,2883,null,null,949,null,null,531,null,null,2105,null,null,3068,null,null,56
821672,8711,162556,4937,35624,2760,62580,3312,54297,3596,10055,1582,174192,5327,27438,2257,65359,3937,68558,3601,12837,1676,184139,6067,19575,1937,60984,3793,86725,4413,16855,2157,116259,5014,9501,1454,28603,2567,65959,4351,12196,1917,97994,5191,4176,798,17908,1932,55845,4471,20065,2457,86532,4529,2020,707,8072,1355,37543,2891,38897,3338,8711,null,null,4937,null,null,2760,null,null,3312,null,null,3596,null,null,1582,null,null,5327,null,null,2257,null,null,3937,null,null,3601,null,null,1676,null,null,6067,null,null,1937,null,null,3793,null,null,4413,null,null,2157,null,null,5014,null,null,1454,null,null,2567,null,null,4351,null,null,1917,null,null,5191,null,null,798,null,null,1932,null,null,4471,null,null,2457,null,null,4529,null,null,707,null,null,1355,null,null,2891,null,null,3338,null,null,72
1268138,12239,70059,4023,28661,2603,15944,1702,16842,1908,8612,1547,118935,5472,42727,2882,31369,2855,31109,2828,13730,1786,189142,5695,55115,3374,46688,3228,60513,3724,26826,2447,171391,5198,35261,3135,42072,2852,64260,3707,29798,2776,238082,7559,34896,2908,49547,3517,101434,4649,52205,3749,480529,8475,24149,2256,46772,3341,173131,6511,236477,6650,12239,null,null,4023,null,null,2603,null,null,1702,null,null,1908,null,null,1547,null,null,5472,null,null,2882,null,null,2855,null,null,2828,null,null,1786,null,null,5695,null,null,3374,null,null,3228,null,null,3724,null,null,2447,null,null,5198,null,null,3135,null,null,2852,null,null,3707,null,null,2776,null,null,7559,null,null,2908,null,null,3517,null,null,4649,null,null,3749,null,null,8475,null,null,2256,null,null,3341,null,null,6511,null,null,6650,null,null,01
160215,3268,4591,1110,832,332,791,314,1061,459,1907,847,5589,1021,1686,605,735,265,1541,448,1627,460,12459,1355,3245,840,941,335,2695,511,5578,946,13008,1510,1366,414,1477,637,4008,850,6157,1152,27112,2460,2686,903,1431,498,6626,1116,16369,1956,97456,3504,2855,914,1430,341,10871,1461,82300,3413,3268,null,null,1110,null,null,332,null,null,314,null,null,459,null,null,847,null,null,1021,null,null,605,null,null,265,null,null,448,null,null,460,null,null,1355,null,null,840,null,null,335,null,null,511,null,null,946,null,null,1510,null,null,414,null,null,637,null,null,850,null,null,1152,null,null,2460,null,null,903,null,null,498,null,null,1116,null,null,1956,null,null,3504,null,null,914,null,null,341,null,null,1461,null,null,3413,null,null,02
1593014,12380,73705,4072,18952,2116,10607,1318,20519,1995,23627,2807,111552,5215,30749,2391,19377,2184,33385,2903,28041,2681,200885,6545,32840,2655,29077,2329,77121,4100,61847,4629,209061,5843,25192,1953,26141,2575,80704,3643,77024,3593,304016,8318,22846,2083,25517,2705,121036,4957,134617,5403,693795,10781,20958,2147,21886,1978,154026,6483,496925,8595,12380,null,null,4072,null,null,2116,null,null,1318,null,null,1995,null,null,2807,null,null,5215,null,null,2391,null,null,2184,null,null,2903,null,null,2681,null,null,6545,null,null,2655,null,null,2329,null,null,4100,null,null,4629,null,null,5843,null,null,1953,null,null,2575,null,null,3643,null,null,3593,null,null,8318,null,null,2083,null,null,2705,null,null,4957,null,null,5403,null,null,10781,null,null,2147,null,null,1978,null,null,6483,null,null,8595,null,null,04
737632,8928,34993,2922,14141,1876,8678,1113,7184,1392,4990,1125,69855,4001,28814,2617,17763,2011,16106,1693,7172,1254,114263,4542,33029,2446,31740,2494,35281,3026,14213,1890,108542,4379,24314,2253,28993,2705,40806,2801,14429,1850,148778,6184,21672,2306,36369,2750,64771,4409,25966,2442,261201,6623,16821,2104,28093,2426,104509,4669,111778,4930,8928,null,null,2922,null,null,1876,null,null,1113,null,null,1392,null,null,1125,null,null,4001,null,null,2617,null,null,2011,null,null,1693,null,null,1254,null,null,4542,null,null,2446,null,null,2494,null,null,3026,null,null,1890,null,null,4379,null,null,2253,null,null,2705,null,null,2801,null,null,1850,null,null,6184,null,null,2306,null,null,2750,null,null,4409,null,null,2442,null,null,6623,null,null,2104,null,null,2426,null,null,4669,null,null,4930,null,null,05
6943428,26799,208216,6464,20166,2119,8409,1320,26529,2566,153112,5283,323688,8095,44919,3634,20217,1908,46646,2971,211906,5888,606717,11100,51558,2890,30067,2580,92334,5003,432758,8863,635620,10445,35856,2795,25128,2143,90311,4934,484325,9071,1072097,17317,37484,2654,26175,2059,120031,6094,888407,14337,4097090,22720,49565,3395,30063,2574,149472,6241,3867990,22173,26799,null,null,6464,null,null,2119,null,null,1320,null,null,2566,null,null,5283,null,null,8095,null,null,3634,null,null,1908,null,null,2971,null,null,5888,null,null,11100,null,null,2890,null,null,2580,null,null,5003,null,null,8863,null,null,10445,null,null,2795,null,null,2143,null,null,4934,null,null,9071,null,null,17317,null,null,2654,null,null,2059,null,null,6094,null,null,14337,null,null,22720,null,null,3395,null,null,2574,null,null,6241,null,null,22173,null,null,06
1365832,12605,38110,2625,4185,954,3259,949,7865,1181,22801,2030,63167,3412,9469,1380,4996,874,17345,2367,31357,2449,127767,4519,13487,1669,8984,1450,34337,2242,70959,3405,141920,5413,10634,1475,8091,1319,37662,2755,85533,4271,243580,6561,9250,1610,7455,1421,53593,3880,173282,6049,751288,9085,8246,1309,7361,1209,62502,3222,673179,8637,12605,null,null,2625,null,null,954,null,null,949,null,null,1181,null,null,2030,null,null,3412,null,null,1380,null,null,874,null,null,2367,null,null,2449,null,null,4519,null,null,1669,null,null,1450,null,null,2242,null,null,3405,null,null,5413,null,null,1475,null,null,1319,null,null,2755,null,null,4271,null,null,6561,null,null,1610,null,null,1421,null,null,3880,null,null,6049,null,null,9085,null,null,1309,null,null,1209,null,null,3222,null,null,8637,null,null,08
879073,9745,17272,1655,1812,704,1015,446,5650,949,8795,1345,29591,2157,2248,650,3083,926,10289,1455,13971,1601,67485,3325,3072,719,4905,1044,23479,2205,36029,2401,73822,4448,2921,771,4473,1077,26339,2487,40089,2874,132871,5534,3762,885,5307,1068,46186,3435,77616,3806,558032,8208,6121,1203,6844,1329,101108,4399,443959,7584,9745,null,null,1655,null,null,704,null,null,446,null,null,949,null,null,1345,null,null,2157,null,null,650,null,null,926,null,null,1455,null,null,1601,null,null,3325,null,null,719,null,null,1044,null,null,2205,null,null,2401,null,null,4448,null,null,771,null,null,1077,null,null,2487,null,null,2874,null,null,5534,null,null,885,null,null,1068,null,null,3435,null,null,3806,null,null,8208,null,null,1203,null,null,1329,null,null,4399,null,null,7584,null,null,09
245005,4786,9306,1773,1060,559,574,272,3366,923,4306,1226,12183,1760,2081,832,1219,480,5023,1218,3860,866,26705,2112,2387,699,1770,620,9878,1505,12670,1563,29865,3083,2205,768,2811,864,9913,1720,14936,1726,45532,2732,2049,643,1670,591,16016,1735,25797,2167,121414,3982,1883,693,2262,554,20927,2160,96342,3511,4786,null,null,1773,null,null,559,null,null,272,null,null,923,null,null,1226,null,null,1760,null,null,832,null,null,480,null,null,1218,null,null,866,null,null,2112,null,null,699,null,null,620,null,null,1505,null,null,1563,null,null,3083,null,null,768,null,null,864,null,null,1720,null,null,1726,null,null,2732,null,null,643,null,null,591,null,null,1735,null,null,2167,null,null,3982,null,null,693,null,null,554,null,null,2160,null,null,3511,null,null,10
110376,3494,4092,1059,104,141,0,203,459,281,3529,996,3896,941,64,76,226,216,816,429,2790,771,5743,1021,342,210,228,295,552,340,4621,962,5966,941,236,241,216,263,889,364,4625,812,11271,1299,295,206,61,88,635,306,10280,1238,79408,3160,667,429,289,259,1006,345,77446,3122,3494,null,null,1059,null,null,141,null,null,203,null,null,281,null,null,996,null,null,941,null,null,76,null,null,216,null,null,429,null,null,771,null,null,1021,null,null,210,null,null,295,null,null,340,null,null,962,null,null,941,null,null,241,null,null,263,null,null,364,null,null,812,null,null,1299,null,null,206,null,null,88,null,null,306,null,null,1238,null,null,3160,null,null,429,null,null,259,null,null,345,null,null,3122,null,null,11
