B16009_001E,B16009_001M,B16009_002E,B16009_002M,B16009_003E,B16009_003M,B16009_004E,B16009_004M,B16009_005E,B16009_005M,B16009_006E,B16009_006M,B16009_007E,B16009_007M,B16009_008E,B16009_008M,B16009_009E,B16009_009M,B16009_010E,B16009_010M,B16009_011E,B16009_011M,B16009_012E,B16009_012M,B16009_013E,B16009_013M,B16009_014E,B16009_014M,B16009_015E,B16009_015M,B16009_016E,B16009_016M,B16009_017E,B16009_017M,B16009_018E,B16009_018M,B16009_019E,B16009_019M,B16009_020E,B16009_020M,B16009_021E,B16009_021M,B16009_022E,B16009_022M,B16009_023E,B16009_023M,B16009_024E,B16009_024M,B16009_025E,B16009_025M,B16009_026E,B16009_026M,B16009_027E,B16009_027M,B16009_001M,B16009_001EA,B16009_001MA,B16009_002M,B16009_002EA,B16009_002MA,B16009_003M,B16009_003EA,B16009_003MA,B16009_004M,B16009_004EA,B16009_004MA,B16009_005M,B16009_005EA,B16009_005MA,B16009_006M,B16009_006EA,B16009_006MA,B16009_007M,B16009_007EA,B16009_007MA,B16009_008M,B16009_008EA,B16009_008MA,B16009_009M,B16009_009EA,B16009_009MA,B16009_010M,B16009_010EA,B16009_010MA,B16009_011M,B16009_011EA,B16009_011MA,B16009_012M,B16009_012EA,B16009_012MA,B16009_013M,B16009_013EA,B16009_013MA,B16009_014M,B16009_014EA,B16009_014MA,B16009_015M,B16009_015EA,B16009_015MA,B16009_016M,B16009_016EA,B16009_016MA,B16009_017M,B16009_017EA,B16009_017MA,B16009_018M,B16009_018EA,B16009_018MA,B16009_019M,B16009_019EA,B16009_019MA,B16009_020M,B16009_020EA,B16009_020MA,B16009_021M,B16009_021EA,B16009_021MA,B16009_022M,B16009_022EA,B16009_022MA,B16009_023M,B16009_023EA,B16009_023MA,B16009_024M,B16009_024EA,B16009_024MA,B16009_025M,B16009_025EA,B16009_025MA,B16009_026M,B16009_026EA,B16009_026MA,B16009_027M,B16009_027EA,B16009_027MA,state
1233952,1367,149900,8948,30904,3762,28244,3643,621,498,824,542,116,141,1099,719,118996,6279,109752,6143,1142,565,4141,827,1712,643,2249,1124,1084052,8934,155523,4005,149198,3653,1326,503,2066,950,1276,676,1657,850,928529,6400,871547,6405,7207,1296,37712,3891,7620,1632,4443,1182,1367,null,null,8948,null,null,3762,null,null,3643,null,null,498,null,null,542,null,null,141,null,null,719,null,null,6279,null,null,6143,null,null,565,null,null,827,null,null,643,null,null,1124,null,null,8934,null,null,4005,null,null,3653,null,null,503,null,null,950,null,null,676,null,null,850,null,null,6400,null,null,6405,null,null,1296,null,null,3891,null,null,1632,null,null,1182,null,null,23
5517752,2690,519726,15411,120822,6563,94312,6198,17752,3313,4279,1955,1199,543,3280,1928,398904,11381,319056,10360,38960,3745,16490,2793,14112,2126,10286,2350,4998026,15681,848208,6716,691923,9330,82146,4544,31732,4386,27328,2541,15079,2466,4149818,11593,3360345,16774,320370,6979,201806,10443,167924,6287,99373,8109,2690,null,null,15411,null,null,6563,null,null,6198,null,null,3313,null,null,1955,null,null,543,null,null,1928,null,null,11381,null,null,10360,null,null,3745,null,null,2793,null,null,2126,null,null,2350,null,null,15681,null,null,6716,null,null,9330,null,null,4544,null,null,4386,null,null,2541,null,null,2466,null,null,11593,null,null,16774,null,null,6979,null,null,10443,null,null,6287,null,null,8109,null,null,24
6219986,2689,630626,18433,128772,6668,77184,5715,34987,3688,9925,2627,3500,1260,3176,1698,501854,14720,300150,9609,103447,6341,50260,5712,35384,4714,12613,2477,5589360,18417,874245,6711,692299,7861,75281,4785,65315,5060,31085,2993,10265,3317,4715115,14526,3682490,19391,342690,8728,443805,12984,187471,7831,58659,5880,2689,null,null,18433,null,null,6668,null,null,5715,null,null,3688,null,null,2627,null,null,1260,null,null,1698,null,null,14720,null,null,9609,null,null,6341,null,null,5712,null,null,4714,null,null,2477,null,null,18417,null,null,6711,null,null,7861,null,null,4785,null,null,5060,null,null,2993,null,null,3317,null,null,14526,null,null,19391,null,null,8728,null,null,12984,null,null,7831,null,null,5880,null,null,25
9141194,4318,1317025,21527,310892,10248,257449,9820,21560,3837,9710,2310,1935,681,20238,3554,1006133,16059,867732,14787,41008,3861,32024,3329,19538,2987,45831,5527,7824169,22253,1278137,11307,1162455,11798,46147,4043,29853,3144,19995,2033,19687,2979,6546032,16098,5984406,18110,160421,7004,188538,8219,109912,5153,102755,7477,4318,null,null,21527,null,null,10248,null,null,9820,null,null,3837,null,null,2310,null,null,681,null,null,3554,null,null,16059,null,null,14787,null,null,3861,null,null,3329,null,null,2987,null,null,5527,null,null,22253,null,null,11307,null,null,11798,null,null,4043,null,null,3144,null,null,2033,null,null,2979,null,null,16098,null,null,18110,null,null,7004,null,null,8219,null,null,5153,null,null,7477,null,null,26
5050446,2405,486359,14209,113709,6804,78878,5819,12599,2369,2538,907,8481,2350,11213,2912,372650,9749,297781,8430,21867,3080,10076,1697,21624,2872,21302,2649,4564087,14435,807092,6958,712907,6883,42377,3482,11365,2009,24891,2717,15552,3213,3756995,10625,3375545,12179,122610,4728,75227,5739,116461,4616,67152,5883,2405,null,null,14209,null,null,6804,null,null,5819,null,null,2369,null,null,907,null,null,2350,null,null,2912,null,null,9749,null,null,8430,null,null,3080,null,null,1697,null,null,2872,null,null,2649,null,null,14435,null,null,6958,null,null,6883,null,null,3482,null,null,2009,null,null,2717,null,null,3213,null,null,10625,null,null,12179,null,null,4728,null,null,5739,null,null,4616,null,null,5883,null,null,27
2707872,3477,545239,18244,153937,8761,144278,8255,6503,2191,956,731,385,300,1815,1017,391302,12667,372704,12415,10970,1965,2596,1146,1876,849,3156,1064,2162633,18749,372636,9246,358114,8850,11595,2288,949,422,1586,769,392,346,1789997,12887,1731275,12791,33965,2894,9703,1633,11583,2034,3471,1308,3477,null,null,18244,null,null,8761,null,null,8255,null,null,2191,null,null,731,null,null,300,null,null,1017,null,null,12667,null,null,12415,null,null,1965,null,null,1146,null,null,849,null,null,1064,null,null,18749,null,null,9246,null,null,8850,null,null,2288,null,null,422,null,null,769,null,null,346,null,null,12887,null,null,12791,null,null,2894,null,null,1633,null,null,2034,null,null,1308,null,null,28
5545734,3763,745933,20788,180332,10096,157278,9370,13367,2565,4833,1540,1685,740,3169,1698,565601,13615,513766,12454,23392,3201,12390,2364,11217,2003,4836,1761,4799801,21158,816226,10613,766098,11212,22025,3037,16033,2493,8733,1543,3337,1350,3983575,14022,3758742,16468,86253,4882,69995,6426,49822,3767,18763,3769,3763,null,null,20788,null,null,10096,null,null,9370,null,null,2565,null,null,1540,null,null,740,null,null,1698,null,null,13615,null,null,12454,null,null,3201,null,null,2364,null,null,2003,null,null,1761,null,null,21158,null,null,10613,null,null,11212,null,null,3037,null,null,2493,null,null,1543,null,null,1350,null,null,14022,null,null,16468,null,null,4882,null,null,6426,null,null,3767,null,null,3769,null,null,29
958037,1637,125948,7118,24128,3215,22705,3130,814,635,204,154,31,58,374,283,101820,5544,95978,5412,2573,1003,1181,643,784,617,1304,530,832089,7410,139964,3809,136480,3922,1202,516,807,411,118,145,1357,542,692125,5581,668060,5959,6406,1170,9450,1992,3051,975,5158,1189,1637,null,null,7118,null,null,3215,null,null,3130,null,null,635,null,null,154,null,null,58,null,null,283,null,null,5544,null,null,5412,null,null,1003,null,null,643,null,null,617,null,null,530,null,null,7410,null,null,3809,null,null,3922,null,null,516,null,null,411,null,null,145,null,null,542,null,null,5581,null,null,5959,null,null,1170,null,null,1992,null,null,975,null,null,1189,null,null,30
1721120,2510,189702,8715,44096,4408,32045,3744,8541,1960,499,316,1053,954,1958,1431,145606,5843,117965,4947,16379,2585,2914,1171,4346,1566,4002,2051,1531418,9466,289818,5267,254859,4717,27243,2894,2565,1265,4013,1290,1138,727,1241600,5796,1116939,6242,81969,3990,17333,2163,17158,2525,8201,2103,2510,null,null,8715,null,null,4408,null,null,3744,null,null,1960,null,null,316,null,null,954,null,null,1431,null,null,5843,null,null,4947,null,null,2585,null,null,1171,null,null,1566,null,null,2051,null,null,9466,null,null,5267,null,null,4717,null,null,2894,null,null,1265,null,null,1290,null,null,727,null,null,5796,null,null,6242,null,null,3990,null,null,2163,null,null,2525,null,null,2103,null,null,31
2716910,2371,362023,16828,89477,7575,49091,5611,38363,5333,352,435,993,554,678,846,272546,11645,177078,9393,73205,6187,5364,1842,13985,2413,2914,1374,2354887,16708,395709,7925,269559,7691,106300,5696,4917,1558,12098,1919,2835,1075,1959178,11678,1383357,13039,375355,9034,50410,5096,129639,6305,20417,3393,2371,null,null,16828,null,null,7575,null,null,5611,null,null,5333,null,null,435,null,null,554,null,null,846,null,null,11645,null,null,9393,null,null,6187,null,null,1842,null,null,2413,null,null,1374,null,null,16708,null,null,7925,null,null,7691,null,null,5696,null,null,1558,null,null,1919,null,null,1075,null,null,11678,null,null,13039,null,null,9034,null,null,5096,null,null,6305,null,null,3393,null,null,32
1228724,1484,88460,7061,14312,2426,12145,2078,865,729,348,315,62,92,892,913,74148,5946,66114,5417,3020,1264,1818,658,1551,733,1645,1153,1140264,7277,177466,2820,165194,3211,4086,1086,3570,1061,3211,993,1405,702,962798,6144,891911,7182,17743,2412,33896,3252,14036,1920,5212,1697,1484,null,null,7061,null,null,2426,null,null,2078,null,null,729,null,null,315,null,null,92,null,null,913,null,null,5946,null,null,5417,null,null,1264,null,null,658,null,null,733,null,null,1153,null,null,7277,null,null,2820,null,null,3211,null,null,1086,null,null,1061,null,null,993,null,null,702,null,null,6144,null,null,7182,null,null,2412,null,null,3252,null,null,1920,null,null,1697,null,null,33
8254298,3036,833125,25344,202691,11816,107020,8538,75967,7276,9594,2455,4912,1439,5198,1843,630434,16644,350391,11651,182984,9077,47998,5232,31038,3574,18023,3216,7421173,25913,1243380,12228,899497,11756,191264,8975,79658,5575,51658,3559,21303,3775,6177793,16732,4254232,21504,925966,11968,569587,17735,327708,11287,100300,6931,3036,null,null,25344,null,null,11816,null,null,8538,null,null,7276,null,null,2455,null,null,1439,null,null,1843,null,null,16644,null,null,11651,null,null,9077,null,null,5232,null,null,3574,null,null,3216,null,null,25913,null,null,12228,null,null,11756,null,null,8975,null,null,5575,null,null,3559,null,null,3775,null,null,16732,null,null,21504,null,null,11968,null,null,17735,null,null,11287,null,null,6931,null,null,34
1915787,1848,359706,13078,100527,6580,58799,5923,35130,5037,682,461,129,154,5787,1744,259179,9077,142703,7670,86825,7473,2289,785,1167,690,26195,3023,1556081,13154,258149,6523,193457,6786,49257,5139,3091,991,2604,814,9740,2300,1297932,9153,861853,11637,341193,10064,20009,3149,14264,2225,60613,5152,1848,null,null,13078,null,null,6580,null,null,5923,null,null,5037,null,null,461,null,null,154,null,null,1744,null,null,9077,null,null,7670,null,null,7473,null,null,785,null,null,690,null,null,3023,null,null,13154,null,null,6523,null,null,6786,null,null,5139,null,null,991,null,null,814,null,null,2300,null,null,9153,null,null,11637,null,null,10064,null,null,3149,null,null,2225,null,null,5152,null,null,35
18094995,4799,2582087,35235,596551,14723,311812,11459,167604,8573,66054,5603,21993,3006,29088,5037,1985536,27235,1111027,16361,492381,15653,191162,9931,136680,8919,54286,5969,15512908,35664,2368571,15204,1720567,15536,328526,11245,183365,9812,92159,5212,43954,5992,13144337,27396,9295260,29473,1776590,20361,1175204,20922,690113,16130,207170,11895,4799,null,null,35235,null,null,14723,null,null,11459,null,null,8573,null,null,5603,null,null,3006,null,null,5037,null,null,27235,null,null,16361,null,null,15653,null,null,9931,null,null,8919,null,null,5969,null,null,35664,null,null,15204,null,null,15536,null,null,11245,null,null,9812,null,null,5212,null,null,5992,null,null,27396,null,null,29473,null,null,20361,null,null,20922,null,null,16130,null,null,11895,null,null,36
9300578,5349,1379562,27956,347235,12886,259872,9845,74107,7211,2972,1155,5182,1672,5102,1991,1032327,20740,877114,18266,112075,7740,16259,2746,16367,3203,10512,2392,7921016,29089,1326562,14341,1154361,13856,121747,7264,20978,3142,19310,2112,10166,2823,6594454,21009,5927590,19163,389092,9770,131202,8332,110678,6589,35892,5148,5349,null,null,27956,null,null,12886,null,null,9845,null,null,7211,null,null,1155,null,null,1672,null,null,1991,null,null,20740,null,null,18266,null,null,7740,null,null,2746,null,null,3203,null,null,2392,null,null,29089,null,null,14341,null,null,13856,null,null,7264,null,null,3142,null,null,2112,null,null,2823,null,null,21009,null,null,19163,null,null,9770,null,null,8332,null,null,6589,null,null,5148,null,null,37
677541,1963,70378,5310,13124,2289,12415,2293,75,84,355,342,0,155,279,391,57254,4363,49355,3809,2327,1456,3002,1393,828,434,1742,1246,607163,5895,103113,2836,98638,2624,3183,1343,719,398,417,363,156,127,504050,4696,481453,4854,6880,1229,9919,1707,2942,890,2856,1050,1963,null,null,5310,null,null,2289,null,null,2293,null,null,84,null,null,342,null,null,155,null,null,391,null,null,4363,null,null,3809,null,null,1456,null,null,1393,null,null,434,null,null,1246,null,null,5895,null,null,2836,null,null,2624,null,null,1343,null,null,398,null,null,363,null,null,127,null,null,4696,null,null,4854,null,null,1229,null,null,1707,null,null,890,null,null,1050,null,null,38
10608586,5107,1483258,30099,362536,14030,327321,12983,17553,2961,7284,1818,1903,914,8475,3129,1120722,21518,1008697,18982,38517,4308,26825,3321,18431,3750,28252,5080,9125328,29757,1516781,13996,1416559,14531,33649,3605,41755,3377,15747,2544,9071,2539,7608547,22016,7113600,24759,140692,6423,204807,9904,85205,5922,64243,6357,5107,null,null,30099,null,null,14030,null,null,12983,null,null,2961,null,null,1818,null,null,914,null,null,3129,null,null,21518,null,null,18982,null,null,4308,null,null,3321,null,null,3750,null,null,5080,null,null,29757,null,null,13996,null,null,14531,null,null,3605,null,null,3377,null,null,2544,null,null,2539,null,null,22016,null,null,24759,null,null,6423,null,null,9904,null,null,5922,null,null,6357,null,null,39
3550494,2032,554837,13584,151173,7051,122018,7085,25560,3822,1004,470,1803,746,788,465,403664,9126,347315,8272,38928,4108,3576,991,7332,1709,6513,1638,2995657,13560,535151,7168,477987,7693,43418,4059,3344,851,7172,1476,3230,2045,2460506,9271,2239038,10049,140683,5989,23663,2569,41074,3027,16048,2013,2032,null,null,13584,null,null,7051,null,null,7085,null,null,3822,null,null,470,null,null,746,null,null,465,null,null,9126,null,null,8272,null,null,4108,null,null,991,null,null,1709,null,null,1638,null,null,13560,null,null,7168,null,null,7693,null,null,4059,null,null,851,null,null,1476,null,null,2045,null,null,9271,null,null,10049,null,null,5989,null,null,2569,null,null,3027,null,null,2013,null,null,40
3787240,2420,495914,15688,104129,6887,66536,5314,31010,4083,2689,1790,3199,979,695,455,391785,12370,315546,10027,45133,5167,11672,2799,15268,2215,4166,1552,3291326,15631,518054,6746,429716,7512,60946,5194,11516,2266,12190,1488,3686,1887,2773272,12782,2398614,13530,202593,7471,74928,6057,82373,5080,14764,3060,2420,null,null,15688,null,null,6887,null,null,5314,null,null,4083,null,null,1790,null,null,979,null,null,455,null,null,12370,null,null,10027,null,null,5167,null,null,2799,null,null,2215,null,null,1552,null,null,15631,null,null,6746,null,null,7512,null,null,5194,null,null,2266,null,null,1488,null,null,1887,null,null,12782,null,null,13530,null,null,7471,null,null,6057,null,null,5080,null,null,3060,null,null,41
11670228,4036,1450951,27859,344935,12485,260737,9809,52669,4688,17259,4213,6662,1875,7608,2859,1106016,20194,900094,18328,118075,6869,42702,5645,28365,3376,16780,2981,10219277,28458,1581863,13105,1419731,13476,71587,5853,55776,5185,26290,2328,8479,1487,8637414,20344,7772147,26266,333713,9713,306237,12151,167517,6590,57800,6166,4036,null,null,27859,null,null,12485,null,null,9809,null,null,4688,null,null,4213,null,null,1875,null,null,2859,null,null,20194,null,null,18328,null,null,6869,null,null,5645,null,null,3376,null,null,2981,null,null,28458,null,null,13105,null,null,13476,null,null,5853,null,null,5185,null,null,2328,null,null,1487,null,null,20344,null,null,26266,null,null,9713,null,null,12151,null,null,6590,null,null,6166,null,null,42
962237,1099,120041,8069,25215,3326,15066,2447,7896,2048,2055,880,0,208,198,175,94826,6304,63147,5162,17782,2715,8079,1948,3858,1584,1960,1087,842196,8106,127692,3353,102749,2978,16989,2388,5044,1481,2373,783,537,447,714504,6312,561359,8781,74304,3921,58648,5446,14431,2175,5762,1806,1099,null,null,8069,null,null,3326,null,null,2447,null,null,2048,null,null,880,null,null,208,null,null,175,null,null,6304,null,null,5162,null,null,2715,null,null,1948,null,null,1584,null,null,1087,null,null,8106,null,null,3353,null,null,2978,null,null,2388,null,null,1481,null,null,783,null,null,447,null,null,6312,null,null,8781,null,null,3921,null,null,5446,null,null,2175,null,null,1806,null,null,44
4535341,3845,662545,20418,175180,9792,148979,9343,23536,3821,1444,1296,624,376,597,883,487365,14244,449064,13696,28788,3766,4922,1456,2809,951,1782,925,3872796,20768,622783,9733,579868,10136,30889,3780,5788,1597,5142,1755,1096,612,3250013,14526,3049402,14715,114323,5175,44203,4892,33500,4169,8585,3187,3845,null,null,20418,null,null,9792,null,null,9343,null,null,3821,null,null,1296,null,null,376,null,null,883,null,null,14244,null,null,13696,null,null,3766,null,null,1456,null,null,951,null,null,925,null,null,20768,null,null,9733,null,null,10136,null,null,3780,null,null,1597,null,null,1755,null,null,612,null,null,14526,null,null,14715,null,null,5175,null,null,4892,null,null,4169,null,null,3187,null,null,45
777244,1519,99788,5833,24286,2783,19838,2818,1762,861,139,147,1030,1036,1517,807,75502,4515,67263,4200,2418,826,1045,443,952,748,3824,837,677456,6207,126086,3126,118929,3167,2344,692,1843,813,1493,946,1477,700,551370,4767,521879,5151,9309,1341,8079,1410,4446,1064,7657,1312,1519,null,null,5833,null,null,2783,null,null,2818,null,null,861,null,null,147,null,null,1036,null,null,807,null,null,4515,null,null,4200,null,null,826,null,null,443,null,null,748,null,null,837,null,null,6207,null,null,3126,null,null,3167,null,null,692,null,null,813,null,null,946,null,null,700,null,null,4767,null,null,5151,null,null,1341,null,null,1410,null,null,1064,null,null,1312,null,null,46
6094323,3916,920844,22305,231905,10428,196993,9436,28274,4205,2716,1384,1068,454,2854,1521,688939,15638,624435,15163,41314,4210,8071,1992,7805,1940,7314,1861,5173479,23528,850151,11354,784654,10763,43767,3731,8763,2164,9220,1835,3747,2073,4323328,16186,4059058,17610,143220,5846,52768,4300,49276,4232,19006,4253,3916,null,null,22305,null,null,10428,null,null,9436,null,null,4205,null,null,1384,null,null,454,null,null,1521,null,null,15638,null,null,15163,null,null,4210,null,null,1992,null,null,1940,null,null,1861,null,null,23528,null,null,11354,null,null,10763,null,null,3731,null,null,2164,null,null,1835,null,null,2073,null,null,16186,null,null,17610,null,null,5846,null,null,4300,null,null,4232,null,null,4253,null,null,47
