GEO_ID,S2408_C01_001E,S2408_C01_001M,S2408_C01_002E,S2408_C01_002M,S2408_C01_003E,S2408_C01_003M,S2408_C01_004E,S2408_C01_004M,S2408_C01_005E,S2408_C01_005M,S2408_C01_006E,S2408_C01_006M,S2408_C01_007E,S2408_C01_007M,S2408_C01_009E,S2408_C01_010E,S2408_C01_010M,S2408_C02_001E,S2408_C02_001M,S2408_C02_002E,S2408_C02_002M,S2408_C02_003E,S2408_C02_004E,S2408_C02_004M,S2408_C02_005E,S2408_C02_005M,S2408_C02_006E,S2408_C02_007E,S2408_C02_007M,S2408_C02_008E,S2408_C02_008M,S2408_C02_009M,S2408_C02_010E,S2408_C01_008E,S2408_C01_008M,S2408_C01_009M,S2408_C02_003M,S2408_C02_006M,S2408_C02_009E,S2408_C02_010M,S2408_C03_001E,S2408_C03_001M,S2408_C03_002E,S2408_C03_002M,S2408_C03_003E,S2408_C03_003M,S2408_C03_004E,S2408_C03_004M,S2408_C03_006E,S2408_C03_007E,S2408_C03_007M,S2408_C03_008E,S2408_C03_008M,S2408_C03_009E,S2408_C03_009M,S2408_C03_010E,S2408_C03_010M,S2408_C04_001E,S2408_C04_001M,S2408_C04_002E,S2408_C04_002M,S2408_C04_003E,S2408_C04_003M,S2408_C04_004E,S2408_C04_004M,S2408_C04_005E,S2408_C04_005M,S2408_C04_006E,S2408_C04_006M,S2408_C04_007E,S2408_C04_007M,S2408_C04_008E,S2408_C04_008M,S2408_C04_009E,S2408_C04_010E,S2408_C04_010M,S2408_C05_001E,S2408_C05_001M,S2408_C05_002E,S2408_C05_002M,S2408_C05_003E,S2408_C05_003M,S2408_C05_004E,S2408_C05_004M,S2408_C05_005E,S2408_C05_005M,S2408_C05_006E,S2408_C05_006M,S2408_C05_007E,S2408_C05_007M,S2408_C05_008E,S2408_C05_008M,S2408_C05_009E,S2408_C05_009M,S2408_C05_010E,S2408_C03_005E,S2408_C03_005M,S2408_C03_006M,S2408_C04_009M,S2408_C05_010M,S2408_C06_001E,S2408_C06_001M,S2408_C06_002E,S2408_C06_002M,S2408_C06_003E,S2408_C06_003M,S2408_C06_004E,S2408_C06_004M,S2408_C06_005E,S2408_C06_005M,S2408_C06_006E,S2408_C06_006M,S2408_C06_007E,S2408_C06_007M,S2408_C06_008E,S2408_C06_008M,S2408_C06_009E,S2408_C06_009M,S2408_C06_010E,S2408_C06_010M,NAME,S2408_C01_001EA,S2408_C01_001MA,S2408_C01_002EA,S2408_C01_002MA,S2408_C01_003MA,S2408_C01_003EA,S2408_C01_004MA,S2408_C01_004EA,S2408_C01_005MA,S2408_C01_005EA,S2408_C01_006EA,S2408_C01_006MA,S2408_C01_007EA,S2408_C01_007MA,S2408_C01_009MA,S2408_C01_009EA,S2408_C01_010MA,S2408_C01_010EA,S2408_C02_001EA,S2408_C02_001MA,S2408_C02_002MA,S2408_C02_002EA,S2408_C02_003EA,S2408_C02_003MA,S2408_C02_004MA,S2408_C02_004EA,S2408_C02_005EA,S2408_C02_005MA,S2408_C02_006EA,S2408_C02_006MA,S2408_C02_007MA,S2408_C02_007EA,S2408_C02_008EA,S2408_C02_008MA,S2408_C02_009MA,S2408_C02_010EA,S2408_C02_010MA,S2408_C01_008EA,S2408_C01_008MA,S2408_C02_009EA,S2408_C03_001EA,S2408_C03_001MA,S2408_C03_002MA,S2408_C03_002EA,S2408_C03_003MA,S2408_C03_003EA,S2408_C03_004EA,S2408_C03_004MA,S2408_C03_006EA,S2408_C03_006MA,S2408_C03_007MA,S2408_C03_007EA,S2408_C03_008MA,S2408_C03_008EA,S2408_C03_009EA,S2408_C03_009MA,S2408_C03_010MA,S2408_C03_010EA,S2408_C04_001EA,S2408_C04_001MA,S2408_C04_002MA,S2408_C04_002EA,S2408_C04_003MA,S2408_C04_003EA,S2408_C04_004MA,S2408_C04_004EA,S2408_C04_005EA,S2408_C04_005MA,S2408_C04_006MA,S2408_C04_006EA,S2408_C04_007MA,S2408_C04_007EA,S2408_C04_008MA,S2408_C04_008EA,S2408_C04_009EA,S2408_C04_009MA,S2408_C04_010EA,S2408_C04_010MA,S2408_C05_001MA,S2408_C05_001EA,S2408_C05_002MA,S2408_C05_002EA,S2408_C05_003MA,S2408_C05_003EA,S2408_C05_004EA,S2408_C05_004MA,S2408_C05_005EA,S2408_C05_005MA,S2408_C05_006MA,S2408_C05_006EA,S2408_C05_007MA,S2408_C05_007EA,S2408_C05_008MA,S2408_C05_008EA,S2408_C05_009MA,S2408_C05_009EA,S2408_C05_010EA,S2408_C05_010MA,S2408_C03_005MA,S2408_C03_005EA,S2408_C06_001EA,S2408_C06_001MA,S2408_C06_002EA,S2408_C06_002MA,S2408_C06_003MA,S2408_C06_003EA,S2408_C06_004MA,S2408_C06_004EA,S2408_C06_005EA,S2408_C06_005MA,S2408_C06_006EA,S2408_C06_006MA,S2408_C06_007EA,S2408_C06_007MA,S2408_C06_008MA,S2408_C06_008EA,S2408_C06_009MA,S2408_C06_009EA,S2408_C06_010MA,S2408_C06_010EA,state
0400000US13,4347839,24667,3188006,27042,3010895,27003,177111,8734,257059,9240,308486,9442,212847,8862,247164,10.2,-888888888.0,52.0,0.3,54.4,0.4,53.5,69.7,2.0,37.2,1.5,38.6,36.0,1.7,56.8,2.4,1.4,-888888888,134277,6453,10864,0.4,1.3,63.2,-888888888,48.0,0.3,45.6,0.4,46.5,0.4,30.3,2.0,61.4,64.0,1.7,43.2,2.4,36.8,1.4,-888888888,-888888888,31239,198,30561,221,30194,230,43163,4603,33426,1854,35880,733,36093,940,53083,2334,21100,-888888888,-888888888,36297,358,35993,450,35334,470,50462,2431,39417,3202,38631,1660,38610,2520,57752,4083,24356,1729,-888888888,62.8,1.5,1.3,627,-888888888,26522,295,24746,497,24455,531,32179,2771,31185,818,32410,1525,35073,1802,46975,2425,15376,1259,-888888888,-888888888,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),13
0400000US15,643571,7883,412946,8262,389038,8147,23908,2594,49074,3691,21668,2076,66656,3806,46089,9.5,-888888888.0,52.3,0.6,53.5,1.0,53.0,62.7,4.6,36.5,3.2,59.9,37.2,2.6,68.4,2.9,3.6,-888888888,47138,3768,3429,1.1,5.1,59.8,-888888888,47.7,0.6,46.5,1.0,47.0,1.1,37.3,4.6,40.1,62.8,2.6,31.6,2.9,40.2,3.6,-888888888,-888888888,34932,1065,31410,536,31180,521,41556,4630,37641,3293,43547,3840,41235,1208,60095,4285,23587,-888888888,-888888888,40171,949,35890,1031,35490,1149,42497,12055,46420,8352,49959,4347,43635,3026,62403,3259,30754,2217,-888888888,63.5,3.2,5.1,3181,-888888888,30381,572,26842,804,26585,762,38696,9731,35445,4196,35751,3782,40288,1833,46901,4017,18075,2625,-888888888,-888888888,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),15
0400000US16,710293,9330,496029,8042,463753,8036,32276,3420,47446,3946,48286,3969,41040,3171,54616,9.3,-888888888.0,55.3,0.6,58.3,0.9,57.4,70.5,4.1,39.3,3.6,43.2,40.4,3.7,63.5,5.3,2.7,-888888888,22876,2859,4213,0.9,3.3,60.2,-888888888,44.7,0.6,41.7,0.9,42.6,0.9,29.5,4.1,56.8,59.6,3.7,36.5,5.3,39.8,2.7,-888888888,-888888888,27932,1063,26495,623,25953,628,40389,3813,29859,1646,31376,1073,35882,1654,47868,5140,22781,-888888888,-888888888,33623,1585,32169,603,31520,587,46856,3999,31243,2439,40664,2233,43028,3223,51710,2825,31269,1138,-888888888,60.7,3.6,3.3,2369,-888888888,21908,485,20532,581,20526,600,20711,4447,28606,2367,24383,2378,32013,2464,36612,10932,13988,2653,-888888888,-888888888,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),16
0400000US17,6074089,20530,4500424,21996,4297313,22591,203111,7489,531442,10341,405346,9029,233003,7475,295205,9.0,-888888888.0,52.1,0.2,55.4,0.3,54.6,72.1,1.7,33.7,0.9,41.4,39.8,1.3,53.1,2.1,1.3,-888888888,108669,4617,7898,0.3,1.0,58.2,-888888888,47.9,0.2,44.6,0.3,45.4,0.3,27.9,1.7,58.6,60.2,1.3,46.9,2.1,41.8,1.3,-888888888,-888888888,35388,208,33813,539,32752,553,50739,830,35878,562,45217,955,42807,1934,55109,1122,24789,-888888888,-888888888,41747,208,41208,232,40724,257,55279,4675,40406,1121,56275,1412,51979,1291,58926,3226,30914,661,-888888888,66.3,0.9,1.0,1403,-888888888,29396,463,26886,236,26729,243,32374,3810,34434,990,38117,1502,39271,1563,51096,1418,16898,742,-888888888,-888888888,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),17
0400000US18,3025786,15743,2263617,18308,2171678,18120,91939,5522,271186,7767,174885,6682,121607,4576,143513,8.1,-888888888.0,52.5,0.3,55.8,0.4,55.1,72.9,1.7,32.6,1.2,40.1,41.7,2.2,55.4,3.5,1.9,-888888888,50978,4088,5989,0.4,1.5,60.3,-888888888,47.5,0.3,44.2,0.4,44.9,0.4,27.1,1.7,59.9,58.3,2.2,44.6,3.5,39.7,1.9,-888888888,-888888888,31223,191,30969,230,30723,232,42001,2015,31019,703,35443,792,35438,1250,51377,1686,21322,-888888888,-888888888,38130,774,37865,896,37248,411,50441,2160,36480,1494,43686,2047,37459,3209,59641,3293,27361,3532,-888888888,67.4,1.2,1.5,661,-888888888,25321,298,23935,560,23812,569,27133,3087,29343,1594,30256,1042,34107,2125,41861,3604,13875,1444,-888888888,-888888888,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),18
0400000US19,1576091,8695,1116687,8583,1067105,8789,49582,3199,144420,5053,91990,4025,93438,4439,102067,8.4,-888888888.0,51.8,0.3,55.4,0.5,54.4,75.6,2.3,32.5,1.7,41.0,40.2,2.3,53.2,4.2,1.7,-888888888,27489,2639,4310,0.5,2.0,60.4,-888888888,48.2,0.3,44.6,0.5,45.6,0.5,24.4,2.3,59.0,59.8,2.3,46.8,4.2,39.6,1.7,-888888888,-888888888,31936,200,31376,249,31130,254,42365,2978,30595,671,38773,1687,43381,2837,51852,1257,26139,-888888888,-888888888,39399,821,37560,819,37101,468,50279,3277,36511,2546,44916,2332,50846,1467,56340,2212,37388,3335,-888888888,67.5,1.7,2.0,1290,-888888888,26128,354,25111,572,25113,580,25009,2833,27974,1834,32497,3476,40226,1664,48598,3463,12966,2211,-888888888,-888888888,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),19
0400000US20,1399578,10271,980623,10947,934971,11030,45652,2700,115005,4863,100256,4775,81115,5142,86269,7.7,-888888888.0,53.1,0.3,57.0,0.5,56.2,73.2,2.1,30.3,1.9,42.4,39.7,2.5,54.6,4.0,2.3,-888888888,36310,2798,3637,0.5,2.0,63.8,-888888888,46.9,0.3,43.0,0.5,43.8,0.5,26.8,2.1,57.6,60.3,2.5,45.4,4.0,36.2,2.3,-888888888,-888888888,31780,231,31419,270,31043,291,49552,3174,31067,907,33872,1488,34286,1652,50554,1697,24697,-888888888,-888888888,38267,882,38017,1051,37090,569,52008,1969,34723,4068,38948,2139,37921,3905,56019,4892,33833,3933,-888888888,69.7,1.9,2.0,1836,-888888888,26448,396,25225,529,25075,614,33277,8676,30011,1829,30608,1130,32315,1482,42079,4278,15498,2460,-888888888,-888888888,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),20
0400000US21,1894116,12461,1352475,12896,1295363,12950,57112,4149,150526,6777,108243,5425,131141,6536,105142,9.1,-888888888.0,52.5,0.3,56.0,0.6,55.3,70.1,2.7,32.3,1.6,41.8,36.3,1.9,54.8,2.9,2.2,-888888888,46589,3283,4792,0.6,2.1,66.3,-888888888,47.5,0.3,44.0,0.6,44.7,0.6,29.9,2.7,58.2,63.7,1.9,45.2,2.9,33.7,2.2,-888888888,-888888888,30424,196,29792,530,29262,610,40676,3442,31529,1058,32995,2107,35171,1207,49444,3081,20593,-888888888,-888888888,36282,412,36324,510,35927,528,50181,3202,38697,3623,36536,1237,39300,3133,51908,2945,25238,2425,-888888888,67.7,1.6,2.1,860,-888888888,24534,558,22368,385,22281,350,26518,2474,29184,2182,29224,2480,32638,1758,43647,5179,12417,1533,-888888888,-888888888,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),21
0400000US22,2011783,15819,1465102,16625,1394469,16490,70633,5667,127197,7073,142558,6467,119736,5770,116041,8.8,-888888888.0,52.6,0.3,55.6,0.6,54.9,69.6,2.9,36.5,2.0,41.0,34.4,2.2,57.2,4.3,2.9,-888888888,41149,3058,7277,0.6,2.2,63.0,-888888888,47.4,0.3,44.4,0.6,45.1,0.6,30.4,2.9,59.0,65.6,2.2,42.8,4.3,37.0,2.9,-888888888,-888888888,31625,278,31131,344,30818,336,47067,6461,31870,1028,36044,1099,38922,2633,51305,1341,22262,-888888888,-888888888,41008,389,41286,474,40889,498,55909,6579,37173,3573,40850,906,41662,1633,54704,2735,30919,984,-888888888,63.5,2.0,2.2,1730,-888888888,24625,602,22250,380,22191,376,25479,3285,30450,1260,31579,835,36606,1805,43905,4273,13686,2778,-888888888,-888888888,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),22
0400000US23,643378,6579,408485,6457,386039,6026,22446,2576,89521,4193,45332,3164,28322,2620,54444,6.8,-888888888.0,50.0,0.6,53.7,1.0,52.7,71.7,3.5,31.0,2.3,38.6,44.2,4.3,58.9,4.6,2.8,-888888888,17274,1675,3329,1.0,3.1,63.0,-888888888,50.0,0.6,46.3,1.0,47.3,1.0,28.3,3.5,61.4,55.8,4.3,41.1,4.6,37.0,2.8,-888888888,-888888888,30577,353,29641,1054,28772,1133,41443,4116,31901,1050,36185,1959,35758,2139,55575,3899,20855,-888888888,-888888888,35909,850,35841,899,35318,1047,49307,5246,37197,3129,41949,2299,41213,2156,62942,4715,22300,2428,-888888888,69.0,2.3,3.1,895,-888888888,25614,557,22674,975,22467,897,31391,3312,30837,1125,31499,1253,32351,1594,40000,5580,16314,1640,-888888888,-888888888,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),23
0400000US24,2983367,14133,1882591,16022,1792787,16518,89804,4992,298453,8192,226427,7750,125387,5068,140656,11.2,-888888888.0,50.3,0.2,54.3,0.4,53.5,70.6,2.2,34.8,1.2,38.7,44.0,2.3,50.3,1.3,2.1,-888888888,309853,9040,6832,0.4,1.5,52.6,-888888888,49.7,0.2,45.7,0.4,46.5,0.4,29.4,2.2,61.3,56.0,2.3,49.7,1.3,47.4,2.1,-888888888,-888888888,42276,236,37193,301,36758,307,51697,1034,46395,1120,50500,896,44775,1818,83635,2215,26697,-888888888,-888888888,49642,1084,42446,1161,41931,434,61756,2912,50253,1801,55223,2023,47717,2430,91748,1853,31939,2378,-888888888,65.2,1.2,1.5,1308,-888888888,37506,719,31253,336,31185,338,36307,4457,45164,2333,45852,1722,42252,1206,78005,2457,21010,1393,-888888888,-888888888,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),24
0400000US25,3398003,20562,2338990,19549,2243577,19226,95413,4584,439156,9165,231005,8879,126403,5717,203239,10.5,-888888888.0,50.7,0.2,54.1,0.4,53.3,73.1,1.9,34.5,1.1,39.8,47.8,2.0,61.8,2.9,1.9,-888888888,59210,4182,6082,0.4,1.5,58.4,-888888888,49.3,0.2,45.9,0.4,46.7,0.4,26.9,1.9,60.2,52.2,2.0,38.2,2.9,41.6,1.9,-888888888,-888888888,41113,254,40194,336,39291,827,61434,1233,41702,653,50039,1683,51899,772,59071,2621,30948,-888888888,-888888888,50064,591,48699,1400,47225,847,66104,3670,51715,1570,56217,2364,59933,3498,60165,2138,36454,1487,-888888888,65.5,1.1,1.5,751,-888888888,34407,814,31508,328,31346,337,44512,5852,38835,1674,42769,2015,48598,2861,56739,3667,24207,2277,-888888888,-888888888,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),25
0400000US26,4369787,19964,3232066,19310,3088122,18965,143944,5680,415528,9532,230249,7333,187903,6396,235337,9.2,-888888888.0,51.5,0.2,54.8,0.3,54.0,72.5,1.5,34.2,1.1,40.8,40.5,1.5,49.7,2.5,1.4,-888888888,68704,4106,7297,0.3,1.5,57.3,-888888888,48.5,0.2,45.2,0.3,46.0,0.3,27.5,1.5,59.2,59.5,1.5,50.3,2.5,42.7,1.4,-888888888,-888888888,31149,153,30524,174,30179,186,42264,1465,32281,498,40671,548,45012,1951,55657,1737,18674,-888888888,-888888888,38052,644,37385,439,36876,353,50697,849,35852,1570,50158,1314,52698,2705,60911,1658,22945,1469,-888888888,65.8,1.1,1.5,1220,-888888888,25472,256,23380,422,23170,429,30637,1012,31526,484,33497,1580,40613,876,50915,1526,12936,1354,-888888888,-888888888,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),26
0400000US27,2828280,11413,2019957,11873,1910603,11784,109354,4583,314344,7592,181850,5157,112010,4246,158889,7.8,-888888888.0,51.7,0.2,55.8,0.3,54.9,71.7,1.6,32.2,1.2,38.3,42.7,2.0,53.1,3.4,1.6,-888888888,41230,2786,5074,0.3,1.3,58.9,-888888888,48.3,0.2,44.2,0.3,45.1,0.3,28.3,1.6,61.7,57.3,2.0,46.9,3.4,41.1,1.6,-888888888,-888888888,36181,238,35527,290,35162,314,48092,3460,36573,678,41985,831,44528,1667,52827,1852,26081,-888888888,-888888888,42119,240,41671,296,41248,301,53749,4154,44924,2565,50332,1387,48936,2382,56585,1333,33788,3156,-888888888,67.8,1.2,1.3,820,-888888888,30336,236,27738,557,27515,498,31937,1235,34011,1668,38017,1657,41462,1062,47044,2180,16965,1049,-888888888,-888888888,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),27
0400000US28,1196784,12502,852346,11984,817352,11174,34994,3619,63754,4318,76429,5458,102202,4448,64945,8.3,-888888888.0,50.6,0.5,52.7,0.6,52.0,68.8,4.0,37.5,3.0,43.5,33.7,2.3,57.5,3.7,3.3,-888888888,37108,3844,5082,0.6,3.1,66.4,-888888888,49.4,0.5,47.3,0.6,48.0,0.6,31.2,4.0,56.5,66.3,2.3,42.5,3.7,33.6,3.3,-888888888,-888888888,27956,704,27006,432,26695,423,39953,8655,31340,1429,31078,929,31279,913,45109,4095,21581,-888888888,-888888888,32455,1021,32281,495,31972,420,52429,9196,37609,4095,35057,2711,35359,2759,50452,3368,25766,1438,-888888888,62.5,3.0,3.1,864,-888888888,22928,615,21613,507,21556,506,25482,6340,27125,3664,26437,1435,30142,1400,40262,4575,14342,4292,-888888888,-888888888,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),28
0400000US29,2808535,14504,1999340,15707,1917858,15755,81482,4222,294283,8146,157878,6395,132744,6120,158931,9.3,-888888888.0,51.4,0.3,54.4,0.4,53.8,69.3,2.3,33.6,1.3,45.5,38.4,2.3,50.1,2.9,1.7,-888888888,65359,3981,5693,0.4,1.7,62.9,-888888888,48.6,0.3,45.6,0.4,46.2,0.4,30.7,2.3,54.5,61.6,2.3,49.9,2.9,37.1,1.7,-888888888,-888888888,30888,157,30535,191,30297,200,42028,3565,31379,559,36113,770,31766,616,51412,1279,21083,-888888888,-888888888,36210,347,36174,429,35714,420,52100,2553,34454,2761,40403,1147,35707,1238,53834,2242,27447,2686,-888888888,66.4,1.3,1.7,796,-888888888,26157,283,24638,492,24414,491,29819,2986,30647,631,32498,1576,30290,1012,48507,2557,12213,1054,-888888888,-888888888,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),29
