GEO_ID,S2001_C01_001E,S2001_C01_001M,S2001_C01_002E,S2001_C01_002M,S2001_C01_003E,S2001_C01_003M,S2001_C01_004E,S2001_C01_004M,S2001_C01_005E,S2001_C01_005M,S2001_C01_006E,S2001_C01_006M,S2001_C01_007E,S2001_C01_007M,S2001_C01_008E,S2001_C01_008M,S2001_C01_009E,S2001_C01_009M,S2001_C01_010E,S2001_C01_010M,S2001_C01_011E,S2001_C01_011M,S2001_C01_012E,S2001_C01_012M,S2001_C01_013E,S2001_C01_013M,S2001_C01_014E,S2001_C01_014M,S2001_C01_015E,S2001_C01_015M,S2001_C01_016E,S2001_C01_016M,S2001_C01_017E,S2001_C01_017M,S2001_C01_018E,S2001_C01_018M,S2001_C01_019E,S2001_C01_019M,S2001_C01_020E,S2001_C01_020M,S2001_C01_021E,S2001_C01_021M,S2001_C02_001E,S2001_C02_001M,S2001_C02_002E,S2001_C02_002M,S2001_C02_003E,S2001_C02_003M,S2001_C02_004E,S2001_C02_004M,S2001_C02_005E,S2001_C02_005M,S2001_C02_006E,S2001_C02_006M,S2001_C02_007E,S2001_C02_007M,S2001_C02_008E,S2001_C02_008M,S2001_C02_009E,S2001_C02_009M,S2001_C02_010E,S2001_C02_010M,S2001_C02_011E,S2001_C02_011M,S2001_C02_012E,S2001_C02_012M,S2001_C02_013E,S2001_C02_013M,S2001_C02_014E,S2001_C02_014M,S2001_C02_015E,S2001_C02_015M,S2001_C02_016E,S2001_C02_016M,S2001_C02_017E,S2001_C02_017M,S2001_C02_018E,S2001_C02_018M,S2001_C02_019E,S2001_C02_019M,S2001_C02_020E,S2001_C02_020M,S2001_C02_021E,S2001_C02_021M,S2001_C03_001E,S2001_C03_001M,S2001_C03_002E,S2001_C03_002M,S2001_C03_003E,S2001_C03_003M,S2001_C03_004E,S2001_C03_004M,S2001_C03_005E,S2001_C03_005M,S2001_C03_006E,S2001_C03_006M,S2001_C03_007E,S2001_C03_007M,S2001_C03_008E,S2001_C03_008M,S2001_C03_009E,S2001_C03_009M,S2001_C03_010E,S2001_C03_010M,S2001_C03_011E,S2001_C03_011M,S2001_C03_012E,S2001_C03_012M,S2001_C03_013E,S2001_C03_013M,S2001_C03_014E,S2001_C03_014M,S2001_C03_015E,S2001_C03_015M,S2001_C03_016E,S2001_C03_016M,S2001_C03_017E,S2001_C03_017M,S2001_C03_018E,S2001_C03_018M,S2001_C03_019E,S2001_C03_019M,S2001_C03_020E,S2001_C03_020M,S2001_C03_021E,S2001_C03_021M,NAME,S2001_C01_001MA,S2001_C01_001EA,S2001_C01_002MA,S2001_C01_002EA,S2001_C01_003MA,S2001_C01_003EA,S2001_C01_004MA,S2001_C01_004EA,S2001_C01_005MA,S2001_C01_005EA,S2001_C01_006MA,S2001_C01_006EA,S2001_C01_007MA,S2001_C01_007EA,S2001_C01_008MA,S2001_C01_008EA,S2001_C01_009MA,S2001_C01_009EA,S2001_C01_010MA,S2001_C01_010EA,S2001_C01_011MA,S2001_C01_011EA,S2001_C01_012MA,S2001_C01_012EA,S2001_C01_013MA,S2001_C01_013EA,S2001_C01_014MA,S2001_C01_014EA,S2001_C01_015EA,S2001_C01_015MA,S2001_C01_016MA,S2001_C01_016EA,S2001_C01_017EA,S2001_C01_017MA,S2001_C01_018MA,S2001_C01_018EA,S2001_C01_019EA,S2001_C01_019MA,S2001_C01_020EA,S2001_C01_020MA,S2001_C01_021MA,S2001_C01_021EA,S2001_C02_001EA,S2001_C02_001MA,S2001_C02_002EA,S2001_C02_002MA,S2001_C02_003EA,S2001_C02_003MA,S2001_C02_004MA,S2001_C02_004EA,S2001_C02_005EA,S2001_C02_005MA,S2001_C02_006MA,S2001_C02_006EA,S2001_C02_007EA,S2001_C02_007MA,S2001_C02_008MA,S2001_C02_008EA,S2001_C02_009EA,S2001_C02_009MA,S2001_C02_010EA,S2001_C02_010MA,S2001_C02_011MA,S2001_C02_011EA,S2001_C02_012EA,S2001_C02_012MA,S2001_C02_013EA,S2001_C02_013MA,S2001_C02_014EA,S2001_C02_014MA,S2001_C02_015MA,S2001_C02_015EA,S2001_C02_016EA,S2001_C02_016MA,S2001_C02_017MA,S2001_C02_017EA,S2001_C02_018EA,S2001_C02_018MA,S2001_C02_019MA,S2001_C02_019EA,S2001_C02_020MA,S2001_C02_020EA,S2001_C02_021MA,S2001_C02_021EA,S2001_C03_001MA,S2001_C03_001EA,S2001_C03_002EA,S2001_C03_002MA,S2001_C03_003MA,S2001_C03_003EA,S2001_C03_004MA,S2001_C03_004EA,S2001_C03_005MA,S2001_C03_005EA,S2001_C03_006MA,S2001_C03_006EA,S2001_C03_007EA,S2001_C03_007MA,S2001_C03_008MA,S2001_C03_008EA,S2001_C03_009MA,S2001_C03_009EA,S2001_C03_010MA,S2001_C03_010EA,S2001_C03_011MA,S2001_C03_011EA,S2001_C03_012MA,S2001_C03_012EA,S2001_C03_013MA,S2001_C03_013EA,S2001_C03_014MA,S2001_C03_014EA,S2001_C03_015MA,S2001_C03_015EA,S2001_C03_016MA,S2001_C03_016EA,S2001_C03_017MA,S2001_C03_017EA,S2001_C03_018MA,S2001_C03_018EA,S2001_C03_019MA,S2001_C03_019EA,S2001_C03_020MA,S2001_C03_020EA,S2001_C03_021MA,S2001_C03_021EA,state
0400000US13,4910661,21891,28634,427,3169655,25458,2.3,0.1,4.7,0.3,17.1,0.4,17.9,0.5,20.6,0.4,13.8,0.3,5.3,0.2,8.0,0.3,10.5,0.3,-888888888,-888888888,54311,551,32284,200,19172,524,25926,330,31244,248,49053,1288,59111,1955,22.0,-888888888.0,2559798,13622,32328,256,1790289,16874,2.0,0.2,3.6,0.3,14.6,0.5,16.7,0.6,20.0,0.6,14.1,0.4,5.7,0.3,9.5,0.4,13.9,0.4,43084,1117,61781,799,38353,937,21538,417,30712,367,37590,1002,60752,1024,75396,2228,-888888888,-888888888,2350863,16895,23962,411,1379366,17572,2.6,0.2,6.1,0.5,20.3,0.7,19.5,0.7,21.3,0.7,13.3,0.5,4.7,0.3,6.0,0.3,6.0,0.3,35626,333,44615,600,27879,509,15087,654,21348,435,26308,458,40409,488,50827,495,-888888888,-888888888,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),13
0400000US15,748787,6628,32317,560,488566,7198,1.9,0.3,3.3,0.5,13.4,0.9,17.0,0.9,21.3,1.1,15.8,0.8,6.9,0.6,10.2,0.7,10.2,0.6,-888888888,-888888888,54626,1098,37226,657,22042,2138,30529,888,36018,824,45783,1826,61683,1138,22.4,-888888888.0,407270,5439,37474,1529,288128,5605,1.6,0.4,2.8,0.6,12.7,1.2,15.6,1.1,18.3,1.3,16.3,1.0,7.7,0.8,12.1,1.0,12.9,0.8,48440,2358,59713,1499,42094,695,24560,2347,34113,2265,41881,995,52090,2276,79975,6036,-888888888,-888888888,341517,5298,27828,1252,200438,5142,2.3,0.6,3.9,0.7,14.3,1.2,19.0,1.6,25.7,1.5,15.2,1.3,5.8,0.9,7.5,0.8,6.3,0.7,40370,612,47313,1200,31788,547,18699,3204,25050,1528,30067,1457,39753,2314,51781,1716,-888888888,-888888888,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),15
0400000US16,814254,8257,25138,513,474294,7621,2.3,0.4,5.1,0.6,18.0,1.0,20.1,1.2,21.9,1.1,13.0,0.8,4.4,0.5,7.8,0.8,7.4,0.7,-888888888,-888888888,48631,1345,30477,386,20425,1214,25126,836,29000,1485,38960,2664,56773,2339,18.5,-888888888.0,445512,4759,31126,470,293841,6180,2.0,0.4,3.3,0.6,15.0,1.2,18.4,1.4,22.1,1.5,14.2,1.0,5.0,0.6,10.0,1.1,10.0,1.0,41278,647,55150,1900,36547,766,26745,1340,31652,854,35248,1919,50329,3416,72137,5731,-888888888,-888888888,368742,6473,19768,756,180453,5928,2.9,0.7,8.0,1.1,22.8,1.7,22.8,1.6,21.5,1.7,10.9,1.5,3.5,0.7,4.3,0.9,3.2,0.7,31368,694,38016,1259,22776,876,11382,1383,19697,1355,22419,1029,30945,969,45791,3174,-888888888,-888888888,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),16
0400000US17,6760412,19547,31655,146,4201828,21207,1.7,0.1,3.0,0.1,13.7,0.3,15.4,0.3,19.5,0.3,15.6,0.3,6.9,0.2,10.6,0.2,13.6,0.3,-888888888,-888888888,62853,576,37343,242,21152,375,29119,581,33400,737,51107,299,68340,1773,20.2,-888888888.0,3526886,13855,38517,644,2395195,14896,1.5,0.1,2.4,0.2,11.2,0.4,13.5,0.3,18.2,0.4,15.7,0.3,7.5,0.3,12.1,0.3,17.8,0.4,51510,253,71913,805,45134,399,25122,629,34612,1097,41812,372,62318,615,85765,1795,-888888888,-888888888,3233526,15939,26262,229,1806633,14189,2.0,0.2,3.8,0.2,17.0,0.5,17.8,0.4,21.1,0.4,15.6,0.4,6.1,0.2,8.7,0.3,8.0,0.3,40679,280,50841,633,31180,197,16381,362,22467,527,27463,492,41586,431,57612,1439,-888888888,-888888888,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),17
0400000US18,3400553,16458,28148,441,2081111,15152,2.0,0.2,3.9,0.2,15.3,0.4,19.2,0.5,22.3,0.5,15.4,0.4,5.8,0.3,7.9,0.3,8.2,0.3,-888888888,-888888888,52260,596,32622,497,20392,541,27928,652,31675,315,44939,1115,59150,1701,17.4,-888888888.0,1781781,12058,34906,637,1203228,12590,1.6,0.2,3.1,0.3,11.9,0.5,16.1,0.5,21.4,0.6,17.4,0.5,7.1,0.3,10.1,0.5,11.4,0.4,46300,368,60180,918,40816,287,25043,1026,34910,976,40827,418,56886,1301,71610,1724,-888888888,-888888888,1618772,11215,22216,245,877883,10717,2.4,0.3,5.2,0.5,20.1,0.7,23.5,0.7,23.5,0.6,12.6,0.6,4.0,0.3,5.0,0.4,3.8,0.3,34180,612,41405,618,26817,317,14756,1045,21476,278,26090,467,36855,626,50823,865,-888888888,-888888888,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),18
0400000US19,1746882,8520,30335,213,1104961,9405,1.9,0.2,3.5,0.3,13.7,0.5,19.2,0.5,24.8,0.6,16.2,0.5,5.9,0.3,7.3,0.4,7.4,0.4,-888888888,-888888888,51468,677,35411,239,22714,1340,30007,721,32378,477,45880,640,59389,2762,17.7,-888888888.0,908882,6363,36376,373,630738,7022,1.5,0.2,2.5,0.3,10.1,0.6,16.7,0.7,24.8,0.8,17.7,0.6,7.0,0.5,9.3,0.5,10.4,0.6,45930,434,58961,950,41776,343,26442,1157,36125,468,41243,377,56462,1264,69765,3809,-888888888,-888888888,838000,5502,23771,585,474223,7003,2.4,0.3,4.9,0.6,18.4,0.9,22.7,0.9,24.8,0.8,14.2,0.7,4.5,0.4,4.7,0.4,3.4,0.3,35602,390,41503,739,28579,634,17269,1568,21316,390,26482,451,39012,1310,51651,978,-888888888,-888888888,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),19
0400000US20,1577602,9474,29614,568,1003316,10829,2.2,0.2,3.9,0.3,15.1,0.5,18.4,0.6,22.5,0.6,14.9,0.5,5.9,0.4,7.8,0.4,9.3,0.4,-888888888,-888888888,53490,996,35103,385,22246,926,28118,992,31165,441,45216,1051,56929,1920,17.6,-888888888.0,840539,5148,35307,513,587634,6744,2.2,0.3,2.8,0.3,12.7,0.6,16.1,0.9,21.2,0.8,16.4,0.6,6.4,0.5,9.4,0.5,12.8,0.5,45463,643,60756,1567,41248,379,26795,1139,33713,1649,38285,1173,55898,1552,71426,1875,-888888888,-888888888,737063,7154,23811,545,415682,7646,2.1,0.3,5.4,0.5,18.5,0.8,21.8,0.8,24.3,0.9,12.8,0.8,5.2,0.5,5.5,0.5,4.5,0.5,35869,339,43217,714,28191,745,15553,1353,21791,625,25526,582,36464,769,47155,1317,-888888888,-888888888,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),20
0400000US21,2148769,13615,26858,256,1338394,13963,2.5,0.2,5.0,0.3,17.0,0.5,18.6,0.5,22.4,0.5,14.6,0.5,5.4,0.3,7.1,0.3,7.4,0.3,-888888888,-888888888,49400,698,31647,231,20160,773,26389,475,30296,362,42410,1165,53668,1307,18.6,-888888888.0,1133594,8230,32108,326,765797,9844,2.3,0.3,3.6,0.3,13.5,0.6,16.7,0.6,22.3,0.7,16.1,0.7,6.4,0.5,9.1,0.4,10.1,0.5,42425,648,56050,1029,38149,918,22812,1864,32114,543,37103,627,51686,873,69499,4762,-888888888,-888888888,1015175,9497,21937,301,572597,9096,2.7,0.3,6.9,0.5,21.7,0.8,21.3,0.9,22.6,0.8,12.5,0.6,4.1,0.4,4.4,0.4,3.9,0.3,32951,766,40507,723,26010,396,14663,1365,20346,412,24430,919,35814,988,48641,1582,-888888888,-888888888,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),21
0400000US22,2259995,14849,29413,815,1469786,15456,2.4,0.2,5.8,0.3,16.9,0.6,16.4,0.6,20.6,0.7,14.6,0.5,5.9,0.3,7.6,0.3,9.7,0.3,-888888888,-888888888,52209,686,33091,1097,19727,1137,27223,460,31709,458,46512,739,58530,3209,22.3,-888888888.0,1188749,9465,37336,793,832448,10729,2.1,0.3,4.0,0.4,11.8,0.7,14.1,0.7,19.4,0.9,17.1,0.8,7.2,0.5,10.0,0.6,14.5,0.6,48318,1297,62049,1023,42277,470,26583,1348,38693,2328,42561,2092,59757,3783,76028,2014,-888888888,-888888888,1071246,9523,22079,352,637338,10397,2.9,0.3,8.3,0.6,23.6,0.9,19.4,0.9,22.1,0.8,11.4,0.6,4.2,0.4,4.6,0.5,3.5,0.4,31865,358,39357,690,25787,398,12895,876,20278,437,25018,603,40814,565,49108,1675,-888888888,-888888888,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),22
0400000US23,727187,6600,27200,422,422046,6567,1.7,0.3,3.4,0.3,15.3,0.9,20.8,1.1,22.9,0.9,15.6,0.8,5.1,0.5,7.2,0.5,7.9,0.7,-888888888,-888888888,50609,1119,31379,361,19984,3170,25821,583,30688,456,40854,893,51108,1438,15.5,-888888888.0,369289,4369,31743,519,232448,4479,1.8,0.4,2.5,0.4,12.0,1.2,18.5,1.3,22.3,1.2,17.7,1.2,5.7,0.7,8.4,0.8,11.1,1.0,43950,1876,57469,1953,36856,814,21984,2443,30876,677,37056,1326,49173,3184,63927,4590,-888888888,-888888888,357898,5493,23117,789,189598,4622,1.5,0.3,4.5,0.7,19.3,1.4,23.7,1.5,23.7,1.3,13.1,1.1,4.4,0.7,5.7,0.7,4.0,0.7,35420,713,42200,935,26825,522,11968,1908,20754,577,25745,753,35936,1093,45080,2283,-888888888,-888888888,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),23
0400000US24,3307807,14319,40130,244,2202848,13853,1.2,0.1,2.8,0.2,9.1,0.4,12.7,0.4,18.6,0.5,16.7,0.5,7.5,0.3,12.9,0.3,18.5,0.4,-888888888,-888888888,69564,717,46114,360,24752,829,32162,365,41182,377,60060,1137,79134,2252,21.6,-888888888.0,1671937,9566,44825,1150,1184616,9936,1.0,0.1,2.6,0.3,7.8,0.5,11.3,0.6,17.3,0.6,16.0,0.6,7.4,0.4,13.3,0.4,23.4,0.5,58746,1576,77767,1080,51665,321,29279,1728,37535,1016,50336,619,70250,1295,97411,1922,-888888888,-888888888,1635870,10276,35197,406,1018232,10228,1.4,0.2,3.0,0.3,10.6,0.5,14.4,0.6,20.1,0.7,17.4,0.7,7.7,0.4,12.5,0.5,12.9,0.5,50211,433,60021,738,40733,322,19618,1510,27447,1052,35568,572,51134,512,65554,1015,-888888888,-888888888,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),24
0400000US25,3789684,17029,36914,298,2263015,19420,1.3,0.1,1.9,0.2,8.0,0.3,12.8,0.4,19.1,0.4,17.2,0.4,8.1,0.3,13.2,0.3,18.4,0.4,-888888888,-888888888,72888,707,44510,887,22714,1425,31785,326,38542,898,56296,804,71634,669,21.7,-888888888.0,1926186,10995,44463,1359,1285859,13132,1.0,0.1,1.6,0.2,6.9,0.4,11.1,0.5,16.8,0.5,16.9,0.5,8.1,0.4,14.0,0.5,23.7,0.5,60588,471,82040,1110,51632,316,27126,1226,40060,887,46598,972,69509,2485,90198,1815,-888888888,-888888888,1863498,10742,31059,257,977156,12286,1.6,0.2,2.2,0.3,9.5,0.4,15.0,0.6,22.1,0.8,17.7,0.6,8.1,0.5,12.2,0.5,11.6,0.5,49470,1047,60845,850,37195,382,19776,1083,25369,549,32227,406,46188,924,61530,631,-888888888,-888888888,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),25
0400000US26,4954934,18726,27346,205,2865030,18453,2.3,0.1,3.6,0.2,14.4,0.3,16.6,0.3,20.5,0.4,15.1,0.3,6.9,0.2,10.2,0.2,10.3,0.3,-888888888,-888888888,55622,499,32886,475,19141,997,26166,342,30719,267,47043,701,65897,830,18.3,-888888888.0,2560996,13381,33263,675,1640457,12089,2.0,0.2,2.9,0.2,11.9,0.4,14.3,0.4,19.3,0.4,15.9,0.4,7.5,0.3,12.1,0.3,14.0,0.4,49449,792,62905,722,40970,234,22485,768,31640,361,38760,1048,59961,1344,79998,1645,-888888888,-888888888,2393938,11511,22132,218,1224573,13119,2.7,0.2,4.6,0.3,17.8,0.5,19.8,0.5,22.0,0.5,14.1,0.4,6.1,0.3,7.6,0.4,5.3,0.3,37258,266,45866,529,27133,275,13386,992,20586,347,24906,488,38760,1154,55582,1588,-888888888,-888888888,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),26
0400000US27,3136081,10663,32347,186,1901502,13508,1.5,0.1,2.9,0.2,10.7,0.3,15.6,0.4,22.7,0.4,17.0,0.4,6.9,0.2,10.5,0.3,12.1,0.3,-888888888,-888888888,60553,613,39167,503,20820,819,30359,287,35728,313,50975,502,65317,1421,16.4,-888888888.0,1626039,7525,40019,402,1087925,9744,1.3,0.2,2.3,0.2,8.7,0.4,13.3,0.5,21.0,0.5,18.1,0.5,7.4,0.3,12.1,0.4,15.8,0.4,51340,252,67879,823,45860,364,24795,1722,35666,547,42106,381,61918,702,78301,3355,-888888888,-888888888,1510042,7711,27091,273,813577,7837,1.8,0.2,3.7,0.3,13.5,0.5,18.7,0.6,24.9,0.6,15.6,0.6,6.3,0.3,8.4,0.4,7.2,0.4,41082,253,50757,756,32037,270,16040,795,23370,719,29703,652,41442,527,57883,2030,-888888888,-888888888,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),27
0400000US28,1361497,12965,25610,364,866941,11692,2.7,0.3,6.2,0.5,19.5,0.7,21.0,0.8,22.1,0.7,12.4,0.6,4.9,0.4,5.3,0.4,5.9,0.4,-888888888,-888888888,44569,803,29756,668,18810,1594,25404,580,28201,1093,40577,874,47970,2603,20.4,-888888888.0,696923,7830,30697,366,475451,7271,2.2,0.4,4.0,0.5,15.9,1.0,19.7,1.2,21.8,1.0,13.9,0.9,6.4,0.6,7.3,0.6,8.8,0.7,39956,1005,51997,1475,35232,637,22734,1556,31037,699,35496,899,51202,1333,59497,4381,-888888888,-888888888,664574,8953,21113,336,391490,8301,3.3,0.5,8.9,0.8,23.8,1.2,22.6,1.2,22.4,1.2,10.7,0.9,3.2,0.5,2.7,0.4,2.3,0.4,30667,423,35547,802,24129,678,14156,1124,19724,936,22466,1063,35388,1174,42153,1253,-888888888,-888888888,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),28
0400000US29,3153160,12992,28053,359,1966077,15408,2.3,0.2,4.4,0.3,16.1,0.4,19.3,0.5,21.5,0.5,14.6,0.4,5.8,0.3,7.6,0.3,8.4,0.3,-888888888,-888888888,51290,525,32206,168,18937,1218,26808,333,30858,312,43178,1396,55820,1389,19.0,-888888888.0,1620195,8613,32265,250,1092354,9675,1.7,0.2,3.6,0.3,13.4,0.5,16.9,0.6,20.6,0.6,16.0,0.6,6.6,0.4,9.2,0.4,12.0,0.4,43921,1051,59162,899,39047,865,23507,1738,31581,312,37748,1495,54083,2743,70455,2229,-888888888,-888888888,1532965,9759,23449,410,873723,10863,3.0,0.3,5.5,0.4,19.4,0.7,22.4,0.8,22.6,0.7,12.8,0.5,4.8,0.4,5.5,0.4,3.9,0.3,34708,675,41449,495,27726,460,14707,923,21507,368,25923,474,37091,640,48416,2024,-888888888,-888888888,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),29
