GEO_ID,S1903_C01_001E,S1903_C01_001M,S1903_C01_002E,S1903_C01_002M,S1903_C01_003E,S1903_C01_003M,S1903_C01_004E,S1903_C01_004M,S1903_C01_005E,S1903_C01_005M,S1903_C01_006E,S1903_C01_006M,S1903_C01_007E,S1903_C01_007M,S1903_C01_008E,S1903_C01_008M,S1903_C01_009E,S1903_C01_009M,S1903_C01_010E,S1903_C01_010M,S1903_C01_011E,S1903_C01_011M,S1903_C01_012E,S1903_C01_012M,S1903_C01_013E,S1903_C01_013M,S1903_C01_014E,S1903_C01_014M,S1903_C01_015E,S1903_C01_015M,S1903_C01_016E,S1903_C01_016M,S1903_C01_017E,S1903_C01_017M,S1903_C01_018E,S1903_C01_018M,S1903_C01_019E,S1903_C01_019M,S1903_C01_020E,S1903_C01_020M,S1903_C01_021E,S1903_C01_021M,S1903_C01_022E,S1903_C01_022M,S1903_C01_023E,S1903_C01_023M,S1903_C01_024E,S1903_C01_024M,S1903_C01_025E,S1903_C01_025M,S1903_C01_026E,S1903_C01_026M,S1903_C01_027E,S1903_C01_027M,S1903_C01_028E,S1903_C01_028M,S1903_C01_029E,S1903_C01_029M,S1903_C01_030E,S1903_C01_030M,S1903_C02_001E,S1903_C02_001M,S1903_C02_002E,S1903_C02_002M,S1903_C02_003E,S1903_C02_003M,S1903_C02_004E,S1903_C02_004M,S1903_C02_005E,S1903_C02_005M,S1903_C02_006E,S1903_C02_006M,S1903_C02_007E,S1903_C02_007M,S1903_C02_008E,S1903_C02_008M,S1903_C02_009E,S1903_C02_009M,S1903_C02_010E,S1903_C02_010M,S1903_C02_011E,S1903_C02_011M,S1903_C02_012E,S1903_C02_012M,S1903_C02_013E,S1903_C02_013M,S1903_C02_014E,S1903_C02_014M,S1903_C02_015E,S1903_C02_015M,S1903_C02_016E,S1903_C02_016M,S1903_C02_017E,S1903_C02_017M,S1903_C02_018E,S1903_C02_018M,S1903_C02_019E,S1903_C02_019M,S1903_C02_020E,S1903_C02_020M,S1903_C02_021E,S1903_C02_021M,S1903_C02_022E,S1903_C02_022M,S1903_C02_023E,S1903_C02_023M,S1903_C02_024E,S1903_C02_024M,S1903_C02_025E,S1903_C02_025M,S1903_C02_026E,S1903_C02_026M,S1903_C02_027E,S1903_C02_027M,S1903_C02_028E,S1903_C02_028M,S1903_C02_029E,S1903_C02_029M,S1903_C02_030E,S1903_C02_030M,NAME,S1903_C01_001MA,S1903_C01_001EA,S1903_C01_002EA,S1903_C01_002MA,S1903_C01_003MA,S1903_C01_003EA,S1903_C01_004EA,S1903_C01_004MA,S1903_C01_005EA,S1903_C01_005MA,S1903_C01_006EA,S1903_C01_006MA,S1903_C01_007EA,S1903_C01_007MA,S1903_C01_008EA,S1903_C01_008MA,S1903_C01_009EA,S1903_C01_009MA,S1903_C01_010MA,S1903_C01_010EA,S1903_C01_011EA,S1903_C01_011MA,S1903_C01_012MA,S1903_C01_012EA,S1903_C01_013EA,S1903_C01_013MA,S1903_C01_014MA,S1903_C01_014EA,S1903_C01_015MA,S1903_C01_015EA,S1903_C01_016EA,S1903_C01_016MA,S1903_C01_017EA,S1903_C01_017MA,S1903_C01_018EA,S1903_C01_018MA,S1903_C01_019EA,S1903_C01_019MA,S1903_C01_020EA,S1903_C01_020MA,S1903_C01_021MA,S1903_C01_021EA,S1903_C01_022EA,S1903_C01_022MA,S1903_C01_023MA,S1903_C01_023EA,S1903_C01_024EA,S1903_C01_024MA,S1903_C01_025EA,S1903_C01_025MA,S1903_C01_026MA,S1903_C01_026EA,S1903_C01_027EA,S1903_C01_027MA,S1903_C01_028EA,S1903_C01_028MA,S1903_C01_029EA,S1903_C01_029MA,S1903_C01_030MA,S1903_C01_030EA,S1903_C02_001EA,S1903_C02_001MA,S1903_C02_002MA,S1903_C02_002EA,S1903_C02_003EA,S1903_C02_003MA,S1903_C02_004MA,S1903_C02_004EA,S1903_C02_005EA,S1903_C02_005MA,S1903_C02_006EA,S1903_C02_006MA,S1903_C02_007MA,S1903_C02_007EA,S1903_C02_008EA,S1903_C02_008MA,S1903_C02_009EA,S1903_C02_009MA,S1903_C02_010EA,S1903_C02_010MA,S1903_C02_011MA,S1903_C02_011EA,S1903_C02_012EA,S1903_C02_012MA,S1903_C02_013MA,S1903_C02_013EA,S1903_C02_014EA,S1903_C02_014MA,S1903_C02_015EA,S1903_C02_015MA,S1903_C02_016EA,S1903_C02_016MA,S1903_C02_017EA,S1903_C02_017MA,S1903_C02_018MA,S1903_C02_018EA,S1903_C02_019EA,S1903_C02_019MA,S1903_C02_020MA,S1903_C02_020EA,S1903_C02_021MA,S1903_C02_021EA,S1903_C02_022MA,S1903_C02_022EA,S1903_C02_023MA,S1903_C02_023EA,S1903_C02_024EA,S1903_C02_024MA,S1903_C02_025MA,S1903_C02_025EA,S1903_C02_026MA,S1903_C02_026EA,S1903_C02_027MA,S1903_C02_027EA,S1903_C02_028MA,S1903_C02_028EA,S1903_C02_029MA,S1903_C02_029EA,S1903_C02_030MA,S1903_C02_030EA,state
0400000US30,406288,3840,92.6,0.4,-999999999.0,-999999999.0,4.5,0.3,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,1.6,0.3,1.9,0.3,91.3,0.4,5.2,0.5,29.5,0.7,39.9,0.5,25.4,0.5,256091,4820,41.0,1.2,59.0,1.2,77.8,1.2,14.8,0.9,7.4,0.7,150197,4059,50.9,1.4,43.3,1.4,7.6,0.9,49.1,1.4,38.6,1.7,10.5,1.1,30.5,-888888888.0,31.0,-888888888.0,28.3,-888888888.0,46972,1140,48400,1283,26414,21871,28792,2728,60511,3611,52983,9240,-999999999,-999999999,34787,8036,34614,12667,48569,1297,22344,4230,51481,1667,55727,2357,35457,1690,60122,1171,56268,1903,61943,1439,68936,1997,26220,2668,39683,3311,26402,1136,23139,1499,21354,806,46213,8169,30741,1541,26769,1651,44903,6541,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Montana,null,null,null,null,N,N,null,null,N,N,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),30
0400000US31,730579,4441,90.7,0.4,4.4,0.2,0.6,0.1,1.6,0.1,-999999999.0,-999999999.0,1.4,0.2,1.2,0.2,6.1,0.3,86.3,0.5,5.9,0.3,34.2,0.5,37.0,0.5,22.8,0.3,475000,5447,44.8,0.8,55.2,0.8,78.5,0.8,15.0,0.6,6.5,0.5,255579,5361,51.5,1.2,43.7,1.2,7.7,0.8,48.5,1.2,38.7,1.2,9.8,0.8,26.4,-888888888.0,26.4,-888888888.0,25.4,-888888888.0,51440,493,53010,735,27786,3080,30455,6305,48936,6588,37151,20954,41842,7973,43589,8805,36800,3117,54212,732,25918,2102,54910,1421,64729,1163,37343,1128,64763,880,61613,1517,66805,1066,75377,915,30087,1824,42730,3576,30603,817,25841,919,23828,1114,40742,4137,35832,1163,32094,1192,52721,3217,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Nebraska,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),31
0400000US32,1002571,7173,74.3,0.6,8.3,0.3,0.9,0.1,6.5,0.2,0.5,0.1,6.8,0.4,2.7,0.2,19.8,0.4,62.2,0.4,3.3,0.3,35.8,0.5,38.9,0.5,22.1,0.4,639825,9575,44.8,0.9,55.2,0.9,71.3,0.8,19.9,0.7,8.8,0.5,362746,7454,47.2,1.2,38.6,1.1,8.7,0.7,52.8,1.2,40.5,1.3,12.3,1.0,34.2,-888888888.0,34.9,-888888888.0,30.7,-888888888.0,51230,589,54271,937,34629,3093,36683,6506,59826,3707,35420,17556,39768,2804,47472,7251,42617,1669,56151,880,28781,3147,52235,1392,58626,1626,41491,1324,59462,991,52298,1461,63083,1434,70318,1188,33436,1972,43504,3785,34327,1228,29940,1252,26056,1087,54332,6508,38518,2215,33700,1897,59223,4635,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),32
0400000US33,519246,4617,95.1,0.4,-999999999.0,-999999999.0,-999999999.0,-999999999.0,1.9,0.2,-999999999.0,-999999999.0,-999999999.0,-999999999.0,1.1,0.2,2.1,0.2,93.7,0.4,3.3,0.4,28.4,0.6,44.8,0.6,23.5,0.4,347272,6740,41.8,1.3,58.2,1.3,78.4,1.1,15.1,0.9,6.5,0.7,171974,6291,51.7,1.7,42.5,1.6,9.2,1.1,48.3,1.7,34.6,1.7,13.7,1.4,27.1,-888888888.0,27.2,-888888888.0,25.0,-888888888.0,64230,1347,64786,1388,46818,13504,-999999999,-999999999,64969,13811,-666666666,-222222222,38190,18479,44831,3394,47082,5337,64965,1377,31153,8253,68862,3358,78157,3654,42406,1533,77646,1850,75583,3622,78814,1997,87587,2203,39491,2944,51682,5288,36437,1366,31170,1213,26027,1481,64327,6365,41909,1656,34057,3976,64940,5337,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,New Hampshire,null,null,null,null,N,N,N,N,null,null,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),null,null,null,null,null,null,null,N,N,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),33
0400000US34,3176139,9966,72.0,0.3,13.4,0.2,0.2,0.1,7.9,0.1,-999999999.0,-999999999.0,5.1,0.2,1.4,0.1,15.1,0.2,63.0,0.2,1.5,0.1,31.5,0.3,42.9,0.3,24.0,0.2,2207108,15690,44.6,0.4,55.4,0.4,72.9,0.5,19.8,0.4,7.3,0.3,969031,14846,56.3,0.8,49.4,0.8,6.9,0.4,43.7,0.8,34.1,0.7,9.6,0.5,34.2,-888888888.0,34.8,-888888888.0,30.8,-888888888.0,70165,546,75688,793,44124,1767,33086,9461,101672,1503,127708,79705,43572,2670,55701,5553,47248,1224,80156,694,30849,2397,74347,1317,85778,1167,45092,787,85426,745,85248,1462,85529,802,103753,1263,40811,1070,55493,2157,39575,969,33489,1183,29254,920,78559,4321,48365,2015,41506,1192,76711,5341,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,New Jersey,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),34
0400000US35,753507,6087,79.9,0.7,2.1,0.2,6.5,0.3,1.2,0.2,-999999999.0,-999999999.0,8.2,0.5,2.2,0.3,40.5,0.6,48.9,0.6,4.7,0.4,30.9,0.5,39.0,0.6,25.5,0.4,482570,8454,43.6,0.9,56.4,0.9,69.7,1.0,22.2,1.0,8.1,0.6,270937,6659,51.9,1.4,44.3,1.4,7.6,0.9,48.1,1.4,38.2,1.4,10.0,1.1,29.5,-888888888.0,30.6,-888888888.0,26.5,-888888888.0,43872,950,46443,1072,45829,6662,27172,1580,62096,13472,-999999999,-999999999,32252,1799,47567,6036,36152,1163,53101,1626,23627,2049,45793,1523,52740,1286,35785,1244,54565,1177,45500,2180,60023,1603,68418,1961,26208,1111,37307,2841,27553,1195,23560,1832,21416,974,44054,5318,31573,1052,28276,2676,47180,8726,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,New Mexico,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),35
0400000US36,7219356,14194,69.9,0.2,14.6,0.1,0.3,0.1,6.7,0.1,-999999999.0,-999999999.0,6.6,0.1,1.9,0.1,14.6,0.1,63.4,0.1,2.7,0.1,32.4,0.2,41.2,0.2,23.7,0.1,4584095,23648,43.2,0.3,56.8,0.3,68.9,0.4,23.2,0.3,7.9,0.2,2635261,22644,55.4,0.4,47.4,0.4,8.0,0.3,44.6,0.4,34.7,0.5,10.0,0.3,36.9,-888888888.0,38.9,-888888888.0,31.8,-888888888.0,57369,431,64108,650,40522,754,34193,4712,63121,2556,34636,8384,35627,1388,49510,2924,40347,785,65981,562,28159,1483,64285,994,68696,746,37769,579,70485,417,65813,822,73099,643,88044,790,35745,624,50481,1093,35998,418,31282,415,27092,464,69523,2393,41876,585,35510,625,73413,2393,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,New York,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),36
0400000US37,3757480,13443,72.8,0.3,20.9,0.2,1.0,0.1,1.9,0.1,-999999999.0,-999999999.0,2.0,0.1,1.3,0.1,5.7,0.1,69.5,0.2,4.4,0.2,33.6,0.3,38.8,0.3,23.2,0.2,2474802,16886,42.4,0.4,57.6,0.4,72.2,0.4,21.0,0.4,6.8,0.3,1282678,13756,55.1,0.6,47.4,0.7,7.7,0.4,44.9,0.6,34.9,0.7,10.0,0.5,30.0,-888888888.0,30.8,-888888888.0,27.2,-888888888.0,45906,424,51132,444,32092,526,29381,2980,67263,3890,60844,23711,32558,2492,37052,3995,34637,1583,51793,432,24266,1152,49693,1018,53876,757,34931,537,56111,596,51937,879,58372,704,69542,746,26991,493,35719,1142,28454,552,25111,504,22843,503,44802,2454,32883,1177,29110,964,52494,2712,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,North Carolina,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),37
0400000US38,298298,2835,92.0,0.5,-999999999.0,-999999999.0,4.1,0.4,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,90.8,0.5,10.2,0.6,32.3,0.7,35.4,0.7,22.1,0.4,180213,4276,43.7,1.5,56.3,1.5,80.5,1.4,12.3,1.0,7.2,1.0,118085,4315,46.6,1.9,38.2,1.8,8.4,1.1,53.4,1.9,38.9,1.9,14.5,1.6,29.9,-888888888.0,29.0,-888888888.0,29.6,-888888888.0,55759,1452,58349,1649,28829,7441,27810,5342,23038,4025,-666666666,-222222222,48914,29884,38505,11558,33418,14701,58769,1612,28826,2208,66922,2782,72043,2458,35293,1690,73844,1869,71599,3044,75245,2403,82467,1812,33086,2985,52233,4958,32070,990,26880,1402,23415,2035,56354,10706,39614,3431,34145,3769,59529,6369,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,North Dakota,null,null,null,null,N,N,null,null,N,N,N,N,N,N,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),38
0400000US39,4564745,13440,84.2,0.2,12.2,0.1,0.2,0.1,1.5,0.1,-999999999.0,-999999999.0,0.6,0.1,1.4,0.1,2.3,0.1,82.6,0.2,4.3,0.1,31.3,0.2,40.1,0.2,24.3,0.2,2923404,17892,42.1,0.4,57.9,0.4,72.5,0.4,20.3,0.3,7.3,0.2,1641341,15862,53.3,0.6,46.0,0.5,7.4,0.3,46.7,0.6,37.2,0.5,9.5,0.4,28.6,-888888888.0,29.0,-888888888.0,26.8,-888888888.0,48081,406,51328,298,28023,917,35561,8357,71209,3523,42637,25593,37467,3242,35333,2721,38128,2027,51532,302,22249,956,52576,783,59772,839,35072,423,61030,443,58265,1152,62485,633,74221,733,27809,643,40910,1088,28627,476,25174,460,22764,494,48394,1569,32676,810,29738,873,53185,1728,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Ohio,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),39
0400000US40,1447277,6526,77.7,0.3,7.1,0.2,6.5,0.2,1.4,0.1,-999999999.0,-999999999.0,1.9,0.1,5.3,0.2,6.3,0.2,73.9,0.3,5.7,0.3,33.6,0.3,37.0,0.3,23.6,0.2,956517,8198,43.5,0.5,56.5,0.5,73.5,0.6,18.9,0.5,7.6,0.3,490760,7057,52.5,0.9,46.0,0.9,6.5,0.5,47.5,0.9,38.3,0.9,9.1,0.5,32.5,-888888888.0,33.0,-888888888.0,29.9,-888888888.0,45690,534,48898,739,30043,1799,37605,1464,53594,5022,34977,5576,37762,2672,38860,2772,39003,1717,49713,737,25270,1238,49243,987,55545,1141,35005,842,56655,757,51087,1002,60278,805,67113,806,26524,763,41482,1040,27229,593,23620,634,21744,513,42314,2927,31904,637,29369,1264,50739,3616,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Oklahoma,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),40
0400000US41,1523799,7789,89.2,0.3,1.6,0.1,1.0,0.1,3.3,0.2,-999999999.0,-999999999.0,2.0,0.2,2.8,0.2,8.0,0.2,83.7,0.3,4.3,0.2,32.4,0.3,38.8,0.4,24.5,0.3,961197,8560,42.2,0.7,57.8,0.7,76.1,0.8,17.0,0.5,6.9,0.5,562602,7826,53.2,0.9,42.4,0.9,10.8,0.7,46.8,0.9,34.2,0.9,12.6,0.7,26.0,-888888888.0,26.1,-888888888.0,24.2,-888888888.0,50251,532,51015,568,30806,5045,33953,5280,67189,4105,27243,10038,38883,3474,44967,3524,38909,1728,51972,600,21414,1556,55673,1426,60360,1044,38232,1233,61767,830,56809,1752,64684,1234,72173,951,30986,1198,40157,2871,31417,669,28782,1065,25313,697,51175,2233,34865,1487,29960,1458,52694,2731,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Oregon,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),41
0400000US42,4938894,14403,84.9,0.2,10.0,0.1,0.2,0.1,2.4,0.1,-999999999.0,-999999999.0,1.4,0.1,1.2,0.1,4.4,0.1,82.4,0.2,3.1,0.1,29.9,0.2,40.8,0.2,26.2,0.2,3152234,16466,39.8,0.3,60.2,0.3,74.7,0.3,18.7,0.3,6.6,0.2,1786660,13639,55.0,0.4,47.5,0.4,7.6,0.3,45.0,0.4,35.7,0.5,9.3,0.3,31.4,-888888888.0,31.5,-888888888.0,30.1,-888888888.0,52007,256,55452,389,32186,949,38908,10652,63524,3870,-999999999,-999999999,30263,2772,37816,3413,34270,1479,55991,397,24175,1345,59209,1063,64401,732,35009,403,66522,425,66156,1034,66715,577,79541,525,32233,534,46179,1184,30086,334,25405,371,22803,403,54558,1913,35957,599,31405,465,60596,1730,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Pennsylvania,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),42
0400000US44,406366,4030,84.8,0.7,5.3,0.5,-999999999.0,-999999999.0,2.5,0.3,-999999999.0,-999999999.0,5.5,0.6,1.4,0.3,10.0,0.4,80.6,0.7,3.2,0.4,31.1,0.7,41.8,0.7,23.9,0.5,259863,5566,41.6,1.3,58.4,1.3,69.6,1.5,22.2,1.2,8.2,1.0,146503,6019,53.0,1.9,46.1,1.9,6.9,1.0,47.0,1.9,36.6,2.0,10.4,1.4,34.0,-888888888.0,33.7,-888888888.0,32.5,-888888888.0,55902,1902,61198,1312,32122,3270,20574,20197,47781,5504,-666666666,-222222222,29549,6019,41167,13514,29706,3413,62242,1731,24167,3259,55098,4913,71756,2445,39577,2116,71608,1985,64985,4713,74448,2816,89539,3161,34597,3891,44917,7317,33126,2267,27493,3258,24553,2147,58808,11504,40002,3427,32463,3744,73992,8022,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Rhode Island,null,null,null,null,null,null,N,N,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),44
0400000US45,1794989,10191,70.1,0.4,26.4,0.3,0.3,0.1,1.1,0.1,-999999999.0,-999999999.0,1.0,0.1,1.1,0.1,3.6,0.1,67.8,0.4,4.3,0.2,31.4,0.4,39.3,0.4,25.1,0.3,1195104,11860,40.2,0.5,59.8,0.5,70.4,0.8,22.9,0.7,6.8,0.4,599885,10932,54.4,0.9,47.5,0.9,6.9,0.5,45.6,0.9,36.4,1.0,9.3,0.7,34.5,-888888888.0,35.0,-888888888.0,32.5,-888888888.0,44163,659,51262,565,29289,947,42995,7650,59280,6434,42276,11218,31191,2084,31880,2382,35257,2243,51664,575,21161,1237,47246,1303,51935,800,35042,718,54686,1102,50561,1557,56851,985,68314,1391,26158,700,38159,2768,26654,510,22893,660,21033,569,44810,5672,32122,917,28863,1497,51999,3442,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,South Carolina,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),45
0400000US46,331406,2992,90.3,0.6,-999999999.0,-999999999.0,5.8,0.4,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,1.8,0.4,2.1,0.3,89.0,0.5,6.3,0.5,32.9,0.6,37.6,0.7,23.3,0.5,213838,4685,44.0,1.2,56.0,1.2,78.0,1.3,14.8,1.1,7.2,0.8,117568,4167,50.5,2.0,43.4,1.9,7.1,1.2,49.5,2.0,38.8,1.6,10.7,1.3,27.8,-888888888.0,28.1,-888888888.0,26.1,-888888888.0,48947,1091,51115,986,40083,14418,25337,3257,41981,12178,85174,55718,46116,30704,37888,9733,36204,1539,51411,980,32321,2744,52305,2172,59955,1848,36354,1677,61299,1471,57062,2686,64313,1483,71638,1606,27069,1356,39820,2577,30111,866,25428,1689,22293,1329,45364,6310,36591,1814,31556,1529,56669,6233,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,South Dakota,null,null,null,null,N,N,null,null,N,N,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),46
