GEO_ID,S1901_C01_001E,S1901_C01_001M,S1901_C01_002E,S1901_C01_002M,S1901_C01_003E,S1901_C01_003M,S1901_C01_004E,S1901_C01_004M,S1901_C01_005E,S1901_C01_005M,S1901_C01_006E,S1901_C01_006M,S1901_C01_007E,S1901_C01_007M,S1901_C01_008E,S1901_C01_008M,S1901_C01_009E,S1901_C01_009M,S1901_C01_010E,S1901_C01_010M,S1901_C01_011E,S1901_C01_011M,S1901_C01_012E,S1901_C01_012M,S1901_C01_013E,S1901_C01_013M,S1901_C01_014E,S1901_C01_014M,S1901_C01_015E,S1901_C01_015M,S1901_C01_016E,S1901_C01_016M,S1901_C02_001E,S1901_C02_001M,S1901_C02_002E,S1901_C02_002M,S1901_C02_003E,S1901_C02_003M,S1901_C02_004E,S1901_C02_004M,S1901_C02_005E,S1901_C02_005M,S1901_C02_006E,S1901_C02_006M,S1901_C02_007E,S1901_C02_007M,S1901_C02_008E,S1901_C02_008M,S1901_C02_009E,S1901_C02_009M,S1901_C02_010E,S1901_C02_010M,S1901_C02_011E,S1901_C02_011M,S1901_C02_012E,S1901_C02_012M,S1901_C02_013E,S1901_C02_013M,S1901_C02_014E,S1901_C02_014M,S1901_C02_015E,S1901_C02_015M,S1901_C02_016E,S1901_C02_016M,S1901_C03_001E,S1901_C03_001M,S1901_C03_002E,S1901_C03_002M,S1901_C03_003E,S1901_C03_003M,S1901_C03_004E,S1901_C03_004M,S1901_C03_005E,S1901_C03_005M,S1901_C03_006E,S1901_C03_006M,S1901_C03_007E,S1901_C03_007M,S1901_C03_008E,S1901_C03_008M,S1901_C03_009E,S1901_C03_009M,S1901_C03_010E,S1901_C03_010M,S1901_C03_011E,S1901_C03_011M,S1901_C03_012E,S1901_C03_012M,S1901_C03_013E,S1901_C03_013M,S1901_C03_014E,S1901_C03_014M,S1901_C03_015E,S1901_C03_015M,S1901_C03_016E,S1901_C03_016M,S1901_C04_001E,S1901_C04_001M,S1901_C04_002E,S1901_C04_002M,S1901_C04_003E,S1901_C04_003M,S1901_C04_004E,S1901_C04_004M,S1901_C04_005E,S1901_C04_005M,S1901_C04_006E,S1901_C04_006M,S1901_C04_007E,S1901_C04_007M,S1901_C04_008E,S1901_C04_008M,S1901_C04_009E,S1901_C04_009M,S1901_C04_010E,S1901_C04_010M,S1901_C04_011E,S1901_C04_011M,S1901_C04_012E,S1901_C04_012M,S1901_C04_013E,S1901_C04_013M,S1901_C04_014E,S1901_C04_014M,S1901_C04_015E,S1901_C04_015M,S1901_C04_016E,S1901_C04_016M,NAME,S1901_C01_001EA,S1901_C01_001MA,S1901_C01_002MA,S1901_C01_002EA,S1901_C01_003EA,S1901_C01_003MA,S1901_C01_004MA,S1901_C01_004EA,S1901_C01_005EA,S1901_C01_005MA,S1901_C01_006MA,S1901_C01_006EA,S1901_C01_007EA,S1901_C01_007MA,S1901_C01_008EA,S1901_C01_008MA,S1901_C01_009MA,S1901_C01_009EA,S1901_C01_010EA,S1901_C01_010MA,S1901_C01_011MA,S1901_C01_011EA,S1901_C01_012EA,S1901_C01_012MA,S1901_C01_013MA,S1901_C01_013EA,S1901_C01_014EA,S1901_C01_014MA,S1901_C01_015MA,S1901_C01_015EA,S1901_C01_016EA,S1901_C01_016MA,S1901_C02_001MA,S1901_C02_001EA,S1901_C02_002EA,S1901_C02_002MA,S1901_C02_003EA,S1901_C02_003MA,S1901_C02_004MA,S1901_C02_004EA,S1901_C02_005MA,S1901_C02_005EA,S1901_C02_006MA,S1901_C02_006EA,S1901_C02_007MA,S1901_C02_007EA,S1901_C02_008EA,S1901_C02_008MA,S1901_C02_009EA,S1901_C02_009MA,S1901_C02_010MA,S1901_C02_010EA,S1901_C02_011MA,S1901_C02_011EA,S1901_C02_012MA,S1901_C02_012EA,S1901_C02_013EA,S1901_C02_013MA,S1901_C02_014EA,S1901_C02_014MA,S1901_C02_015MA,S1901_C02_015EA,S1901_C02_016MA,S1901_C02_016EA,S1901_C03_001MA,S1901_C03_001EA,S1901_C03_002MA,S1901_C03_002EA,S1901_C03_003EA,S1901_C03_003MA,S1901_C03_004EA,S1901_C03_004MA,S1901_C03_005MA,S1901_C03_005EA,S1901_C03_006MA,S1901_C03_006EA,S1901_C03_007MA,S1901_C03_007EA,S1901_C03_008EA,S1901_C03_008MA,S1901_C03_009EA,S1901_C03_009MA,S1901_C03_010MA,S1901_C03_010EA,S1901_C03_011EA,S1901_C03_011MA,S1901_C03_012MA,S1901_C03_012EA,S1901_C03_013EA,S1901_C03_013MA,S1901_C03_014MA,S1901_C03_014EA,S1901_C03_015EA,S1901_C03_015MA,S1901_C03_016MA,S1901_C03_016EA,S1901_C04_001EA,S1901_C04_001MA,S1901_C04_002MA,S1901_C04_002EA,S1901_C04_003EA,S1901_C04_003MA,S1901_C04_004MA,S1901_C04_004EA,S1901_C04_005MA,S1901_C04_005EA,S1901_C04_006EA,S1901_C04_006MA,S1901_C04_007MA,S1901_C04_007EA,S1901_C04_008EA,S1901_C04_008MA,S1901_C04_009MA,S1901_C04_009EA,S1901_C04_010EA,S1901_C04_010MA,S1901_C04_011MA,S1901_C04_011EA,S1901_C04_012EA,S1901_C04_012MA,S1901_C04_013MA,S1901_C04_013EA,S1901_C04_014EA,S1901_C04_014MA,S1901_C04_015EA,S1901_C04_015MA,S1901_C04_016MA,S1901_C04_016EA,state
0400000US13,3546965,15286,9.2,0.3,5.7,0.2,11.5,0.3,11.1,0.3,14.0,0.3,17.8,0.3,11.5,0.3,11.2,0.3,4.1,0.2,3.9,0.1,47829,628,67134,645,34.7,-888888888.0,-888888888,-888888888,-888888888,-888888888,2389803,16893,6.4,0.3,3.6,0.2,9.7,0.4,10.3,0.3,13.4,0.4,18.9,0.4,13.3,0.3,13.9,0.4,5.2,0.2,5.2,0.2,57458,731,77789,740,-888888888,-888888888,35.6,-888888888.0,-888888888,-888888888,1672704,16302,2.3,0.2,1.8,0.2,6.3,0.3,8.3,0.4,12.7,0.4,20.5,0.5,16.1,0.5,18.1,0.5,7.0,0.3,7.0,0.3,72228,846,93653,1157,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,1157162,14852,16.3,0.6,10.4,0.4,16.4,0.5,12.9,0.5,15.1,0.7,14.4,0.5,6.8,0.4,5.0,0.4,1.5,0.2,1.2,0.2,30276,467,42498,885,-888888888,-888888888,-888888888,-888888888,31.0,-888888888.0,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,13
0400000US15,450120,4406,5.7,0.6,3.4,0.4,8.1,0.8,7.7,0.6,11.1,0.7,18.9,1.0,13.3,0.8,18.0,0.9,7.1,0.5,6.6,0.5,68020,1523,86783,1817,33.9,-888888888.0,-888888888,-888888888,-888888888,-888888888,311203,4720,3.2,0.5,2.0,0.4,5.3,0.7,6.4,0.7,10.7,0.7,19.3,1.2,15.0,1.0,21.9,1.2,8.3,0.7,7.9,0.6,80316,1782,97904,2151,-888888888,-888888888,35.1,-888888888.0,-888888888,-888888888,235190,4699,1.2,0.3,1.2,0.3,4.1,0.7,5.0,0.6,10.2,0.9,18.6,1.4,15.6,1.1,24.9,1.5,9.8,0.9,9.4,0.8,89396,2296,107896,2514,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,138917,4576,12.4,1.5,7.1,1.0,14.3,1.7,11.1,1.2,13.0,1.5,18.9,1.9,9.5,1.2,8.7,1.1,2.9,0.8,2.1,0.4,40189,1799,55329,2446,-888888888,-888888888,-888888888,-888888888,28.8,-888888888.0,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,15
0400000US16,588489,5467,7.4,0.6,5.4,0.5,11.3,0.8,12.4,0.7,16.6,0.8,20.3,1.0,12.1,0.6,9.1,0.7,2.8,0.3,2.5,0.3,46783,930,60665,1365,30.0,-888888888.0,-888888888,-888888888,-888888888,-888888888,410061,6537,4.2,0.5,2.8,0.4,8.5,0.8,11.1,0.7,17.2,1.0,23.4,1.2,14.8,0.9,11.2,0.9,3.6,0.5,3.3,0.4,56176,1325,70027,1571,-888888888,-888888888,30.2,-888888888.0,-888888888,-888888888,324922,6003,2.1,0.4,1.5,0.3,6.4,0.7,9.9,0.7,16.7,1.0,25.4,1.4,16.6,1.1,13.1,1.1,4.4,0.6,3.9,0.5,62247,1197,77543,1783,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,178428,6386,16.3,1.5,12.3,1.3,18.3,1.6,16.2,1.6,15.3,1.4,12.3,1.5,5.0,1.0,3.0,0.7,0.7,0.3,0.6,0.3,26711,1040,36046,1763,-888888888,-888888888,-888888888,-888888888,27.6,-888888888.0,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,16
0400000US17,4783421,13914,7.7,0.2,4.7,0.1,9.9,0.2,9.7,0.2,13.0,0.2,17.9,0.3,12.4,0.2,13.8,0.2,5.3,0.1,5.6,0.1,56210,403,78009,561,32.0,-888888888.0,-888888888,-888888888,-888888888,-888888888,3128369,16865,4.6,0.2,2.7,0.1,7.2,0.2,8.2,0.2,12.4,0.3,18.6,0.4,14.5,0.3,17.3,0.3,7.0,0.2,7.4,0.2,69557,653,92356,781,-888888888,-888888888,32.6,-888888888.0,-888888888,-888888888,2299644,18687,1.5,0.1,1.3,0.1,4.4,0.2,6.4,0.2,10.9,0.3,19.2,0.4,16.5,0.4,21.3,0.4,9.0,0.3,9.6,0.2,83536,708,108514,1009,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,1655052,16321,14.7,0.4,8.9,0.3,15.8,0.4,12.6,0.4,14.1,0.4,15.6,0.4,8.0,0.3,6.4,0.3,1.8,0.2,2.1,0.2,32804,577,48298,661,-888888888,-888888888,-888888888,-888888888,29.5,-888888888.0,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,17
0400000US18,2498395,10688,8.0,0.2,5.5,0.2,11.8,0.3,11.5,0.3,15.4,0.4,19.0,0.4,12.3,0.3,10.9,0.3,3.0,0.1,2.6,0.2,47529,516,63249,646,28.0,-888888888.0,-888888888,-888888888,-888888888,-888888888,1647941,12570,5.3,0.3,3.2,0.2,8.2,0.4,9.6,0.3,15.1,0.4,21.5,0.5,15.3,0.4,14.2,0.4,4.1,0.2,3.6,0.2,59428,639,74596,907,-888888888,-888888888,27.8,-888888888.0,-888888888,-888888888,1226204,11692,1.7,0.2,1.4,0.2,5.4,0.3,7.8,0.4,14.2,0.4,23.3,0.6,18.4,0.5,18.0,0.5,5.3,0.3,4.6,0.3,70683,650,87047,1162,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,850454,10768,14.3,0.5,10.6,0.5,19.5,0.7,15.7,0.5,15.9,0.6,13.3,0.6,5.6,0.4,3.6,0.3,0.5,0.1,0.8,0.2,28123,520,38637,902,-888888888,-888888888,-888888888,-888888888,26.9,-888888888.0,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,18
0400000US19,1236209,7287,6.4,0.3,5.1,0.3,10.5,0.3,10.7,0.4,14.8,0.5,20.0,0.5,13.3,0.4,12.4,0.4,3.5,0.2,3.2,0.2,52229,533,68075,829,28.2,-888888888.0,-888888888,-888888888,-888888888,-888888888,793749,7802,3.5,0.3,2.4,0.2,6.5,0.3,8.3,0.4,13.7,0.5,22.6,0.6,16.9,0.5,16.9,0.5,5.0,0.3,4.2,0.3,66684,794,82025,1235,-888888888,-888888888,27.5,-888888888.0,-888888888,-888888888,625107,7506,1.0,0.2,1.0,0.2,4.0,0.3,6.3,0.4,12.4,0.6,23.7,0.6,19.8,0.6,20.4,0.6,6.2,0.4,5.0,0.4,76549,826,92602,1427,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,442460,7146,12.9,0.8,10.5,0.7,18.5,0.8,15.6,0.8,16.8,0.8,13.9,0.8,6.0,0.5,3.7,0.4,0.9,0.2,1.1,0.2,30317,441,40434,978,-888888888,-888888888,-888888888,-888888888,28.0,-888888888.0,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,19
0400000US20,1113729,6143,7.0,0.3,5.0,0.3,10.8,0.4,11.2,0.5,14.9,0.4,19.0,0.6,12.4,0.5,12.0,0.4,4.1,0.3,3.5,0.3,50972,609,68827,1270,28.6,-888888888.0,-888888888,-888888888,-888888888,-888888888,735596,7493,4.0,0.4,2.7,0.3,7.2,0.4,8.9,0.5,14.1,0.6,21.1,0.7,15.8,0.6,15.8,0.6,5.6,0.4,4.9,0.4,64969,928,82863,1823,-888888888,-888888888,28.4,-888888888.0,-888888888,-888888888,568165,7595,1.5,0.2,1.4,0.2,4.5,0.3,6.7,0.4,13.5,0.6,22.6,0.7,18.1,0.7,18.9,0.7,7.0,0.5,5.8,0.5,74814,908,93562,2104,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,378133,7485,14.2,0.8,10.0,0.7,18.2,1.0,15.9,1.0,16.6,0.9,14.1,0.9,5.4,0.6,3.9,0.4,0.8,0.2,0.8,0.2,29275,803,39224,1096,-888888888,-888888888,-888888888,-888888888,27.8,-888888888.0,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,20
0400000US21,1705623,9376,10.1,0.4,6.9,0.3,12.8,0.4,11.2,0.4,14.9,0.4,18.1,0.4,10.8,0.4,9.9,0.3,2.6,0.2,2.7,0.2,43399,650,59323,837,29.8,-888888888.0,-888888888,-888888888,-888888888,-888888888,1139596,10907,6.2,0.4,4.6,0.3,10.0,0.5,9.9,0.4,15.0,0.4,20.6,0.6,13.7,0.5,13.0,0.5,3.4,0.2,3.6,0.3,54690,935,70000,1057,-888888888,-888888888,29.7,-888888888.0,-888888888,-888888888,833340,10185,2.5,0.2,2.4,0.2,7.0,0.4,8.7,0.4,14.7,0.5,22.8,0.7,16.3,0.6,16.6,0.6,4.5,0.3,4.6,0.3,65210,848,81225,1303,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,566027,10170,19.2,0.8,12.4,0.6,18.6,0.9,13.6,0.8,14.8,0.7,12.4,0.7,4.6,0.5,2.8,0.3,0.7,0.2,0.8,0.2,24863,749,35582,1623,-888888888,-888888888,-888888888,-888888888,28.8,-888888888.0,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,21
0400000US22,1728149,9677,10.7,0.4,6.8,0.3,13.0,0.4,10.7,0.4,13.3,0.4,16.5,0.5,10.8,0.4,11.1,0.4,3.6,0.2,3.6,0.2,44164,869,63132,788,35.6,-888888888.0,-888888888,-888888888,-888888888,-888888888,1129437,12269,7.1,0.4,4.4,0.3,10.5,0.4,9.8,0.4,13.2,0.5,17.9,0.6,13.4,0.5,14.2,0.6,4.8,0.3,4.7,0.2,55871,1016,74454,1034,-888888888,-888888888,36.7,-888888888.0,-888888888,-888888888,745632,11816,1.9,0.2,1.9,0.3,6.1,0.4,8.0,0.5,12.5,0.6,19.9,0.7,16.9,0.7,19.4,0.8,6.7,0.5,6.7,0.3,74602,1174,92357,1405,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,598712,10885,18.8,0.7,12.2,0.7,18.2,0.9,12.2,0.6,13.3,0.7,13.1,0.8,5.4,0.5,4.3,0.4,1.2,0.2,1.2,0.2,25504,684,39032,1143,-888888888,-888888888,-888888888,-888888888,31.9,-888888888.0,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,22
0400000US23,547686,5711,7.5,0.6,6.4,0.5,12.2,0.6,12.0,0.7,14.6,0.7,18.9,0.6,12.0,0.5,10.1,0.5,3.3,0.4,3.0,0.3,46974,797,62579,1107,25.9,-888888888.0,-888888888,-888888888,-888888888,-888888888,338609,6098,4.3,0.6,2.9,0.4,8.6,0.8,10.4,0.8,14.4,0.9,21.5,0.9,15.5,0.6,14.0,0.8,4.4,0.6,4.0,0.5,60141,1489,74950,1653,-888888888,-888888888,26.2,-888888888.0,-888888888,-888888888,263513,5652,1.4,0.4,1.7,0.3,5.6,0.6,8.8,0.7,13.8,0.9,23.4,0.9,18.1,0.8,16.8,0.9,5.4,0.7,5.0,0.6,69415,1356,85042,2029,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,209077,6463,14.0,1.2,12.7,1.1,19.0,1.0,15.3,1.3,14.2,1.1,13.7,1.0,5.5,0.7,3.0,0.5,1.3,0.4,1.3,0.3,27189,822,39598,1474,-888888888,-888888888,-888888888,-888888888,23.7,-888888888.0,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,23
0400000US24,2161680,8942,5.6,0.3,3.3,0.2,7.0,0.3,7.3,0.3,10.7,0.3,17.4,0.4,13.6,0.3,17.9,0.4,8.3,0.3,8.9,0.2,72483,718,96032,845,32.1,-888888888.0,-888888888,-888888888,-888888888,-888888888,1443796,11656,3.3,0.3,1.8,0.2,4.8,0.3,6.2,0.3,9.7,0.4,16.7,0.4,14.3,0.4,20.9,0.5,10.5,0.4,11.7,0.3,87204,931,111628,1184,-888888888,-888888888,32.9,-888888888.0,-888888888,-888888888,1022394,11685,1.1,0.2,0.8,0.1,2.9,0.3,4.4,0.3,7.2,0.4,15.1,0.4,15.2,0.5,24.3,0.6,13.2,0.5,15.7,0.5,104893,1095,131463,1706,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,717884,11210,11.1,0.6,6.7,0.4,12.2,0.6,10.2,0.5,13.3,0.5,18.8,0.6,11.6,0.6,10.4,0.5,3.3,0.3,2.5,0.3,45959,910,60113,1174,-888888888,-888888888,-888888888,-888888888,28.6,-888888888.0,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,24
0400000US25,2536321,9232,6.5,0.3,4.9,0.3,8.8,0.3,8.0,0.3,10.4,0.3,16.3,0.4,12.7,0.3,16.4,0.4,7.8,0.3,8.3,0.2,66768,715,91842,876,32.9,-888888888.0,-888888888,-888888888,-888888888,-888888888,1620802,11444,3.9,0.3,2.5,0.2,5.9,0.3,6.8,0.3,9.7,0.4,15.8,0.5,14.0,0.4,20.2,0.6,10.0,0.3,11.2,0.3,83813,1278,109890,1156,-888888888,-888888888,33.5,-888888888.0,-888888888,-888888888,1190249,14470,1.2,0.2,1.0,0.1,3.5,0.3,4.6,0.3,7.7,0.4,15.4,0.5,15.2,0.5,24.2,0.7,12.6,0.4,14.6,0.4,101767,924,129648,1442,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,915519,10663,12.3,0.6,9.7,0.6,14.0,0.6,10.8,0.5,12.2,0.5,16.6,0.6,9.6,0.5,8.9,0.5,3.4,0.3,2.6,0.3,38610,1174,56464,1200,-888888888,-888888888,-888888888,-888888888,30.3,-888888888.0,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,25
0400000US26,3832466,10485,8.5,0.2,5.6,0.2,11.5,0.3,11.2,0.2,14.7,0.3,18.5,0.3,11.7,0.2,11.3,0.2,3.7,0.1,3.2,0.1,48273,378,65134,490,30.0,-888888888.0,-888888888,-888888888,-888888888,-888888888,2484558,15688,5.6,0.2,3.4,0.2,8.0,0.3,9.5,0.3,14.0,0.3,20.4,0.3,14.4,0.3,15.0,0.3,5.2,0.2,4.5,0.2,60846,409,77747,649,-888888888,-888888888,30.0,-888888888.0,-888888888,-888888888,1809823,14928,1.7,0.1,1.5,0.1,5.1,0.2,7.7,0.3,13.2,0.4,22.1,0.4,17.1,0.4,18.9,0.4,6.8,0.2,5.9,0.2,73169,652,91496,779,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,1347908,13939,15.4,0.4,10.1,0.4,18.5,0.4,14.4,0.4,15.8,0.5,13.9,0.4,6.3,0.3,3.9,0.2,0.8,0.1,0.9,0.1,28869,399,39469,554,-888888888,-888888888,-888888888,-888888888,28.5,-888888888.0,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,26
0400000US27,2119954,6871,5.6,0.2,4.3,0.2,9.4,0.3,9.0,0.3,12.9,0.3,19.2,0.4,14.1,0.3,15.3,0.3,5.3,0.2,4.9,0.2,60702,432,78537,697,25.7,-888888888.0,-888888888,-888888888,-888888888,-888888888,1372189,10600,3.1,0.2,2.0,0.2,5.9,0.3,7.1,0.3,11.5,0.4,20.3,0.5,16.7,0.4,19.6,0.4,7.2,0.3,6.6,0.3,75112,657,93216,1025,-888888888,-888888888,25.2,-888888888.0,-888888888,-888888888,1077897,10738,0.9,0.1,1.0,0.1,3.7,0.2,5.1,0.2,10.2,0.4,20.6,0.5,18.5,0.4,23.3,0.5,8.7,0.3,8.1,0.3,85762,672,105206,1157,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,747765,9538,11.6,0.5,8.7,0.4,16.8,0.6,13.0,0.6,15.5,0.6,16.6,0.6,8.6,0.5,6.1,0.4,1.5,0.2,1.5,0.2,34929,788,48336,961,-888888888,-888888888,-888888888,-888888888,25.1,-888888888.0,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,27
