B25091_001E,B25091_001EA,B25091_001M,B25091_001MA,B25091_002E,B25091_002EA,B25091_002M,B25091_002MA,B25091_003E,B25091_003EA,B25091_003M,B25091_003MA,B25091_004E,B25091_004EA,B25091_004M,B25091_004MA,B25091_005E,B25091_005EA,B25091_005M,B25091_005MA,B25091_006E,B25091_006EA,B25091_006M,B25091_006MA,B25091_007E,B25091_007EA,B25091_007M,B25091_007MA,B25091_008E,B25091_008EA,B25091_008M,B25091_008MA,B25091_009E,B25091_009EA,B25091_009M,B25091_009MA,B25091_010E,B25091_010EA,B25091_010M,B25091_010MA,B25091_011E,B25091_011EA,B25091_011M,B25091_011MA,B25091_012E,B25091_012EA,B25091_012M,B25091_012MA,B25091_013E,B25091_013EA,B25091_013M,B25091_013MA,B25091_014E,B25091_014EA,B25091_014M,B25091_014MA,B25091_015E,B25091_015EA,B25091_015M,B25091_015MA,B25091_016E,B25091_016EA,B25091_016M,B25091_016MA,B25091_017E,B25091_017EA,B25091_017M,B25091_017MA,B25091_018E,B25091_018EA,B25091_018M,B25091_018MA,B25091_019E,B25091_019EA,B25091_019M,B25091_019MA,B25091_020E,B25091_020EA,B25091_020M,B25091_020MA,B25091_021E,B25091_021EA,B25091_021M,B25091_021MA,B25091_022E,B25091_022EA,B25091_022M,B25091_022MA,B25091_023E,B25091_023EA,B25091_023M,B25091_023MA,GEO_ID,NAME,state
2325917,null,19632,null,1655875,null,18168,null,76683,null,4402,null,220358,null,6124,null,289010,null,7720,null,267776,null,8147,null,198741,null,7002,null,145078,null,6199,null,95964,null,4874,null,113429,null,5489,null,239363,null,8502,null,9473,null,1582,null,670042,null,12260,null,292788,null,7360,null,129006,null,5331,null,75991,null,3819,null,43260,null,3265,null,30294,null,2795,null,21180,null,2282,null,13362,null,1801,null,16836,null,2009,null,37182,null,2862,null,10143,null,2040,null,0400000US13,Georgia,13
252881,null,6432,null,177529,null,5722,null,7531,null,1120,null,14748,null,1641,null,21282,null,2037,null,26083,null,2320,null,19896,null,2135,null,18057,null,2093,null,12184,null,1619,null,20681,null,2016,null,36414,null,3486,null,653,null,323,null,75352,null,3378,null,37717,null,2392,null,13981,null,1711,null,6970,null,1176,null,3688,null,762,null,2871,null,761,null,1886,null,543,null,1024,null,375,null,1560,null,635,null,4733,null,1172,null,922,null,381,null,0400000US15,Hawaii,15
399498,null,5977,null,278102,null,6572,null,12387,null,1530,null,33195,null,2408,null,49426,null,2654,null,45255,null,2770,null,34843,null,2902,null,26486,null,2480,null,16475,null,1812,null,22075,null,2394,null,36749,null,2915,null,1211,null,731,null,121396,null,4260,null,57312,null,3262,null,22297,null,1862,null,14932,null,1757,null,8436,null,1225,null,4825,null,1080,null,3136,null,820,null,1552,null,492,null,2853,null,699,null,5140,null,1117,null,913,null,443,null,0400000US16,Idaho,16
3235065,null,15882,null,2251649,null,15693,null,95666,null,3579,null,255275,null,7253,null,376933,null,8550,null,366659,null,8826,null,287996,null,8197,null,203216,null,6610,null,138829,null,4827,null,179702,null,7598,null,337650,null,7988,null,9723,null,1520,null,983416,null,10722,null,340526,null,6377,null,211572,null,6060,null,128644,null,4283,null,77995,null,3909,null,53460,null,2939,null,36634,null,2784,null,26358,null,2563,null,32866,null,2573,null,65962,null,4032,null,9399,null,1505,null,0400000US17,Illinois,17
1744831,null,14143,null,1223347,null,14477,null,76266,null,3503,null,201607,null,6860,null,256548,null,7003,null,206814,null,6332,null,143487,null,5159,null,91656,null,4469,null,61206,null,3780,null,68130,null,4045,null,113739,null,5344,null,3894,null,1040,null,521484,null,9708,null,220851,null,6345,null,102578,null,4764,null,63791,null,3608,null,41391,null,3452,null,24119,null,2419,null,15404,null,1828,null,10923,null,1457,null,12425,null,1679,null,25982,null,2325,null,4020,null,906,null,0400000US18,Indiana,18
884301,null,8410,null,559814,null,7131,null,35256,null,2137,null,99405,null,3524,null,125832,null,4599,null,102786,null,4274,null,64966,null,3381,null,38171,null,2720,null,24149,null,2202,null,25243,null,2222,null,42851,null,2868,null,1155,null,508,null,324487,null,5836,null,141289,null,4288,null,66164,null,2946,null,40097,null,2779,null,21959,null,2007,null,15192,null,1773,null,8386,null,1052,null,6900,null,1206,null,7810,null,1186,null,15145,null,1789,null,1545,null,444,null,0400000US19,Iowa,19
749151,null,7504,null,486683,null,7126,null,28101,null,2006,null,81969,null,3834,null,111696,null,4254,null,87936,null,4321,null,53451,null,3440,null,34986,null,2953,null,21443,null,2156,null,24363,null,2318,null,41855,null,3131,null,883,null,364,null,262468,null,6049,null,113642,null,4386,null,52962,null,2394,null,29157,null,2318,null,19550,null,1620,null,12362,null,1496,null,8571,null,1230,null,5377,null,872,null,5825,null,889,null,13754,null,1706,null,1268,null,484,null,0400000US20,Kansas,20
1163029,null,12289,null,724517,null,12426,null,46573,null,3127,null,118625,null,5231,null,155778,null,6195,null,117108,null,4131,null,80583,null,4222,null,52781,null,4517,null,34993,null,2875,null,38452,null,2791,null,75665,null,4232,null,3959,null,1067,null,438512,null,7785,null,198514,null,6636,null,88225,null,3608,null,46671,null,2926,null,28434,null,2855,null,17970,null,1752,null,12954,null,1968,null,10002,null,1588,null,8952,null,1235,null,21717,null,1774,null,5073,null,959,null,0400000US21,Kentucky,21
1146560,null,10008,null,651071,null,8845,null,56462,null,3654,null,114113,null,4818,null,124766,null,5592,null,101319,null,5634,null,65490,null,3825,null,42265,null,3073,null,32138,null,3020,null,38142,null,3132,null,73887,null,4741,null,2489,null,795,null,495489,null,8625,null,259779,null,7171,null,86216,null,4137,null,47078,null,3463,null,27970,null,2308,null,17212,null,1803,null,13035,null,1810,null,8168,null,1451,null,9394,null,1280,null,20253,null,2570,null,6384,null,1455,null,0400000US22,Louisiana,22
396341,null,5297,null,263918,null,4449,null,13057,null,1550,null,33150,null,2634,null,43576,null,2729,null,43382,null,2408,null,34457,null,2553,null,23613,null,2078,null,15547,null,1670,null,21337,null,2045,null,35246,null,2782,null,553,null,332,null,132423,null,4194,null,43039,null,2521,null,25966,null,2008,null,19328,null,1881,null,10181,null,1209,null,8339,null,1141,null,5510,null,946,null,4024,null,715,null,5422,null,914,null,9617,null,1265,null,997,null,341,null,0400000US23,Maine,23
1436362,null,11234,null,1102684,null,10884,null,51339,null,3310,null,120337,null,5294,null,176284,null,5774,null,177155,null,6211,null,149036,null,5299,null,108357,null,5351,null,72903,null,4230,null,86504,null,4699,null,157107,null,6230,null,3662,null,1069,null,333678,null,6079,null,132984,null,4482,null,66647,null,3743,null,37985,null,2747,null,23538,null,2075,null,15754,null,1344,null,10194,null,1388,null,8495,null,1549,null,10535,null,1467,null,24162,null,2250,null,3384,null,929,null,0400000US24,Maryland,24
1589421,null,12326,null,1155696,null,12146,null,46967,null,3050,null,118170,null,5031,null,181399,null,6781,null,190235,null,7275,null,153605,null,5726,null,110254,null,4518,null,81583,null,3656,null,90370,null,4025,null,180235,null,5557,null,2878,null,894,null,433725,null,7575,null,125051,null,4751,null,82286,null,3724,null,57540,null,3286,null,39863,null,2234,null,29250,null,2627,null,20611,null,1920,null,14659,null,1786,null,20603,null,1920,null,39498,null,2919,null,4364,null,1016,null,0400000US25,Massachusetts,25
2795638,null,15898,null,1882846,null,14713,null,81148,null,4052,null,221392,null,6385,null,325623,null,6247,null,311699,null,6486,null,243185,null,6536,null,169951,null,5190,null,114808,null,4977,null,135741,null,6018,null,269353,null,6921,null,9946,null,1488,null,912792,null,10873,null,297875,null,6470,null,197560,null,5648,null,118407,null,4117,null,79912,null,3393,null,47639,null,3031,null,34482,null,2603,null,24413,null,2421,null,30689,null,2499,null,70280,null,3614,null,11535,null,1665,null,0400000US26,Michigan,26
1537420,null,9655,null,1096579,null,8131,null,51836,null,2953,null,130698,null,4055,null,196996,null,5586,null,193252,null,5885,null,151937,null,5532,null,100889,null,4134,null,67527,null,3422,null,75714,null,3855,null,124509,null,4901,null,3221,null,778,null,440841,null,6001,null,179742,null,4756,null,91243,null,3217,null,53431,null,2917,null,33473,null,2014,null,20478,null,1552,null,13458,null,1302,null,8584,null,1061,null,13705,null,1458,null,23561,null,1564,null,3166,null,608,null,0400000US27,Minnesota,27
760954,null,9164,null,427313,null,8198,null,25830,null,2382,null,62874,null,3533,null,81130,null,4600,null,65816,null,4221,null,47841,null,3827,null,32222,null,2921,null,22643,null,2412,null,27504,null,2945,null,58888,null,4116,null,2565,null,785,null,333641,null,7463,null,136070,null,4481,null,64733,null,3639,null,39815,null,3060,null,24475,null,2471,null,15883,null,2137,null,12676,null,1561,null,6728,null,1316,null,8870,null,1533,null,19944,null,2253,null,4447,null,1010,null,0400000US28,Mississippi,28
1616365,null,12338,null,1078256,null,12190,null,63571,null,4383,null,165440,null,6147,null,216407,null,7350,null,189393,null,6043,null,125940,null,5404,null,85366,null,4155,null,56605,null,3892,null,63390,null,3389,null,108780,null,4761,null,3364,null,870,null,538109,null,8301,null,232585,null,5900,null,113885,null,3684,null,65573,null,3399,null,34845,null,2737,null,23898,null,2043,null,14869,null,1710,null,9323,null,1226,null,14237,null,1472,null,24290,null,2116,null,4604,null,872,null,0400000US29,Missouri,29
259779,null,5241,null,150921,null,4857,null,8089,null,1346,null,19371,null,1875,null,26586,null,2482,null,26238,null,2124,null,17529,null,1787,null,12884,null,1663,null,9808,null,1378,null,10390,null,1637,null,19354,null,1797,null,672,null,483,null,108858,null,3730,null,46816,null,2512,null,21857,null,2009,null,12344,null,1339,null,7803,null,1215,null,4209,null,818,null,3532,null,904,null,2610,null,705,null,3117,null,797,null,5594,null,976,null,976,null,571,null,0400000US30,Montana,30
478209,null,6374,null,310747,null,5573,null,17258,null,1562,null,47989,null,2578,null,64713,null,3061,null,58828,null,3241,null,42409,null,2674,null,23077,null,1963,null,15793,null,1966,null,15373,null,1492,null,24626,null,2294,null,681,null,307,null,167462,null,3881,null,67311,null,2793,null,34672,null,2098,null,21526,null,2159,null,13415,null,1434,null,8537,null,1119,null,5216,null,828,null,3233,null,551,null,4842,null,841,null,7473,null,1025,null,1237,null,425,null,0400000US31,Nebraska,31
572214,null,8475,null,440311,null,8679,null,15957,null,1783,null,37014,null,3058,null,54624,null,3558,null,64448,null,3910,null,58618,null,4506,null,45664,null,3636,null,32953,null,3303,null,45189,null,3073,null,83782,null,4414,null,2062,null,768,null,131903,null,4770,null,55041,null,3054,null,24128,null,2156,null,13849,null,1771,null,9433,null,1538,null,6169,null,1117,null,4596,null,1239,null,3455,null,1030,null,4871,null,1293,null,8907,null,1526,null,1454,null,632,null,0400000US32,Nevada,32
367316,null,4946,null,257807,null,5661,null,8438,null,1366,null,21911,null,1630,null,38285,null,2409,null,45625,null,2605,null,36611,null,2799,null,27207,null,2399,null,19372,null,1988,null,23162,null,2198,null,36266,null,2586,null,930,null,626,null,109509,null,4495,null,25069,null,2273,null,23323,null,2084,null,15889,null,1896,null,10777,null,1460,null,9022,null,1445,null,5185,null,980,null,3285,null,752,null,5287,null,952,null,11041,null,1416,null,631,null,326,null,0400000US33,New Hampshire,33
2086551,null,13280,null,1488050,null,13751,null,51276,null,2868,null,119473,null,4924,null,193028,null,5832,null,218283,null,5729,null,205245,null,7401,null,160325,null,5575,null,112924,null,5409,null,145844,null,5529,null,277985,null,6999,null,3667,null,1096,null,598501,null,8069,null,122962,null,4997,null,105254,null,4374,null,82278,null,4150,null,60893,null,2855,null,44230,null,3172,null,33196,null,2316,null,27687,null,2720,null,35073,null,2886,null,81981,null,4022,null,4947,null,1048,null,0400000US34,New Jersey,34
514530,null,6487,null,310823,null,6906,null,20945,null,2129,null,47195,null,3661,null,52384,null,3367,null,50945,null,3586,null,31836,null,2940,null,27544,null,2556,null,16910,null,2170,null,21163,null,1984,null,40532,null,3193,null,1369,null,567,null,203707,null,5871,null,105422,null,4381,null,35808,null,2922,null,17625,null,1850,null,11064,null,1595,null,8200,null,1419,null,5592,null,1160,null,4556,null,880,null,3846,null,908,null,8873,null,1662,null,2721,null,748,null,0400000US35,New Mexico,35
3955096,null,19708,null,2579280,null,17820,null,144902,null,5646,null,301122,null,6080,null,398358,null,7901,null,377239,null,8427,null,293968,null,7819,null,228499,null,6043,null,162798,null,5582,null,201893,null,6277,null,460771,null,9100,null,9730,null,1487,null,1375816,null,13135,null,400752,null,8625,null,262836,null,6998,null,181342,null,4764,null,119377,null,5026,null,83729,null,4138,null,64471,null,3601,null,46214,null,3023,null,63018,null,4010,null,142933,null,5243,null,11144,null,1640,null,0400000US36,New York,36
2449917,null,18145,null,1661351,null,18020,null,92950,null,5247,null,233920,null,7625,null,308921,null,9444,null,282300,null,8075,null,199113,null,6258,null,130686,null,6014,null,91771,null,5156,null,110619,null,4246,null,204280,null,6301,null,6791,null,1223,null,788566,null,10941,null,334652,null,7130,null,151254,null,5731,null,93736,null,4621,null,57489,null,3548,null,36884,null,2987,null,26154,null,2339,null,17375,null,1942,null,21121,null,2161,null,39807,null,3382,null,10094,null,1684,null,0400000US37,North Carolina,37
184159,null,3181,null,101911,null,3184,null,9572,null,1352,null,19565,null,1863,null,23212,null,1751,null,17559,null,1578,null,9899,null,1174,null,7003,null,1077,null,3896,null,792,null,5317,null,880,null,5461,null,1096,null,427,null,366,null,82248,null,2614,null,39899,null,1941,null,15369,null,1358,null,9354,null,1064,null,4983,null,846,null,3255,null,673,null,2098,null,595,null,1418,null,351,null,1747,null,425,null,3755,null,662,null,370,null,174,null,0400000US38,North Dakota,38
3080013,null,18866,null,2108697,null,15581,null,107409,null,4765,null,285623,null,7280,null,417046,null,9108,null,368660,null,9009,null,267037,null,7437,null,177765,null,5582,null,113729,null,4643,null,135818,null,5327,null,228145,null,6181,null,7465,null,1387,null,971316,null,11712,null,350802,null,8209,null,208239,null,5546,null,129331,null,4806,null,79447,null,3341,null,53985,null,3063,null,35744,null,2649,null,23767,null,2075,null,26121,null,1854,null,54477,null,3307,null,9403,null,1489,null,0400000US39,Ohio,39
960901,null,9207,null,572509,null,8546,null,44398,null,2863,null,105236,null,4968,null,121663,null,5070,null,92494,null,4286,null,58574,null,3647,null,38928,null,3000,null,25375,null,2297,null,29858,null,2543,null,53545,null,3234,null,2438,null,677,null,388392,null,5835,null,181992,null,4805,null,79895,null,3105,null,42244,null,2522,null,24679,null,2072,null,15792,null,1498,null,10225,null,1428,null,7089,null,1214,null,7045,null,903,null,14840,null,1936,null,4591,null,1003,null,0400000US40,Oklahoma,40
936919,null,9031,null,655589,null,8852,null,23478,null,2241,null,63692,null,3693,null,100786,null,4401,null,102311,null,4549,null,91480,null,4608,null,68054,null,4308,null,45745,null,2984,null,54750,null,3532,null,103304,null,4367,null,1989,null,745,null,281330,null,6358,null,107797,null,4655,null,55962,null,3485,null,34181,null,2213,null,21140,null,1990,null,15785,null,1715,null,9501,null,1282,null,7895,null,1219,null,7954,null,1112,null,18234,null,2066,null,2881,null,909,null,0400000US41,Oregon,41
3467285,null,17499,null,2205428,null,16462,null,122619,null,4361,null,295872,null,6526,null,407400,null,7745,null,372986,null,9433,null,281962,null,7184,null,189273,null,6869,null,127306,null,5518,null,142780,null,4682,null,258555,null,6844,null,6675,null,1476,null,1261857,null,12083,null,429984,null,8033,null,261968,null,6110,null,168811,null,4712,null,108915,null,4103,null,73105,null,3544,null,48479,null,2835,null,33698,null,2679,null,44983,null,2726,null,81562,null,4032,null,10352,null,1510,null,0400000US42,Pennsylvania,42
257680,null,4568,null,186002,null,4535,null,5960,null,1269,null,17662,null,1693,null,27835,null,2287,null,28074,null,2454,null,25708,null,2371,null,17774,null,2114,null,13203,null,1752,null,16272,null,1984,null,33278,null,3164,null,236,null,280,null,71678,null,3263,null,17632,null,2021,null,15196,null,1626,null,10096,null,1492,null,6035,null,973,null,4242,null,822,null,4379,null,785,null,2716,null,942,null,4092,null,913,null,6773,null,1021,null,517,null,275,null,0400000US44,Rhode Island,44
1213577,null,11626,null,769352,null,10232,null,43599,null,3099,null,116515,null,5021,null,146340,null,5145,null,121871,null,5078,null,90198,null,4405,null,61800,null,3794,null,37683,null,2591,null,50419,null,3473,null,97001,null,5053,null,3926,null,1063,null,444225,null,7950,null,194366,null,6418,null,85491,null,4331,null,49218,null,3497,null,28367,null,2381,null,20182,null,2503,null,11513,null,1603,null,8299,null,1421,null,10171,null,1547,null,28832,null,2123,null,7786,null,1421,null,0400000US45,South Carolina,45
215033,null,3921,null,126093,null,3736,null,9096,null,1278,null,18853,null,2010,null,24236,null,1921,null,23900,null,2251,null,17492,null,1866,null,9455,null,1128,null,6983,null,1173,null,6195,null,956,null,9669,null,1299,null,214,null,150,null,88940,null,3081,null,39842,null,2586,null,18500,null,1608,null,11070,null,1363,null,5678,null,1003,null,3000,null,746,null,2180,null,623,null,1620,null,476,null,2071,null,509,null,3997,null,764,null,982,null,451,null,0400000US46,South Dakota,46
1692157,null,14484,null,1085291,null,11739,null,57294,null,3313,null,140269,null,5177,null,207715,null,5992,null,182429,null,5913,null,135199,null,6288,null,87634,null,4199,null,60887,null,3819,null,73359,null,4171,null,135025,null,5405,null,5480,null,1218,null,606866,null,8362,null,272703,null,5739,null,120386,null,4875,null,67056,null,3922,null,40099,null,2712,null,26702,null,2361,null,16599,null,1994,null,10670,null,1448,null,14732,null,1771,null,31109,null,2741,null,6810,null,1306,null,0400000US47,Tennessee,47
5430700,null,23806,null,3428275,null,21069,null,181653,null,6138,null,509214,null,10190,null,679024,null,11876,null,568348,null,9587,null,402921,null,10084,null,266762,null,8090,null,176283,null,6729,null,222647,null,8141,null,405151,null,10460,null,16272,null,2319,null,2002425,null,18808,null,801447,null,11261,null,422089,null,8046,null,237695,null,7269,null,148105,null,5944,null,100158,null,5003,null,61828,null,3722,null,44638,null,3300,null,51989,null,4087,null,112774,null,5520,null,21702,null,2557,null,0400000US48,Texas,48
617106,null,7080,null,455691,null,6853,null,23526,null,2427,null,53060,null,3056,null,75329,null,3989,null,76448,null,3336,null,63779,null,3489,null,45938,null,3315,null,30967,null,3116,null,32654,null,2663,null,51970,null,3454,null,2020,null,674,null,161415,null,4515,null,88871,null,4045,null,30853,null,2200,null,13953,null,1393,null,6727,null,1238,null,4132,null,830,null,4238,null,984,null,3189,null,868,null,2683,null,769,null,5230,null,997,null,1539,null,479,null,0400000US49,Utah,49
179447,null,3107,null,121554,null,3286,null,4054,null,706,null,12441,null,1369,null,20200,null,1682,null,19780,null,1825,null,18266,null,1862,null,11957,null,1323,null,8674,null,1122,null,11105,null,1298,null,14523,null,1418,null,554,null,436,null,57893,null,2350,null,14397,null,1219,null,11311,null,1143,null,8618,null,1091,null,6316,null,827,null,3429,null,600,null,3003,null,760,null,2305,null,629,null,2521,null,680,null,5267,null,874,null,726,null,359,null,0400000US50,Vermont,50
2024529,null,15173,null,1475470,null,15504,null,68964,null,4091,null,178481,null,5959,null,251744,null,7690,null,246977,null,8003,null,192080,null,7641,null,143454,null,5167,null,96612,null,4717,null,110108,null,5669,null,181320,null,6430,null,5730,null,1423,null,549059,null,10107,null,247995,null,7509,null,104211,null,4927,null,60882,null,3563,null,37960,null,2678,null,22501,null,1893,null,16401,null,2343,null,11355,null,1629,null,15414,null,2048,null,27198,null,2477,null,5142,null,1147,null,0400000US51,Virginia,51
1645662,null,12603,null,1195537,null,11320,null,41427,null,2846,null,118050,null,5037,null,180320,null,5275,null,191395,null,6340,null,170228,null,5909,null,130875,null,4427,null,88770,null,3574,null,104250,null,4387,null,165409,null,5704,null,4813,null,955,null,450125,null,8819,null,184517,null,5260,null,95419,null,4993,null,56254,null,3150,null,31244,null,2397,null,18630,null,1855,null,13880,null,1914,null,9576,null,1501,null,11974,null,1684,null,24794,null,2208,null,3837,null,997,null,0400000US53,Washington,53
551063,null,6864,null,274517,null,5950,null,26837,null,2365,null,55294,null,3969,null,60683,null,3270,null,37351,null,2662,null,27151,null,2892,null,16749,null,2043,null,11868,null,1565,null,12537,null,1642,null,25236,null,2458,null,811,null,467,null,276546,null,6179,null,138877,null,5246,null,51880,null,3479,null,31082,null,2444,null,17239,null,1795,null,11000,null,1771,null,5804,null,1150,null,5176,null,1059,null,4316,null,941,null,8842,null,1267,null,2330,null,839,null,0400000US54,West Virginia,54
1567336,null,10758,null,1074592,null,10341,null,39363,null,2597,null,126151,null,4534,null,198720,null,6131,null,193434,null,5415,null,143540,null,4740,null,103203,null,3914,null,64938,null,2948,null,79240,null,3873,null,123402,null,3942,null,2601,null,591,null,492744,null,6492,null,161495,null,4562,null,107810,null,3913,null,63385,null,2588,null,44726,null,2751,null,29167,null,2120,null,20163,null,1622,null,15083,null,1561,null,17325,null,1916,null,30016,null,2182,null,3574,null,782,null,0400000US55,Wisconsin,55
151460,null,3613,null,93297,null,3737,null,5828,null,1078,null,15218,null,1701,null,17522,null,1775,null,17878,null,2133,null,11514,null,1711,null,7088,null,1344,null,4681,null,1033,null,5051,null,1185,null,8136,null,1462,null,381,null,400,null,58163,null,3551,null,30969,null,2517,null,11219,null,1781,null,5181,null,885,null,3384,null,973,null,1401,null,393,null,1087,null,425,null,768,null,301,null,1274,null,457,null,2575,null,875,null,305,null,287,null,0400000US56,Wyoming,56
844860,null,7873,null,319779,null,7028,null,10778,null,1256,null,30256,null,2244,null,44535,null,2899,null,43826,null,3167,null,37366,null,2869,null,31432,null,2623,null,21318,null,2035,null,29668,null,2531,null,67374,null,3609,null,3226,null,906,null,525081,null,7091,null,255345,null,6479,null,90236,null,3944,null,46982,null,2587,null,29673,null,1988,null,17591,null,1910,null,11918,null,1472,null,7573,null,1197,null,11390,null,1344,null,29621,null,2278,null,24752,null,2288,null,0400000US72,Puerto Rico,72
