C17024_001E,C17024_001EA,C17024_001M,C17024_001MA,C17024_002E,C17024_002EA,C17024_002M,C17024_002MA,C17024_003E,C17024_003EA,C17024_003M,C17024_003MA,C17024_004E,C17024_004EA,C17024_004M,C17024_004MA,C17024_005E,C17024_005EA,C17024_005M,C17024_005MA,C17024_006E,C17024_006EA,C17024_006M,C17024_006MA,C17024_007E,C17024_007EA,C17024_007M,C17024_007MA,C17024_008E,C17024_008EA,C17024_008M,C17024_008MA,C17024_009E,C17024_009EA,C17024_009M,C17024_009MA,C17024_010E,C17024_010EA,C17024_010M,C17024_010MA,C17024_011E,C17024_011EA,C17024_011M,C17024_011MA,C17024_012E,C17024_012EA,C17024_012M,C17024_012MA,C17024_013E,C17024_013EA,C17024_013M,C17024_013MA,C17024_014E,C17024_014EA,C17024_014M,C17024_014MA,C17024_015E,C17024_015EA,C17024_015M,C17024_015MA,C17024_016E,C17024_016EA,C17024_016M,C17024_016MA,C17024_017E,C17024_017EA,C17024_017M,C17024_017MA,C17024_018E,C17024_018EA,C17024_018M,C17024_018MA,C17024_019E,C17024_019EA,C17024_019M,C17024_019MA,C17024_020E,C17024_020EA,C17024_020M,C17024_020MA,C17024_021E,C17024_021EA,C17024_021M,C17024_021MA,C17024_022E,C17024_022EA,C17024_022M,C17024_022MA,C17024_023E,C17024_023EA,C17024_023M,C17024_023MA,C17024_024E,C17024_024EA,C17024_024M,C17024_024MA,C17024_025E,C17024_025EA,C17024_025M,C17024_025MA,C17024_026E,C17024_026EA,C17024_026M,C17024_026MA,C17024_027E,C17024_027EA,C17024_027M,C17024_027MA,C17024_028E,C17024_028EA,C17024_028M,C17024_028MA,GEO_ID,NAME,state
9535714,null,6127,null,2544732,null,5787,null,251138,null,14043,null,317186,null,16270,null,161333,null,14383,null,420383,null,17237,null,446875,null,16513,null,317733,null,12451,null,211790,null,8273,null,418294,null,12563,null,6015905,null,6989,null,414533,null,13714,null,476121,null,17069,null,265361,null,13824,null,812323,null,22683,null,996548,null,23831,null,829371,null,22358,null,637040,null,17702,null,1584608,null,27129,null,975077,null,4009,null,29828,null,3034,null,85843,null,4429,null,59998,null,3890,null,168961,null,5737,null,176929,null,6437,null,134506,null,5896,null,91960,null,5482,null,227052,null,6310,null,0400000US13,Georgia,13
1264202,null,2157,null,284248,null,2042,null,14839,null,3010,null,24402,null,4054,null,14622,null,3614,null,35532,null,4555,null,55009,null,5667,null,50095,null,5884,null,29590,null,4225,null,60159,null,5756,null,799339,null,2512,null,37435,null,3959,null,41146,null,4939,null,21332,null,3495,null,75668,null,6880,null,123001,null,7763,null,129848,null,8531,null,99650,null,6484,null,271259,null,10692,null,180615,null,2101,null,3736,null,746,null,9449,null,1583,null,5901,null,1352,null,23084,null,2824,null,27431,null,2491,null,28019,null,2680,null,22613,null,2267,null,60382,null,3287,null,0400000US15,Hawaii,15
1511950,null,1516,null,413719,null,1978,null,28882,null,5335,null,46126,null,5963,null,28510,null,3869,null,90035,null,6710,null,91218,null,5999,null,52684,null,4070,null,34726,null,4040,null,41538,null,3915,null,919824,null,2299,null,57562,null,5485,null,68649,null,5730,null,45320,null,5244,null,147832,null,8752,null,183247,null,8489,null,134324,null,7391,null,99711,null,7373,null,183179,null,6901,null,178407,null,2008,null,4106,null,1227,null,10790,null,1450,null,11014,null,1901,null,35708,null,2831,null,35639,null,3197,null,29671,null,2989,null,18677,null,2142,null,32802,null,2438,null,0400000US16,Idaho,16
12574351,null,4476,null,3130850,null,5106,null,267286,null,14397,null,324112,null,14966,null,175266,null,11495,null,469464,null,16280,null,525559,null,17480,null,411517,null,14012,null,307092,null,12583,null,650554,null,13120,null,7926155,null,5239,null,450003,null,15192,null,504297,null,15629,null,276603,null,13332,null,888116,null,22905,null,1177564,null,26671,null,1092853,null,21833,null,968314,null,21899,null,2568405,null,28506,null,1517346,null,4915,null,42472,null,3929,null,88923,null,4691,null,70329,null,3840,null,248707,null,7798,null,295640,null,8034,null,229489,null,6591,null,151384,null,6718,null,390402,null,8016,null,0400000US17,Illinois,17
6228236,null,3485,null,1558761,null,4052,null,137978,null,9366,null,173053,null,9774,null,90672,null,8391,null,269507,null,12058,null,306293,null,11847,null,221011,null,9949,null,155319,null,8766,null,204928,null,7924,null,3885264,null,3913,null,245324,null,11035,null,278833,null,11078,null,140779,null,7439,null,498853,null,15402,null,693468,null,16137,null,609550,null,16131,null,486439,null,14018,null,932018,null,17003,null,784211,null,3269,null,17999,null,2165,null,43785,null,3543,null,34438,null,2974,null,143276,null,5534,null,187647,null,6057,null,130944,null,5739,null,81065,null,4973,null,145057,null,6073,null,0400000US18,Indiana,18
2905436,null,1980,null,697180,null,2545,null,44221,null,4435,null,65202,null,6720,null,38539,null,4484,null,113318,null,7920,null,147676,null,7687,null,108961,null,5724,null,72131,null,5042,null,107132,null,5682,null,1793653,null,2735,null,91713,null,5577,null,111418,null,6625,null,62113,null,4602,null,207458,null,9913,null,312752,null,10498,null,290004,null,8063,null,234797,null,8629,null,483398,null,9974,null,414603,null,2313,null,7790,null,1338,null,22590,null,2116,null,20674,null,1919,null,80525,null,4092,null,89598,null,4133,null,64325,null,3858,null,44778,null,2952,null,84323,null,3920,null,0400000US19,Iowa,19
2732685,null,2290,null,689021,null,2992,null,46790,null,4714,null,74605,null,7395,null,40705,null,5136,null,117983,null,8351,null,137980,null,7649,null,96479,null,5415,null,65363,null,4334,null,109116,null,5809,null,1701624,null,2765,null,99519,null,6207,null,117295,null,6928,null,64218,null,5297,null,209865,null,7939,null,283968,null,8472,null,246784,null,9941,null,210953,null,8044,null,469022,null,10589,null,342040,null,1941,null,7447,null,1623,null,19377,null,1787,null,18584,null,1789,null,59757,null,3511,null,69916,null,3483,null,49726,null,3401,null,38244,null,2935,null,78989,null,3284,null,0400000US20,Kansas,20
4187582,null,3444,null,997930,null,4212,null,122274,null,8865,null,133142,null,9879,null,57998,null,5272,null,170335,null,8956,null,174652,null,9117,null,129508,null,8678,null,87081,null,5964,null,122940,null,6578,null,2645516,null,2840,null,196031,null,8643,null,256913,null,10685,null,112867,null,7149,null,363935,null,12538,null,463267,null,15195,null,389189,null,14164,null,286795,null,10999,null,576519,null,15145,null,544136,null,2417,null,15411,null,1904,null,53524,null,3440,null,39791,null,2823,null,105353,null,4076,null,113919,null,5781,null,75983,null,4971,null,51223,null,3222,null,88932,null,5012,null,0400000US21,Kentucky,21
4367637,null,2329,null,1106886,null,2757,null,116581,null,10373,null,151455,null,9539,null,73572,null,7187,null,166121,null,9853,null,196507,null,8982,null,137463,null,8110,null,105968,null,6212,null,159219,null,7730,null,2734140,null,3294,null,183878,null,8481,null,238166,null,11229,null,128281,null,8397,null,366499,null,12925,null,474625,null,16082,null,360025,null,13574,null,309108,null,12274,null,673558,null,15780,null,526611,null,2935,null,14782,null,2258,null,50598,null,3220,null,36299,null,3039,null,101968,null,5126,null,102718,null,4831,null,73882,null,4884,null,45219,null,3840,null,101145,null,4739,null,0400000US22,Louisiana,22
1281292,null,1528,null,264072,null,2000,null,19424,null,3465,null,25766,null,3685,null,15948,null,2226,null,44486,null,3674,null,53653,null,4289,null,41120,null,3791,null,24465,null,2388,null,39210,null,3219,null,820575,null,1737,null,37870,null,3077,null,57389,null,3981,null,32712,null,3316,null,104329,null,5222,null,149385,null,6106,null,135712,null,7389,null,98220,null,5802,null,204958,null,8522,null,196645,null,727,null,3047,null,846,null,14189,null,1998,null,11623,null,1512,null,40602,null,2968,null,40687,null,3020,null,28609,null,2774,null,17238,null,2324,null,40650,null,2692,null,0400000US23,Maine,23
5559336,null,2928,null,1330795,null,3084,null,70317,null,8225,null,83732,null,8020,null,54775,null,6718,null,155157,null,9704,null,215273,null,11935,null,175704,null,8130,null,149738,null,8684,null,426099,null,10084,null,3561151,null,4108,null,147406,null,7412,null,151289,null,9205,null,84848,null,7071,null,292129,null,11497,null,457265,null,17089,null,440442,null,14785,null,433158,null,17642,null,1554614,null,18905,null,667390,null,3681,null,15427,null,2353,null,37115,null,2928,null,23701,null,2951,null,78208,null,4566,null,98100,null,4649,null,94456,null,4303,null,73056,null,4121,null,247327,null,6597,null,0400000US24,Maryland,24
6365449,null,2245,null,1415777,null,2559,null,87851,null,8319,null,97762,null,8766,null,49054,null,5880,null,150196,null,8269,null,198638,null,8780,null,190702,null,9206,null,168456,null,7382,null,473118,null,11698,null,4108064,null,3210,null,176216,null,9257,null,219236,null,9212,null,107774,null,8486,null,331741,null,13076,null,487267,null,14422,null,535876,null,17511,null,513346,null,15839,null,1736608,null,20319,null,841608,null,2976,null,21145,null,2444,null,52773,null,3060,null,44197,null,3009,null,126446,null,6128,null,146588,null,5496,null,114587,null,5309,null,83971,null,5231,null,251901,null,6849,null,0400000US25,Massachusetts,25
9735741,null,3666,null,2310206,null,4516,null,247891,null,12788,null,271937,null,13296,null,128839,null,9485,null,373832,null,15249,null,405277,null,10594,null,317610,null,10576,null,200916,null,8352,null,363904,null,9250,null,6136673,null,3585,null,446001,null,14167,null,501629,null,16928,null,245078,null,10218,null,766155,null,18699,null,1023943,null,20253,null,898658,null,18760,null,697029,null,18275,null,1558180,null,20230,null,1288862,null,2647,null,27400,null,2763,null,81846,null,4817,null,64250,null,3966,null,219663,null,6948,null,295755,null,7297,null,206208,null,7198,null,138815,null,5934,null,254925,null,7011,null,0400000US26,Michigan,26
5133038,null,2706,null,1238247,null,3520,null,78116,null,6363,null,95864,null,7072,null,59359,null,5443,null,170729,null,8670,null,210957,null,8234,null,206877,null,8794,null,140778,null,6734,null,275567,null,7855,null,3265598,null,2463,null,155639,null,8332,null,179482,null,7903,null,95156,null,5572,null,320487,null,11032,null,481812,null,13895,null,505785,null,11705,null,434196,null,12912,null,1093041,null,15826,null,629193,null,2197,null,15299,null,1861,null,38606,null,2903,null,30146,null,2115,null,101284,null,3684,null,124326,null,4707,null,99697,null,4388,null,67412,null,3903,null,152423,null,4817,null,0400000US27,Minnesota,27
2848335,null,2637,null,750832,null,3154,null,105450,null,7739,null,127178,null,8573,null,52786,null,5245,null,124943,null,9180,null,135876,null,8452,null,81951,null,6617,null,49198,null,4148,null,73450,null,5625,null,1740929,null,2946,null,150851,null,7660,null,187406,null,9673,null,96038,null,7108,null,266165,null,12247,null,311128,null,11832,null,241900,null,11359,null,166167,null,8627,null,321274,null,10031,null,356574,null,2355,null,9912,null,1793,null,43563,null,3567,null,29070,null,2622,null,77230,null,4293,null,70800,null,4609,null,39962,null,3171,null,25763,null,2638,null,60274,null,4236,null,0400000US28,Mississippi,28
5818541,null,3372,null,1404810,null,4446,null,144043,null,10120,null,146916,null,9272,null,83154,null,6824,null,239606,null,10665,null,256629,null,10217,null,208671,null,9920,null,122948,null,6608,null,202843,null,8718,null,3632979,null,3095,null,220210,null,9540,null,270330,null,11502,null,140391,null,9543,null,474467,null,13062,null,619893,null,15420,null,565859,null,15679,null,429892,null,13284,null,911937,null,17855,null,780752,null,2509,null,17396,null,2456,null,50114,null,2789,null,43820,null,3237,null,140736,null,6163,null,165606,null,5931,null,121232,null,4939,null,82169,null,4151,null,159679,null,5857,null,0400000US29,Missouri,29
946333,null,1999,null,216591,null,2072,null,22795,null,4041,null,23603,null,3849,null,12628,null,2475,null,39735,null,3933,null,42769,null,3724,null,31221,null,3794,null,17971,null,2431,null,25869,null,2986,null,595464,null,1816,null,40062,null,3914,null,44915,null,3982,null,28970,null,3567,null,86288,null,6446,null,101246,null,5757,null,89695,null,5440,null,65506,null,4501,null,138782,null,6416,null,134278,null,877,null,2619,null,709,null,9034,null,1446,null,6564,null,1071,null,25367,null,2202,null,30365,null,3027,null,20686,null,2242,null,13091,null,1494,null,26552,null,2284,null,0400000US30,Montana,30
1739311,null,2955,null,435432,null,3037,null,24414,null,3978,null,41935,null,4614,null,27803,null,4004,null,73422,null,5804,null,88894,null,6005,null,70472,null,5055,null,46590,null,3951,null,61902,null,4317,null,1077053,null,2394,null,57932,null,4935,null,72726,null,5161,null,43693,null,4226,null,126744,null,7300,null,192414,null,7959,null,177155,null,6300,null,141110,null,7471,null,265279,null,8039,null,226826,null,1833,null,4957,null,996,null,12801,null,1635,null,12864,null,1571,null,41178,null,2898,null,46589,null,2830,null,37102,null,2712,null,23029,null,2156,null,48306,null,3020,null,0400000US31,Nebraska,31
2606479,null,3099,null,670947,null,3274,null,50548,null,6814,null,67261,null,7858,null,41396,null,6708,null,121107,null,9041,null,133734,null,8996,null,101807,null,8216,null,58152,null,5480,null,96942,null,7077,null,1632705,null,2551,null,84808,null,6264,null,96644,null,7373,null,63613,null,5757,null,213014,null,12676,null,285026,null,11494,null,255299,null,13249,null,191917,null,9366,null,442384,null,14033,null,302827,null,1941,null,8206,null,1617,null,14473,null,2065,null,15682,null,2492,null,50041,null,4077,null,59221,null,4906,null,44756,null,3049,null,33396,null,3173,null,77052,null,4538,null,0400000US32,Nevada,32
1284588,null,1481,null,283810,null,1933,null,12744,null,2510,null,17858,null,3665,null,6694,null,1885,null,35523,null,4179,null,51752,null,4562,null,51432,null,4282,null,33351,null,3428,null,74456,null,4433,null,831597,null,1285,null,31509,null,3222,null,35740,null,3336,null,16054,null,2599,null,72787,null,5972,null,119510,null,6080,null,139067,null,7781,null,108375,null,6835,null,308555,null,9560,null,169181,null,1045,null,4037,null,1536,null,7325,null,1071,null,7698,null,1328,null,24702,null,2607,null,32609,null,2726,null,27807,null,2285,null,20538,null,2097,null,44465,null,2763,null,0400000US33,New Hampshire,33
8531160,null,2446,null,2025718,null,2304,null,120840,null,10660,null,151857,null,9944,null,90164,null,6948,null,227998,null,10928,null,278051,null,10744,null,270102,null,8447,null,217630,null,9664,null,669076,null,14486,null,5379969,null,3084,null,201496,null,11075,null,236097,null,10985,null,133727,null,8075,null,468380,null,16997,null,642733,null,17708,null,681747,null,20700,null,629806,null,17735,null,2385983,null,28767,null,1125473,null,2806,null,27747,null,2543,null,61062,null,3903,null,42656,null,3385,null,160259,null,6172,null,179669,null,7446,null,153607,null,6583,null,123434,null,5811,null,377039,null,8133,null,0400000US34,New Jersey,34
1968078,null,3199,null,507142,null,3434,null,52005,null,5591,null,76106,null,8056,null,34814,null,4387,null,100350,null,8131,null,93551,null,7659,null,58214,null,4833,null,36930,null,4651,null,55172,null,5044,null,1202578,null,4278,null,87821,null,6586,null,106095,null,8968,null,60910,null,4554,null,185492,null,10684,null,202680,null,9816,null,163256,null,9598,null,122981,null,7145,null,273343,null,9727,null,258358,null,2243,null,7137,null,1290,null,24430,null,2212,null,12670,null,2285,null,44684,null,3271,null,48008,null,3400,null,38231,null,3163,null,23958,null,2554,null,59240,null,3599,null,0400000US35,New Mexico,35
19014215,null,6000,null,4351847,null,6708,null,418433,null,17344,null,449921,null,17053,null,216275,null,13153,null,608103,null,18805,null,705366,null,18513,null,539037,null,18009,null,408353,null,14870,null,1006359,null,16840,null,12149795,null,5231,null,729175,null,20154,null,809901,null,21152,null,421812,null,15886,null,1311522,null,24011,null,1730291,null,30588,null,1578195,null,29586,null,1377670,null,27684,null,4191229,null,33972,null,2512573,null,3466,null,76751,null,4696,null,207576,null,6800,null,132015,null,6886,null,402041,null,10327,null,426625,null,10636,null,344690,null,10312,null,237499,null,8654,null,685376,null,11150,null,0400000US36,New York,36
9095948,null,4026,null,2239680,null,4802,null,228250,null,11783,null,276687,null,13235,null,138956,null,9148,null,390752,null,15421,null,387239,null,16485,null,278518,null,12563,null,188321,null,8819,null,350957,null,10311,null,5716883,null,4489,null,391451,null,12923,null,468431,null,13562,null,245093,null,11850,null,791051,null,21990,null,961116,null,19492,null,823426,null,19643,null,619518,null,17672,null,1416797,null,22476,null,1139385,null,3310,null,23728,null,2613,null,89667,null,4719,null,67204,null,3845,null,212514,null,6263,null,222594,null,6977,null,163847,null,6304,null,112960,null,5269,null,246871,null,7488,null,0400000US37,North Carolina,37
620821,null,509,null,139656,null,992,null,8011,null,1895,null,10137,null,1960,null,6073,null,1523,null,20739,null,2487,null,28223,null,2969,null,25094,null,2686,null,18376,null,2414,null,23003,null,2555,null,392895,null,1028,null,19902,null,2544,null,24140,null,3166,null,11394,null,1725,null,42586,null,2996,null,68915,null,4970,null,63439,null,4229,null,54188,null,4332,null,108331,null,4496,null,88270,null,700,null,2868,null,742,null,7284,null,1040,null,4675,null,725,null,16761,null,1629,null,17337,null,1560,null,12738,null,1339,null,8880,null,1430,null,17727,null,1728,null,0400000US38,North Dakota,38
11225133,null,4163,null,2673727,null,4972,null,274916,null,11771,null,309394,null,14381,null,157960,null,11050,null,400928,null,15329,null,504912,null,15188,null,369347,null,12528,null,254379,null,9559,null,401891,null,11428,null,7031886,null,4862,null,473623,null,13940,null,524737,null,16918,null,262856,null,9576,null,821874,null,20490,null,1197635,null,23933,null,1070490,null,24006,null,869602,null,19989,null,1811069,null,22488,null,1519520,null,4322,null,34076,null,2957,null,93225,null,4443,null,67934,null,3952,null,278661,null,6063,null,348558,null,8669,null,255996,null,7342,null,154437,null,6957,null,286633,null,6450,null,0400000US39,Ohio,39
3565442,null,3092,null,903043,null,3436,null,86092,null,7434,null,114531,null,8630,null,64715,null,6886,null,177965,null,9771,null,170363,null,9342,null,116567,null,5960,null,68721,null,5073,null,104089,null,6413,null,2188834,null,3304,null,146899,null,7726,null,185573,null,8139,null,103158,null,6178,null,322701,null,10581,null,399287,null,12861,null,305036,null,11238,null,235563,null,8905,null,490617,null,13637,null,473565,null,2757,null,7934,null,1100,null,36927,null,2576,null,27594,null,2752,null,89105,null,4497,null,92140,null,4535,null,72403,null,4450,null,45590,null,3234,null,101872,null,4407,null,0400000US40,Oklahoma,40
3748545,null,2642,null,857055,null,2986,null,69436,null,7709,null,94890,null,7431,null,54188,null,6616,null,147772,null,9165,null,168911,null,9735,null,115518,null,6748,null,77035,null,5765,null,129305,null,7020,null,2388897,null,2661,null,154022,null,7456,null,173849,null,7889,null,96964,null,7297,null,310801,null,12137,null,410740,null,12901,null,342761,null,12481,null,275196,null,13112,null,624564,null,13296,null,502593,null,2053,null,12808,null,1998,null,29589,null,3041,null,24915,null,2484,null,88016,null,4346,null,101568,null,4989,null,77020,null,4623,null,54179,null,3306,null,114498,null,4904,null,0400000US41,Oregon,41
12165877,null,4304,null,2723374,null,4887,null,206248,null,10857,null,260390,null,12687,null,136762,null,9258,null,420181,null,16573,null,498786,null,15856,null,392180,null,12183,null,285050,null,10996,null,523777,null,12702,null,7600633,null,4340,null,414580,null,15232,null,474029,null,12373,null,246163,null,9956,null,803562,null,19633,null,1225507,null,20283,null,1145160,null,22565,null,995519,null,22793,null,2296113,null,25780,null,1841870,null,3117,null,45510,null,3615,null,115948,null,5043,null,94155,null,4187,null,340021,null,8162,null,408507,null,9058,null,280646,null,7954,null,180511,null,7218,null,376572,null,8422,null,0400000US42,Pennsylvania,42
1015667,null,1151,null,223689,null,1436,null,17904,null,3394,null,19827,null,3574,null,11726,null,2905,null,33240,null,4324,null,34084,null,4522,null,32717,null,3592,null,24239,null,2782,null,49952,null,3985,null,649138,null,1410,null,28686,null,3995,null,36921,null,4047,null,19858,null,2947,null,70773,null,6492,null,81932,null,6499,null,93641,null,6927,null,86849,null,6705,null,230478,null,8171,null,142840,null,1387,null,3358,null,913,null,9682,null,1675,null,6774,null,1587,null,25387,null,2653,null,26982,null,2610,null,20071,null,2400,null,13173,null,2187,null,37413,null,2771,null,0400000US44,Rhode Island,44
4416859,null,3291,null,1061458,null,3889,null,122506,null,9694,null,136923,null,8362,null,73148,null,7776,null,179785,null,10632,null,193781,null,9081,null,128079,null,7524,null,95462,null,6159,null,131774,null,8017,null,2756759,null,3141,null,201295,null,10511,null,225949,null,9871,null,123508,null,8806,null,399462,null,17128,null,488436,null,15083,null,395057,null,15057,null,301137,null,11080,null,621915,null,15635,null,598642,null,2306,null,16544,null,1978,null,50522,null,3386,null,38344,null,3575,null,105747,null,5520,null,107954,null,4869,null,87034,null,4754,null,55613,null,3510,null,136884,null,5414,null,0400000US45,South Carolina,45
