C27001_001E,C27001_001EA,C27001_001M,C27001_001MA,C27001_002E,C27001_002EA,C27001_002M,C27001_002MA,C27001_003E,C27001_003EA,C27001_003M,C27001_003MA,C27001_004E,C27001_004EA,C27001_004M,C27001_004MA,C27001_005E,C27001_005EA,C27001_005M,C27001_005MA,C27001_006E,C27001_006EA,C27001_006M,C27001_006MA,C27001_007E,C27001_007EA,C27001_007M,C27001_007MA,C27001_008E,C27001_008EA,C27001_008M,C27001_008MA,C27001_009E,C27001_009EA,C27001_009M,C27001_009MA,C27001_010E,C27001_010EA,C27001_010M,C27001_010MA,C27001_011E,C27001_011EA,C27001_011M,C27001_011MA,C27001_012E,C27001_012EA,C27001_012M,C27001_012MA,C27001_013E,C27001_013EA,C27001_013M,C27001_013MA,C27001_014E,C27001_014EA,C27001_014M,C27001_014MA,C27001_015E,C27001_015EA,C27001_015M,C27001_015MA,C27001_016E,C27001_016EA,C27001_016M,C27001_016MA,C27001_017E,C27001_017EA,C27001_017M,C27001_017MA,C27001_018E,C27001_018EA,C27001_018M,C27001_018MA,C27001_019E,C27001_019EA,C27001_019M,C27001_019MA,C27001_020E,C27001_020EA,C27001_020M,C27001_020MA,C27001_021E,C27001_021EA,C27001_021M,C27001_021MA,GEO_ID,NAME,state
9594277,null,7331,null,4644205,null,9833,null,1317867,null,5718,null,1166017,null,10130,null,151850,null,8671,null,2915928,null,8596,null,2088169,null,18488,null,827759,null,17332,null,410410,null,2757,null,406422,null,3070,null,3988,null,1372,null,4950072,null,9476,null,1257822,null,4992,null,1128528,null,8185,null,129294,null,7155,null,3127583,null,8518,null,2411848,null,16016,null,715735,null,12549,null,564667,null,2820,null,556947,null,3264,null,7720,null,1567,null,0400000US13,Georgia,13
1231549,null,4784,null,605689,null,4331,null,148974,null,2327,null,145179,null,2484,null,3795,null,1109,null,378522,null,3994,null,333281,null,6175,null,45241,null,4131,null,78193,null,1393,null,77602,null,1428,null,591,null,321,null,625860,null,3292,null,138970,null,1990,null,135699,null,2570,null,3271,null,1174,null,384468,null,2436,null,352366,null,3308,null,32102,null,2500,null,102422,null,1752,null,101531,null,1734,null,891,null,412,null,0400000US15,Hawaii,15
1520563,null,1085,null,759574,null,2645,null,215763,null,2154,null,190791,null,3037,null,24972,null,2691,null,461259,null,2254,null,344115,null,5441,null,117144,null,5217,null,82552,null,1265,null,82082,null,1176,null,470,null,357,null,760989,null,2489,null,202409,null,2108,null,180410,null,3213,null,21999,null,2749,null,462725,null,2141,null,363720,null,4244,null,99005,null,3956,null,95855,null,1608,null,95161,null,1611,null,694,null,651,null,0400000US16,Idaho,16
12719575,null,2242,null,6242186,null,5969,null,1618263,null,3529,null,1549207,null,7217,null,69056,null,6109,null,3985779,null,5284,null,3108814,null,16801,null,876965,null,16357,null,638144,null,2537,null,630149,null,2731,null,7995,null,1685,null,6477389,null,5360,null,1549995,null,3232,null,1476782,null,6826,null,73213,null,6021,null,4048192,null,4767,null,3392228,null,12569,null,655964,null,11527,null,879202,null,3805,null,868003,null,4369,null,11199,null,2038,null,0400000US17,Illinois,17
6316260,null,1620,null,3100051,null,5023,null,808752,null,2990,null,734375,null,6314,null,74377,null,5733,null,1958549,null,4076,null,1542768,null,11206,null,415781,null,10211,null,332750,null,1848,null,331553,null,2005,null,1197,null,576,null,3216209,null,4966,null,774018,null,2894,null,708384,null,6059,null,65634,null,5834,null,1990730,null,4436,null,1648650,null,10713,null,342080,null,10085,null,451461,null,2700,null,449368,null,2777,null,2093,null,692,null,0400000US18,Indiana,18
2956722,null,916,null,1460026,null,3659,null,361538,null,2461,null,345804,null,2910,null,15734,null,1986,null,920523,null,3649,null,795991,null,6714,null,124532,null,6825,null,177965,null,1400,null,177817,null,1405,null,148,null,131,null,1496696,null,3725,null,345335,null,2506,null,328757,null,3499,null,16578,null,2246,null,914723,null,3422,null,817117,null,5569,null,97606,null,4615,null,236638,null,1861,null,236335,null,1880,null,303,null,240,null,0400000US19,Iowa,19
2756827,null,2965,null,1359764,null,4164,null,356762,null,2625,null,329222,null,3421,null,27540,null,2735,null,854676,null,3301,null,688773,null,7053,null,165903,null,6699,null,148326,null,1565,null,147451,null,1551,null,875,null,593,null,1397063,null,3619,null,344032,null,2616,null,313855,null,4030,null,30177,null,3365,null,859317,null,2436,null,722184,null,5791,null,137133,null,5533,null,193714,null,1762,null,192791,null,1650,null,923,null,633,null,0400000US20,Kansas,20
4225355,null,2146,null,2051392,null,5352,null,516555,null,4062,null,483356,null,4443,null,33199,null,3393,null,1301714,null,3586,null,1015870,null,9819,null,285844,null,9135,null,233123,null,1803,null,231856,null,1941,null,1267,null,647,null,2173963,null,5319,null,498442,null,4148,null,467234,null,5624,null,31208,null,3801,null,1364508,null,2843,null,1104357,null,7981,null,260151,null,8326,null,311013,null,1977,null,309401,null,2098,null,1612,null,651,null,0400000US21,Kentucky,21
4391561,null,2119,null,2111405,null,6518,null,570575,null,3666,null,533802,null,5249,null,36773,null,3317,null,1318181,null,5199,null,973711,null,11356,null,344470,null,10519,null,222649,null,1953,null,220567,null,2192,null,2082,null,847,null,2280156,null,6191,null,549860,null,3504,null,513875,null,5114,null,35985,null,4010,null,1426334,null,4988,null,1085409,null,11189,null,340925,null,10390,null,303962,null,2038,null,301956,null,2087,null,2006,null,769,null,0400000US22,Louisiana,22
1300904,null,1044,null,633133,null,1934,null,138276,null,1458,null,130546,null,2247,null,7730,null,1874,null,408435,null,1644,null,337396,null,4167,null,71039,null,3704,null,86422,null,746,null,86248,null,774,null,174,null,191,null,667771,null,1779,null,132164,null,1296,null,124700,null,1832,null,7464,null,1319,null,425384,null,1602,null,374998,null,3322,null,50386,null,3413,null,110223,null,716,null,110012,null,763,null,211,null,178,null,0400000US23,Maine,23
5589768,null,3519,null,2690665,null,5050,null,689600,null,2864,null,657711,null,4269,null,31889,null,3309,null,1718725,null,4566,null,1404302,null,9537,null,314423,null,9480,null,282340,null,1903,null,280761,null,2118,null,1579,null,628,null,2899103,null,4415,null,658439,null,2794,null,625780,null,5053,null,32659,null,4051,null,1855614,null,4230,null,1619415,null,9825,null,236199,null,8570,null,385050,null,2676,null,381009,null,2867,null,4041,null,1313,null,0400000US24,Maryland,24
6495905,null,1365,null,3151112,null,3553,null,730703,null,2213,null,721638,null,2519,null,9065,null,1503,null,2068167,null,2193,null,1910122,null,8844,null,158045,null,8327,null,352242,null,1886,null,351839,null,1863,null,403,null,264,null,3344793,null,3644,null,699992,null,2136,null,689241,null,3237,null,10751,null,2323,null,2155435,null,2361,null,2064118,null,6113,null,91317,null,5930,null,489366,null,3112,null,487857,null,3157,null,1509,null,734,null,0400000US25,Massachusetts,25
9834865,null,1530,null,4810709,null,4612,null,1197436,null,2864,null,1142889,null,5158,null,54547,null,4803,null,3057626,null,3344,null,2439451,null,12876,null,618175,null,12943,null,555647,null,2518,null,552886,null,2680,null,2761,null,878,null,5024156,null,4219,null,1145357,null,3334,null,1093095,null,4778,null,52262,null,4109,null,3145584,null,2817,null,2673807,null,10332,null,471777,null,9552,null,733215,null,2591,null,729900,null,2850,null,3315,null,1083,null,0400000US26,Michigan,26
5196720,null,863,null,2578700,null,3034,null,640887,null,2198,null,599171,null,3996,null,41716,null,3074,null,1660724,null,2957,null,1436194,null,6739,null,224530,null,6389,null,277089,null,1668,null,275526,null,1630,null,1563,null,639,null,2618020,null,2878,null,614709,null,2118,null,573368,null,3523,null,41341,null,3659,null,1651207,null,2422,null,1488155,null,6723,null,163052,null,6354,null,352104,null,1917,null,351477,null,1959,null,627,null,415,null,0400000US27,Minnesota,27
2879805,null,3013,null,1386709,null,6499,null,393970,null,4328,null,355052,null,5682,null,38918,null,4921,null,844644,null,5276,null,612976,null,9386,null,231668,null,8580,null,148095,null,1897,null,147848,null,1945,null,247,null,231,null,1493096,null,6053,null,370212,null,4366,null,330621,null,5592,null,39591,null,4242,null,914405,null,4460,null,711136,null,8509,null,203269,null,8084,null,208479,null,2071,null,208048,null,2068,null,431,null,346,null,0400000US28,Mississippi,28
5871474,null,2142,null,2856976,null,4646,null,727493,null,3231,null,678056,null,5526,null,49437,null,4125,null,1792756,null,3996,null,1430889,null,9499,null,361867,null,10337,null,336727,null,1879,null,335014,null,2006,null,1713,null,757,null,3014498,null,4691,null,699406,null,3054,null,650378,null,5434,null,49028,null,4838,null,1871067,null,3305,null,1560892,null,7830,null,310175,null,7378,null,444025,null,2759,null,442632,null,2755,null,1393,null,614,null,0400000US29,Missouri,29
957586,null,1278,null,475464,null,2706,null,112808,null,2019,null,98232,null,2420,null,14576,null,1932,null,300569,null,1650,null,223822,null,4486,null,76747,null,4356,null,62087,null,736,null,61865,null,762,null,222,null,207,null,482122,null,2712,null,107603,null,1745,null,93709,null,2521,null,13894,null,1865,null,302328,null,1604,null,233604,null,4226,null,68724,null,3800,null,72191,null,750,null,72062,null,772,null,129,null,117,null,0400000US30,Montana,30
1762977,null,1469,null,872695,null,3334,null,227378,null,2056,null,212181,null,3005,null,15197,null,2654,null,547005,null,2552,null,449143,null,5201,null,97862,null,4594,null,98312,null,1653,null,97786,null,1695,null,526,null,341,null,890282,null,3108,null,217595,null,1911,null,204792,null,2600,null,12803,null,1887,null,544170,null,2386,null,461017,null,5089,null,83153,null,4614,null,128517,null,1652,null,127793,null,1565,null,724,null,452,null,0400000US31,Nebraska,31
2610041,null,1761,null,1320679,null,3228,null,350963,null,2401,null,283780,null,5899,null,67183,null,5566,null,827825,null,2526,null,587400,null,8300,null,240425,null,7998,null,141891,null,1069,null,140386,null,1143,null,1505,null,631,null,1289362,null,2942,null,330948,null,2875,null,276745,null,6799,null,54203,null,5896,null,797478,null,1792,null,593310,null,7608,null,204168,null,7429,null,160936,null,1521,null,156805,null,1785,null,4131,null,1213,null,0400000US32,Nevada,32
1308729,null,486,null,645657,null,1572,null,148755,null,1221,null,141728,null,1839,null,7027,null,1421,null,421741,null,1240,null,354767,null,4442,null,66974,null,4673,null,75161,null,660,null,74752,null,731,null,409,null,419,null,663072,null,1498,null,140025,null,1205,null,133576,null,1827,null,6449,null,1528,null,429027,null,1203,null,375918,null,3962,null,53109,null,3842,null,94020,null,1032,null,93955,null,1030,null,65,null,85,null,0400000US33,New Hampshire,33
8582670,null,1995,null,4185622,null,4056,null,1047343,null,2050,null,981980,null,5049,null,65363,null,4960,null,2667150,null,3593,null,2134891,null,13333,null,532259,null,12784,null,471129,null,1774,null,465359,null,2068,null,5770,null,1162,null,4397048,null,3710,null,997076,null,2109,null,932604,null,4705,null,64472,null,4396,null,2745628,null,3023,null,2339477,null,10593,null,406151,null,10592,null,654344,null,2279,null,644271,null,2994,null,10073,null,1796,null,0400000US34,New Jersey,34
1975830,null,2052,null,964197,null,3798,null,258191,null,3370,null,226737,null,4569,null,31454,null,3055,null,591037,null,3331,null,413570,null,5701,null,177467,null,5711,null,114969,null,1325,null,113609,null,1503,null,1360,null,542,null,1011633,null,3783,null,255907,null,3279,null,228622,null,4677,null,27285,null,3393,null,612337,null,2839,null,462128,null,6436,null,150209,null,6033,null,143389,null,1733,null,141266,null,1943,null,2123,null,910,null,0400000US35,New Mexico,35
19264374,null,2320,null,9316243,null,6479,null,2255177,null,4994,null,2148906,null,8473,null,106271,null,6489,null,6016621,null,6048,null,4857081,null,19211,null,1159540,null,19403,null,1044445,null,3171,null,1033447,null,3702,null,10998,null,1931,null,9948131,null,5828,null,2158711,null,3255,null,2059985,null,7307,null,98726,null,6941,null,6321292,null,3580,null,5517348,null,17122,null,803944,null,16974,null,1468128,null,4022,null,1452868,null,4738,null,15260,null,2394,null,0400000US36,New York,36
9149289,null,4363,null,4406981,null,6652,null,1161253,null,5980,null,1067266,null,6451,null,93987,null,6180,null,2762082,null,6672,null,2057226,null,15455,null,704856,null,15431,null,483646,null,2467,null,481073,null,2553,null,2573,null,778,null,4742308,null,6097,null,1109922,null,5863,null,1018007,null,8650,null,91915,null,5881,null,2976647,null,4174,null,2403759,null,10564,null,572888,null,10559,null,655739,null,2743,null,651191,null,2669,null,4548,null,1273,null,0400000US37,North Carolina,37
630082,null,1034,null,313690,null,2180,null,72562,null,1306,null,69316,null,1537,null,3246,null,696,null,202934,null,1642,null,173943,null,2695,null,28991,null,2462,null,38194,null,500,null,38088,null,504,null,106,null,110,null,316392,null,1855,null,68669,null,1264,null,63964,null,1628,null,4705,null,1038,null,197627,null,1330,null,174047,null,2576,null,23580,null,2202,null,50096,null,805,null,49892,null,851,null,204,null,200,null,0400000US38,North Dakota,38
11351905,null,2312,null,5519650,null,6309,null,1383039,null,3366,null,1296890,null,6548,null,86149,null,6064,null,3493376,null,4616,null,2819311,null,15916,null,674065,null,15312,null,643235,null,2214,null,639620,null,2380,null,3615,null,1082,null,5832255,null,5886,null,1327325,null,3504,null,1241127,null,7059,null,86198,null,6581,null,3628645,null,3604,null,3099192,null,12652,null,529453,null,12165,null,876285,null,4440,null,873127,null,4561,null,3158,null,873,null,0400000US39,Ohio,39
3590307,null,1968,null,1747282,null,5899,null,469911,null,3724,null,418054,null,4925,null,51857,null,3713,null,1073899,null,4109,null,776726,null,9127,null,297173,null,8449,null,203472,null,1689,null,202883,null,1706,null,589,null,298,null,1843025,null,5752,null,448682,null,3771,null,397861,null,4849,null,50821,null,4215,null,1124250,null,3828,null,855473,null,7610,null,268777,null,7979,null,270093,null,2233,null,267647,null,2238,null,2446,null,901,null,0400000US40,Oklahoma,40
3779860,null,1353,null,1861527,null,4199,null,444743,null,3188,null,396875,null,5002,null,47868,null,4267,null,1192433,null,2757,null,895310,null,10362,null,297123,null,9923,null,224351,null,1576,null,221956,null,1907,null,2395,null,811,null,1918333,null,4104,null,426619,null,3164,null,383960,null,4419,null,42659,null,3585,null,1213472,null,2662,null,962324,null,6841,null,251148,null,7397,null,278242,null,1796,null,276433,null,1824,null,1809,null,852,null,0400000US41,Oregon,41
12365826,null,2335,null,5989283,null,5960,null,1413244,null,3229,null,1338493,null,6161,null,74751,null,5666,null,3805547,null,5336,null,3193226,null,12369,null,612321,null,11774,null,770492,null,3139,null,766215,null,3158,null,4277,null,1229,null,6376543,null,5721,null,1352504,null,3208,null,1279827,null,6085,null,72677,null,5189,null,3952661,null,4290,null,3501194,null,13867,null,451467,null,12552,null,1071378,null,3473,null,1066555,null,3706,null,4823,null,988,null,0400000US42,Pennsylvania,42
1035366,null,942,null,501755,null,1853,null,116425,null,1195,null,110883,null,1970,null,5542,null,1592,null,326002,null,1585,null,265614,null,4379,null,60388,null,4278,null,59328,null,864,null,59134,null,902,null,194,null,245,null,533611,null,1547,null,110256,null,1155,null,103505,null,1860,null,6751,null,1637,null,339843,null,1487,null,296602,null,3820,null,43241,null,3594,null,83512,null,1288,null,82930,null,1422,null,582,null,496,null,0400000US44,Rhode Island,44
4454344,null,2365,null,2138916,null,5916,null,552990,null,4385,null,494426,null,5545,null,58564,null,4709,null,1329518,null,4233,null,995422,null,8743,null,334096,null,8941,null,256408,null,1767,null,255389,null,1743,null,1019,null,468,null,2315428,null,5699,null,525209,null,3925,null,476334,null,5226,null,48875,null,4424,null,1447985,null,3234,null,1141817,null,9481,null,306168,null,9238,null,342234,null,1931,null,341119,null,1836,null,1115,null,542,null,0400000US45,South Carolina,45
792969,null,1202,null,394075,null,2267,null,99860,null,1809,null,92752,null,2137,null,7108,null,1343,null,245629,null,1992,null,196432,null,3415,null,49197,null,2889,null,48586,null,806,null,48485,null,826,null,101,null,120,null,398894,null,1995,null,94965,null,1653,null,87322,null,2212,null,7643,null,1526,null,243974,null,1392,null,204405,null,2772,null,39569,null,2442,null,59955,null,790,null,59662,null,852,null,293,null,324,null,0400000US46,South Dakota,46
6188118,null,2269,null,3000342,null,5084,null,765299,null,3977,null,716771,null,6173,null,48528,null,4670,null,1892145,null,4121,null,1449850,null,13374,null,442295,null,12773,null,342898,null,2046,null,341428,null,2018,null,1470,null,705,null,3187776,null,4850,null,722678,null,3956,null,683900,null,5346,null,38778,null,3790,null,2007239,null,3863,null,1656770,null,10832,null,350469,null,10482,null,457859,null,2632,null,456084,null,2685,null,1775,null,720,null,0400000US47,Tennessee,47
24291561,null,5368,null,11997916,null,11833,null,3513625,null,6333,null,2948761,null,15397,null,564864,null,14902,null,7428482,null,9942,null,4986432,null,28681,null,2442050,null,27820,null,1055809,null,4023,null,1039809,null,4667,null,16000,null,2388,null,12293645,null,9896,null,3364105,null,6725,null,2809284,null,14754,null,554821,null,15730,null,7546400,null,7623,null,5369865,null,22557,null,2176535,null,23268,null,1383140,null,4408,null,1354154,null,5064,null,28986,null,3430,null,0400000US48,Texas,48
2755284,null,1757,null,1383084,null,3425,null,448939,null,2004,null,405105,null,4585,null,43834,null,4353,null,822416,null,2979,null,651607,null,7755,null,170809,null,7551,null,111729,null,1113,null,110513,null,1254,null,1216,null,599,null,1372200,null,2960,null,419934,null,2161,null,374636,null,4818,null,45298,null,4405,null,819149,null,2194,null,679763,null,7111,null,139386,null,6350,null,133117,null,1848,null,132583,null,1837,null,534,null,367,null,0400000US49,Utah,49
615376,null,351,null,302888,null,1418,null,64564,null,704,null,62483,null,741,null,2081,null,682,null,200515,null,1301,null,168942,null,2557,null,31573,null,2192,null,37809,null,623,null,37724,null,646,null,85,null,104,null,312488,null,1353,null,61918,null,816,null,60010,null,1082,null,1908,null,594,null,202931,null,919,null,185386,null,1926,null,17545,null,1748,null,47639,null,505,null,47639,null,505,null,0,null,211,null,0400000US50,Vermont,50
7643783,null,8021,null,3694552,null,10204,null,942998,null,5039,null,881006,null,6369,null,61992,null,4716,null,2358622,null,8515,null,1931452,null,12045,null,427170,null,11198,null,392932,null,2276,null,390289,null,2389,null,2643,null,923,null,3949231,null,8554,null,899561,null,4823,null,839970,null,5507,null,59591,null,5768,null,2523843,null,6662,null,2171514,null,13422,null,352329,null,11517,null,525827,null,2944,null,521795,null,3098,null,4032,null,1035,null,0400000US51,Virginia,51
6546149,null,3943,null,3237684,null,5076,null,804765,null,3214,null,751568,null,5657,null,53197,null,4610,null,2084106,null,4665,null,1649687,null,11180,null,434419,null,11294,null,348813,null,1846,null,345983,null,2082,null,2830,null,948,null,3308465,null,4054,null,764775,null,2859,null,710432,null,5603,null,54343,null,5019,null,2111246,null,3025,null,1782130,null,10661,null,329116,null,10292,null,432444,null,2493,null,428741,null,2532,null,3703,null,1279,null,0400000US53,Washington,53
1793105,null,630,null,878335,null,2985,null,196205,null,2304,null,186080,null,2967,null,10125,null,2056,null,563014,null,2434,null,445331,null,5873,null,117683,null,5733,null,119116,null,1058,null,118983,null,1060,null,133,null,148,null,914770,null,2916,null,186678,null,2344,null,175670,null,3148,null,11008,null,2230,null,571300,null,1648,null,456560,null,5905,null,114740,null,5712,null,156792,null,1109,null,156566,null,1134,null,226,null,162,null,0400000US54,West Virginia,54
5566055,null,937,null,2753697,null,4461,null,666319,null,2599,null,631761,null,3693,null,34558,null,3204,null,1771522,null,3199,null,1498481,null,7798,null,273041,null,7597,null,315856,null,1707,null,314328,null,1832,null,1528,null,813,null,2812358,null,4436,null,636518,null,2851,null,605669,null,4468,null,30849,null,3614,null,1765875,null,3279,null,1586101,null,6474,null,179774,null,5715,null,409965,null,1869,null,408842,null,1946,null,1123,null,491,null,0400000US55,Wisconsin,55
533716,null,1089,null,271587,null,2346,null,68170,null,1837,null,62615,null,2195,null,5555,null,1420,null,173838,null,2055,null,138820,null,3521,null,35018,null,2882,null,29579,null,710,null,29456,null,700,null,123,null,155,null,262129,null,2021,null,60251,null,1467,null,54309,null,1863,null,5942,null,1441,null,167164,null,1759,null,133054,null,3095,null,34110,null,3265,null,34714,null,1226,null,34534,null,1188,null,180,null,213,null,0400000US56,Wyoming,56
3938846,null,691,null,1882930,null,3738,null,493152,null,2317,null,471457,null,3644,null,21695,null,2634,null,1152055,null,2400,null,973579,null,7624,null,178476,null,7491,null,237723,null,994,null,236353,null,1118,null,1370,null,551,null,2055916,null,3798,null,470378,null,2304,null,448064,null,3655,null,22314,null,3167,null,1270943,null,1972,null,1167502,null,5716,null,103441,null,5602,null,314595,null,2197,null,311592,null,2387,null,3003,null,791,null,0400000US72,Puerto Rico,72
