B10051_001E,B10051_001EA,B10051_001M,B10051_001MA,B10051_002E,B10051_002EA,B10051_002M,B10051_002MA,B10051_003E,B10051_003EA,B10051_003M,B10051_003MA,B10051_004E,B10051_004EA,B10051_004M,B10051_004MA,B10051_005E,B10051_005EA,B10051_005M,B10051_005MA,B10051_006E,B10051_006EA,B10051_006M,B10051_006MA,B10051_007E,B10051_007EA,B10051_007M,B10051_007MA,B10051_008E,B10051_008EA,B10051_008M,B10051_008MA,B10051_009E,B10051_009EA,B10051_009M,B10051_009MA,B10051_010E,B10051_010EA,B10051_010M,B10051_010MA,B10051_011E,B10051_011EA,B10051_011M,B10051_011MA,GEO_ID,NAME,state
120933,null,6049,null,66164,null,4679,null,22257,null,2686,null,13849,null,1992,null,8408,null,1618,null,43907,null,3592,null,36143,null,3252,null,7764,null,1615,null,54769,null,4076,null,30549,null,3305,null,24220,null,2217,null,0400000US18,Indiana,18
31442,null,3365,null,13435,null,2065,null,4519,null,1193,null,3117,null,1000,null,1402,null,463,null,8916,null,1605,null,7126,null,1445,null,1790,null,705,null,18007,null,2257,null,10400,null,1928,null,7607,null,1232,null,0400000US19,Iowa,19
43402,null,3578,null,20648,null,2674,null,7771,null,1637,null,4561,null,1231,null,3210,null,914,null,12877,null,2149,null,9625,null,1807,null,3252,null,1187,null,22754,null,2570,null,12930,null,1990,null,9824,null,1837,null,0400000US20,Kansas,20
100932,null,6183,null,59763,null,4709,null,26597,null,2941,null,16329,null,2382,null,10268,null,1615,null,33166,null,3645,null,25549,null,3318,null,7617,null,1509,null,41169,null,3839,null,23081,null,3241,null,18088,null,2026,null,0400000US21,Kentucky,21
118510,null,6788,null,64835,null,5370,null,25112,null,3338,null,13853,null,2404,null,11259,null,1790,null,39723,null,4227,null,29820,null,3690,null,9903,null,2076,null,53675,null,4550,null,28063,null,3446,null,25612,null,2758,null,0400000US22,Louisiana,22
14663,null,1804,null,6199,null,1332,null,2903,null,968,null,1590,null,775,null,1313,null,545,null,3296,null,949,null,2304,null,834,null,992,null,409,null,8464,null,1434,null,4220,null,1000,null,4244,null,998,null,0400000US23,Maine,23
131580,null,6905,null,47056,null,4299,null,13371,null,2358,null,7836,null,1746,null,5535,null,1277,null,33685,null,3504,null,24799,null,3206,null,8886,null,1565,null,84524,null,5463,null,36878,null,3359,null,47646,null,3812,null,0400000US24,Maryland,24
117119,null,7043,null,33678,null,3831,null,9357,null,2006,null,4817,null,1434,null,4540,null,1317,null,24321,null,3019,null,17148,null,2645,null,7173,null,1393,null,83441,null,5747,null,33897,null,3498,null,49544,null,4103,null,0400000US25,Massachusetts,25
173001,null,7148,null,69562,null,4379,null,21693,null,2298,null,11749,null,1789,null,9944,null,1447,null,47869,null,3836,null,34232,null,3285,null,13637,null,2018,null,103439,null,5453,null,52576,null,4547,null,50863,null,3490,null,0400000US26,Michigan,26
56137,null,4020,null,22399,null,2419,null,6967,null,1301,null,4464,null,1237,null,2503,null,568,null,15432,null,1930,null,11637,null,1665,null,3795,null,952,null,33738,null,3055,null,19453,null,2547,null,14285,null,1764,null,0400000US27,Minnesota,27
84839,null,6477,null,49366,null,4406,null,18076,null,2690,null,10443,null,1965,null,7633,null,1481,null,31290,null,3252,null,23445,null,2800,null,7845,null,1759,null,35473,null,4165,null,20925,null,3139,null,14548,null,2191,null,0400000US28,Mississippi,28
105682,null,6843,null,50101,null,4420,null,19660,null,2147,null,11307,null,1630,null,8353,null,1430,null,30441,null,3654,null,21517,null,3007,null,8924,null,2070,null,55581,null,4071,null,29823,null,2789,null,25758,null,2853,null,0400000US29,Missouri,29
14547,null,2261,null,7098,null,1287,null,2954,null,762,null,1312,null,580,null,1642,null,587,null,4144,null,1121,null,3066,null,1020,null,1078,null,549,null,7449,null,1799,null,3227,null,948,null,4222,null,1332,null,0400000US30,Montana,30
24470,null,2914,null,10590,null,1639,null,4358,null,814,null,2502,null,738,null,1856,null,577,null,6232,null,1437,null,4957,null,1348,null,1275,null,555,null,13880,null,2311,null,7683,null,1602,null,6197,null,1376,null,0400000US31,Nebraska,31
67086,null,5890,null,26461,null,3651,null,7328,null,1939,null,2854,null,1148,null,4474,null,1554,null,19133,null,3086,null,13904,null,2431,null,5229,null,1263,null,40625,null,3688,null,20670,null,2846,null,19955,null,2592,null,0400000US32,Nevada,32
19253,null,2766,null,6257,null,1434,null,2268,null,793,null,1366,null,650,null,902,null,483,null,3989,null,1201,null,3073,null,1082,null,916,null,479,null,12996,null,2092,null,4337,null,1226,null,8659,null,1707,null,0400000US33,New Hampshire,33
184096,null,8563,null,50115,null,5112,null,14541,null,2493,null,7127,null,1731,null,7414,null,1560,null,35574,null,4107,null,23338,null,3036,null,12236,null,2093,null,133981,null,6253,null,44910,null,4231,null,89071,null,4797,null,0400000US34,New Jersey,34
52614,null,4342,null,27418,null,3956,null,9040,null,2018,null,4482,null,1324,null,4558,null,1135,null,18378,null,2930,null,15268,null,2822,null,3110,null,857,null,25196,null,3252,null,12310,null,2353,null,12886,null,2136,null,0400000US35,New Mexico,35
426755,null,10289,null,141053,null,6545,null,37400,null,3397,null,17902,null,2339,null,19498,null,2216,null,103653,null,5670,null,68846,null,4795,null,34807,null,3706,null,285702,null,8508,null,108287,null,6107,null,177415,null,8227,null,0400000US36,New York,36
186007,null,9532,null,98493,null,6401,null,42419,null,4577,null,23612,null,3096,null,18807,null,2644,null,56074,null,5264,null,45886,null,4815,null,10188,null,1751,null,87514,null,6090,null,44290,null,4149,null,43224,null,4044,null,0400000US37,North Carolina,37
4870,null,1098,null,2663,null,840,null,1115,null,472,null,535,null,317,null,580,null,401,null,1548,null,628,null,1216,null,547,null,332,null,228,null,2207,null,710,null,1398,null,572,null,809,null,407,null,0400000US38,North Dakota,38
202259,null,7591,null,93137,null,5037,null,35856,null,3885,null,20536,null,2823,null,15320,null,2114,null,57281,null,3366,null,44965,null,3219,null,12316,null,1605,null,109122,null,5708,null,55576,null,4666,null,53546,null,3862,null,0400000US39,Ohio,39
77398,null,4170,null,40367,null,3012,null,16787,null,2406,null,9243,null,1802,null,7544,null,1425,null,23580,null,2821,null,17804,null,2415,null,5776,null,1100,null,37031,null,3157,null,20539,null,2529,null,16492,null,1915,null,0400000US40,Oklahoma,40
66143,null,5360,null,25210,null,2573,null,9336,null,1912,null,4916,null,1367,null,4420,null,1200,null,15874,null,2150,null,11588,null,1684,null,4286,null,1164,null,40933,null,4406,null,20586,null,3437,null,20347,null,2667,null,0400000US41,Oregon,41
216339,null,9484,null,85303,null,6220,null,33175,null,3337,null,19703,null,2501,null,13472,null,1873,null,52128,null,4389,null,37459,null,3637,null,14669,null,2002,null,131036,null,6878,null,61527,null,5285,null,69509,null,4722,null,0400000US42,Pennsylvania,42
18834,null,2559,null,5856,null,1580,null,1771,null,795,null,1106,null,630,null,665,null,402,null,4085,null,1349,null,2922,null,1081,null,1163,null,649,null,12978,null,2018,null,5439,null,1332,null,7539,null,1797,null,0400000US44,Rhode Island,44
107663,null,5532,null,52462,null,3801,null,20815,null,3040,null,11689,null,2260,null,9126,null,1710,null,31647,null,3001,null,23610,null,2639,null,8037,null,1591,null,55201,null,4513,null,30661,null,3302,null,24540,null,2992,null,0400000US45,South Carolina,45
13359,null,1812,null,7306,null,1332,null,3450,null,1246,null,2030,null,979,null,1420,null,607,null,3856,null,903,null,2968,null,800,null,888,null,366,null,6053,null,1422,null,3315,null,974,null,2738,null,1073,null,0400000US46,South Dakota,46
150550,null,7716,null,77238,null,5685,null,30648,null,3422,null,17630,null,2488,null,13018,null,2084,null,46590,null,5087,null,36352,null,4710,null,10238,null,1494,null,73312,null,5013,null,41152,null,4411,null,32160,null,3045,null,0400000US47,Tennessee,47
698944,null,16729,null,314337,null,10062,null,96032,null,6438,null,57461,null,5156,null,38571,null,3214,null,218305,null,9493,null,166710,null,8059,null,51595,null,4290,null,384607,null,13448,null,202052,null,11001,null,182555,null,7796,null,0400000US48,Texas,48
56956,null,4557,null,19549,null,2338,null,4943,null,1160,null,2660,null,887,null,2283,null,836,null,14606,null,2229,null,10312,null,1947,null,4294,null,1191,null,37407,null,3797,null,21571,null,2930,null,15836,null,2089,null,0400000US49,Utah,49
6885,null,1549,null,2406,null,884,null,1294,null,631,null,987,null,570,null,307,null,235,null,1112,null,675,null,845,null,632,null,267,null,196,null,4479,null,1122,null,2287,null,774,null,2192,null,780,null,0400000US50,Vermont,50
151219,null,7660,null,62153,null,5182,null,21580,null,2654,null,12491,null,2062,null,9089,null,1552,null,40573,null,4107,null,28171,null,3398,null,12402,null,1908,null,89066,null,5677,null,44637,null,4058,null,44429,null,3972,null,0400000US51,Virginia,51
115178,null,6168,null,44105,null,3129,null,16749,null,2475,null,8464,null,1617,null,8285,null,1720,null,27356,null,2463,null,19246,null,2117,null,8110,null,1583,null,71073,null,4851,null,35136,null,3828,null,35937,null,3137,null,0400000US53,Washington,53
38470,null,3161,null,21773,null,2444,null,9658,null,1939,null,4906,null,1324,null,4752,null,1158,null,12115,null,2202,null,8842,null,1843,null,3273,null,978,null,16697,null,1888,null,9077,null,1556,null,7620,null,1395,null,0400000US54,West Virginia,54
67846,null,4256,null,27904,null,2426,null,9075,null,1448,null,5428,null,1105,null,3647,null,759,null,18829,null,2007,null,14620,null,1846,null,4209,null,975,null,39942,null,3521,null,22190,null,2772,null,17752,null,2066,null,0400000US55,Wisconsin,55
9209,null,1779,null,4288,null,1254,null,2156,null,1073,null,945,null,680,null,1211,null,762,null,2132,null,737,null,1995,null,718,null,137,null,126,null,4921,null,1424,null,2900,null,1100,null,2021,null,810,null,0400000US56,Wyoming,56
122470,null,6153,null,55349,null,3752,null,14548,null,2086,null,5912,null,1337,null,8636,null,1417,null,40801,null,3198,null,25177,null,2623,null,15624,null,1863,null,67121,null,4616,null,30620,null,3306,null,36501,null,3046,null,0400000US72,Puerto Rico,72
