B27013_001E,B27013_001EA,B27013_001M,B27013_001MA,B27013_002E,B27013_002EA,B27013_002M,B27013_002MA,B27013_003E,B27013_003EA,B27013_003M,B27013_003MA,B27013_004E,B27013_004EA,B27013_004M,B27013_004MA,B27013_005E,B27013_005EA,B27013_005M,B27013_005MA,B27013_006E,B27013_006EA,B27013_006M,B27013_006MA,B27013_007E,B27013_007EA,B27013_007M,B27013_007MA,B27013_008E,B27013_008EA,B27013_008M,B27013_008MA,B27013_009E,B27013_009EA,B27013_009M,B27013_009MA,B27013_010E,B27013_010EA,B27013_010M,B27013_010MA,B27013_011E,B27013_011EA,B27013_011M,B27013_011MA,B27013_012E,B27013_012EA,B27013_012M,B27013_012MA,B27013_013E,B27013_013EA,B27013_013M,B27013_013MA,B27013_014E,B27013_014EA,B27013_014M,B27013_014MA,B27013_015E,B27013_015EA,B27013_015M,B27013_015MA,B27013_016E,B27013_016EA,B27013_016M,B27013_016MA,B27013_017E,B27013_017EA,B27013_017M,B27013_017MA,B27013_018E,B27013_018EA,B27013_018M,B27013_018MA,B27013_019E,B27013_019EA,B27013_019M,B27013_019MA,B27013_020E,B27013_020EA,B27013_020M,B27013_020MA,B27013_021E,B27013_021EA,B27013_021M,B27013_021MA,B27013_022E,B27013_022EA,B27013_022M,B27013_022MA,B27013_023E,B27013_023EA,B27013_023M,B27013_023MA,B27013_024E,B27013_024EA,B27013_024M,B27013_024MA,B27013_025E,B27013_025EA,B27013_025M,B27013_025MA,B27013_026E,B27013_026EA,B27013_026M,B27013_026MA,B27013_027E,B27013_027EA,B27013_027M,B27013_027MA,B27013_028E,B27013_028EA,B27013_028M,B27013_028MA,B27013_029E,B27013_029EA,B27013_029M,B27013_029MA,B27013_030E,B27013_030EA,B27013_030M,B27013_030MA,B27013_031E,B27013_031EA,B27013_031M,B27013_031MA,B27013_032E,B27013_032EA,B27013_032M,B27013_032MA,B27013_033E,B27013_033EA,B27013_033M,B27013_033MA,B27013_034E,B27013_034EA,B27013_034M,B27013_034MA,B27013_035E,B27013_035EA,B27013_035M,B27013_035MA,B27013_036E,B27013_036EA,B27013_036M,B27013_036MA,B27013_037E,B27013_037EA,B27013_037M,B27013_037MA,B27013_038E,B27013_038EA,B27013_038M,B27013_038MA,B27013_039E,B27013_039EA,B27013_039M,B27013_039MA,B27013_040E,B27013_040EA,B27013_040M,B27013_040MA,B27013_041E,B27013_041EA,B27013_041M,B27013_041MA,B27013_042E,B27013_042EA,B27013_042M,B27013_042MA,B27013_043E,B27013_043EA,B27013_043M,B27013_043MA,B27013_044E,B27013_044EA,B27013_044M,B27013_044MA,B27013_045E,B27013_045EA,B27013_045M,B27013_045MA,B27013_046E,B27013_046EA,B27013_046M,B27013_046MA,GEO_ID,NAME,state
7018588,null,7707,null,3098904,null,23619,null,1708313,null,19343,null,1662765,null,18939,null,1333105,null,18175,null,329660,null,13192,null,45548,null,2663,null,35746,null,2507,null,9802,null,1399,null,1390591,null,14730,null,1363471,null,14809,null,1152009,null,14215,null,211462,null,8613,null,27120,null,2736,null,21346,null,2335,null,5774,null,1225,null,1733384,null,23083,null,787218,null,16159,null,730062,null,15882,null,360133,null,11215,null,369929,null,10254,null,57156,null,3143,null,40620,null,2831,null,16536,null,1834,null,946166,null,16491,null,893900,null,15874,null,557755,null,13562,null,336145,null,9839,null,52266,null,3630,null,37084,null,2979,null,15182,null,1813,null,2186300,null,23932,null,830807,null,15779,null,523101,null,15078,null,204286,null,10501,null,318815,null,11377,null,307706,null,4711,null,197901,null,5162,null,109805,null,4317,null,1355493,null,15953,null,870212,null,15103,null,423598,null,10304,null,446614,null,13178,null,485281,null,5136,null,297079,null,6745,null,188202,null,5724,null,0400000US13,Georgia,13
943605,null,4924,null,426296,null,7678,null,233683,null,5742,null,224114,null,5695,null,205889,null,6267,null,18225,null,2620,null,9569,null,1216,null,9028,null,1163,null,541,null,334,null,192613,null,5240,null,184017,null,5137,null,171445,null,5083,null,12572,null,1840,null,8596,null,1470,null,7457,null,1248,null,1139,null,552,null,237241,null,7023,null,113511,null,4851,null,103189,null,4579,null,72300,null,4754,null,30889,null,2631,null,10322,null,1429,null,7849,null,1201,null,2473,null,672,null,123730,null,4795,null,113708,null,4664,null,86546,null,4025,null,27162,null,2384,null,10022,null,1080,null,7578,null,983,null,2444,null,718,null,280068,null,6172,null,109521,null,3593,null,51219,null,3085,null,26419,null,2409,null,24800,null,2434,null,58302,null,2155,null,44304,null,2234,null,13998,null,1646,null,170547,null,4613,null,86743,null,4072,null,55510,null,3639,null,31233,null,3211,null,83804,null,2106,null,61629,null,2571,null,22175,null,2063,null,0400000US15,Hawaii,15
1102391,null,1883,null,439281,null,8188,null,257353,null,5581,null,251339,null,5600,null,205795,null,6062,null,45544,null,3279,null,6014,null,1060,null,4819,null,998,null,1195,null,486,null,181928,null,4639,null,178048,null,4784,null,150486,null,4492,null,27562,null,2497,null,3880,null,810,null,3367,null,820,null,513,null,329,null,346166,null,7804,null,164160,null,5962,null,150712,null,6114,null,80803,null,5219,null,69909,null,4693,null,13448,null,1300,null,9455,null,1111,null,3993,null,813,null,182006,null,4405,null,172338,null,4287,null,114884,null,4457,null,57454,null,3650,null,9668,null,1297,null,7125,null,1071,null,2543,null,630,null,316944,null,6257,null,122298,null,3940,null,59208,null,3488,null,25422,null,2601,null,33786,null,2886,null,63090,null,1763,null,46902,null,2286,null,16188,null,1812,null,194646,null,4840,null,112339,null,4681,null,65226,null,3695,null,47113,null,3627,null,82307,null,1987,null,58671,null,2061,null,23636,null,1976,null,0400000US16,Idaho,16
9551317,null,3602,null,4146553,null,24567,null,2353671,null,18447,null,2286635,null,17410,null,1936818,null,17116,null,349817,null,10934,null,67036,null,3430,null,55592,null,2816,null,11444,null,1546,null,1792882,null,14837,null,1748891,null,14504,null,1504846,null,14755,null,244045,null,9366,null,43991,null,2677,null,37679,null,2503,null,6312,null,1132,null,2619997,null,21618,null,1202667,null,15043,null,1101859,null,15197,null,652898,null,11639,null,448961,null,12882,null,100808,null,3737,null,76296,null,3046,null,24512,null,2287,null,1417330,null,14718,null,1321692,null,14785,null,895852,null,12557,null,425840,null,10829,null,95638,null,3727,null,71649,null,3447,null,23989,null,2218,null,2784767,null,18866,null,1067585,null,15677,null,597285,null,14710,null,232941,null,8070,null,364344,null,10173,null,470300,null,4855,null,322443,null,6132,null,147857,null,5237,null,1717182,null,11315,null,977609,null,10739,null,503800,null,9185,null,473809,null,8645,null,739573,null,4938,null,501555,null,7492,null,238018,null,5720,null,0400000US17,Illinois,17
4733490,null,2889,null,1977094,null,15700,null,1136830,null,11497,null,1106107,null,11080,null,956633,null,11856,null,149474,null,6615,null,30723,null,2020,null,25716,null,1963,null,5007,null,840,null,840264,null,11003,null,818404,null,10692,null,713642,null,10172,null,104762,null,5970,null,21860,null,2092,null,17343,null,1868,null,4517,null,1037,null,1374640,null,14140,null,624372,null,9853,null,568770,null,9538,null,327641,null,7609,null,241129,null,8483,null,55602,null,2917,null,41065,null,2743,null,14537,null,1521,null,750268,null,9809,null,698584,null,9297,null,480279,null,9382,null,218305,null,7442,null,51684,null,3241,null,36624,null,2682,null,15060,null,1625,null,1381756,null,16035,null,530097,null,9536,null,283672,null,8819,null,122608,null,5040,null,161064,null,6491,null,246425,null,3088,null,180246,null,3545,null,66179,null,3062,null,851659,null,11745,null,473742,null,10957,null,254731,null,7142,null,219011,null,8040,null,377917,null,4270,null,271701,null,4515,null,106216,null,4817,null,0400000US18,Indiana,18
2249849,null,2213,null,1069996,null,9692,null,608436,null,7435,null,591335,null,7203,null,532622,null,7302,null,58713,null,4821,null,17101,null,1507,null,14165,null,1400,null,2936,null,650,null,461560,null,6724,null,452535,null,6718,null,408224,null,6475,null,44311,null,2996,null,9025,null,1079,null,7862,null,973,null,1163,null,399,null,630566,null,8636,null,274482,null,6102,null,241035,null,5578,null,158860,null,5007,null,82175,null,4439,null,33447,null,1968,null,26113,null,1756,null,7334,null,886,null,356084,null,6191,null,321836,null,5974,null,241697,null,5818,null,80139,null,4301,null,34248,null,2000,null,27044,null,1763,null,7204,null,1142,null,549287,null,7595,null,215570,null,4952,null,88153,null,4512,null,43094,null,3332,null,45059,null,2941,null,127417,null,2718,null,97797,null,2287,null,29620,null,2177,null,333717,null,5375,null,140352,null,5178,null,84486,null,4330,null,55866,null,3755,null,193365,null,2700,null,149976,null,3316,null,43389,null,2534,null,0400000US19,Iowa,19
2056033,null,3341,null,970382,null,9602,null,558325,null,6554,null,539722,null,6627,null,463919,null,7356,null,75803,null,4512,null,18603,null,1658,null,15346,null,1511,null,3257,null,708,null,412057,null,7258,null,402114,null,7003,null,358950,null,7294,null,43164,null,3348,null,9943,null,1065,null,8588,null,985,null,1355,null,370,null,561929,null,9870,null,247243,null,6780,null,222615,null,6674,null,132205,null,5715,null,90410,null,5434,null,24628,null,1575,null,18274,null,1349,null,6354,null,1100,null,314686,null,6652,null,290049,null,6558,null,204231,null,6008,null,85818,null,3996,null,24637,null,1814,null,18696,null,1695,null,5941,null,1045,null,523722,null,8210,null,197434,null,4446,null,92339,null,4035,null,44874,null,3402,null,47465,null,3149,null,105095,null,2182,null,78161,null,2474,null,26934,null,2100,null,326288,null,6238,null,167154,null,5764,null,98231,null,4743,null,68923,null,4053,null,159134,null,2537,null,118655,null,2991,null,40479,null,2633,null,0400000US20,Kansas,20
3210358,null,3448,null,1282537,null,14624,null,721179,null,10878,null,698551,null,10418,null,596399,null,9937,null,102152,null,4816,null,22628,null,2017,null,18477,null,1916,null,4151,null,960,null,561358,null,8670,null,548475,null,8221,null,480241,null,7680,null,68234,null,5215,null,12883,null,1551,null,10899,null,1484,null,1984,null,605,null,812742,null,12003,null,371761,null,8853,null,339980,null,8509,null,181846,null,5654,null,158134,null,6756,null,31781,null,2107,null,23700,null,1768,null,8081,null,1226,null,440981,null,8048,null,411498,null,7581,null,269155,null,6965,null,142343,null,5440,null,29483,null,2142,null,22430,null,1911,null,7053,null,1222,null,1115079,null,15101,null,441897,null,9632,null,263183,null,9195,null,92059,null,5036,null,171124,null,7565,null,178714,null,3213,null,124111,null,3626,null,54603,null,2901,null,673182,null,9766,null,404535,null,8961,null,177035,null,5468,null,227500,null,8352,null,268647,null,2848,null,182161,null,4003,null,86486,null,3128,null,0400000US21,Kentucky,21
3271126,null,2727,null,1442024,null,15957,null,793271,null,11576,null,766101,null,11169,null,607413,null,10478,null,158688,null,8245,null,27170,null,2474,null,21737,null,2169,null,5433,null,1059,null,648753,null,10583,null,630692,null,10227,null,498953,null,9790,null,131739,null,6679,null,18061,null,2065,null,13699,null,1861,null,4362,null,895,null,777650,null,13293,null,354382,null,10299,null,326648,null,9809,null,165924,null,6849,null,160724,null,7822,null,27734,null,2193,null,19145,null,1760,null,8589,null,1267,null,423268,null,9665,null,395906,null,9417,null,231126,null,7504,null,164780,null,6682,null,27362,null,2027,null,18867,null,1903,null,8495,null,1250,null,1051452,null,13845,null,393177,null,9156,null,225432,null,7927,null,81062,null,4833,null,144370,null,6795,null,167745,null,3542,null,102137,null,3487,null,65608,null,3342,null,658275,null,9710,null,399736,null,8976,null,182817,null,6509,null,216919,null,8227,null,258539,null,2984,null,151429,null,3601,null,107110,null,3908,null,0400000US22,Louisiana,22
1030464,null,1863,null,423528,null,8875,null,236481,null,5523,null,227991,null,5426,null,191034,null,5419,null,36957,null,3268,null,8490,null,1053,null,7067,null,994,null,1423,null,571,null,187047,null,5619,null,182127,null,5510,null,156556,null,4857,null,25571,null,2690,null,4920,null,805,null,4207,null,791,null,713,null,335,null,302689,null,7465,null,133865,null,4382,null,119627,null,3956,null,63477,null,3396,null,56150,null,2990,null,14238,null,1045,null,10235,null,968,null,4003,null,749,null,168824,null,4731,null,157012,null,4663,null,105004,null,3888,null,52008,null,3681,null,11812,null,1097,null,8388,null,1002,null,3424,null,784,null,304247,null,5996,null,124511,null,3882,null,60817,null,3535,null,22154,null,1942,null,38663,null,3160,null,63694,null,1420,null,44660,null,1934,null,19034,null,1564,null,179736,null,3818,null,86245,null,3558,null,40842,null,2629,null,45403,null,2693,null,93491,null,1724,null,62228,null,2061,null,31263,null,2047,null,0400000US23,Maine,23
4241729,null,3507,null,2081858,null,14594,null,1128474,null,10830,null,1087675,null,10189,null,955031,null,10389,null,132644,null,6343,null,40799,null,2779,null,35092,null,2663,null,5707,null,1096,null,953384,null,11060,null,928161,null,11094,null,843458,null,10712,null,84703,null,5183,null,25223,null,2066,null,22400,null,1836,null,2823,null,854,null,1057503,null,15914,null,456182,null,9489,null,408416,null,8807,null,246723,null,7392,null,161693,null,6598,null,47766,null,2532,null,39748,null,2632,null,8018,null,1114,null,601321,null,11871,null,555473,null,11781,null,408308,null,8304,null,147165,null,7539,null,45848,null,2191,null,37232,null,2219,null,8616,null,1509,null,1102368,null,15160,null,416409,null,8823,null,222634,null,7571,null,106006,null,4808,null,116628,null,6423,null,193775,null,3432,null,148036,null,3708,null,45739,null,3254,null,685959,null,10781,null,371980,null,9845,null,221189,null,8735,null,150791,null,6738,null,313979,null,3917,null,230208,null,4695,null,83771,null,4104,null,0400000US24,Maryland,24
5065210,null,1522,null,2210075,null,14090,null,1256820,null,11578,null,1215641,null,11607,null,1109189,null,12968,null,106452,null,6345,null,41179,null,2879,null,35897,null,2789,null,5282,null,956,null,953255,null,11163,null,927492,null,11607,null,859706,null,11902,null,67786,null,4370,null,25763,null,2091,null,23107,null,2040,null,2656,null,766,null,1487188,null,15965,null,631933,null,9797,null,569347,null,9253,null,399598,null,9071,null,169749,null,8029,null,62586,null,2991,null,49790,null,2947,null,12796,null,1330,null,855255,null,12706,null,795153,null,12458,null,621980,null,12212,null,173173,null,7027,null,60102,null,3228,null,47538,null,3035,null,12564,null,1539,null,1367947,null,14584,null,531656,null,9463,null,283179,null,9043,null,131110,null,6644,null,152069,null,7323,null,248477,null,3300,null,177527,null,4262,null,70950,null,3255,null,836291,null,10768,null,432790,null,9005,null,242625,null,6457,null,190165,null,7959,null,403501,null,5346,null,277879,null,4969,null,125622,null,4537,null,0400000US25,Massachusetts,25
7492072,null,2876,null,2710493,null,19284,null,1520577,null,11531,null,1483250,null,11697,null,1294266,null,12438,null,188984,null,6901,null,37327,null,2304,null,31322,null,2143,null,6005,null,1177,null,1189916,null,13545,null,1166134,null,12983,null,1017064,null,12184,null,149070,null,6868,null,23782,null,2018,null,20750,null,1755,null,3032,null,774,null,2229444,null,18649,null,1025984,null,12447,null,953506,null,11846,null,557014,null,10930,null,396492,null,9945,null,72478,null,3431,null,57192,null,2957,null,15286,null,1526,null,1203460,null,13129,null,1136682,null,12899,null,764210,null,11025,null,372472,null,8820,null,66778,null,2955,null,53333,null,2822,null,13445,null,1475,null,2552135,null,18357,null,1066712,null,11664,null,620870,null,10935,null,268357,null,6086,null,352513,null,9595,null,445842,null,3991,null,357552,null,4416,null,88290,null,3798,null,1485423,null,13520,null,842768,null,12551,null,454576,null,7443,null,388192,null,10845,null,642655,null,3997,null,494285,null,5482,null,148370,null,4510,null,0400000US26,Michigan,26
