B17001A_001E,B17001A_001EA,B17001A_001M,B17001A_001MA,B17001A_002E,B17001A_002EA,B17001A_002M,B17001A_002MA,B17001A_003E,B17001A_003EA,B17001A_003M,B17001A_003MA,B17001A_004E,B17001A_004EA,B17001A_004M,B17001A_004MA,B17001A_005E,B17001A_005EA,B17001A_005M,B17001A_005MA,B17001A_006E,B17001A_006EA,B17001A_006M,B17001A_006MA,B17001A_007E,B17001A_007EA,B17001A_007M,B17001A_007MA,B17001A_008E,B17001A_008EA,B17001A_008M,B17001A_008MA,B17001A_009E,B17001A_009EA,B17001A_009M,B17001A_009MA,B17001A_010E,B17001A_010EA,B17001A_010M,B17001A_010MA,B17001A_011E,B17001A_011EA,B17001A_011M,B17001A_011MA,B17001A_012E,B17001A_012EA,B17001A_012M,B17001A_012MA,B17001A_013E,B17001A_013EA,B17001A_013M,B17001A_013MA,B17001A_014E,B17001A_014EA,B17001A_014M,B17001A_014MA,B17001A_015E,B17001A_015EA,B17001A_015M,B17001A_015MA,B17001A_016E,B17001A_016EA,B17001A_016M,B17001A_016MA,B17001A_017E,B17001A_017EA,B17001A_017M,B17001A_017MA,B17001A_018E,B17001A_018EA,B17001A_018M,B17001A_018MA,B17001A_019E,B17001A_019EA,B17001A_019M,B17001A_019MA,B17001A_020E,B17001A_020EA,B17001A_020M,B17001A_020MA,B17001A_021E,B17001A_021EA,B17001A_021M,B17001A_021MA,B17001A_022E,B17001A_022EA,B17001A_022M,B17001A_022MA,B17001A_023E,B17001A_023EA,B17001A_023M,B17001A_023MA,B17001A_024E,B17001A_024EA,B17001A_024M,B17001A_024MA,B17001A_025E,B17001A_025EA,B17001A_025M,B17001A_025MA,B17001A_026E,B17001A_026EA,B17001A_026M,B17001A_026MA,B17001A_027E,B17001A_027EA,B17001A_027M,B17001A_027MA,B17001A_028E,B17001A_028EA,B17001A_028M,B17001A_028MA,B17001A_029E,B17001A_029EA,B17001A_029M,B17001A_029MA,B17001A_030E,B17001A_030EA,B17001A_030M,B17001A_030MA,B17001A_031E,B17001A_031EA,B17001A_031M,B17001A_031MA,B17001A_032E,B17001A_032EA,B17001A_032M,B17001A_032MA,B17001A_033E,B17001A_033EA,B17001A_033M,B17001A_033MA,B17001A_034E,B17001A_034EA,B17001A_034M,B17001A_034MA,B17001A_035E,B17001A_035EA,B17001A_035M,B17001A_035MA,B17001A_036E,B17001A_036EA,B17001A_036M,B17001A_036MA,B17001A_037E,B17001A_037EA,B17001A_037M,B17001A_037MA,B17001A_038E,B17001A_038EA,B17001A_038M,B17001A_038MA,B17001A_039E,B17001A_039EA,B17001A_039M,B17001A_039MA,B17001A_040E,B17001A_040EA,B17001A_040M,B17001A_040MA,B17001A_041E,B17001A_041EA,B17001A_041M,B17001A_041MA,B17001A_042E,B17001A_042EA,B17001A_042M,B17001A_042MA,B17001A_043E,B17001A_043EA,B17001A_043M,B17001A_043MA,B17001A_044E,B17001A_044EA,B17001A_044M,B17001A_044MA,B17001A_045E,B17001A_045EA,B17001A_045M,B17001A_045MA,B17001A_046E,B17001A_046EA,B17001A_046M,B17001A_046MA,B17001A_047E,B17001A_047EA,B17001A_047M,B17001A_047MA,B17001A_048E,B17001A_048EA,B17001A_048M,B17001A_048MA,B17001A_049E,B17001A_049EA,B17001A_049M,B17001A_049MA,B17001A_050E,B17001A_050EA,B17001A_050M,B17001A_050MA,B17001A_051E,B17001A_051EA,B17001A_051M,B17001A_051MA,B17001A_052E,B17001A_052EA,B17001A_052M,B17001A_052MA,B17001A_053E,B17001A_053EA,B17001A_053M,B17001A_053MA,B17001A_054E,B17001A_054EA,B17001A_054M,B17001A_054MA,B17001A_055E,B17001A_055EA,B17001A_055M,B17001A_055MA,B17001A_056E,B17001A_056EA,B17001A_056M,B17001A_056MA,B17001A_057E,B17001A_057EA,B17001A_057M,B17001A_057MA,B17001A_058E,B17001A_058EA,B17001A_058M,B17001A_058MA,B17001A_059E,B17001A_059EA,B17001A_059M,B17001A_059MA,GEO_ID,NAME,state
5927757,null,22523,null,698434,null,25577,null,318177,null,13810,null,37881,null,3970,null,6175,null,1631,null,36436,null,3428,null,15926,null,2304,null,4531,null,972,null,8820,null,1753,null,52402,null,4484,null,37774,null,4251,null,35163,null,3759,null,33307,null,2810,null,29418,null,2622,null,11266,null,1460,null,9078,null,1444,null,380257,null,15199,null,34018,null,4360,null,5660,null,1389,null,31395,null,3845,null,13299,null,2191,null,5047,null,1167,null,10311,null,1864,null,66004,null,4630,null,51078,null,3630,null,45493,null,3452,null,39644,null,3096,null,34578,null,3059,null,20528,null,1801,null,23202,null,2157,null,5229323,null,29005,null,2603749,null,18211,null,169469,null,4759,null,34927,null,3020,null,209597,null,5356,null,107569,null,5011,null,38733,null,2743,null,65407,null,3169,null,213567,null,6148,null,344523,null,6501,null,393285,null,5088,null,403440,null,4312,null,320723,null,3053,null,190514,null,1997,null,111995,null,1742,null,2625574,null,16309,null,166799,null,4355,null,38199,null,3368,null,196861,null,5755,null,100652,null,4690,null,33067,null,2725,null,66181,null,2704,null,182994,null,4929,null,329665,null,4684,null,381814,null,3815,null,409231,null,3956,null,339459,null,3089,null,208334,null,2221,null,172318,null,2805,null,0400000US13,Georgia,13
340126,null,4096,null,35733,null,4686,null,17039,null,3241,null,1411,null,844,null,344,null,289,null,1040,null,722,null,760,null,534,null,106,null,139,null,234,null,189,null,3465,null,1371,null,3016,null,1172,null,2054,null,770,null,1817,null,528,null,2099,null,725,null,428,null,256,null,265,null,222,null,18694,null,2410,null,841,null,480,null,178,null,206,null,1036,null,560,null,547,null,429,null,240,null,338,null,457,null,414,null,2461,null,854,null,3830,null,1315,null,2353,null,839,null,2218,null,669,null,2910,null,865,null,438,null,274,null,1185,null,392,null,304393,null,6167,null,168267,null,4114,null,8956,null,1039,null,1165,null,544,null,10405,null,1428,null,3378,null,915,null,1825,null,765,null,2591,null,605,null,15736,null,1926,null,31064,null,1573,null,24784,null,1133,null,22729,null,809,null,24533,null,785,null,12620,null,423,null,8481,null,639,null,136126,null,3310,null,8722,null,1120,null,1195,null,515,null,7258,null,1084,null,4850,null,880,null,813,null,421,null,2047,null,582,null,10040,null,1013,null,20613,null,1154,null,17640,null,1092,null,20938,null,842,null,20630,null,992,null,11486,null,403,null,9894,null,643,null,0400000US15,Hawaii,15
1397292,null,5322,null,193320,null,12308,null,90054,null,6889,null,11876,null,1724,null,2258,null,1013,null,10122,null,1795,null,4620,null,1086,null,1459,null,648,null,2663,null,719,null,15875,null,2669,null,13215,null,1956,null,9185,null,2004,null,8394,null,1674,null,5911,null,1192,null,2453,null,632,null,2023,null,631,null,103266,null,7083,null,11081,null,2015,null,2012,null,592,null,9802,null,1987,null,4510,null,1225,null,1473,null,622,null,3369,null,1052,null,20654,null,2491,null,15689,null,1974,null,10126,null,1900,null,9079,null,1437,null,5613,null,1176,null,4693,null,921,null,5165,null,932,null,1203972,null,12157,null,609685,null,7036,null,45088,null,1891,null,7127,null,945,null,50645,null,2552,null,27057,null,2332,null,9563,null,1244,null,18050,null,1451,null,54270,null,2909,null,82084,null,2436,null,79265,null,2106,null,85737,null,1871,null,75143,null,1367,null,44865,null,859,null,30791,null,941,null,594287,null,7329,null,40314,null,1967,null,9887,null,1498,null,47153,null,2244,null,23142,null,2122,null,7483,null,1155,null,17094,null,1495,null,47186,null,2265,null,77208,null,2075,null,75952,null,2193,null,88307,null,1693,null,77038,null,1335,null,44524,null,1134,null,38999,null,1466,null,0400000US16,Idaho,16
9125569,null,27101,null,896819,null,25843,null,394618,null,14214,null,39612,null,3884,null,7869,null,1598,null,43504,null,3555,null,18922,null,2441,null,5400,null,1316,null,13295,null,1794,null,70261,null,5381,null,52772,null,4160,null,43751,null,3791,null,45906,null,3379,null,27961,null,2767,null,12572,null,1652,null,12793,null,2589,null,502201,null,15921,null,43050,null,4413,null,8722,null,1689,null,43979,null,3775,null,20973,null,2744,null,7858,null,1351,null,12813,null,2008,null,89320,null,5325,null,72171,null,4454,null,58453,null,4591,null,47365,null,3749,null,36606,null,2480,null,25983,null,2523,null,34908,null,2592,null,8228750,null,34668,null,4112855,null,20091,null,249093,null,4512,null,45250,null,2875,null,301116,null,6756,null,161568,null,5809,null,56359,null,3090,null,108035,null,3279,null,337317,null,5696,null,569926,null,6199,null,583823,null,5351,null,673290,null,4470,null,520130,null,3793,null,295210,null,2329,null,211738,null,2891,null,4115895,null,20284,null,235935,null,4785,null,42631,null,2862,null,282435,null,6361,null,153679,null,4760,null,51059,null,2421,null,103628,null,3092,null,300277,null,7085,null,526824,null,5259,null,552369,null,5611,null,670553,null,4109,null,533594,null,3032,null,332262,null,3014,null,330649,null,3731,null,0400000US17,Illinois,17
5346502,null,9656,null,636604,null,19226,null,283942,null,11098,null,36344,null,3691,null,5639,null,1107,null,30120,null,3148,null,15572,null,2292,null,4722,null,1220,null,8741,null,1590,null,52819,null,3922,null,34056,null,2976,null,32777,null,3220,null,30062,null,2995,null,18540,null,1841,null,7819,null,1200,null,6731,null,1012,null,352662,null,11415,null,31403,null,2972,null,5161,null,1148,null,30942,null,3119,null,12462,null,2043,null,4758,null,1099,null,8862,null,1430,null,63326,null,4235,null,57086,null,3298,null,40909,null,3163,null,35824,null,2976,null,25182,null,2407,null,15223,null,1746,null,21524,null,2065,null,4709898,null,21429,null,2357547,null,14649,null,142182,null,3802,null,28133,null,2333,null,179917,null,5693,null,95241,null,4274,null,32926,null,2462,null,68407,null,2890,null,191711,null,5370,null,311750,null,4075,null,330039,null,3608,null,378195,null,3520,null,304014,null,2324,null,175708,null,1460,null,119324,null,1740,null,2352351,null,12803,null,136166,null,2999,null,26035,null,2249,null,171665,null,4181,null,93508,null,4240,null,34156,null,2000,null,59002,null,2538,null,164496,null,4483,null,283677,null,4317,null,317146,null,3322,null,377198,null,3285,null,311249,null,2738,null,195334,null,1924,null,182719,null,2861,null,0400000US18,Indiana,18
2685354,null,5653,null,290323,null,11554,null,126107,null,6247,null,15936,null,1897,null,1901,null,643,null,11297,null,2020,null,6557,null,1342,null,1505,null,640,null,4590,null,980,null,29378,null,2715,null,14034,null,1873,null,10940,null,1743,null,12266,null,1556,null,9463,null,1217,null,3997,null,869,null,4243,null,718,null,164216,null,7664,null,16939,null,1960,null,2173,null,731,null,12329,null,1774,null,6104,null,1081,null,2375,null,756,null,4115,null,960,null,39600,null,3043,null,21690,null,2312,null,13956,null,1873,null,13309,null,1556,null,10841,null,1222,null,6391,null,806,null,14394,null,1467,null,2395031,null,12953,null,1199194,null,7050,null,71889,null,2091,null,13692,null,1610,null,92292,null,2734,null,45629,null,2556,null,15996,null,1510,null,33307,null,1676,null,98036,null,2971,null,151881,null,2479,null,158154,null,2352,null,193796,null,1721,null,159001,null,1464,null,92868,null,1124,null,72653,null,1162,null,1195837,null,8881,null,67281,null,2068,null,12614,null,1689,null,81240,null,2651,null,46692,null,2797,null,14926,null,1279,null,32510,null,1550,null,79953,null,3554,null,141767,null,2394,null,152939,null,2260,null,195008,null,1902,null,159977,null,1415,null,104409,null,1124,null,106521,null,1859,null,0400000US19,Iowa,19
2368608,null,7870,null,279275,null,12916,null,122557,null,7014,null,15551,null,2472,null,3025,null,856,null,13091,null,1843,null,3979,null,926,null,1843,null,564,null,3324,null,785,null,28217,null,2745,null,16048,null,2196,null,10743,null,1572,null,11948,null,1659,null,7847,null,1149,null,3033,null,698,null,3908,null,787,null,156718,null,7903,null,15113,null,2009,null,2452,null,760,null,13138,null,2247,null,7087,null,1499,null,1420,null,571,null,2723,null,841,null,38005,null,3292,null,24202,null,2496,null,15055,null,1689,null,12547,null,1722,null,9183,null,1128,null,6145,null,1058,null,9648,null,1401,null,2089333,null,13814,null,1050464,null,8165,null,66404,null,2212,null,11403,null,1521,null,81465,null,3181,null,45464,null,2903,null,14250,null,1191,null,29126,null,1627,null,91796,null,3296,null,142085,null,2886,null,138960,null,2684,null,164916,null,2255,null,133610,null,1386,null,74736,null,1399,null,56249,null,1399,null,1038869,null,8059,null,65551,null,2356,null,10525,null,1388,null,75249,null,3065,null,40546,null,2879,null,12949,null,1464,null,28892,null,1616,null,76790,null,3251,null,127082,null,3050,null,132175,null,2073,null,167574,null,2041,null,135429,null,1414,null,82688,null,1796,null,83419,null,2028,null,0400000US20,Kansas,20
3728609,null,6431,null,638068,null,20404,null,280549,null,10697,null,33152,null,3215,null,4508,null,1180,null,30030,null,2945,null,14593,null,2007,null,5410,null,1213,null,10079,null,1875,null,38459,null,3517,null,36376,null,3108,null,32361,null,2930,null,31126,null,3108,null,24629,null,2276,null,11661,null,1617,null,8165,null,1059,null,357519,null,12466,null,31201,null,3267,null,4384,null,1172,null,31792,null,3345,null,14276,null,2171,null,4846,null,1143,null,11383,null,1706,null,46752,null,3185,null,56399,null,3879,null,43787,null,3494,null,40694,null,2996,null,29518,null,2639,null,19462,null,2133,null,23025,null,2056,null,3090541,null,22072,null,1537021,null,12641,null,83766,null,3457,null,19276,null,2409,null,109721,null,4190,null,58243,null,3197,null,19818,null,2091,null,40602,null,2541,null,127086,null,4527,null,207292,null,3662,null,221322,null,3715,null,246996,null,2652,null,203601,null,2518,null,121529,null,1884,null,77769,null,1522,null,1553520,null,12215,null,87890,null,3551,null,15901,null,2105,null,104695,null,4108,null,55120,null,3946,null,16705,null,1845,null,38643,null,2365,null,110140,null,3428,null,192972,null,4091,null,216797,null,3484,null,252625,null,2924,null,214696,null,2658,null,135336,null,2252,null,112000,null,2345,null,0400000US21,Kentucky,21
2794570,null,6571,null,302343,null,14448,null,120035,null,7093,null,12893,null,1939,null,2080,null,501,null,13032,null,2538,null,3677,null,970,null,1477,null,558,null,3249,null,887,null,21658,null,2651,null,14096,null,2252,null,11315,null,1794,null,15046,null,2317,null,11453,null,1797,null,4744,null,1029,null,5315,null,1061,null,182308,null,9424,null,13947,null,2192,null,2306,null,799,null,12920,null,2251,null,5907,null,1319,null,1726,null,679,null,3376,null,918,null,34635,null,3601,null,25752,null,2691,null,17594,null,2230,null,19484,null,2656,null,18401,null,2250,null,11687,null,1603,null,14573,null,1636,null,2492227,null,15326,null,1251695,null,9059,null,77184,null,2230,null,11945,null,1453,null,93404,null,3389,null,50644,null,3545,null,16095,null,1840,null,34050,null,2058,null,106559,null,3338,null,173018,null,3277,null,170665,null,2269,null,194713,null,2533,null,160655,null,1834,null,97186,null,1150,null,65577,null,1484,null,1240532,null,10231,null,73356,null,2651,null,15690,null,1972,null,84522,null,3026,null,45653,null,2355,null,15536,null,1562,null,31114,null,1967,null,88826,null,3911,null,159977,null,3181,null,167245,null,2619,null,196216,null,2870,null,163214,null,2769,null,105534,null,1786,null,93649,null,2542,null,0400000US22,Louisiana,22
1218366,null,4333,null,139450,null,7892,null,57953,null,4092,null,4834,null,1017,null,1157,null,620,null,4930,null,1092,null,2083,null,699,null,932,null,395,null,2412,null,757,null,7892,null,1626,null,6255,null,1042,null,6661,null,1253,null,8206,null,1240,null,6724,null,978,null,3191,null,793,null,2676,null,618,null,81497,null,4830,null,6325,null,1337,null,924,null,488,null,7413,null,1352,null,2831,null,622,null,995,null,425,null,2284,null,651,null,12572,null,1428,null,11227,null,1606,null,9263,null,1407,null,9076,null,1130,null,7908,null,1256,null,4118,null,858,null,6561,null,1123,null,1078916,null,8810,null,535527,null,4910,null,26589,null,1109,null,5590,null,929,null,33574,null,1754,null,19497,null,1732,null,6805,null,1089,null,14197,null,1104,null,41396,null,1649,null,60350,null,1213,null,74031,null,1572,null,93450,null,1420,null,80779,null,1132,null,46442,null,932,null,32827,null,842,null,543389,null,5409,null,23249,null,1464,null,4468,null,909,null,31608,null,2038,null,17664,null,1782,null,6594,null,1013,null,13480,null,1082,null,32789,null,1697,null,59532,null,1647,null,74791,null,1615,null,98090,null,1286,null,82867,null,1419,null,51214,null,897,null,47043,null,1161,null,0400000US23,Maine,23
3362544,null,12335,null,219046,null,11266,null,96840,null,6407,null,10119,null,1813,null,1424,null,803,null,7850,null,1542,null,2817,null,944,null,1770,null,726,null,1763,null,691,null,18246,null,2737,null,12111,null,2213,null,11092,null,1969,null,12015,null,2004,null,9046,null,1235,null,4582,null,1130,null,4005,null,840,null,122206,null,6975,null,7521,null,1801,null,1040,null,531,null,8430,null,1931,null,4607,null,1207,null,1152,null,602,null,2736,null,773,null,23472,null,3141,null,14875,null,2015,null,12560,null,1807,null,13300,null,2060,null,10746,null,1484,null,8378,null,1417,null,13389,null,1648,null,3143498,null,16055,null,1553240,null,9607,null,87830,null,2521,null,17091,null,1837,null,116081,null,3453,null,61855,null,3550,null,21439,null,1660,null,42180,null,1915,null,127080,null,4043,null,196464,null,3167,null,211902,null,2722,null,260678,null,2936,null,206959,null,1662,null,119054,null,1413,null,84627,null,1158,null,1590258,null,9110,null,87144,null,2012,null,17122,null,2075,null,102942,null,4028,null,60064,null,3809,null,19001,null,1888,null,42047,null,2047,null,114652,null,3905,null,186501,null,2781,null,217915,null,2339,null,269364,null,3002,null,216077,null,1602,null,130749,null,2097,null,126680,null,2537,null,0400000US24,Maryland,24
5251552,null,12398,null,425778,null,16249,null,180428,null,8291,null,15457,null,2493,null,2060,null,828,null,15181,null,2359,null,6039,null,1311,null,3554,null,977,null,5728,null,1376,null,27156,null,3033,null,20627,null,2701,null,19917,null,2598,null,26043,null,3541,null,19867,null,2217,null,8665,null,1324,null,10134,null,1404,null,245350,null,11531,null,16659,null,2464,null,2531,null,780,null,15909,null,2332,null,8081,null,1770,null,2300,null,834,null,5544,null,1152,null,38939,null,4158,null,32263,null,3249,null,26905,null,2999,null,29036,null,2922,null,26401,null,2465,null,15786,null,1643,null,24996,null,2136,null,4825774,null,18077,null,2369980,null,10695,null,126432,null,3007,null,24395,null,2513,null,176983,null,3843,null,84625,null,3945,null,32466,null,2432,null,61979,null,2878,null,186725,null,4088,null,303600,null,4228,null,348844,null,3825,null,406183,null,4130,null,312307,null,2697,null,174601,null,1807,null,130840,null,2014,null,2455794,null,12348,null,119493,null,2715,null,28247,null,2370,null,155457,null,4153,null,82887,null,4093,null,28506,null,2246,null,59838,null,2567,null,170046,null,5081,null,292452,null,3329,null,354010,null,3182,null,422930,null,3435,null,333016,null,2628,null,202885,null,1775,null,206027,null,2920,null,0400000US25,Massachusetts,25
7805757,null,9470,null,976197,null,23166,null,441311,null,12042,null,44864,null,3259,null,9919,null,1573,null,46900,null,3852,null,21556,null,2246,null,7335,null,1248,null,12789,null,1672,null,78998,null,4339,null,52858,null,3792,null,48845,null,3672,null,55519,null,3476,null,36869,null,2873,null,13279,null,1618,null,11580,null,2070,null,534886,null,14274,null,45656,null,3513,null,8156,null,1541,null,45578,null,3544,null,20404,null,2360,null,6306,null,1211,null,13453,null,1362,null,95502,null,5422,null,75200,null,4404,null,60897,null,3753,null,59907,null,3550,null,44584,null,3013,null,24571,null,2158,null,34672,null,2952,null,6829560,null,22912,null,3411204,null,12847,null,180769,null,3146,null,37670,null,3086,null,245137,null,5252,null,133088,null,4407,null,47664,null,2251,null,97135,null,2675,null,275843,null,4981,null,407075,null,4029,null,472479,null,4366,null,578243,null,3669,null,468134,null,2798,null,275667,null,2074,null,192300,null,2720,null,3418356,null,13730,null,171109,null,3459,null,35947,null,2524,null,229071,null,5380,null,126764,null,4079,null,45497,null,2388,null,88272,null,2890,null,248389,null,4988,null,377649,null,4155,null,460810,null,3711,null,580903,null,3810,null,473845,null,3245,null,299941,null,2294,null,280159,null,3499,null,0400000US26,Michigan,26
4491378,null,8657,null,396909,null,14176,null,178861,null,7375,null,15800,null,1697,null,3350,null,856,null,15363,null,1885,null,7697,null,1364,null,2823,null,815,null,6134,null,1075,null,38540,null,3733,null,19811,null,2206,null,16150,null,2012,null,22572,null,2378,null,15946,null,1446,null,6628,null,873,null,8047,null,853,null,218048,null,9864,null,15677,null,2269,null,2376,null,661,null,16896,null,2174,null,6710,null,1310,null,1981,null,548,null,4601,null,1019,null,50549,null,3631,null,26789,null,2229,null,22268,null,1984,null,21219,null,2086,null,15456,null,1476,null,11203,null,1290,null,22323,null,2380,null,4094469,null,14826,null,2055038,null,9120,null,127789,null,2117,null,24164,null,1823,null,149510,null,4202,null,77803,null,3232,null,27827,null,1918,null,54682,null,2093,null,165194,null,4508,null,277719,null,2786,null,285125,null,2551,null,349613,null,2778,null,263371,null,1577,null,148059,null,1262,null,104182,null,1230,null,2039431,null,9466,null,122089,null,2475,null,23273,null,1921,null,140743,null,3590,null,74151,null,3071,null,25876,null,1655,null,54533,null,1738,null,142777,null,3478,null,258776,null,2723,null,274880,null,2547,null,346736,null,2397,null,269943,null,1535,null,157387,null,2015,null,148267,null,2346,null,0400000US27,Minnesota,27
1709567,null,5087,null,228577,null,13814,null,103949,null,7083,null,13092,null,2016,null,1976,null,858,null,11500,null,2049,null,6000,null,1391,null,1558,null,741,null,2414,null,898,null,17732,null,2931,null,12007,null,1967,null,10978,null,1920,null,11058,null,1813,null,8055,null,1427,null,4082,null,999,null,3497,null,781,null,124628,null,8318,null,9955,null,1780,null,1800,null,757,null,10000,null,2077,null,3721,null,1077,null,1431,null,592,null,4253,null,916,null,19452,null,3129,null,19229,null,2249,null,12845,null,2279,null,11646,null,1797,null,11974,null,1767,null,7400,null,1335,null,10922,null,1675,null,1480990,null,13420,null,739985,null,8011,null,47138,null,2685,null,8637,null,1448,null,54961,null,2738,null,29666,null,2436,null,8731,null,1158,null,20973,null,1832,null,62113,null,3363,null,92300,null,2826,null,100577,null,2381,null,110063,null,2235,null,98012,null,1801,null,64855,null,1254,null,41959,null,1345,null,741005,null,8013,null,42373,null,2484,null,7872,null,1349,null,50175,null,3064,null,28759,null,2752,null,8006,null,1055,null,17840,null,1503,null,50090,null,3476,null,89093,null,2846,null,97450,null,3009,null,114859,null,1876,null,99861,null,1857,null,71742,null,1287,null,62885,null,2346,null,0400000US28,Mississippi,28
4893574,null,7490,null,609830,null,19721,null,264865,null,11731,null,33799,null,2885,null,6272,null,1097,null,27891,null,3187,null,12780,null,2172,null,4699,null,1148,null,9999,null,1680,null,43209,null,3812,null,30994,null,3071,null,28782,null,2911,null,30659,null,2635,null,19830,null,2257,null,7890,null,1134,null,8061,null,1174,null,344965,null,11656,null,31741,null,2870,null,4656,null,1137,null,28321,null,2652,null,14272,null,2214,null,4023,null,1024,null,8824,null,1480,null,61857,null,3804,null,48688,null,2895,null,39021,null,3094,null,35557,null,2712,null,26603,null,2261,null,16426,null,1672,null,24976,null,2071,null,4283744,null,21439,null,2132579,null,12922,null,124705,null,2895,null,24108,null,1911,null,158004,null,4698,null,82317,null,3104,null,30027,null,2377,null,54769,null,2533,null,177503,null,3993,null,282935,null,4309,null,286838,null,3780,null,342714,null,2820,null,277582,null,2432,null,171014,null,1427,null,120063,null,1817,null,2151165,null,12133,null,117340,null,2947,null,23035,null,2076,null,147936,null,3985,null,75620,null,3262,null,29368,null,2097,null,54695,null,2573,null,156083,null,3696,null,268761,null,3363,null,279463,null,3377,null,350320,null,2934,null,287378,null,2734,null,187989,null,2061,null,173177,null,2445,null,0400000US29,Missouri,29
847713,null,2429,null,109414,null,8425,null,50829,null,4879,null,6726,null,1798,null,1761,null,781,null,5753,null,1342,null,1940,null,788,null,850,null,495,null,870,null,425,null,9232,null,1873,null,6569,null,1623,null,4505,null,1213,null,4962,null,929,null,4351,null,1018,null,1675,null,469,null,1635,null,507,null,58585,null,4806,null,5447,null,1245,null,668,null,431,null,3503,null,882,null,1333,null,620,null,605,null,309,null,1896,null,787,null,13128,null,2047,null,7762,null,1504,null,5845,null,1101,null,5820,null,1366,null,5580,null,1226,null,3057,null,671,null,3941,null,815,null,738299,null,8476,null,372816,null,4862,null,19526,null,1226,null,2981,null,817,null,23801,null,1907,null,13939,null,1416,null,5220,null,958,null,9836,null,1124,null,32112,null,2100,null,44809,null,1783,null,45566,null,1544,null,61183,null,1121,null,57371,null,1106,null,32683,null,651,null,23789,null,585,null,365483,null,5279,null,18883,null,1144,null,3845,null,1036,null,22170,null,1904,null,13550,null,1454,null,4250,null,890,null,9595,null,1002,null,25824,null,2009,null,42649,null,1352,null,45577,null,1241,null,62659,null,1468,null,54061,null,1242,null,32775,null,742,null,29645,null,1102,null,0400000US30,Montana,30
1535729,null,6817,null,158763,null,8427,null,67149,null,4949,null,6144,null,1394,null,1003,null,458,null,6447,null,1194,null,2002,null,494,null,756,null,385,null,1513,null,527,null,18598,null,2335,null,8044,null,1361,null,5325,null,1169,null,7135,null,1417,null,6057,null,1213,null,1701,null,490,null,2424,null,598,null,91614,null,5690,null,8978,null,1507,null,1633,null,741,null,5086,null,1132,null,2620,null,800,null,997,null,521,null,3458,null,1282,null,25033,null,3438,null,11181,null,1458,null,8203,null,1298,null,6524,null,1207,null,5891,null,1201,null,3619,null,753,null,8391,null,1087,null,1376966,null,11200,null,692117,null,6327,null,48048,null,1775,null,10029,null,1364,null,54268,null,2306,null,26228,null,1718,null,10431,null,1086,null,18219,null,1348,null,57725,null,2301,null,94455,null,1973,null,90600,null,1639,null,106682,null,1886,null,86145,null,1275,null,50540,null,942,null,38747,null,921,null,684849,null,6648,null,43662,null,1776,null,9559,null,1171,null,51882,null,2440,null,23230,null,2066,null,9262,null,1066,null,16310,null,1486,null,47112,null,3095,null,87362,null,1873,null,85275,null,1737,null,110427,null,1586,null,89092,null,1369,null,55048,null,1112,null,56628,null,1694,null,0400000US31,Nebraska,31
1988804,null,11740,null,231102,null,14283,null,108351,null,8398,null,15517,null,2662,null,1581,null,776,null,13133,null,2366,null,5921,null,1748,null,1478,null,588,null,4118,null,1066,null,10285,null,2033,null,15543,null,2030,null,13439,null,2110,null,11060,null,1506,null,9754,null,1814,null,4161,null,1157,null,2361,null,821,null,122751,null,7699,null,12584,null,2506,null,2284,null,900,null,13372,null,2627,null,5069,null,1355,null,1300,null,573,null,3764,null,1101,null,16118,null,2113,null,18370,null,2515,null,15507,null,2322,null,14109,null,2144,null,8262,null,1354,null,5998,null,1348,null,6014,null,1320,null,1757702,null,17403,null,914265,null,9954,null,59514,null,3204,null,9190,null,1623,null,72128,null,3908,null,32045,null,2648,null,9883,null,1320,null,25952,null,1876,null,74990,null,2394,null,138169,null,3039,null,133483,null,3413,null,134290,null,2027,null,110264,null,1951,null,67379,null,1223,null,46978,null,1044,null,843437,null,9619,null,57562,null,2911,null,11326,null,1961,null,62432,null,3120,null,32128,null,3424,null,11127,null,1392,null,21352,null,1502,null,63308,null,2830,null,116696,null,3327,null,115063,null,2662,null,121510,null,2420,null,109997,null,1645,null,68390,null,1575,null,52546,null,1571,null,0400000US32,Nevada,32
1215847,null,3342,null,94755,null,7561,null,42938,null,4762,null,3660,null,1133,null,269,null,231,null,4467,null,1420,null,2711,null,1117,null,684,null,403,null,1951,null,708,null,5873,null,1629,null,4207,null,912,null,6002,null,1488,null,4989,null,945,null,4687,null,969,null,838,null,395,null,2600,null,1548,null,51817,null,4491,null,3824,null,1255,null,369,null,293,null,3144,null,1092,null,1338,null,625,null,406,null,369,null,1161,null,698,null,8095,null,1363,null,7981,null,1497,null,7402,null,1322,null,5509,null,1110,null,4764,null,828,null,3357,null,751,null,4467,null,985,null,1121092,null,7313,null,557062,null,4859,null,29126,null,1178,null,5880,null,1085,null,37774,null,2138,null,22171,null,1988,null,6940,null,1026,null,16552,null,1150,null,47764,null,2225,null,63931,null,1357,null,79428,null,1535,null,101174,null,1022,null,76215,null,1073,null,42611,null,559,null,27496,null,1575,null,564030,null,4663,null,28463,null,1421,null,5567,null,1102,null,38140,null,2333,null,20763,null,1739,null,7154,null,1053,null,15572,null,1189,null,42871,null,1704,null,59891,null,1588,null,80163,null,1410,null,102081,null,1165,null,78392,null,880,null,44483,null,791,null,40490,null,1250,null,0400000US33,New Hampshire,33
