C17022_001E,C17022_001EA,C17022_001M,C17022_001MA,C17022_002E,C17022_002EA,C17022_002M,C17022_002MA,C17022_003E,C17022_003EA,C17022_003M,C17022_003MA,C17022_004E,C17022_004EA,C17022_004M,C17022_004MA,C17022_005E,C17022_005EA,C17022_005M,C17022_005MA,C17022_006E,C17022_006EA,C17022_006M,C17022_006MA,C17022_007E,C17022_007EA,C17022_007M,C17022_007MA,C17022_008E,C17022_008EA,C17022_008M,C17022_008MA,C17022_009E,C17022_009EA,C17022_009M,C17022_009MA,C17022_010E,C17022_010EA,C17022_010M,C17022_010MA,C17022_011E,C17022_011EA,C17022_011M,C17022_011MA,C17022_012E,C17022_012EA,C17022_012M,C17022_012MA,C17022_013E,C17022_013EA,C17022_013M,C17022_013MA,C17022_014E,C17022_014EA,C17022_014M,C17022_014MA,C17022_015E,C17022_015EA,C17022_015M,C17022_015MA,C17022_016E,C17022_016EA,C17022_016M,C17022_016MA,C17022_017E,C17022_017EA,C17022_017M,C17022_017MA,C17022_018E,C17022_018EA,C17022_018M,C17022_018MA,C17022_019E,C17022_019EA,C17022_019M,C17022_019MA,C17022_020E,C17022_020EA,C17022_020M,C17022_020MA,C17022_021E,C17022_021EA,C17022_021M,C17022_021MA,GEO_ID,NAME,state
722181,null,7254,null,94108,null,3986,null,40033,null,2600,null,54075,null,3435,null,10574,null,1743,null,43501,null,2990,null,22194,null,2089,null,11390,null,1469,null,10804,null,1612,null,3269,null,836,null,7535,null,1409,null,44737,null,3387,null,30163,null,2786,null,14574,null,2148,null,4168,null,1322,null,10406,null,1565,null,561142,null,7431,null,476062,null,6656,null,85080,null,4145,null,30647,null,2555,null,54433,null,3360,null,0400000US20,Kansas,20
1146621,null,11765,null,226115,null,7813,null,97388,null,5053,null,128727,null,6166,null,19827,null,2226,null,108900,null,5817,null,41537,null,3499,null,24805,null,2492,null,16732,null,2412,null,3247,null,962,null,13485,null,2142,null,77601,null,4433,null,51701,null,3749,null,25900,null,2555,null,6898,null,1284,null,19002,null,2259,null,801368,null,11055,null,681782,null,10720,null,119586,null,5822,null,39264,null,3071,null,80322,null,4843,null,0400000US21,Kentucky,21
1128899,null,12816,null,215921,null,7259,null,64272,null,3934,null,151649,null,6382,null,17781,null,2320,null,133868,null,6081,null,42172,null,3205,null,20541,null,2094,null,21631,null,2546,null,5613,null,1321,null,16018,null,1970,null,69574,null,4040,null,39501,null,2842,null,30073,null,3072,null,6144,null,1247,null,23929,null,2708,null,801232,null,11561,null,649697,null,10399,null,151535,null,6368,null,48235,null,3568,null,103300,null,4971,null,0400000US22,Louisiana,22
347561,null,5549,null,44286,null,2823,null,18375,null,1751,null,25911,null,2307,null,5426,null,1072,null,20485,null,2252,null,13075,null,1645,null,7525,null,1066,null,5550,null,1316,null,961,null,439,null,4589,null,1192,null,19492,null,1806,null,12979,null,1400,null,6513,null,1244,null,1598,null,619,null,4915,null,1149,null,270708,null,5478,null,232264,null,4829,null,38444,null,3043,null,13073,null,1588,null,25371,null,2602,null,0400000US23,Maine,23
1391688,null,11881,null,122872,null,6044,null,39878,null,3493,null,82994,null,4530,null,12747,null,2144,null,70247,null,4136,null,25950,null,2795,null,12244,null,1958,null,13706,null,2175,null,2586,null,945,null,11120,null,1855,null,54667,null,4007,null,27875,null,2472,null,26792,null,3126,null,5259,null,1386,null,21533,null,2714,null,1188199,null,11515,null,932160,null,10857,null,256039,null,8442,null,69313,null,4412,null,186726,null,6392,null,0400000US24,Maryland,24
1557057,null,14586,null,153166,null,7081,null,50844,null,3977,null,102322,null,5864,null,16547,null,2401,null,85775,null,5148,null,30628,null,2742,null,15433,null,1707,null,15195,null,2153,null,3643,null,990,null,11552,null,1933,null,61838,null,3951,null,32871,null,2928,null,28967,null,2602,null,5864,null,1368,null,23103,null,2509,null,1311425,null,12947,null,1069362,null,12147,null,242063,null,7164,null,72602,null,4458,null,169461,null,5751,null,0400000US25,Massachusetts,25
2523758,null,15653,null,403456,null,9142,null,158299,null,7057,null,245157,null,7590,null,42943,null,3711,null,202214,null,6452,null,78731,null,4053,null,41629,null,3183,null,37102,null,3071,null,9477,null,1568,null,27625,null,2676,null,149864,null,5383,null,94419,null,3806,null,55445,null,3748,null,12949,null,1805,null,42496,null,3106,null,1891707,null,14526,null,1584037,null,14080,null,307670,null,7965,null,101352,null,5249,null,206318,null,6342,null,0400000US26,Michigan,26
1349167,null,10514,null,138977,null,5319,null,56283,null,3273,null,82694,null,4629,null,16090,null,1835,null,66604,null,4413,null,33389,null,2897,null,17983,null,1784,null,15406,null,2186,null,4478,null,1198,null,10928,null,1869,null,61517,null,3606,null,39372,null,2883,null,22145,null,2314,null,5934,null,1158,null,16211,null,2090,null,1115284,null,10310,null,963056,null,9441,null,152228,null,5628,null,53924,null,2977,null,98304,null,4723,null,0400000US27,Minnesota,27
754131,null,10408,null,179655,null,6817,null,57673,null,4055,null,121982,null,6564,null,18348,null,2475,null,103634,null,5914,null,31459,null,3158,null,17772,null,2280,null,13687,null,2197,null,2808,null,892,null,10879,null,1850,null,53676,null,3597,null,30801,null,2906,null,22875,null,2446,null,5855,null,1695,null,17020,null,2241,null,489341,null,9348,null,400281,null,9052,null,89060,null,5394,null,27380,null,2994,null,61680,null,4543,null,0400000US28,Mississippi,28
1543375,null,10732,null,238078,null,7451,null,88477,null,5071,null,149601,null,6088,null,25316,null,2619,null,124285,null,5568,null,52948,null,3431,null,30043,null,2788,null,22905,null,2245,null,5000,null,1041,null,17905,null,2022,null,95762,null,4998,null,59835,null,3536,null,35927,null,3231,null,7246,null,1418,null,28681,null,2700,null,1156587,null,11411,null,974541,null,11159,null,182046,null,7108,null,60340,null,3812,null,121706,null,5273,null,0400000US29,Missouri,29
235940,null,5112,null,34169,null,2577,null,14747,null,1790,null,19422,null,2362,null,4634,null,1206,null,14788,null,2055,null,7327,null,1315,null,5536,null,1146,null,1791,null,559,null,405,null,263,null,1386,null,497,null,16330,null,2148,null,11146,null,1607,null,5184,null,1242,null,1576,null,678,null,3608,null,1027,null,178114,null,4968,null,156537,null,4797,null,21577,null,2234,null,7968,null,1719,null,13609,null,1533,null,0400000US30,Montana,30
457966,null,6887,null,59074,null,3431,null,24922,null,2343,null,34152,null,3091,null,5087,null,1154,null,29065,null,2895,null,13947,null,1674,null,8050,null,1156,null,5897,null,1148,null,1037,null,435,null,4860,null,1147,null,27633,null,2845,null,18547,null,2136,null,9086,null,1629,null,2803,null,874,null,6283,null,1365,null,357312,null,6295,null,310851,null,6350,null,46461,null,3333,null,16674,null,1911,null,29787,null,2287,null,0400000US31,Nebraska,31
632236,null,9999,null,87635,null,5269,null,40869,null,4155,null,46766,null,3815,null,11018,null,1622,null,35748,null,3445,null,21395,null,2464,null,12472,null,1978,null,8923,null,1634,null,2686,null,910,null,6237,null,1319,null,38171,null,3309,null,22093,null,2657,null,16078,null,2400,null,5201,null,1328,null,10877,null,2008,null,485035,null,9057,null,376480,null,8473,null,108555,null,5310,null,41442,null,3229,null,67113,null,3953,null,0400000US32,Nevada,32
336491,null,4797,null,25712,null,2366,null,9767,null,1283,null,15945,null,1960,null,2268,null,795,null,13677,null,2015,null,6336,null,986,null,4522,null,979,null,1814,null,558,null,463,null,287,null,1351,null,503,null,16372,null,2233,null,10467,null,1604,null,5905,null,1312,null,1649,null,785,null,4256,null,974,null,288071,null,4645,null,246170,null,4971,null,41901,null,2998,null,15384,null,1759,null,26517,null,2525,null,0400000US33,New Hampshire,33
2172031,null,12552,null,216388,null,8330,null,79840,null,4695,null,136548,null,6329,null,22512,null,2594,null,114036,null,5736,null,48625,null,3627,null,23638,null,2611,null,24987,null,2735,null,6239,null,1418,null,18748,null,2322,null,89143,null,4744,null,49219,null,3518,null,39924,null,3454,null,10899,null,2223,null,29025,null,2655,null,1817875,null,12340,null,1458807,null,13452,null,359068,null,8289,null,107569,null,4725,null,251499,null,6617,null,0400000US34,New Jersey,34
489296,null,6847,null,95204,null,4702,null,41306,null,3230,null,53898,null,3979,null,12100,null,2291,null,41798,null,3715,null,20677,null,2727,null,11796,null,2092,null,8881,null,1790,null,3199,null,1021,null,5682,null,1407,null,33776,null,3078,null,20017,null,2191,null,13759,null,2574,null,4946,null,1315,null,8813,null,1937,null,339639,null,6222,null,273961,null,6043,null,65678,null,4275,null,21742,null,2645,null,43936,null,3502,null,0400000US35,New Mexico,35
4606840,null,20341,null,693281,null,12909,null,266327,null,9062,null,426954,null,10444,null,70484,null,5169,null,356470,null,9503,null,136512,null,5520,null,69325,null,4156,null,67187,null,4386,null,15798,null,2320,null,51389,null,3564,null,233464,null,7546,null,132563,null,5936,null,100901,null,4435,null,21310,null,2681,null,79591,null,3900,null,3543583,null,18125,null,2746383,null,18562,null,797200,null,13999,null,234544,null,8975,null,562656,null,9462,null,0400000US36,New York,36
2430277,null,20042,null,413359,null,10747,null,158836,null,6560,null,254523,null,8540,null,46291,null,4441,null,208232,null,7616,null,95233,null,5980,null,53049,null,4221,null,42184,null,3886,null,10566,null,2258,null,31618,null,2986,null,154866,null,5761,null,98748,null,5277,null,56118,null,3886,null,15103,null,2284,null,41015,null,3399,null,1766819,null,18702,null,1480882,null,15536,null,285937,null,8701,null,86308,null,5456,null,199629,null,7022,null,0400000US37,North Carolina,37
172152,null,3488,null,16679,null,1783,null,6773,null,1101,null,9906,null,1464,null,1427,null,534,null,8479,null,1405,null,4962,null,1066,null,3264,null,793,null,1698,null,663,null,213,null,208,null,1485,null,612,null,7820,null,1125,null,5590,null,828,null,2230,null,789,null,743,null,448,null,1487,null,681,null,142691,null,3217,null,125221,null,2672,null,17470,null,1633,null,7373,null,1215,null,10097,null,1205,null,0400000US38,North Dakota,38
2947214,null,14853,null,453741,null,10063,null,153113,null,5506,null,300628,null,8210,null,48281,null,4561,null,252347,null,6811,null,85970,null,4449,null,47296,null,2915,null,38674,null,3310,null,7797,null,1319,null,30877,null,2948,null,165718,null,7183,null,101109,null,5080,null,64609,null,4541,null,17066,null,2353,null,47543,null,3624,null,2241785,null,15396,null,1869515,null,15683,null,372270,null,9005,null,117077,null,5927,null,255193,null,7328,null,0400000US39,Ohio,39
949299,null,9633,null,166786,null,6228,null,70987,null,4014,null,95799,null,4824,null,17247,null,2128,null,78552,null,4425,null,38693,null,2712,null,22422,null,2171,null,16271,null,1916,null,4393,null,1054,null,11878,null,1785,null,63911,null,3537,null,39498,null,2746,null,24413,null,2682,null,6762,null,1529,null,17651,null,2205,null,679909,null,8932,null,570413,null,9278,null,109496,null,4402,null,41771,null,3368,null,67725,null,3524,null,0400000US40,Oklahoma,40
956627,null,9956,null,134039,null,5623,null,58154,null,4453,null,75885,null,4298,null,16320,null,2068,null,59565,null,3882,null,34048,null,3156,null,19140,null,2160,null,14908,null,2164,null,3437,null,1112,null,11471,null,1928,null,57695,null,3809,null,36480,null,3352,null,21215,null,2213,null,5559,null,1144,null,15656,null,1914,null,730845,null,9372,null,625957,null,9877,null,104888,null,4589,null,37291,null,3066,null,67597,null,3706,null,0400000US41,Oregon,41
3195832,null,16060,null,394029,null,8709,null,142317,null,5014,null,251712,null,7664,null,41249,null,3622,null,210463,null,6182,null,86921,null,4538,null,46836,null,3400,null,40085,null,3174,null,9965,null,1522,null,30120,null,2638,null,166428,null,7308,null,101016,null,4703,null,65412,null,4838,null,16278,null,2327,null,49134,null,4159,null,2548454,null,14600,null,2124263,null,14818,null,424191,null,10098,null,138170,null,5398,null,286021,null,8702,null,0400000US42,Pennsylvania,42
257514,null,5605,null,31722,null,2940,null,10425,null,1803,null,21297,null,2448,null,2882,null,1110,null,18415,null,2193,null,8553,null,1865,null,4400,null,1204,null,4153,null,1321,null,827,null,535,null,3326,null,1188,null,13319,null,2113,null,7597,null,1364,null,5722,null,1367,null,1402,null,712,null,4320,null,1258,null,203920,null,4962,null,164770,null,4897,null,39150,null,3400,null,11822,null,1932,null,27328,null,2818,null,0400000US44,Rhode Island,44
1163764,null,13110,null,212568,null,6830,null,76416,null,4884,null,136152,null,5551,null,22193,null,2834,null,113959,null,5327,null,41754,null,3545,null,22726,null,2533,null,19028,null,2509,null,4001,null,954,null,15027,null,2298,null,82238,null,4846,null,49065,null,3638,null,33173,null,3032,null,8158,null,1907,null,25015,null,2398,null,827204,null,11511,null,685099,null,10281,null,142105,null,6052,null,40966,null,3295,null,101139,null,5599,null,0400000US45,South Carolina,45
204649,null,4183,null,29156,null,2453,null,12636,null,1882,null,16520,null,1850,null,3115,null,748,null,13405,null,1833,null,6873,null,1232,null,3733,null,837,null,3140,null,863,null,626,null,453,null,2514,null,758,null,11158,null,1454,null,7100,null,1217,null,4058,null,927,null,1177,null,618,null,2881,null,663,null,157462,null,3861,null,138685,null,3570,null,18777,null,1668,null,5769,null,991,null,13008,null,1388,null,0400000US46,South Dakota,46
1638789,null,13739,null,300832,null,9124,null,124672,null,6098,null,176160,null,6479,null,30667,null,3514,null,145493,null,5841,null,64624,null,4571,null,38801,null,3537,null,25823,null,2835,null,6218,null,1422,null,19605,null,2513,null,110584,null,4918,null,71526,null,3565,null,39058,null,3653,null,9499,null,1592,null,29559,null,3042,null,1162749,null,13529,null,972313,null,12284,null,190436,null,7607,null,60380,null,4534,null,130056,null,6129,null,0400000US47,Tennessee,47
5956367,null,25065,null,1140132,null,17377,null,523828,null,11569,null,616304,null,11774,null,103618,null,5427,null,512686,null,10803,null,235049,null,6794,null,136676,null,6162,null,98373,null,4617,null,24436,null,3075,null,73937,null,4494,null,383329,null,10351,null,245591,null,8690,null,137738,null,5942,null,34960,null,3561,null,102778,null,5567,null,4197857,null,21055,null,3407655,null,23206,null,790202,null,13078,null,271230,null,7961,null,518972,null,9752,null,0400000US48,Texas,48
648732,null,7081,null,78166,null,4477,null,45660,null,3689,null,32506,null,3110,null,7138,null,1408,null,25368,null,2717,null,21049,null,2228,null,14765,null,2004,null,6284,null,1356,null,1086,null,732,null,5198,null,1116,null,39460,null,2988,null,29741,null,2563,null,9719,null,1632,null,2509,null,762,null,7210,null,1417,null,510057,null,7003,null,442652,null,6529,null,67405,null,4420,null,24010,null,2525,null,43395,null,3289,null,0400000US49,Utah,49
159445,null,3177,null,17162,null,1717,null,7250,null,964,null,9912,null,1397,null,1449,null,406,null,8463,null,1357,null,3202,null,672,null,1789,null,506,null,1413,null,429,null,338,null,216,null,1075,null,387,null,9124,null,1103,null,5284,null,877,null,3840,null,820,null,1243,null,375,null,2597,null,709,null,129957,null,3249,null,111199,null,2990,null,18758,null,1688,null,6833,null,1087,null,11925,null,1314,null,0400000US50,Vermont,50
1987501,null,16748,null,215761,null,7914,null,86189,null,5631,null,129572,null,5712,null,20991,null,2448,null,108581,null,5328,null,49053,null,3451,null,24274,null,2855,null,24779,null,2692,null,6016,null,1458,null,18763,null,2166,null,94248,null,4622,null,58435,null,4098,null,35813,null,3248,null,7679,null,1539,null,28134,null,2800,null,1628439,null,15536,null,1340610,null,14736,null,287829,null,7780,null,88974,null,4638,null,198855,null,6719,null,0400000US51,Virginia,51
1650519,null,12840,null,194342,null,7344,null,84370,null,4517,null,109972,null,5050,null,22125,null,2065,null,87847,null,4944,null,45036,null,2785,null,25235,null,2400,null,19801,null,2216,null,5941,null,1322,null,13860,null,1832,null,83473,null,4755,null,51956,null,3451,null,31517,null,3318,null,7593,null,1749,null,23924,null,2371,null,1327668,null,12396,null,1122718,null,11811,null,204950,null,6909,null,76534,null,5095,null,128416,null,5863,null,0400000US53,Washington,53
492279,null,6996,null,93789,null,3808,null,44038,null,3261,null,49751,null,3471,null,9922,null,1963,null,39829,null,3078,null,19438,null,1994,null,12778,null,1711,null,6660,null,1178,null,1726,null,547,null,4934,null,1021,null,31721,null,2579,null,22292,null,2058,null,9429,null,1607,null,2653,null,880,null,6776,null,1268,null,347331,null,7172,null,298697,null,6929,null,48634,null,3116,null,17635,null,2162,null,30999,null,2362,null,0400000US54,West Virginia,54
1476615,null,10171,null,175684,null,5519,null,62814,null,3052,null,112870,null,5138,null,22861,null,2461,null,90009,null,4520,null,39028,null,2559,null,21698,null,1903,null,17330,null,2113,null,3659,null,964,null,13671,null,1811,null,72230,null,3074,null,47111,null,2689,null,25119,null,2178,null,6737,null,1390,null,18382,null,1641,null,1189673,null,10658,null,1016989,null,10043,null,172684,null,5099,null,64669,null,3464,null,108015,null,4469,null,0400000US55,Wisconsin,55
143459,null,3621,null,14398,null,1684,null,7443,null,1369,null,6955,null,1078,null,1273,null,530,null,5682,null,1027,null,3514,null,928,null,2235,null,822,null,1279,null,612,null,688,null,483,null,591,null,365,null,7913,null,1366,null,5443,null,1062,null,2470,null,793,null,987,null,460,null,1483,null,619,null,117634,null,3775,null,101229,null,3802,null,16405,null,1764,null,6688,null,1102,null,9717,null,1509,null,0400000US56,Wyoming,56
877711,null,8137,null,454679,null,7568,null,215335,null,5191,null,239344,null,6039,null,42664,null,2957,null,196680,null,4824,null,56146,null,3162,null,35903,null,2450,null,20243,null,1938,null,5072,null,902,null,15171,null,1679,null,76035,null,3760,null,51009,null,2950,null,25026,null,2270,null,4716,null,1120,null,20310,null,1834,null,290851,null,6037,null,214779,null,5306,null,76072,null,3536,null,17213,null,1476,null,58859,null,3525,null,0400000US72,Puerto Rico,72
