B17019_001E,B17019_001EA,B17019_001M,B17019_001MA,B17019_002E,B17019_002EA,B17019_002M,B17019_002MA,B17019_003E,B17019_003EA,B17019_003M,B17019_003MA,B17019_004E,B17019_004EA,B17019_004M,B17019_004MA,B17019_005E,B17019_005EA,B17019_005M,B17019_005MA,B17019_006E,B17019_006EA,B17019_006M,B17019_006MA,B17019_007E,B17019_007EA,B17019_007M,B17019_007MA,B17019_008E,B17019_008EA,B17019_008M,B17019_008MA,B17019_009E,B17019_009EA,B17019_009M,B17019_009MA,B17019_010E,B17019_010EA,B17019_010M,B17019_010MA,B17019_011E,B17019_011EA,B17019_011M,B17019_011MA,B17019_012E,B17019_012EA,B17019_012M,B17019_012MA,B17019_013E,B17019_013EA,B17019_013M,B17019_013MA,B17019_014E,B17019_014EA,B17019_014M,B17019_014MA,B17019_015E,B17019_015EA,B17019_015M,B17019_015MA,B17019_016E,B17019_016EA,B17019_016M,B17019_016MA,B17019_017E,B17019_017EA,B17019_017M,B17019_017MA,B17019_018E,B17019_018EA,B17019_018M,B17019_018MA,B17019_019E,B17019_019EA,B17019_019M,B17019_019MA,B17019_020E,B17019_020EA,B17019_020M,B17019_020MA,B17019_021E,B17019_021EA,B17019_021M,B17019_021MA,B17019_022E,B17019_022EA,B17019_022M,B17019_022MA,B17019_023E,B17019_023EA,B17019_023M,B17019_023MA,GEO_ID,NAME,state
2370143,null,18487,null,300948,null,7887,null,104511,null,5549,null,54258,null,3953,null,50253,null,4196,null,196437,null,7528,null,28515,null,3514,null,10454,null,1857,null,18061,null,3039,null,167922,null,6475,null,41728,null,3469,null,126194,null,5533,null,2069195,null,19185,null,1572319,null,16668,null,1329404,null,15978,null,242915,null,9459,null,496876,null,12609,null,130358,null,5905,null,74695,null,4024,null,55663,null,4285,null,366518,null,10699,null,213159,null,8743,null,153359,null,7091,null,0400000US13,Georgia,13
310366,null,5604,null,23281,null,2354,null,9055,null,1585,null,3190,null,863,null,5865,null,1235,null,14226,null,2049,null,2475,null,1073,null,667,null,536,null,1808,null,900,null,11751,null,1735,null,2424,null,763,null,9327,null,1614,null,287085,null,5680,null,219809,null,5770,null,149912,null,4574,null,69897,null,4091,null,67276,null,3946,null,23392,null,2619,null,12797,null,1784,null,10595,null,1930,null,43884,null,3066,null,25058,null,2605,null,18826,null,2034,null,0400000US15,Hawaii,15
397214,null,6069,null,39387,null,3021,null,20497,null,2073,null,9779,null,1654,null,10718,null,1739,null,18890,null,2344,null,3353,null,1013,null,827,null,447,null,2526,null,874,null,15537,null,2041,null,4202,null,1074,null,11335,null,1564,null,357827,null,6663,null,301298,null,6746,null,255498,null,5655,null,45800,null,3137,null,56529,null,3451,null,20291,null,2462,null,12932,null,1884,null,7359,null,1594,null,36238,null,2604,null,23384,null,2363,null,12854,null,1719,null,0400000US16,Idaho,16
3120138,null,16955,null,309309,null,9787,null,98400,null,5197,null,47898,null,3189,null,50502,null,3720,null,210909,null,7259,null,34020,null,3359,null,9916,null,1382,null,24104,null,2996,null,176889,null,6900,null,35850,null,3371,null,141039,null,6289,null,2810829,null,16463,null,2211626,null,16947,null,1924340,null,15969,null,287286,null,9763,null,599203,null,10562,null,180743,null,5658,null,114886,null,5113,null,65857,null,4380,null,418460,null,9853,null,249365,null,7398,null,169095,null,7048,null,0400000US17,Illinois,17
1657555,null,11425,null,177908,null,6746,null,59310,null,3677,null,31524,null,2379,null,27786,null,2839,null,118598,null,5874,null,19695,null,2798,null,5498,null,1170,null,14197,null,2418,null,98903,null,5041,null,20721,null,2374,null,78182,null,4869,null,1479647,null,12225,null,1192040,null,12080,null,1047737,null,11615,null,144303,null,5397,null,287607,null,8362,null,86147,null,4953,null,56236,null,3464,null,29911,null,3583,null,201460,null,6813,null,126308,null,5848,null,75152,null,4574,null,0400000US18,Indiana,18
798262,null,8113,null,61180,null,3975,null,20689,null,1889,null,13450,null,1542,null,7239,null,1272,null,40491,null,3385,null,6299,null,1425,null,1901,null,590,null,4398,null,1198,null,34192,null,3013,null,6765,null,1159,null,27427,null,2711,null,737082,null,7320,null,615652,null,7776,null,553363,null,7187,null,62289,null,3883,null,121430,null,4191,null,41666,null,3046,null,28042,null,2282,null,13624,null,2202,null,79764,null,3272,null,50555,null,2628,null,29209,null,2791,null,0400000US19,Iowa,19
722181,null,7254,null,64861,null,3723,null,22406,null,2140,null,12789,null,1826,null,9617,null,1331,null,42455,null,3121,null,7363,null,1448,null,2016,null,603,null,5347,null,1251,null,35092,null,2708,null,8882,null,1403,null,26210,null,2379,null,657320,null,7464,null,535242,null,6802,null,461540,null,6841,null,73702,null,4046,null,122078,null,4939,null,41295,null,2835,null,23390,null,2292,null,17905,null,1881,null,80783,null,3849,null,49285,null,2980,null,31498,null,3035,null,0400000US20,Kansas,20
1146621,null,11765,null,164977,null,6536,null,62709,null,4360,null,33170,null,3018,null,29539,null,3171,null,102268,null,5046,null,14760,null,2054,null,6446,null,1422,null,8314,null,1845,null,87508,null,4843,null,21096,null,2202,null,66412,null,4280,null,981644,null,10597,null,792967,null,11598,null,682316,null,11088,null,110651,null,5458,null,188677,null,7046,null,54476,null,3738,null,34974,null,2806,null,19502,null,2494,null,134201,null,5653,null,79414,null,4294,null,54787,null,3754,null,0400000US21,Kentucky,21
1128899,null,12816,null,149644,null,6791,null,36994,null,3053,null,24434,null,2481,null,12560,null,1893,null,112650,null,6016,null,10697,null,1790,null,4486,null,1103,null,6211,null,1473,null,101953,null,5828,null,27634,null,2997,null,74319,null,5147,null,979255,null,11421,null,737017,null,10693,null,639347,null,10068,null,97670,null,5392,null,242238,null,7610,null,67076,null,4023,null,41418,null,2910,null,25658,null,3019,null,175162,null,6398,null,104469,null,4610,null,70693,null,4435,null,0400000US22,Louisiana,22
347561,null,5549,null,28937,null,2543,null,10257,null,1377,null,6684,null,1028,null,3573,null,977,null,18680,null,2088,null,3718,null,837,null,1358,null,492,null,2360,null,715,null,14962,null,1970,null,4200,null,753,null,10762,null,1837,null,318624,null,5723,null,260886,null,4738,null,233072,null,4478,null,27814,null,2203,null,57738,null,3391,null,17340,null,1721,null,12439,null,1326,null,4901,null,1180,null,40398,null,3028,null,28098,null,2182,null,12300,null,1861,null,0400000US23,Maine,23
1391688,null,11881,null,85358,null,5051,null,23552,null,2560,null,11049,null,1741,null,12503,null,1772,null,61806,null,4083,null,8390,null,1732,null,2428,null,785,null,5962,null,1428,null,53416,null,3838,null,9670,null,1606,null,43746,null,3798,null,1306330,null,11281,null,988605,null,11687,null,844810,null,10935,null,143795,null,6964,null,317725,null,8887,null,81515,null,5040,null,51577,null,3678,null,29938,null,3248,null,236210,null,6583,null,140344,null,5818,null,95866,null,5322,null,0400000US24,Maryland,24
1557057,null,14586,null,108611,null,5573,null,31035,null,2764,null,11939,null,1551,null,19096,null,2281,null,77576,null,4989,null,11346,null,1914,null,2545,null,935,null,8801,null,1660,null,66230,null,4308,null,7307,null,1327,null,58923,null,4230,null,1448446,null,13792,null,1137475,null,12395,null,966530,null,11040,null,170945,null,7162,null,310971,null,8597,null,87310,null,5203,null,50166,null,4004,null,37144,null,3622,null,223661,null,7132,null,126026,null,5012,null,97635,null,5439,null,0400000US25,Massachusetts,25
2523758,null,15653,null,292116,null,8264,null,101342,null,5570,null,60108,null,4112,null,41234,null,3836,null,190774,null,7336,null,32429,null,3343,null,13359,null,1875,null,19070,null,2670,null,158345,null,6398,null,47285,null,3051,null,111060,null,5445,null,2231642,null,15674,null,1777042,null,14727,null,1611613,null,13416,null,165429,null,6907,null,454600,null,8577,null,134292,null,5803,null,94481,null,4316,null,39811,null,3588,null,320308,null,7168,null,207795,null,6091,null,112513,null,5253,null,0400000US26,Michigan,26
1349167,null,10514,null,94915,null,4456,null,35213,null,2973,null,21072,null,2112,null,14141,null,1642,null,59702,null,3792,null,10947,null,1702,null,4068,null,857,null,6879,null,1272,null,48755,null,3477,null,10547,null,1699,null,38208,null,2896,null,1254252,null,10299,null,1041481,null,9884,null,951070,null,9294,null,90411,null,4688,null,212771,null,6592,null,69479,null,3712,null,48721,null,2976,null,20758,null,2197,null,143292,null,5310,null,90631,null,4124,null,52661,null,3578,null,0400000US27,Minnesota,27
754131,null,10408,null,130544,null,5589,null,35111,null,3000,null,22586,null,2828,null,12525,null,1966,null,95433,null,5752,null,13138,null,2109,null,6456,null,1560,null,6682,null,1354,null,82295,null,5233,null,27164,null,2855,null,55131,null,4368,null,623587,null,10341,null,471416,null,9998,null,412404,null,9223,null,59012,null,4679,null,152171,null,6531,null,41253,null,3870,null,24478,null,2921,null,16775,null,2736,null,110918,null,5183,null,72538,null,4302,null,38380,null,3081,null,0400000US28,Mississippi,28
1543375,null,10732,null,168472,null,6261,null,52405,null,3632,null,30050,null,2687,null,22355,null,2325,null,116067,null,5060,null,20124,null,2631,null,6806,null,1298,null,13318,null,2439,null,95943,null,4447,null,21783,null,2335,null,74160,null,4097,null,1374903,null,10549,null,1100491,null,10917,null,961971,null,11281,null,138520,null,6935,null,274412,null,8547,null,77778,null,4667,null,50399,null,3730,null,27379,null,2965,null,196634,null,6558,null,114606,null,4868,null,82028,null,4773,null,0400000US29,Missouri,29
235940,null,5112,null,23429,null,2087,null,8916,null,1071,null,5232,null,824,null,3684,null,819,null,14513,null,2071,null,3435,null,1079,null,1193,null,590,null,2242,null,997,null,11078,null,1821,null,2720,null,916,null,8358,null,1604,null,212511,null,5143,null,179050,null,5420,null,154358,null,4970,null,24692,null,2319,null,33461,null,2528,null,11148,null,1846,null,8152,null,1679,null,2996,null,887,null,22313,null,1969,null,13435,null,1382,null,8878,null,1462,null,0400000US30,Montana,30
457966,null,6887,null,38557,null,2744,null,14374,null,1785,null,7580,null,1276,null,6794,null,1321,null,24183,null,2526,null,3648,null,948,null,1050,null,414,null,2598,null,850,null,20535,null,2404,null,4184,null,864,null,16351,null,2431,null,419409,null,6807,null,347996,null,6732,null,301830,null,5980,null,46166,null,3593,null,71413,null,3849,null,21953,null,2234,null,11832,null,1697,null,10121,null,1689,null,49460,null,3217,null,27792,null,2353,null,21668,null,2413,null,0400000US31,Nebraska,31
632236,null,9999,null,56721,null,4188,null,22584,null,3137,null,8200,null,1593,null,14384,null,2190,null,34137,null,3233,null,6298,null,1176,null,1360,null,614,null,4938,null,1043,null,27839,null,3264,null,5745,null,1137,null,22094,null,3054,null,575515,null,10266,null,429330,null,8570,null,321524,null,8036,null,107806,null,5985,null,146185,null,6763,null,54049,null,3894,null,29013,null,2868,null,25036,null,2859,null,92136,null,5206,null,46636,null,3637,null,45500,null,3494,null,0400000US32,Nevada,32
336491,null,4797,null,18672,null,2131,null,6252,null,985,null,3701,null,662,null,2551,null,882,null,12420,null,1878,null,1567,null,703,null,433,null,250,null,1134,null,675,null,10853,null,1940,null,2599,null,891,null,8254,null,1705,null,317819,null,4419,null,264674,null,5243,null,235578,null,4819,null,29096,null,3052,null,53145,null,3319,null,18197,null,1956,null,12292,null,1715,null,5905,null,1339,null,34948,null,2807,null,21213,null,2055,null,13735,null,1883,null,0400000US33,New Hampshire,33
2172031,null,12552,null,151004,null,6997,null,47075,null,3821,null,19428,null,2183,null,27647,null,2673,null,103929,null,5159,null,15637,null,2234,null,4258,null,1296,null,11379,null,1789,null,88292,null,4856,null,15749,null,1922,null,72543,null,4706,null,2021027,null,12469,null,1564429,null,14111,null,1295413,null,13160,null,269016,null,8467,null,456598,null,9351,null,131582,null,5353,null,70944,null,3939,null,60638,null,4591,null,325016,null,7343,null,177827,null,5310,null,147189,null,5613,null,0400000US34,New Jersey,34
489296,null,6847,null,66461,null,4543,null,25798,null,2921,null,15981,null,2284,null,9817,null,1656,null,40663,null,3393,null,8771,null,1983,null,3447,null,1116,null,5324,null,1600,null,31892,null,3186,null,11747,null,2134,null,20145,null,2465,null,422835,null,7011,null,321282,null,6630,null,272908,null,6037,null,48374,null,3387,null,101553,null,5084,null,33216,null,3038,null,20521,null,2251,null,12695,null,2155,null,68337,null,4166,null,43468,null,2897,null,24869,null,3084,null,0400000US35,New Mexico,35
4606840,null,20341,null,498217,null,11254,null,168173,null,7418,null,52265,null,3631,null,115908,null,6265,null,330044,null,8981,null,50477,null,4156,null,11060,null,1817,null,39417,null,3583,null,279567,null,8349,null,31936,null,2821,null,247631,null,7932,null,4108623,null,20904,null,3046425,null,20522,null,2326782,null,16720,null,719643,null,14508,null,1062198,null,15982,null,291659,null,9969,null,144916,null,6507,null,146743,null,6872,null,770539,null,11584,null,360715,null,10104,null,409824,null,8491,null,0400000US36,New York,36
2430277,null,20042,null,289323,null,9095,null,97647,null,5157,null,49614,null,3338,null,48033,null,3859,null,191676,null,7352,null,31555,null,3375,null,10300,null,1850,null,21255,null,2731,null,160121,null,6604,null,37335,null,3047,null,122786,null,5839,null,2140954,null,19158,null,1693868,null,15236,null,1445720,null,13537,null,248148,null,8768,null,447086,null,11562,null,126713,null,6836,null,72379,null,4528,null,54334,null,4884,null,320373,null,9551,null,188131,null,6427,null,132242,null,6777,null,0400000US37,North Carolina,37
172152,null,3488,null,11336,null,1498,null,3993,null,762,null,2361,null,504,null,1632,null,620,null,7343,null,1332,null,1198,null,494,null,509,null,280,null,689,null,462,null,6145,null,1284,null,1617,null,507,null,4528,null,1183,null,160816,null,3639,null,136855,null,2676,null,118124,null,2612,null,18731,null,1961,null,23961,null,2037,null,8558,null,1420,null,6244,null,1056,null,2314,null,782,null,15403,null,1397,null,8729,null,1007,null,6674,null,1267,null,0400000US38,North Dakota,38
2947214,null,14853,null,328032,null,9616,null,94901,null,4419,null,50123,null,3245,null,44778,null,3262,null,233131,null,7879,null,34516,null,3977,null,9439,null,1697,null,25077,null,3230,null,198615,null,6783,null,37285,null,2640,null,161330,null,6210,null,2619182,null,15194,null,2076132,null,16644,null,1823789,null,16222,null,252343,null,8382,null,543050,null,10023,null,155705,null,7285,null,99413,null,5125,null,56292,null,3970,null,387345,null,8086,null,232040,null,7266,null,155305,null,5723,null,0400000US39,Ohio,39
949299,null,9633,null,115114,null,5201,null,41788,null,2978,null,22810,null,1878,null,18978,null,2259,null,73326,null,4391,null,10680,null,1483,null,3560,null,845,null,7120,null,1369,null,62646,null,4126,null,15891,null,2259,null,46755,null,3472,null,834185,null,8985,null,661532,null,10274,null,560901,null,9387,null,100631,null,4981,null,172653,null,5746,null,59493,null,3895,null,35867,null,3205,null,23626,null,2362,null,113160,null,4290,null,66173,null,2627,null,46987,null,3454,null,0400000US40,Oklahoma,40
956627,null,9956,null,94215,null,4875,null,36990,null,3607,null,15839,null,2177,null,21151,null,2842,null,57225,null,3683,null,11484,null,1885,null,2614,null,792,null,8870,null,1699,null,45741,null,3617,null,9425,null,1817,null,36316,null,3156,null,862412,null,10210,null,702741,null,11244,null,575948,null,9340,null,126793,null,5879,null,159671,null,5876,null,51123,null,3559,null,26429,null,2426,null,24694,null,2895,null,108548,null,5148,null,56622,null,3388,null,51926,null,3553,null,0400000US41,Oregon,41
3195832,null,16060,null,275187,null,7919,null,88924,null,4217,null,51078,null,3165,null,37846,null,3381,null,186263,null,7666,null,28389,null,3049,null,10269,null,1623,null,18120,null,2482,null,157874,null,6311,null,38573,null,3341,null,119301,null,5078,null,2920645,null,15284,null,2325508,null,15399,null,2063967,null,13200,null,261541,null,7925,null,595137,null,12240,null,177273,null,6347,null,121253,null,4747,null,56020,null,4375,null,417864,null,10171,null,267380,null,7086,null,150484,null,6221,null,0400000US42,Pennsylvania,42
257514,null,5605,null,22067,null,2482,null,5879,null,1271,null,1838,null,687,null,4041,null,1000,null,16188,null,2128,null,1802,null,793,null,352,null,354,null,1450,null,684,null,14386,null,1936,null,1936,null,676,null,12450,null,1941,null,235447,null,5403,null,181313,null,5026,null,151860,null,4348,null,29453,null,2891,null,54134,null,3917,null,15131,null,2457,null,10177,null,1951,null,4954,null,1256,null,39003,null,3107,null,18963,null,2088,null,20040,null,2775,null,0400000US44,Rhode Island,44
1163764,null,13110,null,149748,null,6647,null,46966,null,3604,null,28992,null,3154,null,17974,null,2312,null,102782,null,5888,null,15048,null,2407,null,6507,null,1404,null,8541,null,1879,null,87734,null,5362,null,23647,null,2593,null,64087,null,4538,null,1014016,null,12500,null,786340,null,11001,null,683903,null,10316,null,102437,null,5182,null,227676,null,7403,null,60270,null,4360,null,39251,null,3113,null,21019,null,2803,null,167406,null,6739,null,100565,null,5389,null,66841,null,4820,null,0400000US45,South Carolina,45
204649,null,4183,null,18493,null,2237,null,7154,null,1588,null,3914,null,927,null,3240,null,1075,null,11339,null,1466,null,2325,null,641,null,875,null,489,null,1450,null,450,null,9014,null,1422,null,2197,null,584,null,6817,null,1452,null,186156,null,4156,null,155000,null,3764,null,133223,null,3151,null,21777,null,2547,null,31156,null,2658,null,8362,null,1349,null,4608,null,806,null,3754,null,980,null,22794,null,2266,null,13363,null,1664,null,9431,null,1659,null,0400000US46,South Dakota,46
1638789,null,13739,null,214685,null,7558,null,78823,null,4871,null,39829,null,3422,null,38994,null,3687,null,135862,null,5364,null,22119,null,2920,null,7533,null,1256,null,14586,null,2577,null,113743,null,4942,null,29528,null,2813,null,84215,null,4841,null,1424104,null,13638,null,1128489,null,12403,null,987054,null,11961,null,141435,null,6385,null,295615,null,9006,null,84645,null,5087,null,54189,null,3741,null,30456,null,2896,null,210970,null,7209,null,132221,null,5621,null,78749,null,4833,null,0400000US47,Tennessee,47
5956367,null,25065,null,799633,null,15159,null,332724,null,9982,null,162223,null,7349,null,170501,null,7517,null,466909,null,10623,null,70648,null,4616,null,23030,null,2622,null,47618,null,3862,null,396261,null,10177,null,106236,null,5818,null,290025,null,9107,null,5156734,null,23859,null,3981026,null,23616,null,3260082,null,22996,null,720944,null,12325,null,1175708,null,17368,null,363596,null,10296,null,209567,null,7045,null,154029,null,7430,null,812112,null,15034,null,456795,null,10870,null,355317,null,10977,null,0400000US48,Texas,48
648732,null,7081,null,50707,null,3659,null,27036,null,2587,null,12919,null,1587,null,14117,null,2003,null,23671,null,2690,null,4468,null,984,null,1448,null,578,null,3020,null,863,null,19203,null,2406,null,4593,null,1147,null,14610,null,2103,null,598025,null,6893,null,505782,null,6481,null,426012,null,6068,null,79770,null,4475,null,92243,null,5038,null,30275,null,2664,null,19285,null,1874,null,10990,null,1722,null,61968,null,4159,null,38947,null,3616,null,23021,null,2307,null,0400000US49,Utah,49
159445,null,3177,null,11644,null,1501,null,4204,null,742,null,2224,null,440,null,1980,null,635,null,7440,null,1224,null,1021,null,335,null,457,null,272,null,564,null,310,null,6419,null,1154,null,1707,null,693,null,4712,null,907,null,147801,null,3398,null,121318,null,3180,null,107914,null,2832,null,13404,null,1950,null,26483,null,2010,null,8842,null,1232,null,6826,null,1135,null,2016,null,608,null,17641,null,1577,null,10804,null,1382,null,6837,null,1152,null,0400000US50,Vermont,50
1987501,null,16748,null,148366,null,6488,null,50172,null,4488,null,25068,null,2793,null,25104,null,3099,null,98194,null,4594,null,13413,null,2020,null,4433,null,1136,null,8980,null,1847,null,84781,null,4420,null,21202,null,2259,null,63579,null,4208,null,1839135,null,15687,null,1459336,null,16139,null,1229672,null,13519,null,229664,null,8820,null,379799,null,8134,null,110247,null,5350,null,66570,null,3799,null,43677,null,3844,null,269552,null,6672,null,155216,null,5937,null,114336,null,6269,null,0400000US51,Virginia,51
1650519,null,12840,null,133226,null,6164,null,51036,null,3264,null,22356,null,2004,null,28680,null,2966,null,82190,null,4571,null,14716,null,1841,null,4390,null,986,null,10326,null,1687,null,67474,null,4533,null,12355,null,1730,null,55119,null,4149,null,1517293,null,13552,null,1233243,null,12325,null,1016357,null,11174,null,216886,null,7206,null,284050,null,8294,null,97477,null,5584,null,51764,null,3595,null,45713,null,3912,null,186573,null,6368,null,104243,null,4875,null,82330,null,4706,null,0400000US53,Washington,53
492279,null,6996,null,68273,null,3523,null,28694,null,2815,null,17576,null,2035,null,11118,null,1851,null,39579,null,2774,null,7620,null,1827,null,3537,null,1060,null,4083,null,1211,null,31959,null,2503,null,11409,null,1909,null,20550,null,2192,null,424006,null,7449,null,349111,null,7548,null,308151,null,7450,null,40960,null,2988,null,74895,null,3627,null,24316,null,2453,null,18322,null,1894,null,5994,null,1186,null,50579,null,2867,null,35232,null,2571,null,15347,null,1918,null,0400000US54,West Virginia,54
1476615,null,10171,null,121379,null,4876,null,37411,null,2524,null,20593,null,1802,null,16818,null,1881,null,83968,null,4243,null,14972,null,1955,null,4395,null,955,null,10577,null,1988,null,68996,null,3744,null,10012,null,1415,null,58984,null,3763,null,1355236,null,11067,null,1111201,null,10410,null,989524,null,9242,null,121677,null,5082,null,244035,null,6369,null,82954,null,4652,null,54010,null,3057,null,28944,null,3280,null,161081,null,5284,null,92612,null,3867,null,68469,null,4315,null,0400000US55,Wisconsin,55
143459,null,3621,null,9056,null,1401,null,3966,null,1047,null,2850,null,890,null,1116,null,556,null,5090,null,1058,null,627,null,389,null,179,null,185,null,448,null,358,null,4463,null,999,null,1282,null,559,null,3181,null,789,null,134403,null,3708,null,112384,null,4005,null,95772,null,3701,null,16612,null,2192,null,22019,null,1940,null,9009,null,1249,null,5119,null,976,null,3890,null,991,null,13010,null,1630,null,8484,null,1395,null,4526,null,886,null,0400000US56,Wyoming,56
