B25072_001E,B25072_001EA,B25072_001M,B25072_001MA,B25072_002E,B25072_002EA,B25072_002M,B25072_002MA,B25072_003E,B25072_003EA,B25072_003M,B25072_003MA,B25072_004E,B25072_004EA,B25072_004M,B25072_004MA,B25072_005E,B25072_005EA,B25072_005M,B25072_005MA,B25072_006E,B25072_006EA,B25072_006M,B25072_006MA,B25072_007E,B25072_007EA,B25072_007M,B25072_007MA,B25072_008E,B25072_008EA,B25072_008M,B25072_008MA,B25072_009E,B25072_009EA,B25072_009M,B25072_009MA,B25072_010E,B25072_010EA,B25072_010M,B25072_010MA,B25072_011E,B25072_011EA,B25072_011M,B25072_011MA,B25072_012E,B25072_012EA,B25072_012M,B25072_012MA,B25072_013E,B25072_013EA,B25072_013M,B25072_013MA,B25072_014E,B25072_014EA,B25072_014M,B25072_014MA,B25072_015E,B25072_015EA,B25072_015M,B25072_015MA,B25072_016E,B25072_016EA,B25072_016M,B25072_016MA,B25072_017E,B25072_017EA,B25072_017M,B25072_017MA,B25072_018E,B25072_018EA,B25072_018M,B25072_018MA,B25072_019E,B25072_019EA,B25072_019M,B25072_019MA,B25072_020E,B25072_020EA,B25072_020M,B25072_020MA,B25072_021E,B25072_021EA,B25072_021M,B25072_021MA,B25072_022E,B25072_022EA,B25072_022M,B25072_022MA,B25072_023E,B25072_023EA,B25072_023M,B25072_023MA,B25072_024E,B25072_024EA,B25072_024M,B25072_024MA,B25072_025E,B25072_025EA,B25072_025M,B25072_025MA,B25072_026E,B25072_026EA,B25072_026M,B25072_026MA,B25072_027E,B25072_027EA,B25072_027M,B25072_027MA,B25072_028E,B25072_028EA,B25072_028M,B25072_028MA,B25072_029E,B25072_029EA,B25072_029M,B25072_029MA,GEO_ID,NAME,state
342503,null,6969,null,70378,null,3901,null,14693,null,2291,null,9479,null,1680,null,5882,null,1450,null,4735,null,1138,null,32749,null,3050,null,2840,null,948,null,86558,null,4109,null,31418,null,2849,null,12377,null,2069,null,6977,null,1526,null,5392,null,1203,null,25610,null,2376,null,4784,null,1155,null,133144,null,6046,null,44103,null,3705,null,14694,null,1763,null,14280,null,1752,null,8612,null,1381,null,36940,null,3324,null,14515,null,1900,null,52423,null,2753,null,9686,null,1467,null,5803,null,912,null,7232,null,1239,null,4938,null,849,null,18781,null,1867,null,5983,null,991,null,0400000US19,Iowa,19
355825,null,6741,null,66808,null,4188,null,13688,null,1935,null,6867,null,1328,null,6580,null,1616,null,4332,null,1338,null,31865,null,2986,null,3476,null,1049,null,91939,null,4161,null,29259,null,3054,null,13000,null,1958,null,8840,null,1611,null,9638,null,1837,null,26093,null,2830,null,5109,null,1163,null,149425,null,5912,null,48948,null,3480,null,20359,null,2354,null,14761,null,2013,null,10491,null,1532,null,42861,null,3550,null,12005,null,1544,null,47653,null,2956,null,7775,null,1288,null,5258,null,1002,null,4909,null,1059,null,4309,null,881,null,19346,null,1988,null,6056,null,1110,null,0400000US20,Kansas,20
531168,null,8755,null,71347,null,3945,null,12952,null,2210,null,6934,null,1603,null,6445,null,1508,null,5211,null,1211,null,31288,null,2949,null,8517,null,1752,null,142708,null,5391,null,38630,null,3840,null,16020,null,2051,null,13631,null,1939,null,9551,null,1707,null,47695,null,4096,null,17181,null,2327,null,254982,null,7702,null,68247,null,4370,null,31562,null,3200,null,24315,null,2401,null,19601,null,2359,null,79123,null,5236,null,32134,null,2826,null,62131,null,3382,null,8754,null,1091,null,5485,null,1057,null,7363,null,1215,null,4449,null,931,null,24816,null,2733,null,11264,null,1234,null,0400000US21,Kentucky,21
541467,null,9788,null,75519,null,3796,null,12196,null,1844,null,5381,null,1538,null,6692,null,1633,null,3241,null,987,null,40763,null,3491,null,7246,null,1575,null,148173,null,5778,null,38420,null,3059,null,17514,null,2615,null,14192,null,2421,null,10792,null,1941,null,51336,null,4119,null,15919,null,2502,null,260989,null,7202,null,67936,null,4044,null,24906,null,2703,null,25486,null,2643,null,17766,null,2266,null,89367,null,4603,null,35528,null,3421,null,56786,null,3564,null,6917,null,1084,null,4316,null,970,null,6454,null,1228,null,3419,null,879,null,23028,null,2404,null,12652,null,1519,null,0400000US22,Louisiana,22
148514,null,4635,null,16636,null,1932,null,3489,null,1006,null,1345,null,548,null,1477,null,677,null,1568,null,729,null,8343,null,1375,null,414,null,216,null,37507,null,2673,null,9324,null,1508,null,5153,null,1206,null,4245,null,1241,null,3297,null,930,null,12958,null,1878,null,2530,null,756,null,66322,null,3983,null,13443,null,1603,null,7758,null,1559,null,8766,null,1601,null,5776,null,1156,null,24383,null,2580,null,6196,null,1165,null,28049,null,2135,null,4625,null,1020,null,2249,null,691,null,3428,null,795,null,2366,null,659,null,10435,null,1597,null,4946,null,820,null,0400000US23,Maine,23
658760,null,11399,null,57723,null,3973,null,6971,null,1564,null,7951,null,1673,null,6048,null,1173,null,4725,null,1305,null,28894,null,2947,null,3134,null,1051,null,178139,null,5768,null,39598,null,3215,null,27832,null,2576,null,22166,null,2688,null,16883,null,2507,null,65277,null,4102,null,6383,null,1409,null,330407,null,9383,null,77656,null,4691,null,42486,null,3618,null,35982,null,3024,null,31682,null,3319,null,125625,null,6594,null,16976,null,2686,null,92491,null,4383,null,14647,null,1949,null,7707,null,1451,null,10220,null,1468,null,8133,null,1120,null,42592,null,3092,null,9192,null,1297,null,0400000US24,Maryland,24
886071,null,13259,null,64825,null,3983,null,10400,null,2039,null,7414,null,1560,null,6014,null,1262,null,4932,null,1198,null,33045,null,3029,null,3020,null,1020,null,225282,null,6750,null,63377,null,4203,null,34550,null,3587,null,26919,null,2985,null,20504,null,2669,null,72307,null,4707,null,7625,null,1569,null,442053,null,11228,null,110772,null,5715,null,56962,null,4575,null,51681,null,4139,null,39295,null,3441,null,161878,null,6969,null,21465,null,2336,null,153911,null,4179,null,19036,null,2519,null,15529,null,1634,null,28401,null,2217,null,18318,null,1855,null,59677,null,3454,null,12950,null,1581,null,0400000US25,Massachusetts,25
1024098,null,13431,null,141300,null,5594,null,16999,null,2014,null,12822,null,1820,null,10832,null,1893,null,9960,null,2013,null,79109,null,4863,null,11578,null,1966,null,253771,null,7971,null,62681,null,3994,null,29683,null,2796,null,23797,null,2401,null,19874,null,2153,null,105190,null,5713,null,12546,null,1819,null,488717,null,10036,null,112637,null,5959,null,50868,null,3688,null,47187,null,3718,null,39938,null,3083,null,197390,null,7492,null,40697,null,3266,null,140310,null,5069,null,18072,null,1693,null,11902,null,1580,null,20098,null,2004,null,15927,null,1596,null,61066,null,3901,null,13245,null,1614,null,0400000US26,Michigan,26
548347,null,9443,null,91236,null,4238,null,15788,null,2071,null,10711,null,1813,null,10331,null,1627,null,6865,null,1242,null,43973,null,3097,null,3568,null,1063,null,147296,null,5871,null,40047,null,3530,null,24789,null,2426,null,16887,null,2309,null,12437,null,2016,null,45838,null,4392,null,7298,null,1152,null,220352,null,7116,null,56060,null,3230,null,25067,null,2417,null,26824,null,2593,null,20079,null,2281,null,78156,null,4528,null,14166,null,1608,null,89463,null,3285,null,11693,null,1509,null,6883,null,1175,null,12273,null,1557,null,7752,null,1028,null,41546,null,2585,null,9316,null,902,null,0400000US27,Minnesota,27
334072,null,8181,null,43984,null,4017,null,7703,null,1643,null,2378,null,1022,null,4309,null,1267,null,3476,null,1336,null,20412,null,2619,null,5706,null,1571,null,92344,null,4774,null,19000,null,2451,null,11481,null,2144,null,6650,null,1667,null,8824,null,2059,null,34305,null,3137,null,12084,null,2253,null,162551,null,5979,null,34210,null,3186,null,16345,null,2171,null,15587,null,2322,null,12055,null,2043,null,53563,null,3674,null,30791,null,2994,null,35193,null,2662,null,5199,null,1139,null,1669,null,654,null,3712,null,1043,null,3515,null,819,null,11205,null,1468,null,9893,null,1180,null,0400000US28,Mississippi,28
723319,null,12154,null,107035,null,5598,null,19104,null,2923,null,12177,null,2325,null,9271,null,1789,null,6959,null,1438,null,50453,null,3810,null,9071,null,1810,null,186487,null,6500,null,54564,null,3559,null,25916,null,2754,null,20876,null,2449,null,14005,null,2247,null,60246,null,4463,null,10880,null,1603,null,333320,null,9463,null,93064,null,4455,null,40158,null,3354,null,35986,null,3326,null,25057,null,2732,null,109739,null,5459,null,29316,null,2865,null,96477,null,3633,null,16084,null,1684,null,10539,null,1223,null,13008,null,1389,null,9120,null,1305,null,35933,null,2795,null,11793,null,1432,null,0400000US29,Missouri,29
115508,null,4810,null,18009,null,2047,null,3166,null,941,null,2676,null,944,null,2013,null,758,null,917,null,544,null,7965,null,1379,null,1272,null,622,null,29214,null,2379,null,7867,null,1405,null,3983,null,1027,null,4033,null,1080,null,1659,null,718,null,9215,null,1496,null,2457,null,791,null,50941,null,3522,null,15312,null,1921,null,5639,null,1037,null,4927,null,1193,null,4169,null,1239,null,13059,null,1862,null,7835,null,1280,null,17344,null,1812,null,3557,null,905,null,1495,null,481,null,1970,null,617,null,2025,null,618,null,5122,null,1028,null,3175,null,739,null,0400000US30,Montana,30
233014,null,5227,null,46108,null,2682,null,8554,null,1461,null,7356,null,1555,null,4210,null,1132,null,2275,null,786,null,21403,null,2360,null,2310,null,876,null,62863,null,2980,null,19714,null,1965,null,11058,null,1662,null,6777,null,1412,null,4887,null,1229,null,16487,null,1858,null,3940,null,824,null,90628,null,4520,null,30785,null,2627,null,11874,null,1788,null,9175,null,1519,null,4706,null,945,null,25128,null,2725,null,8960,null,1364,null,33415,null,2168,null,5453,null,916,null,3841,null,789,null,4010,null,956,null,2361,null,667,null,13827,null,1736,null,3923,null,724,null,0400000US31,Nebraska,31
393501,null,8659,null,36559,null,3435,null,6277,null,1378,null,3682,null,1094,null,3766,null,1018,null,3595,null,1291,null,17113,null,2172,null,2126,null,781,null,108330,null,4768,null,27408,null,2701,null,16373,null,2299,null,12184,null,2232,null,10057,null,1938,null,38147,null,2994,null,4161,null,1047,null,202837,null,7195,null,47794,null,3695,null,28223,null,2859,null,21132,null,2590,null,18536,null,2327,null,79572,null,4315,null,7580,null,1213,null,45775,null,2948,null,4916,null,1038,null,3924,null,1105,null,4192,null,995,null,4195,null,1062,null,25142,null,2199,null,3406,null,822,null,0400000US32,Nevada,32
139026,null,4442,null,17320,null,1939,null,3385,null,1044,null,1997,null,811,null,1280,null,657,null,1479,null,682,null,8308,null,1756,null,871,null,506,null,34207,null,2723,null,8264,null,1618,null,6212,null,1399,null,3877,null,1081,null,3145,null,1003,null,10752,null,1859,null,1957,null,731,null,65816,null,3710,null,16012,null,1966,null,8261,null,1252,null,8531,null,1764,null,5870,null,1465,null,22576,null,2387,null,4566,null,975,null,21683,null,1738,null,2586,null,728,null,2202,null,755,null,3552,null,718,null,1801,null,510,null,9798,null,1299,null,1744,null,588,null,0400000US33,New Hampshire,33
1068375,null,12489,null,59314,null,4036,null,7492,null,1442,null,6619,null,1473,null,5410,null,1309,null,5230,null,1368,null,29551,null,3223,null,5012,null,1277,null,263284,null,6900,null,73632,null,4354,null,36510,null,3104,null,27518,null,3178,null,22290,null,2445,null,93910,null,4605,null,9424,null,1780,null,569186,null,10719,null,134105,null,6075,null,71660,null,4435,null,59365,null,4519,null,47440,null,3415,null,232476,null,9120,null,24140,null,2452,null,176591,null,6009,null,25689,null,2276,null,14587,null,2021,null,18969,null,2035,null,17959,null,2128,null,84744,null,4710,null,14643,null,1977,null,0400000US34,New Jersey,34
227574,null,6879,null,32132,null,3543,null,6035,null,1390,null,3421,null,1276,null,3622,null,1137,null,2561,null,1007,null,13633,null,2250,null,2860,null,1192,null,66861,null,4384,null,17403,null,2406,null,8134,null,1581,null,6720,null,1609,null,5423,null,1280,null,22921,null,2988,null,6260,null,1246,null,102163,null,5253,null,30985,null,3393,null,11376,null,2052,null,8652,null,1488,null,7398,null,1341,null,31783,null,2676,null,11969,null,1677,null,26418,null,2417,null,4559,null,1026,null,1883,null,554,null,3759,null,1048,null,2487,null,1035,null,9781,null,1581,null,3949,null,1061,null,0400000US35,New Mexico,35
3232459,null,19133,null,195172,null,6118,null,27327,null,2769,null,17704,null,2143,null,14413,null,2150,null,14960,null,2084,null,105316,null,5128,null,15452,null,2085,null,739625,null,11523,null,196687,null,6904,null,97145,null,4655,null,78985,null,5084,null,61820,null,4404,null,270174,null,7519,null,34814,null,3108,null,1747113,null,16526,null,470728,null,11277,null,193934,null,7401,null,179377,null,8103,null,140204,null,6274,null,675107,null,11369,null,87763,null,5532,null,550549,null,8328,null,89498,null,4175,null,45696,null,2847,null,69707,null,3763,null,50800,null,3262,null,258798,null,7474,null,36050,null,2506,null,0400000US36,New York,36
1196178,null,15743,null,177827,null,6781,null,27040,null,2799,null,17188,null,2984,null,18302,null,3213,null,13021,null,2407,null,86519,null,5320,null,15757,null,2367,null,325425,null,7943,null,79454,null,5252,null,42901,null,3673,null,37073,null,3581,null,28369,null,3177,null,114322,null,5947,null,23306,null,3201,null,561378,null,12462,null,141468,null,6938,null,69608,null,4358,null,53541,null,4012,null,45111,null,3606,null,195596,null,7962,null,56054,null,4181,null,131548,null,4865,null,15791,null,2203,null,11019,null,1513,null,13641,null,1562,null,11752,null,1377,null,50228,null,3682,null,29117,null,2435,null,0400000US37,North Carolina,37
94855,null,3294,null,24374,null,2208,null,5827,null,1272,null,2727,null,942,null,1882,null,826,null,1287,null,574,null,11807,null,1817,null,844,null,475,null,24089,null,2097,null,10737,null,1521,null,3560,null,926,null,1753,null,710,null,1643,null,671,null,3916,null,964,null,2480,null,776,null,30303,null,2152,null,12857,null,1362,null,3234,null,730,null,2877,null,877,null,1690,null,660,null,6407,null,1325,null,3238,null,618,null,16089,null,1438,null,3030,null,632,null,1728,null,514,null,1469,null,472,null,1418,null,512,null,6614,null,1118,null,1830,null,460,null,0400000US38,North Dakota,38
1446391,null,15349,null,168837,null,6007,null,30347,null,2876,null,17826,null,2286,null,13169,null,1955,null,11530,null,1867,null,84052,null,4213,null,11913,null,2009,null,378756,null,9063,null,102978,null,4901,null,50434,null,3983,null,37017,null,3154,null,26682,null,2843,null,135806,null,6052,null,25839,null,3154,null,702455,null,12452,null,185908,null,5897,null,81322,null,4208,null,75975,null,4681,null,52867,null,3682,null,253024,null,9008,null,53359,null,4200,null,196343,null,5704,null,27637,null,2461,null,17231,null,2114,null,27845,null,2659,null,20106,null,1834,null,81540,null,3613,null,21984,null,2034,null,0400000US39,Ohio,39
469118,null,8798,null,76586,null,4028,null,16022,null,2147,null,8241,null,1537,null,5966,null,1538,null,6000,null,1220,null,33681,null,3522,null,6676,null,1274,null,127263,null,4763,null,34445,null,2803,null,20186,null,2419,null,13836,null,2189,null,9518,null,1659,null,38089,null,3241,null,11189,null,1676,null,212722,null,6095,null,60566,null,3944,null,24501,null,2668,null,19996,null,1976,null,15462,null,1999,null,66068,null,4008,null,26129,null,2803,null,52547,null,2975,null,7742,null,1271,null,4858,null,1006,null,4814,null,1111,null,5168,null,1086,null,20319,null,1963,null,9646,null,1096,null,0400000US40,Oklahoma,40
549000,null,9010,null,67353,null,3850,null,9683,null,2035,null,7925,null,1687,null,5650,null,1369,null,5203,null,1344,null,34074,null,3089,null,4818,null,1345,null,155793,null,5507,null,38744,null,2663,null,23250,null,2648,null,18324,null,2398,null,14743,null,2412,null,54628,null,4622,null,6104,null,1314,null,252235,null,7783,null,60995,null,4258,null,32516,null,2781,null,27295,null,2981,null,22306,null,2262,null,92754,null,4752,null,16369,null,1875,null,73619,null,4489,null,10395,null,1950,null,5950,null,1191,null,8381,null,1456,null,4440,null,894,null,38000,null,3001,null,6453,null,914,null,0400000US41,Oregon,41
1449584,null,16702,null,154087,null,5808,null,29295,null,2988,null,14949,null,2025,null,14012,null,1769,null,10725,null,1881,null,72393,null,4278,null,12713,null,1818,null,363539,null,9593,null,110478,null,5725,null,53005,null,3700,null,39104,null,3895,null,27430,null,2833,null,112717,null,6244,null,20805,null,2783,null,661011,null,12264,null,179271,null,6943,null,84844,null,4613,null,71157,null,4424,null,51178,null,3594,null,223592,null,7054,null,50969,null,3852,null,270947,null,6532,null,35468,null,2751,null,24246,null,2061,null,35398,null,2648,null,26315,null,2473,null,115661,null,4642,null,33859,null,2383,null,0400000US42,Pennsylvania,42
148663,null,4568,null,10253,null,1883,null,1133,null,707,null,1341,null,630,null,731,null,643,null,655,null,309,null,5609,null,1277,null,784,null,594,null,36303,null,2851,null,7721,null,1669,null,5930,null,1317,null,5052,null,1290,null,3144,null,1091,null,12661,null,1947,null,1795,null,713,null,75396,null,3595,null,17036,null,2243,null,9398,null,1915,null,8990,null,1494,null,7688,null,1472,null,27427,null,2512,null,4857,null,1244,null,26711,null,1906,null,4545,null,1011,null,2621,null,777,null,5106,null,957,null,2437,null,636,null,10165,null,1307,null,1837,null,532,null,0400000US44,Rhode Island,44
