C18101_001E,C18101_001EA,C18101_001M,C18101_001MA,C18101_002E,C18101_002EA,C18101_002M,C18101_002MA,C18101_003E,C18101_003EA,C18101_003M,C18101_003MA,C18101_004E,C18101_004EA,C18101_004M,C18101_004MA,C18101_005E,C18101_005EA,C18101_005M,C18101_005MA,C18101_006E,C18101_006EA,C18101_006M,C18101_006MA,C18101_007E,C18101_007EA,C18101_007M,C18101_007MA,C18101_008E,C18101_008EA,C18101_008M,C18101_008MA,C18101_009E,C18101_009EA,C18101_009M,C18101_009MA,C18101_010E,C18101_010EA,C18101_010M,C18101_010MA,C18101_011E,C18101_011EA,C18101_011M,C18101_011MA,C18101_012E,C18101_012EA,C18101_012M,C18101_012MA,C18101_013E,C18101_013EA,C18101_013M,C18101_013MA,C18101_014E,C18101_014EA,C18101_014M,C18101_014MA,C18101_015E,C18101_015EA,C18101_015M,C18101_015MA,C18101_016E,C18101_016EA,C18101_016M,C18101_016MA,C18101_017E,C18101_017EA,C18101_017M,C18101_017MA,C18101_018E,C18101_018EA,C18101_018M,C18101_018MA,C18101_019E,C18101_019EA,C18101_019M,C18101_019MA,C18101_020E,C18101_020EA,C18101_020M,C18101_020MA,C18101_021E,C18101_021EA,C18101_021M,C18101_021MA,GEO_ID,NAME,state
9594277,null,7331,null,4644205,null,9833,null,1317867,null,5718,null,63869,null,4892,null,1253998,null,7299,null,2915928,null,8596,null,298084,null,10171,null,2617844,null,12943,null,410410,null,2757,null,149569,null,4884,null,260841,null,4596,null,4950072,null,9476,null,1257822,null,4992,null,32306,null,2840,null,1225516,null,5847,null,3127583,null,8518,null,321432,null,9536,null,2806151,null,11106,null,564667,null,2820,null,236577,null,5127,null,328090,null,5096,null,0400000US13,Georgia,13
1231549,null,4784,null,605689,null,4331,null,148974,null,2327,null,3943,null,1041,null,145031,null,2586,null,378522,null,3994,null,30675,null,2929,null,347847,null,4544,null,78193,null,1393,null,27877,null,1945,null,50316,null,2275,null,625860,null,3292,null,138970,null,1990,null,2703,null,734,null,136267,null,2189,null,384468,null,2436,null,27957,null,2609,null,356511,null,2910,null,102422,null,1752,null,37280,null,2013,null,65142,null,2372,null,0400000US15,Hawaii,15
1520563,null,1085,null,759574,null,2645,null,215763,null,2154,null,10226,null,1791,null,205537,null,2716,null,461259,null,2254,null,53940,null,3341,null,407319,null,3798,null,82552,null,1265,null,33212,null,1816,null,49340,null,1661,null,760989,null,2489,null,202409,null,2108,null,4238,null,944,null,198171,null,2344,null,462725,null,2141,null,45844,null,3416,null,416881,null,3836,null,95855,null,1608,null,34804,null,2131,null,61051,null,2172,null,0400000US16,Idaho,16
12719575,null,2242,null,6242186,null,5969,null,1618263,null,3529,null,66884,null,4036,null,1551379,null,5079,null,3985779,null,5284,null,311711,null,10092,null,3674068,null,10542,null,638144,null,2537,null,211452,null,5007,null,426692,null,4790,null,6477389,null,5360,null,1549995,null,3232,null,37729,null,3375,null,1512266,null,4473,null,4048192,null,4767,null,326239,null,7343,null,3721953,null,8395,null,879202,null,3805,null,330808,null,6529,null,548394,null,6889,null,0400000US17,Illinois,17
6316260,null,1620,null,3100051,null,5023,null,808752,null,2990,null,44645,null,4207,null,764107,null,5110,null,1958549,null,4076,null,216024,null,7697,null,1742525,null,8597,null,332750,null,1848,null,125012,null,3954,null,207738,null,4436,null,3216209,null,4966,null,774018,null,2894,null,26268,null,2378,null,747750,null,3557,null,1990730,null,4436,null,211405,null,6860,null,1779325,null,7375,null,451461,null,2700,null,173902,null,4773,null,277559,null,5100,null,0400000US18,Indiana,18
2956722,null,916,null,1460026,null,3659,null,361538,null,2461,null,18219,null,1948,null,343319,null,3327,null,920523,null,3649,null,88023,null,4272,null,832500,null,5056,null,177965,null,1400,null,61851,null,2300,null,116114,null,2436,null,1496696,null,3725,null,345335,null,2506,null,10986,null,1608,null,334349,null,2614,null,914723,null,3422,null,79598,null,3864,null,835125,null,4707,null,236638,null,1861,null,77462,null,2955,null,159176,null,3251,null,0400000US19,Iowa,19
2756827,null,2965,null,1359764,null,4164,null,356762,null,2625,null,20619,null,2052,null,336143,null,3243,null,854676,null,3301,null,89512,null,4352,null,765164,null,5068,null,148326,null,1565,null,56255,null,2740,null,92071,null,2935,null,1397063,null,3619,null,344032,null,2616,null,9449,null,1395,null,334583,null,2608,null,859317,null,2436,null,88012,null,4433,null,771305,null,5033,null,193714,null,1762,null,73698,null,2972,null,120016,null,3157,null,0400000US20,Kansas,20
4225355,null,2146,null,2051392,null,5352,null,516555,null,4062,null,38335,null,3505,null,478220,null,4449,null,1301714,null,3586,null,203954,null,7312,null,1097760,null,6998,null,233123,null,1803,null,99906,null,3155,null,133217,null,3109,null,2173963,null,5319,null,498442,null,4148,null,21151,null,2533,null,477291,null,4264,null,1364508,null,2843,null,211669,null,7581,null,1152839,null,7997,null,311013,null,1977,null,138382,null,4005,null,172631,null,4084,null,0400000US21,Kentucky,21
4391561,null,2119,null,2111405,null,6518,null,570575,null,3666,null,34327,null,3164,null,536248,null,5097,null,1318181,null,5199,null,167312,null,6750,null,1150869,null,8714,null,222649,null,1953,null,92495,null,3150,null,130154,null,3015,null,2280156,null,6191,null,549860,null,3504,null,21871,null,2243,null,527989,null,4250,null,1426334,null,4988,null,183793,null,7076,null,1242541,null,8570,null,303962,null,2038,null,135016,null,4476,null,168946,null,4374,null,0400000US22,Louisiana,22
1300904,null,1044,null,633133,null,1934,null,138276,null,1458,null,10655,null,1625,null,127621,null,1999,null,408435,null,1644,null,61385,null,3255,null,347050,null,3706,null,86422,null,746,null,35673,null,2010,null,50749,null,2075,null,667771,null,1779,null,132164,null,1296,null,5957,null,1035,null,126207,null,1421,null,425384,null,1602,null,54225,null,2815,null,371159,null,3553,null,110223,null,716,null,41877,null,2008,null,68346,null,2016,null,0400000US23,Maine,23
5589768,null,3519,null,2690665,null,5050,null,689600,null,2864,null,30681,null,2882,null,658919,null,4139,null,1718725,null,4566,null,139681,null,6100,null,1579044,null,7963,null,282340,null,1903,null,83831,null,2903,null,198509,null,2617,null,2899103,null,4415,null,658439,null,2794,null,20120,null,2310,null,638319,null,3442,null,1855614,null,4230,null,154754,null,6903,null,1700860,null,8466,null,385050,null,2676,null,136850,null,4533,null,248200,null,4686,null,0400000US24,Maryland,24
6495905,null,1365,null,3151112,null,3553,null,730703,null,2213,null,39892,null,3774,null,690811,null,4689,null,2068167,null,2193,null,189278,null,7521,null,1878889,null,7733,null,352242,null,1886,null,114317,null,3678,null,237925,null,4133,null,3344793,null,3644,null,699992,null,2136,null,24849,null,2936,null,675143,null,3450,null,2155435,null,2361,null,188112,null,7870,null,1967323,null,8462,null,489366,null,3112,null,171994,null,4374,null,317372,null,5055,null,0400000US25,Massachusetts,25
9834865,null,1530,null,4810709,null,4612,null,1197436,null,2864,null,71457,null,3804,null,1125979,null,4544,null,3057626,null,3344,null,367578,null,10437,null,2690048,null,10887,null,555647,null,2518,null,194256,null,4537,null,361391,null,4686,null,5024156,null,4219,null,1145357,null,3334,null,39321,null,3124,null,1106036,null,4608,null,3145584,null,2817,null,363155,null,10312,null,2782429,null,10167,null,733215,null,2591,null,281480,null,5495,null,451735,null,5843,null,0400000US26,Michigan,26
5196720,null,863,null,2578700,null,3034,null,640887,null,2198,null,28527,null,2237,null,612360,null,3044,null,1660724,null,2957,null,145166,null,5698,null,1515558,null,6014,null,277089,null,1668,null,88984,null,3075,null,188105,null,2800,null,2618020,null,2878,null,614709,null,2118,null,16268,null,1683,null,598441,null,2832,null,1651207,null,2422,null,124681,null,4403,null,1526526,null,5103,null,352104,null,1917,null,111667,null,4377,null,240437,null,3997,null,0400000US27,Minnesota,27
2879805,null,3013,null,1386709,null,6499,null,393970,null,4328,null,22436,null,2608,null,371534,null,5035,null,844644,null,5276,null,123260,null,6282,null,721384,null,6619,null,148095,null,1897,null,67536,null,2912,null,80559,null,2388,null,1493096,null,6053,null,370212,null,4366,null,13740,null,1911,null,356472,null,4891,null,914405,null,4460,null,132412,null,7047,null,781993,null,8313,null,208479,null,2071,null,97134,null,3622,null,111345,null,3556,null,0400000US28,Mississippi,28
5871474,null,2142,null,2856976,null,4646,null,727493,null,3231,null,40698,null,2994,null,686795,null,4095,null,1792756,null,3996,null,223516,null,7335,null,1569240,null,8358,null,336727,null,1879,null,128324,null,3708,null,208403,null,4101,null,3014498,null,4691,null,699406,null,3054,null,24066,null,2387,null,675340,null,4053,null,1871067,null,3305,null,230477,null,6911,null,1640590,null,7733,null,444025,null,2759,null,178375,null,5356,null,265650,null,5327,null,0400000US29,Missouri,29
957586,null,1278,null,475464,null,2706,null,112808,null,2019,null,4663,null,1250,null,108145,null,2222,null,300569,null,1650,null,37606,null,2957,null,262963,null,3358,null,62087,null,736,null,25371,null,1647,null,36716,null,1659,null,482122,null,2712,null,107603,null,1745,null,3246,null,979,null,104357,null,1797,null,302328,null,1604,null,29996,null,2319,null,272332,null,2781,null,72191,null,750,null,25818,null,1777,null,46373,null,1717,null,0400000US30,Montana,30
1762977,null,1469,null,872695,null,3334,null,227378,null,2056,null,8837,null,1380,null,218541,null,2635,null,547005,null,2552,null,51666,null,3349,null,495339,null,3890,null,98312,null,1653,null,35669,null,1739,null,62643,null,2149,null,890282,null,3108,null,217595,null,1911,null,6054,null,1353,null,211541,null,2059,null,544170,null,2386,null,44770,null,3271,null,499400,null,3754,null,128517,null,1652,null,43385,null,2030,null,85132,null,2206,null,0400000US31,Nebraska,31
2610041,null,1761,null,1320679,null,3228,null,350963,null,2401,null,14461,null,2342,null,336502,null,3215,null,827825,null,2526,null,70531,null,3984,null,757294,null,3974,null,141891,null,1069,null,47416,null,2401,null,94475,null,2405,null,1289362,null,2942,null,330948,null,2875,null,8603,null,1897,null,322345,null,3260,null,797478,null,1792,null,68917,null,4190,null,728561,null,4055,null,160936,null,1521,null,54720,null,2835,null,106216,null,2753,null,0400000US32,Nevada,32
1308729,null,486,null,645657,null,1572,null,148755,null,1221,null,7340,null,1348,null,141415,null,1753,null,421741,null,1240,null,37251,null,3133,null,384490,null,3434,null,75161,null,660,null,27228,null,1877,null,47933,null,1774,null,663072,null,1498,null,140025,null,1205,null,3326,null,802,null,136699,null,1573,null,429027,null,1203,null,38863,null,2890,null,390164,null,3042,null,94020,null,1032,null,35079,null,2164,null,58941,null,2123,null,0400000US33,New Hampshire,33
8582670,null,1995,null,4185622,null,4056,null,1047343,null,2050,null,47876,null,3233,null,999467,null,3861,null,2667150,null,3593,null,195396,null,8294,null,2471754,null,8002,null,471129,null,1774,null,145105,null,4559,null,326024,null,4515,null,4397048,null,3710,null,997076,null,2109,null,24759,null,2263,null,972317,null,3245,null,2745628,null,3023,null,219242,null,6729,null,2526386,null,7044,null,654344,null,2279,null,234208,null,4922,null,420136,null,5072,null,0400000US34,New Jersey,34
1975830,null,2052,null,964197,null,3798,null,258191,null,3370,null,11083,null,1452,null,247108,null,3538,null,591037,null,3331,null,77902,null,4518,null,513135,null,5404,null,114969,null,1325,null,49101,null,2543,null,65868,null,2537,null,1011633,null,3783,null,255907,null,3279,null,6930,null,1538,null,248977,null,3385,null,612337,null,2839,null,66380,null,3687,null,545957,null,4408,null,143389,null,1733,null,60064,null,2741,null,83325,null,2778,null,0400000US35,New Mexico,35
19264374,null,2320,null,9316243,null,6479,null,2255177,null,4994,null,98502,null,5186,null,2156675,null,7754,null,6016621,null,6048,null,527315,null,8337,null,5489306,null,9489,null,1044445,null,3171,null,339911,null,7512,null,704534,null,7888,null,9948131,null,5828,null,2158711,null,3255,null,61087,null,4010,null,2097624,null,4980,null,6321292,null,3580,null,556052,null,11812,null,5765240,null,12041,null,1468128,null,4022,null,542503,null,7789,null,925625,null,7954,null,0400000US36,New York,36
9149289,null,4363,null,4406981,null,6652,null,1161253,null,5980,null,57386,null,4062,null,1103867,null,6819,null,2762082,null,6672,null,316022,null,8849,null,2446060,null,10749,null,483646,null,2467,null,180676,null,4466,null,302970,null,4932,null,4742308,null,6097,null,1109922,null,5863,null,39430,null,3498,null,1070492,null,7030,null,2976647,null,4174,null,329799,null,9614,null,2646848,null,10686,null,655739,null,2743,null,263533,null,5574,null,392206,null,5203,null,0400000US37,North Carolina,37
630082,null,1034,null,313690,null,2180,null,72562,null,1306,null,3396,null,830,null,69166,null,1423,null,202934,null,1642,null,20071,null,1812,null,182863,null,2113,null,38194,null,500,null,14184,null,1158,null,24010,null,1130,null,316392,null,1855,null,68669,null,1264,null,1123,null,404,null,67546,null,1330,null,197627,null,1330,null,15795,null,1867,null,181832,null,2136,null,50096,null,805,null,17657,null,1440,null,32439,null,1411,null,0400000US38,North Dakota,38
11351905,null,2312,null,5519650,null,6309,null,1383039,null,3366,null,80516,null,4606,null,1302523,null,5831,null,3493376,null,4616,null,412754,null,9283,null,3080622,null,9600,null,643235,null,2214,null,224493,null,5035,null,418742,null,5117,null,5832255,null,5886,null,1327325,null,3504,null,47226,null,3669,null,1280099,null,5010,null,3628645,null,3604,null,417443,null,10939,null,3211202,null,11396,null,876285,null,4440,null,335609,null,5628,null,540676,null,5965,null,0400000US39,Ohio,39
3590307,null,1968,null,1747282,null,5899,null,469911,null,3724,null,26039,null,2382,null,443872,null,4112,null,1073899,null,4109,null,159391,null,6641,null,914508,null,6906,null,203472,null,1689,null,86093,null,3464,null,117379,null,3426,null,1843025,null,5752,null,448682,null,3771,null,16927,null,2143,null,431755,null,4097,null,1124250,null,3828,null,162631,null,5255,null,961619,null,6053,null,270093,null,2233,null,114538,null,3474,null,155555,null,3600,null,0400000US40,Oklahoma,40
3779860,null,1353,null,1861527,null,4199,null,444743,null,3188,null,24504,null,2894,null,420239,null,3928,null,1192433,null,2757,null,134646,null,5677,null,1057787,null,6500,null,224351,null,1576,null,83541,null,3476,null,140810,null,3139,null,1918333,null,4104,null,426619,null,3164,null,15351,null,2243,null,411268,null,4010,null,1213472,null,2662,null,125239,null,5648,null,1088233,null,6210,null,278242,null,1796,null,106817,null,3865,null,171425,null,3914,null,0400000US41,Oregon,41
12365826,null,2335,null,5989283,null,5960,null,1413244,null,3229,null,84898,null,4155,null,1328346,null,5206,null,3805547,null,5336,null,405186,null,9478,null,3400361,null,10744,null,770492,null,3139,null,260666,null,5315,null,509826,null,5552,null,6376543,null,5721,null,1352504,null,3208,null,51675,null,3945,null,1300829,null,5142,null,3952661,null,4290,null,426371,null,11344,null,3526290,null,12351,null,1071378,null,3473,null,398994,null,6085,null,672384,null,6359,null,0400000US42,Pennsylvania,42
1035366,null,942,null,501755,null,1853,null,116425,null,1195,null,6996,null,1537,null,109429,null,2039,null,326002,null,1585,null,33635,null,3105,null,292367,null,3437,null,59328,null,864,null,18360,null,1572,null,40968,null,1563,null,533611,null,1547,null,110256,null,1155,null,4082,null,1088,null,106174,null,1470,null,339843,null,1487,null,34181,null,2918,null,305662,null,3209,null,83512,null,1288,null,29828,null,2421,null,53684,null,2452,null,0400000US44,Rhode Island,44
4454344,null,2365,null,2138916,null,5916,null,552990,null,4385,null,24197,null,2475,null,528793,null,5162,null,1329518,null,4233,null,166898,null,6715,null,1162620,null,6936,null,256408,null,1767,null,96165,null,3428,null,160243,null,3782,null,2315428,null,5699,null,525209,null,3925,null,14338,null,1436,null,510871,null,4023,null,1447985,null,3234,null,163094,null,6622,null,1284891,null,7291,null,342234,null,1931,null,143210,null,4760,null,199024,null,4464,null,0400000US45,South Carolina,45
792969,null,1202,null,394075,null,2267,null,99860,null,1809,null,4188,null,1063,null,95672,null,1910,null,245629,null,1992,null,25213,null,2503,null,220416,null,2912,null,48586,null,806,null,18514,null,1418,null,30072,null,1525,null,398894,null,1995,null,94965,null,1653,null,1925,null,587,null,93040,null,1819,null,243974,null,1392,null,19446,null,2153,null,224528,null,2392,null,59955,null,790,null,19395,null,1507,null,40560,null,1527,null,0400000US46,South Dakota,46
6188118,null,2269,null,3000342,null,5084,null,765299,null,3977,null,37448,null,4086,null,727851,null,4890,null,1892145,null,4121,null,257782,null,8413,null,1634363,null,9002,null,342898,null,2046,null,136601,null,4270,null,206297,null,4082,null,3187776,null,4850,null,722678,null,3956,null,25346,null,2660,null,697332,null,4872,null,2007239,null,3863,null,266977,null,8111,null,1740262,null,8730,null,457859,null,2632,null,200791,null,5456,null,257068,null,5374,null,0400000US47,Tennessee,47
24291561,null,5368,null,11997916,null,11833,null,3513625,null,6333,null,175712,null,7811,null,3337913,null,9089,null,7428482,null,9942,null,728022,null,13804,null,6700460,null,16379,null,1055809,null,4023,null,419090,null,8061,null,636719,null,8367,null,12293645,null,9896,null,3364105,null,6725,null,100903,null,5168,null,3263202,null,8849,null,7546400,null,7623,null,761886,null,14115,null,6784514,null,15318,null,1383140,null,4408,null,596363,null,8869,null,786777,null,8652,null,0400000US48,Texas,48
2755284,null,1757,null,1383084,null,3425,null,448939,null,2004,null,16803,null,1941,null,432136,null,2436,null,822416,null,2979,null,66896,null,4285,null,755520,null,4572,null,111729,null,1113,null,38377,null,2017,null,73352,null,2047,null,1372200,null,2960,null,419934,null,2161,null,9808,null,1747,null,410126,null,2482,null,819149,null,2194,null,64372,null,4128,null,754777,null,4512,null,133117,null,1848,null,48579,null,2366,null,84538,null,2599,null,0400000US49,Utah,49
615376,null,351,null,302888,null,1418,null,64564,null,704,null,3820,null,892,null,60744,null,1261,null,200515,null,1301,null,24070,null,2081,null,176445,null,2258,null,37809,null,623,null,12582,null,1031,null,25227,null,1118,null,312488,null,1353,null,61918,null,816,null,3420,null,863,null,58498,null,1131,null,202931,null,919,null,22163,null,1993,null,180768,null,2028,null,47639,null,505,null,17836,null,1431,null,29803,null,1421,null,0400000US50,Vermont,50
7643783,null,8021,null,3694552,null,10204,null,942998,null,5039,null,41543,null,3321,null,901455,null,6069,null,2358622,null,8515,null,216145,null,7608,null,2142477,null,10397,null,392932,null,2276,null,133381,null,3553,null,259551,null,4186,null,3949231,null,8554,null,899561,null,4823,null,23542,null,3133,null,876019,null,5356,null,2523843,null,6662,null,224430,null,8184,null,2299413,null,9615,null,525827,null,2944,null,192734,null,5305,null,333093,null,5365,null,0400000US51,Virginia,51
6546149,null,3943,null,3237684,null,5076,null,804765,null,3214,null,36973,null,3488,null,767792,null,4275,null,2084106,null,4665,null,224568,null,8505,null,1859538,null,9736,null,348813,null,1846,null,134061,null,3756,null,214752,null,4086,null,3308465,null,4054,null,764775,null,2859,null,22210,null,2751,null,742565,null,3668,null,2111246,null,3025,null,212569,null,7406,null,1898677,null,7730,null,432444,null,2493,null,163183,null,5055,null,269261,null,4922,null,0400000US53,Washington,53
1793105,null,630,null,878335,null,2985,null,196205,null,2304,null,10244,null,1583,null,185961,null,2760,null,563014,null,2434,null,103719,null,4661,null,459295,null,5423,null,119116,null,1058,null,54041,null,2630,null,65075,null,2963,null,914770,null,2916,null,186678,null,2344,null,6385,null,1300,null,180293,null,2581,null,571300,null,1648,null,91224,null,4512,null,480076,null,4580,null,156792,null,1109,null,70884,null,3021,null,85908,null,2987,null,0400000US54,West Virginia,54
5566055,null,937,null,2753697,null,4461,null,666319,null,2599,null,32292,null,2992,null,634027,null,4012,null,1771522,null,3199,null,156675,null,4686,null,1614847,null,5340,null,315856,null,1707,null,101685,null,3417,null,214171,null,3607,null,2812358,null,4436,null,636518,null,2851,null,17709,null,1730,null,618809,null,3253,null,1765875,null,3279,null,155204,null,5393,null,1610671,null,7079,null,409965,null,1869,null,136545,null,4450,null,273420,null,4507,null,0400000US55,Wisconsin,55
533716,null,1089,null,271587,null,2346,null,68170,null,1837,null,3774,null,910,null,64396,null,2077,null,173838,null,2055,null,20037,null,2225,null,153801,null,3139,null,29579,null,710,null,11871,null,1049,null,17708,null,1057,null,262129,null,2021,null,60251,null,1467,null,2102,null,753,null,58149,null,1689,null,167164,null,1759,null,17410,null,2440,null,149754,null,2912,null,34714,null,1226,null,13695,null,1602,null,21019,null,1491,null,0400000US56,Wyoming,56
3938846,null,691,null,1882930,null,3738,null,493152,null,2317,null,44417,null,3058,null,448735,null,3733,null,1152055,null,2400,null,216965,null,6190,null,935090,null,6405,null,237723,null,994,null,122407,null,2821,null,115316,null,2828,null,2055916,null,3798,null,470378,null,2304,null,23077,null,2411,null,447301,null,2683,null,1270943,null,1972,null,222563,null,7233,null,1048380,null,7903,null,314595,null,2197,null,182558,null,4482,null,132037,null,3787,null,0400000US72,Puerto Rico,72
