C08412_001E,C08412_001EA,C08412_001M,C08412_001MA,C08412_002E,C08412_002EA,C08412_002M,C08412_002MA,C08412_003E,C08412_003EA,C08412_003M,C08412_003MA,C08412_004E,C08412_004EA,C08412_004M,C08412_004MA,C08412_005E,C08412_005EA,C08412_005M,C08412_005MA,C08412_006E,C08412_006EA,C08412_006M,C08412_006MA,C08412_007E,C08412_007EA,C08412_007M,C08412_007MA,C08412_008E,C08412_008EA,C08412_008M,C08412_008MA,C08412_009E,C08412_009EA,C08412_009M,C08412_009MA,C08412_010E,C08412_010EA,C08412_010M,C08412_010MA,C08412_011E,C08412_011EA,C08412_011M,C08412_011MA,C08412_012E,C08412_012EA,C08412_012M,C08412_012MA,C08412_013E,C08412_013EA,C08412_013M,C08412_013MA,C08412_014E,C08412_014EA,C08412_014M,C08412_014MA,C08412_015E,C08412_015EA,C08412_015M,C08412_015MA,C08412_016E,C08412_016EA,C08412_016M,C08412_016MA,C08412_017E,C08412_017EA,C08412_017M,C08412_017MA,C08412_018E,C08412_018EA,C08412_018M,C08412_018MA,C08412_019E,C08412_019EA,C08412_019M,C08412_019MA,C08412_020E,C08412_020EA,C08412_020M,C08412_020MA,C08412_021E,C08412_021EA,C08412_021M,C08412_021MA,C08412_022E,C08412_022EA,C08412_022M,C08412_022MA,C08412_023E,C08412_023EA,C08412_023M,C08412_023MA,C08412_024E,C08412_024EA,C08412_024M,C08412_024MA,C08412_025E,C08412_025EA,C08412_025M,C08412_025MA,C08412_026E,C08412_026EA,C08412_026M,C08412_026MA,C08412_027E,C08412_027EA,C08412_027M,C08412_027MA,C08412_028E,C08412_028EA,C08412_028M,C08412_028MA,C08412_029E,C08412_029EA,C08412_029M,C08412_029MA,C08412_030E,C08412_030EA,C08412_030M,C08412_030MA,GEO_ID,NAME,state
4080545,null,29522,null,463279,null,14175,null,549821,null,10996,null,643792,null,15717,null,589317,null,13415,null,248332,null,8575,null,578541,null,13996,null,276977,null,10528,null,365049,null,9444,null,365437,null,10916,null,2134534,null,20012,null,225760,null,9947,null,260808,null,9049,null,322470,null,13135,null,300710,null,10344,null,127624,null,6904,null,316372,null,9507,null,156477,null,7829,null,200922,null,7318,null,223391,null,8068,null,1946011,null,19121,null,237519,null,9372,null,289013,null,8948,null,321322,null,8071,null,288607,null,8567,null,120708,null,5511,null,262169,null,8833,null,120500,null,5727,null,164127,null,6303,null,142046,null,6962,null,0400000US13,Georgia,13
610911,null,6437,null,75923,null,5147,null,83599,null,4542,null,86035,null,5073,null,84251,null,5233,null,30617,null,3278,null,111427,null,5885,null,40298,null,3550,null,55390,null,4238,null,43371,null,3253,null,333033,null,5135,null,40657,null,3875,null,44081,null,3371,null,46044,null,3544,null,45961,null,3797,null,18350,null,2415,null,63685,null,4667,null,22918,null,2732,null,28861,null,2864,null,22476,null,2473,null,277878,null,5242,null,35266,null,2639,null,39518,null,3089,null,39991,null,3104,null,38290,null,2676,null,12267,null,1878,null,47742,null,3689,null,17380,null,2103,null,26529,null,3080,null,20895,null,2383,null,0400000US15,Hawaii,15
624622,null,8536,null,139298,null,6117,null,125376,null,6021,null,118204,null,4846,null,83406,null,4533,null,28299,null,2933,null,54256,null,3685,null,22383,null,2081,null,25834,null,2451,null,27566,null,2561,null,331653,null,5656,null,67784,null,3866,null,66125,null,4155,null,60663,null,3594,null,44130,null,3152,null,14784,null,2124,null,30086,null,2552,null,13951,null,1634,null,14439,null,1636,null,19691,null,2024,null,292969,null,5851,null,71514,null,4382,null,59251,null,3571,null,57541,null,3927,null,39276,null,3065,null,13515,null,2108,null,24170,null,2478,null,8432,null,1224,null,11395,null,1683,null,7875,null,1262,null,0400000US16,Idaho,16
5685064,null,20650,null,720044,null,13541,null,739456,null,15937,null,754504,null,13291,null,726381,null,12385,null,308342,null,9290,null,795472,null,14268,null,439898,null,10411,null,578079,null,12026,null,622888,null,12116,null,2996409,null,18922,null,348868,null,9012,null,362923,null,10647,null,371910,null,9775,null,375109,null,8946,null,158820,null,6628,null,438096,null,11149,null,241431,null,8573,null,333059,null,7983,null,366193,null,8038,null,2688655,null,11650,null,371176,null,9864,null,376533,null,10555,null,382594,null,9291,null,351272,null,8815,null,149522,null,6479,null,357376,null,9217,null,198467,null,6827,null,245020,null,8418,null,256695,null,7606,null,0400000US17,Illinois,17
2722495,null,16177,null,447373,null,9331,null,438314,null,10413,null,462658,null,10436,null,419888,null,11657,null,184414,null,6047,null,323540,null,10380,null,164480,null,5759,null,153107,null,5972,null,128721,null,5966,null,1426482,null,11500,null,216460,null,7458,null,207639,null,6706,null,227207,null,7919,null,218175,null,8547,null,101497,null,4397,null,182212,null,7177,null,92835,null,4246,null,93956,null,4679,null,86501,null,4951,null,1296013,null,12400,null,230913,null,6379,null,230675,null,7466,null,235451,null,6814,null,201713,null,6781,null,82917,null,4552,null,141328,null,6106,null,71645,null,3884,null,59151,null,3392,null,42220,null,3157,null,0400000US18,Indiana,18
1449316,null,10706,null,378648,null,8319,null,275640,null,7686,null,239033,null,7403,null,191667,null,5727,null,79447,null,4122,null,125185,null,5306,null,56428,null,3258,null,55165,null,2887,null,48103,null,3125,null,757362,null,8287,null,190804,null,5977,null,141628,null,5700,null,121113,null,5034,null,99113,null,4033,null,41106,null,3073,null,69550,null,4081,null,31147,null,2375,null,32011,null,2468,null,30890,null,2457,null,691954,null,7523,null,187844,null,5927,null,134012,null,5521,null,117920,null,5072,null,92554,null,4255,null,38341,null,2794,null,55635,null,3127,null,25281,null,2225,null,23154,null,1677,null,17213,null,1630,null,0400000US19,Iowa,19
1326333,null,11858,null,312668,null,8018,null,246425,null,8041,null,225557,null,6998,null,189476,null,7225,null,71631,null,3835,null,129125,null,5338,null,57977,null,3928,null,50676,null,3414,null,42798,null,2647,null,709159,null,8429,null,156572,null,4985,null,128686,null,5461,null,119649,null,5106,null,101345,null,5365,null,35245,null,2658,null,75669,null,4212,null,32541,null,2961,null,30205,null,2353,null,29247,null,2357,null,617174,null,8291,null,156096,null,5463,null,117739,null,4897,null,105908,null,4471,null,88131,null,4700,null,36386,null,2501,null,53456,null,3046,null,25436,null,2317,null,20471,null,2330,null,13551,null,1579,null,0400000US20,Kansas,20
1789506,null,15660,null,282027,null,8603,null,293290,null,9415,null,323344,null,9979,null,267971,null,7589,null,114525,null,6606,null,225626,null,8458,null,92915,null,5323,null,98837,null,5378,null,90971,null,5095,null,945695,null,11552,null,139487,null,6069,null,138162,null,5778,null,166671,null,6367,null,135336,null,5613,null,58836,null,4143,null,125258,null,5625,null,55922,null,3854,null,61271,null,3973,null,64752,null,4370,null,843811,null,10050,null,142540,null,5867,null,155128,null,6600,null,156673,null,6525,null,132635,null,5420,null,55689,null,4320,null,100368,null,5281,null,36993,null,3067,null,37566,null,3033,null,26219,null,2462,null,0400000US21,Kentucky,21
1934992,null,16372,null,289567,null,8723,null,308965,null,8332,null,334295,null,11841,null,281801,null,9235,null,92690,null,5102,null,253159,null,9103,null,92951,null,5683,null,128183,null,6431,null,153381,null,7845,null,1023849,null,11337,null,143973,null,6351,null,148870,null,7862,null,163661,null,7491,null,141479,null,6178,null,46924,null,4134,null,137289,null,6338,null,52452,null,4358,null,77062,null,5067,null,112139,null,6446,null,911143,null,10634,null,145594,null,6058,null,160095,null,5347,null,170634,null,6984,null,140322,null,5801,null,45766,null,3267,null,115870,null,6059,null,40499,null,3488,null,51121,null,3565,null,41242,null,3422,null,0400000US22,Louisiana,22
591164,null,7875,null,119209,null,5231,null,92568,null,4274,null,91331,null,4304,null,80561,null,3874,null,34270,null,2778,null,65851,null,3428,null,36567,null,2655,null,38873,null,3251,null,31934,null,3021,null,301739,null,5429,null,58426,null,3249,null,46627,null,3095,null,43763,null,3052,null,39614,null,3078,null,14859,null,1712,null,35151,null,2430,null,21117,null,2171,null,21922,null,2431,null,20260,null,2040,null,289425,null,5320,null,60783,null,3717,null,45941,null,3148,null,47568,null,3287,null,40947,null,2567,null,19411,null,2050,null,30700,null,2490,null,15450,null,1715,null,16951,null,1935,null,11674,null,1770,null,0400000US23,Maine,23
2469892,null,16678,null,233945,null,8485,null,288388,null,8579,null,343361,null,9275,null,353831,null,9997,null,157209,null,6955,null,367236,null,10733,null,201591,null,7058,null,243258,null,9519,null,281073,null,9971,null,1259302,null,12370,null,106743,null,5800,null,134817,null,5814,null,164193,null,6358,null,172824,null,6551,null,76804,null,4908,null,193989,null,8199,null,109106,null,5131,null,134811,null,6218,null,166015,null,7920,null,1210590,null,11174,null,127202,null,5553,null,153571,null,6664,null,179168,null,6078,null,181007,null,6687,null,80405,null,4649,null,173247,null,7319,null,92485,null,4602,null,108447,null,5736,null,115058,null,6009,null,0400000US24,Maryland,24
3159545,null,18648,null,369326,null,10758,null,413996,null,10365,null,423426,null,10580,null,427117,null,10168,null,180443,null,7674,null,453702,null,11682,null,253307,null,8191,null,303395,null,9827,null,334833,null,10111,null,1617385,null,14301,null,170514,null,6496,null,192022,null,7082,null,206442,null,8054,null,209371,null,8455,null,92436,null,5230,null,243100,null,9550,null,137922,null,5410,null,169348,null,7014,null,196230,null,7497,null,1542160,null,12775,null,198812,null,7877,null,221974,null,7720,null,216984,null,7715,null,217746,null,7001,null,88007,null,5275,null,210602,null,7963,null,115385,null,5710,null,134047,null,5440,null,138603,null,6412,null,0400000US25,Massachusetts,25
3957783,null,22775,null,595660,null,11549,null,605807,null,11899,null,636577,null,11435,null,605302,null,10939,null,267840,null,8339,null,493203,null,12375,null,256496,null,7845,null,269473,null,7664,null,227425,null,7684,null,2015789,null,15030,null,282291,null,8274,null,282006,null,7593,null,309584,null,7813,null,299972,null,7996,null,140052,null,5529,null,261809,null,8147,null,142642,null,5836,null,154009,null,5923,null,143424,null,5340,null,1941994,null,14514,null,313369,null,8167,null,323801,null,9206,null,326993,null,8695,null,305330,null,7312,null,127788,null,5241,null,231394,null,7131,null,113854,null,5441,null,115464,null,5105,null,84001,null,4537,null,0400000US26,Michigan,26
2546836,null,14083,null,444084,null,9324,null,380996,null,8106,null,404011,null,8821,null,386385,null,7872,null,180966,null,6849,null,305664,null,6373,null,158022,null,4780,null,157762,null,5969,null,128946,null,5741,null,1315388,null,10113,null,222149,null,6395,null,186914,null,6237,null,195808,null,6373,null,196772,null,5899,null,95970,null,4829,null,165263,null,5434,null,86726,null,3734,null,86975,null,4418,null,78811,null,3617,null,1231448,null,9072,null,221935,null,5633,null,194082,null,5982,null,208203,null,6502,null,189613,null,5014,null,84996,null,3813,null,140401,null,4656,null,71296,null,3211,null,70787,null,3192,null,50135,null,3490,null,0400000US27,Minnesota,27
1116175,null,12716,null,189196,null,6622,null,183955,null,7588,null,194398,null,7413,null,165042,null,7556,null,69616,null,4948,null,138236,null,7228,null,50439,null,3605,null,62449,null,3979,null,62844,null,4496,null,570205,null,8485,null,88148,null,4469,null,85872,null,5504,null,95699,null,5047,null,83100,null,5065,null,37266,null,3821,null,74198,null,4732,null,25521,null,2818,null,36218,null,2857,null,44183,null,3879,null,545970,null,9763,null,101048,null,5010,null,98083,null,4831,null,98699,null,5153,null,81942,null,4399,null,32350,null,3172,null,64038,null,4680,null,24918,null,2761,null,26231,null,3007,null,18661,null,2092,null,0400000US28,Mississippi,28
2667059,null,18639,null,425590,null,10235,null,387081,null,10328,null,425926,null,11508,null,407490,null,10989,null,180746,null,6747,null,360751,null,8832,null,172150,null,6462,null,170606,null,5869,null,136719,null,6106,null,1373507,null,12414,null,207764,null,7084,null,183976,null,7349,null,210306,null,8457,null,208586,null,7229,null,93505,null,5122,null,193711,null,6930,null,92842,null,4716,null,94195,null,4899,null,88622,null,4727,null,1293552,null,12482,null,217826,null,7748,null,203105,null,6474,null,215620,null,7468,null,198904,null,7455,null,87241,null,4454,null,167040,null,5773,null,79308,null,4135,null,76411,null,4103,null,48097,null,3482,null,0400000US29,Missouri,29
429360,null,6250,null,124962,null,6056,null,91997,null,4775,null,80660,null,3935,null,52197,null,3039,null,15403,null,1851,null,30336,null,2548,null,9612,null,1342,null,11769,null,1477,null,12424,null,1489,null,220342,null,4480,null,62645,null,3630,null,46098,null,3416,null,39664,null,2308,null,26937,null,1983,null,7307,null,1250,null,17091,null,2034,null,4854,null,970,null,7272,null,1287,null,8474,null,1099,null,209018,null,4366,null,62317,null,3718,null,45899,null,3108,null,40996,null,3116,null,25260,null,2341,null,8096,null,1361,null,13245,null,1550,null,4758,null,1003,null,4497,null,820,null,3950,null,903,null,0400000US30,Montana,30
899779,null,8497,null,225648,null,7093,null,172085,null,6244,null,157724,null,6236,null,132381,null,5061,null,49277,null,3445,null,80511,null,4539,null,26229,null,2165,null,28374,null,2606,null,27550,null,2441,null,474140,null,6119,null,112881,null,5177,null,88702,null,3551,null,81039,null,4195,null,73262,null,3688,null,24534,null,1898,null,43900,null,3018,null,13981,null,1537,null,17359,null,2023,null,18482,null,1930,null,425639,null,5889,null,112767,null,5098,null,83383,null,4432,null,76685,null,4384,null,59119,null,3427,null,24743,null,2304,null,36611,null,2898,null,12248,null,1226,null,11015,null,1257,null,9068,null,1160,null,0400000US31,Nebraska,31
1175512,null,14338,null,132427,null,7388,null,162186,null,6283,null,208269,null,9328,null,228396,null,11303,null,89833,null,5658,null,181439,null,6676,null,61339,null,5071,null,56844,null,4135,null,54779,null,4908,null,655916,null,9330,null,66564,null,5528,null,85388,null,4142,null,113115,null,6925,null,135260,null,7997,null,48967,null,4236,null,103289,null,5531,null,36793,null,3802,null,31487,null,2832,null,35053,null,3747,null,519596,null,9789,null,65863,null,5125,null,76798,null,4101,null,95154,null,5202,null,93136,null,5846,null,40866,null,3629,null,78150,null,4113,null,24546,null,2860,null,25357,null,2529,null,19726,null,2381,null,0400000US32,Nevada,32
599648,null,9496,null,99019,null,5118,null,94618,null,4842,null,92209,null,3943,null,88412,null,4373,null,39548,null,2967,null,72704,null,4046,null,39301,null,3592,null,39394,null,2778,null,34443,null,2593,null,303391,null,7001,null,46598,null,3217,null,43669,null,3037,null,44334,null,3130,null,42617,null,3050,null,19490,null,2149,null,39614,null,3080,null,21335,null,2680,null,22362,null,2003,null,23372,null,2250,null,296257,null,4900,null,52421,null,3526,null,50949,null,3574,null,47875,null,2497,null,45795,null,2926,null,20058,null,2128,null,33090,null,2846,null,17966,null,1903,null,17032,null,1879,null,11071,null,1530,null,0400000US33,New Hampshire,33
3681609,null,22994,null,442610,null,10996,null,503774,null,14441,null,507592,null,13842,null,529269,null,13563,null,220521,null,8307,null,507626,null,13268,null,271284,null,8730,null,313902,null,8028,null,385031,null,10909,null,1945917,null,16673,null,206663,null,7750,null,238388,null,8534,null,255603,null,10555,null,267337,null,10299,null,113455,null,5918,null,275916,null,8805,null,153765,null,6712,null,185173,null,6247,null,249617,null,9299,null,1735692,null,13699,null,235947,null,7678,null,265386,null,8991,null,251989,null,7733,null,261932,null,7976,null,107066,null,4611,null,231710,null,8511,null,117519,null,5145,null,128729,null,5173,null,135414,null,6587,null,0400000US34,New Jersey,34
812944,null,11637,null,151450,null,7623,null,140508,null,6258,null,147020,null,6793,null,115693,null,5928,null,38782,null,3186,null,101209,null,5901,null,33804,null,3049,null,40433,null,3369,null,44045,null,3054,null,428476,null,8724,null,75311,null,5009,null,66750,null,4522,null,79568,null,4465,null,62625,null,4572,null,18310,null,2205,null,55750,null,4056,null,17673,null,2318,null,22996,null,2317,null,29493,null,2803,null,384468,null,7955,null,76139,null,4655,null,73758,null,4159,null,67452,null,4106,null,53068,null,3785,null,20472,null,2359,null,45459,null,3840,null,16131,null,2012,null,17437,null,2286,null,14552,null,1941,null,0400000US35,New Mexico,35
8881272,null,33256,null,935717,null,17199,null,990798,null,15389,null,1043864,null,16031,null,1080291,null,16937,null,434942,null,11241,null,1232277,null,17727,null,652659,null,13927,null,904980,null,14236,null,1605744,null,19991,null,4667702,null,24167,null,457981,null,10770,null,477173,null,10519,null,515654,null,12084,null,553300,null,12880,null,226014,null,8112,null,669074,null,12906,null,356725,null,9964,null,492971,null,10556,null,918810,null,15735,null,4213570,null,22817,null,477736,null,11652,null,513625,null,10339,null,528210,null,11870,null,526991,null,10818,null,208928,null,7883,null,563203,null,12895,null,295934,null,8247,null,412009,null,11825,null,686934,null,14352,null,0400000US36,New York,36
3974793,null,23158,null,546422,null,13824,null,620240,null,13040,null,697887,null,14448,null,638027,null,13401,null,270255,null,9269,null,527770,null,13888,null,225322,null,8495,null,249527,null,9132,null,199343,null,6775,null,2067216,null,16408,null,279165,null,10367,null,301528,null,9181,null,346064,null,10808,null,325133,null,9625,null,135639,null,6965,null,285077,null,9186,null,118667,null,5059,null,149857,null,6923,null,126086,null,5868,null,1907577,null,16464,null,267257,null,8300,null,318712,null,8353,null,351823,null,10107,null,312894,null,9944,null,134616,null,5362,null,242693,null,8873,null,106655,null,6183,null,99670,null,5179,null,73257,null,4343,null,0400000US37,North Carolina,37
341077,null,4380,null,101469,null,3456,null,77995,null,3929,null,61199,null,3151,null,36486,null,2623,null,10434,null,1190,null,22492,null,2055,null,8004,null,1157,null,9142,null,1489,null,13856,null,1598,null,182450,null,3446,null,51308,null,2542,null,42490,null,3068,null,33838,null,2777,null,18677,null,1551,null,5526,null,850,null,11558,null,1373,null,4315,null,825,null,5121,null,986,null,9617,null,1278,null,158627,null,3092,null,50161,null,2485,null,35505,null,2351,null,27361,null,1889,null,17809,null,1685,null,4908,null,867,null,10934,null,1337,null,3689,null,702,null,4021,null,869,null,4239,null,825,null,0400000US38,North Dakota,38
4992366,null,22256,null,758110,null,12262,null,769871,null,13667,null,830509,null,14142,null,824522,null,12476,null,370908,null,8630,null,614549,null,12809,null,307125,null,8685,null,272507,null,7998,null,244265,null,8312,null,2558018,null,15166,null,358718,null,8297,null,370271,null,9134,null,406866,null,9926,null,415375,null,9149,null,192574,null,6785,null,331522,null,9512,null,172209,null,6199,null,156299,null,5965,null,154184,null,5956,null,2434348,null,15403,null,399392,null,9810,null,399600,null,9741,null,423643,null,9495,null,409147,null,9292,null,178334,null,6250,null,283027,null,8779,null,134916,null,5442,null,116208,null,5177,null,90081,null,4650,null,0400000US39,Ohio,39
1572307,null,13793,null,316987,null,9225,null,283942,null,9609,null,281139,null,8846,null,239010,null,7547,null,86752,null,4671,null,171218,null,7194,null,57216,null,3805,null,74434,null,4656,null,61609,null,4314,null,845605,null,9126,null,158505,null,6562,null,142333,null,6468,null,149001,null,5521,null,129516,null,5169,null,46732,null,3393,null,99195,null,4691,null,34038,null,2863,null,44440,null,3064,null,41845,null,3587,null,726702,null,9817,null,158482,null,5878,null,141609,null,6605,null,132138,null,6135,null,109494,null,5450,null,40020,null,2883,null,72023,null,4264,null,23178,null,2369,null,29994,null,3042,null,19764,null,2080,null,0400000US40,Oklahoma,40
1643442,null,12811,null,276497,null,8028,null,275516,null,7096,null,270671,null,8560,null,245660,null,7303,null,99429,null,4869,null,197601,null,6457,null,90663,null,5167,null,94288,null,4996,null,93117,null,5607,null,863081,null,9184,null,136214,null,5459,null,137893,null,5463,null,137308,null,6079,null,129049,null,5706,null,53577,null,3356,null,109952,null,5365,null,50307,null,4177,null,51928,null,3687,null,56853,null,4122,null,780361,null,10566,null,140283,null,5342,null,137623,null,4723,null,133363,null,6028,null,116611,null,5481,null,45852,null,3204,null,87649,null,4776,null,40356,null,2559,null,42360,null,3273,null,36264,null,2840,null,0400000US41,Oregon,41
