B17021_001E,B17021_001EA,B17021_001M,B17021_001MA,B17021_002E,B17021_002EA,B17021_002M,B17021_002MA,B17021_003E,B17021_003EA,B17021_003M,B17021_003MA,B17021_004E,B17021_004EA,B17021_004M,B17021_004MA,B17021_005E,B17021_005EA,B17021_005M,B17021_005MA,B17021_006E,B17021_006EA,B17021_006M,B17021_006MA,B17021_007E,B17021_007EA,B17021_007M,B17021_007MA,B17021_008E,B17021_008EA,B17021_008M,B17021_008MA,B17021_009E,B17021_009EA,B17021_009M,B17021_009MA,B17021_010E,B17021_010EA,B17021_010M,B17021_010MA,B17021_011E,B17021_011EA,B17021_011M,B17021_011MA,B17021_012E,B17021_012EA,B17021_012M,B17021_012MA,B17021_013E,B17021_013EA,B17021_013M,B17021_013MA,B17021_014E,B17021_014EA,B17021_014M,B17021_014MA,B17021_015E,B17021_015EA,B17021_015M,B17021_015MA,B17021_016E,B17021_016EA,B17021_016M,B17021_016MA,B17021_017E,B17021_017EA,B17021_017M,B17021_017MA,B17021_018E,B17021_018EA,B17021_018M,B17021_018MA,B17021_019E,B17021_019EA,B17021_019M,B17021_019MA,B17021_020E,B17021_020EA,B17021_020M,B17021_020MA,B17021_021E,B17021_021EA,B17021_021M,B17021_021MA,B17021_022E,B17021_022EA,B17021_022M,B17021_022MA,B17021_023E,B17021_023EA,B17021_023M,B17021_023MA,B17021_024E,B17021_024EA,B17021_024M,B17021_024MA,B17021_025E,B17021_025EA,B17021_025M,B17021_025MA,B17021_026E,B17021_026EA,B17021_026M,B17021_026MA,B17021_027E,B17021_027EA,B17021_027M,B17021_027MA,B17021_028E,B17021_028EA,B17021_028M,B17021_028MA,B17021_029E,B17021_029EA,B17021_029M,B17021_029MA,B17021_030E,B17021_030EA,B17021_030M,B17021_030MA,B17021_031E,B17021_031EA,B17021_031M,B17021_031MA,B17021_032E,B17021_032EA,B17021_032M,B17021_032MA,B17021_033E,B17021_033EA,B17021_033M,B17021_033MA,B17021_034E,B17021_034EA,B17021_034M,B17021_034MA,B17021_035E,B17021_035EA,B17021_035M,B17021_035MA,GEO_ID,NAME,state
19014215,null,6000,null,2691757,null,43874,null,1938762,null,43636,null,718410,null,32648,null,682074,null,32539,null,36336,null,4045,null,1220352,null,34658,null,208309,null,15121,null,154708,null,14073,null,53601,null,4175,null,1012043,null,31556,null,954982,null,30254,null,57061,null,4838,null,752995,null,18134,null,482731,null,11739,null,398675,null,10710,null,84056,null,4708,null,270264,null,11406,null,16322458,null,45707,null,13702612,null,55030,null,10169837,null,69049,null,10119798,null,69053,null,50039,null,5000,null,3532775,null,53180,null,970968,null,32432,null,900202,null,31408,null,70766,null,4964,null,2561807,null,41248,null,2444706,null,40297,null,117101,null,6613,null,2619846,null,27977,null,2097984,null,18592,null,1734530,null,17934,null,363454,null,8825,null,521862,null,16306,null,0400000US36,New York,36
9095948,null,4026,null,1478214,null,29213,null,1069215,null,26768,null,392164,null,20199,null,378870,null,20181,null,13294,null,2177,null,677051,null,22557,null,127655,null,11498,null,95915,null,9594,null,31740,null,4078,null,549396,null,20298,null,521517,null,19793,null,27879,null,2957,null,408999,null,14062,null,271556,null,9268,null,212807,null,7382,null,58749,null,4382,null,137443,null,8596,null,7617734,null,29522,null,6506782,null,33798,null,5152040,null,38903,null,5142358,null,39020,null,9682,null,1794,null,1354742,null,32105,null,380777,null,23662,null,355691,null,22366,null,25086,null,3347,null,973965,null,28606,null,932948,null,28121,null,41017,null,3884,null,1110952,null,17115,null,944262,null,13316,null,797014,null,13294,null,147248,null,7085,null,166690,null,8143,null,0400000US37,North Carolina,37
620821,null,509,null,72342,null,4796,null,37200,null,3888,null,13756,null,2674,null,13387,null,2641,null,369,null,260,null,23444,null,3300,null,5092,null,1597,null,3808,null,1504,null,1284,null,537,null,18352,null,3223,null,17564,null,3165,null,788,null,388,null,35142,null,3138,null,24493,null,2360,null,18260,null,2059,null,6233,null,1318,null,10649,null,1572,null,548479,null,4870,null,453381,null,6371,null,391604,null,6207,null,391411,null,6184,null,193,null,165,null,61777,null,4668,null,21558,null,3603,null,18843,null,3151,null,2715,null,806,null,40219,null,3531,null,37122,null,3316,null,3097,null,975,null,95098,null,4375,null,82369,null,3151,null,68897,null,2683,null,13472,null,1835,null,12729,null,2003,null,0400000US38,North Dakota,38
11225133,null,4163,null,1709971,null,33382,null,1210096,null,32195,null,389130,null,18777,null,375458,null,18696,null,13672,null,1987,null,820966,null,25788,null,135291,null,13216,null,99205,null,11183,null,36086,null,3997,null,685675,null,22194,null,639820,null,21095,null,45855,null,3495,null,499875,null,12737,null,338460,null,8336,null,277553,null,7769,null,60907,null,3988,null,161415,null,8176,null,9515162,null,33481,null,8061395,null,37414,null,6403384,null,45062,null,6392031,null,44859,null,11353,null,2348,null,1658011,null,34288,null,464908,null,22610,null,429853,null,21147,null,35055,null,4011,null,1193103,null,27710,null,1124902,null,27610,null,68201,null,3944,null,1453767,null,17862,null,1240730,null,14221,null,1051745,null,14305,null,188985,null,6208,null,213037,null,8971,null,0400000US39,Ohio,39
3565442,null,3092,null,577956,null,18136,null,418637,null,16633,null,164441,null,11251,null,158678,null,11261,null,5763,null,1291,null,254196,null,14513,null,43599,null,5430,null,31567,null,5244,null,12032,null,2033,null,210597,null,13504,null,202013,null,13178,null,8584,null,1707,null,159319,null,6617,null,110219,null,4349,null,88831,null,3880,null,21388,null,2535,null,49100,null,4894,null,2987486,null,18103,null,2551270,null,22297,null,2028562,null,27997,null,2025604,null,27969,null,2958,null,893,null,522708,null,19881,null,179870,null,12608,null,170226,null,11625,null,9644,null,2017,null,342838,null,14585,null,323744,null,14139,null,19094,null,2504,null,436216,null,10740,null,370501,null,8604,null,318008,null,8174,null,52493,null,3869,null,65715,null,5507,null,0400000US40,Oklahoma,40
3748545,null,2642,null,534594,null,17909,null,356890,null,17088,null,153284,null,14199,null,142430,null,13840,null,10854,null,2173,null,203606,null,12644,null,44435,null,6433,null,32924,null,5614,null,11511,null,2186,null,159171,null,12782,null,144900,null,12061,null,14271,null,2088,null,177704,null,7809,null,102280,null,4441,null,73974,null,3610,null,28306,null,2696,null,75424,null,5963,null,3213951,null,18161,null,2666796,null,23800,null,2162873,null,30265,null,2153158,null,30504,null,9715,null,2079,null,503923,null,20645,null,159042,null,12682,null,143579,null,11185,null,15463,null,3344,null,344881,null,17261,null,320599,null,16626,null,24282,null,2836,null,547155,null,14034,null,427012,null,10344,null,332435,null,9472,null,94577,null,4918,null,120143,null,7489,null,0400000US41,Oregon,41
12165877,null,4304,null,1516705,null,25949,null,1010267,null,25412,null,338298,null,16726,null,325648,null,16469,null,12650,null,2027,null,671969,null,23600,null,115668,null,11059,null,86773,null,10085,null,28895,null,3320,null,556301,null,21552,null,522226,null,21122,null,34075,null,3278,null,506438,null,14548,null,321700,null,10006,null,259342,null,9071,null,62358,null,3815,null,184738,null,10013,null,10649172,null,26093,null,8994273,null,27570,null,7171071,null,37679,null,7161765,null,37738,null,9306,null,1525,null,1823202,null,37220,null,531301,null,19531,null,490760,null,18557,null,40541,null,3584,null,1291901,null,32498,null,1222723,null,31708,null,69178,null,4856,null,1654899,null,19037,null,1399337,null,13651,null,1187399,null,12956,null,211938,null,6642,null,255562,null,10575,null,0400000US42,Pennsylvania,42
1015667,null,1151,null,116378,null,8258,null,79036,null,7915,null,21271,null,4328,null,20492,null,4282,null,779,null,420,null,57765,null,7059,null,7547,null,2611,null,4609,null,1994,null,2938,null,1277,null,50218,null,6431,null,47582,null,6155,null,2636,null,1064,null,37342,null,3789,null,26509,null,2392,null,22714,null,2153,null,3795,null,984,null,10833,null,2399,null,899289,null,8203,null,752762,null,10355,null,574385,null,13212,null,572976,null,13329,null,1409,null,1008,null,178377,null,12179,null,49412,null,7886,null,46050,null,7027,null,3362,null,1588,null,128965,null,9702,null,122724,null,9584,null,6241,null,1791,null,146527,null,7026,null,122320,null,4901,null,102751,null,4638,null,19569,null,2245,null,24207,null,3246,null,0400000US44,Rhode Island,44
4416859,null,3291,null,753739,null,21608,null,562355,null,19628,null,184951,null,14409,null,180002,null,14334,null,4949,null,1326,null,377404,null,18831,null,58917,null,7033,null,43720,null,6147,null,15197,null,2489,null,318487,null,18032,null,306089,null,18041,null,12398,null,2465,null,191384,null,8157,null,129342,null,5162,null,108073,null,4567,null,21269,null,2307,null,62042,null,5403,null,3663120,null,21783,null,3142687,null,23731,null,2407077,null,29032,null,2402888,null,28992,null,4189,null,1097,null,735610,null,25509,null,195011,null,13900,null,182254,null,13090,null,12757,null,2208,null,540599,null,22913,null,522190,null,22306,null,18409,null,2498,null,520433,null,12294,null,437126,null,8726,null,371523,null,8267,null,65603,null,4520,null,83307,null,6724,null,0400000US45,South Carolina,45
782725,null,1066,null,111305,null,8178,null,73535,null,7679,null,27870,null,5959,null,26878,null,6003,null,992,null,715,null,45665,null,5512,null,12103,null,2623,null,10151,null,2542,null,1952,null,735,null,33562,null,5290,null,31503,null,5231,null,2059,null,663,null,37770,null,3397,null,24091,null,2442,null,20366,null,2168,null,3725,null,986,null,13679,null,2441,null,671420,null,8096,null,563551,null,10332,null,469978,null,9831,null,469382,null,9934,null,596,null,521,null,93573,null,7670,null,25445,null,4167,null,23299,null,3768,null,2146,null,791,null,68128,null,7493,null,64281,null,7083,null,3847,null,1008,null,107869,null,5734,null,87898,null,4012,null,73836,null,3674,null,14062,null,1601,null,19971,null,3288,null,0400000US46,South Dakota,46
6141391,null,3970,null,1052144,null,23735,null,780233,null,25159,null,298432,null,17818,null,288696,null,17526,null,9736,null,2311,null,481801,null,18994,null,83269,null,10229,null,63090,null,8985,null,20179,null,3143,null,398532,null,18058,null,377859,null,17459,null,20673,null,3042,null,271911,null,10554,null,186393,null,7832,null,156615,null,7295,null,29778,null,2624,null,85518,null,6866,null,5089247,null,23054,null,4364208,null,28263,null,3439288,null,33912,null,3431014,null,34018,null,8274,null,1744,null,924920,null,26282,null,250627,null,14068,null,234608,null,13267,null,16019,null,2618,null,674293,null,23546,null,640453,null,22474,null,33840,null,3714,null,725039,null,13331,null,621884,null,10960,null,529191,null,11082,null,92693,null,5456,null,103155,null,7171,null,0400000US47,Tennessee,47
24176222,null,6688,null,4150242,null,58989,null,3341806,null,56781,null,1485227,null,43482,null,1446880,null,43519,null,38347,null,4710,null,1856579,null,43194,null,310934,null,20270,null,237172,null,17638,null,73762,null,5579,null,1545645,null,40982,null,1474358,null,40414,null,71287,null,4538,null,808436,null,18242,null,524417,null,11590,null,413154,null,10659,null,111263,null,5493,null,284019,null,11675,null,20025980,null,59827,null,17532027,null,63719,null,13504222,null,78509,null,13467741,null,78054,null,36481,null,4924,null,4027805,null,60974,null,1206486,null,33863,null,1125886,null,32158,null,80600,null,5875,null,2821319,null,59060,null,2674398,null,56444,null,146921,null,9301,null,2493953,null,28374,null,2047154,null,19592,null,1708273,null,19605,null,338881,null,11492,null,446799,null,16471,null,0400000US48,Texas,48
2741756,null,2304,null,316217,null,14867,null,217711,null,14578,null,119226,null,10290,null,112674,null,10458,null,6552,null,1595,null,98485,null,11384,null,20217,null,4477,null,14853,null,3600,null,5364,null,1625,null,78268,null,10260,null,71769,null,9773,null,6499,null,1513,null,98506,null,6799,null,40792,null,3165,null,27305,null,2802,null,13487,null,2196,null,57714,null,5471,null,2425539,null,15660,null,2197218,null,17030,null,1882736,null,22176,null,1876681,null,21837,null,6055,null,1494,null,314482,null,17481,null,102186,null,9034,null,93629,null,8113,null,8557,null,1958,null,212296,null,15241,null,200971,null,14756,null,11325,null,2042,null,228321,null,7488,null,173598,null,5385,null,136807,null,5123,null,36791,null,2555,null,54723,null,4474,null,0400000US49,Utah,49
600244,null,782,null,68246,null,5148,null,39646,null,4648,null,15633,null,3041,null,14283,null,2963,null,1350,null,434,null,24013,null,3243,null,4068,null,954,null,2677,null,810,null,1391,null,484,null,19945,null,2982,null,18019,null,2895,null,1926,null,718,null,28600,null,2566,null,17163,null,1700,null,12509,null,1541,null,4654,null,1045,null,11437,null,1833,null,531998,null,5231,null,438751,null,6579,null,357877,null,8222,null,357565,null,8212,null,312,null,170,null,80874,null,5299,null,27283,null,3776,null,24544,null,3430,null,2739,null,736,null,53591,null,4390,null,48365,null,3793,null,5226,null,1162,null,93247,null,3900,null,75128,null,2788,null,57836,null,2748,null,17292,null,1676,null,18119,null,2010,null,0400000US50,Vermont,50
7623736,null,3044,null,802578,null,26888,null,555886,null,27071,null,199138,null,17943,null,184146,null,18184,null,14992,null,2440,null,356748,null,17533,null,64330,null,9026,null,42891,null,7626,null,21439,null,2954,null,292418,null,15827,null,274891,null,15282,null,17527,null,2390,null,246692,null,10549,null,156394,null,7697,null,122122,null,5938,null,34272,null,3521,null,90298,null,6572,null,6821158,null,27335,null,5793117,null,30595,null,4606011,null,35532,null,4588158,null,35518,null,17853,null,3015,null,1187106,null,29107,null,339637,null,18071,null,315353,null,17050,null,24284,null,2808,null,847469,null,24543,null,806058,null,23647,null,41411,null,4347,null,1028041,null,18219,null,827594,null,13378,null,680375,null,12511,null,147219,null,6815,null,200447,null,9911,null,0400000US51,Virginia,51
6530664,null,3151,null,804237,null,23667,null,539015,null,22820,null,215642,null,14748,null,199234,null,14574,null,16408,null,2104,null,323373,null,17154,null,71046,null,7384,null,46609,null,6518,null,24437,null,3066,null,252327,null,16657,null,230580,null,16082,null,21747,null,2365,null,265222,null,9142,null,153006,null,5693,null,113795,null,5524,null,39211,null,3224,null,112216,null,7483,null,5726427,null,23692,null,4764460,null,30498,null,3872094,null,33733,null,3854483,null,34005,null,17611,null,2920,null,892366,null,23756,null,305754,null,17640,null,278882,null,15942,null,26872,null,3261,null,586612,null,17392,null,541537,null,15900,null,45075,null,4667,null,961967,null,19304,null,755763,null,11912,null,597575,null,11001,null,158188,null,7299,null,206204,null,11556,null,0400000US53,Washington,53
1771561,null,1720,null,313419,null,11866,null,222990,null,11191,null,97174,null,8893,null,94648,null,8764,null,2526,null,808,null,125816,null,8911,null,25297,null,4810,null,18886,null,4084,null,6411,null,1758,null,100519,null,8219,null,93226,null,7400,null,7293,null,1755,null,90429,null,4918,null,63674,null,3563,null,51938,null,3209,null,11736,null,1753,null,26755,null,3274,null,1458142,null,11718,null,1240178,null,13935,null,1024880,null,17010,null,1023096,null,16974,null,1784,null,902,null,215298,null,11162,null,67758,null,6876,null,64652,null,6516,null,3106,null,982,null,147540,null,9845,null,139336,null,9279,null,8204,null,1695,null,217964,null,6797,null,192564,null,5694,null,168888,null,5597,null,23676,null,2356,null,25400,null,2754,null,0400000US54,West Virginia,54
5495845,null,2615,null,683408,null,19384,null,437908,null,17338,null,153192,null,10392,null,147414,null,10307,null,5778,null,1145,null,284716,null,13746,null,54912,null,6056,null,40916,null,5141,null,13996,null,1875,null,229804,null,12484,null,214167,null,11843,null,15637,null,2621,null,245500,null,8304,null,150582,null,5030,null,108215,null,4463,null,42367,null,3530,null,94918,null,5753,null,4812437,null,19639,null,4029609,null,23199,null,3322726,null,29849,null,3317687,null,29869,null,5039,null,1209,null,706883,null,19664,null,234791,null,13555,null,213179,null,12604,null,21612,null,2493,null,472092,null,16407,null,437038,null,14812,null,35054,null,3231,null,782828,null,14310,null,645077,null,10092,null,522305,null,9658,null,122772,null,5543,null,137751,null,7414,null,0400000US55,Wisconsin,55
529982,null,735,null,52144,null,5517,null,35185,null,5232,null,16617,null,3965,null,15051,null,3799,null,1566,null,687,null,18568,null,3739,null,4334,null,1787,null,2500,null,1452,null,1834,null,680,null,14234,null,3380,null,12961,null,3265,null,1273,null,558,null,16959,null,1968,null,11819,null,1621,null,9789,null,1523,null,2030,null,685,null,5140,null,1125,null,477838,null,5516,null,408932,null,6372,null,340852,null,9649,null,339904,null,9551,null,948,null,538,null,68080,null,7040,null,27304,null,3872,null,25377,null,3614,null,1927,null,802,null,40776,null,5976,null,37688,null,5860,null,3088,null,730,null,68906,null,3849,null,58293,null,3250,null,49240,null,3065,null,9053,null,1382,null,10613,null,1774,null,0400000US56,Wyoming,56
3924557,null,2542,null,1764635,null,24829,null,1559007,null,24303,null,664260,null,18823,null,656271,null,18876,null,7989,null,1898,null,894747,null,21334,null,164216,null,11251,null,142947,null,10062,null,21269,null,2326,null,730531,null,17885,null,706565,null,17477,null,23966,null,2375,null,205628,null,6755,null,164373,null,4633,null,147111,null,4232,null,17262,null,1762,null,41255,null,4030,null,2159922,null,24937,null,1995905,null,25684,null,1344816,null,26502,null,1340971,null,26607,null,3845,null,1868,null,651089,null,21059,null,145397,null,10911,null,136952,null,10737,null,8445,null,1467,null,505692,null,18555,null,488898,null,18284,null,16794,null,2509,null,164017,null,5634,null,139028,null,4663,null,121663,null,4423,null,17365,null,1721,null,24989,null,3527,null,0400000US72,Puerto Rico,72
