C25093_001E,C25093_001EA,C25093_001M,C25093_001MA,C25093_002E,C25093_002EA,C25093_002M,C25093_002MA,C25093_003E,C25093_003EA,C25093_003M,C25093_003MA,C25093_004E,C25093_004EA,C25093_004M,C25093_004MA,C25093_005E,C25093_005EA,C25093_005M,C25093_005MA,C25093_006E,C25093_006EA,C25093_006M,C25093_006MA,C25093_007E,C25093_007EA,C25093_007M,C25093_007MA,C25093_008E,C25093_008EA,C25093_008M,C25093_008MA,C25093_009E,C25093_009EA,C25093_009M,C25093_009MA,C25093_010E,C25093_010EA,C25093_010M,C25093_010MA,C25093_011E,C25093_011EA,C25093_011M,C25093_011MA,C25093_012E,C25093_012EA,C25093_012M,C25093_012MA,C25093_013E,C25093_013EA,C25093_013M,C25093_013MA,C25093_014E,C25093_014EA,C25093_014M,C25093_014MA,C25093_015E,C25093_015EA,C25093_015M,C25093_015MA,C25093_016E,C25093_016EA,C25093_016M,C25093_016MA,C25093_017E,C25093_017EA,C25093_017M,C25093_017MA,GEO_ID,NAME,state
252881,null,6432,null,1257,null,584,null,301,null,247,null,887,null,574,null,69,null,88,null,19492,null,2708,null,8601,null,1432,null,10712,null,2256,null,179,null,176,null,152877,null,4510,null,88396,null,3477,null,63743,null,3651,null,738,null,415,null,79255,null,3079,null,57469,null,3048,null,21197,null,2011,null,589,null,293,null,0400000US15,Hawaii,15
399498,null,5977,null,7286,null,1663,null,4547,null,1145,null,2363,null,967,null,376,null,569,null,50960,null,2675,null,32521,null,2116,null,18352,null,1938,null,87,null,144,null,243971,null,4674,null,172219,null,4482,null,70447,null,4130,null,1305,null,493,null,97281,null,2518,null,73621,null,2390,null,23304,null,1977,null,356,null,200,null,0400000US16,Idaho,16
3235065,null,15882,null,32905,null,3440,null,19229,null,2526,null,12434,null,1979,null,1242,null,689,null,368928,null,7622,null,229304,null,6280,null,137630,null,5238,null,1994,null,853,null,2046047,null,15583,null,1397630,null,13616,null,636602,null,10445,null,11815,null,1656,null,787185,null,7367,null,548563,null,8106,null,234551,null,6153,null,4071,null,899,null,0400000US17,Illinois,17
1744831,null,14143,null,25979,null,2505,null,15774,null,2019,null,9983,null,1583,null,222,null,214,null,205040,null,6190,null,153633,null,5465,null,50943,null,3258,null,464,null,378,null,1084048,null,9735,null,841581,null,9145,null,236966,null,6207,null,5501,null,1231,null,429764,null,5426,null,326464,null,5686,null,101573,null,4035,null,1727,null,550,null,0400000US18,Indiana,18
884301,null,8410,null,18916,null,2473,null,13061,null,2171,null,5855,null,1381,null,0,null,228,null,109573,null,3622,null,85539,null,3158,null,23615,null,2137,null,419,null,255,null,529847,null,5514,null,434479,null,5349,null,94308,null,3834,null,1060,null,422,null,225965,null,2963,null,179867,null,3372,null,44877,null,2484,null,1221,null,540,null,0400000US19,Iowa,19
749151,null,7504,null,13839,null,1999,null,9115,null,1581,null,4496,null,1183,null,228,null,227,null,89837,null,3780,null,68763,null,3378,null,20899,null,2266,null,175,null,169,null,462901,null,5793,null,372557,null,5809,null,89025,null,4146,null,1319,null,505,null,182574,null,3147,null,140391,null,3457,null,41754,null,2485,null,429,null,232,null,0400000US20,Kansas,20
1163029,null,12289,null,15768,null,2318,null,11006,null,1963,null,4592,null,1240,null,170,null,243,null,131546,null,5622,null,97100,null,4975,null,32582,null,2802,null,1864,null,768,null,709564,null,7671,null,550257,null,8349,null,154218,null,5303,null,5089,null,1066,null,306151,null,4446,null,240118,null,4606,null,64124,null,3597,null,1909,null,578,null,0400000US21,Kentucky,21
1146560,null,10008,null,19813,null,2551,null,13668,null,1982,null,5922,null,1490,null,223,null,196,null,137350,null,5331,null,104979,null,5096,null,31527,null,3292,null,844,null,602,null,701180,null,8619,null,551452,null,9380,null,143192,null,5430,null,6536,null,1406,null,288217,null,4866,null,230306,null,4168,null,56641,null,3539,null,1270,null,522,null,0400000US22,Louisiana,22
396341,null,5297,null,2933,null,925,null,1892,null,796,null,1041,null,360,null,0,null,230,null,33878,null,2290,null,20780,null,1829,null,13030,null,1598,null,68,null,81,null,260093,null,3975,null,182432,null,4349,null,76357,null,3062,null,1304,null,459,null,99437,null,2655,null,69371,null,2360,null,29888,null,1889,null,178,null,127,null,0400000US23,Maine,23
1436362,null,11234,null,12266,null,1862,null,6215,null,1476,null,5645,null,1273,null,406,null,374,null,141855,null,5631,null,84402,null,3973,null,56711,null,3939,null,742,null,748,null,951263,null,10224,null,633897,null,9299,null,312634,null,7783,null,4732,null,1135,null,330978,null,6522,null,226545,null,5535,null,103267,null,4162,null,1166,null,412,null,0400000US24,Maryland,24
1589421,null,12326,null,5744,null,1336,null,2738,null,954,null,2971,null,966,null,35,null,57,null,127721,null,4793,null,75049,null,3539,null,52388,null,3659,null,284,null,282,null,1063880,null,11616,null,700179,null,9096,null,359091,null,7938,null,4610,null,1069,null,392076,null,5103,null,246400,null,5020,null,143363,null,4732,null,2313,null,710,null,0400000US25,Massachusetts,25
2795638,null,15898,null,30480,null,2713,null,15807,null,1668,null,14367,null,2026,null,306,null,231,null,283111,null,6937,null,187655,null,6500,null,93076,null,4978,null,2380,null,868,null,1782457,null,12220,null,1225250,null,11788,null,542024,null,10235,null,15183,null,1726,null,699590,null,6921,null,495728,null,6895,null,200250,null,4827,null,3612,null,834,null,0400000US26,Michigan,26
1537420,null,9655,null,21982,null,2080,null,13439,null,1500,null,8481,null,1383,null,62,null,94,null,204192,null,3934,null,137443,null,3719,null,66064,null,2971,null,685,null,396,null,984375,null,7872,null,710625,null,7161,null,269401,null,6339,null,4349,null,839,null,326871,null,3849,null,241579,null,3948,null,84001,null,3463,null,1291,null,398,null,0400000US27,Minnesota,27
760954,null,9164,null,10712,null,2081,null,6494,null,1798,null,3812,null,1246,null,406,null,358,null,85539,null,4411,null,61475,null,4073,null,23292,null,2599,null,772,null,467,null,458686,null,6919,null,342447,null,7034,null,111447,null,5638,null,4792,null,1090,null,206017,null,4197,null,154051,null,3818,null,50924,null,3088,null,1042,null,396,null,0400000US28,Mississippi,28
1616365,null,12338,null,25893,null,2523,null,16218,null,2241,null,9317,null,1548,null,358,null,288,null,188746,null,4809,null,143087,null,4659,null,45109,null,3145,null,550,null,353,null,982048,null,9646,null,748889,null,9294,null,228075,null,5981,null,5084,null,1018,null,419678,null,5007,null,323343,null,4506,null,94359,null,3700,null,1976,null,538,null,0400000US29,Missouri,29
259779,null,5241,null,2741,null,806,null,1967,null,686,null,774,null,418,null,0,null,240,null,22897,null,1897,null,15967,null,1713,null,6930,null,1030,null,0,null,240,null,163096,null,3941,null,119080,null,3703,null,42754,null,2757,null,1262,null,602,null,71045,null,1828,null,53828,null,1754,null,16831,null,1634,null,386,null,281,null,0400000US30,Montana,30
478209,null,6374,null,8026,null,1558,null,5288,null,1294,null,2738,null,967,null,0,null,228,null,61967,null,2882,null,45688,null,2604,null,16279,null,1716,null,0,null,228,null,288741,null,4671,null,232291,null,4451,null,55052,null,3159,null,1398,null,489,null,119475,null,2547,null,93391,null,2459,null,25564,null,1930,null,520,null,284,null,0400000US31,Nebraska,31
572214,null,8475,null,7080,null,1300,null,3214,null,1019,null,3833,null,951,null,33,null,56,null,65197,null,4062,null,32746,null,2814,null,31955,null,3393,null,496,null,355,null,361291,null,7333,null,214287,null,6509,null,144716,null,5614,null,2288,null,871,null,138646,null,3116,null,89034,null,3315,null,48913,null,2679,null,699,null,501,null,0400000US32,Nevada,32
367316,null,4946,null,1743,null,635,null,698,null,445,null,1045,null,489,null,0,null,255,null,30700,null,2743,null,17675,null,1994,null,12645,null,1737,null,380,null,429,null,251477,null,4351,null,166087,null,3903,null,84441,null,3796,null,949,null,536,null,83396,null,2487,null,50490,null,2190,null,32674,null,1986,null,232,null,199,null,0400000US33,New Hampshire,33
2086551,null,13280,null,7930,null,1423,null,2533,null,809,null,4963,null,1177,null,434,null,476,null,170467,null,6308,null,88594,null,5215,null,81453,null,4265,null,420,null,461,null,1379267,null,11801,null,819138,null,9613,null,555245,null,10966,null,4884,null,1212,null,528887,null,6119,null,292657,null,6059,null,233354,null,6470,null,2876,null,714,null,0400000US34,New Jersey,34
514530,null,6487,null,7913,null,1291,null,4993,null,1160,null,2559,null,736,null,361,null,373,null,56056,null,3544,null,36030,null,2965,null,19870,null,2582,null,156,null,185,null,308710,null,5094,null,231423,null,5400,null,74608,null,4144,null,2679,null,739,null,141851,null,3914,null,108978,null,3651,null,31979,null,2461,null,894,null,477,null,0400000US35,New Mexico,35
3955096,null,19708,null,22328,null,2269,null,10830,null,1707,null,10845,null,1706,null,653,null,406,null,306038,null,7620,null,189613,null,5562,null,114883,null,5251,null,1542,null,728,null,2591948,null,17183,null,1706640,null,14540,null,872354,null,13178,null,12954,null,1876,null,1034782,null,9019,null,656542,null,8713,null,372515,null,7305,null,5725,null,1287,null,0400000US36,New York,36
2449917,null,18145,null,28885,null,3062,null,15976,null,2315,null,12224,null,1938,null,685,null,514,null,273254,null,7716,null,196790,null,6609,null,74338,null,4358,null,2126,null,865,null,1534329,null,13707,null,1132099,null,12685,null,391931,null,9280,null,10299,null,1593,null,613449,null,6742,null,446354,null,5719,null,163320,null,4752,null,3775,null,892,null,0400000US37,North Carolina,37
184159,null,3181,null,7111,null,1274,null,5554,null,1152,null,1352,null,580,null,205,null,325,null,22367,null,1508,null,17815,null,1491,null,4552,null,974,null,0,null,208,null,110455,null,2411,null,94685,null,2425,null,15415,null,1413,null,355,null,181,null,44226,null,1582,null,34613,null,1742,null,9376,null,1150,null,237,null,179,null,0400000US38,North Dakota,38
3080013,null,18866,null,31298,null,3136,null,18342,null,2215,null,12113,null,1798,null,843,null,487,null,323823,null,7859,null,234987,null,6305,null,88027,null,4995,null,809,null,528,null,1919762,null,11641,null,1435487,null,13339,null,472829,null,10111,null,11446,null,1769,null,805130,null,7841,null,578763,null,7770,null,222597,null,6089,null,3770,null,716,null,0400000US39,Ohio,39
960901,null,9207,null,18395,null,2020,null,12192,null,1468,null,5904,null,1499,null,299,null,202,null,118490,null,4543,null,90856,null,4444,null,26905,null,2610,null,729,null,414,null,562589,null,7220,null,450316,null,7365,null,107753,null,4770,null,4520,null,1124,null,261427,null,3693,null,213603,null,3869,null,46343,null,2549,null,1481,null,540,null,0400000US40,Oklahoma,40
936919,null,9031,null,6730,null,1540,null,3664,null,1044,null,2955,null,1178,null,111,null,121,null,85999,null,4488,null,47057,null,2854,null,38869,null,3307,null,73,null,85,null,596890,null,7783,null,392894,null,6999,null,200381,null,5937,null,3615,null,1064,null,247300,null,4355,null,172997,null,3929,null,73232,null,3286,null,1071,null,537,null,0400000US41,Oregon,41
3467285,null,17499,null,28648,null,2796,null,16349,null,2148,null,12034,null,1742,null,265,null,265,null,332491,null,7194,null,231408,null,6758,null,99382,null,4703,null,1701,null,811,null,2176534,null,12208,null,1620154,null,13162,null,546594,null,9207,null,9786,null,1463,null,929612,null,8194,null,655711,null,7524,null,268626,null,6346,null,5275,null,963,null,0400000US42,Pennsylvania,42
257680,null,4568,null,1733,null,835,null,1049,null,634,null,684,null,471,null,0,null,287,null,22977,null,2131,null,12409,null,1590,null,10568,null,1604,null,0,null,287,null,165453,null,3865,null,104775,null,3311,null,60262,null,3554,null,416,null,320,null,67517,null,2319,null,40207,null,1970,null,26973,null,1968,null,337,null,234,null,0400000US44,Rhode Island,44
1213577,null,11626,null,14579,null,2056,null,8959,null,1597,null,5366,null,1030,null,254,null,224,null,127831,null,5459,null,90693,null,4912,null,36274,null,3077,null,864,null,449,null,738426,null,9712,null,548384,null,8621,null,181360,null,4503,null,8682,null,1865,null,332741,null,4576,null,248111,null,4873,null,82718,null,3538,null,1912,null,600,null,0400000US45,South Carolina,45
215033,null,3921,null,4375,null,1157,null,3263,null,916,null,1112,null,579,null,0,null,223,null,24388,null,1957,null,19361,null,1891,null,5009,null,691,null,18,null,31,null,132203,null,3222,null,105326,null,3446,null,26082,null,2024,null,795,null,349,null,54067,null,1877,null,43717,null,1857,null,9967,null,1006,null,383,null,326,null,0400000US46,South Dakota,46
1692157,null,14484,null,17494,null,2511,null,10179,null,2001,null,6819,null,1583,null,496,null,395,null,191899,null,6312,null,139583,null,6056,null,51163,null,3459,null,1153,null,685,null,1042499,null,11577,null,768266,null,9746,null,265909,null,7912,null,8324,null,1421,null,440265,null,5752,null,331824,null,5953,null,106124,null,4598,null,2317,null,736,null,0400000US47,Tennessee,47
5430700,null,23806,null,69122,null,4011,null,42441,null,3061,null,25289,null,2879,null,1392,null,694,null,656026,null,12570,null,461180,null,10670,null,191140,null,7945,null,3706,null,1475,null,3480156,null,19077,null,2614955,null,20339,null,840622,null,15044,null,24579,null,2767,null,1225396,null,11324,null,932078,null,10356,null,285021,null,7588,null,8297,null,1382,null,0400000US48,Texas,48
617106,null,7080,null,12445,null,1842,null,7625,null,1285,null,4737,null,1183,null,83,null,103,null,106568,null,3967,null,61944,null,3063,null,44069,null,3255,null,555,null,342,null,368953,null,5307,null,266348,null,5593,null,100752,null,4169,null,1853,null,630,null,129140,null,2847,null,100761,null,2640,null,27311,null,2220,null,1068,null,482,null,0400000US49,Utah,49
179447,null,3107,null,1090,null,486,null,481,null,320,null,572,null,340,null,37,null,65,null,14466,null,1178,null,9165,null,971,null,5247,null,985,null,54,null,69,null,120651,null,2600,null,81293,null,2690,null,38282,null,2287,null,1076,null,560,null,43240,null,1609,null,27873,null,1478,null,15254,null,1289,null,113,null,105,null,0400000US50,Vermont,50
2024529,null,15173,null,20011,null,2668,null,10725,null,2013,null,8896,null,1582,null,390,null,470,null,210848,null,6056,null,135450,null,4791,null,74286,null,4715,null,1112,null,673,null,1312952,null,12010,null,916558,null,11161,null,389200,null,7951,null,7194,null,1442,null,480718,null,6287,null,349062,null,6561,null,129480,null,4640,null,2176,null,712,null,0400000US51,Virginia,51
1645662,null,12603,null,12273,null,1788,null,5101,null,1289,null,6888,null,1439,null,284,null,394,null,174383,null,5718,null,97275,null,4750,null,76437,null,4706,null,671,null,403,null,1071999,null,10385,null,709069,null,10547,null,356946,null,6199,null,5984,null,1127,null,387007,null,5757,null,276039,null,6023,null,109257,null,4288,null,1711,null,637,null,0400000US53,Washington,53
551063,null,6864,null,8574,null,1613,null,5221,null,1326,null,3077,null,886,null,276,null,296,null,52542,null,3300,null,41495,null,2882,null,10823,null,1602,null,224,null,229,null,328231,null,4213,null,274292,null,4492,null,51744,null,3015,null,2195,null,883,null,161716,null,3451,null,136386,null,3544,null,24884,null,1995,null,446,null,326,null,0400000US54,West Virginia,54
1567336,null,10758,null,22390,null,2238,null,13030,null,1538,null,9296,null,1439,null,64,null,104,null,173620,null,4797,null,115704,null,4048,null,57432,null,3198,null,484,null,373,null,1003845,null,7767,null,725849,null,7651,null,274165,null,5471,null,3831,null,689,null,367481,null,4464,null,253208,null,4392,null,112477,null,4089,null,1796,null,522,null,0400000US55,Wisconsin,55
151460,null,3613,null,4353,null,1059,null,3190,null,938,null,1163,null,607,null,0,null,265,null,18967,null,1825,null,14728,null,1455,null,4187,null,1159,null,52,null,90,null,93941,null,2840,null,74307,null,2774,null,19082,null,2106,null,552,null,461,null,34199,null,1773,null,27889,null,1767,null,6228,null,1236,null,82,null,109,null,0400000US56,Wyoming,56
844860,null,7873,null,3686,null,708,null,1651,null,503,null,1649,null,419,null,386,null,243,null,63784,null,3597,null,36528,null,2510,null,24301,null,2109,null,2955,null,861,null,498987,null,7792,null,347115,null,5992,null,130235,null,5759,null,21637,null,2213,null,278403,null,4661,null,221294,null,4826,null,54109,null,2957,null,3000,null,667,null,0400000US72,Puerto Rico,72
