B25102_001E,B25102_001EA,B25102_001M,B25102_001MA,B25102_002E,B25102_002EA,B25102_002M,B25102_002MA,B25102_003E,B25102_003EA,B25102_003M,B25102_003MA,B25102_004E,B25102_004EA,B25102_004M,B25102_004MA,B25102_005E,B25102_005EA,B25102_005M,B25102_005MA,B25102_006E,B25102_006EA,B25102_006M,B25102_006MA,B25102_007E,B25102_007EA,B25102_007M,B25102_007MA,B25102_008E,B25102_008EA,B25102_008M,B25102_008MA,B25102_009E,B25102_009EA,B25102_009M,B25102_009MA,B25102_010E,B25102_010EA,B25102_010M,B25102_010MA,B25102_011E,B25102_011EA,B25102_011M,B25102_011MA,GEO_ID,NAME,state
2325917,null,19632,null,1655875,null,18168,null,337268,null,7384,null,434138,null,8945,null,855827,null,13983,null,28642,null,2845,null,670042,null,12260,null,304732,null,7665,null,140001,null,5286,null,182172,null,6439,null,43137,null,3189,null,0400000US13,Georgia,13
252881,null,6432,null,177529,null,5722,null,47154,null,2606,null,48231,null,3333,null,76036,null,3940,null,6108,null,1323,null,75352,null,3378,null,23390,null,2280,null,16949,null,1801,null,33056,null,2287,null,1957,null,482,null,0400000US15,Hawaii,15
399498,null,5977,null,278102,null,6572,null,56482,null,3304,null,120519,null,4924,null,95913,null,4141,null,5188,null,1034,null,121396,null,4260,null,35523,null,2381,null,44717,null,2938,null,32823,null,2384,null,8333,null,1211,null,0400000US16,Idaho,16
3235065,null,15882,null,2251649,null,15693,null,118834,null,3822,null,208867,null,7150,null,1907268,null,14882,null,16680,null,1917,null,983416,null,10722,null,161450,null,4928,null,133024,null,4936,null,651312,null,9493,null,37630,null,2625,null,0400000US17,Illinois,17
1744831,null,14143,null,1223347,null,14477,null,404860,null,8678,null,364245,null,8743,null,441603,null,8215,null,12639,null,1399,null,521484,null,9708,null,234640,null,6921,null,131305,null,4155,null,135573,null,4665,null,19966,null,1988,null,0400000US18,Indiana,18
884301,null,8410,null,559814,null,7131,null,85623,null,3825,null,154747,null,4648,null,313252,null,6740,null,6192,null,1129,null,324487,null,5836,null,84429,null,3990,null,84974,null,3156,null,148547,null,4416,null,6537,null,1185,null,0400000US19,Iowa,19
749151,null,7504,null,486683,null,7126,null,65624,null,3649,null,126654,null,4924,null,287652,null,6499,null,6753,null,1339,null,262468,null,6049,null,72451,null,3224,null,68542,null,3162,null,113669,null,4272,null,7806,null,1171,null,0400000US20,Kansas,20
1163029,null,12289,null,724517,null,12426,null,253714,null,6894,null,240787,null,7603,null,209344,null,5366,null,20672,null,2412,null,438512,null,7785,null,230550,null,7401,null,93684,null,4159,null,63398,null,3004,null,50880,null,3185,null,0400000US21,Kentucky,21
1146560,null,10008,null,651071,null,8845,null,267834,null,7360,null,112279,null,5507,null,133786,null,4576,null,137172,null,5924,null,495489,null,8625,null,221923,null,6269,null,43087,null,2859,null,43117,null,2745,null,187362,null,5666,null,0400000US22,Louisiana,22
396341,null,5297,null,263918,null,4449,null,22913,null,1688,null,60089,null,3254,null,179692,null,4496,null,1224,null,405,null,132423,null,4194,null,26908,null,2332,null,30059,null,1899,null,71654,null,3034,null,3802,null,919,null,0400000US23,Maine,23
1436362,null,11234,null,1102684,null,10884,null,36205,null,2933,null,116353,null,5291,null,933957,null,10020,null,16169,null,2050,null,333678,null,6079,null,24862,null,2143,null,45075,null,2834,null,247240,null,4968,null,16501,null,2015,null,0400000US24,Maryland,24
1589421,null,12326,null,1155696,null,12146,null,19442,null,2382,null,68384,null,3809,null,1064120,null,11566,null,3750,null,954,null,433725,null,7575,null,11300,null,1789,null,25990,null,2258,null,384027,null,6956,null,12408,null,1293,null,0400000US25,Massachusetts,25
2795638,null,15898,null,1882846,null,14713,null,125518,null,5241,null,343103,null,7797,null,1367219,null,12753,null,47006,null,2759,null,912792,null,10873,null,122849,null,4818,null,201592,null,6152,null,510400,null,9076,null,77951,null,3467,null,0400000US26,Michigan,26
1537420,null,9655,null,1096579,null,8131,null,106040,null,3405,null,201298,null,5581,null,780508,null,8344,null,8733,null,1348,null,440841,null,6001,null,90369,null,2605,null,91913,null,3430,null,249680,null,5048,null,8879,null,1004,null,0400000US27,Minnesota,27
760954,null,9164,null,427313,null,8198,null,180833,null,6201,null,103721,null,3812,null,88065,null,4727,null,54694,null,3697,null,333641,null,7463,null,160590,null,6282,null,42844,null,2960,null,29650,null,2487,null,100557,null,4370,null,0400000US28,Mississippi,28
1616365,null,12338,null,1078256,null,12190,null,265316,null,7534,null,305175,null,7752,null,491402,null,8848,null,16363,null,2023,null,538109,null,8301,null,207329,null,6289,null,137935,null,4925,null,172089,null,5415,null,20756,null,2396,null,0400000US29,Missouri,29
259779,null,5241,null,150921,null,4857,null,17850,null,1992,null,48572,null,2554,null,82010,null,3605,null,2489,null,653,null,108858,null,3730,null,28931,null,2540,null,29545,null,2112,null,43672,null,2370,null,6710,null,1113,null,0400000US30,Montana,30
478209,null,6374,null,310747,null,5573,null,22150,null,1915,null,54653,null,3304,null,229887,null,5225,null,4057,null,876,null,167462,null,3881,null,31012,null,2032,null,31608,null,1908,null,93823,null,3093,null,11019,null,1155,null,0400000US31,Nebraska,31
572214,null,8475,null,440311,null,8679,null,44937,null,3565,null,117042,null,4606,null,271109,null,7908,null,7223,null,1258,null,131903,null,4770,null,28019,null,2719,null,30926,null,2866,null,61792,null,3501,null,11166,null,1564,null,0400000US32,Nevada,32
367316,null,4946,null,257807,null,5661,null,3908,null,882,null,6812,null,1093,null,245142,null,5615,null,1945,null,640,null,109509,null,4495,null,7252,null,1140,null,5718,null,993,null,92258,null,3975,null,4281,null,1006,null,0400000US33,New Hampshire,33
2086551,null,13280,null,1488050,null,13751,null,11254,null,1612,null,23361,null,2513,null,1441636,null,14003,null,11799,null,1688,null,598501,null,8069,null,11846,null,1586,null,18023,null,1877,null,543929,null,7741,null,24703,null,1890,null,0400000US34,New Jersey,34
514530,null,6487,null,310823,null,6906,null,101233,null,5054,null,89829,null,4090,null,106858,null,3598,null,12903,null,1702,null,203707,null,5871,null,96843,null,4425,null,42286,null,2336,null,36640,null,1861,null,27938,null,2273,null,0400000US35,New Mexico,35
3955096,null,19708,null,2579280,null,17820,null,79429,null,4538,null,180550,null,5816,null,2232687,null,18262,null,86614,null,3850,null,1375816,null,13135,null,95045,null,4099,null,148080,null,4955,null,1028790,null,12275,null,103901,null,4460,null,0400000US36,New York,36
2449917,null,18145,null,1661351,null,18020,null,379474,null,10303,null,557517,null,10654,null,704737,null,9721,null,19623,null,2411,null,788566,null,10941,null,320903,null,7617,null,227439,null,6264,null,210135,null,5532,null,30089,null,2781,null,0400000US37,North Carolina,37
184159,null,3181,null,101911,null,3184,null,15142,null,1295,null,19466,null,1698,null,65364,null,2639,null,1939,null,497,null,82248,null,2614,null,26483,null,1627,null,14702,null,1224,null,32927,null,1944,null,8136,null,1145,null,0400000US38,North Dakota,38
3080013,null,18866,null,2108697,null,15581,null,220491,null,6247,null,505784,null,10278,null,1361602,null,12886,null,20820,null,2071,null,971316,null,11712,null,211781,null,5855,null,248153,null,6539,null,482389,null,7355,null,28993,null,2286,null,0400000US39,Ohio,39
960901,null,9207,null,572509,null,8546,null,216904,null,6047,null,178831,null,5835,null,158573,null,5605,null,18201,null,1990,null,388392,null,5835,null,221461,null,4467,null,80691,null,4222,null,60467,null,3466,null,25773,null,2084,null,0400000US40,Oklahoma,40
936919,null,9031,null,655589,null,8852,null,30921,null,2455,null,104196,null,4831,null,513527,null,8726,null,6945,null,1303,null,281330,null,6358,null,51085,null,3149,null,48814,null,2864,null,167293,null,5315,null,14138,null,1874,null,0400000US41,Oregon,41
3467285,null,17499,null,2205428,null,16462,null,227998,null,6345,null,390458,null,8774,null,1574875,null,14423,null,12097,null,1733,null,1261857,null,12083,null,269330,null,5563,null,266059,null,6867,null,707702,null,9161,null,18766,null,1704,null,0400000US42,Pennsylvania,42
257680,null,4568,null,186002,null,4535,null,3814,null,929,null,5380,null,1206,null,176138,null,4571,null,670,null,451,null,71678,null,3263,null,2749,null,677,null,2558,null,643,null,65580,null,3181,null,791,null,447,null,0400000US44,Rhode Island,44
1213577,null,11626,null,769352,null,10232,null,362992,null,7324,null,228510,null,5979,null,155100,null,4898,null,22750,null,2046,null,444225,null,7950,null,273677,null,7263,null,79614,null,4071,null,52555,null,3121,null,38379,null,3114,null,0400000US45,South Carolina,45
215033,null,3921,null,126093,null,3736,null,17620,null,1623,null,28334,null,2300,null,78952,null,2901,null,1187,null,396,null,88940,null,3081,null,27572,null,1812,null,19727,null,1573,null,36717,null,2553,null,4924,null,876,null,0400000US46,South Dakota,46
1692157,null,14484,null,1085291,null,11739,null,380720,null,8323,null,354134,null,8729,null,327725,null,7773,null,22712,null,2101,null,606866,null,8362,null,295850,null,6909,null,160729,null,4731,null,123144,null,4577,null,27143,null,2417,null,0400000US47,Tennessee,47
5430700,null,23806,null,3428275,null,21069,null,317489,null,8948,null,435509,null,10184,null,2609444,null,19848,null,65833,null,4553,null,2002425,null,18808,null,646101,null,10994,null,384311,null,9841,null,846170,null,12187,null,125843,null,5414,null,0400000US48,Texas,48
617106,null,7080,null,455691,null,6853,null,51473,null,2897,null,208533,null,5520,null,190503,null,5541,null,5182,null,1016,null,161415,null,4515,null,32868,null,2328,null,64077,null,2931,null,57146,null,3458,null,7324,null,1186,null,0400000US49,Utah,49
179447,null,3107,null,121554,null,3286,null,3870,null,917,null,6117,null,804,null,110721,null,3129,null,846,null,372,null,57893,null,2350,null,5561,null,767,null,4220,null,758,null,46611,null,2122,null,1501,null,476,null,0400000US50,Vermont,50
2024529,null,15173,null,1475470,null,15504,null,220710,null,7006,null,286240,null,7030,null,945002,null,11489,null,23518,null,2655,null,549059,null,10107,null,166053,null,6725,null,113552,null,4689,null,235328,null,6719,null,34126,null,3249,null,0400000US51,Virginia,51
1645662,null,12603,null,1195537,null,11320,null,55904,null,3355,null,153962,null,4578,null,969827,null,10528,null,15844,null,1613,null,450125,null,8819,null,76520,null,3902,null,56094,null,2880,null,290072,null,6717,null,27439,null,2230,null,0400000US53,Washington,53
551063,null,6864,null,274517,null,5950,null,156555,null,5559,null,65559,null,3837,null,34205,null,2784,null,18198,null,2284,null,276546,null,6179,null,174155,null,5371,null,33853,null,2440,null,13507,null,1594,null,55031,null,3082,null,0400000US54,West Virginia,54
1567336,null,10758,null,1074592,null,10341,null,30818,null,2240,null,79411,null,2543,null,957877,null,9684,null,6486,null,871,null,492744,null,6492,null,38490,null,2197,null,44528,null,1933,null,393909,null,6931,null,15817,null,1670,null,0400000US55,Wisconsin,55
151460,null,3613,null,93297,null,3737,null,25114,null,2128,null,41636,null,3055,null,25561,null,2010,null,986,null,442,null,58163,null,3551,null,23232,null,2042,null,19049,null,1882,null,12976,null,1477,null,2906,null,832,null,0400000US56,Wyoming,56
844860,null,7873,null,319779,null,7028,null,28159,null,2404,null,10773,null,1408,null,9910,null,1454,null,270937,null,7267,null,525081,null,7091,null,31031,null,2176,null,8517,null,1149,null,7857,null,1068,null,477676,null,7229,null,0400000US72,Puerto Rico,72
