B25087_001E,B25087_001EA,B25087_001M,B25087_001MA,B25087_002E,B25087_002EA,B25087_002M,B25087_002MA,B25087_003E,B25087_003EA,B25087_003M,B25087_003MA,B25087_004E,B25087_004EA,B25087_004M,B25087_004MA,B25087_005E,B25087_005EA,B25087_005M,B25087_005MA,B25087_006E,B25087_006EA,B25087_006M,B25087_006MA,B25087_007E,B25087_007EA,B25087_007M,B25087_007MA,B25087_008E,B25087_008EA,B25087_008M,B25087_008MA,B25087_009E,B25087_009EA,B25087_009M,B25087_009MA,B25087_010E,B25087_010EA,B25087_010M,B25087_010MA,B25087_011E,B25087_011EA,B25087_011M,B25087_011MA,B25087_012E,B25087_012EA,B25087_012M,B25087_012MA,B25087_013E,B25087_013EA,B25087_013M,B25087_013MA,B25087_014E,B25087_014EA,B25087_014M,B25087_014MA,B25087_015E,B25087_015EA,B25087_015M,B25087_015MA,B25087_016E,B25087_016EA,B25087_016M,B25087_016MA,B25087_017E,B25087_017EA,B25087_017M,B25087_017MA,B25087_018E,B25087_018EA,B25087_018M,B25087_018MA,B25087_019E,B25087_019EA,B25087_019M,B25087_019MA,B25087_020E,B25087_020EA,B25087_020M,B25087_020MA,B25087_021E,B25087_021EA,B25087_021M,B25087_021MA,B25087_022E,B25087_022EA,B25087_022M,B25087_022MA,B25087_023E,B25087_023EA,B25087_023M,B25087_023MA,B25087_024E,B25087_024EA,B25087_024M,B25087_024MA,B25087_025E,B25087_025EA,B25087_025M,B25087_025MA,B25087_026E,B25087_026EA,B25087_026M,B25087_026MA,B25087_027E,B25087_027EA,B25087_027M,B25087_027MA,B25087_028E,B25087_028EA,B25087_028M,B25087_028MA,B25087_029E,B25087_029EA,B25087_029M,B25087_029MA,GEO_ID,NAME,state
2325917,null,19632,null,1655875,null,18168,null,173,null,164,null,3253,null,872,null,9949,null,1555,null,23883,null,2286,null,37737,null,2981,null,62664,null,4012,null,71494,null,4008,null,90979,null,5011,null,107294,null,5516,null,277134,null,8244,null,271021,null,7207,null,344642,null,9112,null,157132,null,6011,null,87302,null,5016,null,111218,null,4611,null,670042,null,12260,null,8650,null,1593,null,22455,null,2315,null,53980,null,3589,null,74566,null,3824,null,82678,null,4866,null,84827,null,4570,null,73896,null,4089,null,109048,null,4891,null,65761,null,3864,null,34872,null,2279,null,59309,null,3306,null,0400000US13,Georgia,13
252881,null,6432,null,177529,null,5722,null,87,null,146,null,174,null,181,null,792,null,342,null,1158,null,444,null,1478,null,439,null,1702,null,470,null,3182,null,845,null,3575,null,796,null,3881,null,941,null,12226,null,1411,null,14594,null,1722,null,29809,null,2240,null,28511,null,2720,null,27064,null,2263,null,49296,null,3527,null,75352,null,3378,null,930,null,370,null,2038,null,613,null,3711,null,706,null,4529,null,884,null,6024,null,957,null,5464,null,941,null,7357,null,1198,null,12998,null,1415,null,10331,null,1245,null,6681,null,1278,null,15289,null,1654,null,0400000US15,Hawaii,15
399498,null,5977,null,278102,null,6572,null,346,null,220,null,1655,null,712,null,2865,null,806,null,5173,null,1010,null,6883,null,1327,null,12463,null,1830,null,17377,null,2043,null,20541,null,2292,null,22631,null,2323,null,56894,null,3477,null,44190,null,2965,null,49167,null,2765,null,20380,null,2277,null,7826,null,1167,null,9711,null,1253,null,121396,null,4260,null,2234,null,648,null,5072,null,1015,null,8170,null,1067,null,16906,null,1734,null,18565,null,1725,null,17823,null,1493,null,13779,null,1708,null,17689,null,1697,null,10948,null,1657,null,3766,null,983,null,6444,null,1284,null,0400000US16,Idaho,16
3235065,null,15882,null,2251649,null,15693,null,570,null,408,null,2148,null,587,null,10878,null,1491,null,20622,null,2144,null,37968,null,2787,null,62495,null,3405,null,79590,null,4060,null,89506,null,4970,null,99347,null,4438,null,256716,null,7253,null,278768,null,7211,null,516129,null,10454,null,342123,null,8156,null,191894,null,6264,null,262895,null,6089,null,983416,null,10722,null,5575,null,909,null,13331,null,1553,null,26897,null,2088,null,47104,null,2937,null,64748,null,3021,null,72936,null,3110,null,76751,null,3324,null,153473,null,5068,null,139685,null,5737,null,116167,null,4667,null,266749,null,6195,null,0400000US17,Illinois,17
1744831,null,14143,null,1223347,null,14477,null,651,null,367,null,4276,null,936,null,11678,null,1606,null,25993,null,2391,null,49269,null,2880,null,69498,null,3651,null,96822,null,4511,null,112956,null,4773,null,114085,null,5469,null,252244,null,8058,null,177904,null,5731,null,179656,null,5732,null,69146,null,4452,null,30284,null,2362,null,28885,null,2139,null,521484,null,9708,null,6045,null,1281,null,15859,null,1988,null,34764,null,2603,null,55388,null,3318,null,70712,null,3576,null,67612,null,3937,null,58863,null,3370,null,89777,null,4375,null,52866,null,3371,null,29734,null,2232,null,39864,null,2641,null,0400000US18,Indiana,18
884301,null,8410,null,559814,null,7131,null,260,null,163,null,1312,null,489,null,6411,null,1136,null,13030,null,1656,null,23417,null,2098,null,33752,null,2452,null,43874,null,2992,null,47962,null,2599,null,53071,null,3259,null,110283,null,4326,null,80737,null,3723,null,86094,null,4222,null,34765,null,2471,null,13311,null,1593,null,11535,null,1450,null,324487,null,5836,null,2716,null,685,null,6414,null,989,null,14093,null,1147,null,27525,null,1844,null,37242,null,2510,null,44341,null,2613,null,41245,null,2550,null,63771,null,2940,null,38713,null,2883,null,21186,null,1827,null,27241,null,2337,null,0400000US19,Iowa,19
749151,null,7504,null,486683,null,7126,null,237,null,193,null,1083,null,387,null,3738,null,777,null,10624,null,1552,null,18885,null,1722,null,25878,null,2300,null,30047,null,2302,null,38570,null,2691,null,38433,null,2688,null,92335,null,3953,null,71326,null,3361,null,86890,null,3846,null,37389,null,2286,null,14981,null,1642,null,16267,null,1727,null,262468,null,6049,null,2014,null,551,null,6004,null,921,null,14159,null,1603,null,22878,null,2079,null,26843,null,2075,null,30909,null,2589,null,31325,null,2381,null,51807,null,2424,null,31913,null,2315,null,18744,null,1824,null,25872,null,2106,null,0400000US20,Kansas,20
1163029,null,12289,null,724517,null,12426,null,861,null,522,null,4381,null,1011,null,14521,null,1950,null,22425,null,2311,null,40353,null,3117,null,53577,null,2939,null,60547,null,3100,null,61421,null,3395,null,65001,null,4156,null,138812,null,5282,null,94521,null,4633,null,97461,null,4235,null,38316,null,2656,null,14810,null,2014,null,17510,null,1589,null,438512,null,7785,null,12731,null,1845,null,29151,null,2713,null,49513,null,3162,null,61779,null,2810,null,61475,null,3160,null,55167,null,3437,null,45900,null,2930,null,60268,null,3641,null,28255,null,2284,null,16007,null,1692,null,18266,null,1571,null,0400000US21,Kentucky,21
1146560,null,10008,null,651071,null,8845,null,518,null,397,null,3239,null,959,null,8203,null,1473,null,18027,null,2310,null,32345,null,2955,null,43283,null,3699,null,46998,null,3111,null,53956,null,3628,null,51911,null,3757,null,114456,null,5482,null,93022,null,3987,null,97131,null,4471,null,46697,null,3213,null,19091,null,2185,null,22194,null,2156,null,495489,null,8625,null,17625,null,1996,null,37387,null,2893,null,61378,null,3505,null,71515,null,4332,null,68433,null,4003,null,63882,null,3880,null,47463,null,3059,null,57118,null,3464,null,31217,null,2524,null,15065,null,1959,null,24406,null,1876,null,0400000US22,Louisiana,22
396341,null,5297,null,263918,null,4449,null,28,null,33,null,1356,null,513,null,3042,null,873,null,5579,null,974,null,9989,null,1241,null,11790,null,1512,null,13814,null,1552,null,17504,null,1774,null,16062,null,1633,null,46559,null,2981,null,37622,null,2236,null,54530,null,3278,null,25655,null,2046,null,11073,null,1381,null,9315,null,1152,null,132423,null,4194,null,739,null,265,null,3203,null,766,null,5363,null,765,null,7837,null,1128,null,11980,null,1503,null,13758,null,1625,null,14084,null,1438,null,24456,null,2273,null,19036,null,1617,null,13045,null,1376,null,18922,null,1652,null,0400000US23,Maine,23
1436362,null,11234,null,1102684,null,10884,null,0,null,285,null,310,null,339,null,2222,null,616,null,5564,null,1197,null,9238,null,1497,null,12320,null,1509,null,17709,null,1893,null,26360,null,2381,null,29781,null,2526,null,91119,null,4651,null,105110,null,4620,null,237543,null,6250,null,205964,null,6126,null,139438,null,4918,null,220006,null,6940,null,333678,null,6079,null,2863,null,735,null,2452,null,675,null,4100,null,816,null,8531,null,1292,null,13686,null,1475,null,21944,null,2141,null,26076,null,2361,null,54559,null,3257,null,52058,null,3400,null,46717,null,2902,null,100692,null,3153,null,0400000US24,Maryland,24
1589421,null,12326,null,1155696,null,12146,null,0,null,283,null,437,null,336,null,1300,null,464,null,3072,null,692,null,6618,null,1206,null,11505,null,1568,null,14623,null,1825,null,18693,null,1941,null,24663,null,2367,null,82967,null,4060,null,110562,null,5070,null,266505,null,7364,null,235919,null,6631,null,159877,null,5365,null,218955,null,5778,null,433725,null,7575,null,1571,null,450,null,808,null,349,null,2024,null,594,null,4396,null,835,null,7892,null,1119,null,11163,null,1536,null,18412,null,1971,null,53258,null,3512,null,71585,null,4423,null,68819,null,3692,null,193797,null,5713,null,0400000US25,Massachusetts,25
2795638,null,15898,null,1882846,null,14713,null,1012,null,400,null,3670,null,739,null,12320,null,1491,null,26732,null,2250,null,47805,null,2738,null,71249,null,4128,null,98079,null,4083,null,120023,null,4758,null,130652,null,5127,null,344704,null,8592,null,296158,null,8166,null,386037,null,7681,null,178656,null,5180,null,80751,null,3625,null,84998,null,3900,null,912792,null,10873,null,6019,null,1033,null,14990,null,1469,null,33391,null,2323,null,50013,null,2763,null,76612,null,3787,null,92587,null,4039,null,101426,null,4098,null,190132,null,6322,null,133889,null,4322,null,88281,null,3814,null,125452,null,4579,null,0400000US26,Michigan,26
1537420,null,9655,null,1096579,null,8131,null,532,null,278,null,1257,null,374,null,5967,null,971,null,13734,null,1475,null,20398,null,1730,null,28973,null,1951,null,38655,null,2060,null,45051,null,1993,null,53691,null,3097,null,156991,null,4688,null,171423,null,4780,null,273085,null,6502,null,146474,null,4849,null,67010,null,3870,null,73338,null,3365,null,440841,null,6001,null,2742,null,641,null,6245,null,845,null,15017,null,1288,null,24059,null,1851,null,34383,null,2218,null,47883,null,2048,null,50167,null,2392,null,94204,null,3388,null,68881,null,2997,null,41243,null,2456,null,56017,null,2551,null,0400000US27,Minnesota,27
760954,null,9164,null,427313,null,8198,null,73,null,90,null,969,null,409,null,6364,null,1082,null,14714,null,2159,null,27681,null,2881,null,37549,null,2898,null,41659,null,2716,null,42233,null,3220,null,35163,null,3098,null,73429,null,4462,null,50524,null,3243,null,57745,null,4171,null,22629,null,2382,null,8001,null,1625,null,8580,null,1268,null,333641,null,7463,null,6215,null,1218,null,16683,null,2207,null,30852,null,2515,null,46493,null,3171,null,47976,null,3245,null,44401,null,2975,null,36361,null,3034,null,48204,null,2782,null,26533,null,2347,null,12702,null,1817,null,17221,null,2242,null,0400000US28,Mississippi,28
1616365,null,12338,null,1078256,null,12190,null,191,null,200,null,3146,null,691,null,13285,null,2153,null,25433,null,2065,null,45769,null,3017,null,57803,null,3489,null,68715,null,3376,null,86736,null,4423,null,88000,null,4213,null,204014,null,5506,null,164671,null,5467,null,179456,null,5108,null,76221,null,3578,null,29650,null,2276,null,35166,null,2921,null,538109,null,8301,null,7726,null,1290,null,18619,null,1770,null,37461,null,2583,null,53805,null,2808,null,71945,null,3498,null,70098,null,3426,null,66279,null,2978,null,97910,null,3804,null,50938,null,3127,null,25478,null,2159,null,37850,null,2705,null,0400000US29,Missouri,29
259779,null,5241,null,150921,null,4857,null,33,null,61,null,728,null,307,null,2302,null,503,null,3601,null,778,null,4697,null,793,null,7641,null,1345,null,7726,null,1160,null,12315,null,1418,null,12002,null,1591,null,28945,null,2105,null,22518,null,2061,null,27490,null,2090,null,11455,null,1418,null,4534,null,1071,null,4934,null,801,null,108858,null,3730,null,1846,null,504,null,3627,null,833,null,7060,null,1119,null,9188,null,1497,null,14031,null,1531,null,15077,null,1482,null,15321,null,1717,null,19221,null,1824,null,11452,null,1400,null,4831,null,1032,null,7204,null,1107,null,0400000US30,Montana,30
478209,null,6374,null,310747,null,5573,null,188,null,187,null,423,null,225,null,2536,null,635,null,5462,null,806,null,10411,null,1348,null,15494,null,1972,null,18873,null,1825,null,23398,null,1954,null,23705,null,2016,null,60489,null,2855,null,53715,null,3289,null,56754,null,3157,null,21744,null,1647,null,8915,null,1207,null,8640,null,1056,null,167462,null,3881,null,1723,null,462,null,3051,null,666,null,7263,null,944,null,11887,null,1395,null,14187,null,1153,null,19652,null,1538,null,20466,null,1698,null,36040,null,2074,null,23657,null,1957,null,12626,null,1250,null,16910,null,1569,null,0400000US31,Nebraska,31
572214,null,8475,null,440311,null,8679,null,17,null,31,null,312,null,215,null,1887,null,705,null,3065,null,768,null,4762,null,1039,null,6523,null,1093,null,9605,null,1503,null,12417,null,1844,null,13788,null,1715,null,48750,null,3248,null,62262,null,4152,null,108885,null,5071,null,75026,null,3998,null,42840,null,3571,null,50172,null,3642,null,131903,null,4770,null,1732,null,671,null,3808,null,929,null,4368,null,899,null,7961,null,1515,null,10205,null,1257,null,13558,null,1537,null,15264,null,1785,null,25865,null,2470,null,20330,null,2552,null,10524,null,1469,null,18288,null,1839,null,0400000US32,Nevada,32
367316,null,4946,null,257807,null,5661,null,15,null,26,null,84,null,113,null,380,null,257,null,940,null,409,null,1397,null,563,null,2774,null,715,null,3964,null,781,null,7107,null,1189,null,7982,null,1360,null,22530,null,2048,null,31234,null,2168,null,67828,null,3523,null,52280,null,3118,null,32051,null,2802,null,27241,null,2206,null,109509,null,4495,null,458,null,265,null,973,null,396,null,1089,null,504,null,2030,null,627,null,1838,null,517,null,2905,null,698,null,4108,null,780,null,10266,null,1483,null,14645,null,1618,null,19267,null,1915,null,51930,null,2974,null,0400000US33,New Hampshire,33
2086551,null,13280,null,1488050,null,13751,null,175,null,286,null,149,null,146,null,1199,null,633,null,1660,null,627,null,4141,null,1029,null,6642,null,1340,null,9790,null,1326,null,16027,null,1831,null,21507,null,2280,null,74548,null,3527,null,101554,null,4838,null,279655,null,7273,null,282932,null,7707,null,234686,null,8263,null,453385,null,8075,null,598501,null,8069,null,1229,null,346,null,1371,null,559,null,2878,null,753,null,4799,null,946,null,6992,null,1364,null,8308,null,1405,null,10595,null,1606,null,29172,null,2322,null,41439,null,2709,null,59782,null,3652,null,431936,null,7759,null,0400000US34,New Jersey,34
514530,null,6487,null,310823,null,6906,null,259,null,180,null,1008,null,416,null,4186,null,811,null,8741,null,1460,null,14949,null,1903,null,17273,null,2118,null,20422,null,2160,null,21035,null,2318,null,28633,null,2204,null,53836,null,3219,null,49026,null,3218,null,48991,null,3434,null,19870,null,2181,null,11624,null,1651,null,10970,null,1334,null,203707,null,5871,null,8954,null,1469,null,14837,null,1824,null,26034,null,1964,null,29339,null,2246,null,29564,null,2365,null,25698,null,2113,null,19751,null,2231,null,22320,null,2221,null,13143,null,1988,null,6471,null,1040,null,7596,null,1195,null,0400000US35,New Mexico,35
3955096,null,19708,null,2579280,null,17820,null,803,null,370,null,3366,null,940,null,8344,null,1059,null,18556,null,1868,null,36125,null,2637,null,53066,null,3349,null,74928,null,3614,null,91147,null,4086,null,103711,null,4774,null,273442,null,8390,null,251794,null,6346,null,416645,null,9525,null,344596,null,8644,null,274069,null,7265,null,628688,null,11307,null,1375816,null,13135,null,27904,null,2451,null,16771,null,1766,null,26133,null,2015,null,33826,null,2433,null,50671,null,3218,null,56567,null,2904,null,70332,null,3954,null,155371,null,4563,null,153911,null,5420,null,131322,null,5330,null,653008,null,10131,null,0400000US36,New York,36
2449917,null,18145,null,1661351,null,18020,null,789,null,422,null,4014,null,848,null,16282,null,2050,null,32018,null,2991,null,56095,null,4386,null,76303,null,4619,null,97455,null,5347,null,120518,null,5309,null,130556,null,5612,null,313693,null,8716,null,252546,null,8609,null,295630,null,8210,null,129741,null,4717,null,62848,null,3644,null,72863,null,3659,null,788566,null,10941,null,10190,null,1449,null,32241,null,2520,null,62723,null,4338,null,90305,null,4553,null,103900,null,4537,null,104501,null,4406,null,89969,null,4509,null,127985,null,4695,null,69659,null,3628,null,39256,null,2926,null,57837,null,3537,null,0400000US37,North Carolina,37
184159,null,3181,null,101911,null,3184,null,15,null,24,null,378,null,201,null,1372,null,361,null,2824,null,609,null,4413,null,723,null,6182,null,930,null,7610,null,1064,null,7911,null,835,null,9402,null,1321,null,20644,null,1859,null,17106,null,1710,null,14430,null,1426,null,5525,null,1041,null,1938,null,559,null,2161,null,551,null,82248,null,2614,null,1311,null,497,null,2642,null,495,null,4330,null,707,null,6669,null,866,null,8465,null,960,null,9620,null,1101,null,8803,null,1060,null,17709,null,1573,null,9587,null,1335,null,6364,null,987,null,6748,null,984,null,0400000US38,North Dakota,38
3080013,null,18866,null,2108697,null,15581,null,284,null,174,null,4387,null,919,null,15938,null,2009,null,35655,null,2884,null,61965,null,3770,null,93802,null,3991,null,119415,null,5263,null,148060,null,5628,null,166040,null,5904,null,407513,null,9002,null,343249,null,7226,null,407177,null,8236,null,165764,null,5739,null,66834,null,3919,null,72614,null,3173,null,971316,null,11712,null,6917,null,1160,null,17362,null,1895,null,37090,null,2225,null,65179,null,3473,null,90336,null,4189,null,108574,null,4604,null,120107,null,4892,null,195884,null,5535,null,134828,null,5350,null,77601,null,3733,null,117438,null,4036,null,0400000US39,Ohio,39
960901,null,9207,null,572509,null,8546,null,160,null,110,null,3546,null,865,null,7655,null,1078,null,17805,null,1801,null,29383,null,2387,null,44188,null,2844,null,51858,null,3462,null,54199,null,3212,null,54638,null,3422,null,113919,null,4940,null,70808,null,4018,null,76030,null,3699,null,26611,null,2336,null,10023,null,1463,null,11686,null,1533,null,388392,null,5835,null,6098,null,1003,null,18146,null,1748,null,35743,null,2701,null,51610,null,2922,null,55577,null,2911,null,53568,null,3470,null,44734,null,2711,null,60208,null,2925,null,28449,null,2233,null,14097,null,1765,null,20162,null,1898,null,0400000US40,Oklahoma,40
936919,null,9031,null,655589,null,8852,null,22,null,37,null,973,null,519,null,2606,null,628,null,5274,null,1085,null,9524,null,1413,null,13196,null,1699,null,18936,null,2220,null,24221,null,2306,null,30631,null,2560,null,86085,null,4400,null,100821,null,4351,null,170134,null,6226,null,94021,null,4766,null,49691,null,3398,null,49454,null,2764,null,281330,null,6358,null,4282,null,953,null,8011,null,1491,null,10821,null,1519,null,21415,null,2025,null,25243,null,2082,null,26139,null,2529,null,28892,null,2363,null,58029,null,3761,null,42664,null,3022,null,22880,null,2095,null,32954,null,2335,null,0400000US41,Oregon,41
3467285,null,17499,null,2205428,null,16462,null,285,null,203,null,3376,null,846,null,12941,null,1519,null,29108,null,2195,null,59543,null,3550,null,86272,null,4103,null,108706,null,5324,null,131195,null,4625,null,138843,null,5328,null,372300,null,9041,null,312361,null,7927,null,432946,null,9445,null,243190,null,6150,null,123158,null,3991,null,151204,null,4661,null,1261857,null,12083,null,7118,null,1050,null,15393,null,1711,null,37254,null,2385,null,67802,null,2817,null,96590,null,4132,null,118162,null,4018,null,133264,null,4268,null,237480,null,5359,null,191076,null,5294,null,131421,null,4603,null,226297,null,6464,null,0400000US42,Pennsylvania,42
257680,null,4568,null,186002,null,4535,null,0,null,287,null,0,null,287,null,212,null,219,null,762,null,492,null,1535,null,513,null,2160,null,708,null,4311,null,1120,null,3623,null,744,null,4122,null,1024,null,15892,null,1853,null,22465,null,2252,null,51325,null,3472,null,38826,null,2874,null,20835,null,2340,null,19934,null,1733,null,71678,null,3263,null,107,null,127,null,240,null,204,null,438,null,317,null,370,null,220,null,1347,null,464,null,2048,null,592,null,2412,null,696,null,10673,null,1475,null,13812,null,1579,null,11939,null,1471,null,28292,null,2351,null,0400000US44,Rhode Island,44
1213577,null,11626,null,769352,null,10232,null,463,null,329,null,2249,null,782,null,8444,null,1792,null,18653,null,1805,null,34982,null,3202,null,47366,null,3377,null,58189,null,4013,null,62440,null,4092,null,63369,null,4087,null,144486,null,6052,null,107243,null,5091,null,114364,null,4832,null,50228,null,2862,null,23985,null,2029,null,32891,null,2529,null,444225,null,7950,null,8076,null,1484,null,23608,null,2717,null,44487,null,3149,null,62025,null,3398,null,62283,null,3704,null,58670,null,4223,null,46489,null,2924,null,62828,null,3576,null,33455,null,2576,null,15394,null,1978,null,26910,null,2614,null,0400000US45,South Carolina,45
