B24011_001E,B24011_001EA,B24011_001M,B24011_001MA,B24011_002E,B24011_002EA,B24011_002M,B24011_002MA,B24011_003E,B24011_003EA,B24011_003M,B24011_003MA,B24011_004E,B24011_004EA,B24011_004M,B24011_004MA,B24011_005E,B24011_005EA,B24011_005M,B24011_005MA,B24011_006E,B24011_006EA,B24011_006M,B24011_006MA,B24011_007E,B24011_007EA,B24011_007M,B24011_007MA,B24011_008E,B24011_008EA,B24011_008M,B24011_008MA,B24011_009E,B24011_009EA,B24011_009M,B24011_009MA,B24011_010E,B24011_010EA,B24011_010M,B24011_010MA,B24011_011E,B24011_011EA,B24011_011M,B24011_011MA,B24011_012E,B24011_012EA,B24011_012M,B24011_012MA,B24011_013E,B24011_013EA,B24011_013M,B24011_013MA,B24011_014E,B24011_014EA,B24011_014M,B24011_014MA,B24011_015E,B24011_015EA,B24011_015M,B24011_015MA,B24011_016E,B24011_016EA,B24011_016M,B24011_016MA,B24011_017E,B24011_017EA,B24011_017M,B24011_017MA,B24011_018E,B24011_018EA,B24011_018M,B24011_018MA,B24011_019E,B24011_019EA,B24011_019M,B24011_019MA,B24011_020E,B24011_020EA,B24011_020M,B24011_020MA,B24011_021E,B24011_021EA,B24011_021M,B24011_021MA,B24011_022E,B24011_022EA,B24011_022M,B24011_022MA,B24011_023E,B24011_023EA,B24011_023M,B24011_023MA,B24011_024E,B24011_024EA,B24011_024M,B24011_024MA,B24011_025E,B24011_025EA,B24011_025M,B24011_025MA,B24011_026E,B24011_026EA,B24011_026M,B24011_026MA,B24011_027E,B24011_027EA,B24011_027M,B24011_027MA,B24011_028E,B24011_028EA,B24011_028M,B24011_028MA,B24011_029E,B24011_029EA,B24011_029M,B24011_029MA,B24011_030E,B24011_030EA,B24011_030M,B24011_030MA,B24011_031E,B24011_031EA,B24011_031M,B24011_031MA,B24011_032E,B24011_032EA,B24011_032M,B24011_032MA,B24011_033E,B24011_033EA,B24011_033M,B24011_033MA,B24011_034E,B24011_034EA,B24011_034M,B24011_034MA,B24011_035E,B24011_035EA,B24011_035M,B24011_035MA,B24011_036E,B24011_036EA,B24011_036M,B24011_036MA,B24011_037E,B24011_037EA,B24011_037M,B24011_037MA,GEO_ID,NAME,state
30349,null,300,null,49868,null,392,null,56289,null,1278,null,60038,null,1102,null,50485,null,1014,null,46726,null,749,null,66601,null,3067,null,64276,null,2484,null,51297,null,3718,null,33744,null,2174,null,69434,null,6731,null,39182,null,966,null,35249,null,3007,null,48437,null,945,null,59288,null,1366,null,33493,null,1273,null,16130,null,448,null,20500,null,984,null,32708,null,1585,null,29235,null,1516,null,36607,null,1808,null,11755,null,533,null,16247,null,957,null,13430,null,1106,null,26885,null,482,null,26864,null,1367,null,26893,null,411,null,15931,null,1167,null,28306,null,691,null,23504,null,751,null,36174,null,1611,null,25665,null,715,null,26405,null,931,null,24964,null,831,null,45364,null,4761,null,29712,null,1158,null,19725,null,826,null,0400000US13,Georgia,13
32245,null,629,null,47938,null,754,null,51675,null,2289,null,54688,null,5762,null,48877,null,1420,null,44030,null,1628,null,55726,null,6058,null,68146,null,8535,null,44545,null,10786,null,35943,null,2775,null,58944,null,12306,null,40033,null,2001,null,30663,null,4377,null,56205,null,6375,null,65673,null,7024,null,41141,null,2294,null,22895,null,960,null,25463,null,4473,null,35854,null,3311,null,27260,null,3665,null,57935,null,5910,null,17606,null,1820,null,24250,null,1563,null,22147,null,1985,null,27557,null,1003,null,24847,null,1728,null,28842,null,999,null,18049,null,1813,null,39888,null,1948,null,38902,null,1859,null,42728,null,6145,null,29616,null,1472,null,29567,null,2558,null,29642,null,1797,null,32404,null,6653,null,29550,null,2534,null,27377,null,4511,null,0400000US15,Hawaii,15
26218,null,665,null,40953,null,974,null,45386,null,3042,null,48086,null,2791,null,42544,null,2986,null,38913,null,1273,null,46606,null,3761,null,56480,null,8006,null,46732,null,5817,null,32380,null,4173,null,49313,null,3179,null,30416,null,1605,null,21085,null,6796,null,44107,null,4026,null,54823,null,5894,null,30444,null,5101,null,12920,null,949,null,16212,null,1424,null,37365,null,3293,null,27695,null,6838,null,43135,null,5147,null,9220,null,758,null,13408,null,1772,null,10757,null,1497,null,23124,null,623,null,24745,null,1696,null,22396,null,783,null,19541,null,1172,null,31394,null,1419,null,29202,null,1280,null,35169,null,2195,null,23945,null,1132,null,26915,null,1757,null,21659,null,1643,null,25473,null,8700,null,23216,null,2299,null,19253,null,2055,null,0400000US16,Idaho,16
33175,null,259,null,51817,null,347,null,59986,null,708,null,64067,null,1234,null,53802,null,1270,null,47971,null,406,null,67642,null,1500,null,65258,null,2520,null,52439,null,4699,null,34459,null,922,null,75698,null,4171,null,37151,null,1249,null,35941,null,2595,null,49547,null,733,null,58588,null,918,null,32243,null,1645,null,16918,null,318,null,19648,null,517,null,42113,null,2736,null,25181,null,1726,null,60686,null,2061,null,12413,null,403,null,18853,null,545,null,13219,null,632,null,27986,null,377,null,28438,null,1057,null,27826,null,393,null,20012,null,1853,null,39230,null,697,null,38634,null,1168,null,39973,null,931,null,28426,null,432,null,29751,null,571,null,26377,null,849,null,47071,null,3286,null,30908,null,926,null,21012,null,840,null,0400000US17,Illinois,17
29832,null,248,null,44500,null,660,null,49753,null,873,null,52214,null,1081,null,44759,null,1379,null,41362,null,608,null,56292,null,3756,null,61723,null,1922,null,48310,null,2459,null,33672,null,1643,null,58050,null,7572,null,34239,null,1719,null,27267,null,2980,null,44523,null,1508,null,53422,null,1610,null,30116,null,1187,null,14334,null,364,null,19513,null,633,null,37430,null,1873,null,29784,null,3578,null,40982,null,1264,null,10196,null,462,null,15763,null,1030,null,12141,null,672,null,24683,null,422,null,23546,null,1129,null,25098,null,468,null,16893,null,3054,null,35757,null,1170,null,33101,null,1193,null,39053,null,1050,null,30354,null,473,null,31633,null,557,null,28124,null,963,null,35024,null,8394,null,31414,null,972,null,24496,null,1223,null,0400000US18,Indiana,18
29407,null,309,null,43567,null,645,null,48369,null,757,null,49988,null,1295,null,44675,null,1759,null,41023,null,783,null,57822,null,2213,null,60662,null,2162,null,48303,null,4417,null,31960,null,1853,null,52850,null,5800,null,34437,null,1968,null,26067,null,1903,null,41285,null,1209,null,48478,null,1124,null,28881,null,1143,null,13773,null,593,null,19123,null,707,null,42631,null,2094,null,23267,null,4263,null,49427,null,1887,null,9433,null,613,null,15614,null,1389,null,11873,null,815,null,25008,null,490,null,24807,null,1113,null,25109,null,600,null,18112,null,2564,null,34475,null,1169,null,31837,null,1016,null,38415,null,1014,null,29506,null,558,null,30853,null,682,null,27447,null,1058,null,42830,null,4541,null,30771,null,1746,null,24207,null,1048,null,0400000US19,Iowa,19
29786,null,385,null,44189,null,798,null,49592,null,988,null,51212,null,1365,null,47116,null,1891,null,40937,null,846,null,60189,null,2660,null,66463,null,4113,null,44054,null,6875,null,32060,null,1860,null,61282,null,15575,null,34637,null,1185,null,24117,null,4081,null,43876,null,1353,null,51660,null,2436,null,31186,null,2130,null,13663,null,535,null,16118,null,1263,null,36235,null,2115,null,27117,null,4948,null,41158,null,3404,null,9588,null,674,null,15897,null,800,null,12049,null,1155,null,25006,null,678,null,27534,null,1615,null,24369,null,553,null,21645,null,2074,null,33951,null,1221,null,30783,null,1266,null,38511,null,1151,null,28423,null,709,null,29532,null,927,null,26695,null,1572,null,45081,null,5946,null,29507,null,2177,null,22134,null,1751,null,0400000US20,Kansas,20
27973,null,370,null,42180,null,646,null,47176,null,2210,null,48912,null,1633,null,42988,null,1916,null,40538,null,709,null,53292,null,3926,null,58811,null,2937,null,39348,null,3394,null,31082,null,1640,null,55833,null,4968,null,37753,null,1259,null,27191,null,2890,null,41602,null,1162,null,50431,null,1323,null,29630,null,1350,null,13756,null,467,null,19695,null,962,null,30879,null,2228,null,24623,null,3513,null,36077,null,2965,null,9452,null,553,null,14797,null,1166,null,11720,null,915,null,23318,null,528,null,20430,null,1206,null,24372,null,494,null,15551,null,4256,null,32533,null,1232,null,31550,null,1585,null,34486,null,2223,null,28727,null,605,null,30876,null,993,null,25904,null,1023,null,47009,null,8569,null,27516,null,1595,null,22087,null,1684,null,0400000US21,Kentucky,21
29408,null,301,null,44119,null,773,null,49586,null,832,null,52031,null,1562,null,43391,null,2675,null,41466,null,760,null,47843,null,3057,null,68538,null,2918,null,46855,null,4535,null,35397,null,2649,null,60044,null,11391,null,36221,null,1470,null,28115,null,2634,null,46304,null,1780,null,58160,null,1461,null,29641,null,1336,null,15492,null,480,null,16998,null,1016,null,31581,null,1277,null,25816,null,2302,null,37288,null,2131,null,11120,null,585,null,15111,null,971,null,14440,null,896,null,23849,null,503,null,22678,null,1156,null,24474,null,575,null,19136,null,3177,null,35249,null,1046,null,34898,null,1413,null,35908,null,1613,null,32641,null,1150,null,38741,null,1555,null,28545,null,1003,null,51726,null,8629,null,29542,null,1339,null,22038,null,2078,null,0400000US22,Louisiana,22
28775,null,462,null,42591,null,1290,null,47424,null,1641,null,48472,null,1436,null,43850,null,3812,null,40414,null,1327,null,61290,null,5343,null,60386,null,3404,null,45100,null,8057,null,30045,null,1897,null,52126,null,13279,null,31685,null,1646,null,29358,null,2138,null,47826,null,1611,null,51518,null,1991,null,31403,null,4102,null,16122,null,898,null,21014,null,1249,null,38598,null,4457,null,24003,null,7757,null,44609,null,5404,null,11751,null,559,null,14753,null,1765,null,16222,null,2272,null,24212,null,723,null,22124,null,1433,null,25240,null,901,null,20564,null,1685,null,31491,null,1329,null,29756,null,1094,null,38107,null,1711,null,28695,null,931,null,31965,null,1723,null,24956,null,1652,null,40631,null,12918,null,28448,null,1636,null,18390,null,2160,null,0400000US23,Maine,23
40464,null,324,null,62077,null,645,null,69370,null,1244,null,73983,null,2340,null,60037,null,1904,null,58597,null,713,null,81858,null,2117,null,73372,null,2414,null,66612,null,5556,null,42047,null,2215,null,88574,null,6101,null,43760,null,1411,null,44405,null,3644,null,56103,null,1946,null,65185,null,2348,null,37724,null,2147,null,20385,null,646,null,24713,null,1363,null,47952,null,3079,null,37650,null,2392,null,60587,null,2191,null,13350,null,856,null,19776,null,900,null,16055,null,1054,null,31979,null,579,null,29322,null,1087,null,32984,null,624,null,21583,null,5960,null,38519,null,867,null,34893,null,1360,null,44209,null,2204,null,31099,null,781,null,36505,null,1531,null,28599,null,1182,null,42428,null,8118,null,30741,null,1101,null,22938,null,1832,null,0400000US24,Maryland,24
39016,null,337,null,58465,null,517,null,67403,null,1284,null,72384,null,1980,null,58454,null,1414,null,53179,null,991,null,77257,null,2026,null,72857,null,3276,null,57633,null,4047,null,36731,null,2202,null,73365,null,5476,null,38499,null,1307,null,37350,null,3389,null,58384,null,1032,null,66799,null,2619,null,41438,null,1633,null,19554,null,515,null,24941,null,1124,null,52186,null,2685,null,36827,null,3797,null,69842,null,3224,null,13582,null,934,null,19532,null,1198,null,15555,null,1472,null,31727,null,573,null,33046,null,1960,null,31212,null,611,null,15783,null,3565,null,41166,null,942,null,39700,null,1284,null,42655,null,1755,null,28854,null,805,null,31876,null,1093,null,24186,null,1276,null,32964,null,4233,null,26802,null,2555,null,21157,null,1276,null,0400000US25,Massachusetts,25
29495,null,204,null,49968,null,409,null,53711,null,1208,null,57701,null,1717,null,49411,null,1143,null,48302,null,458,null,62434,null,1709,null,70639,null,1479,null,47834,null,2198,null,35405,null,1350,null,60733,null,5298,null,38647,null,1245,null,30073,null,2408,null,48807,null,648,null,56032,null,1360,null,32772,null,1561,null,13220,null,279,null,19441,null,530,null,46079,null,2648,null,22719,null,1921,null,56731,null,1445,null,9715,null,303,null,14482,null,686,null,11041,null,495,null,24485,null,362,null,22974,null,660,null,25364,null,389,null,14346,null,1306,null,35865,null,934,null,32254,null,916,null,38987,null,1081,null,29284,null,381,null,31567,null,611,null,25370,null,696,null,31806,null,6555,null,28699,null,974,null,20438,null,1191,null,0400000US26,Michigan,26
33519,null,308,null,50397,null,452,null,56733,null,1145,null,59801,null,1207,null,52225,null,1263,null,47110,null,811,null,66607,null,2195,null,62768,null,1831,null,50338,null,2289,null,35188,null,1434,null,62101,null,7316,null,35931,null,1061,null,32163,null,1944,null,48759,null,962,null,58103,null,1119,null,33433,null,1422,null,15666,null,544,null,19620,null,924,null,38658,null,2437,null,22783,null,3651,null,52294,null,2350,null,10917,null,531,null,18492,null,763,null,14343,null,888,null,29043,null,400,null,28949,null,932,null,29086,null,433,null,20020,null,2017,null,38592,null,607,null,36582,null,1484,null,41221,null,1047,null,30007,null,486,null,31215,null,593,null,28363,null,813,null,48432,null,6596,null,31054,null,1391,null,23924,null,1462,null,0400000US27,Minnesota,27
26621,null,524,null,39829,null,601,null,44388,null,2179,null,46908,null,2980,null,41051,null,2122,null,38114,null,780,null,50548,null,2386,null,57938,null,6979,null,41693,null,5200,null,30568,null,1302,null,64920,null,19214,null,32825,null,955,null,28770,null,2611,null,44739,null,3037,null,52320,null,2154,null,31021,null,1936,null,14307,null,572,null,16596,null,1280,null,30044,null,1815,null,27068,null,5366,null,30680,null,2071,null,10110,null,764,null,14457,null,984,null,12521,null,1016,null,21741,null,613,null,19350,null,942,null,22753,null,611,null,18461,null,1970,null,30955,null,904,null,29941,null,1437,null,32086,null,2022,null,26664,null,913,null,26872,null,1239,null,26453,null,1217,null,47511,null,9500,null,29100,null,1429,null,19941,null,1711,null,0400000US28,Mississippi,28
29226,null,244,null,43176,null,562,null,49322,null,680,null,51452,null,1269,null,45032,null,1997,null,40064,null,567,null,59570,null,1951,null,57359,null,3851,null,43011,null,3281,null,31182,null,1212,null,51315,null,4785,null,33692,null,1099,null,28781,null,2129,null,42759,null,1456,null,52159,null,1613,null,30154,null,1240,null,14363,null,494,null,17243,null,940,null,32416,null,1478,null,29777,null,3060,null,34665,null,2076,null,9776,null,426,null,17293,null,1036,null,12218,null,779,null,24972,null,452,null,24021,null,795,null,25425,null,523,null,19534,null,2464,null,34162,null,1016,null,31309,null,966,null,38571,null,1032,null,27832,null,632,null,29471,null,899,null,26045,null,866,null,39757,null,7170,null,28564,null,1059,null,21688,null,1077,null,0400000US29,Missouri,29
25836,null,763,null,38738,null,1012,null,39077,null,2066,null,39050,null,2661,null,39145,null,4474,null,38572,null,1160,null,41134,null,6539,null,57325,null,8233,null,42220,null,5057,null,31592,null,3690,null,51610,null,9584,null,33373,null,2510,null,20364,null,7578,null,43153,null,4035,null,50272,null,2780,null,28610,null,3612,null,13828,null,903,null,19368,null,1483,null,29463,null,3393,null,24664,null,5464,null,40894,null,2476,null,11723,null,988,null,12335,null,2405,null,12556,null,1911,null,22173,null,726,null,21143,null,1675,null,22606,null,779,null,15026,null,3436,null,34314,null,1747,null,34476,null,3225,null,34204,null,2004,null,25374,null,1873,null,24843,null,2159,null,26019,null,2816,null,44563,null,14900,null,30239,null,3285,null,19970,null,4274,null,0400000US30,Montana,30
28558,null,334,null,41212,null,661,null,44998,null,1607,null,46440,null,2091,null,42584,null,2067,null,39247,null,761,null,58996,null,2600,null,59471,null,9346,null,38811,null,5427,null,30452,null,1529,null,50762,null,3758,null,33713,null,2204,null,26739,null,3515,null,42402,null,1430,null,48046,null,1531,null,30457,null,1672,null,14391,null,751,null,18724,null,1164,null,35593,null,1991,null,27146,null,7010,null,37820,null,3387,null,10313,null,620,null,17913,null,1023,null,12009,null,1269,null,23820,null,660,null,22082,null,1644,null,24439,null,718,null,22326,null,2451,null,32379,null,1002,null,30156,null,1328,null,35803,null,1475,null,27924,null,702,null,28610,null,931,null,26575,null,1685,null,55269,null,7587,null,28460,null,1246,null,21192,null,2079,null,0400000US31,Nebraska,31
32388,null,486,null,50244,null,1046,null,52401,null,2068,null,57205,null,4208,null,47210,null,3159,null,48640,null,1596,null,58857,null,4107,null,66627,null,6930,null,51766,null,8239,null,44031,null,2900,null,75491,null,6434,null,39157,null,1480,null,32742,null,4149,null,60492,null,2652,null,70542,null,3358,null,38431,null,3787,null,24464,null,583,null,27911,null,1883,null,36596,null,3480,null,28906,null,2525,null,61230,null,4797,null,21673,null,853,null,22617,null,932,null,27071,null,1358,null,29289,null,648,null,27368,null,1603,null,30602,null,695,null,18800,null,5265,null,41594,null,2275,null,41703,null,2888,null,41365,null,3723,null,29556,null,967,null,29089,null,1544,null,29832,null,1244,null,48268,null,8478,null,31496,null,1719,null,24484,null,2328,null,0400000US32,Nevada,32
34779,null,746,null,49365,null,956,null,56989,null,2651,null,60722,null,2208,null,48060,null,1511,null,45812,null,1767,null,76524,null,6934,null,59992,null,4268,null,48832,null,11590,null,35882,null,3099,null,39551,null,4020,null,34000,null,2059,null,28027,null,4126,null,50463,null,2000,null,60767,null,3843,null,37137,null,2456,null,17688,null,1138,null,26234,null,2171,null,43454,null,7118,null,29671,null,3507,null,52280,null,5030,null,11341,null,1316,null,22182,null,2807,null,14161,null,1556,null,29741,null,961,null,32215,null,2505,null,28797,null,923,null,25221,null,6325,null,38868,null,1178,null,35444,null,2292,null,41738,null,2074,null,31695,null,1110,null,32569,null,1688,null,29582,null,2655,null,45816,null,6593,null,34234,null,2540,null,19193,null,3835,null,0400000US33,New Hampshire,33
40797,null,350,null,64176,null,681,null,75498,null,1445,null,81652,null,2063,null,65866,null,1972,null,58099,null,744,null,78798,null,1653,null,77496,null,2780,null,71288,null,2400,null,42350,null,2048,null,88703,null,7308,null,47186,null,1207,null,43664,null,3759,null,61551,null,1848,null,73956,null,1265,null,40077,null,1291,null,20737,null,452,null,24725,null,952,null,55469,null,3568,null,26283,null,2767,null,78164,null,2613,null,15545,null,737,null,21614,null,869,null,17386,null,1234,null,33417,null,540,null,34620,null,1380,null,32887,null,593,null,18023,null,2344,null,43443,null,1096,null,40292,null,1504,null,47304,null,1592,null,29688,null,792,null,31196,null,1166,null,28551,null,1010,null,43287,null,8175,null,32493,null,1013,null,20878,null,959,null,0400000US34,New Jersey,34
